,Whistling,Hes Got Swag,Kintsugi,Speedy Riot,Pipeline Icon,Eadie,Bok Choy,Slippery Shark
06-01-2023 14:12:29.586585,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 9.875)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 183.33333333333331)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:30.826902,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 9.875)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:32.027649,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 9.875)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:33.262783,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:34.492096,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:35.756790,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 92.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:36.945399,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.65)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 250.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:38.118658,"(3.7, 5.3, 5.075)","(4.0, 5.2, 4.7)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:39.320837,"(3.7, 5.3, 5.075)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:40.565219,"(3.7, 5.3, 5.075)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:41.816995,"(3.7, 5.3, 5.075)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 38.8)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:43.072740,"(3.7, 5.3, 5.075)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 40.33333333333333)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:44.251218,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 40.33333333333333)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:45.340279,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 183.33333333333331)","(11.0, 48.0, 40.33333333333333)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:46.606759,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 40.33333333333333)","(8.0, 12.5, 12.208333333333334)"
06-01-2023 14:12:47.870643,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 157.5)","(11.0, 48.0, 40.33333333333333)","(8.0, 12.5, 12.142857142857142)"
06-01-2023 14:12:49.168219,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 240.0, 100.83333333333333)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:50.739462,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.3999999999999995)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 230.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:52.200162,"(3.7, 5.2, 4.165517241379311)","(4.0, 5.0, 4.172727272727273)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 7.9)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:53.384969,"(3.7, 5.2, 4.165517241379311)","(4.0, 4.9, 4.172727272727273)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:54.508109,"(3.7, 5.1, 4.211363636363636)","(4.0, 4.8, 4.216666666666667)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:55.645532,"(3.7, 5.1, 4.211363636363636)","(4.0, 4.8, 4.216666666666667)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:56.811224,"(3.7, 5.1, 4.211363636363636)","(4.0, 4.8, 4.216666666666667)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:58.127854,"(3.7, 5.1, 4.211363636363636)","(4.0, 4.8, 4.216666666666667)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 40.33333333333333)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:12:59.336996,"(3.7, 5.1, 4.211363636363636)","(4.0, 4.8, 4.216666666666667)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:00.493365,"(3.7, 5.1, 4.2)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:01.714435,"(3.7, 5.0, 4.825)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 110.0)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:02.908951,"(3.7, 5.0, 4.825)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 110.0)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:04.113447,"(3.7, 5.0, 4.825)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:05.246062,"(3.7, 5.0, 4.825)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.8)","(31.0, 220.0, 123.33333333333334)","(11.0, 48.0, 30.0)","(8.0, 13.0, 12.142857142857142)"
06-01-2023 14:13:06.341405,"(3.7, 5.0, 4.825)","(4.0, 4.8, 4.14375)","(6.5, 12.0, 10.76923076923077)","(4.4, 5.2, 5.0125)","(5.5, 9.0, 8.571428571428571)","(31.0, 220.0, 185.0)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 11.75)"
06-01-2023 14:13:07.443325,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.199999999999999)","(6.5, 12.0, 10.95)","(4.4, 5.2, 5.057142857142857)","(5.5, 9.2, 9.0)","(31.0, 220.0, 196.66666666666666)","(11.0, 48.0, 35.333333333333336)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:08.585425,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.199999999999999)","(6.5, 12.0, 11.557894736842105)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.295652173913044)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.599999999999994)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:09.730052,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.133333333333333)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.2)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 34.25)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:10.894829,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.2)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.2)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 34.25)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:12.017028,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.2)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.33529411764706)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:13.185219,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.2)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.33529411764706)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:14.260015,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.2)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.33529411764706)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:15.319972,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.33529411764706)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:16.333618,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.488888888888889)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.1)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:17.390897,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.488888888888889)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.1)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:18.699628,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.488888888888889)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.175)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:19.728692,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.321739130434782)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:20.790994,"(3.7, 5.0, 4.85)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.133333333333333)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:21.955771,"(3.7, 5.0, 4.4)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.133333333333333)","(31.0, 220.0, 196.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:23.056477,"(3.7, 5.0, 4.4)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.0636363636363635)","(5.5, 9.4, 9.133333333333333)","(31.0, 220.0, 205.83333333333334)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:24.086194,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.069565217391304)","(5.5, 9.4, 9.323809523809524)","(31.0, 230.0, 217.85714285714286)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:25.175866,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.069565217391304)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 202.5)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:26.294582,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.069565217391304)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.57142857142856)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:27.382022,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.069565217391304)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.57142857142856)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:28.523963,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 215.83333333333334)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:29.610641,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 215.83333333333334)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:30.711826,"(3.7, 5.0, 4.379545454545455)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 216.66666666666666)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:31.797338,"(3.7, 5.0, 4.545)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 225.0)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:32.795095,"(3.7, 5.0, 4.559677419354839)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 225.0)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:33.749426,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 218.33333333333334)","(11.0, 50.0, 46.294117647058826)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:34.747240,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.183333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:35.776589,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:36.812710,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:37.841745,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:39.147491,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:40.260330,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:41.264276,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:42.462154,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:43.567083,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:44.723361,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:45.890723,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 218.33333333333334)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:47.195531,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 240.0, 226.66666666666666)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:48.204254,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 206.66666666666669)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:49.234604,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:50.196233,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:51.315807,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.033333333333333)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:52.414823,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:53.545774,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:54.705696,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:55.885027,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:57.026607,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:58.190210,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:13:59.304252,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:00.378631,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:01.385939,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:02.433889,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:03.448874,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 43.0)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:04.490239,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
06-01-2023 14:14:05.489924,"(3.7, 5.0, 4.071428571428571)","(4.0, 4.6, 4.433333333333333)","(6.5, 12.0, 11.64)","(4.4, 5.2, 5.075)","(5.5, 9.4, 9.323809523809524)","(31.0, 250.0, 224.0)","(11.0, 50.0, 45.8)","(8.0, 12.0, 11.75)"
