,Mr Wallace,All Inn Maggie,Flatty Hunter,Crackerjack Pa,Notorious Billy,Maximum Ang,Aston Daisy,Saint Prue
07-01-2023 19:40:21.289434,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 25.148936170212767)","(101.0, 610.0, 565.0)","(13.0, 17.0, 15.805555555555555)","(2.8, 3.45, 3.264102564102564)","(2.7, 3.8, 3.720754716981132)","(10.0, 12.0, 11.333333333333334)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:22.642020,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 25.148936170212767)","(101.0, 610.0, 565.0)","(13.0, 16.5, 15.692307692307693)","(2.8, 3.45, 3.3132075471698115)","(2.7, 3.8, 3.720754716981132)","(10.0, 12.0, 11.375)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:23.771613,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 25.148936170212767)","(101.0, 610.0, 565.0)","(13.0, 16.0, 15.692307692307693)","(2.8, 3.45, 3.3132075471698115)","(2.7, 3.8, 3.7192307692307693)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:25.079040,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 25.148936170212767)","(101.0, 610.0, 565.0)","(13.0, 16.0, 15.692307692307693)","(2.8, 3.45, 3.3132075471698115)","(2.7, 3.8, 3.675)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:26.326966,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 25.148936170212767)","(101.0, 610.0, 565.0)","(13.0, 16.0, 15.692307692307693)","(2.8, 3.45, 3.3132075471698115)","(2.8, 3.8, 3.6133333333333333)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:27.521824,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 24.697674418604652)","(101.0, 610.0, 565.0)","(13.0, 16.0, 14.956521739130435)","(2.8, 3.45, 3.264102564102564)","(2.8, 3.8, 3.7039999999999997)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:28.713790,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 24.697674418604652)","(101.0, 610.0, 565.0)","(13.0, 15.5, 15.3125)","(2.8, 3.45, 3.264102564102564)","(2.8, 3.8, 3.7039999999999997)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:30.529588,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 24.666666666666668)","(101.0, 610.0, 565.0)","(13.0, 15.5, 14.666666666666666)","(2.8, 3.45, 3.264102564102564)","(2.8, 3.85, 3.725)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:32.398220,"(3.2, 4.4, 4.180392156862745)","(20.0, 30.0, 27.6)","(101.0, 610.0, 565.0)","(13.0, 15.0, 14.666666666666666)","(2.8, 3.45, 3.264102564102564)","(2.8, 3.85, 3.7526315789473688)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:34.261901,"(3.2, 4.4, 4.180392156862745)","(20.0, 29.0, 27.09090909090909)","(101.0, 610.0, 565.0)","(13.0, 15.0, 14.666666666666666)","(2.8, 3.45, 3.264102564102564)","(2.8, 4.1, 3.8857142857142857)","(10.0, 12.0, 11.411764705882353)","(101.0, 580.0, 538.0)"
07-01-2023 19:40:35.542376,"(3.2, 4.4, 4.180392156862745)","(20.0, 29.0, 24.545454545454547)","(101.0, 610.0, 545.7142857142858)","(13.0, 15.0, 14.666666666666666)","(2.8, 3.45, 3.264102564102564)","(2.8, 4.1, 3.88125)","(10.0, 12.0, 11.375)","(101.0, 580.0, 520.0)"
07-01-2023 19:40:36.957938,"(3.2, 4.4, 4.180392156862745)","(20.0, 29.0, 27.333333333333332)","(101.0, 610.0, 545.7142857142858)","(13.0, 15.0, 14.727272727272727)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.1, 3.933333333333333)","(10.0, 12.0, 11.375)","(101.0, 580.0, 520.0)"
07-01-2023 19:40:38.601589,"(3.2, 4.4, 4.180392156862745)","(20.0, 28.0, 27.333333333333332)","(101.0, 610.0, 545.7142857142858)","(13.0, 15.0, 14.727272727272727)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.1, 3.933333333333333)","(10.0, 12.0, 11.375)","(101.0, 580.0, 520.0)"
07-01-2023 19:40:40.180023,"(3.2, 4.4, 4.180392156862745)","(20.0, 28.0, 23.129032258064516)","(101.0, 610.0, 522.0)","(13.0, 15.0, 14.258064516129032)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.1, 3.933333333333333)","(10.0, 12.0, 11.333333333333334)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:41.714825,"(3.2, 4.4, 4.180392156862745)","(20.0, 27.0, 22.967741935483872)","(101.0, 610.0, 522.0)","(13.0, 15.0, 14.258064516129032)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.1, 4.025)","(10.0, 11.5, 11.333333333333334)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:43.152042,"(3.2, 4.4, 4.180392156862745)","(20.0, 27.0, 25.428571428571427)","(101.0, 610.0, 522.0)","(13.0, 15.0, 14.666666666666666)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.2, 4.025)","(10.0, 11.5, 11.25)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:44.482568,"(3.2, 4.4, 4.180392156862745)","(20.0, 26.0, 25.428571428571427)","(101.0, 610.0, 522.0)","(13.0, 15.0, 16.4)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.2, 4.083333333333334)","(10.0, 12.0, 11.25)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:45.893325,"(3.2, 4.4, 4.171428571428572)","(20.0, 22.0, 21.6)","(101.0, 610.0, 522.0)","(13.0, 17.0, 16.4)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.2, 4.083333333333334)","(10.0, 12.0, 11.25)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:47.449160,"(3.2, 4.4, 4.171428571428572)","(20.0, 22.0, 21.473684210526315)","(101.0, 610.0, 522.0)","(13.0, 17.0, 16.4)","(2.8, 3.45, 3.2731707317073173)","(2.8, 4.2, 4.025)","(10.0, 12.0, 11.25)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:49.036896,"(3.2, 4.4, 4.171428571428572)","(20.0, 22.0, 21.15)","(101.0, 610.0, 522.0)","(13.0, 17.0, 16.454545454545453)","(2.8, 3.45, 3.2533333333333334)","(2.8, 4.2, 4.025)","(10.0, 12.0, 11.26086956521739)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:50.607976,"(3.2, 4.4, 4.171428571428572)","(20.0, 22.0, 21.157894736842106)","(101.0, 610.0, 522.0)","(13.0, 17.0, 16.454545454545453)","(2.8, 3.4, 3.2510638297872343)","(2.8, 4.2, 4.025)","(10.0, 12.0, 11.26086956521739)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:52.250824,"(3.2, 4.4, 4.171428571428572)","(19.0, 22.0, 19.844827586206897)","(101.0, 610.0, 522.0)","(13.0, 17.0, 15.6875)","(2.8, 3.4, 3.2342857142857144)","(2.8, 4.2, 4.016666666666667)","(10.0, 12.0, 11.26086956521739)","(101.0, 580.0, 498.0)"
07-01-2023 19:40:53.776066,"(3.2, 4.4, 4.171428571428572)","(19.0, 22.0, 19.928571428571427)","(101.0, 610.0, 576.9230769230769)","(13.0, 17.0, 16.0)","(2.8, 3.4, 3.2944444444444447)","(2.8, 4.2, 3.9499999999999997)","(10.0, 12.0, 11.54054054054054)","(101.0, 580.0, 549.2307692307693)"
07-01-2023 19:40:55.281844,"(3.2, 4.4, 4.202272727272727)","(19.0, 21.0, 19.625)","(101.0, 610.0, 576.9230769230769)","(13.0, 17.0, 16.0)","(2.8, 3.35, 3.2796875)","(2.8, 4.1, 3.9499999999999997)","(10.0, 12.0, 11.54054054054054)","(101.0, 580.0, 549.2307692307693)"
07-01-2023 19:40:56.703802,"(3.2, 4.4, 4.209756097560976)","(19.0, 21.0, 19.596774193548388)","(101.0, 610.0, 579.2857142857142)","(13.0, 17.0, 16.0)","(2.8, 3.35, 3.256666666666667)","(2.8, 4.1, 3.9499999999999997)","(10.0, 12.0, 11.689655172413794)","(101.0, 580.0, 551.4285714285714)"
07-01-2023 19:40:58.116581,"(3.2, 4.4, 4.244)","(19.0, 21.0, 19.73076923076923)","(101.0, 610.0, 486.42857142857144)","(13.0, 17.0, 16.470588235294116)","(2.8, 3.35, 3.256666666666667)","(2.8, 4.1, 3.9499999999999997)","(10.0, 12.0, 11.608695652173914)","(101.0, 580.0, 551.4285714285714)"
07-01-2023 19:40:59.564337,"(3.2, 4.4, 4.226666666666667)","(19.0, 21.0, 21.4)","(101.0, 510.0, 480.0)","(13.0, 17.0, 16.470588235294116)","(2.8, 3.35, 3.255434782608696)","(2.8, 4.1, 3.9749999999999996)","(10.0, 12.0, 11.608695652173914)","(101.0, 580.0, 543.6363636363637)"
07-01-2023 19:41:00.925175,"(3.2, 4.4, 4.226666666666667)","(19.0, 27.0, 23.5)","(101.0, 510.0, 350.0)","(13.0, 17.0, 16.25)","(2.8, 3.35, 3.255434782608696)","(2.8, 4.1, 3.91)","(10.0, 12.0, 11.608695652173914)","(101.0, 580.0, 385.0)"
07-01-2023 19:41:02.289447,"(3.2, 4.4, 4.273170731707317)","(19.0, 25.0, 22.5)","(101.0, 510.0, 350.0)","(13.0, 17.0, 16.25)","(2.8, 3.35, 3.255434782608696)","(2.8, 4.0, 3.91)","(10.0, 12.0, 11.608695652173914)","(101.0, 580.0, 385.0)"
07-01-2023 19:41:03.705906,"(3.2, 4.4, 4.273170731707317)","(19.0, 25.0, 22.5)","(101.0, 510.0, 403.33333333333337)","(13.0, 17.0, 16.526315789473685)","(2.8, 3.35, 3.26)","(2.8, 4.0, 3.896875)","(10.0, 12.0, 11.075)","(101.0, 580.0, 450.0)"
07-01-2023 19:41:05.139915,"(3.2, 4.4, 4.269767441860465)","(19.0, 25.0, 20.5)","(101.0, 510.0, 403.33333333333337)","(13.0, 17.0, 18.0)","(2.8, 3.3, 3.028985507246377)","(2.8, 4.0, 3.9214285714285717)","(10.0, 12.0, 11.004854368932039)","(101.0, 580.0, 450.0)"
07-01-2023 19:41:06.573104,"(3.2, 4.4, 4.3133333333333335)","(19.0, 26.0, 20.5)","(101.0, 510.0, 403.33333333333337)","(13.0, 18.5, 16.9)","(2.8, 3.2, 3.140322580645161)","(2.8, 3.95, 3.889130434782609)","(10.0, 11.5, 10.631147540983607)","(101.0, 580.0, 450.0)"
07-01-2023 19:41:07.967266,"(3.2, 4.4, 4.33)","(19.0, 26.0, 22.333333333333332)","(101.0, 510.0, 403.33333333333337)","(13.0, 18.5, 18.055555555555557)","(2.8, 3.15, 3.1333333333333333)","(2.8, 3.95, 3.88)","(10.0, 11.5, 10.652)","(101.0, 580.0, 450.0)"
07-01-2023 19:41:09.408099,"(3.2, 4.4, 4.33)","(19.0, 26.0, 22.333333333333332)","(101.0, 510.0, 405.0)","(13.0, 18.5, 18.055555555555557)","(2.8, 3.15, 3.1333333333333333)","(2.8, 3.95, 3.88)","(10.0, 11.5, 10.652)","(101.0, 580.0, 726.6666666666666)"
07-01-2023 19:41:10.833635,"(3.2, 4.4, 4.32)","(19.0, 26.0, 22.333333333333332)","(101.0, 610.0, 405.0)","(13.0, 18.5, 18.214285714285715)","(2.8, 3.15, 3.1342105263157896)","(2.8, 3.95, 3.88)","(10.0, 11.5, 11.4)","(101.0, 990.0, 726.6666666666666)"
07-01-2023 19:41:12.191253,"(3.2, 4.4, 4.46)","(19.0, 26.0, 21.76923076923077)","(101.0, 610.0, 411.25)","(13.0, 18.5, 18.214285714285715)","(2.8, 3.15, 3.1507462686567163)","(2.8, 3.95, 3.873684210526316)","(10.0, 12.0, 10.975)","(101.0, 990.0, 438.3333333333333)"
07-01-2023 19:41:13.573039,"(3.2, 4.5, 4.478260869565217)","(19.0, 26.0, 22.071428571428573)","(101.0, 550.0, 370.0)","(13.0, 18.5, 18.214285714285715)","(2.8, 3.2, 3.1464285714285714)","(2.8, 3.9, 3.7785714285714285)","(10.0, 11.0, 11.7)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:15.034379,"(3.2, 4.6, 4.5086956521739125)","(19.0, 26.0, 22.071428571428573)","(101.0, 530.0, 370.0)","(13.0, 18.5, 18.789473684210527)","(2.8, 3.15, 3.1441176470588235)","(2.8, 3.85, 3.7590909090909093)","(10.0, 12.0, 11.375)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:16.368917,"(3.2, 4.6, 4.5086956521739125)","(19.0, 26.0, 22.071428571428573)","(101.0, 530.0, 370.0)","(13.0, 19.0, 18.789473684210527)","(2.8, 3.15, 3.147560975609756)","(2.8, 3.85, 3.7346153846153847)","(10.0, 12.5, 11.28125)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:17.709878,"(3.2, 4.6, 4.407142857142857)","(19.0, 26.0, 23.25)","(101.0, 530.0, 370.0)","(13.0, 19.0, 18.80952380952381)","(2.8, 3.15, 3.1153846153846154)","(2.8, 3.85, 3.7346153846153847)","(10.0, 12.5, 11.352941176470589)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:19.051680,"(3.2, 4.6, 4.4714285714285715)","(19.0, 26.0, 23.25)","(101.0, 530.0, 292.5)","(13.0, 19.0, 18.80952380952381)","(2.8, 3.2, 3.173109243697479)","(2.8, 3.85, 3.725)","(10.0, 12.5, 11.875)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:20.405010,"(3.2, 4.6, 4.4714285714285715)","(19.0, 26.0, 23.25)","(101.0, 540.0, 330.0)","(13.0, 19.0, 18.80952380952381)","(2.8, 3.2, 3.178061224489796)","(2.8, 3.8, 3.7346938775510203)","(10.0, 12.0, 11.923076923076923)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:21.769961,"(3.2, 4.6, 4.4714285714285715)","(19.0, 26.0, 23.25)","(101.0, 450.0, 330.0)","(13.0, 19.0, 18.636363636363637)","(2.8, 3.2, 3.1795698924731184)","(2.8, 3.8, 3.7346938775510203)","(10.0, 12.0, 11.72)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:23.292719,"(3.2, 4.6, 4.48695652173913)","(19.0, 26.0, 23.25)","(101.0, 450.0, 330.0)","(13.0, 19.0, 18.636363636363637)","(2.8, 3.2, 3.2480392156862745)","(2.8, 3.8, 3.745)","(10.0, 12.5, 11.72)","(101.0, 490.0, 350.0)"
07-01-2023 19:41:24.984764,"(3.2, 4.6, 4.359999999999999)","(19.0, 26.0, 25.043478260869566)","(101.0, 450.0, 375.0)","(13.0, 19.0, 18.15)","(2.8, 3.25, 3.2945945945945945)","(2.8, 3.75, 3.7293103448275864)","(10.0, 12.5, 11.72)","(101.0, 990.0, 834.0)"
07-01-2023 19:41:27.711959,"(3.2, 4.6, 4.317647058823529)","(19.0, 26.0, 24.625)","(101.0, 540.0, 245.29411764705884)","(13.0, 18.5, 16.0)","(2.8, 3.3, 3.2978723404255317)","(2.8, 3.7, 3.6714285714285717)","(10.0, 12.5, 11.620689655172415)","(101.0, 490.0, 434.0)"
07-01-2023 19:41:31.187759,"(3.2, 4.6, 4.32)","(19.0, 25.0, 23.90909090909091)","(101.0, 330.0, 286.1538461538462)","(13.0, 17.5, 16.9)","(2.8, 3.3, 3.289655172413793)","(2.8, 3.7, 3.6571428571428575)","(10.0, 12.5, 11.571428571428571)","(101.0, 490.0, 462.0)"
07-01-2023 19:41:33.355941,"(3.3, 4.6, 4.476923076923077)","(18.0, 25.0, 24.470588235294116)","(101.0, 280.0, 239.0909090909091)","(13.0, 17.0, 16.5)","(2.8, 3.4, 3.35472972972973)","(2.9, 3.65, 3.6166666666666667)","(10.0, 12.0, 11.95)","(101.0, 490.0, 355.0)"
07-01-2023 19:41:34.984763,"(3.3, 4.6, 4.546666666666667)","(18.0, 25.0, 24.96551724137931)","(101.0, 280.0, 245.0)","(13.0, 17.0, 16.5)","(2.8, 3.4, 3.3225000000000002)","(2.9, 3.65, 3.5625)","(10.0, 12.0, 11.444444444444445)","(101.0, 490.0, 355.0)"
07-01-2023 19:41:36.577568,"(3.3, 4.6, 4.466666666666667)","(18.0, 25.0, 27.11111111111111)","(101.0, 270.0, 264.0)","(13.0, 17.0, 16.5)","(2.8, 3.35, 3.343601895734597)","(2.9, 3.7, 3.557894736842105)","(10.0, 11.5, 11.130952380952381)","(101.0, 490.0, 318.75)"
07-01-2023 19:41:38.024640,"(3.3, 4.5, 4.433333333333334)","(18.0, 28.0, 27.11111111111111)","(101.0, 270.0, 264.0)","(13.0, 17.0, 16.5)","(2.8, 3.35, 3.343601895734597)","(2.9, 3.7, 3.557894736842105)","(10.0, 11.5, 11.130952380952381)","(101.0, 870.0, 318.75)"
07-01-2023 19:41:39.346905,"(3.3, 4.5, 4.361538461538462)","(18.0, 28.0, 27.2)","(101.0, 280.0, 271.42857142857144)","(13.0, 17.0, 16.5)","(2.8, 3.35, 3.3333333333333335)","(2.9, 3.6, 3.558333333333333)","(10.0, 11.5, 11.166666666666666)","(101.0, 870.0, 318.75)"
07-01-2023 19:41:40.794391,"(3.3, 4.5, 4.3428571428571425)","(18.0, 28.0, 26.871794871794872)","(101.0, 290.0, 253.63636363636363)","(13.0, 17.0, 16.625)","(2.8, 3.35, 3.3525)","(2.9, 3.7, 3.6389830508474574)","(10.0, 11.5, 11.083333333333334)","(101.0, 490.0, 365.0)"
07-01-2023 19:41:42.156559,"(3.3, 4.5, 4.386956521739131)","(18.0, 28.0, 26.871794871794872)","(101.0, 280.0, 257.5)","(13.0, 17.0, 16.4)","(2.8, 3.4, 3.35234375)","(2.9, 3.7, 3.6454545454545455)","(10.0, 11.5, 11.321428571428571)","(101.0, 490.0, 365.0)"
07-01-2023 19:41:43.561589,"(3.4, 4.5, 4.341666666666667)","(18.0, 28.0, 26.842105263157894)","(101.0, 280.0, 253.63636363636363)","(13.0, 17.0, 16.571428571428573)","(2.9, 3.4, 3.3817365269461077)","(3.0, 3.7, 3.6464285714285714)","(9.0, 11.5, 11.181818181818182)","(101.0, 490.0, 365.0)"
07-01-2023 19:41:44.983517,"(3.4, 4.5, 4.370588235294117)","(18.0, 28.0, 26.842105263157894)","(101.0, 290.0, 257.5)","(13.0, 17.0, 16.571428571428573)","(2.9, 3.4, 3.382456140350877)","(3.0, 3.7, 3.64)","(9.0, 11.5, 11.347826086956522)","(101.0, 490.0, 432.5)"
07-01-2023 19:41:46.451447,"(3.4, 4.5, 4.435294117647059)","(18.0, 28.0, 26.842105263157894)","(101.0, 280.0, 253.63636363636363)","(13.0, 17.0, 16.571428571428573)","(2.9, 3.4, 3.3828402366863903)","(3.0, 3.7, 3.6357142857142857)","(9.0, 11.5, 11.933333333333334)","(101.0, 490.0, 413.33333333333337)"
07-01-2023 19:41:47.885696,"(3.4, 4.5, 4.435294117647059)","(18.0, 28.0, 26.842105263157894)","(101.0, 290.0, 257.5)","(13.0, 17.0, 16.375)","(2.9, 3.4, 3.4285714285714284)","(3.0, 3.7, 3.634090909090909)","(9.0, 12.0, 11.903846153846153)","(101.0, 490.0, 222.0)"
07-01-2023 19:41:49.301507,"(3.4, 4.5, 4.4)","(18.0, 28.0, 26.842105263157894)","(101.0, 280.0, 253.63636363636363)","(13.0, 17.0, 16.357142857142858)","(2.9, 3.5, 3.4296875)","(3.0, 3.65, 3.646875)","(9.0, 12.0, 10.354166666666666)","(101.0, 230.0, 223.84615384615384)"
07-01-2023 19:41:50.731383,"(3.4, 4.4, 4.220338983050848)","(18.0, 28.0, 26.842105263157894)","(101.0, 290.0, 257.5)","(13.0, 17.0, 16.795454545454547)","(2.9, 3.45, 3.428048780487805)","(3.0, 3.75, 3.664285714285714)","(9.0, 10.5, 10.647058823529411)","(101.0, 230.0, 223.84615384615384)"
07-01-2023 19:41:52.119276,"(3.4, 4.4, 4.220338983050848)","(18.0, 28.0, 26.842105263157894)","(101.0, 280.0, 257.5)","(13.0, 17.0, 16.795454545454547)","(2.9, 3.45, 3.428048780487805)","(3.0, 3.75, 3.664285714285714)","(9.0, 11.0, 10.647058823529411)","(101.0, 230.0, 223.84615384615384)"
07-01-2023 19:41:53.493642,"(3.4, 4.4, 4.2272727272727275)","(18.0, 28.0, 27.058823529411764)","(101.0, 290.0, 253.63636363636363)","(13.0, 19.0, 18.857142857142858)","(2.9, 3.45, 3.4717391304347824)","(3.0, 3.65, 3.4714285714285715)","(9.0, 11.0, 11.2)","(101.0, 230.0, 221.42857142857142)"
07-01-2023 19:41:54.883400,"(3.4, 4.4, 4.211111111111111)","(18.0, 28.0, 27.23076923076923)","(101.0, 280.0, 253.63636363636363)","(13.0, 19.0, 18.5)","(2.9, 3.5, 3.4560975609756097)","(3.0, 3.6, 3.4551282051282053)","(9.0, 11.5, 11.323529411764707)","(101.0, 230.0, 300.0)"
07-01-2023 19:41:56.222720,"(3.4, 4.4, 4.211111111111111)","(18.0, 28.0, 27.444444444444443)","(101.0, 290.0, 257.5)","(13.0, 19.0, 18.142857142857142)","(2.9, 3.5, 3.4596153846153848)","(3.0, 3.55, 3.4749999999999996)","(9.0, 11.5, 11.323529411764707)","(101.0, 480.0, 281.42857142857144)"
07-01-2023 19:41:57.632435,"(3.4, 4.4, 4.21)","(18.0, 28.0, 27.444444444444443)","(101.0, 280.0, 257.5)","(13.0, 19.0, 18.142857142857142)","(2.9, 3.5, 3.4571428571428573)","(3.0, 3.55, 3.4671641791044774)","(9.0, 11.5, 11.275)","(101.0, 460.0, 270.0)"
07-01-2023 19:41:59.038505,"(3.4, 4.4, 4.2092307692307696)","(18.0, 28.0, 27.375)","(101.0, 280.0, 268.0)","(13.0, 19.0, 18.464285714285715)","(2.9, 3.5, 3.4571428571428573)","(3.0, 3.55, 3.46)","(9.0, 11.5, 11.227272727272727)","(101.0, 450.0, 251.8181818181818)"
07-01-2023 19:42:00.476749,"(3.4, 4.4, 4.20625)","(18.0, 28.0, 27.375)","(101.0, 280.0, 261.53846153846155)","(13.0, 18.5, 17.6)","(2.9, 3.45, 3.522881355932203)","(3.0, 3.55, 3.4833333333333334)","(9.0, 11.5, 11.092592592592592)","(101.0, 440.0, 254.0)"
07-01-2023 19:42:01.803479,"(3.4, 4.4, 4.205882352941177)","(18.0, 28.0, 27.789473684210527)","(101.0, 280.0, 266.1904761904762)","(13.0, 18.5, 17.25)","(2.9, 3.55, 3.5188405797101447)","(3.0, 3.5, 3.488095238095238)","(9.0, 11.5, 11.075757575757576)","(101.0, 430.0, 310.0)"
07-01-2023 19:42:03.176019,"(3.4, 4.4, 4.265753424657534)","(18.0, 28.0, 27.9)","(101.0, 290.0, 271.42857142857144)","(13.0, 18.0, 17.470588235294116)","(2.9, 3.55, 3.5188405797101447)","(3.0, 3.5, 3.4626373626373623)","(9.0, 11.5, 10.766666666666667)","(101.0, 410.0, 260.0)"
07-01-2023 19:42:04.529914,"(3.4, 4.4, 4.265753424657534)","(18.0, 28.0, 27.2)","(101.0, 280.0, 262.9166666666667)","(13.0, 18.0, 17.25)","(2.9, 3.55, 3.5217105263157893)","(3.0, 3.55, 3.492857142857143)","(9.0, 11.0, 10.525641025641026)","(101.0, 410.0, 250.0)"
07-01-2023 19:42:05.976091,"(3.4, 4.4, 4.253731343283582)","(18.0, 28.0, 26.533333333333335)","(101.0, 290.0, 270.0)","(13.0, 18.0, 17.25)","(2.9, 3.55, 3.5268115942028984)","(3.0, 3.5, 3.475)","(9.0, 11.0, 10.525641025641026)","(101.0, 390.0, 250.0)"
07-01-2023 19:42:07.489912,"(3.4, 4.4, 4.282857142857143)","(18.0, 28.0, 26.625)","(101.0, 280.0, 260.0)","(13.0, 18.0, 17.34)","(2.9, 3.55, 3.5272727272727273)","(3.0, 3.5, 3.4958333333333336)","(9.0, 11.0, 10.525641025641026)","(101.0, 390.0, 252.5)"
07-01-2023 19:42:08.890816,"(3.4, 4.3, 4.282857142857143)","(18.0, 28.0, 27.555555555555557)","(101.0, 280.0, 258.75)","(13.0, 18.0, 17.43103448275862)","(2.9, 3.55, 3.526190476190476)","(3.0, 3.5, 3.4958333333333336)","(9.0, 11.0, 10.592105263157896)","(101.0, 380.0, 274.0)"
07-01-2023 19:42:10.165264,"(3.4, 4.3, 4.279310344827586)","(18.0, 28.0, 27.647058823529413)","(101.0, 270.0, 258.75)","(13.0, 18.0, 17.34)","(2.9, 3.55, 3.5272727272727273)","(3.0, 3.5, 3.462962962962963)","(9.0, 11.0, 10.607142857142858)","(101.0, 370.0, 210.0)"
07-01-2023 19:42:11.553624,"(3.4, 4.4, 4.268571428571429)","(18.0, 28.0, 27.647058823529413)","(101.0, 270.0, 252.0)","(13.0, 18.0, 17.34)","(2.9, 3.55, 3.5155555555555553)","(3.0, 3.5, 3.5326530612244897)","(9.0, 11.0, 10.512195121951219)","(101.0, 350.0, 198.0)"
07-01-2023 19:42:12.765598,"(3.4, 4.3, 4.268571428571429)","(18.0, 28.0, 27.647058823529413)","(101.0, 260.0, 256.3636363636364)","(13.0, 18.0, 17.177419354838708)","(2.9, 3.55, 3.4558823529411766)","(3.0, 3.6, 3.5429824561403507)","(9.0, 11.0, 10.512195121951219)","(101.0, 350.0, 179.0)"
07-01-2023 19:42:14.068212,"(3.4, 4.3, 4.271052631578947)","(18.0, 28.0, 26.646153846153847)","(101.0, 260.0, 256.3636363636364)","(13.0, 18.0, 17.4375)","(2.9, 3.5, 3.464516129032258)","(3.0, 3.55, 3.5335820895522385)","(9.0, 11.0, 10.59016393442623)","(101.0, 350.0, 260.0)"
07-01-2023 19:42:15.461975,"(3.4, 4.5, 4.438461538461539)","(18.0, 29.0, 26.491803278688526)","(101.0, 260.0, 256.3636363636364)","(13.0, 17.5, 16.23076923076923)","(2.9, 3.5, 3.4594202898550726)","(3.0, 3.55, 3.540441176470588)","(9.0, 11.0, 10.638297872340425)","(101.0, 330.0, 194.0)"
07-01-2023 19:42:16.804051,"(3.4, 4.5, 4.438461538461539)","(18.0, 29.0, 26.491803278688526)","(101.0, 260.0, 256.3636363636364)","(13.0, 16.5, 16.22222222222222)","(2.9, 3.5, 3.4658536585365853)","(3.0, 3.55, 3.5574074074074074)","(9.0, 11.0, 10.570552147239264)","(101.0, 330.0, 210.0)"
07-01-2023 19:42:18.111135,"(3.4, 4.5, 4.470454545454546)","(18.0, 28.0, 26.606060606060606)","(101.0, 260.0, 256.3636363636364)","(13.0, 16.5, 16.258064516129032)","(2.9, 3.5, 3.4658536585365853)","(3.0, 3.6, 3.5574074074074074)","(9.0, 11.0, 10.570552147239264)","(101.0, 310.0, 210.0)"
07-01-2023 19:42:19.411184,"(3.4, 4.5, 4.455882352941177)","(18.0, 28.0, 26.451612903225808)","(101.0, 260.0, 258.0)","(13.0, 16.5, 16.31578947368421)","(2.9, 3.5, 3.47012987012987)","(3.0, 3.6, 3.691150442477876)","(9.0, 10.5, 10.2375)","(101.0, 310.0, 225.0)"
07-01-2023 19:42:20.540337,"(3.4, 4.5, 4.420454545454546)","(19.0, 28.0, 27.11111111111111)","(101.0, 280.0, 266.6666666666667)","(13.0, 16.5, 16.31578947368421)","(2.9, 3.5, 3.456989247311828)","(3.0, 3.7, 3.691150442477876)","(9.0, 10.5, 10.2375)","(91.0, 290.0, 225.0)"
