,Miss Verity,Redemption Day,Kiah Beach,Fulton,Alert,Balts Orson
10-01-2023 21:08:06.837611,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.540769230769231)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.2)"
10-01-2023 21:08:07.924474,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.540769230769231)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.2)"
10-01-2023 21:08:08.915095,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.540769230769231)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.220000000000001)"
10-01-2023 21:08:10.112212,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.540769230769231)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.242105263157895)"
10-01-2023 21:08:11.303014,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5388)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.242105263157895)"
10-01-2023 21:08:12.430091,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5366666666666666)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.266666666666667)"
10-01-2023 21:08:13.568840,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5366666666666666)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.294117647058824)"
10-01-2023 21:08:14.738882,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.533111111111111)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.4, 5.236)"
10-01-2023 21:08:15.920762,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5324)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.5, 5.388888888888889)"
10-01-2023 21:08:17.063153,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.38095238095238)","(20.0, 50.0, 44.55555555555556)","(4.4, 5.5, 5.416666666666667)"
10-01-2023 21:08:18.340850,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.5, 14.0, 11.954545454545455)","(26.0, 50.0, 42.72727272727273)","(19.0, 50.0, 44.55555555555556)","(4.4, 5.5, 5.416666666666667)"
10-01-2023 21:08:19.603406,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5142105263157895)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 42.72727272727273)","(19.0, 50.0, 44.55555555555556)","(4.4, 5.5, 5.454545454545455)"
10-01-2023 21:08:20.742419,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5142105263157895)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 34.0)","(19.0, 50.0, 44.55555555555556)","(4.4, 5.5, 5.452941176470588)"
10-01-2023 21:08:21.855788,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5271428571428571)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 44.55555555555556)","(4.4, 5.7, 5.385)"
10-01-2023 21:08:22.967743,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.538985507246377)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 44.55555555555556)","(4.4, 5.7, 5.385)"
10-01-2023 21:08:24.137610,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.538985507246377)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:25.328622,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5366666666666666)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:26.435761,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5366666666666666)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:27.532110,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5366666666666666)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:28.679514,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.5121621621621621)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:29.815367,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:30.904135,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.285185185185186)"
10-01-2023 21:08:32.035879,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.137499999999999)"
10-01-2023 21:08:33.163974,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.52)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.137499999999999)"
10-01-2023 21:08:34.560880,"(10.0, 24.0, 23.666666666666668)","(1.4, 1.59, 1.518)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.137499999999999)"
10-01-2023 21:08:35.871709,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.59, 1.518)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:37.146245,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.58, 1.5533333333333335)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:38.445421,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.57, 1.5278378378378379)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:39.774492,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.57, 1.5196774193548388)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.137499999999999)"
10-01-2023 21:08:41.045477,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.57, 1.5185714285714287)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:42.237699,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.57, 1.51375)","(8.0, 14.0, 11.905405405405405)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:43.400334,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.55, 1.5125806451612904)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:44.572503,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.55, 1.5125806451612904)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:45.809730,"(10.0, 24.0, 23.636363636363637)","(1.4, 1.55, 1.528395061728395)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.14)"
10-01-2023 21:08:47.119847,"(10.0, 26.0, 24.285714285714285)","(1.4, 1.55, 1.5217910447761194)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.41578947368421)"
10-01-2023 21:08:48.295163,"(10.0, 26.0, 24.285714285714285)","(1.4, 1.55, 1.519016393442623)","(8.0, 14.0, 11.954545454545455)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.433333333333334)"
10-01-2023 21:08:49.441194,"(11.0, 26.0, 24.4)","(1.4, 1.55, 1.5174137931034484)","(8.5, 14.0, 11.96875)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.433333333333334)"
10-01-2023 21:08:50.636106,"(11.0, 26.0, 24.4)","(1.4, 1.55, 1.5174137931034484)","(8.5, 14.0, 12.266666666666667)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.381818181818182)"
10-01-2023 21:08:51.876509,"(11.0, 26.0, 24.4)","(1.4, 1.55, 1.513793103448276)","(8.5, 14.0, 12.266666666666667)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.381818181818182)"
10-01-2023 21:08:52.998133,"(11.0, 26.0, 24.4)","(1.4, 1.55, 1.513793103448276)","(8.5, 14.0, 12.514285714285714)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.4818181818181815)"
10-01-2023 21:08:54.162325,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5045098039215685)","(8.5, 14.0, 12.514285714285714)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.4818181818181815)"
10-01-2023 21:08:55.342313,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5040384615384614)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.5)"
10-01-2023 21:08:56.500314,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5024489795918368)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.5)"
10-01-2023 21:08:57.775828,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5024489795918368)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.557142857142857)"
10-01-2023 21:08:59.120041,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5006521739130434)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.5285714285714285)"
10-01-2023 21:09:00.347831,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.499387755102041)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 21:09:01.439308,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.499387755102041)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 21:09:02.606675,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.499387755102041)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 38.92307692307692)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 21:09:03.782230,"(11.0, 26.0, 24.714285714285715)","(1.4, 1.53, 1.5006521739130434)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 21:09:04.946943,"(11.0, 26.0, 24.2)","(1.4, 1.53, 1.4986046511627906)","(8.5, 14.0, 12.529411764705882)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 21:09:06.066099,"(11.0, 26.0, 24.2)","(1.4, 1.53, 1.4953846153846153)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.58)"
10-01-2023 21:09:07.160576,"(11.0, 26.0, 24.2)","(1.4, 1.53, 1.4953846153846153)","(8.5, 14.0, 12.4)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:08.334550,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4925)","(8.5, 14.0, 12.4)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.65)"
10-01-2023 21:09:09.530354,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4925)","(8.5, 14.0, 12.4)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:10.692723,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4925)","(8.5, 14.0, 12.4)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:11.774128,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.4)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:12.932069,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:14.058090,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:15.199104,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:16.317242,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:17.568788,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:18.823287,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:19.992893,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.545454545454545)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:21.234603,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:22.441144,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:23.778969,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:25.107244,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:26.308523,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:27.501338,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:28.731433,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:29.832046,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:30.962207,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:32.055642,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:33.251643,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:34.425453,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:35.542106,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.4973076923076922)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:36.611151,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.5205555555555557)","(8.5, 14.0, 12.628571428571428)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:37.648359,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.5205555555555557)","(8.5, 14.0, 12.08)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:38.741516,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 12.558823529411764)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:39.785907,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:40.894424,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.62)"
10-01-2023 21:09:42.210504,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.55)"
10-01-2023 21:09:43.471170,"(11.0, 26.0, 22.625)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.6, 5.6)"
10-01-2023 21:09:44.709036,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:45.941257,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:47.062908,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:48.308121,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:49.472955,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:50.769024,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:51.935943,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5205555555555557)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:53.062712,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:54.188799,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:55.418768,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:56.674134,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:57.959547,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:09:59.109269,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:10:00.340101,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:10:01.559098,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 11.939024390243903)","(26.0, 50.0, 39.5)","(19.0, 50.0, 45.05882352941177)","(4.4, 5.7, 5.6)"
10-01-2023 21:10:02.790859,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.53, 1.5206849315068494)","(8.5, 13.5, 12.055555555555555)","(26.0, 50.0, 40.18181818181818)","(19.0, 50.0, 47.0)","(4.4, 5.7, 6.12)"
10-01-2023 21:10:04.005854,"(11.0, 26.0, 23.23076923076923)","(1.4, 1.48, 1.4680952380952381)","(8.5, 13.5, 12.055555555555555)","(26.0, 50.0, 40.18181818181818)","(19.0, 50.0, 47.0)","(4.4, 6.6, 6.046153846153846)"
10-01-2023 21:10:05.159885,"(11.0, 26.0, 24.666666666666664)","(1.4, 1.48, 1.4685714285714286)","(8.5, 13.5, 12.094594594594595)","(26.0, 50.0, 36.285714285714285)","(19.0, 50.0, 40.4)","(4.4, 6.6, 6.046153846153846)"
10-01-2023 21:10:06.298034,"(11.0, 26.0, 24.666666666666664)","(1.4, 1.47, 1.4670588235294117)","(8.5, 13.5, 12.094594594594595)","(26.0, 50.0, 36.285714285714285)","(19.0, 50.0, 40.4)","(4.4, 6.6, 6.025)"
10-01-2023 21:10:07.599714,"(11.0, 26.0, 24.666666666666664)","(1.4, 1.47, 1.4663636363636363)","(8.5, 13.5, 12.231707317073171)","(26.0, 50.0, 36.285714285714285)","(19.0, 50.0, 40.4)","(4.4, 6.6, 6.014634146341463)"
10-01-2023 21:10:08.781370,"(11.0, 26.0, 24.666666666666664)","(1.4, 1.47, 1.4663636363636363)","(8.5, 13.5, 12.231707317073171)","(26.0, 50.0, 36.285714285714285)","(19.0, 50.0, 40.4)","(4.4, 6.6, 6.054545454545455)"
10-01-2023 21:10:09.977794,"(11.0, 26.0, 24.666666666666664)","(1.4, 1.47, 1.4663636363636363)","(8.5, 13.5, 12.231707317073171)","(26.0, 50.0, 36.285714285714285)","(19.0, 50.0, 40.4)","(4.4, 6.6, 6.054545454545455)"
