,Writeaboutchelsea,Manoflisa,Feel The Thrill,Risky Buziness,Man Of Action Nz,Mister Woodport,Isntthatright,Whata Challenge,Handsome Harry Nz,Downtown Lucca
16-12-2022 13:45:08.689029,"(71.0, 130.0, 106.66666666666667)","(71.0, 190.0, 136.66666666666666)","(26.0, 50.0, 44.666666666666664)","(8.5, 15.0, 14.0625)","(18.0, 99999, 99990)","(12.0, 23.0, 21.2)","(1.65, 1.79, 1.7707462686567164)","(16.0, 29.0, 25.428571428571427)","(11.0, 99999, 99990)","(5.0, 7.0, 6.626086956521739)"
16-12-2022 13:45:09.969998,"(71.0, 130.0, 106.66666666666667)","(71.0, 190.0, 136.66666666666666)","(26.0, 50.0, 60.8)","(8.5, 15.0, 14.0625)","(18.0, 99999, 99990)","(12.0, 23.0, 21.2)","(1.65, 1.79, 1.753404255319149)","(16.0, 29.0, 25.428571428571427)","(11.0, 99999, 99990)","(5.0, 6.8, 6.7)"
16-12-2022 13:45:11.262214,"(71.0, 130.0, 106.66666666666667)","(71.0, 190.0, 136.66666666666666)","(26.0, 65.0, 66.8)","(8.5, 15.0, 14.0625)","(18.0, 99999, 99990)","(12.0, 23.0, 21.2)","(1.6, 1.79, 1.753404255319149)","(17.0, 29.0, 26.272727272727273)","(11.0, 99999, 99990)","(5.0, 6.8, 6.56)"
16-12-2022 13:45:12.498909,"(71.0, 150.0, 139.0)","(71.0, 190.0, 136.66666666666666)","(31.0, 95.0, 66.8)","(9.0, 15.0, 14.0625)","(19.0, 99999, 99990)","(13.0, 23.0, 21.2)","(1.6, 1.79, 1.753404255319149)","(17.0, 29.0, 26.272727272727273)","(11.0, 99999, 99990)","(5.0, 6.8, 7.0)"
16-12-2022 13:45:13.797303,"(71.0, 150.0, 139.0)","(71.0, 190.0, 136.66666666666666)","(31.0, 95.0, 66.8)","(9.0, 15.0, 14.0625)","(19.0, 99999, 99990)","(13.0, 23.0, 21.2)","(1.6, 1.79, 1.7525531914893617)","(17.0, 29.0, 25.666666666666668)","(11.0, 99999, 99990)","(5.0, 7.8, 7.0)"
16-12-2022 13:45:15.125878,"(71.0, 150.0, 139.0)","(71.0, 190.0, 136.66666666666666)","(31.0, 95.0, 61.25)","(9.0, 15.0, 14.236842105263158)","(19.0, 99999, 99990)","(13.0, 23.0, 20.90909090909091)","(1.6, 1.78, 1.725)","(17.0, 29.0, 24.714285714285715)","(11.0, 99999, 99990)","(5.0, 7.8, 7.2)"
16-12-2022 13:45:16.437704,"(71.0, 150.0, 143.75)","(71.0, 190.0, 136.66666666666666)","(31.0, 95.0, 80.0)","(9.0, 15.5, 14.236842105263158)","(19.0, 99999, 99990)","(13.0, 24.0, 22.142857142857142)","(1.6, 1.74, 1.7757425742574258)","(17.0, 29.0, 26.5)","(11.0, 99999, 99990)","(5.0, 7.8, 7.3999999999999995)"
16-12-2022 13:45:17.673779,"(71.0, 150.0, 143.75)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 80.0)","(9.0, 15.5, 13.9)","(19.0, 99999, 99990)","(13.0, 23.0, 20.4)","(1.6, 1.78, 1.77875)","(18.0, 29.0, 26.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.8, 6.725)"
16-12-2022 13:45:18.922682,"(71.0, 150.0, 143.75)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 72.5)","(9.0, 15.5, 15.125)","(19.0, 99999, 99990)","(13.0, 22.0, 20.857142857142858)","(1.6, 1.78, 1.77875)","(18.0, 29.0, 26.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.6, 6.858823529411764)"
16-12-2022 13:45:20.127674,"(71.0, 150.0, 143.75)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 76.66666666666667)","(9.0, 15.5, 14.214285714285714)","(19.0, 99999, 99990)","(13.0, 22.0, 20.857142857142858)","(1.6, 1.78, 1.7611278195488722)","(18.0, 29.0, 26.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.6, 6.858823529411764)"
16-12-2022 13:45:21.349995,"(71.0, 150.0, 143.75)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 76.66666666666667)","(9.0, 15.5, 14.25)","(19.0, 99999, 99990)","(13.0, 22.0, 20.857142857142858)","(1.6, 1.77, 1.7771428571428571)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 7.6, 6.955555555555556)"
16-12-2022 13:45:22.659321,"(71.0, 150.0, 136.66666666666666)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 76.66666666666667)","(9.0, 15.5, 14.25)","(19.0, 99999, 99990)","(13.0, 21.0, 21.714285714285715)","(1.6, 1.78, 1.7784615384615385)","(18.0, 29.0, 28.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.4, 6.784615384615385)"
16-12-2022 13:45:23.939485,"(71.0, 150.0, 136.66666666666666)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 60.0)","(9.0, 15.5, 14.25)","(19.0, 99999, 99990)","(13.0, 22.0, 21.714285714285715)","(1.6, 1.78, 1.7784615384615385)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 6.784615384615385)"
16-12-2022 13:45:25.194019,"(71.0, 150.0, 136.66666666666666)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 57.27272727272727)","(9.0, 15.5, 15.17741935483871)","(19.0, 99999, 99990)","(13.0, 22.0, 21.714285714285715)","(1.6, 1.78, 1.7641379310344827)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 6.942857142857143)"
16-12-2022 13:45:26.362997,"(71.0, 150.0, 136.66666666666666)","(71.0, 190.0, 136.66666666666666)","(31.0, 90.0, 57.27272727272727)","(9.0, 15.5, 15.17741935483871)","(19.0, 99999, 99990)","(13.0, 22.0, 21.714285714285715)","(1.6, 1.78, 1.7623076923076924)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 6.942857142857143)"
16-12-2022 13:45:27.604642,"(71.0, 150.0, 136.66666666666666)","(71.0, 180.0, 121.66666666666667)","(31.0, 85.0, 70.0)","(9.0, 15.5, 15.17741935483871)","(19.0, 99999, 99990)","(13.0, 22.0, 21.09090909090909)","(1.6, 1.78, 1.768641975308642)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 6.942857142857143)"
16-12-2022 13:45:28.839979,"(71.0, 150.0, 136.66666666666666)","(71.0, 180.0, 121.66666666666667)","(31.0, 80.0, 62.5)","(9.0, 15.5, 15.17741935483871)","(19.0, 99999, 99990)","(13.0, 22.0, 21.714285714285715)","(1.6, 1.78, 1.796842105263158)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 6.942857142857143)"
16-12-2022 13:45:30.110205,"(71.0, 150.0, 118.88888888888889)","(71.0, 170.0, 130.0)","(31.0, 75.0, 56.25)","(9.0, 15.5, 14.428571428571429)","(19.0, 99999, 99990)","(13.0, 22.0, 20.63157894736842)","(1.6, 1.8, 1.7973333333333334)","(18.0, 29.0, 28.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.4, 7.066666666666666)"
16-12-2022 13:45:31.422386,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 56.25)","(9.0, 15.5, 15.196969696969697)","(19.0, 99999, 99990)","(13.0, 22.0, 20.266666666666666)","(1.6, 1.8, 1.7942857142857143)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 8.0, 7.676923076923077)"
16-12-2022 13:45:32.662150,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.5, 15.196969696969697)","(19.0, 99999, 99990)","(13.0, 22.0, 20.266666666666666)","(1.6, 1.8, 1.7775)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 8.0, 6.737142857142857)"
16-12-2022 13:45:33.932341,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.5, 14.948275862068966)","(19.0, 99999, 99990)","(13.0, 22.0, 19.75)","(1.6, 1.78, 1.7781481481481483)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 7.8, 6.8352941176470585)"
16-12-2022 13:45:35.225062,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.78, 1.7781481481481483)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 7.6, 6.8352941176470585)"
16-12-2022 13:45:36.531860,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.78, 1.7692452830188679)","(18.0, 29.0, 27.5)","(11.0, 99999, 99990)","(5.0, 7.6, 6.894736842105263)"
16-12-2022 13:45:37.861150,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.0, 14.714285714285714)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.77, 1.7692452830188679)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.0, 6.894736842105263)"
16-12-2022 13:45:39.110594,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 75.0, 51.857142857142854)","(9.0, 15.0, 14.714285714285714)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.77, 1.7692452830188679)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.0, 6.894736842105263)"
16-12-2022 13:45:40.372250,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 70.0, 50.75)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.77, 1.7796)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.0, 7.55)"
16-12-2022 13:45:41.683389,"(71.0, 150.0, 123.33333333333333)","(71.0, 170.0, 130.0)","(31.0, 65.0, 57.875)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.78, 1.7965714285714287)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.8, 7.3)"
16-12-2022 13:45:43.003398,"(71.0, 150.0, 123.33333333333333)","(71.0, 160.0, 118.33333333333333)","(31.0, 65.0, 59.57142857142857)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.8, 1.7965714285714287)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.8, 7.3)"
16-12-2022 13:45:44.365772,"(71.0, 150.0, 123.33333333333333)","(71.0, 150.0, 123.33333333333333)","(31.0, 60.0, 64.73684210526315)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.65)","(1.6, 1.8, 1.8158)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.8, 7.08235294117647)"
16-12-2022 13:45:45.570708,"(71.0, 150.0, 123.33333333333333)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 64.73684210526315)","(9.0, 15.0, 14.333333333333334)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.82, 1.8115)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.6, 7.1)"
16-12-2022 13:45:46.698752,"(71.0, 150.0, 123.33333333333333)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.82, 1.808695652173913)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.4, 7.2)"
16-12-2022 13:45:48.104610,"(71.0, 150.0, 123.33333333333333)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 65.55555555555556)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.6, 1.82, 1.808695652173913)","(18.0, 29.0, 27.363636363636363)","(11.0, 99999, 99990)","(5.0, 7.4, 7.2)"
16-12-2022 13:45:49.404367,"(71.0, 150.0, 123.33333333333333)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 65.55555555555556)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 21.0, 21.5)","(1.6, 1.82, 1.7853333333333334)","(18.0, 29.0, 26.0)","(11.0, 99999, 99990)","(5.0, 7.4, 7.260869565217392)"
16-12-2022 13:45:50.736259,"(71.0, 140.0, 133.84615384615384)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 23.0, 21.5)","(1.6, 1.82, 1.7853333333333334)","(18.0, 29.0, 25.76923076923077)","(11.0, 99999, 99990)","(5.0, 7.4, 7.133333333333334)"
16-12-2022 13:45:51.979857,"(71.0, 140.0, 131.11111111111111)","(71.0, 150.0, 123.33333333333333)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 23.0, 21.5)","(1.6, 1.82, 1.7853333333333334)","(18.0, 29.0, 25.76923076923077)","(11.0, 99999, 99990)","(5.0, 7.4, 7.133333333333334)"
16-12-2022 13:45:53.237494,"(71.0, 140.0, 131.11111111111111)","(71.0, 220.0, 143.33333333333334)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 23.0, 22.4)","(1.6, 1.82, 1.7853333333333334)","(18.0, 29.0, 26.789473684210527)","(11.0, 99999, 99990)","(5.0, 7.4, 7.247619047619048)"
16-12-2022 13:45:54.408248,"(71.0, 140.0, 131.11111111111111)","(71.0, 210.0, 143.33333333333334)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 23.0, 22.4)","(1.6, 1.82, 1.7853333333333334)","(18.0, 29.0, 26.789473684210527)","(11.0, 99999, 99990)","(5.0, 7.4, 7.247619047619048)"
16-12-2022 13:45:55.706736,"(71.0, 140.0, 131.11111111111111)","(71.0, 210.0, 143.33333333333334)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.625)","(19.0, 99999, 99990)","(13.0, 23.0, 21.58823529411765)","(1.6, 1.82, 1.7824242424242425)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.4, 7.066666666666666)"
16-12-2022 13:45:57.011440,"(71.0, 140.0, 131.11111111111111)","(71.0, 210.0, 143.33333333333334)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.25)","(19.0, 99999, 99990)","(13.0, 23.0, 21.58823529411765)","(1.6, 1.82, 1.7824242424242425)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.199999999999999)"
16-12-2022 13:45:58.295617,"(71.0, 140.0, 131.11111111111111)","(71.0, 200.0, 140.0)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.25)","(19.0, 99999, 99990)","(13.0, 23.0, 21.2)","(1.6, 1.82, 1.7824242424242425)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.321739130434782)"
16-12-2022 13:45:59.608328,"(71.0, 140.0, 131.11111111111111)","(71.0, 200.0, 140.0)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.25)","(19.0, 99999, 99990)","(13.0, 23.0, 21.2)","(1.6, 1.82, 1.7824242424242425)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.321739130434782)"
16-12-2022 13:46:00.928007,"(71.0, 140.0, 131.11111111111111)","(71.0, 190.0, 136.66666666666666)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.5)","(19.0, 99999, 99990)","(13.0, 23.0, 20.75)","(1.6, 1.82, 1.7816326530612245)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.288888888888889)"
16-12-2022 13:46:02.298818,"(71.0, 140.0, 131.11111111111111)","(71.0, 190.0, 136.66666666666666)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.5)","(19.0, 99999, 99990)","(13.0, 22.0, 20.375)","(1.6, 1.82, 1.7816666666666667)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.288888888888889)"
16-12-2022 13:46:03.732095,"(71.0, 140.0, 131.11111111111111)","(71.0, 190.0, 136.66666666666666)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.5)","(19.0, 99999, 99990)","(13.0, 21.0, 20.444444444444443)","(1.6, 1.81, 1.7802649006622517)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.345454545454545)"
16-12-2022 13:46:05.105616,"(71.0, 140.0, 131.11111111111111)","(71.0, 190.0, 136.66666666666666)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.5)","(19.0, 99999, 99990)","(13.0, 21.0, 20.666666666666668)","(1.6, 1.82, 1.7827272727272727)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.3759999999999994)"
16-12-2022 13:46:06.464664,"(71.0, 140.0, 131.11111111111111)","(71.0, 190.0, 136.66666666666666)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.960526315789474)","(19.0, 99999, 99990)","(13.0, 21.0, 20.666666666666668)","(1.6, 1.81, 1.8021739130434784)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.444444444444444)"
16-12-2022 13:46:07.801888,"(71.0, 140.0, 131.11111111111111)","(71.0, 180.0, 121.66666666666667)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.960526315789474)","(19.0, 99999, 99990)","(13.0, 21.0, 20.5)","(1.6, 1.81, 1.8021739130434784)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.6, 7.020253164556962)"
16-12-2022 13:46:09.128962,"(71.0, 140.0, 131.11111111111111)","(71.0, 170.0, 130.0)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.90909090909091)","(19.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(1.6, 1.81, 1.8021739130434784)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.4, 7.0)"
16-12-2022 13:46:10.535643,"(71.0, 140.0, 131.11111111111111)","(71.0, 170.0, 130.0)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.90909090909091)","(19.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(1.6, 1.81, 1.8021739130434784)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.4, 6.938461538461539)"
16-12-2022 13:46:11.927903,"(71.0, 140.0, 101.42857142857143)","(71.0, 170.0, 130.0)","(31.0, 70.0, 66.36363636363636)","(9.0, 15.0, 14.90909090909091)","(19.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(1.6, 1.81, 1.8089285714285714)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.0, 7.4, 6.908196721311476)"
16-12-2022 13:46:13.227294,"(71.0, 130.0, 100.0)","(71.0, 170.0, 130.0)","(31.0, 70.0, 66.36363636363636)","(10.0, 15.0, 14.90909090909091)","(20.0, 99999, 99990)","(14.0, 21.0, 19.833333333333332)","(1.55, 1.85, 1.8085365853658537)","(18.0, 29.0, 26.692307692307693)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:14.587087,"(71.0, 130.0, 100.0)","(71.0, 220.0, 140.0)","(31.0, 70.0, 73.33333333333334)","(10.0, 15.0, 14.933333333333334)","(20.0, 99999, 99990)","(14.0, 21.0, 19.76923076923077)","(1.55, 1.85, 1.827704918032787)","(18.0, 29.0, 25.0)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:16.079769,"(71.0, 130.0, 100.0)","(71.0, 200.0, 140.0)","(31.0, 75.0, 67.5)","(10.0, 15.0, 14.933333333333334)","(20.0, 99999, 99990)","(14.0, 21.0, 19.76923076923077)","(1.55, 1.85, 1.8307142857142857)","(18.0, 29.0, 26.23076923076923)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:17.500325,"(71.0, 130.0, 100.0)","(71.0, 200.0, 140.0)","(31.0, 70.0, 67.5)","(10.0, 15.0, 14.933333333333334)","(20.0, 99999, 99990)","(14.0, 21.0, 19.863636363636363)","(1.55, 1.85, 1.832857142857143)","(18.0, 29.0, 26.23076923076923)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:18.995045,"(71.0, 120.0, 98.57142857142857)","(71.0, 190.0, 133.33333333333334)","(31.0, 70.0, 67.5)","(10.0, 15.0, 14.875)","(20.0, 99999, 99990)","(13.0, 21.0, 19.863636363636363)","(1.55, 1.85, 1.832857142857143)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:20.410352,"(71.0, 120.0, 98.57142857142857)","(71.0, 180.0, 133.33333333333334)","(31.0, 70.0, 73.33333333333334)","(10.0, 15.0, 14.916666666666666)","(20.0, 99999, 99990)","(13.0, 21.0, 19.75)","(1.55, 1.85, 1.832857142857143)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.4, 6.882758620689655)"
16-12-2022 13:46:21.767061,"(71.0, 120.0, 98.57142857142857)","(71.0, 180.0, 133.33333333333334)","(31.0, 75.0, 73.33333333333334)","(10.0, 15.0, 16.53846153846154)","(20.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.8417557251908399)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.4, 6.951648351648352)"
16-12-2022 13:46:23.194509,"(71.0, 120.0, 98.57142857142857)","(71.0, 180.0, 133.33333333333334)","(31.0, 75.0, 73.33333333333334)","(10.0, 17.0, 16.25)","(20.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.8417557251908399)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.4, 7.159090909090909)"
16-12-2022 13:46:24.670634,"(71.0, 120.0, 105.0)","(71.0, 180.0, 120.0)","(31.0, 75.0, 73.33333333333334)","(10.0, 16.5, 15.875)","(20.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.842755905511811)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.2, 6.92)"
16-12-2022 13:46:26.206680,"(61.0, 120.0, 100.0)","(71.0, 170.0, 135.0)","(31.0, 75.0, 67.5)","(10.0, 16.0, 15.875)","(19.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.842755905511811)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.2, 7.0)"
16-12-2022 13:46:27.690762,"(61.0, 110.0, 100.0)","(71.0, 160.0, 135.0)","(31.0, 80.0, 76.42857142857143)","(10.0, 16.0, 15.875)","(19.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.8389156626506025)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.2, 7.0)"
16-12-2022 13:46:29.065256,"(61.0, 110.0, 100.0)","(71.0, 160.0, 135.0)","(31.0, 80.0, 76.42857142857143)","(10.0, 16.0, 15.875)","(19.0, 99999, 99990)","(13.0, 21.0, 20.0)","(1.55, 1.85, 1.8389156626506025)","(18.0, 29.0, 27.0)","(11.0, 99999, 99990)","(5.5, 7.2, 7.0)"
16-12-2022 13:46:30.398458,"(61.0, 110.0, 104.28571428571429)","(71.0, 160.0, 130.0)","(31.0, 75.0, 71.42857142857143)","(10.0, 16.0, 15.714285714285714)","(19.0, 99999, 99990)","(13.0, 21.0, 18.772727272727273)","(1.55, 1.85, 1.8389156626506025)","(18.0, 29.0, 23.571428571428573)","(11.0, 99999, 99990)","(5.5, 7.2, 7.0)"
16-12-2022 13:46:31.759863,"(71.0, 110.0, 104.28571428571429)","(71.0, 180.0, 130.0)","(31.0, 75.0, 66.66666666666666)","(10.0, 16.0, 15.714285714285714)","(17.0, 99999, 99990)","(13.0, 19.0, 20.75)","(1.55, 1.85, 1.842857142857143)","(18.0, 24.0, 26.375)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:33.195733,"(71.0, 110.0, 104.28571428571429)","(71.0, 180.0, 130.0)","(31.0, 75.0, 65.0)","(10.0, 16.0, 15.846153846153847)","(17.0, 99999, 99990)","(13.0, 23.0, 20.923076923076923)","(1.55, 1.85, 1.8411111111111111)","(18.0, 29.0, 26.375)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:34.646181,"(71.0, 110.0, 104.28571428571429)","(71.0, 180.0, 121.66666666666667)","(31.0, 70.0, 65.0)","(10.0, 16.0, 15.777777777777779)","(17.0, 99999, 99990)","(13.0, 22.0, 20.923076923076923)","(1.55, 1.88, 1.8485496183206107)","(18.0, 29.0, 26.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:36.075535,"(71.0, 110.0, 105.0)","(71.0, 180.0, 140.0)","(31.0, 70.0, 65.0)","(10.0, 16.0, 15.777777777777779)","(17.0, 99999, 99990)","(13.0, 22.0, 21.0)","(1.55, 1.88, 1.854567901234568)","(18.0, 28.0, 24.333333333333332)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:37.469311,"(71.0, 110.0, 105.0)","(71.0, 170.0, 135.0)","(31.0, 70.0, 63.84615384615385)","(10.0, 16.0, 15.857142857142858)","(17.0, 99999, 99990)","(13.0, 22.0, 19.88888888888889)","(1.55, 1.88, 1.8524107142857145)","(18.0, 28.0, 24.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:38.903032,"(71.0, 110.0, 103.57142857142857)","(71.0, 160.0, 135.0)","(31.0, 65.0, 63.125)","(10.0, 16.0, 15.857142857142858)","(17.0, 99999, 99990)","(13.0, 21.0, 19.88888888888889)","(1.55, 1.88, 1.8524107142857145)","(18.0, 27.0, 24.142857142857142)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
16-12-2022 13:46:40.292833,"(71.0, 110.0, 103.57142857142857)","(71.0, 160.0, 135.0)","(31.0, 65.0, 63.125)","(10.0, 16.0, 15.857142857142858)","(17.0, 99999, 99990)","(13.0, 21.0, 19.88888888888889)","(1.55, 1.88, 1.8606875)","(18.0, 27.0, 24.36842105263158)","(11.0, 99999, 99990)","(5.0, 7.2, 7.133333333333334)"
