,Alicah,So Sudden,Long Shadow,Ruff Shot,Blackpool Ryan,Xylan Bale
07-12-2022 13:39:38.769098,"(3.7, 4.6, 4.3545454545454545)","(9.0, 15.0, 13.676470588235293)","(31.0, 65.0, 57.27272727272727)","(3.5, 4.2, 4.116666666666666)","(3.2, 3.75, 3.6900000000000004)","(4.2, 5.9, 5.800000000000001)"
07-12-2022 13:39:39.866741,"(3.7, 4.5, 4.46)","(9.0, 14.5, 14.214285714285714)","(31.0, 65.0, 57.27272727272727)","(3.5, 4.2, 4.1499999999999995)","(3.2, 3.7, 3.68)","(4.2, 5.9, 5.829411764705883)"
07-12-2022 13:39:41.220799,"(3.7, 4.4, 4.38)","(9.0, 14.5, 14.214285714285714)","(31.0, 65.0, 49.166666666666664)","(3.5, 4.3, 4.3500000000000005)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.853846153846154)"
07-12-2022 13:39:42.527726,"(3.7, 4.4, 4.38)","(9.0, 14.5, 14.214285714285714)","(31.0, 65.0, 49.166666666666664)","(3.5, 4.4, 4.3500000000000005)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.852631578947369)"
07-12-2022 13:39:43.712438,"(3.7, 4.4, 4.236363636363636)","(9.0, 14.5, 13.5)","(31.0, 65.0, 53.333333333333336)","(3.5, 4.4, 4.3500000000000005)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.852631578947369)"
07-12-2022 13:39:45.126224,"(3.7, 4.4, 4.283333333333333)","(9.0, 14.5, 13.825)","(31.0, 65.0, 58.666666666666664)","(3.5, 4.5, 4.365)","(3.2, 3.7, 3.68)","(4.2, 5.9, 5.852631578947369)"
07-12-2022 13:39:46.519073,"(3.7, 4.4, 4.283333333333333)","(9.0, 14.5, 13.825)","(31.0, 65.0, 58.666666666666664)","(3.5, 4.5, 4.307142857142857)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.853125)"
07-12-2022 13:39:47.914463,"(3.7, 4.4, 4.283333333333333)","(9.0, 14.5, 13.825)","(31.0, 65.0, 58.666666666666664)","(3.5, 4.5, 4.307142857142857)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.853125)"
07-12-2022 13:39:49.325591,"(3.7, 4.4, 4.216666666666667)","(9.0, 14.5, 14.26923076923077)","(31.0, 65.0, 58.666666666666664)","(3.5, 4.4, 4.4)","(3.2, 3.7, 3.690909090909091)","(4.2, 5.9, 5.853125)"
07-12-2022 13:39:50.691031,"(3.7, 4.3, 4.225)","(9.0, 14.5, 14.3)","(31.0, 65.0, 58.666666666666664)","(3.5, 4.5, 4.423076923076923)","(3.2, 3.7, 3.69375)","(4.2, 5.9, 5.844444444444445)"
07-12-2022 13:39:52.222175,"(3.7, 4.3, 4.1499999999999995)","(9.0, 14.5, 14.25)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.375)","(3.2, 3.7, 3.69375)","(4.2, 5.9, 5.844444444444445)"
07-12-2022 13:39:53.472235,"(3.7, 4.3, 4.1499999999999995)","(9.0, 15.0, 14.25)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.44)","(3.2, 3.7, 3.688888888888889)","(4.2, 5.9, 5.844444444444445)"
07-12-2022 13:39:55.046010,"(3.7, 4.3, 4.153333333333333)","(9.0, 14.0, 13.642857142857142)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.44)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.844444444444445)"
07-12-2022 13:39:56.336806,"(3.7, 4.3, 4.153333333333333)","(9.0, 14.0, 13.642857142857142)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.44)","(3.2, 3.7, 3.6900000000000004)","(4.2, 5.9, 5.844444444444445)"
07-12-2022 13:39:57.489310,"(3.7, 4.3, 4.1952380952380945)","(9.0, 14.5, 14.394736842105264)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.423076923076923)","(3.2, 3.7, 3.6812500000000004)","(4.2, 5.9, 5.745161290322581)"
07-12-2022 13:39:58.648672,"(3.7, 4.3, 4.2043478260869565)","(9.0, 14.0, 13.386363636363637)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.428571428571429)","(3.2, 3.65, 3.583333333333333)","(4.2, 5.9, 5.766666666666667)"
07-12-2022 13:39:59.741665,"(3.7, 4.3, 4.185714285714285)","(9.0, 14.0, 13.583333333333334)","(31.0, 65.0, 58.214285714285715)","(3.5, 4.5, 4.458333333333333)","(3.2, 3.75, 3.675)","(4.2, 5.9, 5.782926829268293)"
07-12-2022 13:40:00.882728,"(3.7, 4.3, 4.168571428571428)","(9.0, 14.0, 13.431034482758621)","(31.0, 65.0, 55.625)","(3.5, 4.5, 4.42)","(3.2, 3.75, 3.7285714285714286)","(4.2, 5.9, 5.766666666666667)"
07-12-2022 13:40:02.199899,"(3.7, 4.3, 4.166666666666666)","(9.0, 14.0, 12.9)","(31.0, 65.0, 60.38461538461539)","(3.5, 4.5, 4.523076923076923)","(3.2, 3.75, 3.6666666666666665)","(4.2, 5.9, 5.736363636363636)"
07-12-2022 13:40:03.376217,"(3.7, 4.3, 4.157142857142857)","(9.0, 14.0, 12.9)","(31.0, 65.0, 60.38461538461539)","(3.5, 4.6, 4.523076923076923)","(3.2, 3.8, 3.73125)","(4.2, 5.8, 5.72)"
07-12-2022 13:40:04.457464,"(3.7, 4.3, 4.141379310344827)","(9.0, 14.0, 13.365384615384615)","(31.0, 65.0, 57.5)","(3.5, 4.6, 4.555555555555555)","(3.2, 3.75, 3.716666666666667)","(4.2, 5.8, 5.72)"
07-12-2022 13:40:05.645943,"(3.7, 4.2, 4.177777777777778)","(9.0, 14.0, 13.357142857142858)","(31.0, 65.0, 57.5)","(3.5, 4.6, 4.555555555555555)","(3.2, 3.75, 3.6890625)","(4.2, 5.8, 5.7875)"
07-12-2022 13:40:06.807684,"(3.7, 4.2, 4.014285714285714)","(9.0, 14.0, 13.357142857142858)","(31.0, 50.0, 49.8)","(3.5, 4.6, 4.555555555555555)","(3.2, 3.75, 3.6890625)","(4.2, 5.8, 5.7875)"
07-12-2022 13:40:07.949362,"(3.7, 4.2, 4.014285714285714)","(9.0, 14.0, 13.357142857142858)","(31.0, 65.0, 56.5)","(3.5, 4.6, 4.555555555555555)","(3.2, 3.75, 3.6890625)","(4.2, 5.8, 5.7875)"
07-12-2022 13:40:09.136672,"(3.7, 4.2, 4.014285714285714)","(9.0, 14.0, 13.357142857142858)","(31.0, 48.0, 47.42857142857143)","(3.5, 4.6, 4.555555555555555)","(3.2, 3.75, 3.6890625)","(4.2, 5.8, 5.7875)"
07-12-2022 13:40:10.358413,"(3.6, 4.2, 4.014285714285714)","(9.0, 14.5, 13.75)","(31.0, 48.0, 46.04545454545455)","(3.6, 4.6, 4.555555555555555)","(3.2, 3.75, 3.690909090909091)","(4.4, 5.8, 5.75)"
07-12-2022 13:40:11.655180,"(3.6, 4.2, 4.014285714285714)","(9.0, 14.5, 13.75)","(31.0, 48.0, 40.18181818181818)","(3.6, 4.6, 4.665217391304348)","(3.2, 3.75, 3.665)","(4.4, 5.8, 5.58)"
07-12-2022 13:40:12.623549,"(3.6, 4.1, 3.98)","(9.0, 15.0, 14.21875)","(31.0, 48.0, 39.886792452830186)","(3.6, 4.7, 4.665217391304348)","(3.2, 3.8, 3.665)","(4.4, 5.7, 5.58)"
07-12-2022 13:40:13.848679,"(3.6, 4.1, 3.97910447761194)","(9.0, 15.0, 13.676470588235293)","(31.0, 48.0, 41.509433962264154)","(3.6, 4.8, 4.75)","(3.2, 3.75, 3.7214285714285715)","(4.4, 5.7, 5.59)"
07-12-2022 13:40:15.037406,"(3.6, 4.0, 3.9833333333333334)","(9.0, 15.0, 13.75)","(31.0, 48.0, 41.509433962264154)","(3.6, 4.8, 4.7555555555555555)","(3.2, 3.75, 3.7666666666666666)","(4.4, 5.7, 5.6000000000000005)"
07-12-2022 13:40:16.252769,"(3.6, 3.95, 3.8115384615384613)","(9.0, 15.0, 14.134615384615385)","(31.0, 48.0, 41.509433962264154)","(3.6, 4.8, 4.7555555555555555)","(3.2, 3.8, 3.7666666666666666)","(4.4, 5.7, 5.6000000000000005)"
07-12-2022 13:40:17.395558,"(3.6, 4.1, 3.8641509433962264)","(9.0, 15.0, 14.3125)","(31.0, 48.0, 41.509433962264154)","(3.6, 4.8, 4.7555555555555555)","(3.2, 3.8, 3.7666666666666666)","(4.4, 5.7, 5.6000000000000005)"
07-12-2022 13:40:18.475632,"(3.6, 4.1, 3.907017543859649)","(9.0, 15.0, 14.172413793103448)","(31.0, 48.0, 41.509433962264154)","(3.6, 4.8, 4.757894736842105)","(3.2, 3.8, 3.979)","(4.4, 5.7, 5.553488372093024)"
07-12-2022 13:40:19.729408,"(3.5, 4.1, 3.905333333333333)","(9.0, 15.0, 14.172413793103448)","(31.0, 48.0, 45.625)","(3.6, 4.8, 4.730434782608695)","(3.2, 4.0, 3.85)","(4.4, 5.7, 5.538461538461538)"
07-12-2022 13:40:20.844788,"(3.5, 4.1, 3.973469387755102)","(9.0, 15.0, 13.98)","(31.0, 46.0, 45.625)","(3.6, 4.8, 4.778947368421052)","(3.2, 3.95, 3.8666666666666667)","(4.4, 5.7, 5.538461538461538)"
07-12-2022 13:40:21.989502,"(3.5, 4.0, 3.888888888888889)","(9.0, 15.0, 14.59090909090909)","(31.0, 46.0, 45.14285714285714)","(3.6, 4.8, 4.778947368421052)","(3.2, 3.9, 3.773076923076923)","(4.4, 5.7, 5.538461538461538)"
07-12-2022 13:40:23.119615,"(3.5, 4.0, 3.8767857142857145)","(9.0, 15.5, 13.9375)","(31.0, 46.0, 45.333333333333336)","(3.6, 4.8, 4.842857142857143)","(3.2, 3.9, 3.886842105263158)","(4.4, 5.7, 5.535)"
07-12-2022 13:40:24.316597,"(3.5, 4.0, 3.8944444444444444)","(9.0, 14.5, 13.9375)","(31.0, 46.0, 45.333333333333336)","(3.6, 4.9, 4.6923076923076925)","(3.2, 3.95, 3.9250000000000003)","(4.4, 5.7, 5.550000000000001)"
07-12-2022 13:40:25.436413,"(3.5, 4.0, 3.8944444444444444)","(9.0, 14.5, 14.05)","(31.0, 46.0, 45.333333333333336)","(3.6, 4.7, 4.68)","(3.2, 3.95, 3.8874999999999997)","(4.4, 5.7, 5.583870967741936)"
07-12-2022 13:40:26.504996,"(3.5, 4.0, 3.9017241379310343)","(10.0, 15.5, 14.333333333333334)","(31.0, 46.0, 43.0)","(3.6, 4.7, 4.68)","(3.2, 3.9, 3.8874999999999997)","(4.4, 5.7, 5.583870967741936)"
07-12-2022 13:40:27.654158,"(3.5, 4.0, 3.9014285714285717)","(10.0, 15.5, 14.521739130434783)","(31.0, 46.0, 41.0)","(3.6, 4.7, 4.68)","(3.2, 3.9, 3.8616279069767443)","(4.4, 5.7, 5.5875)"
07-12-2022 13:40:28.828641,"(3.6, 4.0, 3.9014285714285717)","(10.0, 15.5, 14.818181818181818)","(31.0, 46.0, 40.857142857142854)","(3.8, 4.7, 4.68)","(3.3, 3.9, 3.932857142857143)","(4.6, 5.7, 5.590322580645162)"
07-12-2022 13:40:29.898531,"(3.6, 4.0, 3.8954545454545455)","(10.0, 15.5, 14.818181818181818)","(31.0, 46.0, 40.857142857142854)","(3.8, 4.7, 4.4)","(3.3, 3.95, 3.8649999999999998)","(4.6, 5.7, 5.68)"
07-12-2022 13:40:31.086288,"(3.6, 4.0, 3.9166666666666665)","(10.0, 15.5, 14.875)","(31.0, 46.0, 40.166666666666664)","(3.8, 4.5, 4.376470588235295)","(3.3, 3.95, 3.88)","(4.6, 5.8, 5.673684210526316)"
07-12-2022 13:40:32.323330,"(3.6, 4.0, 3.9608695652173913)","(10.0, 15.5, 14.95)","(31.0, 42.0, 40.166666666666664)","(3.8, 4.4, 4.376470588235295)","(3.3, 4.0, 3.88)","(4.6, 5.8, 5.7727272727272725)"
07-12-2022 13:40:33.540046,"(3.6, 3.95, 3.916666666666667)","(10.0, 15.5, 14.95)","(31.0, 48.0, 44.093023255813954)","(3.8, 4.5, 4.35)","(3.3, 4.0, 3.941666666666667)","(4.6, 5.8, 5.781818181818181)"
07-12-2022 13:40:34.824324,"(3.6, 3.95, 3.869047619047619)","(10.0, 15.5, 15.347826086956522)","(31.0, 46.0, 42.12765957446808)","(3.8, 4.4, 4.32)","(3.3, 4.0, 3.933333333333333)","(4.6, 5.8, 5.79047619047619)"
07-12-2022 13:40:36.101361,"(3.6, 3.95, 3.869047619047619)","(10.0, 16.0, 16.357142857142858)","(31.0, 48.0, 45.86666666666667)","(3.7, 4.4, 4.243478260869566)","(3.3, 4.0, 3.933333333333333)","(4.6, 5.8, 5.7875)"
07-12-2022 13:40:37.438588,"(3.6, 3.95, 3.8833333333333333)","(10.0, 16.5, 15.583333333333334)","(31.0, 46.0, 45.55555555555556)","(3.7, 4.4, 4.2625)","(3.3, 4.0, 3.9325)","(4.6, 5.8, 5.808695652173913)"
07-12-2022 13:40:38.636120,"(3.6, 3.95, 3.9166666666666665)","(10.0, 16.0, 15.583333333333334)","(31.0, 46.0, 45.111111111111114)","(3.7, 4.4, 4.217142857142857)","(3.3, 4.0, 3.9310810810810812)","(4.6, 5.9, 5.741176470588235)"
07-12-2022 13:40:39.940144,"(3.6, 3.95, 3.9166666666666665)","(10.0, 16.0, 17.25)","(31.0, 46.0, 43.142857142857146)","(3.7, 4.4, 3.9531135531135533)","(3.3, 4.0, 3.981818181818182)","(4.6, 5.9, 5.821428571428571)"
07-12-2022 13:40:41.248369,"(3.6, 4.0, 3.9583333333333335)","(10.0, 17.5, 16.08108108108108)","(31.0, 46.0, 43.47540983606557)","(3.7, 4.0, 4.177777777777778)","(3.3, 4.0, 3.8659999999999997)","(4.6, 5.9, 5.796551724137931)"
07-12-2022 13:40:42.554241,"(3.6, 3.95, 3.914285714285714)","(10.0, 17.5, 16.11111111111111)","(31.0, 48.0, 45.733333333333334)","(3.7, 4.3, 4.225454545454546)","(3.3, 4.1, 3.9222222222222225)","(4.6, 5.9, 5.800000000000001)"
07-12-2022 13:40:43.683615,"(3.6, 3.95, 3.9078947368421053)","(10.0, 17.5, 16.379310344827587)","(31.0, 46.0, 45.733333333333334)","(3.7, 4.4, 4.386956521739131)","(3.3, 3.95, 3.928)","(4.6, 5.9, 5.725)"
07-12-2022 13:40:44.903015,"(3.6, 3.95, 3.881818181818182)","(10.0, 17.0, 15.941176470588236)","(31.0, 46.0, 45.80952380952381)","(3.7, 4.5, 4.44375)","(3.3, 4.0, 3.915)","(4.6, 5.8, 5.64)"
07-12-2022 13:40:46.653171,"(3.6, 3.95, 3.8722222222222222)","(10.0, 17.0, 16.09090909090909)","(31.0, 46.0, 45.166666666666664)","(3.7, 4.5, 4.427777777777778)","(3.3, 4.0, 3.9000000000000004)","(4.6, 5.8, 5.64)"
07-12-2022 13:40:47.922889,"(3.6, 3.95, 3.8722222222222222)","(10.0, 17.0, 16.09090909090909)","(31.0, 46.0, 45.166666666666664)","(3.7, 4.5, 4.44375)","(3.3, 3.95, 3.91875)","(4.6, 5.8, 5.628571428571428)"
07-12-2022 13:40:49.020317,"(3.6, 3.95, 3.8692307692307693)","(10.0, 17.0, 15.75)","(31.0, 46.0, 45.166666666666664)","(3.7, 4.5, 4.44375)","(3.3, 4.0, 3.9)","(4.6, 5.8, 5.665517241379311)"
07-12-2022 13:40:50.176232,"(3.6, 3.95, 3.866)","(10.0, 16.5, 16.0)","(31.0, 46.0, 46.35294117647059)","(3.7, 4.5, 4.44375)","(3.3, 4.0, 3.925)","(4.6, 5.8, 5.665517241379311)"
07-12-2022 13:40:51.382921,"(3.6, 3.9, 3.875)","(10.0, 16.5, 15.722222222222221)","(31.0, 48.0, 46.170212765957444)","(3.7, 4.5, 4.442105263157894)","(3.3, 4.0, 3.8407407407407406)","(4.6, 5.8, 5.681818181818182)"
07-12-2022 13:40:52.534972,"(3.6, 3.9, 3.8633333333333333)","(10.0, 17.0, 15.45)","(31.0, 48.0, 46.17391304347826)","(3.7, 4.5, 4.433333333333334)","(3.3, 3.85, 3.90609756097561)","(4.6, 5.8, 5.696)"
07-12-2022 13:40:53.734487,"(3.6, 3.9, 3.8519607843137256)","(10.0, 15.5, 15.966666666666667)","(31.0, 48.0, 46.083333333333336)","(3.7, 4.5, 4.457142857142857)","(3.3, 3.95, 3.9242857142857144)","(4.6, 5.8, 5.630434782608695)"
07-12-2022 13:40:55.061128,"(3.6, 4.0, 3.994852941176471)","(10.0, 16.5, 15.41304347826087)","(31.0, 48.0, 44.16)","(3.7, 4.5, 4.543749999999999)","(3.3, 3.95, 3.9359375)","(4.6, 5.8, 5.665217391304348)"
07-12-2022 13:40:56.471438,"(3.6, 3.95, 3.888235294117647)","(10.0, 16.0, 15.666666666666666)","(31.0, 48.0, 44.689655172413794)","(3.7, 4.6, 4.522857142857142)","(3.3, 3.95, 3.8722222222222222)","(4.6, 5.7, 5.6)"
07-12-2022 13:40:57.764285,"(3.5, 3.9, 3.87)","(10.0, 16.0, 15.34)","(31.0, 48.0, 44.714285714285715)","(3.6, 4.6, 4.522857142857142)","(3.3, 4.0, 3.8666666666666667)","(4.4, 5.7, 5.575)"
07-12-2022 13:40:58.952395,"(3.5, 3.95, 3.87)","(10.0, 16.0, 15.34)","(31.0, 48.0, 44.714285714285715)","(3.6, 4.6, 4.522857142857142)","(3.3, 3.95, 3.861111111111111)","(4.4, 5.7, 5.575)"
07-12-2022 13:41:00.128499,"(3.5, 3.95, 3.91)","(10.0, 16.0, 15.34)","(31.0, 48.0, 45.21212121212121)","(3.6, 4.6, 4.522857142857142)","(3.3, 3.95, 3.930555555555556)","(4.4, 5.7, 5.5638297872340425)"
07-12-2022 13:41:01.303909,"(3.5, 3.95, 3.8884615384615384)","(10.0, 16.0, 15.857142857142858)","(31.0, 48.0, 45.21212121212121)","(3.6, 4.6, 4.464285714285714)","(3.3, 3.95, 3.9454545454545453)","(4.4, 5.7, 5.556410256410256)"
07-12-2022 13:41:02.583264,"(3.5, 3.95, 3.8884615384615384)","(10.0, 16.0, 15.583333333333334)","(31.0, 48.0, 46.15384615384615)","(3.6, 4.6, 4.408)","(3.3, 4.0, 3.9320754716981132)","(4.4, 5.7, 5.588888888888889)"
07-12-2022 13:41:03.803208,"(3.6, 3.95, 3.922222222222222)","(11.0, 16.0, 15.608695652173914)","(31.0, 48.0, 46.074074074074076)","(3.7, 4.6, 4.4526315789473685)","(3.4, 4.0, 3.9242857142857144)","(4.6, 5.6, 5.557627118644068)"
07-12-2022 13:41:05.091912,"(3.6, 3.95, 3.9105263157894736)","(11.0, 16.0, 15.777777777777779)","(31.0, 48.0, 46.074074074074076)","(3.7, 4.6, 4.447540983606557)","(3.4, 3.95, 3.936666666666667)","(4.6, 5.7, 5.553968253968254)"
07-12-2022 13:41:06.312267,"(3.6, 3.95, 3.908695652173913)","(11.0, 16.0, 15.416666666666666)","(31.0, 48.0, 46.074074074074076)","(3.7, 4.6, 4.457142857142857)","(3.4, 3.95, 3.908695652173913)","(4.6, 5.7, 5.557627118644068)"
07-12-2022 13:41:07.615690,"(3.6, 3.95, 3.8558823529411765)","(11.0, 15.5, 15.475)","(31.0, 48.0, 46.375)","(3.7, 4.6, 4.457142857142857)","(3.4, 4.0, 3.9312500000000004)","(4.6, 5.7, 5.535714285714286)"
07-12-2022 13:41:08.745081,"(3.6, 3.95, 3.9092592592592594)","(11.0, 16.0, 15.475)","(31.0, 48.0, 46.375)","(3.7, 4.6, 4.457142857142857)","(3.4, 3.95, 3.841304347826087)","(4.6, 5.6, 5.56875)"
07-12-2022 13:41:09.874175,"(3.4, 3.95, 3.9464285714285716)","(11.0, 16.0, 15.443548387096774)","(31.0, 48.0, 46.57142857142857)","(3.7, 4.6, 4.4714285714285715)","(3.5, 3.85, 3.8499999999999996)","(4.6, 5.6, 5.54)"
07-12-2022 13:41:11.094909,"(3.4, 4.0, 3.953191489361702)","(11.0, 15.5, 15.307692307692308)","(31.0, 48.0, 46.57142857142857)","(3.7, 4.6, 4.4622222222222225)","(3.5, 3.9, 3.865217391304348)","(4.6, 5.6, 5.52156862745098)"
07-12-2022 13:41:12.307996,"(3.4, 4.0, 3.9541666666666666)","(11.0, 15.5, 15.318181818181818)","(31.0, 48.0, 46.42857142857143)","(3.7, 4.6, 4.418181818181819)","(3.5, 3.9, 3.88)","(4.6, 5.6, 5.52156862745098)"
07-12-2022 13:41:13.392475,"(3.4, 4.0, 3.95875)","(11.0, 15.5, 15.318181818181818)","(31.0, 48.0, 47.4)","(3.7, 4.6, 4.419354838709678)","(3.5, 3.9, 3.88)","(4.6, 5.6, 5.52)"
07-12-2022 13:41:14.572707,"(3.4, 4.0, 3.9541666666666666)","(11.0, 15.5, 15.222222222222221)","(31.0, 50.0, 49.75)","(3.7, 4.6, 4.519230769230769)","(3.5, 3.9, 3.8706896551724137)","(4.6, 5.6, 5.515384615384615)"
07-12-2022 13:41:15.782632,"(3.4, 4.0, 3.9541666666666666)","(11.0, 15.5, 15.4)","(31.0, 60.0, 54.03448275862069)","(3.7, 4.6, 4.440909090909091)","(3.5, 3.95, 3.868181818181818)","(4.6, 5.6, 5.526315789473684)"
07-12-2022 13:41:16.921162,"(3.4, 4.0, 3.9512500000000004)","(11.0, 15.5, 15.4)","(31.0, 55.0, 54.03448275862069)","(3.7, 4.6, 4.456521739130435)","(3.5, 3.95, 3.868181818181818)","(4.6, 5.6, 5.484615384615385)"
07-12-2022 13:41:18.090797,"(3.4, 4.0, 3.954651162790698)","(11.0, 15.5, 15.4)","(31.0, 55.0, 54.03448275862069)","(3.7, 4.6, 4.455)","(3.5, 3.95, 4.080985915492957)","(4.6, 5.5, 5.457894736842105)"
07-12-2022 13:41:19.348050,"(3.4, 3.95, 3.908333333333333)","(11.0, 15.5, 15.1)","(31.0, 55.0, 53.833333333333336)","(3.7, 4.5, 4.425)","(3.5, 4.1, 4.07530487804878)","(4.6, 5.5, 5.4222222222222225)"
07-12-2022 13:41:20.631347,"(3.4, 3.95, 3.8948275862068966)","(11.0, 15.5, 15.083333333333334)","(31.0, 55.0, 53.833333333333336)","(3.7, 4.5, 4.421739130434783)","(3.5, 4.1, 4.030555555555555)","(4.6, 5.5, 5.458823529411765)"
07-12-2022 13:41:21.745072,"(3.4, 3.95, 3.8933333333333335)","(11.0, 15.5, 15.352941176470589)","(31.0, 55.0, 53.833333333333336)","(3.7, 4.5, 4.421739130434783)","(3.5, 4.1, 4.0375)","(4.6, 5.6, 5.454166666666667)"
07-12-2022 13:41:22.846859,"(3.4, 3.95, 3.8933333333333335)","(11.0, 15.5, 15.346153846153847)","(31.0, 55.0, 54.0)","(3.7, 4.5, 4.388888888888888)","(3.5, 4.1, 4.071428571428571)","(4.6, 5.6, 5.340322580645162)"
07-12-2022 13:41:24.248251,"(3.4, 3.95, 3.8972727272727274)","(11.0, 15.5, 15.357142857142858)","(31.0, 55.0, 54.0)","(3.7, 4.5, 4.451219512195122)","(3.5, 4.1, 4.096153846153846)","(4.6, 5.4, 5.327536231884058)"
07-12-2022 13:41:25.421212,"(3.4, 3.95, 3.8972727272727274)","(11.0, 15.5, 15.378048780487806)","(31.0, 55.0, 54.0)","(3.7, 4.5, 4.412727272727273)","(3.5, 4.1, 4.05)","(4.6, 5.4, 5.325)"
07-12-2022 13:41:26.700473,"(3.4, 3.9, 3.861111111111111)","(11.0, 15.5, 15.368421052631579)","(31.0, 55.0, 54.02777777777778)","(3.7, 4.5, 4.422448979591836)","(3.5, 4.2, 4.0576923076923075)","(4.6, 5.4, 5.323170731707317)"
07-12-2022 13:41:28.039521,"(3.4, 3.9, 3.854761904761905)","(11.0, 15.5, 15.267441860465116)","(31.0, 55.0, 54.02777777777778)","(3.7, 4.5, 4.557575757575758)","(3.5, 4.2, 4.06875)","(4.6, 5.4, 5.261052631578948)"
07-12-2022 13:41:29.374539,"(3.4, 3.9, 3.85125786163522)","(11.0, 15.5, 14.275862068965518)","(31.0, 55.0, 52.5)","(3.7, 4.6, 4.694186046511628)","(3.5, 4.1, 3.9894736842105263)","(4.6, 5.4, 5.2939759036144585)"
07-12-2022 13:41:30.645189,"(3.4, 3.85, 3.7614285714285716)","(11.0, 15.0, 14.275862068965518)","(31.0, 55.0, 52.5)","(3.7, 4.7, 4.777319587628866)","(3.5, 4.1, 3.9727272727272727)","(4.6, 5.4, 5.295238095238095)"
07-12-2022 13:41:31.873240,"(3.4, 3.8, 3.7604166666666665)","(11.0, 15.0, 14.741935483870968)","(31.0, 55.0, 54.642857142857146)","(3.7, 4.8, 4.771428571428571)","(3.5, 4.1, 3.976)","(4.6, 5.4, 5.35945945945946)"
07-12-2022 13:41:33.275596,"(3.4, 3.8, 3.7365384615384616)","(11.0, 15.0, 14.742857142857144)","(31.0, 55.0, 54.333333333333336)","(3.7, 4.8, 4.767213114754099)","(3.5, 4.0, 4.045238095238095)","(4.6, 5.4, 5.34)"
07-12-2022 13:41:34.565518,"(3.4, 3.75, 3.7365384615384616)","(11.0, 15.0, 14.742857142857144)","(31.0, 55.0, 54.333333333333336)","(3.7, 4.8, 4.767213114754099)","(3.5, 4.1, 4.040229885057471)","(4.6, 5.4, 5.175)"
07-12-2022 13:41:35.680037,"(3.4, 3.8, 3.7418367346938775)","(11.0, 15.0, 14.962962962962964)","(31.0, 60.0, 60.0)","(3.7, 5.0, 4.885714285714286)","(3.5, 4.1, 4.007142857142857)","(4.6, 5.2, 5.058333333333334)"
07-12-2022 13:41:36.865635,"(3.4, 3.75, 3.7421052631578946)","(11.0, 15.5, 14.58)","(31.0, 65.0, 60.0)","(3.7, 4.9, 4.8860465116279075)","(3.5, 4.1, 4.007142857142857)","(4.6, 5.1, 5.037209302325581)"
07-12-2022 13:41:38.019282,"(3.4, 3.75, 3.7470588235294118)","(11.0, 15.5, 15.15)","(31.0, 65.0, 56.36363636363637)","(3.7, 4.9, 4.9)","(3.5, 4.1, 3.98375)","(4.6, 5.2, 5.0125)"
07-12-2022 13:41:38.994677,"(3.4, 3.75, 3.7401960784313726)","(11.0, 15.5, 15.25)","(31.0, 70.0, 56.36363636363637)","(3.7, 5.0, 4.9)","(3.5, 4.1, 3.98375)","(4.6, 5.2, 5.02)"
07-12-2022 13:41:40.144553,"(3.4, 3.75, 3.737962962962963)","(11.0, 15.5, 15.148148148148149)","(31.0, 70.0, 64.11764705882354)","(3.7, 4.9, 4.91764705882353)","(3.5, 4.1, 3.97)","(4.6, 5.1, 5.008823529411765)"
07-12-2022 13:41:41.315740,"(3.3, 3.75, 3.737962962962963)","(11.0, 16.0, 15.222222222222221)","(31.0, 65.0, 64.0625)","(3.8, 5.0, 4.933333333333334)","(3.5, 4.1, 3.9865853658536587)","(4.4, 5.1, 5.036363636363636)"
07-12-2022 13:41:42.500276,"(3.3, 3.7, 3.6755555555555555)","(11.0, 16.0, 15.416666666666666)","(31.0, 65.0, 62.0)","(3.8, 5.0, 4.944444444444445)","(3.5, 4.1, 4.05)","(4.4, 5.1, 4.993939393939394)"
07-12-2022 13:41:43.629077,"(3.3, 3.75, 3.722413793103448)","(11.0, 15.0, 14.733333333333333)","(31.0, 65.0, 60.0)","(3.8, 5.0, 4.9411764705882355)","(3.5, 4.1, 4.039285714285715)","(4.4, 5.0, 4.9875)"
07-12-2022 13:41:44.644985,"(3.3, 3.8, 3.716438356164384)","(11.0, 15.5, 14.617647058823529)","(31.0, 65.0, 60.0)","(3.8, 5.0, 4.963636363636364)","(3.5, 4.1, 4.038392857142857)","(4.4, 5.1, 4.982352941176471)"
