,Why Tell Tina,Zipper Sky,Pennies Forever,Could Have Been,Seriously Lush,Got A Repair
10-01-2023 12:53:00.157365,"(4.4, 5.5, 5.416666666666667)","(2.4, 2.96, 2.928888888888889)","(3.2, 3.7, 3.5630434782608695)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.2, 8.833333333333334)","(12.0, 26.0, 22.92105263157895)"
10-01-2023 12:53:01.176243,"(4.4, 5.5, 5.336363636363636)","(2.4, 2.94, 2.9309090909090907)","(3.2, 3.7, 3.5615384615384613)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.688888888888888)","(12.0, 26.0, 23.5625)"
10-01-2023 12:53:02.118309,"(4.4, 5.5, 5.373684210526315)","(2.4, 2.94, 2.92125)","(3.2, 3.65, 3.5687499999999996)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.647058823529411)","(12.0, 26.0, 21.596774193548388)"
10-01-2023 12:53:03.038132,"(4.4, 5.5, 5.356)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.65, 3.566216216216216)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.727272727272727)","(12.0, 26.0, 22.857142857142858)"
10-01-2023 12:53:03.999084,"(4.4, 5.5, 5.322222222222222)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.65, 3.5705128205128203)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.647058823529411)","(12.0, 25.0, 23.448275862068964)"
10-01-2023 12:53:04.917056,"(4.4, 5.5, 5.356)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.6, 3.5652173913043477)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.727272727272727)","(12.0, 25.0, 23.823529411764707)"
10-01-2023 12:53:05.861751,"(4.4, 5.5, 5.32)","(2.4, 2.94, 2.9365)","(3.2, 3.6, 3.558108108108108)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.793103448275861)","(12.0, 25.0, 23.571428571428573)"
10-01-2023 12:53:06.870944,"(4.4, 5.5, 5.390909090909091)","(2.4, 2.94, 2.9365)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.793103448275861)","(12.0, 25.0, 23.125)"
10-01-2023 12:53:07.897412,"(4.4, 5.5, 5.390909090909091)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.125)"
10-01-2023 12:53:08.865848,"(4.4, 5.5, 5.405263157894737)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.125)"
10-01-2023 12:53:09.781390,"(4.4, 5.5, 5.405882352941177)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.125)"
10-01-2023 12:53:10.705350,"(4.4, 5.5, 5.404347826086957)","(2.4, 2.94, 2.9385185185185185)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.571428571428573)"
10-01-2023 12:53:11.635346,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.94, 2.938421052631579)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.529411764705884)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 22.67857142857143)"
10-01-2023 12:53:12.535376,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.96, 2.950322580645161)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 22.92)"
10-01-2023 12:53:13.445112,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.96, 2.950322580645161)","(3.2, 3.6, 3.5515624999999997)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 22.92)"
10-01-2023 12:53:14.484403,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.96, 2.950322580645161)","(3.2, 3.6, 3.551388888888889)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.4)"
10-01-2023 12:53:15.568848,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.96, 2.949655172413793)","(3.2, 3.6, 3.551388888888889)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.608695652173914)"
10-01-2023 12:53:16.558651,"(4.4, 5.5, 5.403846153846154)","(2.4, 2.96, 2.949655172413793)","(3.2, 3.6, 3.551388888888889)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.807407407407407)","(12.0, 25.0, 23.727272727272727)"
10-01-2023 12:53:17.503753,"(4.4, 5.5, 5.384848484848485)","(2.4, 2.96, 2.9528205128205127)","(3.2, 3.6, 3.551388888888889)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.793103448275861)","(12.0, 25.0, 23.727272727272727)"
10-01-2023 12:53:18.431900,"(4.4, 5.5, 5.358823529411764)","(2.4, 2.96, 2.9582417582417584)","(3.2, 3.6, 3.551388888888889)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.826666666666666)","(12.0, 25.0, 24.428571428571427)"
10-01-2023 12:53:19.401727,"(4.4, 5.5, 5.351851851851852)","(2.4, 2.96, 2.9582417582417584)","(3.2, 3.6, 3.551351351351351)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.770588235294118)","(12.0, 25.0, 24.428571428571427)"
10-01-2023 12:53:20.273198,"(4.4, 5.4, 5.33)","(2.4, 2.96, 2.9582417582417584)","(3.2, 3.6, 3.551351351351351)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.770588235294118)","(12.0, 25.0, 23.956521739130434)"
10-01-2023 12:53:21.207076,"(4.4, 5.4, 5.296774193548387)","(2.4, 2.96, 2.9514285714285715)","(3.2, 3.6, 3.551351351351351)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 8.674999999999999)","(12.0, 25.0, 23.956521739130434)"
10-01-2023 12:53:22.235408,"(4.4, 5.3, 5.2555555555555555)","(2.4, 3.0, 2.966666666666667)","(3.2, 3.6, 3.558108108108108)","(21.0, 32.0, 30.387096774193548)","(7.0, 9.0, 8.862068965517242)","(12.0, 25.0, 23.956521739130434)"
10-01-2023 12:53:23.203952,"(4.4, 5.4, 5.218181818181819)","(2.4, 3.0, 2.976969696969697)","(3.2, 3.6, 3.551351351351351)","(21.0, 32.0, 30.387096774193548)","(7.0, 9.0, 8.862068965517242)","(12.0, 25.0, 24.6)"
10-01-2023 12:53:24.140820,"(4.4, 5.4, 5.22608695652174)","(2.4, 3.0, 2.973333333333333)","(3.2, 3.6, 3.5558139534883724)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.0, 8.862068965517242)","(12.0, 25.0, 24.6)"
10-01-2023 12:53:25.121796,"(4.4, 5.4, 5.24)","(2.4, 3.0, 2.9747368421052633)","(3.2, 3.6, 3.529310344827586)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.0, 9.19322033898305)","(12.0, 25.0, 23.88)"
10-01-2023 12:53:26.078814,"(4.4, 5.4, 5.24)","(2.4, 3.0, 2.9794871794871796)","(3.2, 3.6, 3.519672131147541)","(21.0, 32.0, 30.333333333333332)","(7.0, 9.2, 9.369465648854963)","(12.0, 25.0, 23.782608695652172)"
10-01-2023 12:53:26.978002,"(4.4, 5.4, 5.3310344827586205)","(2.4, 3.0, 2.9794871794871796)","(3.2, 3.6, 3.5226415094339623)","(21.0, 32.0, 30.14814814814815)","(7.0, 9.4, 9.369465648854963)","(12.0, 25.0, 23.782608695652172)"
10-01-2023 12:53:27.904946,"(4.4, 5.3, 5.236363636363636)","(2.4, 3.0, 2.985333333333333)","(3.2, 3.55, 3.546153846153846)","(21.0, 32.0, 30.2)","(7.0, 9.4, 9.363218390804597)","(12.0, 25.0, 23.90909090909091)"
10-01-2023 12:53:28.930792,"(4.4, 5.2, 5.195744680851064)","(2.4, 3.0, 2.9824)","(3.2, 3.6, 3.5524999999999998)","(21.0, 32.0, 30.5)","(7.0, 9.4, 9.363218390804597)","(12.0, 25.0, 23.90909090909091)"
10-01-2023 12:53:29.899377,"(4.4, 5.3, 5.2384615384615385)","(2.4, 3.0, 2.988)","(3.2, 3.6, 3.5524999999999998)","(21.0, 32.0, 30.5)","(7.0, 9.4, 9.363218390804597)","(12.0, 25.0, 23.37037037037037)"
10-01-2023 12:53:30.966004,"(4.4, 5.3, 5.242028985507246)","(2.4, 3.0, 2.9824)","(3.2, 3.6, 3.5523255813953485)","(21.0, 32.0, 30.5)","(7.0, 9.4, 9.363218390804597)","(12.0, 25.0, 23.37037037037037)"
10-01-2023 12:53:31.936829,"(4.4, 5.2, 5.192452830188679)","(2.4, 2.96, 2.9434615384615386)","(3.2, 3.6, 3.5523255813953485)","(21.0, 32.0, 30.2)","(7.0, 9.4, 9.301754385964912)","(12.0, 25.0, 23.90909090909091)"
10-01-2023 12:53:32.859013,"(4.4, 5.3, 5.214893617021277)","(2.4, 2.96, 2.9537864077669904)","(3.2, 3.6, 3.5415384615384617)","(21.0, 32.0, 30.2)","(7.0, 9.4, 9.373913043478261)","(12.0, 25.0, 23.90909090909091)"
10-01-2023 12:53:33.808980,"(4.4, 5.3, 5.213043478260869)","(2.4, 2.96, 2.9523809523809526)","(3.2, 3.6, 3.5415384615384617)","(21.0, 32.0, 30.434782608695652)","(7.0, 9.2, 9.18695652173913)","(12.0, 25.0, 22.88235294117647)"
10-01-2023 12:53:34.758423,"(4.4, 5.3, 5.213043478260869)","(2.4, 2.96, 2.9563636363636365)","(3.2, 3.6, 3.545)","(21.0, 32.0, 30.434782608695652)","(7.0, 9.2, 9.18695652173913)","(12.0, 25.0, 22.88235294117647)"
10-01-2023 12:53:35.766112,"(4.4, 5.2, 5.184)","(2.4, 2.98, 2.9579310344827587)","(3.2, 3.6, 3.545)","(21.0, 32.0, 30.476190476190474)","(7.0, 9.2, 9.180645161290322)","(12.0, 25.0, 22.285714285714285)"
10-01-2023 12:53:36.791494,"(4.4, 5.2, 5.12)","(2.4, 3.0, 2.9839024390243902)","(3.2, 3.6, 3.5352941176470587)","(21.0, 32.0, 30.22222222222222)","(7.0, 9.2, 9.180645161290322)","(12.0, 25.0, 22.454545454545453)"
10-01-2023 12:53:37.798564,"(4.4, 5.2, 5.105555555555556)","(2.4, 3.0, 2.9842857142857144)","(3.2, 3.6, 3.542105263157895)","(21.0, 32.0, 30.476190476190474)","(7.0, 9.2, 9.180645161290322)","(12.0, 25.0, 22.925925925925927)"
10-01-2023 12:53:38.776476,"(4.4, 5.2, 5.09375)","(2.4, 3.05, 3.04628125)","(3.2, 3.6, 3.542105263157895)","(21.0, 32.0, 30.22222222222222)","(7.0, 9.2, 9.180645161290322)","(13.0, 25.0, 22.625)"
10-01-2023 12:53:39.845323,"(4.4, 5.2, 5.06875)","(2.4, 3.05, 3.0435798816568047)","(3.2, 3.6, 3.520754716981132)","(21.0, 32.0, 30.22222222222222)","(7.0, 9.2, 9.176923076923076)","(13.0, 25.0, 22.625)"
10-01-2023 12:53:40.820664,"(4.4, 5.3, 5.162857142857143)","(2.4, 3.05, 3.040861111111111)","(3.2, 3.6, 3.520754716981132)","(21.0, 32.0, 30.533333333333335)","(7.0, 9.2, 9.146666666666667)","(13.0, 25.0, 23.6)"
10-01-2023 12:53:41.684564,"(4.4, 5.3, 5.129629629629629)","(2.4, 3.05, 3.040735294117647)","(3.2, 3.55, 3.52)","(21.0, 32.0, 30.533333333333335)","(7.0, 9.2, 9.146666666666667)","(13.0, 25.0, 23.782608695652172)"
10-01-2023 12:53:42.719988,"(4.4, 5.3, 5.129629629629629)","(2.4, 3.05, 3.01)","(3.2, 3.55, 3.536915887850467)","(21.0, 32.0, 30.058823529411764)","(7.0, 9.2, 8.971428571428572)","(13.0, 25.0, 23.285714285714285)"
10-01-2023 12:53:43.687403,"(4.4, 5.3, 5.15625)","(2.4, 3.05, 3.045076452599388)","(3.2, 3.55, 3.536915887850467)","(21.0, 32.0, 30.058823529411764)","(7.0, 9.2, 8.971428571428572)","(13.0, 25.0, 23.285714285714285)"
10-01-2023 12:53:44.590158,"(4.4, 5.3, 5.162068965517241)","(2.4, 3.05, 3.0444528301886793)","(3.2, 3.55, 3.528787878787879)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.971428571428572)","(13.0, 25.0, 23.20689655172414)"
10-01-2023 12:53:45.585733,"(4.4, 5.3, 5.223809523809524)","(2.4, 3.05, 3.0467187499999997)","(3.2, 3.55, 3.477777777777778)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.971428571428572)","(13.0, 25.0, 23.666666666666668)"
10-01-2023 12:53:46.645780,"(4.4, 5.3, 5.215789473684211)","(2.4, 3.05, 3.0458208955223878)","(3.2, 3.55, 3.503125)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.971428571428572)","(13.0, 25.0, 22.952380952380953)"
10-01-2023 12:53:47.687192,"(4.4, 5.3, 5.2125)","(2.4, 3.05, 3.04615)","(3.2, 3.55, 3.4923076923076923)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.971428571428572)","(13.0, 26.0, 23.77777777777778)"
10-01-2023 12:53:48.642572,"(4.4, 5.3, 5.2105263157894735)","(2.4, 3.05, 3.042182741116751)","(3.2, 3.5, 3.4865384615384616)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.971428571428572)","(13.0, 26.0, 23.77777777777778)"
10-01-2023 12:53:49.651568,"(4.4, 5.3, 5.2105263157894735)","(2.4, 3.0, 2.9993296089385475)","(3.2, 3.55, 3.523529411764706)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 8.989473684210527)","(13.0, 26.0, 23.82857142857143)"
10-01-2023 12:53:50.622331,"(4.4, 5.2, 5.191666666666666)","(2.4, 3.0, 2.99954802259887)","(3.2, 3.55, 3.5275)","(21.0, 32.0, 30.166666666666668)","(7.0, 9.2, 9.025)","(13.0, 26.0, 24.133333333333333)"
10-01-2023 12:53:51.537833,"(4.4, 5.2, 5.191666666666666)","(2.4, 3.0, 2.9997633136094675)","(3.2, 3.55, 3.522093023255814)","(21.0, 32.0, 30.058823529411764)","(7.0, 9.2, 9.025)","(13.0, 26.0, 24.133333333333333)"
10-01-2023 12:53:52.503398,"(4.4, 5.2, 5.190476190476191)","(2.4, 3.0, 2.999756097560976)","(3.2, 3.55, 3.522093023255814)","(21.0, 32.0, 29.666666666666668)","(7.0, 9.2, 8.989473684210527)","(13.0, 26.0, 23.6)"
10-01-2023 12:53:53.501033,"(4.4, 5.2, 5.190476190476191)","(2.4, 3.0, 2.9998581560283686)","(3.2, 3.55, 3.522340425531915)","(21.0, 32.0, 29.580645161290324)","(7.0, 9.2, 8.914285714285715)","(13.0, 26.0, 23.6)"
10-01-2023 12:53:54.452084,"(4.4, 5.2, 5.190476190476191)","(2.4, 3.0, 2.9998581560283686)","(3.2, 3.55, 3.522340425531915)","(21.0, 32.0, 29.580645161290324)","(7.0, 9.2, 8.914285714285715)","(13.0, 26.0, 24.444444444444443)"
10-01-2023 12:53:55.420623,"(4.4, 5.2, 5.190476190476191)","(2.4, 3.0, 2.9998591549295774)","(3.2, 3.5, 3.4914634146341466)","(21.0, 32.0, 29.580645161290324)","(7.0, 9.2, 8.914285714285715)","(13.0, 26.0, 25.384615384615387)"
10-01-2023 12:53:56.461666,"(4.4, 5.2, 5.105882352941177)","(2.4, 3.05, 3.0365853658536586)","(3.2, 3.55, 3.5160377358490567)","(21.0, 32.0, 29.8)","(7.0, 9.2, 8.88)","(13.0, 26.0, 24.153846153846153)"
10-01-2023 12:53:57.370336,"(4.4, 5.2, 5.090196078431372)","(2.4, 3.1, 3.08)","(3.2, 3.55, 3.5081395348837208)","(21.0, 32.0, 29.8)","(7.0, 9.0, 8.88)","(13.0, 26.0, 24.153846153846153)"
10-01-2023 12:53:58.313052,"(4.4, 5.1, 5.045833333333333)","(2.4, 3.1, 3.081958762886598)","(3.2, 3.55, 3.4987179487179487)","(21.0, 30.0, 29.444444444444443)","(7.0, 9.0, 8.911111111111111)","(13.0, 26.0, 24.636363636363637)"
10-01-2023 12:53:59.330705,"(4.4, 5.1, 5.045833333333333)","(2.4, 3.1, 3.0926666666666667)","(3.2, 3.55, 3.485483870967742)","(21.0, 30.0, 29.38095238095238)","(7.0, 9.0, 8.911111111111111)","(13.0, 26.0, 25.0)"
10-01-2023 12:54:00.373457,"(4.4, 5.1, 5.045833333333333)","(2.45, 3.1, 3.094047619047619)","(3.0, 3.55, 3.4879310344827585)","(21.0, 30.0, 29.38095238095238)","(7.0, 9.0, 8.894736842105264)","(14.0, 26.0, 23.5)"
10-01-2023 12:54:01.329841,"(4.4, 5.1, 5.043478260869565)","(2.45, 3.1, 3.093421052631579)","(3.0, 3.55, 3.4879310344827585)","(21.0, 30.0, 29.258064516129032)","(7.0, 9.0, 8.824)","(14.0, 26.0, 23.4)"
10-01-2023 12:54:02.305390,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.093125)","(3.0, 3.55, 3.5324742268041236)","(21.0, 30.0, 29.205128205128204)","(7.0, 9.0, 8.714285714285714)","(14.0, 25.0, 24.466666666666665)"
10-01-2023 12:54:03.354070,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0878048780487806)","(3.0, 3.55, 3.5042857142857144)","(21.0, 30.0, 29.205128205128204)","(7.0, 9.0, 8.714285714285714)","(14.0, 25.0, 24.833333333333332)"
10-01-2023 12:54:04.406894,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0922535211267608)","(3.0, 3.55, 3.527142857142857)","(21.0, 30.0, 29.210526315789473)","(7.0, 9.0, 8.65)","(14.0, 26.0, 23.647058823529413)"
10-01-2023 12:54:05.295450,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0903846153846155)","(3.0, 3.55, 3.5338235294117646)","(21.0, 30.0, 29.210526315789473)","(7.0, 9.0, 8.65)","(14.0, 24.0, 23.3)"
10-01-2023 12:54:06.279694,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0909638554216867)","(3.0, 3.6, 3.581081081081081)","(21.0, 30.0, 29.23076923076923)","(7.0, 9.0, 8.73913043478261)","(14.0, 24.0, 23.3)"
10-01-2023 12:54:07.305729,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0858823529411765)","(3.0, 3.55, 3.473076923076923)","(21.0, 30.0, 29.23076923076923)","(7.0, 9.0, 8.746666666666666)","(14.0, 24.0, 23.3)"
10-01-2023 12:54:08.232693,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0838888888888887)","(3.0, 3.55, 3.473076923076923)","(21.0, 30.0, 29.23076923076923)","(7.0, 9.0, 8.746666666666666)","(14.0, 24.0, 23.4)"
10-01-2023 12:54:09.211174,"(4.4, 5.1, 5.030769230769231)","(2.45, 3.1, 3.0857954545454547)","(3.0, 3.55, 3.473076923076923)","(21.0, 30.0, 29.23076923076923)","(7.0, 9.0, 8.746666666666666)","(14.0, 24.0, 23.4)"
10-01-2023 12:54:10.289452,"(4.4, 5.1, 5.072222222222222)","(2.45, 3.1, 3.0245454545454544)","(3.0, 3.55, 3.5176470588235293)","(21.0, 30.0, 29.9)","(7.0, 9.0, 8.96)","(14.0, 24.0, 23.25)"
10-01-2023 12:54:11.362212,"(4.4, 5.1, 5.066666666666666)","(2.45, 3.05, 2.9594117647058824)","(3.0, 3.6, 3.528888888888889)","(21.0, 32.0, 32.72727272727273)","(7.0, 9.0, 8.96)","(14.0, 24.0, 23.22222222222222)"
10-01-2023 12:54:12.332408,"(4.4, 5.2, 5.109677419354838)","(2.45, 2.98, 2.959)","(3.0, 3.6, 3.528888888888889)","(21.0, 34.0, 32.72727272727273)","(7.0, 9.0, 8.96)","(14.0, 24.0, 23.307692307692307)"
10-01-2023 12:54:13.258056,"(4.4, 5.2, 5.12)","(2.45, 2.96, 2.9353846153846153)","(3.0, 3.6, 3.51)","(21.0, 34.0, 32.666666666666664)","(7.0, 9.0, 8.96)","(14.0, 24.0, 23.307692307692307)"
10-01-2023 12:54:14.257869,"(4.4, 5.2, 5.12)","(2.45, 3.0, 2.9325)","(3.0, 3.6, 3.51)","(21.0, 34.0, 31.0)","(7.0, 9.0, 8.95)","(14.0, 24.0, 23.235294117647058)"
10-01-2023 12:54:15.188317,"(4.4, 5.2, 5.12)","(2.45, 3.0, 2.9779310344827588)","(3.0, 3.6, 3.51)","(21.0, 34.0, 31.0)","(7.0, 9.0, 8.95)","(14.0, 24.0, 23.235294117647058)"
10-01-2023 12:54:16.138644,"(4.4, 5.2, 5.107692307692308)","(2.45, 3.0, 2.9828571428571427)","(3.0, 3.6, 3.51)","(21.0, 34.0, 31.0)","(7.0, 9.0, 8.95)","(14.0, 24.0, 23.307692307692307)"
10-01-2023 12:54:17.146174,"(4.4, 5.2, 5.107692307692308)","(2.45, 2.98, 2.94)","(3.0, 3.6, 3.512244897959184)","(21.0, 34.0, 32.53333333333333)","(7.0, 9.0, 8.95)","(14.0, 24.0, 23.8)"
10-01-2023 12:54:18.152977,"(4.4, 5.2, 5.107692307692308)","(2.45, 2.98, 2.942105263157895)","(3.0, 3.6, 3.51)","(21.0, 34.0, 30.8)","(7.0, 9.0, 8.95)","(14.0, 24.0, 24.375)"
10-01-2023 12:54:19.167444,"(4.4, 5.2, 5.107692307692308)","(2.45, 2.96, 2.9309090909090907)","(3.0, 3.6, 3.5092307692307694)","(21.0, 34.0, 31.935483870967744)","(7.0, 9.0, 8.95)","(14.0, 25.0, 24.1)"
10-01-2023 12:54:20.163464,"(4.4, 5.2, 5.1684210526315795)","(2.45, 2.96, 2.95)","(3.0, 3.6, 3.51875)","(21.0, 34.0, 32.06060606060606)","(7.0, 9.0, 8.95)","(14.0, 25.0, 24.58974358974359)"
10-01-2023 12:54:21.155965,"(4.4, 5.2, 5.1)","(2.45, 2.96, 2.95)","(3.0, 3.55, 3.51875)","(21.0, 34.0, 32.06060606060606)","(7.0, 9.0, 8.95)","(14.0, 25.0, 24.9375)"
10-01-2023 12:54:22.122151,"(4.4, 5.2, 5.109090909090909)","(2.45, 2.96, 2.95)","(3.0, 3.55, 3.515)","(21.0, 34.0, 32.270270270270274)","(7.0, 9.0, 8.95)","(14.0, 25.0, 25.692307692307693)"
10-01-2023 12:54:23.103901,"(4.4, 5.2, 5.0181818181818185)","(2.45, 2.96, 2.944)","(3.0, 3.55, 3.5130434782608697)","(21.0, 34.0, 32.4)","(7.0, 9.0, 8.95)","(14.0, 26.0, 25.666666666666668)"
10-01-2023 12:54:24.032962,"(4.4, 5.2, 5.041176470588235)","(2.45, 2.96, 2.944)","(3.0, 3.55, 3.5130434782608697)","(21.0, 34.0, 32.4)","(7.0, 9.0, 8.9)","(14.0, 26.0, 25.53846153846154)"
10-01-2023 12:54:24.998843,"(4.4, 5.2, 5.041176470588235)","(2.45, 2.98, 2.9610526315789474)","(3.0, 3.55, 3.5157894736842104)","(21.0, 34.0, 32.4)","(7.0, 9.0, 8.963636363636363)","(14.0, 26.0, 25.53846153846154)"
10-01-2023 12:54:25.953327,"(4.4, 5.2, 5.041176470588235)","(2.45, 2.98, 2.936)","(3.0, 3.55, 3.5157894736842104)","(21.0, 34.0, 32.4)","(7.0, 9.0, 9.095454545454546)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:26.911561,"(4.4, 5.2, 5.065)","(2.45, 2.96, 2.924742268041237)","(3.0, 3.55, 3.533333333333333)","(21.0, 34.0, 32.4)","(7.0, 9.2, 9.095454545454546)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:27.970585,"(4.4, 5.2, 5.0920000000000005)","(2.45, 2.94, 2.9384180790960452)","(3.0, 3.5, 3.480434782608696)","(21.0, 34.0, 32.4)","(7.0, 9.2, 9.098901098901099)","(14.0, 26.0, 25.5609756097561)"
10-01-2023 12:54:29.016679,"(4.4, 5.2, 5.0875)","(2.45, 2.96, 2.9428571428571426)","(3.0, 3.5, 3.4886363636363638)","(21.0, 34.0, 32.4)","(7.0, 9.2, 9.098901098901099)","(14.0, 26.0, 25.5609756097561)"
10-01-2023 12:54:29.926128,"(4.4, 5.2, 5.0875)","(2.45, 2.96, 2.9308474576271184)","(3.0, 3.5, 3.4869565217391303)","(21.0, 34.0, 32.4)","(7.0, 9.2, 9.127559055118109)","(14.0, 26.0, 25.5609756097561)"
10-01-2023 12:54:30.917286,"(4.4, 5.2, 5.0875)","(2.45, 2.96, 2.9329032258064514)","(3.0, 3.5, 3.485)","(21.0, 34.0, 32.4)","(7.0, 9.2, 9.254545454545454)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:31.954834,"(4.4, 5.2, 5.077272727272727)","(2.45, 2.96, 2.9329032258064514)","(3.0, 3.5, 3.486842105263158)","(21.0, 34.0, 32.4)","(7.0, 9.4, 9.37142857142857)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:32.873320,"(4.4, 5.2, 5.077272727272727)","(2.45, 2.96, 2.949090909090909)","(3.0, 3.5, 3.486842105263158)","(21.0, 34.0, 32.4)","(7.0, 9.6, 9.37142857142857)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:33.840071,"(4.4, 5.2, 5.065)","(2.45, 2.96, 2.949090909090909)","(3.0, 3.5, 3.486842105263158)","(21.0, 34.0, 32.4)","(7.0, 9.6, 9.399999999999999)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:34.887059,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.938952879581152)","(3.0, 3.5, 3.476923076923077)","(21.0, 34.0, 32.4)","(7.0, 9.6, 9.399999999999999)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:36.052572,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.938913043478261)","(3.0, 3.5, 3.476923076923077)","(21.0, 34.0, 32.4)","(7.0, 9.6, 9.399999999999999)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:37.221769,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.938913043478261)","(3.0, 3.5, 3.476923076923077)","(21.0, 34.0, 32.4)","(7.0, 9.6, 9.399999999999999)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:38.284559,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.9316666666666666)","(3.0, 3.5, 3.476923076923077)","(21.0, 34.0, 33.166666666666664)","(7.0, 9.6, 9.600000000000001)","(14.0, 26.0, 25.684210526315788)"
10-01-2023 12:54:39.417051,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.9375)","(3.0, 3.5, 3.468918918918919)","(21.0, 34.0, 33.166666666666664)","(7.0, 9.8, 9.600000000000001)","(14.0, 26.0, 25.5)"
10-01-2023 12:54:40.450257,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.94, 2.9249122807017542)","(3.0, 3.5, 3.468918918918919)","(21.0, 34.0, 33.07692307692308)","(7.0, 9.8, 9.676923076923076)","(14.0, 26.0, 25.5)"
10-01-2023 12:54:41.593622,"(4.4, 5.2, 5.061538461538461)","(2.45, 2.96, 2.9243076923076923)","(3.0, 3.5, 3.4629032258064516)","(21.0, 34.0, 33.07692307692308)","(7.0, 9.8, 9.676923076923076)","(14.0, 26.0, 25.5)"
