,Spin King,Getaway Sticks,Whizz Kid,My Nans Epic,Rogue Runner,Soul Survivor,Provisional Ball,Wedge Run
07-01-2023 20:53:32.172264,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.444444444444443)"
07-01-2023 20:53:33.304365,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.444444444444443)"
07-01-2023 20:53:34.485780,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:35.651766,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:36.888060,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:38.091212,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:39.304303,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:40.471691,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:41.634112,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.0, 10.333333333333334)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.72222222222222)"
07-01-2023 20:53:42.770349,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 5.007142857142857)","(9.0, 15.0, 10.6)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:43.888362,"(6.0, 9.8, 9.200000000000001)","(6.5, 12.0, 10.84)","(3.1, 5.3, 5.007142857142857)","(9.0, 14.5, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:45.050057,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:46.161447,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:47.274993,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:48.456147,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.8)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:49.505296,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:50.609549,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:51.762586,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.75)"
07-01-2023 20:53:52.841199,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.27777777777778)"
07-01-2023 20:53:53.994617,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:53:55.192108,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:53:56.316742,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:53:57.520761,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:53:58.657713,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:53:59.823841,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:01.030539,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:02.209601,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:03.355502,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:04.525883,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.4)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:05.685101,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 14.0, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:06.923716,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:08.144977,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:09.377131,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:10.525581,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.375)"
07-01-2023 20:54:11.689559,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.833333333333332)"
07-01-2023 20:54:12.859612,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.833333333333332)"
07-01-2023 20:54:14.009334,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.833333333333332)"
07-01-2023 20:54:15.180714,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 13.5, 10.2)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:16.416074,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.84)","(3.1, 5.3, 5.007142857142857)","(9.0, 13.5, 12.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:17.607102,"(6.0, 9.8, 9.200000000000001)","(6.5, 12.0, 10.84)","(3.1, 5.3, 4.7875)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:18.761498,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:19.946373,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:21.187962,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:22.486499,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:23.699880,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:24.886656,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:26.156022,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:27.396314,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:28.649597,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:29.844640,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:31.160495,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:32.450692,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:33.644437,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 23.653846153846153)"
07-01-2023 20:54:34.851369,"(6.0, 9.8, 7.7)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.3125)"
07-01-2023 20:54:36.042813,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.3125)"
07-01-2023 20:54:37.212054,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.3125)"
07-01-2023 20:54:38.476233,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8)","(9.0, 16.0, 10.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 20.3125)"
07-01-2023 20:54:39.820209,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.09090909090909)"
07-01-2023 20:54:41.081661,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.09090909090909)"
07-01-2023 20:54:42.304262,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.09090909090909)"
07-01-2023 20:54:43.559883,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 5.007142857142857)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.454545454545453)"
07-01-2023 20:54:44.906602,"(6.0, 9.8, 8.96)","(6.5, 12.0, 10.84)","(3.1, 5.3, 5.007142857142857)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 22.266666666666666)"
07-01-2023 20:54:46.665355,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.8125)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.477142857142857)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 26.4375)"
07-01-2023 20:54:48.070607,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.92, 2.6755555555555555)","(31.0, 280.0, 133.53846153846155)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:49.590045,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.96, 2.762857142857143)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:50.890840,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.762857142857143)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:52.176246,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.442222222222222)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:53.481178,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.442222222222222)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:54.753286,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.8)","(3.1, 5.3, 4.824999999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.442222222222222)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.4375)"
07-01-2023 20:54:56.071203,"(6.0, 9.8, 9.083333333333334)","(6.5, 12.0, 10.84)","(3.1, 5.3, 4.93)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.442222222222222)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.357142857142858)"
07-01-2023 20:54:57.303056,"(6.0, 9.8, 8.96)","(6.5, 12.0, 10.84)","(3.1, 5.3, 4.8375)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.442222222222222)","(31.0, 280.0, 112.0)","(9.0, 28.0, 25.8)"
07-01-2023 20:54:58.572450,"(6.0, 9.8, 8.775)","(6.5, 12.0, 10.6)","(3.1, 5.3, 4.425)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 24.5)"
07-01-2023 20:54:59.870354,"(6.0, 9.8, 8.98)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.425)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 24.5)"
07-01-2023 20:55:01.136426,"(6.0, 9.8, 8.98)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.425)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.5)"
07-01-2023 20:55:02.405497,"(6.0, 9.8, 8.98)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.425)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.5)"
07-01-2023 20:55:03.682700,"(6.0, 9.8, 8.98)","(6.5, 12.0, 11.066666666666666)","(3.1, 5.3, 5.008333333333333)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 26.6875)"
07-01-2023 20:55:04.908840,"(6.0, 9.8, 9.133333333333335)","(6.5, 12.0, 10.7)","(3.1, 5.3, 5.008333333333333)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 25.375)"
07-01-2023 20:55:06.119955,"(6.0, 9.8, 8.825000000000001)","(6.5, 12.0, 10.7)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.429090909090909)","(31.0, 280.0, 112.0)","(9.0, 28.0, 21.25)"
07-01-2023 20:55:07.326747,"(6.0, 9.8, 8.825000000000001)","(6.5, 12.0, 10.7)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.92, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 21.25)"
07-01-2023 20:55:08.513023,"(6.0, 7.6, 6.41)","(6.5, 12.0, 10.7)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 20.772727272727273)"
07-01-2023 20:55:09.710734,"(6.0, 7.6, 6.68125)","(6.5, 12.0, 11.355555555555554)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 20.772727272727273)"
07-01-2023 20:55:10.885539,"(6.0, 7.6, 6.327272727272727)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 20.772727272727273)"
07-01-2023 20:55:12.274164,"(6.0, 7.6, 7.199999999999999)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 23.958333333333332)"
07-01-2023 20:55:13.548792,"(6.0, 9.8, 8.96)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 23.958333333333332)"
07-01-2023 20:55:14.758142,"(6.0, 9.8, 8.96)","(6.5, 12.0, 10.879999999999999)","(3.1, 5.3, 4.887499999999999)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.78, 2.4466666666666663)","(31.0, 280.0, 112.0)","(9.0, 30.0, 21.5625)"
