,Als Holiday,Road To Glebe,Edna Krabappel,Blue Zeal,Maxs Magic,Yore Chevy,Hidden Mask,Oscar Octopus
12-01-2023 14:44:29.113146,"(4.8, 5.7, 5.560869565217391)","(4.2, 5.7, 5.570588235294117)","(14.0, 23.0, 22.428571428571427)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.0944444444444446)","(15.0, 16.5, 15.764705882352942)","(81.0, 360.0, 247.5)","(14.0, 21.0, 21.444444444444443)"
12-01-2023 14:44:30.471202,"(4.8, 5.7, 5.623809523809523)","(4.2, 5.7, 5.6375)","(15.0, 23.0, 22.5)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.123529411764706)","(14.0, 16.5, 15.764705882352942)","(81.0, 360.0, 240.0)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:31.785263,"(4.8, 5.7, 5.56)","(4.2, 5.7, 5.6375)","(15.0, 23.0, 22.764705882352942)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.125)","(14.0, 16.5, 15.764705882352942)","(81.0, 360.0, 217.5)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:33.171916,"(4.8, 5.6, 5.56)","(4.2, 5.7, 5.688571428571429)","(15.0, 23.0, 22.81818181818182)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.1409090909090907)","(14.0, 16.5, 15.764705882352942)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.4)"
12-01-2023 14:44:34.515870,"(4.8, 5.5, 5.347058823529411)","(4.2, 5.8, 5.707692307692308)","(15.0, 23.0, 22.81818181818182)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.126923076923077)","(14.0, 16.5, 15.757142857142856)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.36842105263158)"
12-01-2023 14:44:35.823291,"(4.8, 5.5, 5.347058823529411)","(4.2, 5.8, 5.866666666666667)","(15.0, 23.0, 22.81818181818182)","(4.4, 6.4, 6.290909090909091)","(2.6, 3.15, 3.126923076923077)","(14.0, 16.5, 15.757142857142856)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:37.161586,"(4.8, 5.5, 5.347058823529411)","(4.2, 5.9, 5.866666666666667)","(15.0, 23.0, 22.53846153846154)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.1055555555555556)","(14.0, 16.5, 15.757142857142856)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:38.447574,"(4.8, 5.5, 5.347058823529411)","(4.2, 6.0, 5.951351351351351)","(15.0, 23.0, 22.53846153846154)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.15, 3.05625)","(14.0, 16.5, 15.75)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:40.000453,"(4.8, 5.6, 5.458823529411765)","(4.2, 6.2, 5.907500000000001)","(15.0, 23.0, 22.81818181818182)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.0658536585365854)","(14.0, 16.0, 15.75)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.333333333333332)"
12-01-2023 14:44:41.992354,"(4.8, 5.6, 5.458823529411765)","(4.2, 6.2, 5.909090909090909)","(15.0, 23.0, 22.81818181818182)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.0658536585365854)","(14.0, 16.0, 15.61111111111111)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.52)"
12-01-2023 14:44:44.098804,"(4.8, 5.6, 5.373684210526315)","(4.2, 6.2, 6.07)","(15.0, 23.0, 22.53846153846154)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.0733333333333333)","(14.0, 16.0, 15.242424242424242)","(91.0, 360.0, 225.0)","(14.0, 22.0, 21.52)"
12-01-2023 14:44:45.574596,"(4.8, 5.5, 5.358823529411764)","(4.2, 6.2, 6.085714285714285)","(15.0, 23.0, 22.53846153846154)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.0733333333333333)","(14.0, 16.0, 17.333333333333332)","(91.0, 360.0, 197.77777777777777)","(14.0, 22.0, 21.52)"
12-01-2023 14:44:46.913788,"(4.6, 5.5, 5.358823529411764)","(4.2, 6.2, 6.085714285714285)","(15.0, 23.0, 22.75)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.1, 3.01)","(14.0, 18.0, 17.8)","(91.0, 340.0, 197.77777777777777)","(14.0, 22.0, 21.4)"
12-01-2023 14:44:48.317917,"(4.6, 5.5, 5.395652173913043)","(4.2, 6.2, 6.173913043478261)","(15.0, 23.0, 22.75)","(4.4, 6.4, 6.300000000000001)","(2.6, 3.05, 3.005)","(14.0, 18.0, 17.46153846153846)","(91.0, 340.0, 197.77777777777777)","(14.0, 22.0, 21.4)"
12-01-2023 14:44:49.629304,"(4.6, 5.5, 5.395652173913043)","(4.4, 6.2, 6.173913043478261)","(16.0, 23.0, 22.333333333333332)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.05, 3.0093548387096773)","(14.0, 18.5, 17.75)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.4)"
12-01-2023 14:44:50.985912,"(4.6, 5.5, 5.395652173913043)","(4.4, 6.2, 6.142857142857143)","(16.0, 23.0, 22.75)","(4.6, 6.4, 6.290909090909091)","(2.6, 3.05, 2.9955555555555553)","(14.0, 18.5, 17.75)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.4)"
12-01-2023 14:44:52.383613,"(4.6, 5.5, 5.395652173913043)","(4.4, 6.2, 6.173913043478261)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.05, 3.0165217391304346)","(14.0, 18.5, 17.46153846153846)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.4)"
12-01-2023 14:44:53.737958,"(4.6, 5.5, 5.356)","(4.4, 6.2, 6.328571428571429)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.05, 3.015625)","(14.0, 18.5, 17.5)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.4)"
12-01-2023 14:44:55.070515,"(4.6, 5.5, 5.366666666666666)","(4.4, 6.4, 6.2875000000000005)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.05, 2.992857142857143)","(14.0, 18.0, 16.958333333333332)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.428571428571427)"
12-01-2023 14:44:56.377836,"(4.6, 5.5, 5.429411764705883)","(4.4, 6.4, 6.2875000000000005)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.0, 2.993333333333333)","(14.0, 18.0, 16.958333333333332)","(91.0, 340.0, 197.77777777777777)","(15.0, 22.0, 21.428571428571427)"
12-01-2023 14:44:57.648931,"(4.6, 5.5, 5.429411764705883)","(4.4, 6.4, 6.2875000000000005)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.0, 2.993333333333333)","(14.0, 18.0, 16.958333333333332)","(91.0, 340.0, 194.0)","(15.0, 22.0, 21.363636363636363)"
12-01-2023 14:44:58.916260,"(4.6, 5.5, 5.429411764705883)","(4.4, 6.4, 6.340740740740741)","(16.0, 23.0, 22.764705882352942)","(4.6, 6.4, 6.300000000000001)","(2.6, 3.0, 3.0445454545454544)","(14.0, 18.0, 16.8125)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.5)"
12-01-2023 14:45:00.240062,"(4.6, 5.5, 5.429411764705883)","(4.4, 6.4, 6.340740740740741)","(16.0, 23.0, 22.81818181818182)","(4.6, 6.4, 6.298305084745763)","(2.6, 3.05, 3.077272727272727)","(14.0, 17.0, 16.625)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.333333333333332)"
12-01-2023 14:45:01.893561,"(4.6, 5.5, 5.328571428571428)","(4.4, 6.4, 6.2875000000000005)","(16.0, 23.0, 22.81818181818182)","(4.6, 6.4, 6.298305084745763)","(2.6, 3.1, 3.0775)","(14.0, 17.0, 16.625)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:03.848925,"(4.6, 5.4, 5.300000000000001)","(4.4, 6.4, 6.2875000000000005)","(16.0, 23.0, 22.81818181818182)","(4.6, 6.4, 6.114285714285715)","(2.6, 3.1, 3.0880952380952382)","(14.0, 17.0, 16.666666666666668)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.428571428571427)"
12-01-2023 14:45:05.308151,"(4.6, 5.4, 5.338461538461539)","(4.4, 6.4, 6.262857142857143)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.136842105263158)","(2.6, 3.1, 3.086842105263158)","(14.0, 17.0, 16.227272727272727)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:06.777528,"(4.6, 5.4, 5.307142857142857)","(4.4, 6.4, 6.25)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.136842105263158)","(2.6, 3.1, 3.1423076923076922)","(14.0, 16.5, 16.227272727272727)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:08.251426,"(4.6, 5.5, 5.307142857142857)","(4.4, 6.4, 6.25)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.119512195121952)","(2.6, 3.15, 3.1413793103448273)","(14.0, 16.5, 15.9)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:10.037669,"(4.6, 5.5, 5.307142857142857)","(4.4, 6.4, 6.25)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.119512195121952)","(2.6, 3.15, 3.143965517241379)","(14.0, 16.0, 15.9)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:11.630994,"(4.6, 5.5, 5.266666666666667)","(4.4, 6.4, 6.25)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.086206896551724)","(2.6, 3.15, 3.1404761904761904)","(14.0, 16.0, 15.9)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:13.658427,"(4.6, 5.4, 5.266666666666667)","(4.4, 6.4, 6.216216216216217)","(16.0, 23.0, 22.82608695652174)","(4.6, 6.2, 6.104347826086957)","(2.6, 3.15, 3.13359375)","(14.0, 16.0, 15.9)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:15.511854,"(4.6, 5.4, 5.466666666666667)","(4.4, 6.4, 6.228571428571429)","(16.0, 23.0, 22.81818181818182)","(4.6, 6.2, 6.104347826086957)","(2.6, 3.15, 3.1343283582089554)","(14.0, 16.0, 15.9)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:17.237420,"(4.6, 5.5, 5.445161290322581)","(4.4, 6.4, 6.2125)","(16.0, 23.0, 22.81818181818182)","(4.6, 6.2, 6.096)","(2.6, 3.15, 3.0999999999999996)","(14.0, 16.5, 16.44736842105263)","(91.0, 320.0, 194.0)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:19.051844,"(4.6, 5.6, 5.496)","(4.4, 6.4, 6.223529411764706)","(16.0, 23.0, 22.666666666666668)","(4.6, 6.2, 5.857142857142858)","(2.6, 3.2, 3.155555555555556)","(14.0, 16.5, 16.475609756097562)","(91.0, 320.0, 190.76923076923077)","(15.0, 22.0, 21.4)"
12-01-2023 14:45:20.388203,"(4.6, 5.6, 5.496)","(4.4, 6.4, 6.223529411764706)","(16.0, 23.0, 22.647058823529413)","(4.6, 5.9, 5.842857142857143)","(2.6, 3.2, 3.1375)","(14.0, 16.5, 16.963414634146343)","(91.0, 320.0, 194.0)","(15.0, 22.0, 18.88888888888889)"
12-01-2023 14:45:21.840636,"(4.6, 5.6, 5.507142857142857)","(4.4, 6.4, 6.223529411764706)","(16.0, 23.0, 22.647058823529413)","(4.6, 5.9, 5.8578947368421055)","(2.6, 3.15, 3.139473684210526)","(14.0, 17.0, 16.8)","(91.0, 320.0, 185.0)","(15.0, 20.0, 19.193548387096776)"
12-01-2023 14:45:23.188209,"(4.6, 5.7, 5.581818181818182)","(4.4, 6.4, 6.223529411764706)","(16.0, 23.0, 22.647058823529413)","(4.6, 5.9, 5.8578947368421055)","(2.6, 3.15, 3.1357142857142857)","(14.0, 17.0, 16.8)","(91.0, 320.0, 185.0)","(15.0, 20.0, 19.21875)"
12-01-2023 14:45:24.868922,"(4.6, 5.7, 5.569230769230769)","(4.4, 6.4, 6.223529411764706)","(16.0, 23.0, 22.647058823529413)","(4.6, 5.8, 5.7749999999999995)","(2.6, 3.15, 3.1277777777777778)","(14.0, 17.0, 16.8)","(91.0, 320.0, 185.0)","(15.0, 20.0, 20.333333333333332)"
12-01-2023 14:45:26.275702,"(4.6, 5.7, 5.569230769230769)","(4.4, 6.4, 6.2375)","(16.0, 23.0, 22.647058823529413)","(4.6, 5.8, 5.792592592592593)","(2.6, 3.15, 3.1294117647058823)","(14.0, 17.0, 16.8)","(91.0, 320.0, 185.0)","(15.0, 21.0, 20.375)"
12-01-2023 14:45:27.908591,"(4.6, 5.7, 5.45)","(4.4, 6.4, 6.2375)","(16.0, 23.0, 22.727272727272727)","(4.6, 5.8, 5.792307692307692)","(2.6, 3.2, 3.123809523809524)","(14.0, 17.0, 17.263157894736842)","(91.0, 320.0, 181.53846153846155)","(15.0, 21.0, 20.5)"
12-01-2023 14:45:29.617519,"(4.6, 5.5, 5.435294117647059)","(4.4, 6.4, 6.2375)","(16.0, 23.0, 22.727272727272727)","(4.6, 5.9, 5.844)","(2.6, 3.15, 3.10625)","(14.0, 17.0, 16.944444444444443)","(91.0, 320.0, 185.0)","(15.0, 21.0, 20.0)"
12-01-2023 14:45:31.380083,"(4.6, 5.5, 5.435294117647059)","(4.4, 6.4, 6.185365853658537)","(16.0, 23.0, 23.11111111111111)","(4.6, 5.9, 5.844)","(2.6, 3.15, 3.113157894736842)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 185.0)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:33.310852,"(4.6, 5.5, 5.366666666666667)","(4.4, 6.4, 6.2)","(16.0, 24.0, 23.61904761904762)","(4.6, 5.9, 5.844)","(2.6, 3.15, 3.107142857142857)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 181.53846153846155)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:34.811338,"(4.6, 5.4, 5.252941176470588)","(4.4, 6.4, 6.2)","(16.0, 24.0, 23.61904761904762)","(4.6, 5.9, 5.806666666666667)","(2.6, 3.15, 3.184375)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 185.0)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:36.287951,"(4.6, 5.2, 5.14375)","(4.4, 6.4, 6.182857142857143)","(16.0, 24.0, 23.61904761904762)","(4.6, 5.9, 5.6875)","(2.6, 3.2, 3.1433333333333335)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 194.0)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:37.739239,"(4.6, 5.6, 5.509090909090909)","(4.6, 6.4, 6.164102564102564)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.7, 5.764705882352941)","(2.6, 3.2, 3.1295454545454544)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 190.76923076923077)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:39.111580,"(4.6, 5.7, 5.5588235294117645)","(4.6, 6.4, 6.180952380952381)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.8, 5.7696969696969695)","(2.6, 3.15, 3.1295454545454544)","(14.0, 18.0, 17.833333333333332)","(91.0, 320.0, 313.84615384615387)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:40.463880,"(4.6, 5.6, 5.52)","(4.6, 6.4, 6.180952380952381)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.8, 5.7555555555555555)","(2.6, 3.15, 3.1295454545454544)","(14.0, 18.0, 17.7)","(91.0, 320.0, 260.8695652173913)","(14.0, 21.0, 20.0)"
12-01-2023 14:45:41.860269,"(4.6, 5.6, 5.52)","(4.6, 6.4, 6.164102564102564)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.8, 5.737142857142857)","(2.7, 3.15, 3.175)","(14.0, 18.0, 17.7)","(91.0, 320.0, 260.8695652173913)","(14.0, 21.0, 20.384615384615383)"
12-01-2023 14:45:43.260208,"(4.6, 5.6, 5.413333333333334)","(4.6, 6.4, 6.164102564102564)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.8, 5.725714285714285)","(2.7, 3.2, 3.172222222222222)","(14.0, 18.0, 17.7)","(91.0, 320.0, 264.3478260869565)","(14.0, 22.0, 20.833333333333332)"
12-01-2023 14:45:44.687716,"(4.6, 5.5, 5.478625954198473)","(4.6, 6.4, 6.164102564102564)","(17.0, 24.0, 23.61904761904762)","(4.8, 5.8, 5.680952380952381)","(2.7, 3.2, 3.172222222222222)","(14.0, 18.0, 17.7)","(91.0, 320.0, 264.3478260869565)","(14.0, 22.0, 20.81818181818182)"
12-01-2023 14:45:45.984080,"(4.6, 5.5, 5.474626865671642)","(4.6, 6.4, 6.164102564102564)","(17.0, 24.0, 23.61904761904762)","(4.6, 5.7, 5.594736842105263)","(2.7, 3.2, 3.224074074074074)","(13.0, 18.0, 17.7)","(91.0, 320.0, 270.0)","(14.0, 21.0, 20.444444444444443)"
12-01-2023 14:45:47.313396,"(4.6, 5.5, 5.4828125)","(4.6, 6.4, 6.180952380952381)","(17.0, 24.0, 23.61904761904762)","(4.6, 5.6, 5.5928571428571425)","(2.7, 3.25, 3.294820717131474)","(13.0, 18.0, 17.35)","(91.0, 320.0, 265.45454545454544)","(14.0, 22.0, 20.09090909090909)"
12-01-2023 14:45:48.733325,"(4.6, 5.5, 5.345454545454546)","(4.6, 6.4, 6.12)","(17.0, 24.0, 23.61904761904762)","(4.6, 5.6, 5.631578947368421)","(2.7, 3.3, 3.3115384615384613)","(13.0, 17.5, 17.392857142857142)","(91.0, 320.0, 269.0909090909091)","(14.0, 22.0, 20.6)"
12-01-2023 14:45:50.052705,"(4.6, 5.3, 5.218518518518518)","(4.6, 6.4, 6.1358490566037736)","(17.0, 24.0, 23.61904761904762)","(4.6, 5.7, 5.725714285714285)","(2.7, 3.35, 3.319047619047619)","(13.0, 17.5, 17.384615384615383)","(91.0, 320.0, 269.0909090909091)","(14.0, 21.0, 20.666666666666668)"
12-01-2023 14:45:51.399046,"(4.6, 5.1, 5.05)","(4.6, 6.4, 6.125)","(17.0, 24.0, 23.61904761904762)","(4.6, 5.8, 5.75)","(2.7, 3.35, 3.398456790123457)","(13.0, 17.5, 17.384615384615383)","(91.0, 320.0, 269.0909090909091)","(14.0, 21.0, 20.81818181818182)"
12-01-2023 14:45:52.811924,"(4.6, 5.0, 4.92)","(4.6, 6.2, 6.103448275862069)","(17.0, 24.0, 23.545454545454547)","(4.6, 5.8, 5.785714285714286)","(2.7, 3.4, 3.3872340425531915)","(13.0, 17.5, 18.0)","(91.0, 320.0, 264.0)","(14.0, 21.0, 20.333333333333332)"
12-01-2023 14:45:54.383401,"(4.6, 5.3, 5.1499999999999995)","(4.6, 5.9, 5.807692307692308)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.0, 5.905263157894737)","(2.7, 3.4, 3.293181818181818)","(13.0, 18.5, 17.3)","(91.0, 320.0, 204.44444444444446)","(14.0, 21.0, 20.5)"
12-01-2023 14:45:55.932348,"(4.6, 5.3, 5.192857142857142)","(4.6, 5.9, 5.870588235294118)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.0, 5.905263157894737)","(2.7, 3.3, 3.2588235294117647)","(13.0, 17.5, 17.3)","(91.0, 320.0, 204.44444444444446)","(14.0, 21.0, 20.5)"
12-01-2023 14:45:57.359905,"(4.6, 5.3, 5.192857142857142)","(4.6, 5.9, 5.85)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.0, 6.109090909090909)","(2.7, 3.3, 3.2588235294117647)","(13.0, 17.5, 17.3)","(91.0, 320.0, 214.0)","(14.0, 21.0, 20.5)"
12-01-2023 14:45:58.789134,"(4.6, 5.3, 5.192857142857142)","(4.6, 6.0, 5.85)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.2, 6.085714285714285)","(2.7, 3.3, 3.2607142857142857)","(13.0, 17.5, 17.3)","(91.0, 310.0, 205.0)","(14.0, 21.0, 20.772727272727273)"
12-01-2023 14:46:00.169329,"(4.6, 5.3, 5.225)","(4.6, 6.0, 5.85)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.2, 6.085714285714285)","(2.7, 3.3, 3.2607142857142857)","(13.0, 17.5, 17.38888888888889)","(91.0, 310.0, 259.44444444444446)","(14.0, 21.0, 20.583333333333332)"
12-01-2023 14:46:01.384922,"(4.6, 5.3, 5.225)","(4.6, 6.0, 5.855357142857143)","(17.0, 24.0, 23.272727272727273)","(4.6, 6.2, 6.0285714285714285)","(2.7, 3.3, 3.2576923076923077)","(13.0, 17.5, 17.38888888888889)","(91.0, 310.0, 207.14285714285714)","(14.0, 21.0, 20.772727272727273)"
12-01-2023 14:46:02.662238,"(4.6, 5.3, 5.223076923076923)","(4.6, 6.0, 5.88)","(17.0, 24.0, 22.823529411764707)","(4.6, 6.2, 5.975)","(2.7, 3.3, 3.346)","(13.0, 17.5, 17.444444444444443)","(91.0, 310.0, 214.0)","(14.0, 21.0, 20.1)"
12-01-2023 14:46:04.039456,"(4.6, 5.3, 5.17)","(4.6, 6.0, 5.95)","(17.0, 24.0, 22.818181818181817)","(4.6, 6.0, 6.024390243902439)","(2.7, 3.35, 3.1454545454545455)","(13.0, 17.5, 17.444444444444443)","(91.0, 310.0, 214.0)","(14.0, 21.0, 20.166666666666668)"
12-01-2023 14:46:05.279991,"(4.6, 5.4, 5.301960784313726)","(4.6, 6.0, 5.911111111111111)","(17.0, 24.0, 22.7)","(4.6, 6.2, 5.96)","(2.7, 3.15, 3.147222222222222)","(13.0, 17.5, 17.454545454545453)","(91.0, 310.0, 214.0)","(14.0, 21.0, 20.733333333333334)"
12-01-2023 14:46:06.617797,"(4.6, 5.4, 5.293617021276596)","(4.6, 6.0, 5.920370370370371)","(17.0, 24.0, 22.555555555555557)","(4.6, 6.0, 6.0442307692307695)","(2.7, 3.2, 3.1366666666666667)","(13.0, 17.5, 17.454545454545453)","(91.0, 310.0, 281.1111111111111)","(14.0, 21.0, 20.79310344827586)"
12-01-2023 14:46:07.976780,"(4.6, 5.4, 5.334693877551021)","(4.6, 6.2, 5.913333333333334)","(17.0, 24.0, 22.555555555555557)","(4.6, 6.2, 6.036363636363637)","(2.7, 3.2, 3.14)","(13.0, 17.5, 16.944444444444443)","(91.0, 310.0, 276.6666666666667)","(14.0, 21.0, 19.80952380952381)"
12-01-2023 14:46:09.415142,"(4.6, 5.4, 5.3125)","(4.6, 6.2, 5.947058823529412)","(17.0, 22.0, 22.32258064516129)","(4.6, 6.2, 6.033333333333333)","(2.7, 3.2, 3.1431372549019607)","(13.0, 17.0, 16.944444444444443)","(91.0, 310.0, 276.6666666666667)","(14.0, 21.0, 19.863636363636363)"
12-01-2023 14:46:10.750747,"(4.6, 5.5, 5.405084745762712)","(4.6, 6.2, 6.036708860759494)","(17.0, 24.0, 23.161290322580644)","(4.6, 6.2, 6.033333333333333)","(2.7, 3.2, 3.1638297872340426)","(13.0, 17.0, 16.941176470588236)","(91.0, 310.0, 279.2307692307692)","(14.0, 21.0, 20.074074074074073)"
12-01-2023 14:46:12.017266,"(4.6, 5.5, 5.37027027027027)","(4.6, 6.2, 6.0)","(17.0, 24.0, 23.27777777777778)","(4.6, 6.0, 5.88)","(2.7, 3.2, 3.158536585365854)","(13.0, 17.0, 16.470588235294116)","(91.0, 310.0, 279.2307692307692)","(14.0, 21.0, 19.608695652173914)"
12-01-2023 14:46:13.378075,"(4.6, 5.5, 5.448275862068965)","(4.6, 6.2, 5.998780487804878)","(17.0, 24.0, 23.62162162162162)","(4.6, 5.9, 5.819354838709677)","(2.7, 3.2, 3.1490909090909094)","(13.0, 16.5, 16.476190476190474)","(101.0, 310.0, 266.25)","(14.0, 20.0, 19.64)"
12-01-2023 14:46:14.737847,"(4.6, 5.5, 5.485714285714286)","(4.6, 6.2, 6.007407407407407)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.834328358208955)","(2.7, 3.2, 3.1392156862745098)","(13.0, 16.5, 16.479166666666668)","(101.0, 310.0, 266.25)","(14.0, 20.0, 19.857142857142858)"
12-01-2023 14:46:16.142305,"(4.6, 5.5, 5.435064935064935)","(4.6, 6.2, 6.042857142857143)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.8304347826086955)","(2.7, 3.2, 3.1536231884057973)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 266.25)","(14.0, 20.0, 20.037037037037038)"
12-01-2023 14:46:17.293316,"(4.6, 5.5, 5.438775510204081)","(4.6, 6.2, 6.042857142857143)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.8304347826086955)","(2.7, 3.2, 3.14625)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 266.25)","(14.0, 21.0, 20.037037037037038)"
12-01-2023 14:46:18.577387,"(4.6, 5.5, 5.4423076923076925)","(4.6, 6.2, 6.052307692307692)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.835135135135135)","(2.7, 3.2, 3.141095890410959)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 266.25)","(14.0, 21.0, 20.037037037037038)"
12-01-2023 14:46:19.849957,"(4.6, 5.5, 5.4423076923076925)","(4.6, 6.2, 6.064615384615385)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.844)","(2.7, 3.2, 3.144776119402985)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 266.25)","(14.0, 21.0, 19.823529411764707)"
12-01-2023 14:46:21.140044,"(4.6, 5.5, 5.434782608695652)","(4.6, 6.2, 6.083333333333333)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.8875)","(2.7, 3.2, 3.1042857142857145)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 231.25)","(14.0, 20.0, 20.037037037037038)"
12-01-2023 14:46:22.520498,"(4.6, 5.5, 5.434782608695652)","(4.6, 6.2, 6.166037735849057)","(17.0, 24.0, 23.243243243243242)","(4.6, 5.9, 5.922807017543859)","(2.7, 3.15, 3.0776315789473685)","(13.0, 16.5, 16.46875)","(101.0, 310.0, 231.25)","(14.0, 21.0, 20.071428571428573)"
12-01-2023 14:46:23.874897,"(4.6, 5.5, 5.451020408163266)","(4.6, 6.4, 6.1692307692307695)","(17.0, 24.0, 23.22222222222222)","(4.6, 6.0, 5.9318181818181825)","(2.7, 3.1, 3.0918604651162793)","(13.0, 16.5, 16.043478260869566)","(101.0, 310.0, 231.25)","(14.0, 21.0, 20.071428571428573)"
12-01-2023 14:46:25.238227,"(4.6, 5.5, 5.445454545454545)","(4.6, 6.4, 6.1850000000000005)","(17.0, 24.0, 23.22222222222222)","(4.6, 6.2, 6.069230769230769)","(2.7, 3.1, 3.0829787234042554)","(13.0, 16.5, 15.305555555555555)","(101.0, 310.0, 231.25)","(14.0, 21.0, 18.21794871794872)"
12-01-2023 14:46:26.511509,"(4.6, 5.6, 5.523809523809524)","(4.6, 6.4, 6.1850000000000005)","(17.0, 24.0, 23.151515151515152)","(4.6, 6.2, 6.114285714285715)","(2.7, 3.1, 3.0542372881355933)","(13.0, 15.5, 15.157142857142857)","(101.0, 310.0, 231.25)","(14.0, 18.5, 17.857142857142858)"
