,Aussie Annie,Magnetic Man,Superior Darcy,Shes Miss Orson,Maddie Odd Sock,Honey Double One,My Girl Whizbang,Smooth Cruiser
08-12-2022 15:21:04.487521,"(6.0, 7.8, 7.572151898734178)","(31.0, 160.0, 136.1904761904762)","(1.75, 2.22, 2.164615384615385)","(14.0, 19.0, 18.1)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.311764705882354)","(8.5, 12.0, 11.655172413793103)","(21.0, 40.0, 33.31147540983606)"
08-12-2022 15:21:05.875240,"(6.0, 7.8, 7.572151898734178)","(31.0, 160.0, 140.0)","(1.75, 2.22, 2.186086956521739)","(14.0, 18.5, 18.1)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.276712328767124)","(8.5, 12.0, 11.655172413793103)","(21.0, 40.0, 33.31147540983606)"
08-12-2022 15:21:07.446137,"(6.0, 7.8, 7.572151898734178)","(31.0, 160.0, 143.33333333333334)","(1.75, 2.22, 2.180769230769231)","(14.0, 18.5, 18.1)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.185964912280702)","(8.5, 12.0, 11.655172413793103)","(21.0, 40.0, 33.36752136752137)"
08-12-2022 15:21:08.641025,"(6.0, 7.8, 7.572151898734178)","(51.0, 160.0, 143.33333333333334)","(1.75, 2.22, 2.180769230769231)","(14.0, 18.5, 18.27777777777778)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.28)","(8.5, 12.0, 11.274193548387096)","(21.0, 40.0, 33.31147540983606)"
08-12-2022 15:21:09.869442,"(6.0, 7.8, 7.575)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.18, 2.14)","(14.0, 18.5, 18.27777777777778)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.15)","(8.5, 12.0, 11.419354838709678)","(21.0, 40.0, 35.333333333333336)"
08-12-2022 15:21:11.060998,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.18, 2.184)","(14.0, 18.5, 18.27777777777778)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.189473684210527)","(8.5, 12.0, 11.419354838709678)","(21.0, 36.0, 34.10526315789474)"
08-12-2022 15:21:12.198517,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.42857142857142)","(1.75, 2.2, 2.184)","(14.0, 18.5, 18.0)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.1931034482758625)","(8.5, 12.0, 11.735294117647058)","(21.0, 36.0, 34.10526315789474)"
08-12-2022 15:21:13.335509,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.42857142857142)","(1.75, 2.22, 2.179090909090909)","(14.0, 18.5, 17.4)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.192)","(8.5, 12.0, 11.735294117647058)","(21.0, 36.0, 32.94736842105263)"
08-12-2022 15:21:14.443325,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.42857142857142)","(1.75, 2.22, 2.1685714285714286)","(14.0, 18.0, 16.846153846153847)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.192)","(8.5, 12.0, 11.76923076923077)","(21.0, 36.0, 31.16883116883117)"
08-12-2022 15:21:15.666250,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.22, 2.1766666666666667)","(14.0, 18.0, 17.451612903225808)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.2625)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 32.4)"
08-12-2022 15:21:16.782237,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 134.13793103448276)","(1.75, 2.22, 2.2)","(14.0, 17.5, 17.40625)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.266666666666667)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 31.6)"
08-12-2022 15:21:17.902317,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 134.13793103448276)","(1.75, 2.22, 2.1992000000000003)","(14.0, 17.5, 17.097560975609756)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.266666666666667)","(8.5, 12.0, 11.78048780487805)","(21.0, 32.0, 30.137931034482758)"
08-12-2022 15:21:19.154733,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 130.9090909090909)","(1.75, 2.22, 2.1911111111111112)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.175)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 29.0)"
08-12-2022 15:21:20.332099,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 130.9090909090909)","(1.75, 2.22, 2.1966666666666668)","(14.0, 17.5, 17.153846153846153)","(9.0, 13.0, 12.692307692307692)","(6.0, 7.2, 7.25)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.15625)"
08-12-2022 15:21:21.447807,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 130.37037037037038)","(1.75, 2.2, 2.1933333333333334)","(14.0, 17.5, 17.323529411764707)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.25)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.055555555555557)"
08-12-2022 15:21:22.508122,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.18, 2.1766666666666667)","(14.0, 17.5, 17.323529411764707)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.25)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.035714285714285)"
08-12-2022 15:21:23.631268,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.2, 2.1963636363636367)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.333333333333334)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.035714285714285)"
08-12-2022 15:21:24.801870,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 132.0)","(1.75, 2.2, 2.1933333333333334)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.333333333333334)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.020833333333332)"
08-12-2022 15:21:26.228804,"(6.0, 7.8, 7.610526315789474)","(51.0, 160.0, 132.0)","(1.75, 2.2, 2.2163636363636368)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.266666666666667)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.017241379310345)"
08-12-2022 15:21:27.439843,"(6.0, 7.8, 7.608510638297872)","(51.0, 160.0, 132.0)","(1.75, 2.22, 2.2163636363636368)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.16)","(8.5, 12.0, 11.78048780487805)","(21.0, 30.0, 29.125)"
08-12-2022 15:21:29.058925,"(6.0, 7.8, 7.608510638297872)","(51.0, 160.0, 130.37037037037038)","(1.75, 2.22, 2.1966666666666668)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.133333333333334)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 33.42857142857143)"
08-12-2022 15:21:30.300581,"(6.0, 7.8, 7.608510638297872)","(51.0, 160.0, 131.15384615384616)","(1.75, 2.2, 2.205)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.1647058823529415)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 32.142857142857146)"
08-12-2022 15:21:31.680837,"(6.0, 7.8, 7.608510638297872)","(51.0, 160.0, 128.42105263157896)","(1.75, 2.22, 2.2133333333333334)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.066666666666666)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 32.142857142857146)"
08-12-2022 15:21:33.068057,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 132.0)","(1.75, 2.22, 2.2133333333333334)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.4, 7.138461538461539)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 32.142857142857146)"
08-12-2022 15:21:34.365672,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 136.0)","(1.75, 2.22, 2.2133333333333334)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.138461538461539)","(8.5, 12.0, 11.78048780487805)","(21.0, 34.0, 33.1764705882353)"
08-12-2022 15:21:35.661826,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 135.3846153846154)","(1.75, 2.22, 2.1933333333333334)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.123809523809524)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 32.57142857142857)"
08-12-2022 15:21:36.929997,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 131.42857142857142)","(1.75, 2.2, 2.1963636363636367)","(14.0, 17.5, 17.184210526315788)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.0476190476190474)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 32.57142857142857)"
08-12-2022 15:21:38.205431,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 140.0)","(1.75, 2.2, 2.192)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.0476190476190474)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.142857142857146)"
08-12-2022 15:21:39.469143,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 140.0)","(1.75, 2.2, 2.194)","(14.0, 17.5, 17.153846153846153)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.0476190476190474)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 32.18181818181818)"
08-12-2022 15:21:40.657117,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 140.0)","(1.75, 2.2, 2.194)","(14.0, 17.5, 17.323529411764707)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 7.0)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.09090909090909)"
08-12-2022 15:21:41.916957,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 141.57894736842104)","(1.75, 2.2, 2.1966666666666668)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 6.909090909090909)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.09090909090909)"
08-12-2022 15:21:43.098307,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 137.14285714285714)","(1.75, 2.2, 2.1966666666666668)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 6.909090909090909)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.09090909090909)"
08-12-2022 15:21:44.307591,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 137.14285714285714)","(1.75, 2.2, 2.196)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.688311688311689)","(6.0, 7.2, 6.9)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.09090909090909)"
08-12-2022 15:21:45.581794,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 140.0)","(1.75, 2.22, 2.2022222222222223)","(14.0, 17.5, 17.323529411764707)","(9.0, 13.0, 12.238095238095237)","(6.0, 7.0, 6.9)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.10526315789474)"
08-12-2022 15:21:46.820737,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 140.0)","(1.75, 2.22, 2.2022222222222223)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.238095238095237)","(6.0, 7.0, 6.714285714285714)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 34.10526315789474)"
08-12-2022 15:21:48.068269,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 137.14285714285714)","(1.75, 2.22, 2.2085714285714286)","(14.0, 17.5, 17.046511627906977)","(9.0, 13.0, 12.058823529411764)","(6.0, 6.8, 6.714285714285714)","(8.5, 12.0, 11.78048780487805)","(21.0, 36.0, 32.21052631578947)"
08-12-2022 15:21:49.534548,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 138.46153846153845)","(1.75, 2.22, 2.2022222222222223)","(14.0, 17.5, 17.323529411764707)","(9.0, 13.0, 14.15)","(6.0, 6.8, 6.987878787878788)","(9.0, 12.0, 11.78048780487805)","(21.0, 36.0, 32.18181818181818)"
08-12-2022 15:21:50.704977,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 138.46153846153845)","(1.75, 2.22, 2.1966666666666668)","(14.0, 17.5, 17.153846153846153)","(9.0, 14.5, 13.981481481481481)","(6.0, 7.0, 6.725)","(9.0, 12.0, 11.78048780487805)","(21.0, 36.0, 32.18181818181818)"
08-12-2022 15:21:51.948691,"(6.0, 7.8, 7.614432989690722)","(51.0, 160.0, 144.0)","(1.75, 2.2, 2.2085714285714286)","(14.0, 17.5, 17.184210526315788)","(9.0, 14.5, 13.981481481481481)","(6.0, 6.8, 6.714285714285714)","(9.0, 12.0, 11.78048780487805)","(21.0, 36.0, 32.18181818181818)"
08-12-2022 15:21:53.298574,"(6.0, 7.8, 7.603921568627451)","(51.0, 160.0, 133.33333333333334)","(1.75, 2.22, 2.2085714285714286)","(14.0, 17.5, 16.833333333333332)","(9.0, 14.5, 14.00943396226415)","(6.0, 6.8, 6.725)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.5)"
08-12-2022 15:21:54.608130,"(6.0, 7.8, 7.603921568627451)","(51.0, 160.0, 137.14285714285714)","(1.75, 2.22, 2.1750000000000003)","(14.0, 17.0, 16.967741935483872)","(9.0, 14.5, 14.00943396226415)","(6.0, 6.8, 6.979310344827586)","(9.0, 12.0, 11.764044943820224)","(21.0, 34.0, 33.241379310344826)"
08-12-2022 15:21:55.790496,"(6.0, 7.8, 7.603921568627451)","(51.0, 160.0, 130.9090909090909)","(1.75, 2.22, 2.205)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 13.990196078431373)","(6.0, 7.0, 7.084444444444444)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:21:57.032565,"(6.0, 7.8, 7.5980952380952385)","(51.0, 160.0, 130.9090909090909)","(1.75, 2.22, 2.2133333333333334)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.0)","(6.0, 7.2, 6.870588235294117)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:21:58.245477,"(6.0, 7.8, 7.5980952380952385)","(51.0, 160.0, 130.9090909090909)","(1.75, 2.22, 2.2133333333333334)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.321428571428571)","(6.0, 7.2, 6.976923076923077)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:21:59.393494,"(6.0, 7.8, 7.5980952380952385)","(51.0, 160.0, 135.0)","(1.75, 2.22, 2.1950000000000003)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.446428571428571)","(6.0, 7.0, 6.979310344827586)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:00.551765,"(6.0, 7.8, 7.603921568627451)","(51.0, 160.0, 135.0)","(1.75, 2.2, 2.1950000000000003)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.327868852459016)","(6.0, 7.0, 6.88)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:01.776395,"(6.0, 7.8, 7.603921568627451)","(51.0, 160.0, 137.58620689655172)","(1.75, 2.2, 2.1911111111111112)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.0)","(6.0, 7.0, 6.76)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:03.264119,"(6.0, 7.8, 7.5980952380952385)","(51.0, 160.0, 138.33333333333334)","(1.75, 2.22, 2.1911111111111112)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 13.722222222222221)","(6.0, 6.8, 6.748387096774193)","(9.0, 12.0, 11.764044943820224)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:04.642190,"(6.0, 7.8, 7.5980952380952385)","(51.0, 160.0, 138.33333333333334)","(1.75, 2.22, 2.1981818181818182)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.357142857142858)","(6.0, 6.8, 6.7542857142857144)","(9.0, 12.0, 11.766666666666666)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:05.878165,"(6.0, 7.8, 7.6)","(51.0, 160.0, 122.85714285714286)","(1.75, 2.22, 2.191764705882353)","(14.0, 17.0, 16.96875)","(9.0, 14.5, 14.166666666666666)","(6.0, 6.8, 6.58235294117647)","(9.0, 12.0, 11.766666666666666)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:07.207252,"(6.0, 7.8, 7.6)","(51.0, 160.0, 138.57142857142858)","(1.75, 2.22, 2.1966666666666668)","(14.0, 17.0, 16.96969696969697)","(9.0, 14.5, 14.166666666666666)","(6.0, 6.6, 6.7625)","(9.0, 12.0, 11.76923076923077)","(21.0, 36.0, 33.8)"
08-12-2022 15:22:08.617234,"(6.0, 7.8, 7.601869158878505)","(51.0, 160.0, 143.33333333333334)","(1.75, 2.22, 2.1975000000000002)","(14.0, 17.0, 16.96969696969697)","(9.0, 14.5, 14.181818181818182)","(6.0, 6.8, 6.764102564102564)","(9.0, 12.0, 11.76923076923077)","(21.0, 34.0, 33.8)"
08-12-2022 15:22:10.086785,"(6.0, 7.8, 7.594594594594595)","(51.0, 160.0, 145.0)","(1.75, 2.2, 2.166666666666667)","(14.0, 17.0, 16.96969696969697)","(9.0, 14.5, 14.181818181818182)","(6.0, 6.8, 6.68)","(9.0, 12.0, 11.76923076923077)","(21.0, 34.0, 33.125)"
08-12-2022 15:22:11.460375,"(6.0, 7.8, 7.601869158878505)","(51.0, 160.0, 145.0)","(1.75, 2.22, 2.1733333333333333)","(14.0, 17.0, 16.96969696969697)","(9.0, 14.5, 14.181818181818182)","(6.0, 6.8, 6.725)","(9.0, 12.0, 11.771739130434783)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:12.851001,"(6.0, 7.8, 7.601869158878505)","(51.0, 160.0, 142.0)","(1.75, 2.2, 2.1733333333333333)","(14.0, 17.0, 16.96969696969697)","(9.0, 14.5, 14.481308411214954)","(6.0, 6.8, 6.7124999999999995)","(9.0, 12.0, 11.771739130434783)","(21.0, 36.0, 33.09090909090909)"
08-12-2022 15:22:14.133598,"(6.0, 7.8, 7.601869158878505)","(51.0, 160.0, 141.25)","(1.75, 2.2, 2.1733333333333333)","(14.0, 17.0, 16.727272727272727)","(9.0, 14.5, 14.4375)","(6.0, 6.8, 6.6499999999999995)","(9.0, 12.0, 11.83695652173913)","(21.0, 36.0, 33.565217391304344)"
08-12-2022 15:22:15.480840,"(6.0, 7.8, 7.601869158878505)","(51.0, 160.0, 143.33333333333334)","(1.75, 2.2, 2.1733333333333333)","(14.0, 17.0, 16.727272727272727)","(9.0, 14.5, 14.083333333333334)","(6.0, 6.8, 6.6499999999999995)","(9.0, 12.0, 11.615384615384615)","(21.0, 36.0, 33.565217391304344)"
08-12-2022 15:22:17.042077,"(6.0, 7.8, 7.6)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.2, 2.1733333333333333)","(14.0, 17.0, 16.727272727272727)","(9.0, 14.5, 15.973684210526315)","(6.0, 6.8, 6.6499999999999995)","(9.0, 12.0, 11.738095238095237)","(21.0, 36.0, 33.666666666666664)"
08-12-2022 15:22:18.497342,"(6.0, 7.8, 7.6)","(51.0, 160.0, 142.0)","(1.75, 2.2, 2.1925000000000003)","(14.0, 17.0, 16.727272727272727)","(9.0, 16.0, 15.75)","(6.0, 6.8, 6.713513513513513)","(9.0, 12.0, 11.859154929577464)","(21.0, 36.0, 33.5)"
08-12-2022 15:22:20.044232,"(6.0, 7.8, 7.6)","(51.0, 160.0, 142.0)","(1.75, 2.2, 2.164615384615385)","(14.0, 17.0, 16.484848484848484)","(9.0, 16.0, 15.538461538461538)","(6.0, 6.8, 6.711111111111111)","(9.0, 12.0, 11.790322580645162)","(21.0, 36.0, 33.333333333333336)"
08-12-2022 15:22:21.310718,"(6.0, 7.8, 7.6)","(51.0, 160.0, 142.0)","(1.75, 2.22, 2.1900000000000004)","(14.0, 16.5, 16.484848484848484)","(9.0, 16.0, 15.464285714285714)","(6.0, 6.8, 6.711111111111111)","(9.0, 12.0, 11.742424242424242)","(21.0, 36.0, 33.8)"
08-12-2022 15:22:22.572924,"(6.0, 7.8, 7.6)","(51.0, 160.0, 142.0)","(1.75, 2.22, 2.167252747252747)","(14.0, 16.5, 16.484848484848484)","(9.0, 16.0, 15.142857142857142)","(6.0, 6.8, 6.770833333333333)","(9.0, 12.0, 11.742424242424242)","(21.0, 34.0, 33.63636363636363)"
08-12-2022 15:22:23.878182,"(6.0, 7.8, 7.592727272727273)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.22, 2.17875)","(14.0, 16.5, 16.484848484848484)","(9.0, 15.5, 15.333333333333334)","(6.0, 6.8, 6.713513513513513)","(9.0, 12.0, 11.655737704918034)","(21.0, 34.0, 35.906976744186046)"
08-12-2022 15:22:25.165659,"(6.0, 7.8, 7.586915887850467)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.22, 2.1660000000000004)","(14.0, 16.5, 16.484848484848484)","(9.0, 15.5, 15.088235294117647)","(6.0, 6.8, 6.713513513513513)","(9.0, 12.0, 11.655737704918034)","(21.0, 36.0, 35.27272727272727)"
08-12-2022 15:22:26.399630,"(6.0, 7.8, 7.586915887850467)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.22, 2.185714285714286)","(14.0, 16.5, 16.484848484848484)","(10.0, 15.5, 14.652173913043478)","(6.0, 6.8, 6.593333333333333)","(9.0, 12.0, 11.65)","(21.0, 38.0, 35.26027397260274)"
08-12-2022 15:22:27.783687,"(6.0, 7.8, 7.586915887850467)","(51.0, 160.0, 124.0)","(1.75, 2.22, 2.1965517241379313)","(14.0, 16.5, 16.48611111111111)","(10.0, 15.5, 13.666666666666666)","(6.0, 6.6, 6.593939393939394)","(9.0, 12.0, 11.75438596491228)","(21.0, 38.0, 35.53333333333333)"
08-12-2022 15:22:29.171866,"(6.0, 7.8, 7.5777777777777775)","(51.0, 160.0, 142.0)","(1.75, 2.22, 2.2062857142857144)","(14.0, 16.5, 16.48611111111111)","(10.0, 14.5, 13.90909090909091)","(6.0, 6.6, 6.7153846153846155)","(9.0, 12.0, 11.75438596491228)","(21.0, 38.0, 35.84615384615385)"
08-12-2022 15:22:30.496147,"(6.0, 7.8, 7.5777777777777775)","(51.0, 160.0, 142.0)","(1.75, 2.22, 2.2062857142857144)","(14.0, 16.5, 16.48611111111111)","(10.0, 14.0, 13.90909090909091)","(6.0, 6.8, 6.730434782608695)","(9.0, 12.0, 11.75438596491228)","(21.0, 36.0, 34.651162790697676)"
08-12-2022 15:22:31.913185,"(6.0, 7.8, 7.5777777777777775)","(51.0, 160.0, 142.0)","(1.75, 2.22, 2.1836363636363636)","(14.0, 16.5, 16.74468085106383)","(10.0, 14.0, 13.90909090909091)","(6.0, 6.8, 6.781818181818181)","(9.0, 12.0, 11.933333333333334)","(21.0, 38.0, 34.651162790697676)"
08-12-2022 15:22:33.329296,"(6.0, 7.8, 7.582857142857143)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.18, 2.1490140845070425)","(14.0, 17.0, 16.74468085106383)","(10.0, 14.0, 13.90909090909091)","(6.0, 7.0, 6.781818181818181)","(9.0, 12.0, 11.933333333333334)","(21.0, 38.0, 34.63636363636363)"
08-12-2022 15:22:34.639013,"(6.0, 7.8, 7.582857142857143)","(51.0, 160.0, 143.1578947368421)","(1.75, 2.18, 2.1500000000000004)","(14.0, 17.0, 16.74468085106383)","(10.0, 14.0, 13.916666666666666)","(6.0, 7.0, 6.788235294117647)","(9.0, 12.0, 11.843137254901961)","(21.0, 38.0, 34.63636363636363)"
08-12-2022 15:22:35.899374,"(6.0, 7.8, 7.586915887850467)","(61.0, 160.0, 132.6315789473684)","(1.8, 2.18, 2.2044444444444444)","(14.0, 17.0, 16.644444444444446)","(10.0, 14.0, 13.879518072289157)","(5.5, 7.0, 6.708571428571428)","(9.0, 12.0, 12.3125)","(26.0, 38.0, 35.666666666666664)"
08-12-2022 15:22:37.118592,"(6.0, 7.8, 7.574257425742575)","(61.0, 160.0, 137.58620689655172)","(1.8, 2.22, 2.124403669724771)","(14.0, 17.0, 16.75)","(10.0, 14.0, 13.090909090909092)","(5.5, 6.8, 6.71578947368421)","(9.0, 13.0, 12.571428571428571)","(26.0, 36.0, 34.372093023255815)"
08-12-2022 15:22:38.287173,"(6.0, 7.8, 7.581443298969072)","(61.0, 160.0, 137.58620689655172)","(1.8, 2.16, 2.124403669724771)","(14.0, 17.0, 17.451612903225808)","(10.0, 14.0, 13.090909090909092)","(5.5, 6.8, 6.71578947368421)","(9.0, 13.0, 12.333333333333334)","(26.0, 38.0, 34.45454545454545)"
08-12-2022 15:22:39.465388,"(6.0, 7.8, 7.576842105263158)","(61.0, 160.0, 138.57142857142858)","(1.8, 2.16, 2.124403669724771)","(14.0, 17.5, 17.363636363636363)","(10.0, 14.0, 13.090909090909092)","(5.5, 6.8, 6.717948717948718)","(9.0, 13.0, 12.542857142857143)","(26.0, 38.0, 34.372093023255815)"
08-12-2022 15:22:40.678571,"(6.0, 7.8, 7.576842105263158)","(61.0, 160.0, 140.0)","(1.8, 2.16, 2.109391304347826)","(14.0, 17.5, 17.046511627906977)","(10.0, 14.0, 13.090909090909092)","(5.5, 6.8, 6.699999999999999)","(9.0, 13.0, 12.44)","(26.0, 38.0, 35.5)"
08-12-2022 15:22:41.889665,"(6.0, 7.8, 7.576842105263158)","(61.0, 160.0, 140.0)","(1.8, 2.16, 2.1072727272727274)","(14.0, 17.5, 17.25)","(10.0, 14.0, 13.333333333333334)","(5.5, 6.8, 6.699999999999999)","(9.0, 12.5, 12.647058823529411)","(26.0, 36.0, 34.36363636363637)"
08-12-2022 15:22:43.034502,"(6.0, 7.8, 7.576842105263158)","(61.0, 160.0, 140.0)","(1.8, 2.14, 2.1100000000000003)","(14.0, 17.5, 17.40625)","(10.0, 15.0, 14.125)","(5.5, 6.8, 6.5)","(9.0, 13.0, 12.578947368421053)","(26.0, 36.0, 34.30769230769231)"
08-12-2022 15:22:44.194689,"(6.0, 7.8, 7.607407407407407)","(61.0, 160.0, 139.1304347826087)","(1.8, 2.14, 2.126666666666667)","(14.0, 17.5, 17.186046511627907)","(10.0, 15.0, 14.076923076923077)","(5.5, 6.8, 6.557894736842105)","(9.0, 13.0, 12.387096774193548)","(26.0, 36.0, 34.36363636363637)"
08-12-2022 15:22:45.325189,"(6.0, 7.8, 7.607407407407407)","(61.0, 160.0, 122.3529411764706)","(1.8, 2.14, 2.126666666666667)","(14.0, 17.5, 17.133333333333333)","(10.0, 15.0, 14.076923076923077)","(5.5, 6.6, 6.557894736842105)","(9.0, 13.0, 12.387096774193548)","(26.0, 36.0, 34.36363636363637)"
