,Bee Gees Best,Campbell Best,Living Free,Our Dolly,Schooby,Fly Cheval,Tulhurst Cuddles,Three Machs,My Ultimate Heston
14-12-2022 20:01:43.709283,"(15.0, 22.0, 19.375)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 5.8, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 15.0, 13.214285714285714)","(4.0, 5.2, 4.964285714285714)","(7.5, 11.0, 10.435294117647059)","(7.5, 10.5, 9.243478260869566)"
14-12-2022 20:01:45.076398,"(15.0, 22.0, 21.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.2, 4.964285714285714)","(7.5, 11.0, 10.05)","(7.5, 10.5, 9.5)"
14-12-2022 20:01:46.413086,"(15.0, 21.0, 20.285714285714285)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 4.964285714285714)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:47.708625,"(15.0, 21.0, 20.285714285714285)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 4.964285714285714)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:49.022557,"(15.0, 21.0, 20.285714285714285)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 4.964285714285714)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:50.320163,"(15.0, 21.0, 20.285714285714285)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 4.964285714285714)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:51.638555,"(15.0, 21.0, 20.285714285714285)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.214285714285714)","(4.0, 5.2, 5.035)","(7.5, 10.5, 10.28888888888889)","(7.5, 10.0, 9.55)"
14-12-2022 20:01:52.993261,"(15.0, 23.0, 20.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 15.0, 13.833333333333334)","(4.0, 5.2, 5.035)","(7.5, 11.0, 10.05)","(7.5, 10.0, 9.466666666666667)"
14-12-2022 20:01:54.483717,"(15.0, 22.0, 21.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.035)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.466666666666667)"
14-12-2022 20:01:55.837128,"(15.0, 22.0, 21.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.035)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.466666666666667)"
14-12-2022 20:01:57.104257,"(15.0, 22.0, 21.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.625)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.035)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:58.399399,"(15.0, 22.0, 20.0)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.6322580645161295)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.035)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:01:59.793902,"(15.0, 22.0, 19.375)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.6322580645161295)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.026315789473684)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:02:01.198933,"(15.0, 22.0, 19.375)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.6322580645161295)","(4.8, 6.2, 6.061538461538461)","(6.5, 7.4, 7.180769230769231)","(10.0, 14.5, 13.833333333333334)","(4.0, 5.2, 5.026315789473684)","(7.5, 10.5, 10.05)","(7.5, 10.0, 9.5)"
14-12-2022 20:02:02.625797,"(15.0, 22.0, 19.375)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.6322580645161295)","(4.8, 6.2, 6.266666666666667)","(6.5, 7.4, 7.188235294117647)","(10.0, 14.5, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.5, 9.647058823529411)","(7.5, 10.0, 9.5)"
14-12-2022 20:02:03.978502,"(15.0, 22.0, 20.9)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:05.436383,"(15.0, 23.0, 20.9)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:06.833064,"(15.0, 23.0, 20.9)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:08.403378,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:09.703333,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.077777777777778)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:11.093811,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.1)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.102941176470589)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:12.488542,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.285714285714286)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.102941176470589)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:13.899022,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.285714285714286)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.102941176470589)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.333333333333334)"
14-12-2022 20:02:15.318016,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.257142857142857)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.064285714285715)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.153846153846153)"
14-12-2022 20:02:16.656285,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.257142857142857)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.064285714285715)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.083333333333334)"
14-12-2022 20:02:18.025546,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.707692307692308)","(4.8, 6.4, 6.042857142857143)","(6.5, 7.2, 7.188235294117647)","(10.0, 15.0, 13.68421052631579)","(4.0, 5.2, 5.064285714285715)","(7.5, 10.0, 9.647058823529411)","(7.5, 10.0, 9.083333333333334)"
14-12-2022 20:02:19.387935,"(15.0, 23.0, 20.433333333333334)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.780769230769231)","(4.8, 6.2, 6.071428571428572)","(6.5, 7.2, 7.191489361702128)","(10.0, 15.0, 14.038461538461538)","(4.0, 5.2, 5.103389830508474)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.5)"
14-12-2022 20:02:21.172287,"(15.0, 23.0, 20.8)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.780769230769231)","(4.8, 6.2, 6.071428571428572)","(6.5, 7.2, 7.042105263157895)","(10.0, 15.0, 13.947368421052632)","(4.0, 5.2, 5.103389830508474)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.5)"
14-12-2022 20:02:22.657942,"(15.0, 23.0, 21.263157894736842)","(31.0, 42.0, 38.0)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.0920000000000005)","(6.5, 7.2, 7.042105263157895)","(10.0, 15.0, 14.117647058823529)","(4.0, 5.2, 5.045945945945946)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.323076923076922)"
14-12-2022 20:02:24.178305,"(15.0, 23.0, 21.714285714285715)","(31.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.065)","(6.5, 7.2, 7.042105263157895)","(10.0, 15.0, 14.318181818181818)","(4.0, 5.2, 5.041666666666667)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.323076923076922)"
14-12-2022 20:02:25.579299,"(15.0, 23.0, 21.8)","(31.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.065)","(6.5, 7.2, 7.020895522388059)","(10.0, 15.0, 14.090909090909092)","(4.0, 5.2, 5.041666666666667)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.323076923076922)"
14-12-2022 20:02:27.003980,"(15.0, 23.0, 21.8)","(31.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.065)","(6.5, 7.2, 7.020895522388059)","(10.0, 15.0, 14.090909090909092)","(4.0, 5.2, 5.041666666666667)","(7.5, 10.0, 9.769230769230768)","(7.5, 10.0, 9.288888888888888)"
14-12-2022 20:02:28.409625,"(15.0, 23.0, 21.8)","(26.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.065)","(6.0, 7.2, 7.020895522388059)","(10.0, 15.0, 14.090909090909092)","(4.0, 5.2, 5.064285714285715)","(8.0, 10.0, 9.769230769230768)","(7.5, 10.0, 9.288888888888888)"
14-12-2022 20:02:29.915663,"(15.0, 23.0, 21.8)","(26.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.065)","(6.0, 7.2, 7.020895522388059)","(10.0, 15.0, 14.090909090909092)","(4.0, 5.2, 5.064285714285715)","(8.0, 10.0, 9.769230769230768)","(7.5, 10.0, 9.288888888888888)"
14-12-2022 20:02:31.326489,"(15.0, 23.0, 21.8)","(26.0, 42.0, 39.714285714285715)","(5.0, 7.0, 6.754838709677419)","(4.8, 6.2, 6.137209302325582)","(6.0, 7.2, 7.020895522388059)","(10.0, 15.0, 14.090909090909092)","(4.0, 5.2, 5.064285714285715)","(8.0, 10.0, 9.769230769230768)","(7.5, 10.0, 9.288888888888888)"
14-12-2022 20:02:32.777790,"(15.0, 23.0, 21.09090909090909)","(26.0, 42.0, 39.333333333333336)","(5.0, 7.0, 6.68235294117647)","(4.8, 6.2, 6.0875)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 13.846153846153847)","(4.0, 5.2, 5.064285714285715)","(8.0, 10.0, 9.653846153846153)","(7.5, 10.0, 9.36)"
14-12-2022 20:02:34.381917,"(15.0, 23.0, 21.09090909090909)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.68235294117647)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 13.846153846153847)","(4.0, 5.2, 5.064285714285715)","(8.0, 10.0, 9.727272727272727)","(7.5, 10.0, 9.19047619047619)"
14-12-2022 20:02:35.786887,"(15.0, 23.0, 21.09090909090909)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.68235294117647)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.045945945945946)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.19047619047619)"
14-12-2022 20:02:37.320729,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.885106382978723)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.016129032258065)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.19047619047619)"
14-12-2022 20:02:38.754665,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.902564102564103)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.016129032258065)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.142857142857142)"
14-12-2022 20:02:40.072085,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.902564102564103)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.016129032258065)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.149999999999999)"
14-12-2022 20:02:41.449894,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.902564102564103)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.016129032258065)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.149999999999999)"
14-12-2022 20:02:42.882787,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.902564102564103)","(4.8, 6.2, 6.121739130434783)","(6.0, 7.2, 7.033333333333333)","(10.0, 15.0, 14.166666666666666)","(4.0, 5.2, 5.016129032258065)","(8.0, 10.0, 9.756756756756756)","(7.5, 9.2, 9.149999999999999)"
14-12-2022 20:02:44.163285,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.902564102564103)","(4.8, 6.2, 6.133333333333334)","(6.0, 7.2, 7.046153846153846)","(10.0, 14.5, 14.382352941176471)","(4.0, 5.2, 5.027659574468085)","(8.0, 10.0, 9.756756756756756)","(7.5, 9.2, 9.174999999999999)"
14-12-2022 20:02:45.468865,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.9)","(4.8, 6.2, 6.185185185185185)","(6.0, 7.2, 7.046153846153846)","(10.0, 14.5, 14.382352941176471)","(4.0, 5.2, 5.034693877551021)","(8.0, 10.0, 9.756756756756756)","(7.5, 9.2, 9.180645161290322)"
14-12-2022 20:02:46.891218,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.9)","(4.8, 6.2, 6.185185185185185)","(6.0, 7.2, 7.046153846153846)","(10.0, 14.5, 14.382352941176471)","(4.0, 5.2, 5.034693877551021)","(8.0, 10.0, 9.756756756756756)","(7.5, 9.2, 9.180645161290322)"
14-12-2022 20:02:48.284940,"(15.0, 23.0, 20.8)","(26.0, 42.0, 38.8)","(5.0, 7.0, 6.905)","(4.8, 6.2, 6.148571428571429)","(6.0, 7.2, 7.095652173913043)","(10.0, 14.5, 14.382352941176471)","(4.0, 5.2, 4.9222222222222225)","(8.0, 10.0, 9.756756756756756)","(7.5, 9.2, 9.142857142857142)"
14-12-2022 20:02:49.700937,"(15.0, 23.0, 21.263157894736842)","(26.0, 42.0, 39.333333333333336)","(5.0, 7.0, 6.928301886792453)","(4.8, 6.4, 6.354285714285715)","(6.0, 7.2, 7.095652173913043)","(10.0, 14.5, 14.382352941176471)","(4.0, 5.2, 4.9222222222222225)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.169230769230769)"
14-12-2022 20:02:51.063653,"(15.0, 23.0, 21.6)","(26.0, 42.0, 38.0)","(5.0, 7.0, 6.901960784313726)","(4.8, 6.4, 6.354285714285715)","(6.0, 7.2, 7.117241379310345)","(10.0, 15.0, 14.365384615384615)","(4.0, 5.2, 4.8100000000000005)","(8.0, 10.0, 9.727272727272727)","(7.5, 9.2, 9.169230769230769)"
14-12-2022 20:02:52.395990,"(15.0, 23.0, 21.6)","(26.0, 42.0, 38.0)","(5.0, 7.0, 6.847619047619047)","(4.8, 6.6, 6.555223880597015)","(6.0, 7.2, 7.129411764705883)","(10.0, 15.0, 14.365384615384615)","(4.0, 4.9, 4.841666666666667)","(8.0, 10.0, 9.833333333333334)","(7.5, 9.2, 9.18)"
14-12-2022 20:02:53.842823,"(15.0, 23.0, 21.6)","(26.0, 42.0, 38.0)","(5.0, 7.0, 6.6952380952380945)","(4.8, 6.6, 6.555223880597015)","(6.0, 7.2, 7.107692307692308)","(10.0, 15.0, 14.365384615384615)","(4.0, 4.9, 4.9125)","(8.0, 10.0, 9.833333333333334)","(7.5, 9.2, 9.047619047619047)"
14-12-2022 20:02:55.106704,"(15.0, 23.0, 21.6)","(26.0, 42.0, 38.0)","(5.0, 7.0, 6.6952380952380945)","(4.8, 6.6, 6.789156626506024)","(6.0, 7.2, 7.1)","(10.0, 15.0, 14.38888888888889)","(4.0, 5.0, 4.526315789473684)","(8.0, 10.0, 10.951923076923077)","(7.5, 9.2, 9.210526315789474)"
14-12-2022 20:02:56.494472,"(15.0, 20.0, 19.75)","(26.0, 46.0, 39.14285714285714)","(5.0, 7.0, 6.688888888888888)","(4.8, 6.8, 6.788888888888889)","(6.0, 7.2, 7.1)","(10.0, 15.0, 14.379310344827585)","(4.0, 4.7, 4.543678160919541)","(8.0, 11.0, 10.959016393442623)","(7.5, 9.4, 9.271428571428572)"
14-12-2022 20:02:57.830094,"(15.0, 20.0, 19.75)","(26.0, 46.0, 39.14285714285714)","(5.0, 7.0, 6.688888888888888)","(4.8, 6.8, 6.788888888888889)","(6.0, 7.2, 7.1)","(10.0, 15.0, 14.394736842105264)","(4.0, 4.7, 4.543678160919541)","(8.0, 11.0, 10.99)","(7.5, 9.4, 9.271428571428572)"
14-12-2022 20:02:59.136868,"(15.0, 20.0, 19.75)","(26.0, 46.0, 39.14285714285714)","(5.0, 7.0, 6.688888888888888)","(4.8, 6.8, 6.989808917197452)","(6.0, 7.2, 7.1)","(10.0, 14.5, 14.394736842105264)","(4.0, 4.7, 4.5418604651162795)","(8.0, 11.0, 10.931372549019608)","(7.5, 9.4, 9.271428571428572)"
14-12-2022 20:03:00.521682,"(15.0, 20.0, 19.75)","(26.0, 46.0, 39.14285714285714)","(5.0, 7.0, 6.702857142857143)","(4.8, 7.0, 6.992307692307692)","(6.0, 7.2, 7.0285714285714285)","(10.0, 14.5, 14.38888888888889)","(4.0, 4.7, 4.542857142857143)","(8.0, 11.0, 10.93939393939394)","(7.5, 9.4, 9.271428571428572)"
14-12-2022 20:03:01.885194,"(15.0, 20.0, 19.333333333333332)","(26.0, 46.0, 39.14285714285714)","(5.0, 7.0, 6.702857142857143)","(5.0, 7.0, 6.992307692307692)","(6.0, 7.2, 7.05)","(10.0, 14.5, 14.366666666666667)","(4.0, 4.7, 4.322535211267605)","(8.0, 11.0, 11.438144329896907)","(7.5, 9.4, 9.3)"
14-12-2022 20:03:03.247285,"(15.0, 21.0, 19.8)","(26.0, 46.0, 38.857142857142854)","(5.0, 7.0, 6.59047619047619)","(5.0, 7.2, 7.1897142857142855)","(6.0, 7.2, 6.9)","(10.0, 14.5, 14.42)","(4.0, 4.7, 4.38)","(8.0, 11.5, 10.92079207920792)","(7.5, 9.4, 9.280000000000001)"
14-12-2022 20:03:04.592485,"(15.0, 22.0, 20.0)","(26.0, 50.0, 38.857142857142854)","(5.0, 6.6, 6.59047619047619)","(5.0, 7.2, 7.1897142857142855)","(6.0, 7.2, 6.9)","(10.0, 14.5, 14.42)","(4.0, 4.6, 4.39375)","(8.0, 11.0, 10.92156862745098)","(7.5, 9.4, 9.280000000000001)"
14-12-2022 20:03:05.971315,"(15.0, 22.0, 18.818181818181817)","(26.0, 48.0, 41.333333333333336)","(5.0, 6.6, 6.59047619047619)","(5.0, 7.2, 7.1897142857142855)","(6.0, 7.2, 6.9)","(10.0, 14.5, 14.42)","(4.0, 4.6, 4.39375)","(8.0, 11.0, 10.92156862745098)","(7.5, 9.4, 9.280000000000001)"
14-12-2022 20:03:07.355532,"(15.0, 22.0, 18.818181818181817)","(26.0, 48.0, 41.333333333333336)","(5.0, 6.6, 6.59047619047619)","(5.0, 7.2, 7.1897142857142855)","(6.0, 7.2, 6.9)","(10.0, 14.5, 14.42)","(4.0, 4.6, 4.39375)","(8.0, 11.0, 10.92156862745098)","(7.5, 9.4, 9.280000000000001)"
14-12-2022 20:03:08.784803,"(15.0, 22.0, 18.818181818181817)","(26.0, 46.0, 42.0)","(5.0, 6.6, 6.59047619047619)","(5.0, 7.2, 7.1897142857142855)","(6.0, 7.2, 7.044444444444444)","(10.0, 14.5, 14.362068965517242)","(4.0, 4.6, 4.405882352941176)","(8.0, 11.0, 10.92079207920792)","(7.5, 9.2, 9.163636363636362)"
14-12-2022 20:03:10.177430,"(15.0, 22.0, 18.88888888888889)","(26.0, 46.0, 44.0)","(5.0, 6.6, 6.797402597402598)","(5.0, 7.2, 7.1913875598086126)","(6.0, 7.2, 6.85)","(10.0, 14.5, 14.362068965517242)","(3.9, 4.6, 4.38)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.3)"
14-12-2022 20:03:11.547822,"(15.0, 20.0, 19.0)","(26.0, 50.0, 43.333333333333336)","(5.0, 7.0, 6.797402597402598)","(5.0, 7.2, 7.1913875598086126)","(6.0, 7.2, 6.92)","(10.0, 14.5, 14.362068965517242)","(3.9, 4.4, 4.38)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.3)"
14-12-2022 20:03:12.944267,"(15.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.666666666666664)","(5.0, 7.0, 6.660869565217391)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.366666666666666)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.357142857142858)"
14-12-2022 20:03:14.294869,"(15.0, 20.0, 19.6)","(26.0, 50.0, 43.529411764705884)","(5.0, 7.0, 6.660869565217391)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.366666666666666)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.357142857142858)"
14-12-2022 20:03:15.618778,"(15.0, 20.0, 19.6)","(26.0, 50.0, 43.529411764705884)","(5.0, 7.0, 6.660869565217391)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.366666666666666)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.254545454545454)"
14-12-2022 20:03:17.025186,"(15.0, 23.0, 19.666666666666668)","(26.0, 50.0, 44.76190476190476)","(5.0, 7.0, 6.716363636363637)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.437209302325581)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.254545454545454)"
14-12-2022 20:03:18.380711,"(15.0, 23.0, 20.75)","(26.0, 50.0, 44.92307692307692)","(5.0, 7.0, 6.834042553191489)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.319999999999999)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.254545454545454)"
14-12-2022 20:03:19.718487,"(15.0, 23.0, 20.75)","(26.0, 50.0, 44.92307692307692)","(5.0, 7.0, 7.032967032967033)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.038461538461538)","(10.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.12734375)","(8.0, 11.0, 10.923809523809524)","(7.5, 9.4, 9.254545454545454)"
14-12-2022 20:03:21.023922,"(16.0, 23.0, 20.75)","(31.0, 50.0, 44.92307692307692)","(5.0, 7.2, 6.9)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.075)","(11.0, 15.0, 14.541666666666666)","(3.9, 4.6, 4.340740740740741)","(8.0, 11.0, 10.923809523809524)","(7.0, 9.4, 9.35)"
14-12-2022 20:03:22.371519,"(16.0, 23.0, 20.652173913043477)","(31.0, 50.0, 44.5)","(5.0, 7.0, 6.952941176470588)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.075)","(11.0, 15.0, 14.541666666666666)","(3.9, 4.4, 4.2)","(8.0, 11.0, 10.923809523809524)","(7.0, 9.6, 9.35)"
14-12-2022 20:03:23.745354,"(16.0, 23.0, 20.75)","(31.0, 50.0, 44.5)","(5.0, 7.0, 6.985714285714286)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.109090909090909)","(11.0, 15.0, 14.541666666666666)","(3.9, 4.4, 4.3)","(8.0, 11.0, 10.923809523809524)","(7.0, 9.6, 9.35)"
14-12-2022 20:03:25.223493,"(16.0, 23.0, 20.75)","(31.0, 50.0, 43.714285714285715)","(5.0, 7.0, 6.985714285714286)","(5.0, 7.4, 6.869230769230769)","(6.0, 7.2, 7.109090909090909)","(11.0, 15.0, 14.541666666666666)","(3.9, 4.4, 4.357142857142858)","(8.0, 11.0, 10.923809523809524)","(7.0, 9.6, 9.35)"
