,Responder,Krystal Bale,Edi Bale,Deep Purple,Pest Management,Kippy Bale,Daimler Bale,Lets Embrace
12-01-2023 18:30:23.332722,"(1.45, 1.62, 1.613)","(16.0, 21.0, 20.303030303030305)","(21.0, 44.0, 39.2)","(61.0, 130.0, 115.3125)","(5.5, 7.2, 7.152777777777778)","(7.5, 11.5, 11.463414634146341)","(18.0, 29.0, 28.76923076923077)","(21.0, 32.0, 30.333333333333332)"
12-01-2023 18:30:24.820875,"(1.45, 1.62, 1.6110000000000002)","(16.0, 21.0, 20.35483870967742)","(21.0, 44.0, 39.2)","(61.0, 120.0, 108.46153846153847)","(5.5, 7.2, 7.152777777777778)","(7.5, 11.5, 11.479591836734693)","(18.0, 29.0, 28.76923076923077)","(21.0, 32.0, 30.333333333333332)"
12-01-2023 18:30:26.136247,"(1.4, 1.62, 1.6110000000000002)","(15.0, 21.0, 20.285714285714285)","(21.0, 44.0, 39.2)","(51.0, 120.0, 102.5)","(5.5, 7.2, 7.1433333333333335)","(8.0, 11.5, 11.476190476190476)","(18.0, 29.0, 28.76923076923077)","(21.0, 32.0, 30.22222222222222)"
12-01-2023 18:30:27.272756,"(1.4, 1.62, 1.6123287671232878)","(15.0, 21.0, 20.285714285714285)","(21.0, 44.0, 38.57142857142857)","(51.0, 120.0, 102.5)","(5.5, 7.2, 7.1433333333333335)","(8.0, 11.5, 11.465116279069768)","(18.0, 29.0, 27.92)","(21.0, 32.0, 30.22222222222222)"
12-01-2023 18:30:28.401937,"(1.4, 1.62, 1.614494382022472)","(15.0, 21.0, 20.285714285714285)","(21.0, 42.0, 38.57142857142857)","(61.0, 120.0, 102.85714285714286)","(5.5, 7.2, 7.1433333333333335)","(8.0, 11.5, 11.470588235294118)","(18.0, 30.0, 29.047619047619047)","(21.0, 32.0, 30.333333333333332)"
12-01-2023 18:30:29.643627,"(1.4, 1.62, 1.6126582278481014)","(15.0, 21.0, 20.27777777777778)","(21.0, 42.0, 38.57142857142857)","(61.0, 120.0, 102.5)","(5.5, 7.2, 7.05607476635514)","(8.0, 11.5, 11.615384615384615)","(18.0, 30.0, 28.76923076923077)","(21.0, 32.0, 30.22222222222222)"
12-01-2023 18:30:30.792435,"(1.4, 1.62, 1.6142574257425744)","(15.0, 21.0, 20.27777777777778)","(21.0, 42.0, 38.57142857142857)","(61.0, 120.0, 102.5)","(5.5, 7.2, 7.0495049504950495)","(8.0, 12.0, 11.452830188679245)","(18.0, 29.0, 28.75)","(21.0, 32.0, 30.22222222222222)"
12-01-2023 18:30:31.929848,"(1.4, 1.62, 1.6155844155844157)","(15.0, 21.0, 20.27777777777778)","(21.0, 42.0, 38.57142857142857)","(61.0, 120.0, 102.85714285714286)","(5.5, 7.2, 6.982051282051282)","(8.0, 11.5, 11.416666666666666)","(18.0, 29.0, 28.095238095238095)","(21.0, 32.0, 30.333333333333332)"
12-01-2023 18:30:33.059540,"(1.4, 1.63, 1.6205263157894738)","(15.0, 21.0, 20.48)","(21.0, 42.0, 38.903225806451616)","(61.0, 120.0, 102.85714285714286)","(5.5, 7.0, 6.975438596491228)","(8.0, 11.5, 11.473684210526315)","(18.0, 30.0, 28.26086956521739)","(21.0, 32.0, 30.22222222222222)"
12-01-2023 18:30:34.284346,"(1.4, 1.62, 1.6195192307692308)","(15.0, 21.0, 20.444444444444443)","(21.0, 42.0, 36.97959183673469)","(61.0, 120.0, 102.5)","(5.5, 7.0, 6.976666666666667)","(8.0, 11.5, 11.447368421052632)","(18.0, 30.0, 28.11764705882353)","(21.0, 32.0, 30.166666666666668)"
12-01-2023 18:30:35.528461,"(1.4, 1.62, 1.619126213592233)","(15.0, 21.0, 20.275862068965516)","(21.0, 42.0, 36.97959183673469)","(61.0, 120.0, 102.5)","(5.5, 7.0, 6.970149253731344)","(8.0, 11.5, 11.381818181818181)","(18.0, 30.0, 26.533333333333335)","(21.0, 32.0, 29.25)"
12-01-2023 18:30:36.660310,"(1.4, 1.62, 1.6167741935483873)","(15.0, 21.0, 20.275862068965516)","(21.0, 42.0, 36.97959183673469)","(61.0, 120.0, 102.5)","(5.5, 7.2, 6.970149253731344)","(8.0, 11.5, 11.403846153846153)","(18.0, 30.0, 27.857142857142858)","(21.0, 32.0, 30.76923076923077)"
12-01-2023 18:30:37.707695,"(1.4, 1.62, 1.616638655462185)","(15.0, 21.0, 20.3)","(21.0, 42.0, 36.31578947368421)","(61.0, 120.0, 102.85714285714286)","(5.5, 7.2, 6.955555555555556)","(8.0, 11.5, 11.401960784313726)","(18.0, 30.0, 28.0)","(21.0, 32.0, 31.428571428571427)"
12-01-2023 18:30:38.804860,"(1.4, 1.62, 1.616638655462185)","(15.0, 21.0, 20.5)","(21.0, 40.0, 37.565217391304344)","(61.0, 120.0, 102.5)","(5.5, 7.2, 6.962237762237762)","(8.0, 11.5, 11.357142857142858)","(18.0, 30.0, 28.153846153846153)","(21.0, 32.0, 33.416666666666664)"
12-01-2023 18:30:39.945412,"(1.4, 1.62, 1.6174390243902441)","(15.0, 21.0, 20.375)","(21.0, 40.0, 37.89473684210526)","(61.0, 120.0, 116.45161290322581)","(5.5, 7.2, 6.962237762237762)","(8.0, 11.5, 11.274193548387096)","(18.0, 30.0, 28.227272727272727)","(21.0, 34.0, 33.34615384615385)"
12-01-2023 18:30:41.046450,"(1.4, 1.62, 1.6125806451612905)","(15.0, 21.0, 20.375)","(21.0, 40.0, 37.89473684210526)","(61.0, 120.0, 116.45161290322581)","(5.5, 7.2, 6.962237762237762)","(8.0, 11.5, 11.177777777777777)","(18.0, 30.0, 28.5)","(21.0, 34.0, 33.567567567567565)"
12-01-2023 18:30:42.138125,"(1.4, 1.61, 1.6091250000000001)","(15.0, 22.0, 21.357142857142858)","(21.0, 42.0, 35.88235294117647)","(61.0, 120.0, 117.5)","(5.5, 7.2, 6.959398496240602)","(8.0, 11.5, 11.195121951219512)","(18.0, 30.0, 28.2)","(21.0, 34.0, 35.333333333333336)"
12-01-2023 18:30:43.293945,"(1.4, 1.61, 1.601904761904762)","(15.0, 22.0, 21.357142857142858)","(21.0, 38.0, 37.333333333333336)","(61.0, 120.0, 118.18181818181819)","(5.5, 7.2, 7.208333333333334)","(8.0, 11.5, 11.132352941176471)","(18.0, 30.0, 28.333333333333332)","(21.0, 36.0, 35.0)"
12-01-2023 18:30:44.415177,"(1.4, 1.6, 1.598)","(15.0, 22.0, 21.357142857142858)","(21.0, 38.0, 37.333333333333336)","(61.0, 120.0, 118.18181818181819)","(5.5, 7.4, 7.302272727272728)","(8.0, 11.5, 11.037037037037036)","(18.0, 29.0, 27.666666666666668)","(21.0, 36.0, 35.0)"
12-01-2023 18:30:45.489815,"(1.4, 1.6, 1.5990322580645162)","(15.0, 22.0, 21.357142857142858)","(21.0, 40.0, 34.666666666666664)","(61.0, 120.0, 115.625)","(5.5, 7.4, 7.216867469879518)","(8.0, 11.5, 11.1)","(18.0, 29.0, 27.666666666666668)","(21.0, 36.0, 35.0)"
12-01-2023 18:30:46.522435,"(1.4, 1.6, 1.59873417721519)","(15.0, 22.0, 21.6)","(21.0, 40.0, 35.10204081632653)","(61.0, 120.0, 115.71428571428571)","(5.5, 7.4, 7.234782608695652)","(8.0, 11.5, 11.1)","(18.0, 29.0, 27.666666666666668)","(21.0, 36.0, 35.333333333333336)"
12-01-2023 18:30:47.659396,"(1.4, 1.61, 1.5967052023121389)","(15.0, 22.0, 21.5)","(21.0, 40.0, 35.25581395348837)","(61.0, 120.0, 116.42857142857143)","(5.5, 7.4, 7.220408163265306)","(8.0, 11.5, 11.082089552238806)","(18.0, 29.0, 27.666666666666668)","(21.0, 36.0, 35.27272727272727)"
12-01-2023 18:30:48.788213,"(1.4, 1.62, 1.6122988505747127)","(15.0, 22.0, 21.5)","(21.0, 40.0, 34.69767441860465)","(61.0, 120.0, 115.88235294117646)","(5.5, 7.4, 7.252427184466019)","(8.0, 11.5, 11.0)","(18.0, 29.0, 27.285714285714285)","(21.0, 36.0, 35.23076923076923)"
12-01-2023 18:30:49.953688,"(1.4, 1.61, 1.607872340425532)","(15.0, 22.0, 21.5)","(21.0, 40.0, 34.69767441860465)","(61.0, 120.0, 115.88235294117646)","(5.5, 7.4, 7.244897959183674)","(8.0, 11.5, 10.798387096774194)","(18.0, 29.0, 27.285714285714285)","(21.0, 36.0, 35.0)"
12-01-2023 18:30:51.039577,"(1.4, 1.62, 1.6168944099378884)","(15.0, 22.0, 21.5)","(21.0, 40.0, 34.76923076923077)","(61.0, 120.0, 115.88235294117646)","(5.5, 7.4, 7.236559139784946)","(8.0, 11.0, 10.640350877192983)","(18.0, 29.0, 27.363636363636363)","(21.0, 36.0, 35.5)"
12-01-2023 18:30:52.067197,"(1.4, 1.62, 1.617777777777778)","(15.0, 22.0, 21.285714285714285)","(21.0, 40.0, 34.76923076923077)","(61.0, 120.0, 116.42857142857143)","(5.5, 7.4, 7.222222222222222)","(8.0, 11.0, 10.629032258064516)","(18.0, 29.0, 27.363636363636363)","(21.0, 36.0, 35.75)"
12-01-2023 18:30:53.207023,"(1.4, 1.62, 1.6140127388535033)","(15.0, 22.0, 21.22222222222222)","(21.0, 40.0, 35.55172413793103)","(61.0, 120.0, 117.6923076923077)","(5.5, 7.4, 7.201739130434783)","(8.0, 11.0, 10.620689655172415)","(18.0, 29.0, 27.285714285714285)","(21.0, 36.0, 35.27272727272727)"
12-01-2023 18:30:54.315779,"(1.4, 1.62, 1.6135031847133758)","(15.0, 22.0, 21.125)","(21.0, 40.0, 35.55172413793103)","(61.0, 120.0, 117.27272727272727)","(5.5, 7.4, 7.509090909090909)","(8.0, 11.0, 10.728395061728396)","(18.0, 29.0, 27.285714285714285)","(21.0, 36.0, 34.44444444444444)"
12-01-2023 18:30:55.331826,"(1.4, 1.62, 1.6117857142857144)","(15.0, 21.0, 20.875)","(21.0, 40.0, 35.55172413793103)","(61.0, 120.0, 118.0)","(5.5, 7.6, 7.529268292682927)","(8.0, 11.0, 10.73125)","(18.0, 29.0, 27.0)","(21.0, 36.0, 34.23076923076923)"
12-01-2023 18:30:56.369597,"(1.4, 1.61, 1.6083333333333334)","(15.0, 21.0, 20.90909090909091)","(21.0, 40.0, 35.55172413793103)","(61.0, 120.0, 116.66666666666667)","(5.5, 7.6, 7.56551724137931)","(8.0, 11.0, 10.70138888888889)","(18.0, 29.0, 27.41176470588235)","(21.0, 36.0, 34.12244897959184)"
12-01-2023 18:30:57.474941,"(1.4, 1.62, 1.6151879699248122)","(15.0, 22.0, 20.666666666666668)","(21.0, 34.0, 31.23076923076923)","(61.0, 130.0, 121.25)","(5.5, 7.6, 7.574193548387097)","(8.0, 11.0, 10.704225352112676)","(18.0, 28.0, 27.2)","(21.0, 36.0, 30.8)"
12-01-2023 18:30:58.531623,"(1.4, 1.62, 1.615897435897436)","(15.0, 22.0, 20.666666666666668)","(21.0, 34.0, 31.23076923076923)","(61.0, 130.0, 121.25)","(5.5, 7.6, 7.578947368421052)","(8.0, 11.0, 10.734177215189874)","(18.0, 28.0, 27.0)","(21.0, 34.0, 32.31578947368421)"
12-01-2023 18:30:59.645388,"(1.4, 1.62, 1.613076923076923)","(16.0, 22.0, 21.729166666666668)","(21.0, 32.0, 31.076923076923077)","(71.0, 130.0, 121.42857142857143)","(5.5, 7.6, 7.506976744186047)","(8.0, 11.0, 10.764044943820224)","(19.0, 28.0, 26.857142857142858)","(21.0, 34.0, 31.88235294117647)"
12-01-2023 18:31:00.702808,"(1.4, 1.62, 1.6161333333333334)","(16.0, 20.0, 19.53846153846154)","(21.0, 34.0, 31.076923076923077)","(71.0, 130.0, 121.42857142857143)","(5.5, 7.6, 7.5024390243902435)","(8.0, 11.0, 10.788461538461538)","(19.0, 28.0, 26.857142857142858)","(21.0, 34.0, 31.517241379310345)"
12-01-2023 18:31:01.681008,"(1.4, 1.62, 1.6135416666666669)","(16.0, 20.0, 19.555555555555557)","(21.0, 34.0, 31.12)","(71.0, 130.0, 121.66666666666667)","(5.5, 7.6, 7.5024390243902435)","(8.0, 11.0, 10.736842105263158)","(19.0, 28.0, 26.77777777777778)","(21.0, 34.0, 30.1)"
12-01-2023 18:31:02.783023,"(1.4, 1.62, 1.612105263157895)","(16.0, 20.0, 19.416666666666668)","(21.0, 34.0, 31.333333333333332)","(71.0, 130.0, 120.9090909090909)","(5.5, 7.6, 7.56)","(8.0, 11.0, 10.74468085106383)","(19.0, 28.0, 25.88888888888889)","(21.0, 34.0, 29.930232558139537)"
12-01-2023 18:31:03.897526,"(1.4, 1.62, 1.6173170731707318)","(16.0, 20.0, 19.44)","(21.0, 34.0, 31.333333333333332)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.6, 7.587755102040816)","(8.0, 11.0, 10.717391304347826)","(19.0, 26.0, 26.73076923076923)","(21.0, 34.0, 29.526315789473685)"
12-01-2023 18:31:05.015585,"(1.4, 1.63, 1.623225806451613)","(16.0, 20.0, 19.416666666666668)","(21.0, 34.0, 31.333333333333332)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.8, 7.587755102040816)","(8.0, 11.0, 10.717391304347826)","(19.0, 28.0, 27.142857142857142)","(21.0, 34.0, 29.45)"
12-01-2023 18:31:06.065961,"(1.4, 1.63, 1.6229411764705883)","(16.0, 20.0, 19.416666666666668)","(21.0, 34.0, 31.285714285714285)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.8, 7.5632653061224495)","(8.0, 11.0, 10.719780219780219)","(19.0, 28.0, 26.73076923076923)","(21.0, 32.0, 29.125)"
12-01-2023 18:31:07.179604,"(1.4, 1.63, 1.623225806451613)","(16.0, 20.0, 19.416666666666668)","(21.0, 34.0, 31.285714285714285)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.8, 7.5851851851851855)","(8.0, 11.0, 10.744565217391305)","(19.0, 28.0, 26.73076923076923)","(21.0, 32.0, 28.46153846153846)"
12-01-2023 18:31:08.322863,"(1.4, 1.63, 1.625076923076923)","(16.0, 20.0, 19.451612903225808)","(21.0, 34.0, 30.857142857142858)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.8, 7.547058823529412)","(8.0, 11.0, 10.755208333333334)","(19.0, 28.0, 26.5)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:09.409704,"(1.4, 1.63, 1.6286131386861313)","(16.0, 20.0, 19.571428571428573)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 120.47619047619048)","(5.5, 7.6, 7.547058823529412)","(8.0, 11.0, 10.755208333333334)","(19.0, 28.0, 26.666666666666668)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:10.464149,"(1.4, 1.63, 1.6287333333333331)","(16.0, 20.0, 19.608695652173914)","(21.0, 32.0, 31.8)","(71.0, 130.0, 120.5)","(5.5, 7.6, 7.28939393939394)","(8.0, 11.0, 10.74712643678161)","(19.0, 28.0, 26.74074074074074)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:11.545706,"(1.4, 1.64, 1.6308522727272725)","(16.0, 19.5, 19.34375)","(21.0, 32.0, 31.8)","(71.0, 130.0, 124.11764705882354)","(5.5, 7.4, 7.266666666666667)","(8.0, 11.0, 10.74712643678161)","(19.0, 28.0, 26.620689655172413)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:12.650190,"(1.4, 1.64, 1.6310077519379844)","(16.0, 20.0, 19.5)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 118.57142857142857)","(5.5, 7.4, 7.284892086330935)","(8.0, 11.0, 10.74712643678161)","(19.0, 28.0, 26.620689655172413)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:13.767979,"(1.4, 1.64, 1.6310156249999999)","(16.0, 20.0, 19.5)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 118.82352941176471)","(5.5, 7.4, 7.577586206896552)","(8.0, 11.0, 10.74712643678161)","(19.0, 28.0, 26.692307692307693)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:14.912358,"(1.4, 1.62, 1.6171076923076924)","(16.0, 20.0, 19.5)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 119.14285714285714)","(5.5, 7.6, 7.589189189189189)","(8.0, 11.0, 10.758241758241759)","(19.0, 28.0, 26.692307692307693)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:15.952480,"(1.4, 1.62, 1.6164333333333334)","(16.0, 21.0, 20.175)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 119.14285714285714)","(5.5, 7.6, 7.588679245283019)","(8.0, 11.0, 10.758241758241759)","(19.0, 28.0, 26.620689655172413)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:17.065022,"(1.4, 1.62, 1.6166333333333334)","(16.0, 21.0, 20.08695652173913)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 119.1891891891892)","(5.5, 7.6, 7.588679245283019)","(8.0, 11.0, 10.758241758241759)","(19.0, 28.0, 26.666666666666668)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:18.196649,"(1.4, 1.62, 1.6163578274760384)","(16.0, 21.0, 20.08695652173913)","(21.0, 34.0, 31.161290322580644)","(71.0, 130.0, 118.88888888888889)","(5.5, 7.6, 7.588679245283019)","(8.0, 11.0, 10.704545454545455)","(19.0, 28.0, 26.57894736842105)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:19.311183,"(1.4, 1.62, 1.616184210526316)","(16.0, 21.0, 19.88372093023256)","(21.0, 32.0, 30.727272727272727)","(71.0, 130.0, 118.82352941176471)","(5.5, 8.0, 7.68724279835391)","(8.0, 11.0, 10.6875)","(19.0, 27.0, 26.3)","(21.0, 32.0, 29.068181818181817)"
12-01-2023 18:31:20.362433,"(1.4, 1.62, 1.6165317919075146)","(16.0, 21.0, 20.115384615384617)","(21.0, 32.0, 30.727272727272727)","(71.0, 130.0, 118.82352941176471)","(5.5, 7.6, 7.180327868852459)","(8.0, 11.0, 10.726744186046512)","(19.0, 27.0, 26.083333333333332)","(21.0, 32.0, 29.06382978723404)"
12-01-2023 18:31:21.548659,"(1.4, 1.64, 1.6302242990654205)","(16.0, 21.0, 20.476190476190474)","(21.0, 32.0, 30.88888888888889)","(71.0, 130.0, 136.53846153846155)","(5.5, 7.2, 7.208450704225353)","(8.0, 11.0, 10.741379310344827)","(19.0, 27.0, 26.12)","(21.0, 32.0, 29.065217391304348)"
12-01-2023 18:31:22.731852,"(1.4, 1.62, 1.6189726027397262)","(16.0, 21.0, 20.6)","(21.0, 32.0, 30.94736842105263)","(71.0, 140.0, 133.33333333333334)","(5.5, 7.4, 7.327142857142857)","(8.0, 11.0, 10.74375)","(19.0, 27.0, 26.73913043478261)","(21.0, 32.0, 29.08823529411765)"
12-01-2023 18:31:23.889863,"(1.4, 1.62, 1.6193396226415095)","(16.0, 22.0, 20.972972972972972)","(21.0, 32.0, 31.0)","(71.0, 140.0, 135.55555555555554)","(5.5, 7.4, 7.541176470588235)","(8.0, 11.0, 10.669354838709678)","(19.0, 27.0, 26.73913043478261)","(21.0, 32.0, 29.08108108108108)"
12-01-2023 18:31:25.106631,"(1.4, 1.62, 1.615763888888889)","(16.0, 22.0, 20.944444444444443)","(21.0, 32.0, 29.875)","(71.0, 140.0, 132.0)","(5.5, 7.6, 7.466666666666667)","(8.0, 11.0, 10.419753086419753)","(19.0, 27.0, 26.153846153846153)","(21.0, 32.0, 28.533333333333335)"
12-01-2023 18:31:26.263149,"(1.4, 1.63, 1.626)","(16.0, 22.0, 21.26923076923077)","(21.0, 30.0, 29.608695652173914)","(71.0, 140.0, 132.0)","(5.5, 7.6, 7.48)","(8.0, 10.5, 10.582089552238806)","(19.0, 27.0, 26.09090909090909)","(21.0, 32.0, 29.456521739130434)"
12-01-2023 18:31:27.438277,"(1.4, 1.63, 1.6268711656441717)","(16.0, 22.0, 21.366666666666667)","(21.0, 30.0, 29.608695652173914)","(71.0, 140.0, 132.0)","(5.5, 7.6, 7.48)","(8.0, 11.0, 10.582089552238806)","(19.0, 27.0, 26.09090909090909)","(21.0, 32.0, 29.545454545454547)"
12-01-2023 18:31:28.650771,"(1.4, 1.63, 1.6268322981366459)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 29.583333333333332)","(71.0, 140.0, 134.28571428571428)","(5.5, 7.6, 7.474626865671642)","(8.0, 11.0, 10.685393258426966)","(19.0, 27.0, 26.25)","(21.0, 32.0, 29.545454545454547)"
12-01-2023 18:31:29.850230,"(1.4, 1.63, 1.6274324324324323)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 29.0625)","(71.0, 140.0, 132.5)","(5.5, 7.6, 7.430303030303031)","(8.0, 11.0, 10.584507042253522)","(19.0, 27.0, 26.11111111111111)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:31.126398,"(1.4, 1.63, 1.6274324324324323)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 29.096774193548388)","(71.0, 140.0, 130.0)","(5.5, 7.6, 7.430303030303031)","(8.0, 11.0, 10.578125)","(19.0, 27.0, 26.11111111111111)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:32.389043,"(1.4, 1.63, 1.6250691244239632)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 28.923076923076923)","(71.0, 140.0, 130.0)","(5.5, 7.6, 7.478260869565218)","(8.0, 11.0, 10.608695652173912)","(19.0, 27.0, 26.11111111111111)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:33.668681,"(1.4, 1.64, 1.6250691244239632)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 28.923076923076923)","(71.0, 140.0, 130.0)","(5.5, 7.6, 7.522)","(8.0, 11.0, 10.645569620253164)","(19.0, 27.0, 26.774193548387096)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:34.925112,"(1.4, 1.63, 1.6272368421052632)","(16.0, 22.0, 21.304347826086957)","(21.0, 30.0, 28.923076923076923)","(71.0, 140.0, 130.0)","(5.5, 7.6, 7.513131313131313)","(8.0, 11.0, 10.64179104477612)","(19.0, 27.0, 26.75862068965517)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:36.187304,"(1.4, 1.63, 1.6249397590361445)","(16.0, 22.0, 21.41176470588235)","(21.0, 30.0, 28.727272727272727)","(71.0, 140.0, 130.0)","(5.5, 7.6, 7.527272727272727)","(8.0, 11.0, 10.655737704918034)","(19.0, 27.0, 26.75862068965517)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:37.457909,"(1.4, 1.63, 1.622560975609756)","(16.0, 22.0, 21.41176470588235)","(21.0, 30.0, 28.727272727272727)","(71.0, 140.0, 126.92307692307692)","(5.5, 7.6, 7.518867924528302)","(8.0, 11.0, 10.704225352112676)","(19.0, 27.0, 26.75862068965517)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:38.698880,"(1.4, 1.63, 1.6264539007092198)","(16.0, 22.0, 21.636363636363637)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 126.92307692307692)","(5.5, 7.6, 7.460759493670886)","(8.0, 11.0, 10.6953125)","(19.0, 27.0, 26.88)","(21.0, 32.0, 29.352941176470587)"
12-01-2023 18:31:40.016281,"(1.4, 1.63, 1.6239024390243904)","(16.0, 22.0, 21.466666666666665)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 126.92307692307692)","(5.5, 7.6, 7.304878048780488)","(8.0, 11.0, 10.708333333333334)","(19.0, 27.0, 26.88)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:41.295347,"(1.4, 1.63, 1.6224703087885985)","(16.0, 22.0, 21.555555555555557)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 126.92307692307692)","(5.5, 7.4, 7.265853658536585)","(8.0, 11.0, 10.681818181818182)","(19.0, 27.0, 26.88)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:42.527644,"(1.4, 1.64, 1.6304804804804804)","(16.0, 22.0, 21.625)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 126.92307692307692)","(5.5, 7.4, 7.283333333333333)","(8.0, 11.0, 10.681818181818182)","(19.0, 27.0, 26.88)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:43.825617,"(1.4, 1.64, 1.6247706422018349)","(16.0, 22.0, 21.625)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 126.92307692307692)","(5.5, 7.4, 7.28641975308642)","(8.0, 11.0, 10.681818181818182)","(19.0, 27.0, 26.88)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:45.162437,"(1.4, 1.64, 1.6247706422018349)","(16.0, 22.0, 21.625)","(21.0, 30.0, 28.727272727272727)","(71.0, 150.0, 134.21052631578948)","(5.5, 7.4, 7.256410256410256)","(8.0, 11.0, 10.681818181818182)","(19.0, 27.0, 26.88888888888889)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:46.436377,"(1.4, 1.64, 1.6247706422018349)","(16.0, 22.0, 21.625)","(21.0, 30.0, 29.1)","(71.0, 150.0, 134.21052631578948)","(5.5, 7.4, 7.2752475247524755)","(8.0, 11.0, 10.681818181818182)","(19.0, 27.0, 26.9)","(21.0, 32.0, 29.452830188679247)"
12-01-2023 18:31:47.621133,"(1.4, 1.64, 1.6242436974789916)","(16.0, 22.0, 21.703703703703702)","(21.0, 30.0, 30.5)","(71.0, 150.0, 139.28571428571428)","(5.5, 7.4, 7.270588235294118)","(8.0, 11.0, 10.76027397260274)","(19.0, 27.0, 27.42105263157895)","(21.0, 32.0, 29.46153846153846)"
12-01-2023 18:31:48.942503,"(1.4, 1.64, 1.6242436974789916)","(16.0, 22.0, 21.91304347826087)","(21.0, 32.0, 31.333333333333332)","(71.0, 150.0, 145.26315789473685)","(5.5, 7.4, 7.207518796992481)","(8.0, 11.0, 10.77536231884058)","(19.0, 28.0, 27.09090909090909)","(21.0, 32.0, 29.489795918367346)"
12-01-2023 18:31:50.257079,"(1.4, 1.64, 1.624963503649635)","(16.0, 22.0, 21.91304347826087)","(21.0, 32.0, 31.333333333333332)","(71.0, 160.0, 145.26315789473685)","(5.5, 7.4, 7.178082191780822)","(8.0, 11.0, 10.77536231884058)","(19.0, 28.0, 27.5)","(21.0, 32.0, 29.558139534883722)"
12-01-2023 18:31:51.605553,"(1.4, 1.63, 1.6258823529411766)","(16.0, 22.0, 21.818181818181817)","(21.0, 32.0, 31.5)","(71.0, 160.0, 145.26315789473685)","(5.5, 7.2, 7.220338983050848)","(8.0, 11.0, 10.753968253968253)","(19.0, 28.0, 27.625)","(21.0, 32.0, 28.74418604651163)"
12-01-2023 18:31:52.946787,"(1.4, 1.64, 1.638313253012048)","(16.0, 22.0, 21.818181818181817)","(21.0, 32.0, 9998.5)","(71.0, 160.0, 9998.5)","(5.5, 7.4, 9998.5)","(8.0, 11.0, 9998.5)","(19.0, 28.0, 9998.5)","(21.0, 32.0, 9998.5)"
12-01-2023 18:31:54.211943,"(1.4, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
12-01-2023 18:31:55.432647,"(1.4, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
