,Sweet Succulent,Sebon Toe Less,Club Supreme,Red Tides,Zing Zang Lass,Princess Storm,Molly Palms,Slam Dunker
07-01-2023 10:45:03.755705,"(6.5, 9.4, 8.233333333333333)","(3.2, 3.85, 3.6799999999999997)","(16.0, 22.0, 18.65909090909091)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.0, 7.957894736842105)","(3.7, 4.3, 4.228571428571429)","(6.5, 8.0, 7.735593220338983)","(14.0, 36.0, 30.88888888888889)"
07-01-2023 10:45:04.776889,"(6.5, 9.4, 8.233333333333333)","(3.2, 3.85, 3.7)","(16.0, 22.0, 18.65909090909091)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 8.014814814814814)","(3.7, 4.3, 4.228571428571429)","(6.5, 8.0, 7.711111111111111)","(14.0, 38.0, 37.45454545454545)"
07-01-2023 10:45:05.786385,"(6.5, 9.2, 8.130434782608695)","(3.2, 3.85, 3.731818181818182)","(16.0, 22.0, 18.65909090909091)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 7.887499999999999)","(3.7, 4.3, 4.2753424657534245)","(6.5, 8.0, 7.711111111111111)","(14.0, 38.0, 37.45454545454545)"
07-01-2023 10:45:06.771048,"(6.5, 9.2, 8.130434782608695)","(3.2, 3.85, 3.775)","(16.0, 22.0, 18.68421052631579)","(15.0, 26.0, 25.333333333333332)","(6.0, 8.2, 8.014814814814814)","(3.7, 4.3, 4.34)","(6.5, 8.0, 7.987096774193549)","(14.0, 38.0, 37.4)"
07-01-2023 10:45:07.795896,"(6.5, 9.2, 8.253846153846153)","(3.2, 3.85, 3.775)","(16.0, 21.0, 20.583333333333332)","(15.0, 25.0, 24.5)","(6.0, 8.2, 7.778947368421052)","(3.7, 4.4, 4.319230769230769)","(6.5, 8.4, 8.129411764705882)","(14.0, 38.0, 36.705882352941174)"
07-01-2023 10:45:08.869466,"(6.5, 9.0, 8.282051282051283)","(3.2, 3.85, 3.8392857142857144)","(16.0, 21.0, 18.333333333333332)","(15.0, 25.0, 24.8125)","(6.0, 7.8, 8.060869565217391)","(3.7, 4.4, 4.318181818181818)","(6.5, 8.2, 8.129411764705882)","(14.0, 40.0, 36.705882352941174)"
07-01-2023 10:45:09.892854,"(6.5, 9.0, 8.244444444444444)","(3.2, 3.85, 3.8392857142857144)","(16.0, 21.0, 18.333333333333332)","(15.0, 25.0, 24.8125)","(6.0, 8.2, 7.847058823529411)","(3.7, 4.4, 4.26)","(6.5, 8.2, 8.129411764705882)","(14.0, 40.0, 37.45454545454545)"
07-01-2023 10:45:10.908294,"(6.5, 9.0, 8.244444444444444)","(3.2, 3.85, 3.8289473684210527)","(16.0, 21.0, 19.0)","(15.0, 25.0, 24.8125)","(6.0, 8.2, 7.97)","(3.7, 4.4, 4.348780487804878)","(6.5, 8.2, 8.1)","(14.0, 40.0, 37.45454545454545)"
07-01-2023 10:45:11.983908,"(6.5, 9.0, 8.244444444444444)","(3.2, 3.85, 3.840909090909091)","(16.0, 20.0, 19.25)","(15.0, 25.0, 24.8125)","(6.0, 8.0, 7.97)","(3.7, 4.4, 4.348780487804878)","(6.5, 8.2, 7.6)","(14.0, 40.0, 37.45454545454545)"
07-01-2023 10:45:12.976052,"(6.5, 9.0, 8.170731707317072)","(3.2, 3.9, 3.817741935483871)","(16.0, 20.0, 19.666666666666668)","(15.0, 25.0, 24.727272727272727)","(6.0, 8.0, 7.945454545454545)","(3.7, 4.4, 4.385714285714286)","(6.5, 7.6, 8.058823529411764)","(14.0, 40.0, 37.21739130434783)"
07-01-2023 10:45:14.007604,"(6.5, 9.0, 8.170731707317072)","(3.2, 3.9, 3.8171641791044775)","(16.0, 21.0, 17.818181818181817)","(15.0, 25.0, 24.5)","(6.0, 8.0, 7.945454545454545)","(3.7, 4.5, 4.421428571428572)","(6.5, 8.2, 8.058823529411764)","(15.0, 40.0, 39.05882352941177)"
07-01-2023 10:45:15.094521,"(6.5, 8.8, 8.111627906976745)","(3.2, 3.9, 3.8146153846153847)","(16.0, 20.0, 19.22222222222222)","(15.0, 25.0, 24.727272727272727)","(6.0, 8.0, 7.945454545454545)","(3.7, 4.5, 4.433333333333334)","(6.5, 8.2, 8.058823529411764)","(15.0, 40.0, 36.8)"
07-01-2023 10:45:16.186623,"(6.5, 8.8, 8.104347826086956)","(3.2, 3.9, 3.8171641791044775)","(16.0, 19.5, 19.22222222222222)","(15.0, 25.0, 24.5)","(6.0, 8.0, 7.763636363636364)","(3.7, 4.5, 4.433333333333334)","(6.5, 8.2, 8.058823529411764)","(15.0, 40.0, 36.8421052631579)"
07-01-2023 10:45:17.287200,"(6.5, 8.8, 8.072727272727272)","(3.2, 3.95, 3.8653846153846154)","(16.0, 19.5, 19.22222222222222)","(16.0, 25.0, 24.7)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.5, 4.4375)","(6.5, 8.2, 7.933333333333333)","(16.0, 40.0, 36.76923076923077)"
07-01-2023 10:45:18.323320,"(6.5, 8.8, 7.869767441860465)","(3.2, 3.9, 3.8684210526315788)","(16.0, 19.5, 19.22222222222222)","(16.0, 25.0, 24.7)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.5, 4.457142857142857)","(6.5, 8.2, 7.833333333333333)","(16.0, 38.0, 36.76923076923077)"
07-01-2023 10:45:19.428875,"(6.5, 8.8, 7.8652173913043475)","(3.2, 3.9, 3.8863636363636362)","(16.0, 19.5, 18.666666666666668)","(16.0, 25.0, 24.4)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.5, 4.511764705882353)","(6.5, 8.0, 7.833333333333333)","(16.0, 38.0, 37.46666666666667)"
07-01-2023 10:45:20.495387,"(6.5, 8.2, 7.627272727272727)","(3.2, 3.9, 3.8863636363636362)","(16.0, 19.5, 18.666666666666668)","(16.0, 25.0, 24.4)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.6, 4.511764705882353)","(6.5, 8.0, 7.833333333333333)","(16.0, 38.0, 37.46666666666667)"
07-01-2023 10:45:21.502601,"(6.5, 8.0, 7.976)","(3.2, 3.9, 3.8642857142857143)","(16.0, 19.5, 18.11111111111111)","(16.0, 25.0, 24.823529411764707)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.6, 4.5659090909090905)","(6.5, 8.0, 7.833333333333333)","(16.0, 38.0, 37.46666666666667)"
07-01-2023 10:45:22.527206,"(6.5, 8.0, 7.9625)","(3.2, 3.9, 3.8117647058823527)","(16.0, 19.5, 18.5)","(16.0, 25.0, 24.823529411764707)","(6.0, 7.8, 7.763636363636364)","(3.7, 4.6, 4.5659090909090905)","(6.5, 8.0, 7.833333333333333)","(16.0, 38.0, 37.46666666666667)"
07-01-2023 10:45:23.521172,"(6.5, 8.0, 7.615384615384616)","(3.2, 3.85, 3.7800000000000002)","(16.0, 19.5, 18.458333333333332)","(16.0, 25.0, 24.823529411764707)","(6.0, 8.4, 8.200000000000001)","(3.7, 4.5, 4.388888888888888)","(6.5, 8.2, 8.157894736842104)","(16.0, 38.0, 37.46666666666667)"
07-01-2023 10:45:24.552927,"(6.5, 8.0, 7.6869565217391305)","(3.2, 3.85, 3.773076923076923)","(16.0, 19.5, 17.0)","(16.0, 25.0, 24.823529411764707)","(6.0, 8.4, 7.9789473684210535)","(3.7, 4.5, 4.372727272727273)","(6.5, 8.2, 8.3)","(16.0, 38.0, 38.588235294117645)"
07-01-2023 10:45:25.524244,"(6.5, 8.0, 7.619047619047619)","(3.2, 3.7, 3.666666666666667)","(16.0, 19.5, 18.423076923076923)","(16.0, 26.0, 25.333333333333332)","(6.0, 8.4, 8.10909090909091)","(3.7, 4.7, 4.392307692307692)","(6.5, 8.6, 8.257142857142856)","(16.0, 40.0, 39.25)"
07-01-2023 10:45:26.539258,"(6.5, 8.0, 7.666666666666667)","(3.2, 3.75, 3.67)","(16.0, 19.5, 18.566666666666666)","(16.0, 27.0, 26.444444444444443)","(6.0, 8.2, 7.264516129032258)","(3.7, 4.7, 4.412)","(6.5, 8.6, 8.666666666666668)","(16.0, 40.0, 39.25)"
07-01-2023 10:45:27.583724,"(6.5, 8.0, 7.666666666666667)","(3.2, 3.8, 3.73)","(16.0, 19.5, 18.1)","(16.0, 27.0, 26.642857142857142)","(6.0, 7.4, 7.644444444444444)","(3.7, 4.7, 4.51)","(6.5, 8.8, 8.818181818181818)","(16.0, 40.0, 38.73684210526316)"
07-01-2023 10:45:28.632573,"(6.5, 8.0, 7.6571428571428575)","(3.2, 3.75, 3.640909090909091)","(16.0, 19.0, 18.57142857142857)","(16.0, 27.0, 26.692307692307693)","(6.0, 8.0, 7.71304347826087)","(3.7, 4.6, 4.3999999999999995)","(6.5, 9.0, 8.895652173913044)","(16.0, 40.0, 39.0)"
07-01-2023 10:45:29.649614,"(6.5, 8.0, 7.6571428571428575)","(3.2, 3.7, 3.6529411764705886)","(16.0, 19.0, 17.941176470588236)","(16.0, 27.0, 26.692307692307693)","(6.0, 8.0, 7.72)","(3.7, 4.6, 4.3999999999999995)","(6.5, 9.0, 8.879999999999999)","(16.0, 40.0, 39.55555555555556)"
07-01-2023 10:45:30.746110,"(6.5, 8.0, 7.6571428571428575)","(3.2, 3.7, 3.67)","(16.0, 19.0, 17.5)","(16.0, 27.0, 26.0)","(6.0, 7.8, 7.955555555555556)","(3.7, 4.6, 4.372413793103448)","(6.5, 9.0, 8.84)","(16.0, 40.0, 39.42857142857143)"
07-01-2023 10:45:31.802058,"(6.5, 8.0, 7.636842105263158)","(3.2, 3.7, 3.646666666666667)","(16.0, 19.0, 17.941176470588236)","(16.0, 27.0, 26.0)","(6.0, 8.0, 7.969230769230769)","(3.7, 4.6, 4.335999999999999)","(6.5, 9.4, 9.070588235294117)","(16.0, 42.0, 40.90909090909091)"
07-01-2023 10:45:32.809524,"(6.5, 8.0, 7.636842105263158)","(3.2, 3.65, 3.6357142857142857)","(16.0, 19.0, 17.5)","(16.0, 27.0, 26.555555555555557)","(6.0, 8.0, 7.973333333333334)","(3.7, 4.6, 4.3625)","(6.5, 9.4, 9.040000000000001)","(16.0, 42.0, 40.15384615384615)"
07-01-2023 10:45:33.903493,"(6.5, 8.0, 7.636842105263158)","(3.2, 3.6, 3.585714285714286)","(16.0, 19.0, 17.5)","(16.0, 27.0, 26.555555555555557)","(6.0, 8.0, 7.973333333333334)","(3.7, 4.5, 4.341176470588235)","(6.5, 9.4, 9.261538461538462)","(16.0, 42.0, 40.90909090909091)"
07-01-2023 10:45:34.969178,"(6.5, 8.0, 7.6571428571428575)","(3.2, 3.6, 3.575)","(16.0, 19.0, 17.941176470588236)","(16.0, 27.0, 26.555555555555557)","(6.0, 8.0, 7.828571428571428)","(3.7, 4.5, 4.345454545454546)","(6.5, 9.4, 9.261538461538462)","(16.0, 42.0, 36.375)"
07-01-2023 10:45:35.974385,"(6.5, 8.0, 7.619047619047619)","(3.2, 3.65, 3.590909090909091)","(16.0, 19.0, 18.18181818181818)","(16.0, 27.0, 26.0)","(6.0, 8.0, 7.555555555555555)","(3.7, 4.5, 4.36)","(6.5, 9.4, 9.527272727272727)","(16.0, 42.0, 35.63636363636363)"
07-01-2023 10:45:36.971747,"(6.5, 8.0, 7.619047619047619)","(3.2, 3.6, 3.5530303030303028)","(16.0, 19.0, 18.52)","(16.0, 27.0, 26.555555555555557)","(6.0, 7.6, 7.56)","(3.7, 4.5, 4.36)","(6.5, 9.6, 9.546666666666667)","(16.0, 40.0, 35.8)"
07-01-2023 10:45:37.967105,"(6.5, 8.0, 7.619047619047619)","(3.2, 3.6, 3.5833333333333335)","(16.0, 19.0, 18.692307692307693)","(16.0, 27.0, 26.0)","(6.0, 7.6, 7.56)","(3.7, 4.5, 4.36)","(6.5, 9.6, 9.546666666666667)","(16.0, 40.0, 36.0)"
07-01-2023 10:45:38.969851,"(6.5, 8.0, 7.619047619047619)","(3.2, 3.6, 3.573076923076923)","(16.0, 19.0, 18.692307692307693)","(16.0, 27.0, 26.0)","(6.0, 7.6, 7.555555555555555)","(3.7, 4.5, 4.36)","(6.5, 9.6, 9.546666666666667)","(16.0, 40.0, 36.0)"
07-01-2023 10:45:39.967464,"(6.5, 8.0, 7.622222222222222)","(3.2, 3.6, 3.5875)","(16.0, 19.0, 18.692307692307693)","(16.0, 27.0, 26.555555555555557)","(6.0, 7.6, 7.555555555555555)","(3.7, 4.5, 4.346808510638298)","(6.5, 9.6, 9.546666666666667)","(16.0, 40.0, 36.0)"
07-01-2023 10:45:40.931975,"(6.5, 8.0, 7.618181818181818)","(3.2, 3.6, 3.568181818181818)","(16.0, 19.0, 18.11111111111111)","(16.0, 27.0, 26.5)","(6.0, 7.6, 7.555555555555555)","(3.7, 4.5, 4.346808510638298)","(6.5, 9.6, 9.542857142857143)","(16.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:41.919189,"(6.5, 8.0, 7.685714285714285)","(3.3, 3.65, 3.572222222222222)","(15.0, 19.0, 18.5)","(17.0, 27.0, 26.666666666666668)","(6.0, 7.6, 7.446153846153846)","(3.8, 4.5, 4.346808510638298)","(6.5, 9.6, 9.555555555555555)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:42.878485,"(6.5, 8.0, 7.685714285714285)","(3.3, 3.65, 3.5749999999999997)","(15.0, 19.0, 18.5)","(17.0, 27.0, 26.57142857142857)","(6.0, 7.6, 7.488888888888889)","(3.8, 4.5, 4.346808510638298)","(6.5, 9.6, 9.555555555555555)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:43.873004,"(6.5, 8.0, 7.692307692307692)","(3.3, 3.55, 3.5374999999999996)","(15.0, 19.0, 18.5)","(17.0, 27.0, 26.75)","(6.0, 7.6, 7.488888888888889)","(3.8, 4.5, 4.346808510638298)","(6.5, 9.6, 8.408695652173913)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:44.861472,"(6.5, 8.0, 7.847619047619047)","(3.3, 3.65, 3.6166666666666667)","(15.0, 19.0, 18.529411764705884)","(17.0, 28.0, 26.0)","(6.0, 7.8, 7.766666666666667)","(3.8, 4.5, 4.3568181818181815)","(6.5, 8.6, 8.423529411764706)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:45.895525,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.65, 3.583333333333333)","(15.0, 19.0, 18.444444444444443)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.7727272727272725)","(3.8, 4.5, 4.346808510638298)","(6.5, 8.6, 8.239999999999998)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:46.899526,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.65, 3.6166666666666667)","(15.0, 19.0, 18.444444444444443)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.7727272727272725)","(3.8, 4.5, 4.358823529411765)","(6.5, 8.6, 8.285714285714285)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:48.010054,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.7, 3.6863636363636365)","(15.0, 20.0, 19.307692307692307)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.7727272727272725)","(3.8, 4.5, 4.358823529411765)","(6.5, 8.4, 8.285714285714285)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:49.049294,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.65, 3.6088235294117648)","(15.0, 20.0, 19.307692307692307)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.76)","(3.8, 4.5, 4.336363636363637)","(6.5, 8.4, 8.166666666666666)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:50.057598,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.75, 3.7417525773195877)","(15.0, 19.5, 19.272727272727273)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.72)","(3.8, 4.5, 4.311111111111112)","(6.5, 8.2, 8.25)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:51.172688,"(6.5, 8.0, 7.8315789473684205)","(3.3, 3.75, 3.72)","(15.0, 19.5, 18.636363636363637)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.76)","(3.8, 4.4, 4.311111111111112)","(6.5, 8.4, 8.25)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:52.286529,"(6.5, 8.0, 7.822222222222222)","(3.3, 3.75, 3.72)","(15.0, 19.0, 17.666666666666668)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.8, 7.8)","(3.8, 4.4, 4.311111111111112)","(6.5, 8.4, 8.181818181818182)","(18.0, 40.0, 37.23076923076923)"
07-01-2023 10:45:53.321420,"(6.5, 8.0, 7.822222222222222)","(3.3, 3.75, 3.683333333333333)","(15.0, 19.0, 17.666666666666668)","(17.0, 28.0, 26.666666666666668)","(6.0, 8.0, 7.866666666666666)","(3.8, 4.4, 4.311111111111112)","(6.5, 8.4, 8.181818181818182)","(18.0, 40.0, 34.97674418604651)"
07-01-2023 10:45:54.425634,"(6.5, 8.0, 7.822222222222222)","(3.3, 3.75, 3.6852941176470586)","(15.0, 18.0, 17.735294117647058)","(17.0, 28.0, 26.666666666666668)","(6.0, 8.0, 7.963636363636364)","(3.8, 4.4, 4.311111111111112)","(6.5, 8.4, 8.25)","(18.0, 40.0, 34.97674418604651)"
07-01-2023 10:45:55.513621,"(6.5, 8.0, 7.916666666666667)","(3.3, 3.75, 3.68125)","(15.0, 18.0, 17.735294117647058)","(17.0, 28.0, 26.666666666666668)","(6.0, 8.0, 7.9714285714285715)","(3.8, 4.4, 4.311111111111112)","(6.5, 8.4, 8.181818181818182)","(18.0, 40.0, 34.93333333333333)"
07-01-2023 10:45:56.570112,"(6.5, 8.2, 8.16)","(3.3, 3.65, 3.610526315789474)","(15.0, 18.0, 17.735294117647058)","(17.0, 28.0, 26.666666666666668)","(6.0, 8.0, 7.9714285714285715)","(3.7, 4.4, 4.219047619047619)","(6.5, 8.4, 8.275)","(18.0, 40.0, 35.13513513513514)"
07-01-2023 10:45:57.626686,"(6.5, 8.2, 8.18)","(3.3, 3.65, 3.5735294117647056)","(15.0, 18.0, 17.75)","(17.0, 28.0, 26.736842105263158)","(6.0, 8.0, 7.9818181818181815)","(3.7, 4.4, 4.266666666666667)","(6.5, 8.4, 8.742857142857144)","(18.0, 40.0, 38.0)"
07-01-2023 10:45:58.739834,"(6.5, 8.2, 8.149999999999999)","(3.3, 3.65, 3.5580536912751675)","(15.0, 17.5, 17.214285714285715)","(17.0, 28.0, 27.058823529411764)","(6.0, 8.2, 8.157142857142857)","(3.7, 4.3, 4.3545454545454545)","(6.5, 8.8, 8.11111111111111)","(18.0, 40.0, 38.8)"
07-01-2023 10:45:59.838072,"(6.5, 8.4, 8.194285714285714)","(3.2, 3.65, 3.5609374999999996)","(15.0, 17.5, 16.642857142857142)","(17.0, 28.0, 27.470588235294116)","(6.0, 8.2, 8.133333333333333)","(3.7, 4.4, 4.3882352941176475)","(7.0, 9.0, 7.781818181818182)","(18.0, 40.0, 38.0)"
07-01-2023 10:46:00.881442,"(6.5, 8.2, 8.128571428571428)","(3.2, 3.7, 3.690909090909091)","(15.0, 17.5, 17.071428571428573)","(17.0, 32.0, 27.470588235294116)","(6.0, 8.4, 8.08)","(3.7, 4.4, 4.304347826086957)","(7.0, 8.8, 7.907692307692308)","(18.0, 40.0, 38.88)"
07-01-2023 10:46:01.957692,"(6.5, 8.2, 8.135135135135135)","(3.2, 3.75, 3.7029411764705884)","(15.0, 17.5, 17.071428571428573)","(17.0, 30.0, 29.692307692307693)","(6.0, 8.4, 8.1)","(3.7, 4.4, 4.304347826086957)","(7.0, 8.0, 7.862068965517241)","(18.0, 44.0, 38.666666666666664)"
07-01-2023 10:46:03.100438,"(6.5, 8.2, 8.078260869565216)","(3.2, 3.7, 3.692553191489362)","(15.0, 17.5, 16.944444444444443)","(17.0, 30.0, 29.692307692307693)","(6.0, 8.4, 8.110344827586207)","(3.7, 4.4, 4.2844444444444445)","(7.0, 8.0, 7.805405405405406)","(18.0, 44.0, 40.57142857142857)"
07-01-2023 10:46:04.240793,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.75, 3.71)","(15.0, 17.0, 16.944444444444443)","(17.0, 30.0, 29.692307692307693)","(6.0, 8.4, 8.217142857142857)","(3.7, 4.4, 4.2844444444444445)","(7.0, 8.0, 7.706666666666666)","(18.0, 44.0, 40.57142857142857)"
07-01-2023 10:46:05.304854,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.75, 3.70625)","(15.0, 17.0, 16.772727272727273)","(17.0, 30.0, 28.363636363636363)","(6.0, 8.4, 8.303448275862069)","(3.7, 4.4, 4.296)","(7.0, 7.8, 7.59)","(18.0, 44.0, 41.0)"
07-01-2023 10:46:06.359375,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.75, 3.70625)","(15.0, 17.5, 17.17391304347826)","(17.0, 30.0, 28.363636363636363)","(6.0, 8.4, 8.181818181818182)","(3.7, 4.4, 4.389473684210526)","(7.0, 7.8, 7.623529411764706)","(18.0, 44.0, 40.63157894736842)"
07-01-2023 10:46:07.473495,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.7, 3.692553191489362)","(15.0, 17.0, 16.944444444444443)","(17.0, 30.0, 28.08695652173913)","(6.0, 8.2, 8.174999999999999)","(3.7, 4.4, 4.389830508474577)","(7.0, 7.8, 7.623529411764706)","(18.0, 44.0, 40.72727272727273)"
07-01-2023 10:46:08.571318,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.7, 3.681746031746032)","(15.0, 17.0, 16.944444444444443)","(17.0, 30.0, 28.08695652173913)","(6.0, 8.2, 8.174999999999999)","(3.7, 4.4, 4.3963636363636365)","(7.0, 7.8, 7.6923076923076925)","(18.0, 44.0, 40.72727272727273)"
07-01-2023 10:46:09.632125,"(6.5, 8.2, 8.037037037037036)","(3.2, 3.7, 3.674576271186441)","(15.0, 17.0, 16.944444444444443)","(18.0, 30.0, 28.08695652173913)","(6.0, 8.2, 8.088)","(3.7, 4.4, 4.396296296296296)","(7.0, 7.8, 7.952941176470588)","(18.0, 44.0, 40.72727272727273)"
07-01-2023 10:46:10.712403,"(6.5, 8.2, 8.045614035087718)","(3.2, 3.7, 3.672222222222222)","(15.0, 17.0, 16.944444444444443)","(18.0, 30.0, 28.0)","(6.0, 8.2, 7.937931034482759)","(3.7, 4.4, 4.390625)","(7.0, 8.0, 8.014285714285714)","(18.0, 44.0, 38.4)"
07-01-2023 10:46:11.813139,"(6.5, 8.2, 8.033962264150944)","(3.2, 3.6, 3.5919117647058822)","(15.0, 17.0, 16.944444444444443)","(18.0, 30.0, 28.08)","(6.0, 8.2, 8.034482758620689)","(3.7, 4.4, 4.3656250000000005)","(7.0, 8.2, 8.028571428571428)","(19.0, 44.0, 38.4)"
07-01-2023 10:46:12.937841,"(6.5, 8.0, 7.92)","(3.2, 3.65, 3.6029411764705883)","(15.0, 17.0, 16.944444444444443)","(18.0, 30.0, 28.08)","(6.0, 8.2, 8.228571428571428)","(3.7, 4.4, 4.361363636363636)","(7.0, 8.2, 8.028571428571428)","(19.0, 44.0, 39.47826086956522)"
07-01-2023 10:46:14.006495,"(6.5, 7.8, 7.7384615384615385)","(3.2, 3.65, 3.6106382978723404)","(15.0, 17.0, 16.944444444444443)","(18.0, 30.0, 25.16)","(6.0, 8.4, 7.989473684210526)","(3.7, 4.4, 4.355263157894737)","(7.0, 8.2, 8.114285714285714)","(19.0, 44.0, 38.92307692307692)"
07-01-2023 10:46:15.086308,"(6.5, 7.8, 7.771428571428571)","(3.2, 3.65, 3.613888888888889)","(15.0, 17.0, 16.944444444444443)","(18.0, 26.0, 24.72222222222222)","(6.0, 8.2, 8.04)","(3.7, 4.4, 4.383720930232558)","(7.0, 8.2, 8.36)","(19.0, 44.0, 40.266666666666666)"
07-01-2023 10:46:16.229045,"(6.5, 8.0, 7.805714285714285)","(3.2, 3.65, 3.603125)","(15.0, 17.0, 16.944444444444443)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.2, 8.04)","(3.7, 4.5, 4.383720930232558)","(7.0, 8.4, 8.362962962962962)","(19.0, 44.0, 40.5)"
07-01-2023 10:46:17.308305,"(6.5, 8.0, 7.7894736842105265)","(3.2, 3.65, 3.603125)","(15.0, 17.0, 16.46153846153846)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.2, 8.04)","(3.7, 4.5, 4.383720930232558)","(7.0, 8.6, 8.362962962962962)","(19.0, 44.0, 40.61538461538461)"
07-01-2023 10:46:18.342784,"(6.5, 8.0, 7.7894736842105265)","(3.2, 3.65, 3.603125)","(15.0, 16.5, 16.46153846153846)","(18.0, 25.0, 24.72222222222222)","(6.0, 8.2, 8.057142857142857)","(3.7, 4.5, 4.372727272727273)","(7.0, 8.6, 8.362962962962962)","(19.0, 44.0, 40.61538461538461)"
07-01-2023 10:46:19.387977,"(6.5, 8.0, 7.7894736842105265)","(3.2, 3.65, 3.6023809523809525)","(15.0, 16.5, 16.47826086956522)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.2, 8.221052631578948)","(3.7, 4.5, 4.414285714285715)","(7.0, 8.6, 8.345945945945946)","(19.0, 44.0, 40.61538461538461)"
07-01-2023 10:46:20.409088,"(6.5, 8.0, 7.888)","(3.2, 3.6, 3.5829545454545455)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.4, 8.006896551724138)","(3.7, 4.5, 4.418367346938775)","(7.0, 8.4, 8.313513513513513)","(19.0, 44.0, 40.34782608695652)"
07-01-2023 10:46:21.443093,"(6.5, 8.0, 7.848275862068966)","(3.2, 3.65, 3.6161764705882353)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.418367346938775)","(7.0, 8.4, 8.25)","(19.0, 44.0, 40.5)"
07-01-2023 10:46:22.463294,"(6.5, 8.0, 7.848275862068966)","(3.2, 3.65, 3.6144736842105263)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.684210526315788)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.39247311827957)","(7.0, 8.4, 8.285714285714286)","(19.0, 44.0, 40.266666666666666)"
07-01-2023 10:46:23.507746,"(6.5, 8.0, 7.848275862068966)","(3.2, 3.65, 3.606666666666667)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.818181818181817)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.39247311827957)","(7.0, 8.4, 8.32)","(19.0, 44.0, 40.266666666666666)"
07-01-2023 10:46:24.559733,"(6.5, 8.0, 7.8625)","(3.2, 3.65, 3.606666666666667)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.82608695652174)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.39247311827957)","(7.0, 8.4, 8.32)","(19.0, 44.0, 40.266666666666666)"
07-01-2023 10:46:25.540044,"(6.5, 8.0, 7.8625)","(3.2, 3.65, 3.606666666666667)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.82608695652174)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.39247311827957)","(7.0, 8.4, 8.32)","(19.0, 44.0, 40.21052631578947)"
07-01-2023 10:46:26.557695,"(6.5, 8.0, 7.883333333333333)","(3.2, 3.65, 3.610344827586207)","(15.0, 16.5, 16.456521739130434)","(18.0, 25.0, 24.85185185185185)","(6.0, 8.2, 7.984615384615384)","(3.7, 4.5, 4.39247311827957)","(7.0, 8.4, 8.32)","(19.0, 44.0, 40.08695652173913)"
