,Rippa Buddy,Far Too Tempting,Tsegay,And Then,Bloomin Crafty
04-01-2023 13:03:19.735535,"(11.0, 13.5, 13.066115702479339)","(1.45, 1.57, 1.5646994535519125)","(41.0, 85.0, 80.0)","(8.0, 12.0, 11.907407407407407)","(4.6, 5.4, 5.317699115044248)"
04-01-2023 13:03:20.742238,"(11.0, 13.5, 13.116788321167883)","(1.45, 1.57, 1.564468085106383)","(41.0, 85.0, 81.47058823529412)","(8.0, 12.0, 11.84375)","(4.6, 5.4, 5.317699115044248)"
04-01-2023 13:03:21.623122,"(11.0, 13.5, 13.116788321167883)","(1.45, 1.57, 1.5637)","(41.0, 85.0, 81.47058823529412)","(8.0, 12.0, 11.84375)","(4.6, 5.4, 5.317699115044248)"
04-01-2023 13:03:22.411983,"(11.0, 13.5, 13.116788321167883)","(1.45, 1.57, 1.5618639798488665)","(41.0, 85.0, 81.47058823529412)","(8.0, 12.0, 11.805555555555555)","(4.6, 5.4, 5.317699115044248)"
04-01-2023 13:03:23.212536,"(11.0, 13.5, 13.116788321167883)","(1.45, 1.57, 1.5618226600985223)","(41.0, 85.0, 81.47058823529412)","(8.0, 12.0, 11.805555555555555)","(4.6, 5.4, 5.324081632653061)"
04-01-2023 13:03:24.087501,"(11.0, 13.5, 13.128975265017667)","(1.45, 1.57, 1.5616385542168676)","(41.0, 85.0, 81.47058823529412)","(8.0, 12.0, 11.805555555555555)","(4.6, 5.4, 5.306060606060607)"
04-01-2023 13:03:24.946043,"(11.0, 13.5, 13.128975265017667)","(1.45, 1.57, 1.5618630136986302)","(41.0, 85.0, 81.47058823529412)","(8.5, 12.0, 11.978260869565217)","(4.6, 5.4, 5.306060606060607)"
04-01-2023 13:03:25.747320,"(11.0, 13.5, 13.081673306772908)","(1.45, 1.58, 1.5719033232628399)","(41.0, 85.0, 81.47058823529412)","(8.5, 12.0, 11.84375)","(4.6, 5.3, 5.28)"
04-01-2023 13:03:26.521046,"(11.0, 13.5, 13.0625)","(1.45, 1.58, 1.5684978540772532)","(41.0, 85.0, 80.0)","(8.5, 13.0, 12.915322580645162)","(4.6, 5.1, 5.0757812499999995)"
04-01-2023 13:03:27.322823,"(11.0, 13.0, 12.865853658536585)","(1.45, 1.58, 1.5726775956284154)","(41.0, 85.0, 78.75)","(8.5, 13.0, 12.963963963963964)","(4.6, 5.1, 5.085815602836879)"
04-01-2023 13:03:28.211662,"(11.0, 13.0, 12.887931034482758)","(1.45, 1.58, 1.5728654970760234)","(41.0, 85.0, 75.9090909090909)","(8.5, 13.0, 12.963963963963964)","(4.6, 5.1, 5.082905982905983)"
04-01-2023 13:03:29.111611,"(11.0, 13.0, 12.882882882882884)","(1.45, 1.57, 1.5687224669603526)","(41.0, 85.0, 75.9090909090909)","(8.5, 13.0, 12.968)","(4.6, 5.3, 5.16271186440678)"
04-01-2023 13:03:30.000231,"(11.0, 13.0, 12.84375)","(1.45, 1.57, 1.568370786516854)","(41.0, 80.0, 76.25)","(8.5, 13.0, 12.969924812030076)","(4.6, 5.3, 5.139316239316239)"
04-01-2023 13:03:30.802782,"(11.0, 13.0, 12.84375)","(1.45, 1.58, 1.5642615012106538)","(41.0, 80.0, 76.25)","(8.5, 13.0, 12.867647058823529)","(4.6, 5.2, 5.139316239316239)"
04-01-2023 13:03:31.637775,"(11.0, 13.0, 12.887096774193548)","(1.45, 1.58, 1.5713678618857903)","(41.0, 85.0, 76.42857142857143)","(8.5, 13.0, 12.85483870967742)","(4.6, 5.2, 5.1342592592592595)"
04-01-2023 13:03:32.566363,"(11.0, 13.0, 12.887096774193548)","(1.45, 1.58, 1.5704129793510324)","(41.0, 80.0, 76.25)","(8.5, 13.0, 12.85483870967742)","(4.6, 5.2, 5.184033613445378)"
04-01-2023 13:03:33.549937,"(11.0, 13.0, 12.887096774193548)","(1.45, 1.57, 1.5671530249110321)","(41.0, 80.0, 76.25)","(8.5, 13.0, 12.85483870967742)","(4.4, 5.2, 5.184033613445378)"
04-01-2023 13:03:34.403713,"(11.0, 13.0, 12.907894736842104)","(1.45, 1.57, 1.5680184331797236)","(41.0, 80.0, 76.25)","(8.5, 13.0, 12.848993288590604)","(4.4, 5.2, 5.197580645161291)"
04-01-2023 13:03:35.206574,"(11.0, 13.0, 12.897058823529411)","(1.45, 1.57, 1.5659310344827586)","(41.0, 85.0, 76.42857142857143)","(8.5, 13.0, 12.848993288590604)","(4.4, 5.3, 5.219230769230769)"
04-01-2023 13:03:36.209007,"(11.0, 13.0, 12.885294117647058)","(1.45, 1.57, 1.5609146341463416)","(41.0, 80.0, 76.25)","(9.0, 13.0, 12.848993288590604)","(4.6, 5.3, 5.245578231292517)"
04-01-2023 13:03:37.328707,"(11.0, 13.0, 12.885294117647058)","(1.45, 1.57, 1.56)","(41.0, 80.0, 77.5)","(9.0, 13.0, 12.834558823529411)","(4.6, 5.3, 5.333333333333333)"
04-01-2023 13:03:38.307007,"(11.0, 13.0, 12.70216049382716)","(1.45, 1.56, 1.5562880886426593)","(41.0, 85.0, 77.5)","(9.0, 13.0, 12.830827067669173)","(4.6, 5.4, 5.334463276836158)"
04-01-2023 13:03:39.257084,"(11.0, 13.0, 12.705974842767295)","(1.45, 1.56, 1.5562880886426593)","(41.0, 80.0, 76.25)","(9.0, 13.0, 12.828358208955224)","(4.6, 5.4, 5.35304347826087)"
04-01-2023 13:03:40.116461,"(11.0, 13.0, 12.705974842767295)","(1.45, 1.56, 1.5556188118811882)","(41.0, 80.0, 76.25)","(9.0, 13.0, 12.828358208955224)","(4.6, 5.4, 5.35304347826087)"
04-01-2023 13:03:40.926357,"(11.0, 13.0, 12.839378238341968)","(1.45, 1.56, 1.5555254237288136)","(41.0, 85.0, 77.5)","(9.0, 13.0, 12.828358208955224)","(4.6, 5.5, 5.401315789473684)"
04-01-2023 13:03:41.904437,"(11.0, 13.0, 12.838541666666666)","(1.45, 1.56, 1.5550896057347672)","(41.0, 80.0, 76.25)","(9.0, 13.5, 13.047619047619047)","(4.6, 5.5, 5.390683229813664)"
04-01-2023 13:03:42.876124,"(11.0, 13.0, 12.829787234042554)","(1.45, 1.56, 1.5543692307692307)","(41.0, 80.0, 78.91304347826087)","(9.0, 13.5, 13.185714285714285)","(4.6, 5.5, 5.381564245810056)"
04-01-2023 13:03:43.669350,"(11.0, 13.0, 12.813186813186814)","(1.45, 1.56, 1.5526236559139786)","(41.0, 80.0, 77.82608695652173)","(9.0, 13.5, 13.185714285714285)","(4.6, 5.5, 5.381564245810056)"
04-01-2023 13:03:44.481572,"(11.0, 13.0, 12.813186813186814)","(1.45, 1.56, 1.5515736040609138)","(41.0, 80.0, 77.36842105263158)","(9.0, 13.5, 13.185714285714285)","(4.6, 5.5, 5.406944444444444)"
04-01-2023 13:03:45.428517,"(11.0, 13.0, 12.813186813186814)","(1.45, 1.56, 1.5515736040609138)","(41.0, 80.0, 77.36842105263158)","(9.0, 13.5, 13.194029850746269)","(4.6, 5.5, 5.391851851851852)"
04-01-2023 13:03:46.398774,"(10.0, 13.0, 12.80232558139535)","(1.45, 1.56, 1.551515892420538)","(41.0, 80.0, 77.36842105263158)","(8.5, 13.5, 13.194029850746269)","(4.6, 5.5, 5.391935483870968)"
04-01-2023 13:03:47.310811,"(10.0, 13.0, 12.792134831460674)","(1.45, 1.56, 1.552849002849003)","(41.0, 80.0, 77.36842105263158)","(8.5, 13.5, 13.232142857142858)","(4.6, 5.4, 5.4475)"
04-01-2023 13:03:48.336314,"(10.0, 13.0, 12.780555555555555)","(1.45, 1.55, 1.5450943396226415)","(41.0, 80.0, 77.36842105263158)","(8.5, 13.5, 13.367469879518072)","(4.6, 5.5, 5.49375)"
04-01-2023 13:03:49.226175,"(10.0, 13.0, 12.734939759036145)","(1.45, 1.55, 1.5417555266579974)","(41.0, 80.0, 77.36842105263158)","(9.0, 13.5, 13.367469879518072)","(4.6, 5.5, 5.445454545454545)"
04-01-2023 13:03:50.023136,"(10.0, 13.0, 12.739263803680982)","(1.45, 1.55, 1.5423478260869565)","(41.0, 80.0, 77.36842105263158)","(9.0, 13.5, 13.367469879518072)","(4.6, 5.6, 5.525)"
04-01-2023 13:03:50.934424,"(10.0, 13.0, 12.742424242424242)","(1.45, 1.54, 1.5352697095435686)","(41.0, 80.0, 77.36842105263158)","(9.0, 13.5, 13.358823529411765)","(4.6, 5.6, 5.613157894736842)"
04-01-2023 13:03:51.912788,"(10.0, 13.0, 12.742424242424242)","(1.45, 1.54, 1.5338719512195123)","(41.0, 80.0, 77.82608695652173)","(9.0, 13.5, 13.220238095238095)","(4.6, 5.7, 5.614925373134328)"
04-01-2023 13:03:52.772777,"(11.0, 13.0, 12.742424242424242)","(1.45, 1.54, 1.5318621700879766)","(41.0, 80.0, 78.38709677419355)","(10.0, 13.5, 13.220238095238095)","(4.6, 5.7, 5.614925373134328)"
04-01-2023 13:03:53.606000,"(11.0, 13.0, 12.742424242424242)","(1.45, 1.53, 1.52860103626943)","(41.0, 80.0, 78.38709677419355)","(10.0, 13.5, 13.30327868852459)","(4.6, 5.7, 5.630081300813008)"
04-01-2023 13:03:54.539974,"(11.0, 13.0, 12.742424242424242)","(1.45, 1.53, 1.52860103626943)","(41.0, 80.0, 78.38709677419355)","(10.0, 13.5, 13.358823529411765)","(4.6, 5.7, 5.651351351351352)"
04-01-2023 13:03:55.451572,"(11.0, 13.5, 13.002347417840376)","(1.45, 1.52, 1.5193653516295025)","(41.0, 80.0, 78.38709677419355)","(10.0, 14.0, 13.368983957219251)","(4.6, 5.8, 5.7216867469879515)"
04-01-2023 13:03:56.434324,"(11.0, 13.5, 13.068273092369479)","(1.45, 1.52, 1.5173158278628738)","(41.0, 80.0, 78.52941176470588)","(10.0, 14.0, 13.569767441860465)","(4.6, 5.8, 5.676923076923077)"
04-01-2023 13:03:57.361824,"(11.0, 13.5, 12.82484076433121)","(1.45, 1.53, 1.515876993166287)","(41.0, 80.0, 79.41176470588235)","(10.0, 13.5, 13.372549019607844)","(4.6, 5.7, 5.682758620689655)"
04-01-2023 13:03:58.253647,"(11.0, 13.5, 13.041125541125542)","(1.45, 1.52, 1.5144178082191782)","(41.0, 80.0, 79.45945945945945)","(10.0, 13.5, 13.407142857142857)","(4.6, 5.8, 5.682758620689655)"
04-01-2023 13:03:59.111813,"(11.0, 13.5, 13.030973451327434)","(1.45, 1.52, 1.518835616438356)","(41.0, 80.0, 78.75)","(10.0, 13.5, 13.405797101449275)","(4.6, 5.7, 5.656603773584906)"
04-01-2023 13:03:59.974676,"(11.0, 13.5, 13.030973451327434)","(1.45, 1.53, 1.5207807807807807)","(41.0, 80.0, 78.26086956521739)","(10.0, 13.5, 13.405797101449275)","(4.6, 5.7, 5.634285714285714)"
04-01-2023 13:04:00.891940,"(11.0, 13.5, 13.104477611940299)","(1.45, 1.53, 1.5203890489913545)","(41.0, 80.0, 78.26086956521739)","(10.0, 13.5, 13.405797101449275)","(4.6, 5.7, 5.6)"
04-01-2023 13:04:01.774198,"(11.0, 13.5, 13.107508532423209)","(1.45, 1.53, 1.521302998965874)","(41.0, 80.0, 78.83720930232558)","(10.0, 14.5, 14.318627450980392)","(4.6, 5.6, 5.573846153846153)"
04-01-2023 13:04:02.709527,"(11.0, 13.5, 13.181089743589743)","(1.45, 1.51, 1.5098641765704583)","(41.0, 80.0, 78.83720930232558)","(10.0, 15.0, 14.554347826086957)","(4.6, 5.6, 5.614285714285715)"
04-01-2023 13:04:03.665580,"(11.0, 13.5, 13.181089743589743)","(1.45, 1.51, 1.5098603839441536)","(41.0, 80.0, 78.83720930232558)","(10.0, 15.0, 14.405940594059405)","(4.6, 5.7, 5.565753424657534)"
04-01-2023 13:04:04.550940,"(11.0, 13.5, 13.16966966966967)","(1.45, 1.53, 1.5215283483976993)","(41.0, 80.0, 78.83720930232558)","(10.0, 14.5, 14.38679245283019)","(4.6, 5.6, 5.566055045871559)"
04-01-2023 13:04:05.478774,"(11.0, 13.5, 13.181089743589743)","(1.45, 1.52, 1.5122426470588235)","(41.0, 80.0, 78.83720930232558)","(10.0, 14.5, 14.363636363636363)","(4.6, 5.6, 5.566055045871559)"
04-01-2023 13:04:06.414565,"(11.0, 13.5, 13.18018018018018)","(1.45, 1.52, 1.5116569200779728)","(41.0, 80.0, 78.83720930232558)","(10.0, 14.5, 14.744186046511627)","(4.6, 5.6, 5.428755364806867)"
04-01-2023 13:04:07.330203,"(11.0, 13.5, 13.184911242603551)","(1.45, 1.52, 1.5137769080234833)","(41.0, 80.0, 78.86363636363636)","(10.0, 15.0, 14.744186046511627)","(4.6, 5.5, 5.350917431192661)"
04-01-2023 13:04:08.261273,"(11.0, 13.5, 13.1671875)","(1.45, 1.52, 1.5130744849445326)","(41.0, 80.0, 79.0)","(10.0, 15.5, 14.979166666666666)","(4.6, 5.4, 5.3539682539682545)"
04-01-2023 13:04:09.086995,"(11.0, 13.5, 13.1671875)","(1.45, 1.52, 1.5105121527777778)","(41.0, 80.0, 77.5)","(10.0, 15.0, 14.979166666666666)","(4.6, 5.4, 5.3539682539682545)"
04-01-2023 13:04:09.998809,"(11.0, 13.5, 13.1671875)","(1.45, 1.52, 1.5105121527777778)","(41.0, 80.0, 78.33333333333333)","(10.0, 15.0, 13.34090909090909)","(4.6, 5.4, 4.566037735849056)"
04-01-2023 13:04:10.911073,"(10.0, 13.5, 13.325925925925926)","(1.4, 1.66, 1.6435664335664335)","(41.0, 100.0, 95.0)","(10.0, 13.0, 12.932203389830509)","(4.6, 4.6, 4.6375)"
04-01-2023 13:04:11.726732,"(10.0, 13.5, 13.388461538461538)","(1.4, 1.63, 1.6259712230215826)","(41.0, 90.0, 87.5)","(10.0, 12.5, 12.427272727272728)","(4.6, 4.7, 4.6375)"
04-01-2023 13:04:12.553032,"(10.0, 13.5, 13.289115646258503)","(1.4, 1.64, 1.6302255639097742)","(41.0, 85.0, 83.17073170731707)","(10.0, 12.5, 12.458333333333334)","(4.6, 4.6, 4.577083333333333)"
04-01-2023 13:04:13.476527,"(10.0, 13.5, 13.289115646258503)","(1.4, 1.64, 1.6348148148148147)","(41.0, 85.0, 82.1875)","(10.0, 12.5, 12.388235294117647)","(4.6, 4.6, 4.5811320754716975)"
04-01-2023 13:04:14.372660,"(10.0, 13.5, 13.289115646258503)","(1.4, 1.64, 1.6215898825654924)","(41.0, 85.0, 77.5)","(10.0, 12.5, 12.428571428571429)","(4.6, 4.6, 4.5811320754716975)"
04-01-2023 13:04:15.268932,"(10.0, 13.5, 13.434684684684685)","(1.4, 1.64, 1.6300585365853657)","(41.0, 80.0, 79.23076923076923)","(10.0, 12.5, 12.428571428571429)","(4.6, 4.6, 4.5874999999999995)"
04-01-2023 13:04:16.263159,"(10.0, 13.5, 13.288819875776397)","(1.4, 1.64, 1.6378666666666666)","(41.0, 80.0, 79.14285714285714)","(10.0, 12.5, 12.428571428571429)","(4.6, 4.6, 4.571428571428571)"
04-01-2023 13:04:17.220513,"(10.0, 13.5, 13.288819875776397)","(1.4, 1.64, 1.6336645962732919)","(41.0, 80.0, 83.71428571428571)","(10.0, 12.5, 12.38125)","(4.4, 4.6, 4.544848484848485)"
04-01-2023 13:04:18.041194,"(10.0, 13.5, 13.331658291457286)","(1.4, 1.64, 1.6379729729729728)","(41.0, 85.0, 83.8157894736842)","(10.0, 12.5, 12.38125)","(4.4, 4.7, 4.544848484848485)"
04-01-2023 13:04:18.962812,"(10.0, 14.0, 13.564516129032258)","(1.4, 1.62, 1.6132520325203252)","(41.0, 85.0, 83.17073170731707)","(10.0, 13.0, 12.560975609756097)","(4.4, 4.7, 4.618709677419354)"
04-01-2023 13:04:19.965746,"(10.0, 13.5, 13.395424836601308)","(1.4, 1.63, 1.623960396039604)","(41.0, 85.0, 81.875)","(9.0, 13.0, 12.532467532467532)","(4.4, 4.7, 4.625806451612903)"
04-01-2023 13:04:20.879336,"(10.0, 13.5, 13.372262773722628)","(1.4, 1.63, 1.6123488168273445)","(41.0, 85.0, 80.625)","(9.0, 13.0, 12.532467532467532)","(4.4, 4.7, 4.641968911917099)"
04-01-2023 13:04:21.726340,"(10.0, 13.5, 13.372262773722628)","(1.4, 1.62, 1.61915611814346)","(41.0, 85.0, 80.625)","(9.0, 13.0, 12.532467532467532)","(4.4, 4.7, 4.668644067796611)"
04-01-2023 13:04:22.624774,"(10.0, 13.5, 13.245098039215685)","(1.4, 1.62, 1.612638888888889)","(41.0, 85.0, 80.625)","(9.0, 12.5, 12.414141414141413)","(4.4, 4.8, 4.802564102564102)"
04-01-2023 13:04:23.516994,"(10.0, 13.5, 13.240384615384615)","(1.4, 1.61, 1.6099642004773271)","(41.0, 85.0, 80.625)","(9.0, 12.5, 12.45945945945946)","(4.4, 4.9, 4.797530864197531)"
04-01-2023 13:04:24.369463,"(10.0, 13.5, 13.31283422459893)","(1.4, 1.61, 1.6090172786177106)","(41.0, 85.0, 80.29411764705883)","(9.0, 12.5, 12.45945945945946)","(4.4, 4.9, 4.795757575757576)"
04-01-2023 13:04:25.303638,"(10.0, 13.5, 13.31283422459893)","(1.4, 1.61, 1.6097464167585447)","(41.0, 85.0, 80.29411764705883)","(9.0, 12.5, 12.45945945945946)","(4.4, 4.9, 4.795757575757576)"
04-01-2023 13:04:26.295865,"(10.0, 13.5, 13.307692307692308)","(1.4, 1.62, 1.6107438016528928)","(41.0, 85.0, 80.625)","(9.0, 13.0, 12.778688524590164)","(4.4, 4.8, 4.628030303030303)"
04-01-2023 13:04:27.147028,"(10.0, 13.5, 13.32183908045977)","(1.4, 1.62, 1.6156767676767678)","(41.0, 85.0, 80.625)","(9.0, 13.0, 12.778688524590164)","(4.4, 4.7, 4.628030303030303)"
04-01-2023 13:04:28.049682,"(10.0, 13.5, 13.25968992248062)","(1.4, 1.63, 1.6208795074758136)","(41.0, 85.0, 83.26086956521739)","(9.0, 13.0, 12.72635135135135)","(4.4, 4.7, 4.605128205128206)"
04-01-2023 13:04:29.046583,"(10.0, 13.5, 13.21304347826087)","(1.4, 1.63, 1.6203057199211046)","(41.0, 85.0, 83.26086956521739)","(9.0, 13.0, 12.693181818181818)","(4.4, 4.7, 4.599319727891157)"
04-01-2023 13:04:29.966834,"(10.0, 13.5, 13.21304347826087)","(1.4, 1.63, 1.6209733700642792)","(41.0, 85.0, 83.26086956521739)","(9.0, 13.0, 12.688888888888888)","(4.4, 4.7, 4.594498381877023)"
04-01-2023 13:04:30.856838,"(10.0, 13.5, 13.21304347826087)","(1.4, 1.63, 1.6208981481481481)","(41.0, 85.0, 83.26086956521739)","(9.0, 13.0, 12.688888888888888)","(4.4, 4.7, 4.620661157024793)"
04-01-2023 13:04:31.800158,"(10.0, 13.5, 13.21304347826087)","(1.4, 1.62, 1.6140901771336555)","(41.0, 85.0, 80.42857142857143)","(9.0, 13.0, 13.181818181818182)","(4.4, 4.7, 4.739)"
04-01-2023 13:04:32.712240,"(10.0, 14.0, 13.552521008403362)","(1.4, 1.59, 1.589872408293461)","(41.0, 95.0, 90.55555555555556)","(9.0, 13.5, 13.181818181818182)","(4.4, 4.8, 4.763188405797101)"
04-01-2023 13:04:33.588370,"(10.0, 14.0, 13.526666666666667)","(1.4, 1.6, 1.5900438596491229)","(41.0, 90.0, 83.54838709677419)","(9.0, 13.5, 13.169014084507042)","(4.4, 4.8, 4.763188405797101)"
04-01-2023 13:04:34.651805,"(10.0, 13.5, 13.398148148148149)","(1.4, 1.6, 1.5900436681222707)","(41.0, 90.0, 87.77777777777777)","(9.0, 13.5, 13.180451127819548)","(4.4, 4.8, 4.768865435356201)"
04-01-2023 13:04:35.784827,"(10.0, 13.5, 13.40566037735849)","(1.4, 1.6, 1.5952127351664256)","(41.0, 90.0, 87.77777777777777)","(9.0, 13.5, 13.154471544715447)","(4.4, 4.8, 4.768865435356201)"
04-01-2023 13:04:36.660123,"(10.0, 13.5, 13.388349514563107)","(1.4, 1.6, 1.5952127351664256)","(41.0, 90.0, 87.77777777777777)","(9.0, 13.5, 13.154471544715447)","(4.4, 4.8, 4.781108312342569)"
04-01-2023 13:04:37.663152,"(10.0, 13.5, 13.425324675324676)","(1.4, 1.59, 1.5892471538744033)","(41.0, 90.0, 88.07692307692308)","(9.0, 13.5, 13.231132075471699)","(4.4, 4.8, 4.8279069767441865)"
04-01-2023 13:04:38.745854,"(10.0, 13.5, 13.4438202247191)","(1.4, 1.6, 1.5893104092692956)","(41.0, 90.0, 87.85714285714286)","(9.0, 13.5, 13.223300970873787)","(4.4, 4.9, 4.855947136563877)"
04-01-2023 13:04:39.680465,"(10.0, 13.5, 13.4438202247191)","(1.4, 1.59, 1.5894502516453737)","(41.0, 90.0, 87.85714285714286)","(9.0, 13.5, 13.223300970873787)","(4.4, 4.9, 4.776571428571429)"
04-01-2023 13:04:40.593402,"(10.0, 13.5, 13.4438202247191)","(1.4, 1.6, 1.590771732702543)","(41.0, 90.0, 87.81818181818181)","(9.0, 13.5, 13.1875)","(4.4, 4.9, 4.866550522648084)"
04-01-2023 13:04:41.518840,"(10.0, 13.5, 13.368131868131869)","(1.4, 1.59, 1.589168547780286)","(41.0, 90.0, 88.44262295081967)","(9.0, 13.5, 13.1875)","(4.4, 4.9, 4.886607142857143)"
04-01-2023 13:04:42.442823,"(10.0, 13.5, 13.398809523809524)","(1.4, 1.59, 1.5899783737024222)","(41.0, 90.0, 88.44262295081967)","(9.0, 13.5, 13.207207207207206)","(4.4, 4.9, 4.878387096774194)"
04-01-2023 13:04:43.370269,"(10.0, 13.5, 13.378571428571428)","(1.4, 1.6, 1.588591137123746)","(41.0, 90.0, 88.44262295081967)","(9.0, 13.5, 13.207207207207206)","(4.4, 4.9, 4.832989690721649)"
04-01-2023 13:04:44.362724,"(10.0, 13.5, 13.406593406593407)","(1.4, 1.6, 1.5909479808350446)","(41.0, 90.0, 88.53846153846153)","(9.0, 13.5, 13.207207207207206)","(4.4, 4.9, 4.791504424778761)"
04-01-2023 13:04:45.306339,"(10.0, 13.5, 13.39153439153439)","(1.4, 1.59, 1.588735130848533)","(41.0, 90.0, 88.53846153846153)","(9.0, 13.5, 13.291970802919709)","(4.4, 4.8, 4.784479371316307)"
04-01-2023 13:04:46.259535,"(10.0, 14.0, 13.516949152542374)","(1.4, 1.6, 1.589606334841629)","(41.0, 90.0, 88.53846153846153)","(9.0, 13.5, 12.893371757925072)","(4.4, 4.8, 4.784387351778656)"
04-01-2023 13:04:47.148671,"(10.0, 14.0, 13.597560975609756)","(1.4, 1.6, 1.5912399355877618)","(41.0, 90.0, 88.53846153846153)","(9.0, 13.0, 12.969072164948454)","(4.4, 4.8, 4.783643892339544)"
04-01-2023 13:04:48.036303,"(11.0, 14.0, 13.513100436681222)","(1.45, 1.6, 1.5907607309817255)","(51.0, 90.0, 87.9245283018868)","(10.0, 13.0, 12.96979865771812)","(4.4, 4.8, 4.859368836291914)"
04-01-2023 13:04:48.885547,"(11.0, 14.0, 13.40691489361702)","(1.45, 1.59, 1.583603133159269)","(51.0, 90.0, 87.9245283018868)","(10.0, 13.0, 12.94277108433735)","(4.4, 4.9, 4.840243902439024)"
04-01-2023 13:04:49.811956,"(11.0, 14.0, 13.413157894736843)","(1.45, 1.59, 1.5829235508260993)","(51.0, 90.0, 87.9245283018868)","(10.0, 13.5, 13.182242990654206)","(4.4, 4.9, 4.858823529411765)"
04-01-2023 13:04:50.909500,"(11.0, 14.0, 13.41005291005291)","(1.45, 1.59, 1.5835365853658536)","(51.0, 90.0, 88.16326530612245)","(10.0, 13.5, 13.158536585365853)","(4.4, 4.9, 4.863970588235294)"
04-01-2023 13:04:51.832356,"(11.0, 14.0, 13.41005291005291)","(1.45, 1.59, 1.5837565445026178)","(51.0, 90.0, 88.16326530612245)","(10.0, 13.5, 13.158536585365853)","(4.4, 4.9, 4.868127490039841)"
04-01-2023 13:04:52.733419,"(11.0, 14.0, 13.385674931129477)","(1.45, 1.59, 1.5829250185597625)","(51.0, 90.0, 88.23529411764706)","(10.0, 13.5, 13.05940594059406)","(4.4, 4.9, 4.880810810810811)"
04-01-2023 13:04:53.778524,"(11.0, 14.0, 13.385674931129477)","(1.45, 1.59, 1.5832072299285416)","(51.0, 90.0, 88.23529411764706)","(10.0, 13.5, 13.054054054054054)","(4.4, 4.9, 4.880653950953679)"
04-01-2023 13:04:54.909990,"(11.0, 13.5, 13.380813953488373)","(1.45, 1.59, 1.585311475409836)","(51.0, 90.0, 88.16326530612245)","(10.0, 13.5, 13.05084745762712)","(4.4, 4.9, 4.8808625336927225)"
04-01-2023 13:04:56.009833,"(11.0, 13.5, 13.374285714285714)","(1.45, 1.59, 1.585390208434319)","(51.0, 90.0, 88.16326530612245)","(10.0, 13.5, 13.031088082901555)","(4.4, 4.9, 4.886451612903226)"
04-01-2023 13:04:56.970304,"(11.0, 13.5, 13.263052208835342)","(1.45, 1.59, 1.5864153788164344)","(51.0, 90.0, 88.22916666666667)","(11.0, 13.5, 13.032786885245901)","(4.4, 4.9, 4.887701612903226)"
04-01-2023 13:04:57.830444,"(11.0, 13.5, 13.263052208835342)","(1.45, 1.59, 1.586604255319149)","(51.0, 90.0, 88.22916666666667)","(11.0, 13.5, 13.032786885245901)","(4.4, 4.9, 4.894508009153318)"
04-01-2023 13:04:58.746796,"(11.0, 13.5, 13.279850746268657)","(1.45, 1.59, 1.5863473336479472)","(51.0, 90.0, 88.22916666666667)","(11.0, 13.5, 13.031088082901555)","(4.4, 4.9, 4.894379391100703)"
04-01-2023 13:04:59.728122,"(11.0, 13.5, 13.286538461538461)","(1.45, 1.59, 1.5863247863247865)","(51.0, 90.0, 87.71929824561404)","(11.0, 13.5, 13.13733905579399)","(4.4, 4.9, 4.930932896890344)"
04-01-2023 13:05:00.673581,"(11.0, 13.5, 13.25)","(1.45, 1.59, 1.5863300142247512)","(51.0, 90.0, 87.71929824561404)","(11.0, 13.5, 12.958715596330276)","(4.4, 5.0, 4.8954545454545455)"
04-01-2023 13:05:01.525849,"(11.0, 13.5, 13.286538461538461)","(1.45, 1.59, 1.5862942008486565)","(51.0, 90.0, 87.71929824561404)","(11.0, 13.0, 12.958715596330276)","(4.4, 4.9, 4.8954545454545455)"
04-01-2023 13:05:02.431768,"(11.0, 13.5, 13.286538461538461)","(1.45, 1.59, 1.5863810861423222)","(51.0, 90.0, 87.5)","(11.0, 13.0, 12.981481481481481)","(4.4, 4.9, 4.888382687927107)"
04-01-2023 13:05:03.389850,"(11.0, 13.5, 13.293522267206479)","(1.45, 1.59, 1.586320799619229)","(51.0, 90.0, 87.5)","(11.0, 13.0, 13.179012345679013)","(4.4, 4.9, 4.883710407239819)"
04-01-2023 13:05:04.358243,"(11.0, 13.5, 13.303088803088803)","(1.45, 1.59, 1.586320799619229)","(51.0, 90.0, 87.5)","(11.0, 13.5, 13.1875)","(4.4, 4.9, 4.89287598944591)"
04-01-2023 13:05:05.200073,"(11.0, 13.5, 13.303088803088803)","(1.45, 1.59, 1.5863120229007635)","(51.0, 85.0, 83.66666666666667)","(11.0, 13.5, 13.1875)","(4.4, 4.9, 4.89287598944591)"
04-01-2023 13:05:06.026832,"(11.0, 13.5, 13.303088803088803)","(1.45, 1.59, 1.5863120229007635)","(51.0, 85.0, 83.66666666666667)","(11.0, 13.5, 13.01923076923077)","(4.4, 4.9, 4.89287598944591)"
04-01-2023 13:05:06.960957,"(11.0, 13.5, 13.339655172413794)","(1.45, 1.59, 1.5866116941529236)","(51.0, 85.0, 83.66666666666667)","(11.0, 13.0, 12.985865724381625)","(4.4, 4.9, 4.885204081632653)"
04-01-2023 13:05:07.871867,"(11.0, 13.5, 13.345614035087719)","(1.45, 1.59, 1.5872216157205241)","(51.0, 85.0, 83.4)","(11.0, 13.0, 12.985865724381625)","(4.4, 4.9, 4.884408602150538)"
