,Flying G,Indian Sky,Crooked Fellow,Rodeo Champ,Captain Dozer,J Fs Senna,Fort Hood,Rowdy River
08-12-2022 14:50:37.540340,"(14.0, 27.0, 26.0)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 5.050000000000001)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.3, 5.223076923076923)","(3.9, 5.1, 4.96)","(21.0, 44.0, 38.25)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:38.894372,"(14.0, 27.0, 26.0)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 4.88)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.3, 5.26)","(3.9, 5.1, 4.82)","(21.0, 44.0, 36.666666666666664)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:40.273803,"(14.0, 27.0, 26.0)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 4.88)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.3, 5.26)","(3.9, 5.0, 4.82)","(21.0, 44.0, 36.666666666666664)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:41.580942,"(14.0, 27.0, 26.333333333333332)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 4.88)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.3, 5.26)","(3.9, 5.0, 4.82)","(21.0, 44.0, 36.666666666666664)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:42.892375,"(14.0, 27.0, 25.0)","(5.5, 6.2, 6.090909090909091)","(4.8, 5.2, 4.88)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.3, 5.1695652173913045)","(3.9, 5.0, 4.818181818181818)","(21.0, 44.0, 36.666666666666664)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:44.177941,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.88421052631579)","(4.8, 5.2, 5.14375)","(5.0, 7.0, 6.8)","(4.6, 5.2, 5.153333333333333)","(3.9, 5.0, 5.069999999999999)","(21.0, 44.0, 36.666666666666664)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:45.466594,"(14.0, 27.0, 25.0)","(5.5, 6.2, 5.88421052631579)","(4.8, 5.2, 4.9750000000000005)","(5.0, 7.0, 6.8)","(4.6, 5.2, 5.153333333333333)","(3.9, 5.1, 5.069999999999999)","(21.0, 44.0, 36.666666666666664)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:46.755916,"(14.0, 27.0, 25.0)","(5.5, 6.2, 6.092307692307693)","(4.8, 5.2, 4.769565217391304)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.2, 5.172)","(3.9, 5.1, 5.0625)","(21.0, 44.0, 39.6)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:48.080056,"(14.0, 27.0, 24.5)","(5.5, 6.2, 6.092307692307693)","(4.8, 5.1, 4.9125)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.2, 5.2457142857142856)","(3.9, 5.1, 4.889473684210526)","(21.0, 44.0, 39.6)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:49.445128,"(14.0, 27.0, 23.5)","(5.5, 6.2, 6.092307692307693)","(4.8, 5.1, 4.9125)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2615384615384615)","(3.9, 5.1, 4.923529411764705)","(21.0, 44.0, 39.6)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:50.776709,"(14.0, 27.0, 23.5)","(5.5, 6.2, 6.092307692307693)","(4.8, 5.1, 5.045454545454545)","(5.0, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2615384615384615)","(3.9, 5.1, 4.975)","(21.0, 44.0, 39.6)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:52.108145,"(14.0, 27.0, 25.6)","(5.5, 6.0, 5.8)","(4.8, 5.1, 5.041176470588235)","(5.0, 7.0, 6.973913043478261)","(4.6, 5.4, 5.2105263157894735)","(3.9, 5.1, 4.957142857142857)","(21.0, 44.0, 41.25)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:53.462542,"(14.0, 32.0, 23.75)","(5.5, 6.0, 5.866666666666666)","(4.8, 5.2, 5.041176470588235)","(5.5, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2105263157894735)","(3.9, 5.1, 4.889473684210526)","(21.0, 44.0, 38.75)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:54.734052,"(14.0, 32.0, 23.75)","(5.5, 6.0, 5.866666666666666)","(4.8, 5.2, 5.041176470588235)","(5.5, 7.0, 6.973913043478261)","(4.6, 5.4, 5.2105263157894735)","(3.9, 5.1, 4.991891891891892)","(21.0, 44.0, 38.75)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:55.933868,"(14.0, 30.0, 25.5)","(5.5, 6.0, 5.866666666666666)","(4.8, 5.2, 5.041176470588235)","(5.5, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2105263157894735)","(3.9, 5.1, 4.889473684210526)","(21.0, 44.0, 40.5)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:57.092342,"(14.0, 30.0, 25.5)","(5.5, 6.0, 5.866666666666666)","(4.8, 5.2, 5.041176470588235)","(5.5, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2105263157894735)","(4.0, 5.1, 4.889473684210526)","(21.0, 44.0, 40.5)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:58.272684,"(14.0, 30.0, 25.5)","(5.5, 6.0, 5.866666666666666)","(4.6, 5.2, 5.041176470588235)","(5.5, 7.0, 6.964705882352941)","(4.6, 5.4, 5.2105263157894735)","(4.0, 5.1, 4.957142857142857)","(21.0, 44.0, 40.5)","(20.0, 48.0, 33.333333333333336)"
08-12-2022 14:50:59.497242,"(14.0, 30.0, 24.75)","(5.5, 6.0, 5.866666666666666)","(4.6, 5.2, 5.041176470588235)","(5.5, 7.0, 7.111111111111112)","(4.6, 5.4, 5.2105263157894735)","(4.0, 5.1, 4.957142857142857)","(21.0, 44.0, 40.5)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:01.024455,"(14.0, 30.0, 26.285714285714285)","(5.5, 6.0, 6.1625)","(4.6, 5.2, 4.957142857142857)","(5.5, 7.2, 6.92)","(4.6, 5.4, 5.307692307692308)","(4.0, 5.1, 5.259090909090909)","(21.0, 44.0, 41.66666666666667)","(21.0, 48.0, 42.888888888888886)"
08-12-2022 14:51:02.463757,"(14.0, 29.0, 26.42857142857143)","(5.5, 6.2, 6.1571428571428575)","(4.6, 5.2, 5.090243902439025)","(5.5, 7.0, 7.15)","(4.6, 5.4, 5.315)","(4.0, 5.3, 5.192857142857143)","(21.0, 44.0, 41.66666666666667)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:03.826037,"(14.0, 28.0, 25.714285714285715)","(5.5, 6.2, 6.1571428571428575)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.15)","(4.6, 5.4, 5.29375)","(4.0, 5.3, 5.246428571428571)","(21.0, 44.0, 41.66666666666667)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:05.229274,"(14.0, 28.0, 26.933333333333334)","(5.5, 6.2, 6.017391304347826)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.15)","(4.6, 5.4, 5.29375)","(4.0, 5.3, 5.234782608695652)","(21.0, 44.0, 41.900000000000006)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:06.493409,"(14.0, 28.0, 24.5)","(5.5, 6.4, 6.017391304347826)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.182352941176471)","(4.6, 5.4, 5.29375)","(4.0, 5.3, 5.25)","(21.0, 44.0, 41.900000000000006)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:07.752326,"(14.0, 28.0, 24.5)","(5.5, 6.2, 5.95)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.182352941176471)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.105882352941177)","(21.0, 44.0, 41.900000000000006)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:09.053795,"(14.0, 28.0, 24.5)","(5.5, 6.2, 6.2)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.16)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.252941176470588)","(21.0, 44.0, 39.0)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:10.346269,"(14.0, 28.0, 26.0)","(5.5, 6.4, 6.0)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.16)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.252941176470588)","(21.0, 44.0, 39.0)","(21.0, 48.0, 33.333333333333336)"
08-12-2022 14:51:11.602956,"(14.0, 27.0, 25.285714285714285)","(5.5, 6.2, 6.0)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.16)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.252941176470588)","(21.0, 44.0, 41.900000000000006)","(21.0, 48.0, 42.5)"
08-12-2022 14:51:12.871968,"(14.0, 27.0, 25.285714285714285)","(5.5, 6.2, 6.163636363636364)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.180952380952381)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.252941176470588)","(21.0, 44.0, 37.333333333333336)","(21.0, 48.0, 44.0)"
08-12-2022 14:51:14.183905,"(14.0, 27.0, 25.285714285714285)","(5.5, 6.2, 6.163636363636364)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.180952380952381)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.2)","(21.0, 44.0, 37.333333333333336)","(21.0, 48.0, 44.0)"
08-12-2022 14:51:15.545551,"(14.0, 27.0, 25.285714285714285)","(5.5, 6.2, 6.163636363636364)","(4.6, 5.2, 5.111764705882353)","(5.5, 7.2, 7.180952380952381)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.114285714285715)","(21.0, 44.0, 37.666666666666664)","(21.0, 48.0, 44.33333333333333)"
08-12-2022 14:51:16.875813,"(14.0, 26.0, 24.571428571428573)","(5.5, 6.2, 6.345454545454546)","(4.6, 5.2, 5.033333333333333)","(5.5, 7.2, 7.180952380952381)","(4.6, 5.4, 5.29375)","(4.0, 5.4, 5.157575757575758)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 44.33333333333333)"
08-12-2022 14:51:18.159212,"(14.0, 25.0, 23.857142857142858)","(5.5, 6.4, 6.314285714285715)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.174193548387097)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 44.33333333333333)"
08-12-2022 14:51:19.461629,"(14.0, 25.0, 23.857142857142858)","(5.5, 6.4, 6.314285714285715)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.174193548387097)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 40.666666666666664)"
08-12-2022 14:51:20.730527,"(14.0, 25.0, 24.272727272727273)","(5.5, 6.4, 6.314285714285715)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.174193548387097)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 40.666666666666664)"
08-12-2022 14:51:21.983700,"(14.0, 24.0, 23.454545454545453)","(5.5, 6.4, 6.314285714285715)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.157575757575758)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 40.666666666666664)"
08-12-2022 14:51:23.538882,"(14.0, 24.0, 23.454545454545453)","(5.5, 6.4, 6.314285714285715)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.157575757575758)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 40.666666666666664)"
08-12-2022 14:51:25.151082,"(14.0, 34.0, 29.272727272727273)","(5.5, 6.4, 6.2153846153846155)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.157575757575758)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:26.604523,"(14.0, 34.0, 29.272727272727273)","(5.5, 6.4, 6.2153846153846155)","(4.6, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.6, 5.4, 5.290322580645162)","(4.0, 5.4, 5.066666666666667)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:28.038040,"(14.0, 34.0, 29.272727272727273)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.4, 5.4, 5.290322580645162)","(4.0, 5.4, 5.00909090909091)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:29.358375,"(14.0, 30.0, 28.875)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.038709677419355)","(5.5, 7.2, 7.18)","(4.4, 5.4, 5.35483870967742)","(4.0, 5.3, 5.00909090909091)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:30.681462,"(14.0, 29.0, 27.22222222222222)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.038709677419355)","(5.5, 7.2, 7.166666666666667)","(4.4, 5.4, 5.35483870967742)","(4.0, 5.3, 4.99)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:32.006296,"(14.0, 29.0, 27.22222222222222)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.038709677419355)","(5.5, 7.2, 7.133333333333334)","(4.4, 5.4, 5.35483870967742)","(4.0, 5.2, 4.99)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 41.714285714285715)"
08-12-2022 14:51:33.340638,"(14.0, 28.0, 26.444444444444443)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.12)","(5.5, 7.2, 7.1684210526315795)","(4.4, 5.4, 5.377777777777778)","(4.0, 5.2, 4.99)","(21.0, 44.0, 40.83333333333333)","(21.0, 48.0, 38.5)"
08-12-2022 14:51:34.662825,"(14.0, 28.0, 26.444444444444443)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.103846153846154)","(5.5, 7.2, 7.1684210526315795)","(4.4, 5.4, 5.386363636363637)","(4.0, 5.2, 5.065384615384616)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:35.963175,"(14.0, 28.0, 26.444444444444443)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.103846153846154)","(5.5, 7.2, 7.08)","(4.4, 5.4, 5.325)","(4.0, 5.2, 5.040909090909091)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 40.54545454545455)"
08-12-2022 14:51:37.233275,"(14.0, 27.0, 24.818181818181817)","(5.0, 6.4, 6.2153846153846155)","(4.4, 5.2, 5.103846153846154)","(5.5, 7.2, 6.9)","(4.4, 5.4, 5.325)","(4.0, 5.2, 5.040909090909091)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:38.463473,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.2153846153846155)","(4.4, 5.2, 4.977777777777778)","(5.5, 7.2, 6.800000000000001)","(4.4, 5.4, 5.325)","(4.0, 5.2, 5.16875)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:39.669670,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.2153846153846155)","(4.4, 5.2, 4.977777777777778)","(5.5, 7.2, 6.800000000000001)","(4.4, 5.4, 5.325)","(4.0, 5.2, 5.16875)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:40.917320,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 5.057142857142857)","(5.5, 7.2, 6.720000000000001)","(4.4, 5.4, 5.392857142857143)","(4.0, 5.2, 5.135185185185185)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:42.187962,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 5.064864864864865)","(5.5, 7.2, 6.8)","(4.4, 5.4, 5.45)","(4.0, 5.2, 5.052631578947368)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:43.437010,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 5.033333333333333)","(5.5, 7.0, 6.8)","(4.4, 5.5, 5.505263157894737)","(4.0, 5.2, 5.103448275862069)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:44.745564,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 4.825)","(5.5, 7.0, 6.8)","(4.4, 5.6, 5.522857142857142)","(4.0, 5.2, 5.103448275862069)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:46.097141,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 4.977777777777778)","(5.5, 7.0, 6.8)","(4.4, 5.6, 5.575409836065574)","(4.0, 5.2, 5.044444444444444)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:47.477772,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 4.9)","(5.5, 7.0, 6.8)","(4.4, 5.6, 5.673333333333334)","(4.0, 5.2, 5.044444444444444)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 40.54545454545455)"
08-12-2022 14:51:48.782842,"(14.0, 27.0, 24.818181818181817)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.9)","(5.5, 7.0, 7.050000000000001)","(4.4, 5.7, 5.673333333333334)","(4.0, 5.2, 5.044444444444444)","(21.0, 44.0, 40.83333333333333)","(21.0, 46.0, 40.54545454545455)"
08-12-2022 14:51:50.054651,"(14.0, 26.0, 24.88888888888889)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.9)","(5.5, 7.2, 7.050000000000001)","(4.4, 5.7, 5.673333333333334)","(4.0, 5.2, 5.044444444444444)","(21.0, 44.0, 37.14285714285714)","(21.0, 46.0, 40.54545454545455)"
08-12-2022 14:51:51.408987,"(14.0, 26.0, 24.88888888888889)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.844444444444444)","(5.5, 7.2, 6.985714285714286)","(4.4, 5.7, 5.673333333333334)","(4.0, 5.2, 5.0962962962962965)","(21.0, 42.0, 32.5)","(21.0, 46.0, 40.54545454545455)"
08-12-2022 14:51:52.700167,"(14.0, 26.0, 24.88888888888889)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.2, 4.94375)","(5.5, 7.2, 6.8)","(4.4, 5.7, 5.728571428571429)","(4.0, 5.2, 5.092307692307692)","(21.0, 42.0, 30.0)","(21.0, 46.0, 33.333333333333336)"
08-12-2022 14:51:54.047690,"(14.0, 26.0, 24.88888888888889)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.85)","(5.5, 7.2, 6.446153846153846)","(4.4, 5.8, 5.655555555555556)","(4.0, 5.2, 5.092307692307692)","(21.0, 42.0, 32.0)","(21.0, 46.0, 38.5)"
08-12-2022 14:51:55.333042,"(14.0, 26.0, 24.88888888888889)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.923529411764705)","(5.5, 7.0, 6.28)","(4.4, 5.7, 5.728571428571429)","(4.0, 5.2, 4.85)","(21.0, 40.0, 34.333333333333336)","(21.0, 50.0, 44.125)"
08-12-2022 14:51:56.649916,"(14.0, 30.0, 28.0)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.85)","(5.5, 7.0, 6.784782608695652)","(4.4, 5.8, 5.825925925925926)","(4.0, 5.2, 4.966666666666667)","(21.0, 40.0, 32.0)","(21.0, 55.0, 34.0)"
08-12-2022 14:51:57.999126,"(14.0, 30.0, 25.0)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.869230769230769)","(5.5, 7.0, 6.608695652173913)","(4.4, 5.9, 5.825925925925926)","(4.0, 5.2, 4.966666666666667)","(21.0, 40.0, 32.0)","(21.0, 55.0, 33.333333333333336)"
08-12-2022 14:51:59.369398,"(14.0, 29.0, 25.0)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.85)","(5.5, 7.0, 6.784782608695652)","(4.4, 5.9, 5.800000000000001)","(4.0, 5.2, 4.966666666666667)","(21.0, 40.0, 32.0)","(21.0, 50.0, 33.333333333333336)"
08-12-2022 14:52:00.720679,"(14.0, 29.0, 25.0)","(5.5, 6.4, 6.314285714285715)","(4.4, 5.1, 4.85)","(5.5, 7.0, 6.7325)","(4.4, 5.9, 5.852)","(4.0, 5.2, 4.966666666666667)","(21.0, 40.0, 32.0)","(21.0, 50.0, 38.0)"
08-12-2022 14:52:02.142059,"(14.0, 29.0, 25.0)","(5.5, 6.4, 6.335714285714286)","(4.4, 5.1, 4.85)","(5.5, 6.8, 6.4)","(4.4, 5.9, 5.853846153846154)","(4.0, 5.2, 4.984615384615385)","(21.0, 40.0, 32.0)","(21.0, 50.0, 34.666666666666664)"
08-12-2022 14:52:03.487634,"(14.0, 29.0, 25.0)","(5.5, 6.4, 6.335714285714286)","(4.4, 5.1, 4.85)","(5.5, 6.8, 6.44)","(4.4, 5.9, 5.853846153846154)","(4.0, 5.2, 4.984615384615385)","(21.0, 40.0, 28.666666666666668)","(21.0, 50.0, 37.5)"
08-12-2022 14:52:04.643136,"(14.0, 29.0, 25.0)","(5.5, 6.4, 6.335714285714286)","(4.4, 5.1, 4.8999999999999995)","(5.5, 6.8, 6.44)","(4.4, 5.9, 5.6000000000000005)","(4.0, 5.2, 5.072727272727273)","(21.0, 38.0, 28.666666666666668)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:05.892425,"(14.0, 34.0, 25.75)","(5.5, 6.4, 6.335714285714286)","(4.4, 5.1, 4.766666666666667)","(5.5, 6.8, 6.44)","(4.4, 5.9, 5.870588235294118)","(4.0, 5.2, 4.92)","(21.0, 38.0, 28.666666666666668)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:07.267760,"(14.0, 34.0, 25.75)","(5.5, 6.4, 6.335714285714286)","(4.4, 5.1, 4.766666666666667)","(5.5, 6.8, 6.6)","(4.8, 5.9, 5.815384615384615)","(4.0, 5.2, 4.92)","(21.0, 38.0, 28.666666666666668)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:08.611128,"(14.0, 34.0, 25.75)","(5.5, 6.4, 6.321739130434783)","(4.4, 5.0, 4.75)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.923076923076923)","(4.0, 5.2, 5.088)","(21.0, 38.0, 28.0)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:09.961706,"(14.0, 34.0, 25.75)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.75)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.923076923076923)","(4.0, 5.2, 5.088)","(21.0, 36.0, 28.0)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:11.296648,"(14.0, 34.0, 28.0)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.75)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.923076923076923)","(4.0, 5.2, 5.088)","(21.0, 36.0, 28.0)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:12.698329,"(14.0, 34.0, 28.0)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.75)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.923076923076923)","(4.0, 5.2, 5.088)","(21.0, 36.0, 28.0)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:14.024476,"(14.0, 34.0, 28.0)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.666666666666666)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.75)","(4.0, 5.2, 5.088)","(21.0, 36.0, 28.0)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:15.216803,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.857142857142858)","(5.5, 6.8, 6.725)","(4.8, 6.0, 5.704761904761905)","(4.0, 5.2, 4.984615384615385)","(21.0, 36.0, 27.333333333333332)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:16.409252,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.842857142857143)","(5.5, 6.8, 6.725)","(4.8, 6.2, 5.9)","(4.0, 5.2, 5.035294117647059)","(21.0, 34.0, 27.333333333333332)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:17.663951,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.7)","(5.5, 6.8, 6.725)","(4.8, 6.2, 5.9)","(4.0, 5.2, 5.035294117647059)","(21.0, 34.0, 27.333333333333332)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:18.872610,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.321739130434783)","(4.4, 4.9, 4.861111111111112)","(5.5, 6.8, 6.725)","(4.8, 6.2, 6.122222222222223)","(4.0, 5.2, 5.035294117647059)","(21.0, 34.0, 27.333333333333332)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:20.218877,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.275)","(4.4, 4.9, 4.6692307692307695)","(5.5, 6.8, 6.7625)","(4.8, 6.2, 5.86)","(4.0, 5.2, 4.953846153846154)","(21.0, 34.0, 27.333333333333332)","(21.0, 48.0, 37.5)"
08-12-2022 14:52:21.408625,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.275)","(4.4, 4.9, 4.6692307692307695)","(5.5, 6.8, 6.7625)","(4.8, 6.4, 5.530769230769231)","(4.0, 5.2, 4.933333333333334)","(21.0, 34.0, 31.878260869565217)","(21.0, 48.0, 27.223880597014926)"
08-12-2022 14:52:22.661165,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.2)","(4.4, 4.9, 4.4714285714285715)","(5.5, 6.8, 6.725)","(4.8, 6.2, 6.0)","(4.0, 5.2, 5.005405405405406)","(21.0, 32.0, 29.0)","(21.0, 42.0, 33.5)"
08-12-2022 14:52:23.870809,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.314285714285715)","(4.4, 4.9, 4.4714285714285715)","(5.5, 6.8, 6.725)","(4.8, 6.2, 6.0)","(4.0, 5.2, 5.0)","(21.0, 32.0, 26.666666666666668)","(21.0, 40.0, 30.833333333333332)"
08-12-2022 14:52:25.171726,"(14.0, 34.0, 26.2)","(5.5, 6.4, 6.492857142857143)","(4.4, 4.9, 4.4714285714285715)","(5.5, 6.8, 6.725)","(4.8, 6.2, 5.3253588516746415)","(4.0, 5.2, 5.0)","(19.0, 32.0, 26.666666666666668)","(21.0, 50.0, 30.285714285714285)"
