,Stylish Memphis Nz,Izaha,Artillery,Ranger Bomb Nz,Smooth Baht,Hes Chiming,Expensive Ego,Total Diva Nz,Little Bliss
07-01-2023 19:43:30.079980,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:31.533845,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:33.297673,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:34.954129,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:36.392275,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:37.714120,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:39.017428,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:40.176738,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:41.471856,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:42.689874,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:43.974994,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:45.218586,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:46.466327,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:47.738066,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:49.055110,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:50.234792,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:51.316219,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:52.396943,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:53.456354,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:54.528764,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:55.601706,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:56.622186,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:57.662298,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:43:58.955700,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:00.038214,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:01.298218,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:02.529798,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:03.723601,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 20.8)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6721739130434783)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:04.860903,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.82, 1.6548387096774195)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:06.175944,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6548387096774195)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:07.686613,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6548387096774195)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:08.958814,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 24.333333333333336)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 39.5)","(1.55, 1.8, 1.7068627450980394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:10.190640,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 24.333333333333336)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6560000000000001)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:11.315455,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6560000000000001)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:12.615765,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6560000000000001)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:13.921031,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.8, 1.6826315789473685)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:15.248866,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.79, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:16.514412,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:17.760445,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:18.852664,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:19.931597,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:21.071879,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:22.296309,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:23.385345,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:24.520690,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:25.843743,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:27.086601,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:28.769845,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:30.121147,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:31.644870,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:33.087580,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:34.572913,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.653939393939394)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:35.930056,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6733333333333333)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:37.190578,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6733333333333333)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:38.346386,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6733333333333333)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:39.516002,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6733333333333333)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:40.831855,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6695238095238096)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:41.987480,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6695238095238096)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:43.213863,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6695238095238096)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:44.454616,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6695238095238096)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:45.634663,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.6695238095238096)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:46.886293,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.7640740740740741)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:48.204458,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.77, 1.7640740740740741)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:49.409796,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.77, 1.7640740740740741)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:50.724463,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.77, 1.7331578947368422)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:51.919258,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.79, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:53.126776,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:54.306912,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:55.452863,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:56.572279,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:57.665959,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:44:58.838936,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:00.024560,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 28.2)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:01.235942,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 44.0, 18.22222222222222)","(11.0, 99999, 99990)","(26.0, 75.0, 49.0)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:02.458821,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 42.0, 27.75)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:03.659512,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 27.75)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:04.911895,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 31.833333333333332)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:06.098441,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 31.833333333333332)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:07.300502,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 31.833333333333332)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:08.558988,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 31.833333333333332)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 41.0)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:45:09.768771,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 40.0, 29.0)","(11.0, 99999, 99990)","(26.0, 70.0, 54.66666666666667)","(20.0, 50.0, 34.25)","(1.55, 1.78, 1.74)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
