,Gilberts Gold,Grand Chief,Mr Tangles,Royal Tonic,Barrys Galah,Falsetto,Indiana Falls,Miss Rinehart,Mount Coni,Tomboys Spirit
16-12-2022 14:42:24.500629,"(31.0, 55.0, 54.666666666666664)","(71.0, 160.0, 139.1304347826087)","(18.0, 27.0, 26.83783783783784)","(31.0, 75.0, 63.214285714285715)","(51.0, 110.0, 94.66666666666667)","(1.45, 1.59, 1.5894957983193279)","(31.0, 65.0, 61.111111111111114)","(101.0, 350.0, 333.3333333333333)","(5.0, 5.7, 5.633861671469741)","(8.0, 10.5, 10.085657370517929)"
16-12-2022 14:42:25.501026,"(31.0, 55.0, 54.72222222222222)","(71.0, 160.0, 141.66666666666666)","(18.0, 28.0, 27.823529411764707)","(31.0, 75.0, 65.83333333333333)","(51.0, 110.0, 96.06060606060606)","(1.45, 1.59, 1.5894957983193279)","(31.0, 65.0, 61.111111111111114)","(101.0, 350.0, 333.3333333333333)","(5.0, 5.7, 5.633861671469741)","(8.0, 10.5, 10.085657370517929)"
16-12-2022 14:42:26.516831,"(31.0, 55.0, 54.72222222222222)","(71.0, 160.0, 141.66666666666666)","(18.0, 28.0, 27.53333333333333)","(31.0, 75.0, 65.83333333333333)","(51.0, 110.0, 96.06060606060606)","(1.45, 1.6, 1.5902589928057556)","(31.0, 65.0, 60.625)","(101.0, 350.0, 345.0)","(5.0, 5.7, 5.63328488372093)","(8.0, 10.5, 10.085657370517929)"
16-12-2022 14:42:27.547358,"(31.0, 55.0, 54.666666666666664)","(71.0, 160.0, 141.66666666666666)","(18.0, 28.0, 27.243243243243242)","(31.0, 75.0, 65.83333333333333)","(51.0, 110.0, 96.06060606060606)","(1.45, 1.59, 1.5899565217391305)","(31.0, 65.0, 63.57142857142857)","(101.0, 360.0, 345.0)","(5.0, 5.7, 5.634522111269614)","(8.0, 10.5, 10.090551181102363)"
16-12-2022 14:42:28.568597,"(31.0, 55.0, 54.6875)","(81.0, 160.0, 142.6315789473684)","(18.0, 28.0, 27.28205128205128)","(31.0, 75.0, 66.08108108108108)","(51.0, 110.0, 96.47058823529412)","(1.45, 1.6, 1.5907387140902873)","(31.0, 65.0, 63.604651162790695)","(101.0, 360.0, 345.0)","(5.0, 5.7, 5.634522111269614)","(8.0, 10.5, 9.851485148514852)"
16-12-2022 14:42:29.598975,"(31.0, 55.0, 54.6875)","(81.0, 160.0, 147.14285714285714)","(18.0, 28.0, 27.28205128205128)","(31.0, 75.0, 66.08108108108108)","(51.0, 110.0, 92.96296296296296)","(1.45, 1.6, 1.5852000000000002)","(31.0, 65.0, 69.50980392156863)","(101.0, 360.0, 345.0)","(5.0, 5.7, 5.753333333333333)","(8.0, 10.0, 9.868181818181819)"
16-12-2022 14:42:30.617110,"(31.0, 55.0, 54.73684210526316)","(81.0, 160.0, 150.76923076923077)","(18.0, 29.0, 28.142857142857142)","(31.0, 75.0, 66.53846153846153)","(51.0, 110.0, 93.57142857142857)","(1.45, 1.59, 1.5792056074766356)","(31.0, 75.0, 62.142857142857146)","(101.0, 360.0, 345.0)","(5.0, 5.8, 5.9530612244897965)","(8.0, 10.0, 9.841176470588236)"
16-12-2022 14:42:31.652531,"(31.0, 55.0, 54.72222222222222)","(81.0, 160.0, 152.30769230769232)","(19.0, 29.0, 27.96969696969697)","(31.0, 75.0, 71.95652173913044)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5789140271493214)","(31.0, 75.0, 65.6896551724138)","(101.0, 360.0, 345.0)","(5.0, 6.0, 5.944827586206896)","(8.0, 10.0, 9.841176470588236)"
16-12-2022 14:42:32.672490,"(31.0, 55.0, 54.72222222222222)","(81.0, 160.0, 152.30769230769232)","(19.0, 29.0, 27.941176470588236)","(31.0, 75.0, 73.42105263157895)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.578464566929134)","(31.0, 75.0, 65.6896551724138)","(101.0, 360.0, 345.0)","(5.0, 6.2, 5.92054794520548)","(8.0, 10.0, 9.835)"
16-12-2022 14:42:33.689132,"(31.0, 55.0, 54.72222222222222)","(81.0, 160.0, 152.30769230769232)","(19.0, 29.0, 27.75862068965517)","(31.0, 75.0, 70.0)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5787209302325582)","(31.0, 75.0, 65.89285714285714)","(101.0, 360.0, 345.0)","(5.0, 6.0, 5.92054794520548)","(8.0, 10.0, 9.821621621621622)"
16-12-2022 14:42:34.703200,"(31.0, 55.0, 54.72222222222222)","(81.0, 160.0, 156.0)","(19.0, 29.0, 27.75862068965517)","(31.0, 75.0, 70.0)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5792369477911647)","(31.0, 75.0, 65.89285714285714)","(101.0, 360.0, 345.0)","(5.0, 6.0, 5.91764705882353)","(8.0, 10.0, 9.821621621621622)"
16-12-2022 14:42:35.734894,"(31.0, 55.0, 54.72222222222222)","(81.0, 160.0, 156.0)","(19.0, 27.0, 26.235955056179776)","(31.0, 75.0, 70.0)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5797523219814242)","(31.0, 75.0, 66.5)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 5.936936936936937)","(8.0, 10.0, 9.875471698113207)"
16-12-2022 14:42:36.750297,"(31.0, 55.0, 54.76190476190476)","(81.0, 160.0, 156.36363636363637)","(19.0, 27.0, 26.27173913043478)","(31.0, 75.0, 71.5)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5795454545454546)","(31.0, 75.0, 64.875)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 5.936936936936937)","(8.0, 10.0, 9.875471698113207)"
16-12-2022 14:42:37.784785,"(31.0, 55.0, 54.76190476190476)","(81.0, 160.0, 152.0)","(19.0, 27.0, 26.265822784810126)","(31.0, 75.0, 71.5)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.578649289099526)","(31.0, 75.0, 66.19565217391305)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 5.938202247191011)","(8.0, 10.0, 9.872)"
16-12-2022 14:42:38.802202,"(31.0, 55.0, 54.76190476190476)","(81.0, 160.0, 152.0)","(19.0, 27.0, 26.216216216216218)","(31.0, 75.0, 71.5)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.578649289099526)","(31.0, 75.0, 66.19565217391305)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 5.938202247191011)","(8.0, 10.0, 9.872)"
16-12-2022 14:42:39.837152,"(31.0, 55.0, 54.76190476190476)","(81.0, 160.0, 152.0)","(19.0, 27.0, 26.25)","(31.0, 75.0, 71.5)","(51.0, 110.0, 95.625)","(1.45, 1.58, 1.5787006960556844)","(31.0, 75.0, 66.06382978723404)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 5.974056603773585)","(8.0, 10.0, 9.834782608695653)"
16-12-2022 14:42:40.858068,"(31.0, 55.0, 54.76190476190476)","(81.0, 160.0, 152.0)","(19.0, 27.0, 26.25)","(31.0, 75.0, 71.66666666666667)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.5612244897959184)","(31.0, 75.0, 65.43103448275862)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.0, 6.0310173697270475)","(8.0, 10.0, 9.85242718446602)"
16-12-2022 14:42:41.877855,"(31.0, 55.0, 54.78260869565217)","(81.0, 160.0, 152.5)","(19.0, 27.0, 26.294117647058822)","(31.0, 80.0, 74.0)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.574025974025974)","(31.0, 75.0, 65.43103448275862)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.2, 6.04776119402985)","(8.0, 10.0, 9.806060606060607)"
16-12-2022 14:42:42.908555,"(31.0, 55.0, 54.78260869565217)","(81.0, 160.0, 152.5)","(19.0, 27.0, 25.753246753246753)","(31.0, 80.0, 72.94117647058823)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.5682608695652174)","(31.0, 75.0, 65.59322033898304)","(101.0, 360.0, 346.15384615384613)","(5.0, 6.2, 6.117424242424242)","(8.0, 10.0, 9.84)"
16-12-2022 14:42:43.929982,"(31.0, 55.0, 54.8)","(81.0, 160.0, 153.33333333333334)","(19.0, 27.0, 25.804597701149426)","(31.0, 80.0, 73.14285714285714)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.57, 1.5768852459016394)","(31.0, 75.0, 65.75)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.117735849056604)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:44.955116,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 153.33333333333334)","(19.0, 27.0, 25.844444444444445)","(31.0, 80.0, 73.33333333333333)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.5751694915254237)","(31.0, 75.0, 65.75)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.147027027027027)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:45.968525,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 153.33333333333334)","(19.0, 27.0, 25.844444444444445)","(31.0, 80.0, 73.33333333333333)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.575980392156863)","(31.0, 75.0, 65.75)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.145555555555556)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:47.004144,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 153.33333333333334)","(19.0, 27.0, 25.844444444444445)","(31.0, 80.0, 73.33333333333333)","(51.0, 110.0, 95.65217391304348)","(1.45, 1.58, 1.575980392156863)","(31.0, 75.0, 65.90163934426229)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.144)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:48.030167,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 153.33333333333334)","(19.0, 27.0, 25.844444444444445)","(31.0, 80.0, 73.33333333333333)","(51.0, 110.0, 98.75)","(1.45, 1.58, 1.575980392156863)","(31.0, 75.0, 65.90163934426229)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.14367816091954)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:49.063817,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 154.0)","(19.0, 27.0, 25.844444444444445)","(31.0, 80.0, 73.33333333333333)","(51.0, 100.0, 96.25)","(1.45, 1.58, 1.5792533333333334)","(31.0, 75.0, 65.90163934426229)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.140243902439025)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:50.062583,"(31.0, 55.0, 54.82142857142857)","(81.0, 160.0, 156.0)","(19.0, 27.0, 25.893617021276597)","(31.0, 80.0, 73.6842105263158)","(51.0, 100.0, 96.25)","(1.45, 1.58, 1.5792533333333334)","(31.0, 75.0, 65.90163934426229)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.2, 6.140243902439025)","(8.0, 10.0, 9.860869565217392)"
16-12-2022 14:42:51.078503,"(31.0, 55.0, 54.82142857142857)","(81.0, 160.0, 156.0)","(19.0, 26.0, 25.252336448598133)","(31.0, 75.0, 72.08333333333333)","(51.0, 100.0, 96.25)","(1.45, 1.57, 1.5691948051948053)","(31.0, 75.0, 65.59322033898304)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.6, 6.401801801801803)","(8.0, 10.0, 9.825882352941177)"
16-12-2022 14:42:52.126379,"(31.0, 55.0, 54.82142857142857)","(81.0, 160.0, 156.0)","(19.0, 26.0, 25.148936170212767)","(31.0, 75.0, 72.08333333333333)","(51.0, 100.0, 98.63636363636364)","(1.45, 1.57, 1.5673148148148148)","(31.0, 75.0, 65.59322033898304)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.6, 6.335714285714285)","(8.0, 10.0, 10.374233128834355)"
16-12-2022 14:42:53.140980,"(31.0, 60.0, 55.51020408163265)","(81.0, 160.0, 156.0)","(19.0, 26.0, 25.148936170212767)","(31.0, 75.0, 71.53846153846153)","(51.0, 100.0, 98.63636363636364)","(1.45, 1.57, 1.56)","(31.0, 75.0, 65.59322033898304)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.6, 6.32183908045977)","(8.0, 10.5, 10.3275)"
16-12-2022 14:42:54.218912,"(31.0, 60.0, 55.21739130434783)","(81.0, 160.0, 155.71428571428572)","(19.0, 26.0, 25.145833333333332)","(31.0, 75.0, 71.66666666666667)","(51.0, 100.0, 98.63636363636364)","(1.45, 1.56, 1.5582222222222222)","(31.0, 75.0, 65.90163934426229)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.4, 6.316831683168317)","(8.0, 10.5, 10.242537313432836)"
16-12-2022 14:42:55.242070,"(31.0, 60.0, 55.21739130434783)","(81.0, 160.0, 156.0)","(19.0, 26.0, 25.145833333333332)","(31.0, 75.0, 71.66666666666667)","(51.0, 100.0, 98.63636363636364)","(1.45, 1.56, 1.5527160493827161)","(31.0, 75.0, 66.46153846153847)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.4, 6.331147540983607)","(8.0, 10.5, 10.21523178807947)"
16-12-2022 14:42:56.271202,"(31.0, 55.0, 54.13793103448276)","(81.0, 160.0, 156.0)","(19.0, 26.0, 25.145833333333332)","(31.0, 75.0, 71.19047619047619)","(51.0, 100.0, 98.57142857142857)","(1.45, 1.57, 1.5541221374045802)","(31.0, 75.0, 66.46153846153847)","(101.0, 360.0, 347.1428571428571)","(5.0, 6.4, 6.331147540983607)","(8.0, 10.5, 10.184563758389261)"
16-12-2022 14:42:57.290005,"(31.0, 55.0, 54.44444444444444)","(81.0, 160.0, 156.25)","(19.0, 26.0, 25.19607843137255)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 99.16666666666667)","(1.45, 1.56, 1.555952380952381)","(31.0, 75.0, 65.97560975609755)","(101.0, 360.0, 336.6666666666667)","(5.0, 6.4, 6.3839080459770114)","(8.0, 10.5, 10.21165644171779)"
16-12-2022 14:42:58.310230,"(31.0, 55.0, 53.75)","(81.0, 160.0, 156.25)","(19.0, 26.0, 25.15463917525773)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 99.375)","(1.45, 1.56, 1.556896551724138)","(31.0, 75.0, 65.80645161290323)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.381818181818182)","(8.0, 10.5, 10.21165644171779)"
16-12-2022 14:42:59.329062,"(31.0, 55.0, 53.75)","(81.0, 160.0, 156.25)","(19.0, 26.0, 25.15463917525773)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 98.75)","(1.45, 1.56, 1.5581777777777779)","(31.0, 75.0, 66.49253731343283)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.35304347826087)","(8.0, 10.5, 10.231428571428571)"
16-12-2022 14:43:00.364638,"(31.0, 55.0, 53.648648648648646)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.363636363636363)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 98.75)","(1.45, 1.56, 1.5581415929203541)","(31.0, 75.0, 66.49253731343283)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.352631578947369)","(8.0, 10.5, 10.220338983050848)"
16-12-2022 14:43:01.399253,"(31.0, 55.0, 53.833333333333336)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.34567901234568)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 98.75)","(1.45, 1.56, 1.5571525423728814)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.35045871559633)","(8.0, 10.5, 10.214285714285714)"
16-12-2022 14:43:02.426392,"(31.0, 55.0, 53.484848484848484)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.34567901234568)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 98.75)","(1.45, 1.56, 1.55448)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.364601769911505)","(8.0, 10.5, 10.214285714285714)"
16-12-2022 14:43:03.437551,"(31.0, 55.0, 53.833333333333336)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.363636363636363)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 99.375)","(1.45, 1.57, 1.554375)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.364601769911505)","(8.0, 10.5, 10.214285714285714)"
16-12-2022 14:43:04.467734,"(31.0, 55.0, 53.833333333333336)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.363636363636363)","(31.0, 75.0, 70.55555555555556)","(51.0, 100.0, 99.375)","(1.45, 1.57, 1.554848484848485)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.360784313725491)","(8.0, 10.5, 10.214285714285714)"
16-12-2022 14:43:05.500716,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.47058823529412)","(19.0, 27.0, 26.10169491525424)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.56, 1.5490673575129534)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.364601769911505)","(8.0, 10.5, 10.179012345679013)"
16-12-2022 14:43:06.515450,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 27.0, 26.10169491525424)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.55, 1.5493582887700534)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.362264150943396)","(8.0, 10.5, 10.175)"
16-12-2022 14:43:07.532122,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 27.0, 26.09375)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.55, 1.5466296296296296)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.362264150943396)","(8.0, 10.5, 10.175)"
16-12-2022 14:43:08.563133,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 27.0, 26.098360655737704)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.55, 1.5474786324786325)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.368627450980393)","(8.0, 10.5, 10.175)"
16-12-2022 14:43:09.595622,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 27.0, 26.103448275862068)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.55, 1.5538039215686275)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.378151260504202)","(8.0, 10.5, 10.184563758389261)"
16-12-2022 14:43:10.624070,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 26.0, 25.42105263157895)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.56, 1.5518556701030928)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.3643410852713185)","(8.0, 10.5, 10.178082191780822)"
16-12-2022 14:43:11.642836,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 26.0, 25.380281690140844)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.56, 1.551123595505618)","(31.0, 75.0, 66.61764705882354)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.348314606741574)","(8.0, 10.5, 10.254545454545454)"
16-12-2022 14:43:12.656632,"(31.0, 55.0, 54.42307692307692)","(81.0, 160.0, 156.875)","(19.0, 26.0, 25.352941176470587)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.375)","(1.45, 1.56, 1.554625850340136)","(31.0, 75.0, 66.73913043478261)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.356603773584906)","(8.0, 10.5, 10.254545454545454)"
16-12-2022 14:43:13.692091,"(31.0, 55.0, 54.464285714285715)","(81.0, 160.0, 157.05882352941177)","(19.0, 26.0, 25.29032258064516)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.44444444444444)","(1.45, 1.56, 1.54199203187251)","(31.0, 75.0, 66.73913043478261)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.300000000000001)","(8.0, 10.5, 10.322115384615385)"
16-12-2022 14:43:14.726476,"(31.0, 55.0, 54.80769230769231)","(81.0, 160.0, 157.05882352941177)","(19.0, 26.0, 25.282608695652176)","(31.0, 75.0, 70.38461538461539)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.5438263665594856)","(31.0, 75.0, 66.16279069767442)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.3820512820512825)","(8.0, 10.5, 10.359848484848484)"
16-12-2022 14:43:15.746911,"(31.0, 55.0, 54.84375)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.42105263157895)","(31.0, 75.0, 72.33333333333333)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.540462962962963)","(31.0, 75.0, 65.73170731707317)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.379411764705883)","(8.0, 10.5, 10.359848484848484)"
16-12-2022 14:43:16.766057,"(31.0, 55.0, 54.84375)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.365384615384617)","(31.0, 75.0, 73.18181818181819)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.540462962962963)","(31.0, 75.0, 65.73170731707317)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.378787878787879)","(8.0, 10.5, 10.354330708661417)"
16-12-2022 14:43:17.788030,"(31.0, 55.0, 54.55882352941177)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.365384615384617)","(31.0, 75.0, 73.5)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.5453142857142859)","(31.0, 75.0, 65.73170731707317)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.4, 6.481447963800905)","(8.0, 10.5, 10.330882352941176)"
16-12-2022 14:43:18.804150,"(31.0, 55.0, 54.55882352941177)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.24561403508772)","(31.0, 75.0, 73.5)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.5444781144781146)","(31.0, 75.0, 65.73170731707317)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.6, 6.481447963800905)","(8.0, 10.5, 10.330882352941176)"
16-12-2022 14:43:19.827479,"(31.0, 55.0, 54.55882352941177)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.282608695652176)","(31.0, 75.0, 73.5)","(51.0, 100.0, 99.58333333333333)","(1.45, 1.55, 1.5420560747663552)","(31.0, 75.0, 65.73170731707317)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.6, 6.478703703703704)","(8.0, 10.5, 10.330882352941176)"
16-12-2022 14:43:20.860927,"(31.0, 55.0, 54.30555555555556)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.288888888888888)","(31.0, 75.0, 73.5)","(51.0, 100.0, 99.61538461538461)","(1.45, 1.56, 1.545344827586207)","(31.0, 75.0, 65.8108108108108)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.6, 6.485534591194969)","(8.0, 10.5, 10.358778625954198)"
16-12-2022 14:43:21.876840,"(31.0, 55.0, 54.30555555555556)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.2)","(31.0, 75.0, 73.5)","(51.0, 100.0, 99.64285714285714)","(1.45, 1.56, 1.5354044117647059)","(31.0, 75.0, 66.16279069767442)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.6, 6.488275862068965)","(8.0, 10.5, 10.381679389312977)"
16-12-2022 14:43:22.914407,"(31.0, 55.0, 54.32432432432432)","(81.0, 160.0, 157.3684210526316)","(19.0, 26.0, 25.2)","(31.0, 75.0, 73.57142857142857)","(51.0, 100.0, 99.64285714285714)","(1.45, 1.54, 1.5354044117647059)","(31.0, 75.0, 66.36363636363636)","(101.0, 390.0, 336.6666666666667)","(5.0, 6.6, 6.4941176470588236)","(8.0, 10.5, 10.393103448275863)"
16-12-2022 14:43:23.932792,"(31.0, 55.0, 54.3421052631579)","(81.0, 160.0, 157.77777777777777)","(19.0, 26.0, 25.3125)","(31.0, 75.0, 74.21052631578948)","(51.0, 110.0, 103.47826086956522)","(1.45, 1.54, 1.527608695652174)","(31.0, 75.0, 66.73913043478261)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.503030303030303)","(8.0, 10.5, 10.365217391304348)"
16-12-2022 14:43:24.952208,"(31.0, 55.0, 54.375)","(81.0, 160.0, 157.89473684210526)","(19.0, 26.0, 25.535714285714285)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 104.64285714285714)","(1.45, 1.54, 1.5111308203991132)","(31.0, 75.0, 66.9047619047619)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.496774193548387)","(8.0, 10.5, 10.365217391304348)"
16-12-2022 14:43:25.984637,"(31.0, 55.0, 54.375)","(81.0, 200.0, 176.48648648648648)","(19.0, 26.0, 25.580645161290324)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 104.64285714285714)","(1.45, 1.52, 1.5162962962962963)","(31.0, 75.0, 66.9047619047619)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.483333333333333)","(8.0, 10.5, 10.365217391304348)"
16-12-2022 14:43:26.999992,"(31.0, 55.0, 54.390243902439025)","(81.0, 200.0, 176.48648648648648)","(19.0, 26.0, 25.580645161290324)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 105.71428571428571)","(1.45, 1.54, 1.5229411764705882)","(31.0, 75.0, 66.5)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.483333333333333)","(8.0, 10.5, 10.373949579831933)"
16-12-2022 14:43:28.017396,"(31.0, 55.0, 54.390243902439025)","(81.0, 200.0, 176.48648648648648)","(19.0, 26.0, 25.580645161290324)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 106.71875)","(1.45, 1.53, 1.5294584837545127)","(31.0, 75.0, 66.5)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.483333333333333)","(8.0, 10.5, 10.373949579831933)"
16-12-2022 14:43:29.048894,"(31.0, 55.0, 54.46808510638298)","(81.0, 200.0, 176.48648648648648)","(19.0, 26.0, 25.580645161290324)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 106.71875)","(1.45, 1.53, 1.5281865284974094)","(31.0, 75.0, 66.5)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.479470198675497)","(8.0, 10.5, 10.344961240310077)"
16-12-2022 14:43:30.078138,"(31.0, 55.0, 54.565217391304344)","(81.0, 200.0, 176.48648648648648)","(19.0, 26.0, 25.63888888888889)","(31.0, 75.0, 74.28571428571429)","(51.0, 110.0, 106.71875)","(1.45, 1.53, 1.5276351351351352)","(31.0, 75.0, 67.3913043478261)","(101.0, 390.0, 375.45454545454544)","(5.0, 6.6, 6.482258064516129)","(8.0, 10.5, 10.324858757062147)"
