,My Names Lyn,Coconut Santiago,Cool Whip,Deadly Ambition,Hydro Glide,Romena Charm,Cosmetic Rose
11-01-2023 14:01:49.853340,"(3.7, 4.6, 4.54375)","(2.8, 3.25, 3.216666666666667)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 43.92307692307692)","(2.4, 2.88, 2.8485714285714283)","(9.0, 14.5, 14.333333333333334)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:50.893403,"(3.7, 4.6, 4.54375)","(2.8, 3.2, 3.157608695652174)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 43.92307692307692)","(2.4, 2.86, 2.855)","(9.0, 14.5, 14.351851851851851)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:51.966150,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.15, 3.1471153846153843)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 42.57142857142857)","(2.4, 2.88, 2.87)","(9.0, 14.5, 14.241935483870968)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:52.987197,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.15, 3.1471153846153843)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 42.57142857142857)","(2.4, 2.9, 2.8685714285714283)","(9.0, 14.5, 14.214285714285714)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:54.067061,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.2, 3.162)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 40.46153846153846)","(2.4, 2.9, 2.8633333333333333)","(9.0, 14.5, 14.214285714285714)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:55.137281,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.2, 3.1582089552238806)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 40.46153846153846)","(2.4, 2.9, 2.887142857142857)","(9.0, 14.5, 14.214285714285714)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:56.135989,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.2, 3.1582089552238806)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 43.0)","(2.4, 2.9, 2.888888888888889)","(9.0, 14.5, 14.326086956521738)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:57.208881,"(3.7, 4.6, 4.548571428571428)","(2.8, 3.2, 3.178125)","(31.0, 80.0, 79.28571428571429)","(21.0, 46.0, 42.8)","(2.4, 2.9, 2.8866666666666667)","(9.0, 14.5, 14.326086956521738)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:58.355992,"(3.7, 4.6, 4.535714285714286)","(2.8, 3.2, 3.178703703703704)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.72727272727273)","(2.4, 2.9, 2.8741176470588234)","(9.0, 14.5, 14.333333333333334)","(41.0, 140.0, 125.0)"
11-01-2023 14:01:59.433618,"(3.7, 4.6, 4.535714285714286)","(2.8, 3.2, 3.178703703703704)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.0)","(2.4, 2.9, 2.876)","(9.0, 14.5, 14.333333333333334)","(41.0, 140.0, 125.0)"
11-01-2023 14:02:00.458732,"(3.7, 4.6, 4.535714285714286)","(2.8, 3.2, 3.178703703703704)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.0)","(2.4, 2.9, 2.8771428571428572)","(9.0, 14.5, 14.333333333333334)","(41.0, 140.0, 125.0)"
11-01-2023 14:02:01.664419,"(3.7, 4.5, 4.486363636363636)","(2.8, 3.2, 3.178703703703704)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.0)","(2.4, 2.88, 2.887272727272727)","(9.0, 14.5, 14.222222222222221)","(41.0, 140.0, 125.0)"
11-01-2023 14:02:02.737044,"(3.7, 4.4, 4.395833333333334)","(2.8, 3.25, 3.2041666666666666)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.77777777777778)","(2.4, 2.9, 2.87)","(9.0, 14.5, 14.393939393939394)","(41.0, 140.0, 125.0)"
11-01-2023 14:02:03.839121,"(3.7, 4.4, 4.346808510638298)","(2.8, 3.3, 3.2675925925925924)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 45.333333333333336)","(2.4, 2.88, 2.866461538461538)","(9.0, 15.0, 14.464285714285714)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:05.283018,"(3.7, 4.4, 4.343396226415094)","(2.8, 3.3, 3.2839285714285715)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.88, 2.862337662337662)","(9.0, 14.5, 14.464285714285714)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:06.390161,"(3.7, 4.4, 4.331818181818182)","(2.8, 3.3, 3.291176470588235)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.88, 2.8648101265822783)","(9.0, 14.5, 13.98076923076923)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:07.507182,"(3.7, 4.4, 4.306024096385542)","(2.8, 3.3, 3.291176470588235)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 44.21052631578947)","(2.4, 2.88, 2.866086956521739)","(9.0, 14.0, 14.016666666666666)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:08.723516,"(3.7, 4.4, 4.3113636363636365)","(2.8, 3.3, 3.296153846153846)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.63636363636363)","(2.4, 2.88, 2.8647619047619046)","(9.0, 14.5, 14.016666666666666)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:09.877783,"(3.7, 4.4, 4.307692307692308)","(2.8, 3.3, 3.2805555555555554)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 44.5)","(2.4, 2.88, 2.8127272727272725)","(9.0, 14.5, 14.053846153846154)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:11.075603,"(3.7, 4.4, 4.330952380952381)","(2.8, 3.35, 3.3152777777777778)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 44.5)","(2.4, 2.82, 2.7897297297297294)","(9.0, 14.5, 14.053846153846154)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:12.239735,"(3.7, 4.5, 4.4228571428571435)","(2.8, 3.35, 3.3208333333333333)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 44.5)","(2.4, 2.82, 2.7887999999999997)","(9.0, 14.5, 14.053846153846154)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:13.415056,"(3.7, 4.5, 4.4228571428571435)","(2.8, 3.35, 3.313157894736842)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.8, 2.7885714285714283)","(9.0, 14.5, 14.173913043478262)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:14.484382,"(3.7, 4.5, 4.434285714285714)","(2.8, 3.35, 3.3208333333333333)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.8, 2.7885714285714283)","(9.0, 14.5, 14.173913043478262)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:15.546273,"(3.7, 4.5, 4.434285714285714)","(2.8, 3.35, 3.3208333333333333)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.8, 2.7885714285714283)","(9.0, 14.5, 14.173913043478262)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:16.685240,"(3.7, 4.5, 4.434285714285714)","(2.8, 3.35, 3.303125)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 42.666666666666664)","(2.4, 2.8, 2.841333333333333)","(9.0, 14.5, 13.962962962962964)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:17.851626,"(3.7, 4.5, 4.371578947368421)","(2.8, 3.3, 3.250561797752809)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 47.2)","(2.4, 2.86, 2.8495238095238093)","(9.0, 14.5, 14.014705882352942)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:19.009563,"(3.7, 4.5, 4.372340425531915)","(2.8, 3.3, 3.2333333333333334)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 47.2)","(2.4, 2.86, 2.8739999999999997)","(9.0, 14.5, 13.96774193548387)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:20.233075,"(3.7, 4.5, 4.372340425531915)","(2.8, 3.25, 3.2333333333333334)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 43.0)","(2.4, 2.88, 2.87125)","(9.0, 14.5, 13.991525423728813)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:21.475503,"(3.7, 4.5, 4.3629213483146065)","(2.8, 3.25, 3.238888888888889)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 44.75)","(2.4, 2.9, 2.8728571428571428)","(9.0, 14.5, 13.991803278688524)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:22.631407,"(3.7, 4.4, 4.384848484848485)","(2.8, 3.25, 3.2214285714285715)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 45.5)","(2.4, 2.88, 2.882068965517241)","(9.0, 14.5, 14.007042253521126)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:23.722193,"(3.7, 4.4, 4.3528301886792455)","(2.8, 3.25, 3.214444444444444)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 45.5)","(2.4, 2.9, 2.882068965517241)","(9.0, 14.5, 14.007042253521126)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:24.887788,"(3.7, 4.4, 4.3528301886792455)","(2.8, 3.25, 3.213953488372093)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 45.5)","(2.4, 2.9, 2.8855999999999997)","(9.0, 14.5, 14.0625)","(41.0, 140.0, 122.22222222222223)"
11-01-2023 14:02:25.997761,"(3.7, 4.4, 4.3528301886792455)","(2.8, 3.25, 3.21125)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.0)","(2.4, 2.9, 2.890204081632653)","(9.0, 14.5, 14.017241379310345)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:27.109441,"(3.7, 4.4, 4.346808510638298)","(2.8, 3.25, 3.21125)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.0)","(2.4, 2.9, 2.8885714285714283)","(9.0, 14.5, 14.0)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:28.196239,"(3.7, 4.4, 4.346808510638298)","(2.8, 3.25, 3.21125)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.8)","(2.4, 2.9, 2.929333333333333)","(9.0, 14.5, 14.008474576271187)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:29.359538,"(3.7, 4.4, 4.319565217391304)","(2.8, 3.25, 3.2091397849462364)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.875)","(2.4, 2.94, 2.926)","(9.0, 14.5, 14.071428571428571)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:30.513223,"(3.7, 4.4, 4.310869565217391)","(2.8, 3.25, 3.2091397849462364)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.875)","(2.4, 2.94, 2.927764705882353)","(9.0, 14.5, 14.071428571428571)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:31.574787,"(3.7, 4.4, 4.310869565217391)","(2.8, 3.25, 3.2091397849462364)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 48.875)","(2.4, 2.94, 2.91775)","(9.0, 14.5, 14.071428571428571)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:32.644729,"(3.7, 4.4, 4.310869565217391)","(2.8, 3.25, 3.208695652173913)","(31.0, 80.0, 79.28571428571429)","(21.0, 50.0, 47.666666666666664)","(2.4, 2.92, 2.91864406779661)","(9.0, 14.5, 14.0)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:33.705372,"(3.7, 4.3, 4.285106382978723)","(2.8, 3.25, 3.216666666666667)","(31.0, 80.0, 79.23076923076923)","(26.0, 50.0, 47.666666666666664)","(2.4, 2.92, 2.91864406779661)","(10.0, 14.5, 13.991803278688524)","(41.0, 140.0, 122.85714285714286)"
11-01-2023 14:02:34.717631,"(3.7, 4.4, 4.286746987951807)","(2.8, 3.25, 3.214814814814815)","(31.0, 80.0, 79.23076923076923)","(26.0, 50.0, 48.4)","(2.4, 2.94, 2.9478787878787878)","(10.0, 14.5, 14.0)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:35.715440,"(3.7, 4.3, 4.269230769230769)","(2.8, 3.25, 3.2141509433962265)","(31.0, 80.0, 79.23076923076923)","(26.0, 50.0, 48.0)","(2.4, 2.96, 2.946153846153846)","(10.0, 14.5, 14.057142857142857)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:36.814107,"(3.7, 4.3, 4.252)","(2.8, 3.25, 3.2194444444444446)","(31.0, 80.0, 79.16666666666667)","(26.0, 50.0, 48.0)","(2.4, 2.96, 2.94875)","(10.0, 14.5, 14.057142857142857)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:37.839363,"(3.7, 4.3, 4.252)","(2.8, 3.25, 3.216326530612245)","(31.0, 80.0, 78.5)","(26.0, 50.0, 47.69230769230769)","(2.4, 2.96, 2.94875)","(10.0, 14.5, 14.057142857142857)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:39.211711,"(3.7, 4.3, 4.213414634146342)","(2.8, 3.25, 3.2794642857142855)","(31.0, 80.0, 75.0)","(26.0, 50.0, 46.666666666666664)","(2.4, 3.0, 2.9982608695652173)","(10.0, 14.5, 13.985294117647058)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:40.500154,"(3.7, 4.3, 4.18780487804878)","(2.8, 3.3, 3.2528571428571427)","(31.0, 80.0, 77.0)","(26.0, 50.0, 45.714285714285715)","(2.4, 3.0, 3.013894736842105)","(10.0, 14.0, 13.804347826086957)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:41.510010,"(3.7, 4.2, 4.18780487804878)","(2.8, 3.3, 3.2528571428571427)","(31.0, 80.0, 77.0)","(26.0, 50.0, 45.714285714285715)","(2.4, 3.05, 3.013894736842105)","(10.0, 14.0, 13.979166666666666)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:42.553879,"(3.7, 4.2, 4.158333333333333)","(2.8, 3.3, 3.2567164179104475)","(31.0, 80.0, 75.0)","(26.0, 50.0, 47.5)","(2.4, 3.05, 3.0262931034482756)","(10.0, 14.0, 13.9375)","(41.0, 140.0, 105.0)"
11-01-2023 14:02:43.517374,"(3.7, 4.2, 4.167796610169492)","(2.8, 3.3, 3.2567164179104475)","(31.0, 80.0, 75.0)","(26.0, 50.0, 46.25)","(2.4, 3.05, 3.0263636363636364)","(10.0, 14.0, 13.789473684210526)","(41.0, 140.0, 125.0)"
11-01-2023 14:02:44.514607,"(3.7, 4.2, 4.153225806451613)","(2.8, 3.3, 3.2567164179104475)","(31.0, 80.0, 77.0)","(26.0, 50.0, 47.5)","(2.4, 3.05, 3.0263636363636364)","(10.0, 14.0, 13.789473684210526)","(41.0, 140.0, 131.25)"
11-01-2023 14:02:45.510067,"(3.7, 4.2, 4.153225806451613)","(2.8, 3.3, 3.2535211267605635)","(31.0, 80.0, 78.125)","(26.0, 50.0, 47.5)","(2.4, 3.05, 3.0263636363636364)","(10.0, 14.0, 13.625)","(41.0, 150.0, 122.72727272727273)"
11-01-2023 14:02:46.523149,"(3.7, 4.2, 4.148214285714285)","(2.8, 3.3, 3.2448275862068967)","(31.0, 80.0, 75.0)","(26.0, 50.0, 46.666666666666664)","(2.4, 3.15, 3.070238095238095)","(10.0, 14.0, 13.5)","(41.0, 150.0, 122.72727272727273)"
11-01-2023 14:02:47.523254,"(3.7, 4.2, 4.135087719298245)","(2.8, 3.25, 3.2125)","(31.0, 80.0, 75.0)","(26.0, 50.0, 46.666666666666664)","(2.4, 3.1, 3.0796296296296295)","(10.0, 14.0, 13.5)","(41.0, 150.0, 122.72727272727273)"
11-01-2023 14:02:48.574341,"(3.7, 4.2, 4.135087719298245)","(2.8, 3.25, 3.2055555555555557)","(31.0, 80.0, 75.0)","(26.0, 50.0, 46.666666666666664)","(2.4, 3.1, 3.0796296296296295)","(10.0, 14.0, 13.5)","(41.0, 150.0, 122.72727272727273)"
11-01-2023 14:02:49.583800,"(3.7, 4.2, 4.140322580645162)","(2.8, 3.25, 3.2086206896551723)","(31.0, 80.0, 77.0)","(26.0, 50.0, 47.5)","(2.4, 3.1, 3.0704918032786885)","(10.0, 14.0, 13.553191489361701)","(41.0, 150.0, 122.72727272727273)"
11-01-2023 14:02:50.606622,"(3.7, 4.2, 4.140322580645162)","(2.8, 3.25, 3.2086206896551723)","(31.0, 80.0, 75.0)","(26.0, 50.0, 47.5)","(2.4, 3.1, 3.0704918032786885)","(10.0, 14.0, 13.553191489361701)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:51.729177,"(3.7, 4.2, 4.142372881355932)","(2.8, 3.25, 3.2029411764705884)","(31.0, 80.0, 78.75)","(26.0, 50.0, 47.5)","(2.4, 3.1, 3.0756302521008405)","(10.0, 14.0, 13.5)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:52.760797,"(3.7, 4.2, 4.142372881355932)","(2.8, 3.25, 3.2029411764705884)","(31.0, 80.0, 78.75)","(26.0, 50.0, 46.57142857142857)","(2.4, 3.1, 3.096590909090909)","(10.0, 14.0, 12.951612903225806)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:53.905247,"(3.7, 4.1, 4.097959183673469)","(2.8, 3.25, 3.210344827586207)","(31.0, 80.0, 78.92857142857143)","(26.0, 50.0, 46.0)","(2.4, 3.15, 3.13125)","(10.0, 13.5, 13.216666666666667)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:54.996310,"(3.7, 4.2, 4.117647058823529)","(2.8, 3.25, 3.2096491228070176)","(31.0, 80.0, 78.92857142857143)","(26.0, 50.0, 46.4)","(2.4, 3.15, 3.1573529411764705)","(10.0, 13.5, 13.290322580645162)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:56.058604,"(3.7, 4.1, 4.008823529411765)","(2.8, 3.25, 3.202577319587629)","(31.0, 80.0, 78.92857142857143)","(26.0, 50.0, 46.4)","(2.4, 3.2, 3.161764705882353)","(10.0, 13.5, 13.333333333333334)","(41.0, 150.0, 120.0)"
11-01-2023 14:02:57.166177,"(3.7, 4.0, 3.984883720930233)","(2.8, 3.25, 3.204838709677419)","(31.0, 80.0, 78.92857142857143)","(26.0, 48.0, 44.8)","(2.4, 3.2, 3.161764705882353)","(10.0, 13.5, 13.333333333333334)","(41.0, 150.0, 131.25)"
11-01-2023 14:02:58.287779,"(3.7, 4.0, 3.935185185185185)","(2.8, 3.25, 3.211320754716981)","(31.0, 80.0, 78.92857142857143)","(26.0, 48.0, 44.8)","(2.4, 3.2, 3.162)","(10.0, 13.5, 13.325)","(41.0, 150.0, 128.57142857142858)"
11-01-2023 14:02:59.373440,"(3.7, 4.0, 3.9514285714285715)","(2.8, 3.25, 3.2230000000000003)","(31.0, 80.0, 78.92857142857143)","(26.0, 48.0, 45.8)","(2.4, 3.2, 3.155)","(10.0, 13.5, 13.333333333333334)","(41.0, 180.0, 122.72727272727272)"
11-01-2023 14:03:00.489619,"(3.7, 4.1, 4.015178571428572)","(2.8, 3.25, 3.1999999999999997)","(31.0, 80.0, 78.84615384615384)","(26.0, 46.0, 46.57142857142857)","(2.4, 3.2, 3.16875)","(10.0, 13.5, 13.344827586206897)","(41.0, 180.0, 129.44444444444446)"
11-01-2023 14:03:01.515570,"(3.6, 4.1, 4.015740740740741)","(2.8, 3.25, 3.185211267605634)","(31.0, 80.0, 78.84615384615384)","(26.0, 48.0, 47.6)","(2.45, 3.2, 3.1623456790123456)","(10.0, 13.5, 13.31578947368421)","(41.0, 180.0, 126.66666666666667)"
11-01-2023 14:03:02.536422,"(3.6, 4.1, 4.015740740740741)","(2.8, 3.25, 3.175806451612903)","(31.0, 80.0, 78.84615384615384)","(26.0, 48.0, 47.75)","(2.45, 3.2, 3.1572254335260115)","(10.0, 13.5, 13.31578947368421)","(41.0, 180.0, 129.44444444444446)"
11-01-2023 14:03:03.508547,"(3.6, 4.1, 4.015740740740741)","(2.8, 3.2, 3.1833333333333336)","(31.0, 80.0, 78.84615384615384)","(26.0, 50.0, 47.75)","(2.45, 3.2, 3.1572254335260115)","(10.0, 13.5, 13.595238095238095)","(41.0, 180.0, 130.58823529411765)"
11-01-2023 14:03:04.538759,"(3.6, 4.1, 4.015740740740741)","(2.8, 3.2, 3.151260504201681)","(31.0, 80.0, 78.92857142857143)","(26.0, 50.0, 48.285714285714285)","(2.45, 3.2, 3.1606451612903226)","(10.0, 14.0, 13.65)","(41.0, 180.0, 130.58823529411765)"
11-01-2023 14:03:05.494986,"(3.6, 4.1, 4.015740740740741)","(2.8, 3.2, 3.1495238095238096)","(31.0, 80.0, 78.92857142857143)","(26.0, 50.0, 48.285714285714285)","(2.45, 3.2, 3.1648275862068966)","(10.0, 14.0, 13.65)","(41.0, 180.0, 133.33333333333334)"
11-01-2023 14:03:06.541688,"(3.6, 4.1, 4.014150943396227)","(2.8, 3.2, 3.1452173913043477)","(31.0, 85.0, 73.125)","(26.0, 50.0, 49.25)","(2.45, 3.2, 3.139189189189189)","(10.0, 14.0, 13.866666666666667)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:07.607988,"(3.6, 4.1, 4.014150943396227)","(2.8, 3.2, 3.1452173913043477)","(31.0, 85.0, 72.74193548387098)","(26.0, 50.0, 49.25)","(2.45, 3.15, 3.0945652173913043)","(10.0, 14.0, 13.9375)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:08.538124,"(3.6, 4.1, 4.019090909090909)","(2.8, 3.2, 3.1475)","(31.0, 85.0, 74.14285714285714)","(26.0, 50.0, 49.25)","(2.45, 3.1, 3.0801470588235293)","(10.0, 14.0, 13.9375)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:09.539745,"(3.6, 4.1, 4.022222222222222)","(2.8, 3.2, 3.185714285714286)","(31.0, 85.0, 74.14285714285714)","(26.0, 50.0, 48.666666666666664)","(2.45, 3.1, 3.0740384615384615)","(10.0, 14.0, 13.9375)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:10.519556,"(3.5, 4.1, 4.022222222222222)","(2.7, 3.2, 3.19125)","(41.0, 85.0, 74.14285714285714)","(26.0, 55.0, 48.8125)","(2.5, 3.1, 3.0740384615384615)","(10.0, 14.0, 13.984375)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:11.487696,"(3.5, 4.1, 4.022222222222222)","(2.7, 3.25, 3.192268041237113)","(41.0, 85.0, 74.14285714285714)","(26.0, 55.0, 48.8125)","(2.5, 3.1, 3.0626666666666664)","(10.0, 14.5, 13.940677966101696)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:12.843521,"(3.5, 4.1, 4.018018018018018)","(2.7, 3.25, 3.1891304347826086)","(41.0, 85.0, 71.42857142857143)","(26.0, 55.0, 48.8125)","(2.5, 3.1, 3.0577586206896554)","(10.0, 14.5, 13.948275862068966)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:14.131839,"(3.5, 4.1, 4.071428571428571)","(2.7, 3.25, 3.186734693877551)","(41.0, 85.0, 71.42857142857143)","(26.0, 55.0, 43.733333333333334)","(2.5, 3.1, 3.052755905511811)","(10.0, 14.5, 13.948275862068966)","(41.0, 180.0, 152.0)"
11-01-2023 14:03:15.152243,"(3.5, 4.3, 4.2550877192982455)","(2.7, 3.2, 3.186734693877551)","(41.0, 85.0, 71.42857142857143)","(26.0, 44.0, 43.733333333333334)","(2.5, 3.1, 3.048550724637681)","(10.0, 14.5, 13.957627118644067)","(41.0, 180.0, 152.72727272727272)"
11-01-2023 14:03:16.361372,"(3.5, 4.3, 4.2534246575342465)","(2.7, 3.25, 3.1882716049382713)","(41.0, 85.0, 66.0)","(26.0, 44.0, 43.69230769230769)","(2.5, 3.1, 3.0503496503496503)","(10.0, 14.5, 13.957627118644067)","(41.0, 180.0, 152.72727272727272)"
11-01-2023 14:03:17.612527,"(3.5, 4.3, 4.2534246575342465)","(2.7, 3.25, 3.198051948051948)","(41.0, 85.0, 72.5)","(26.0, 44.0, 43.42857142857143)","(2.5, 3.1, 3.0503496503496503)","(10.0, 14.5, 13.973684210526315)","(41.0, 180.0, 152.72727272727272)"
11-01-2023 14:03:18.741350,"(3.5, 4.3, 4.2534246575342465)","(2.7, 3.25, 3.198051948051948)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.333333333333336)","(2.5, 3.1, 3.052)","(10.0, 14.5, 13.933962264150944)","(41.0, 180.0, 152.72727272727272)"
11-01-2023 14:03:19.904107,"(3.5, 4.3, 4.254362416107383)","(2.7, 3.2, 3.180769230769231)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.38461538461539)","(2.5, 3.1, 3.0580357142857144)","(10.0, 14.5, 13.933962264150944)","(41.0, 180.0, 145.625)"
11-01-2023 14:03:21.037552,"(3.5, 4.3, 4.254362416107383)","(2.7, 3.2, 3.1477064220183486)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.75)","(2.5, 3.1, 3.0510344827586207)","(10.0, 14.5, 13.973684210526315)","(41.0, 180.0, 147.64705882352942)"
11-01-2023 14:03:22.185526,"(3.5, 4.3, 4.246987951807229)","(2.7, 3.2, 3.1477064220183486)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.75)","(2.5, 3.1, 3.045801526717557)","(10.0, 14.5, 13.973684210526315)","(41.0, 180.0, 147.64705882352942)"
11-01-2023 14:03:23.212796,"(3.5, 4.3, 4.257352941176471)","(2.7, 3.2, 3.1477064220183486)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.75)","(2.5, 3.1, 3.047794117647059)","(10.0, 14.5, 13.973684210526315)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:24.389355,"(3.5, 4.3, 4.257352941176471)","(2.7, 3.2, 3.1477064220183486)","(41.0, 80.0, 72.5)","(26.0, 44.0, 43.75)","(2.5, 3.1, 3.052)","(10.0, 14.5, 13.933962264150944)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:25.760074,"(3.5, 4.3, 4.218181818181819)","(2.7, 3.2, 3.145098039215686)","(41.0, 80.0, 72.5)","(26.0, 44.0, 44.8)","(2.5, 3.1, 3.055223880597015)","(10.0, 14.5, 13.933962264150944)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:27.108454,"(3.5, 4.3, 4.216326530612245)","(2.7, 3.15, 3.145098039215686)","(41.0, 80.0, 72.5)","(26.0, 46.0, 44.8)","(2.5, 3.1, 3.055223880597015)","(10.0, 14.5, 13.964285714285714)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:28.316001,"(3.5, 4.3, 4.216326530612245)","(2.7, 3.15, 3.145614035087719)","(41.0, 80.0, 72.5)","(26.0, 46.0, 44.875)","(2.5, 3.1, 3.0510344827586207)","(10.0, 14.5, 14.026315789473685)","(51.0, 180.0, 143.33333333333334)"
11-01-2023 14:03:29.430920,"(3.5, 4.3, 4.222641509433962)","(2.7, 3.15, 3.145614035087719)","(41.0, 80.0, 72.5)","(26.0, 46.0, 44.875)","(2.5, 3.1, 3.0492857142857144)","(10.0, 14.5, 14.0)","(51.0, 180.0, 143.33333333333334)"
