,Obsession Agogo,Ratified,Halwes,Jaggers Lady,Stellar Rising,Louie,Enraged,Worry Less
07-12-2022 14:26:09.719644,"(7.0, 9.8, 9.527272727272727)","(14.0, 21.0, 20.363636363636363)","(8.0, 10.5, 10.083333333333334)","(6.0, 7.6, 7.501123595505618)","(14.0, 18.0, 17.7)","(3.5, 3.75, 3.7253333333333334)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.890625)"
07-12-2022 14:26:10.855392,"(7.0, 9.8, 9.538461538461538)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.288461538461538)","(6.0, 7.6, 7.511111111111111)","(14.0, 18.0, 17.8)","(3.4, 3.75, 3.727536231884058)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.890625)"
07-12-2022 14:26:11.887149,"(7.0, 9.8, 9.538461538461538)","(14.0, 21.0, 20.43243243243243)","(8.0, 11.0, 10.15625)","(6.0, 7.6, 7.511111111111111)","(14.0, 18.0, 17.8)","(3.4, 3.75, 3.727536231884058)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8714285714285714)"
07-12-2022 14:26:12.953097,"(7.0, 9.8, 9.506976744186046)","(14.0, 21.0, 20.43243243243243)","(8.0, 11.0, 10.140495867768594)","(6.0, 7.6, 7.5102040816326525)","(14.0, 18.0, 17.8125)","(3.4, 3.75, 3.728358208955224)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8666666666666667)"
07-12-2022 14:26:14.182635,"(7.0, 9.8, 9.527272727272727)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.5, 10.23076923076923)","(6.0, 7.6, 7.5102040816326525)","(14.0, 18.0, 17.7)","(3.4, 3.75, 3.7301587301587302)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8666666666666667)"
07-12-2022 14:26:15.476745,"(7.0, 9.8, 9.527272727272727)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.5, 10.314814814814815)","(6.0, 7.6, 7.5102040816326525)","(14.0, 18.0, 17.7)","(3.4, 3.75, 3.7301587301587302)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.8666666666666667)"
07-12-2022 14:26:16.768940,"(7.0, 9.8, 9.527272727272727)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.5, 10.314814814814815)","(6.0, 7.6, 7.518518518518518)","(14.0, 18.0, 17.914285714285715)","(3.4, 3.75, 3.7339285714285717)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.86304347826087)"
07-12-2022 14:26:17.992993,"(7.0, 9.8, 9.506976744186046)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.321428571428571)","(6.0, 7.6, 7.518518518518518)","(14.0, 18.0, 18.1)","(3.4, 3.75, 3.731666666666667)","(21.0, 36.0, 34.166666666666664)","(3.3, 3.95, 3.86304347826087)"
07-12-2022 14:26:19.076932,"(7.0, 9.8, 9.538461538461538)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.264705882352942)","(6.0, 7.6, 7.518518518518518)","(14.0, 18.5, 18.385714285714286)","(3.4, 3.75, 3.712857142857143)","(21.0, 36.0, 35.35294117647059)","(3.3, 3.95, 3.86304347826087)"
07-12-2022 14:26:20.443242,"(7.0, 9.8, 9.538461538461538)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.5, 10.238095238095237)","(6.0, 7.6, 7.3924050632911396)","(14.0, 18.5, 18.11764705882353)","(3.4, 3.8, 3.7154494382022474)","(21.0, 36.0, 35.29032258064516)","(3.3, 3.95, 3.84)"
07-12-2022 14:26:21.784403,"(7.0, 9.8, 9.75294117647059)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.5, 10.166666666666666)","(6.0, 7.4, 7.394871794871795)","(14.0, 19.0, 18.23076923076923)","(3.4, 3.8, 3.716768292682927)","(21.0, 36.0, 35.29032258064516)","(3.3, 3.9, 3.8789473684210525)"
07-12-2022 14:26:23.133584,"(7.0, 10.0, 9.75294117647059)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.1875)","(6.0, 7.4, 7.475862068965517)","(15.0, 19.0, 18.333333333333332)","(3.4, 3.8, 3.716666666666667)","(21.0, 36.0, 35.36231884057971)","(3.3, 3.9, 3.8517241379310345)"
07-12-2022 14:26:24.369134,"(7.0, 10.0, 9.753846153846155)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.1875)","(6.0, 7.6, 7.4625)","(15.0, 19.0, 18.46875)","(3.4, 3.8, 3.7140625000000003)","(21.0, 36.0, 35.388888888888886)","(3.3, 3.9, 3.8517241379310345)"
07-12-2022 14:26:25.582329,"(7.0, 10.0, 9.74)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.5, 10.0)","(6.0, 7.6, 7.527272727272727)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.7140625000000003)","(21.0, 36.0, 35.388888888888886)","(3.3, 3.9, 3.8517241379310345)"
07-12-2022 14:26:26.672342,"(7.0, 10.0, 9.709090909090909)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.0, 9.875)","(6.0, 7.6, 7.545679012345679)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.716768292682927)","(21.0, 36.0, 35.38028169014085)","(3.3, 3.9, 3.846153846153846)"
07-12-2022 14:26:27.846959,"(7.0, 10.0, 9.7)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.0, 9.850000000000001)","(6.0, 7.6, 7.545679012345679)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.716768292682927)","(21.0, 36.0, 35.38028169014085)","(3.3, 3.9, 3.903030303030303)"
07-12-2022 14:26:28.998210,"(7.0, 10.0, 9.7)","(14.0, 21.0, 20.38235294117647)","(8.0, 10.0, 9.850000000000001)","(6.0, 7.6, 7.390000000000001)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.713975155279503)","(21.0, 36.0, 35.42857142857143)","(3.3, 4.0, 3.911864406779661)"
07-12-2022 14:26:30.301175,"(7.0, 10.0, 9.690909090909091)","(14.0, 21.0, 20.43243243243243)","(8.0, 10.0, 9.850000000000001)","(6.0, 7.4, 7.526530612244898)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.7151515151515153)","(21.0, 36.0, 35.42857142857143)","(3.3, 4.0, 3.8808219178082193)"
07-12-2022 14:26:31.540047,"(7.0, 10.0, 9.690909090909091)","(14.0, 21.0, 20.458333333333332)","(8.0, 10.0, 9.857142857142858)","(6.0, 7.6, 7.445454545454545)","(15.0, 18.5, 18.46969696969697)","(3.4, 3.8, 3.756181818181818)","(21.0, 36.0, 35.25925925925926)","(3.3, 4.0, 3.8775)"
07-12-2022 14:26:32.691495,"(7.0, 9.6, 9.54)","(14.0, 21.0, 20.39189189189189)","(8.0, 10.0, 9.857142857142858)","(6.0, 7.6, 7.49375)","(15.0, 18.5, 18.46969696969697)","(3.4, 3.8, 3.755392156862745)","(21.0, 36.0, 35.2)","(3.3, 3.9, 3.8479166666666664)"
07-12-2022 14:26:33.864176,"(7.0, 10.5, 10.117021276595745)","(14.0, 21.0, 20.33823529411765)","(8.0, 10.0, 9.857142857142858)","(6.0, 7.6, 7.409090909090909)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.755392156862745)","(21.0, 36.0, 35.098591549295776)","(3.3, 3.9, 3.853488372093023)"
07-12-2022 14:26:34.960143,"(7.0, 10.0, 9.872727272727273)","(14.0, 21.0, 20.25)","(8.0, 10.0, 9.9)","(6.0, 7.6, 7.475324675324675)","(15.0, 18.5, 18.46875)","(3.4, 3.8, 3.755392156862745)","(21.0, 36.0, 35.098591549295776)","(3.3, 3.9, 3.8473684210526313)"
07-12-2022 14:26:36.183526,"(7.0, 10.0, 9.85)","(14.0, 21.0, 20.25)","(8.0, 10.0, 9.860869565217392)","(6.0, 7.6, 7.4799999999999995)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.7553225806451613)","(21.0, 36.0, 35.16883116883117)","(3.3, 3.9, 3.8391304347826085)"
07-12-2022 14:26:37.350024,"(7.0, 10.0, 9.861538461538462)","(14.0, 21.0, 20.25)","(8.0, 10.5, 9.860869565217392)","(6.0, 7.6, 7.4799999999999995)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.7553225806451613)","(21.0, 36.0, 35.16883116883117)","(3.3, 3.9, 3.8545454545454545)"
07-12-2022 14:26:38.535245,"(7.0, 10.0, 9.82857142857143)","(14.0, 21.0, 20.318181818181817)","(8.0, 10.5, 9.860869565217392)","(6.0, 7.6, 7.4799999999999995)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.753050847457627)","(21.0, 36.0, 35.16883116883117)","(3.3, 3.9, 3.8545454545454545)"
07-12-2022 14:26:39.667013,"(7.0, 10.0, 9.861538461538462)","(14.0, 21.0, 20.318181818181817)","(8.0, 10.5, 9.860869565217392)","(6.0, 7.6, 7.4799999999999995)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.753050847457627)","(21.0, 36.0, 35.16883116883117)","(3.3, 3.9, 3.858974358974359)"
07-12-2022 14:26:40.832124,"(7.0, 10.0, 9.861538461538462)","(14.0, 21.0, 20.318181818181817)","(8.0, 10.5, 9.860869565217392)","(6.0, 7.6, 7.4799999999999995)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.753050847457627)","(21.0, 36.0, 35.16883116883117)","(3.3, 3.9, 3.858974358974359)"
07-12-2022 14:26:41.931201,"(7.0, 10.0, 9.866666666666667)","(14.0, 21.0, 20.25)","(8.0, 10.5, 9.860869565217392)","(6.0, 7.6, 7.464935064935065)","(15.0, 18.5, 18.441176470588236)","(3.4, 3.8, 3.7405405405405405)","(21.0, 36.0, 35.345454545454544)","(3.3, 3.9, 3.8676470588235294)"
07-12-2022 14:26:43.033372,"(7.0, 10.0, 9.89090909090909)","(14.0, 21.0, 20.428571428571427)","(8.0, 10.5, 9.845652173913043)","(6.0, 7.6, 7.5055555555555555)","(15.0, 18.0, 17.681818181818183)","(3.4, 3.75, 3.730769230769231)","(21.0, 36.0, 35.25)","(3.3, 3.9, 3.8666666666666667)"
07-12-2022 14:26:44.200313,"(7.0, 10.5, 9.652941176470588)","(14.0, 20.0, 19.96)","(8.0, 10.0, 9.981132075471699)","(6.0, 7.8, 7.644444444444445)","(15.0, 18.5, 18.0)","(3.4, 3.75, 3.728409090909091)","(21.0, 36.0, 34.285714285714285)","(3.3, 3.9, 3.8741935483870966)"
07-12-2022 14:26:45.361012,"(7.0, 9.6, 9.423529411764706)","(14.0, 20.0, 19.96)","(8.0, 10.0, 9.981132075471699)","(6.0, 7.8, 7.625641025641026)","(15.0, 18.5, 17.928571428571427)","(3.4, 3.75, 3.732142857142857)","(21.0, 36.0, 35.41463414634146)","(3.3, 3.9, 3.8741935483870966)"
07-12-2022 14:26:46.478672,"(7.0, 9.6, 9.444444444444445)","(14.0, 20.0, 19.96)","(8.0, 10.0, 9.981481481481481)","(6.0, 7.8, 7.6499999999999995)","(15.0, 19.0, 18.4375)","(3.3, 3.75, 3.7509259259259258)","(21.0, 36.0, 35.31428571428572)","(3.3, 3.9, 3.8026315789473686)"
07-12-2022 14:26:47.768791,"(7.0, 9.6, 9.514285714285714)","(14.0, 20.0, 19.966666666666665)","(8.0, 10.0, 9.981481481481481)","(6.0, 7.8, 7.6499999999999995)","(15.0, 19.0, 18.541666666666668)","(3.3, 3.8, 3.7507272727272727)","(21.0, 36.0, 35.2)","(3.3, 3.85, 3.7788461538461537)"
07-12-2022 14:26:48.909108,"(7.0, 9.6, 9.5)","(14.0, 20.0, 19.98076923076923)","(8.0, 10.5, 9.894594594594595)","(6.0, 7.8, 7.79)","(15.0, 19.0, 18.541666666666668)","(3.3, 3.8, 3.750626959247649)","(21.0, 36.0, 35.351351351351354)","(3.3, 3.8, 3.7516129032258063)"
07-12-2022 14:26:50.197468,"(7.0, 9.6, 9.51578947368421)","(14.0, 20.0, 19.791044776119403)","(8.0, 10.5, 9.883333333333335)","(6.0, 7.8, 7.7303030303030305)","(15.0, 19.0, 18.710526315789473)","(3.3, 3.8, 3.7511210762331837)","(21.0, 36.0, 35.351351351351354)","(3.3, 3.8, 3.7558823529411764)"
07-12-2022 14:26:51.431994,"(7.0, 9.6, 9.466666666666667)","(14.0, 21.0, 20.582089552238806)","(8.0, 10.5, 9.883333333333335)","(6.0, 8.0, 7.715199999999999)","(15.0, 19.5, 19.26923076923077)","(3.3, 3.8, 3.7591666666666668)","(21.0, 36.0, 33.6)","(3.3, 3.8, 3.7666666666666666)"
07-12-2022 14:26:52.689947,"(7.0, 9.6, 9.509677419354839)","(14.0, 21.0, 20.582089552238806)","(8.0, 10.5, 9.81842105263158)","(6.0, 8.0, 7.761290322580645)","(15.0, 19.5, 19.14)","(3.3, 3.8, 3.8692307692307693)","(21.0, 36.0, 32.0)","(3.3, 3.8, 3.74875)"
07-12-2022 14:26:53.939217,"(7.0, 9.6, 9.481481481481481)","(14.0, 21.0, 20.674418604651162)","(8.0, 10.5, 9.883333333333335)","(6.0, 7.8, 7.643478260869565)","(15.0, 19.5, 18.423076923076923)","(3.3, 3.9, 3.885294117647059)","(21.0, 36.0, 32.13333333333333)","(3.3, 3.75, 3.725)"
07-12-2022 14:26:55.082780,"(7.0, 9.6, 9.391304347826086)","(14.0, 21.0, 19.575)","(8.0, 10.5, 9.883333333333335)","(6.0, 8.0, 7.643478260869565)","(15.0, 19.5, 18.625)","(3.3, 3.95, 3.921111111111111)","(21.0, 34.0, 32.24390243902439)","(3.3, 3.75, 3.7017241379310346)"
07-12-2022 14:26:56.283531,"(7.0, 9.6, 9.388235294117646)","(14.0, 21.0, 20.555555555555557)","(8.0, 10.5, 9.892105263157895)","(6.0, 8.0, 7.699999999999999)","(15.0, 19.0, 18.31578947368421)","(3.3, 3.95, 3.921186440677966)","(21.0, 34.0, 32.666666666666664)","(3.3, 3.75, 3.6342857142857143)"
07-12-2022 14:26:57.425975,"(7.0, 9.6, 9.376)","(14.0, 21.0, 20.61111111111111)","(8.0, 10.5, 9.892105263157895)","(6.0, 8.0, 7.757575757575758)","(15.0, 19.5, 18.666666666666668)","(3.3, 3.95, 3.9230158730158733)","(21.0, 34.0, 32.666666666666664)","(3.3, 3.75, 3.6734375)"
07-12-2022 14:26:58.610827,"(7.0, 9.4, 9.36923076923077)","(14.0, 21.0, 19.884615384615383)","(8.0, 10.5, 9.849295774647889)","(6.0, 7.8, 7.721739130434782)","(15.0, 19.0, 18.565217391304348)","(3.3, 3.95, 3.92875)","(21.0, 34.0, 32.03508771929825)","(3.3, 3.75, 3.6783018867924526)"
07-12-2022 14:26:59.755350,"(7.0, 9.4, 9.36923076923077)","(14.0, 21.0, 19.884615384615383)","(8.0, 10.5, 9.849295774647889)","(6.0, 7.8, 7.71)","(15.0, 19.0, 18.66216216216216)","(3.3, 3.95, 3.9400000000000004)","(21.0, 34.0, 32.03508771929825)","(3.3, 3.75, 3.672222222222222)"
07-12-2022 14:27:00.914165,"(7.0, 9.4, 9.266666666666666)","(14.0, 21.0, 19.818181818181817)","(8.0, 10.5, 9.84)","(6.0, 7.8, 7.71)","(15.0, 19.5, 18.68421052631579)","(3.3, 3.95, 3.93936170212766)","(21.0, 34.0, 32.32835820895522)","(3.3, 3.75, 3.6742424242424243)"
07-12-2022 14:27:02.048648,"(7.0, 9.4, 9.35)","(14.0, 23.0, 22.76271186440678)","(8.0, 10.5, 9.974774774774774)","(6.0, 7.8, 7.648648648648648)","(15.0, 19.5, 18.423076923076923)","(3.3, 3.95, 4.044827586206896)","(21.0, 34.0, 32.578947368421055)","(3.3, 3.75, 3.6500000000000004)"
07-12-2022 14:27:03.258975,"(7.0, 9.2, 9.094117647058823)","(14.0, 22.0, 21.09090909090909)","(8.0, 10.0, 9.974774774774774)","(6.0, 7.8, 7.655555555555556)","(15.0, 18.5, 18.423076923076923)","(3.3, 4.1, 3.996875)","(21.0, 34.0, 32.61333333333333)","(3.3, 3.7, 3.62)"
07-12-2022 14:27:04.463264,"(7.0, 9.2, 9.005405405405405)","(14.0, 21.0, 20.823529411764707)","(8.0, 10.0, 9.973584905660378)","(6.0, 7.8, 7.609090909090909)","(15.0, 18.5, 18.423076923076923)","(3.3, 4.1, 4.021428571428571)","(21.0, 34.0, 33.02439024390244)","(3.3, 3.7, 3.615)"
07-12-2022 14:27:05.671704,"(7.0, 9.2, 9.029787234042553)","(14.0, 21.0, 20.823529411764707)","(8.0, 10.0, 9.92258064516129)","(6.0, 7.8, 7.567441860465117)","(15.0, 18.5, 18.129032258064516)","(3.3, 4.1, 4.021428571428571)","(21.0, 34.0, 33.02439024390244)","(3.3, 3.7, 3.613953488372093)"
07-12-2022 14:27:06.815621,"(7.0, 9.2, 9.013953488372094)","(14.0, 21.0, 20.666666666666668)","(8.0, 10.0, 9.92258064516129)","(6.0, 7.8, 7.5600000000000005)","(15.0, 18.5, 18.142857142857142)","(3.3, 4.1, 4.053448275862069)","(21.0, 34.0, 32.70967741935484)","(3.3, 3.7, 3.664285714285714)"
07-12-2022 14:27:07.951197,"(7.0, 9.2, 9.0)","(14.0, 21.0, 20.363636363636363)","(8.0, 10.0, 9.92258064516129)","(6.0, 7.8, 7.6)","(15.0, 18.5, 18.17391304347826)","(3.3, 4.1, 4.059756097560975)","(21.0, 34.0, 32.7)","(3.3, 3.7, 3.6314285714285717)"
07-12-2022 14:27:09.052829,"(7.0, 9.2, 9.05945945945946)","(14.0, 20.0, 19.613636363636363)","(8.0, 10.0, 9.917948717948718)","(6.0, 7.8, 7.6)","(15.0, 18.5, 18.12121212121212)","(3.3, 4.1, 4.077659574468085)","(21.0, 34.0, 32.7906976744186)","(3.3, 3.7, 3.6256410256410256)"
07-12-2022 14:27:10.134042,"(7.0, 9.2, 9.05945945945946)","(14.0, 19.0, 18.666666666666668)","(8.0, 10.0, 9.917948717948718)","(6.0, 7.8, 7.685714285714286)","(15.0, 18.5, 18.12121212121212)","(3.3, 4.1, 4.053448275862069)","(21.0, 34.0, 37.46153846153846)","(3.3, 3.7, 3.625925925925926)"
07-12-2022 14:27:11.164029,"(7.0, 9.2, 9.081818181818182)","(14.0, 18.5, 18.4)","(8.0, 10.0, 9.895238095238096)","(6.0, 7.8, 7.657142857142857)","(15.0, 18.5, 18.12121212121212)","(3.3, 4.1, 4.065384615384615)","(21.0, 38.0, 35.84)","(3.3, 3.7, 3.6206349206349207)"
07-12-2022 14:27:12.270839,"(7.0, 9.2, 9.0375)","(14.0, 18.0, 17.989795918367346)","(8.0, 10.0, 9.895238095238096)","(6.0, 7.8, 7.7444444444444445)","(15.0, 18.5, 18.12121212121212)","(3.3, 4.1, 4.048901098901099)","(21.0, 36.0, 35.735849056603776)","(3.3, 3.7, 3.632258064516129)"
07-12-2022 14:27:13.401866,"(7.0, 9.2, 9.042857142857143)","(14.0, 18.0, 17.989795918367346)","(8.0, 10.0, 9.907438016528925)","(6.0, 7.8, 7.7444444444444445)","(15.0, 18.5, 18.12121212121212)","(3.3, 4.1, 3.9865853658536587)","(21.0, 36.0, 35.46153846153846)","(3.3, 3.7, 3.74250936329588)"
07-12-2022 14:27:14.531004,"(7.0, 8.8, 8.615)","(14.0, 18.5, 18.166666666666668)","(8.0, 10.0, 9.885714285714286)","(6.0, 8.0, 7.6499999999999995)","(15.0, 19.0, 18.926470588235293)","(3.3, 4.1, 4.002631578947368)","(21.0, 36.0, 34.0)","(3.3, 3.75, 3.7931558935361216)"
07-12-2022 14:27:15.611996,"(7.0, 8.6, 8.572972972972973)","(14.0, 18.5, 18.166666666666668)","(8.0, 10.0, 9.854545454545454)","(6.0, 8.0, 7.669090909090909)","(15.0, 19.0, 18.926470588235293)","(3.3, 4.1, 4.002380952380952)","(21.0, 36.0, 34.37837837837838)","(3.3, 3.8, 3.7551724137931033)"
07-12-2022 14:27:16.594597,"(7.0, 8.6, 8.56)","(14.0, 18.5, 18.401408450704224)","(8.0, 10.0, 9.854545454545454)","(6.0, 8.0, 7.669090909090909)","(15.0, 19.0, 18.926470588235293)","(3.3, 4.1, 4.021153846153846)","(21.0, 36.0, 34.37837837837838)","(3.3, 3.8, 3.771153846153846)"
07-12-2022 14:27:17.585659,"(7.0, 8.6, 8.576744186046511)","(14.0, 18.5, 18.401408450704224)","(8.0, 10.0, 9.854545454545454)","(6.0, 8.0, 7.6730769230769225)","(15.0, 19.0, 18.88095238095238)","(3.3, 4.1, 4.021153846153846)","(21.0, 36.0, 34.37837837837838)","(3.3, 3.8, 3.771153846153846)"
07-12-2022 14:27:18.717382,"(7.0, 8.6, 8.572972972972973)","(14.0, 18.5, 18.401408450704224)","(8.0, 10.0, 9.854545454545454)","(6.0, 8.0, 7.633333333333333)","(15.0, 19.0, 18.833333333333332)","(3.3, 4.1, 4.053846153846154)","(21.0, 36.0, 34.0)","(3.3, 3.8, 3.788235294117647)"
07-12-2022 14:27:19.889639,"(7.0, 8.6, 8.562162162162162)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.854545454545454)","(6.0, 8.0, 7.633333333333333)","(15.0, 19.0, 18.833333333333332)","(3.3, 4.1, 4.053846153846154)","(21.0, 36.0, 34.0)","(3.3, 3.8, 3.7824175824175823)"
07-12-2022 14:27:21.058201,"(7.0, 8.6, 8.588571428571429)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.866666666666667)","(6.0, 8.0, 7.633333333333333)","(15.0, 19.0, 18.833333333333332)","(3.3, 4.1, 4.053846153846154)","(21.0, 36.0, 34.0)","(3.3, 3.8, 3.7824175824175823)"
07-12-2022 14:27:22.207646,"(7.0, 8.8, 8.503937007874017)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.866666666666667)","(6.0, 8.0, 7.633333333333333)","(15.0, 19.0, 18.833333333333332)","(3.3, 4.1, 4.053846153846154)","(21.0, 36.0, 34.146341463414636)","(3.3, 3.8, 3.768807339449541)"
07-12-2022 14:27:23.315167,"(7.0, 8.8, 8.506870229007633)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.856880733944955)","(6.0, 8.0, 7.637113402061855)","(15.0, 19.0, 18.77777777777778)","(3.3, 4.2, 4.126174496644295)","(21.0, 36.0, 34.23255813953488)","(3.3, 3.8, 3.768807339449541)"
07-12-2022 14:27:24.458158,"(7.0, 8.8, 8.506870229007633)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.856880733944955)","(6.0, 8.0, 7.637113402061855)","(15.0, 19.0, 18.77777777777778)","(3.3, 4.2, 4.132098765432098)","(21.0, 36.0, 34.23255813953488)","(3.3, 3.8, 3.768807339449541)"
07-12-2022 14:27:25.572710,"(7.0, 8.8, 8.666666666666668)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.681481481481482)","(6.0, 8.0, 7.617391304347826)","(15.0, 19.0, 18.545454545454547)","(3.3, 4.2, 4.123611111111111)","(21.0, 36.0, 33.945945945945944)","(3.3, 3.8, 3.7672645739910315)"
07-12-2022 14:27:26.621657,"(7.0, 8.8, 8.65)","(14.0, 18.5, 18.392307692307693)","(8.0, 10.0, 9.681481481481482)","(6.0, 8.0, 7.617391304347826)","(15.0, 19.0, 17.470588235294116)","(3.3, 4.2, 4.117910447761194)","(21.0, 36.0, 33.07692307692308)","(3.3, 3.8, 3.7909090909090906)"
07-12-2022 14:27:27.748653,"(7.0, 8.8, 8.633333333333333)","(14.0, 18.0, 17.88095238095238)","(8.0, 10.0, 9.681481481481482)","(6.0, 8.0, 7.701694915254237)","(15.0, 17.5, 18.05)","(3.3, 4.2, 4.117910447761194)","(21.0, 36.0, 33.473684210526315)","(3.3, 3.8, 3.725)"
07-12-2022 14:27:28.924569,"(7.0, 9.0, 8.719999999999999)","(14.0, 18.0, 17.153846153846153)","(8.0, 10.0, 9.708474576271186)","(6.0, 8.0, 7.725)","(15.0, 18.5, 18.11111111111111)","(3.3, 4.2, 4.117910447761194)","(21.0, 36.0, 33.473684210526315)","(3.3, 3.75, 3.7111111111111112)"
07-12-2022 14:27:30.169762,"(7.0, 9.0, 8.816666666666666)","(14.0, 18.0, 17.153846153846153)","(8.0, 10.0, 9.708474576271186)","(6.0, 8.0, 7.808695652173913)","(15.0, 18.5, 18.08823529411765)","(3.3, 4.2, 4.117910447761194)","(21.0, 36.0, 33.53846153846154)","(3.3, 3.75, 3.793125)"
07-12-2022 14:27:31.384362,"(7.0, 8.6, 8.497560975609757)","(14.0, 17.5, 17.105263157894736)","(8.0, 10.0, 9.708474576271186)","(6.0, 8.0, 7.808695652173913)","(15.0, 18.5, 18.08823529411765)","(3.3, 4.2, 4.117910447761194)","(21.0, 36.0, 33.63636363636363)","(3.3, 3.8, 3.827118644067797)"
07-12-2022 14:27:32.529316,"(7.0, 8.6, 8.504545454545454)","(14.0, 17.5, 16.653846153846153)","(8.0, 10.0, 9411.388235294118)","(6.0, 8.0, 9998.5)","(15.0, 18.0, 9998.5)","(3.3, 4.2, 9998.5)","(21.0, 36.0, 9998.5)","(3.3, 3.85, 9998.5)"
07-12-2022 14:27:33.589703,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:34.634429,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:35.646484,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:36.726491,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:37.807416,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:38.921436,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:39.977431,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:41.064500,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
07-12-2022 14:27:42.075590,"(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)"
