,Mr Skylark,Sirius Keith,Cosmic Tom Tom,Aerobic Bella,Regal Pursuit,Switched Out,Skylark Tiara
06-01-2023 14:15:58.741019,"(4.6, 5.2, 5.125)","(4.8, 5.8, 5.68)","(21.0, 44.0, 41.77777777777778)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.390909090909091)","(91.0, 220.0, 190.0)"
06-01-2023 14:15:59.702687,"(4.6, 5.2, 5.125)","(4.8, 5.8, 5.663636363636363)","(21.0, 42.0, 39.6)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.390909090909091)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:00.612138,"(4.6, 5.2, 5.125)","(4.8, 5.8, 5.663636363636363)","(21.0, 42.0, 39.6)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.4, 3.39)","(3.7, 4.5, 4.38)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:01.513966,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.6499999999999995)","(21.0, 42.0, 39.6)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.4, 3.3863636363636362)","(3.7, 4.5, 4.433333333333334)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:02.457766,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.6899999999999995)","(21.0, 42.0, 39.6)","(13.0, 13.5, 13.142857142857142)","(2.35, 3.45, 3.4016129032258067)","(3.7, 4.4, 4.388888888888889)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:03.429590,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.726923076923077)","(21.0, 40.0, 39.25)","(13.0, 13.5, 13.071428571428571)","(2.35, 3.45, 3.407142857142857)","(3.7, 4.4, 4.384)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:04.409186,"(4.6, 5.2, 5.125)","(4.8, 5.9, 5.735483870967742)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 13.071428571428571)","(2.5, 3.45, 3.418085106382979)","(3.6, 4.4, 4.384)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:05.362924,"(4.6, 5.2, 5.164)","(4.8, 5.8, 5.657142857142857)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 13.071428571428571)","(2.5, 3.45, 3.418085106382979)","(3.6, 4.4, 4.386206896551724)","(91.0, 220.0, 190.0)"
06-01-2023 14:16:06.322316,"(4.6, 5.2, 5.166666666666667)","(4.8, 5.8, 5.6499999999999995)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 13.071428571428571)","(2.5, 3.45, 3.4283333333333332)","(3.6, 4.4, 4.386206896551724)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:07.401763,"(4.6, 5.2, 5.167857142857143)","(4.8, 5.8, 5.6499999999999995)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 13.071428571428571)","(2.5, 3.45, 3.4447916666666667)","(3.6, 4.4, 4.448648648648649)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:08.433534,"(4.6, 5.2, 5.138235294117647)","(4.8, 5.7, 5.509090909090909)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 12.976190476190476)","(2.5, 3.45, 3.4492063492063494)","(3.6, 4.6, 4.5)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:09.389226,"(4.6, 5.2, 5.130232558139535)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 12.976190476190476)","(2.5, 3.45, 3.4492063492063494)","(3.6, 4.6, 4.5)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:10.709875,"(4.6, 5.2, 5.130232558139535)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 12.976190476190476)","(2.5, 3.45, 3.449264705882353)","(3.6, 4.6, 4.5)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:11.751215,"(4.6, 5.2, 5.130232558139535)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.5, 12.681818181818182)","(2.5, 3.45, 3.4642857142857144)","(3.6, 4.6, 4.4982456140350875)","(91.0, 220.0, 196.66666666666666)"
06-01-2023 14:16:12.766040,"(4.6, 5.2, 5.118918918918919)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.681818181818182)","(2.5, 3.5, 3.4714285714285715)","(3.6, 4.6, 4.503448275862069)","(91.0, 220.0, 174.0)"
06-01-2023 14:16:14.019095,"(4.6, 5.2, 5.118918918918919)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.585365853658537)","(2.5, 3.5, 3.4741935483870967)","(3.6, 4.6, 4.507142857142857)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:15.278051,"(4.6, 5.2, 5.118918918918919)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.585365853658537)","(2.5, 3.5, 3.4741935483870967)","(3.6, 4.6, 4.507142857142857)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:16.503476,"(4.6, 5.2, 5.118918918918919)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.59375)","(2.5, 3.5, 3.458823529411765)","(3.6, 4.6, 4.507142857142857)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:17.580009,"(4.6, 5.2, 5.130232558139535)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.63888888888889)","(2.5, 3.5, 3.456)","(3.6, 4.6, 4.530612244897959)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:18.606145,"(4.6, 5.2, 5.103225806451612)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.63888888888889)","(2.5, 3.5, 3.456)","(3.6, 4.6, 4.530612244897959)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:19.594170,"(4.6, 5.2, 5.103225806451612)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.63888888888889)","(2.5, 3.5, 3.482)","(3.6, 4.6, 4.5)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:20.583373,"(4.6, 5.2, 5.101639344262296)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.605263157894736)","(2.5, 3.5, 3.519)","(3.6, 4.6, 4.481481481481482)","(91.0, 270.0, 163.33333333333334)"
06-01-2023 14:16:21.551153,"(4.6, 5.2, 5.101639344262296)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.666666666666664)","(13.0, 13.0, 12.605263157894736)","(2.5, 3.55, 3.5121951219512195)","(3.6, 4.6, 4.419354838709678)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:22.746337,"(4.6, 5.2, 5.101639344262296)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.23076923076923)","(13.0, 13.0, 12.491525423728813)","(2.5, 3.55, 3.51025641025641)","(3.6, 4.5, 4.411764705882353)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:23.812621,"(4.4, 5.2, 5.101639344262296)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.23076923076923)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.55, 3.5069767441860464)","(3.6, 4.5, 4.405555555555556)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:24.850306,"(4.4, 5.2, 5.1)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.23076923076923)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.55, 3.533333333333333)","(3.6, 4.5, 4.405555555555556)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:25.897204,"(4.4, 5.2, 5.1)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.23076923076923)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.55, 3.5352941176470587)","(3.6, 4.5, 4.405555555555556)","(91.0, 270.0, 174.0)"
06-01-2023 14:16:26.912174,"(4.4, 5.2, 5.1)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.23076923076923)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.6, 3.5537974683544302)","(3.6, 4.5, 4.405555555555556)","(91.0, 270.0, 198.0)"
06-01-2023 14:16:28.009862,"(4.4, 5.2, 5.053658536585366)","(4.8, 5.7, 5.508)","(21.0, 40.0, 37.81818181818182)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.6, 3.5537974683544302)","(3.6, 4.5, 4.365151515151515)","(91.0, 270.0, 198.0)"
06-01-2023 14:16:29.158645,"(4.4, 5.0, 4.977142857142857)","(4.8, 5.7, 5.508)","(21.0, 40.0, 38.857142857142854)","(12.0, 13.0, 12.491525423728813)","(2.5, 3.6, 3.5619791666666667)","(3.6, 4.5, 4.365151515151515)","(91.0, 270.0, 198.0)"
06-01-2023 14:16:30.129341,"(4.4, 5.0, 4.934285714285714)","(4.8, 5.7, 5.566666666666666)","(21.0, 40.0, 38.857142857142854)","(12.0, 13.0, 12.516129032258064)","(2.5, 3.6, 3.5619791666666667)","(3.6, 4.5, 4.365151515151515)","(91.0, 270.0, 187.5)"
06-01-2023 14:16:31.214902,"(4.4, 5.0, 4.947727272727273)","(4.8, 5.7, 5.55)","(21.0, 42.0, 39.42857142857143)","(12.0, 13.0, 12.516129032258064)","(2.5, 3.6, 3.565238095238095)","(3.6, 4.5, 4.359842519685039)","(91.0, 270.0, 187.5)"
06-01-2023 14:16:32.307694,"(4.4, 5.0, 4.947727272727273)","(4.8, 5.6, 5.536363636363636)","(21.0, 40.0, 39.55555555555556)","(12.0, 13.0, 12.517241379310345)","(2.6, 3.6, 3.576)","(3.6, 4.5, 4.366666666666666)","(91.0, 270.0, 187.5)"
06-01-2023 14:16:33.385093,"(4.4, 5.0, 4.947727272727273)","(4.8, 5.6, 5.478947368421053)","(21.0, 40.0, 39.5)","(12.0, 13.0, 12.517241379310345)","(2.6, 3.6, 3.5703125)","(3.6, 4.5, 4.360504201680672)","(91.0, 270.0, 187.5)"
06-01-2023 14:16:34.432470,"(4.4, 5.0, 4.945238095238095)","(4.8, 5.6, 5.466666666666667)","(21.0, 40.0, 39.0)","(12.0, 13.0, 12.787878787878787)","(2.6, 3.6, 3.5703125)","(3.6, 4.5, 4.430392156862745)","(91.0, 270.0, 187.5)"
06-01-2023 14:16:35.483607,"(4.4, 5.1, 4.96271186440678)","(4.8, 5.4, 5.38)","(21.0, 40.0, 39.0)","(11.0, 13.0, 12.575757575757576)","(2.6, 3.6, 3.5703125)","(3.6, 4.5, 4.430392156862745)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:36.485599,"(4.4, 5.3, 5.285304659498208)","(4.8, 5.4, 5.3500000000000005)","(21.0, 40.0, 38.857142857142854)","(11.0, 13.0, 12.575757575757576)","(2.6, 3.6, 3.4152173913043478)","(3.6, 4.5, 4.369230769230769)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:37.435930,"(4.4, 5.6, 5.509090909090909)","(4.8, 5.3, 5.291176470588235)","(21.0, 40.0, 38.666666666666664)","(11.0, 13.0, 12.639344262295083)","(2.6, 3.45, 3.4152173913043478)","(3.6, 4.5, 4.369767441860465)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:38.332210,"(4.4, 5.6, 5.47741935483871)","(4.8, 5.3, 5.290909090909091)","(21.0, 40.0, 38.666666666666664)","(11.0, 13.0, 12.507462686567164)","(2.6, 3.45, 3.434)","(3.6, 4.5, 4.379136690647482)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:39.411349,"(4.4, 5.6, 5.471641791044776)","(4.8, 5.4, 5.34375)","(21.0, 40.0, 38.666666666666664)","(11.0, 13.0, 12.421052631578947)","(2.6, 3.45, 3.3756410256410256)","(3.6, 4.5, 4.4346938775510205)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:40.453977,"(4.4, 5.6, 5.488311688311688)","(4.8, 5.4, 5.385000000000001)","(21.0, 40.0, 38.857142857142854)","(11.0, 13.0, 12.421052631578947)","(2.6, 3.4, 3.3756410256410256)","(3.6, 4.5, 4.431521739130435)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:41.469607,"(4.4, 5.6, 5.498550724637681)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.421052631578947)","(2.6, 3.4, 3.3666666666666667)","(3.6, 4.5, 4.4363636363636365)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:42.630197,"(4.4, 5.6, 5.5131578947368425)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.5)","(2.6, 3.4, 3.3386666666666667)","(3.6, 4.5, 4.4363636363636365)","(101.0, 270.0, 187.5)"
06-01-2023 14:16:43.620056,"(4.4, 5.6, 5.5131578947368425)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.5)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.5, 4.4363636363636365)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:44.745564,"(4.4, 5.6, 5.5131578947368425)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.520833333333334)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.5, 4.4363636363636365)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:45.761552,"(4.4, 5.6, 5.513513513513513)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.454545454545455)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.5, 4.474545454545455)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:46.739834,"(4.4, 5.6, 5.528888888888889)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.508196721311476)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.5, 4.506172839506172)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:47.728752,"(4.4, 5.6, 5.515789473684211)","(4.8, 5.4, 5.389473684210526)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.508196721311476)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.6, 4.5025641025641026)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:48.813977,"(4.4, 5.6, 5.503030303030303)","(4.8, 5.4, 5.38)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.538461538461538)","(2.6, 3.4, 3.3337499999999998)","(3.6, 4.6, 4.5025641025641026)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:49.839723,"(4.4, 5.6, 5.503030303030303)","(4.8, 5.4, 5.38)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.538461538461538)","(2.6, 3.4, 3.3341772151898734)","(3.6, 4.6, 4.5025641025641026)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:50.866712,"(4.4, 5.6, 5.503030303030303)","(4.8, 5.4, 5.38)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.538461538461538)","(2.6, 3.4, 3.3341772151898734)","(3.6, 4.6, 4.50958904109589)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:51.909385,"(4.4, 5.6, 5.503030303030303)","(4.8, 5.4, 5.38)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.538461538461538)","(2.6, 3.4, 3.337254901960784)","(3.6, 4.6, 4.50958904109589)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:52.845664,"(4.4, 5.6, 5.55076923076923)","(4.8, 5.4, 5.322727272727272)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.508196721311476)","(2.6, 3.4, 3.3376237623762375)","(3.6, 4.6, 4.4963855421686745)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:53.794234,"(4.4, 5.6, 5.555882352941176)","(4.8, 5.4, 5.322727272727272)","(21.0, 40.0, 39.2)","(11.0, 13.0, 12.546875)","(2.6, 3.4, 3.340776699029126)","(3.6, 4.6, 4.498765432098765)","(101.0, 270.0, 180.0)"
06-01-2023 14:16:54.863007,"(4.4, 5.6, 5.565277777777777)","(4.8, 5.4, 5.3)","(21.0, 40.0, 45.714285714285715)","(11.0, 13.0, 12.465753424657533)","(2.6, 3.4, 3.328235294117647)","(3.6, 4.6, 4.498765432098765)","(101.0, 270.0, 177.5)"
06-01-2023 14:16:55.871227,"(4.4, 5.6, 5.582)","(4.8, 5.3, 5.289130434782608)","(21.0, 46.0, 45.714285714285715)","(11.0, 13.0, 12.465753424657533)","(2.6, 3.4, 3.3289156626506022)","(3.6, 4.6, 4.48139534883721)","(101.0, 260.0, 185.0)"
06-01-2023 14:16:56.857908,"(4.4, 5.6, 5.582)","(4.8, 5.4, 5.322388059701493)","(21.0, 46.0, 45.46666666666667)","(11.0, 13.0, 12.465753424657533)","(2.6, 3.4, 3.359550561797753)","(3.6, 4.6, 4.48139534883721)","(101.0, 260.0, 208.57142857142856)"
06-01-2023 14:16:57.825554,"(4.4, 5.6, 5.5375)","(4.8, 5.4, 5.322388059701493)","(21.0, 46.0, 45.42857142857143)","(11.0, 13.0, 12.409090909090908)","(2.6, 3.4, 3.3662650602409636)","(3.6, 4.6, 4.533870967741936)","(101.0, 260.0, 215.0)"
06-01-2023 14:16:58.886019,"(4.4, 5.6, 5.533333333333333)","(4.8, 5.4, 5.321212121212121)","(21.0, 46.0, 45.69230769230769)","(11.0, 12.5, 12.353658536585366)","(2.6, 3.4, 3.361111111111111)","(3.6, 4.6, 4.5484374999999995)","(101.0, 260.0, 215.0)"
06-01-2023 14:17:00.011029,"(4.4, 5.6, 5.571428571428571)","(4.8, 5.4, 5.32972972972973)","(21.0, 46.0, 45.875)","(11.0, 12.0, 11.983050847457626)","(2.6, 3.4, 3.3555555555555556)","(3.6, 4.6, 4.577215189873417)","(101.0, 260.0, 186.66666666666666)"
06-01-2023 14:17:01.042502,"(4.4, 5.6, 5.571428571428571)","(4.8, 5.4, 5.32972972972973)","(21.0, 50.0, 47.333333333333336)","(11.0, 12.0, 11.892307692307693)","(2.6, 3.4, 3.314705882352941)","(3.6, 4.6, 4.475925925925926)","(101.0, 260.0, 174.0)"
06-01-2023 14:17:02.073116,"(4.4, 5.8, 5.741379310344827)","(4.8, 5.4, 5.338181818181819)","(21.0, 48.0, 47.666666666666664)","(11.0, 12.0, 11.892307692307693)","(2.6, 3.35, 3.3315384615384613)","(3.6, 4.5, 4.5)","(101.0, 270.0, 174.0)"
06-01-2023 14:17:03.465398,"(4.4, 5.9, 5.833333333333333)","(4.8, 5.4, 5.309589041095891)","(21.0, 48.0, 46.666666666666664)","(11.0, 12.0, 11.609022556390977)","(2.6, 3.35, 3.313076923076923)","(3.6, 4.6, 4.505714285714285)","(101.0, 270.0, 238.0)"
06-01-2023 14:17:04.493678,"(4.4, 5.9, 5.833333333333333)","(4.6, 5.4, 5.309589041095891)","(21.0, 48.0, 45.6)","(11.0, 12.0, 11.653333333333332)","(2.6, 3.35, 3.3120967741935483)","(3.6, 4.6, 4.487058823529412)","(101.0, 270.0, 238.0)"
06-01-2023 14:17:05.566597,"(4.4, 5.9, 5.800000000000001)","(4.6, 5.3, 5.280434782608696)","(21.0, 50.0, 45.6)","(11.0, 12.0, 11.653333333333332)","(2.6, 3.35, 3.29)","(3.6, 4.6, 4.497872340425532)","(101.0, 270.0, 238.0)"
06-01-2023 14:17:06.766276,"(4.6, 5.9, 5.85)","(4.6, 5.4, 5.357142857142858)","(26.0, 50.0, 45.2)","(11.0, 12.0, 11.653333333333332)","(2.6, 3.3, 3.29)","(3.7, 4.6, 4.497872340425532)","(101.0, 270.0, 243.0769230769231)"
06-01-2023 14:17:07.929051,"(4.6, 5.9, 5.836363636363636)","(4.6, 5.4, 5.357142857142858)","(26.0, 50.0, 45.2)","(11.0, 12.0, 11.471153846153847)","(2.6, 3.3, 3.3903846153846153)","(3.7, 4.6, 4.441509433962264)","(101.0, 260.0, 243.0769230769231)"
06-01-2023 14:17:08.993052,"(4.6, 5.9, 5.791525423728814)","(4.6, 5.3, 5.271153846153846)","(26.0, 48.0, 47.6)","(11.0, 11.5, 11.471153846153847)","(2.6, 3.4, 3.3828125)","(3.7, 4.5, 4.457534246575342)","(101.0, 260.0, 245.33333333333331)"
06-01-2023 14:17:10.133132,"(4.6, 5.9, 5.804761904761905)","(4.6, 5.3, 5.268518518518518)","(26.0, 48.0, 46.875)","(11.0, 11.5, 11.429824561403509)","(2.6, 3.4, 3.386904761904762)","(3.7, 4.5, 4.457534246575342)","(101.0, 260.0, 245.33333333333331)"
06-01-2023 14:17:11.156067,"(4.6, 5.8, 5.780952380952381)","(4.6, 5.3, 5.292307692307692)","(26.0, 48.0, 47.05263157894737)","(11.0, 11.5, 11.429824561403509)","(2.6, 3.4, 3.386904761904762)","(3.7, 4.5, 4.457534246575342)","(101.0, 260.0, 239.375)"
06-01-2023 14:17:12.138780,"(4.6, 5.8, 5.79731543624161)","(4.6, 5.3, 5.293333333333333)","(26.0, 46.0, 44.0)","(11.0, 11.5, 11.429824561403509)","(2.6, 3.45, 3.3920000000000003)","(3.7, 4.5, 4.538461538461538)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:13.129131,"(4.6, 5.7, 5.692452830188679)","(4.6, 5.4, 5.303846153846154)","(26.0, 46.0, 43.81818181818182)","(11.0, 11.5, 11.277027027027026)","(2.6, 3.45, 3.411842105263158)","(3.7, 4.6, 4.537037037037037)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:14.137743,"(4.6, 5.8, 5.7405405405405405)","(4.6, 5.3, 5.293333333333333)","(26.0, 44.0, 43.333333333333336)","(11.0, 11.5, 11.277027027027026)","(2.6, 3.45, 3.4088235294117646)","(3.7, 4.6, 4.553424657534246)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:15.153218,"(4.6, 5.8, 5.789032258064516)","(4.6, 5.4, 5.332584269662922)","(26.0, 44.0, 43.333333333333336)","(11.0, 11.5, 10.568181818181818)","(2.6, 3.45, 3.39)","(3.7, 4.6, 4.6692307692307695)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:16.185760,"(4.6, 5.8, 5.787820512820512)","(4.6, 5.4, 5.340740740740741)","(26.0, 46.0, 42.30769230769231)","(11.0, 11.0, 10.6)","(2.6, 3.45, 3.39)","(3.7, 4.7, 4.699999999999999)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:17.199001,"(4.6, 5.8, 5.787820512820512)","(4.6, 5.4, 5.331034482758621)","(26.0, 46.0, 42.30769230769231)","(11.0, 11.0, 10.6)","(2.6, 3.45, 3.39)","(3.7, 4.8, 4.7368421052631575)","(101.0, 270.0, 247.5)"
06-01-2023 14:17:18.193031,"(4.6, 5.8, 5.779335793357934)","(4.6, 5.4, 5.334117647058823)","(26.0, 46.0, 43.0)","(11.0, 10.5, 10.239583333333334)","(2.6, 3.45, 3.3811475409836067)","(3.7, 4.8, 4.764)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:19.321441,"(4.6, 5.8, 5.772953736654804)","(4.6, 5.3, 5.235)","(26.0, 46.0, 43.0)","(11.0, 10.5, 10.0)","(2.6, 3.45, 3.491812865497076)","(3.7, 4.8, 4.786792452830189)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:20.301572,"(4.6, 5.9, 5.85404255319149)","(4.6, 5.2, 5.18448275862069)","(26.0, 46.0, 41.63636363636363)","(11.0, 10.5, 10.0)","(2.6, 3.5, 3.5257894736842106)","(3.7, 4.8, 4.776470588235294)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:21.232488,"(4.6, 5.9, 5.790909090909091)","(4.6, 5.1, 5.0729729729729724)","(26.0, 46.0, 41.63636363636363)","(11.0, 10.5, 9.932075471698115)","(2.6, 3.55, 3.5278894472361806)","(3.7, 4.8, 4.7639344262295085)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:22.188039,"(4.6, 5.9, 5.790909090909091)","(4.6, 5.1, 5.065384615384615)","(26.0, 46.0, 42.25)","(11.0, 9.8, 9.75294117647059)","(2.6, 3.55, 3.5278894472361806)","(3.7, 4.8, 4.7639344262295085)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:23.185441,"(4.6, 5.9, 5.763636363636364)","(4.6, 5.1, 5.059090909090909)","(26.0, 46.0, 42.25)","(11.0, 9.8, 9.666666666666666)","(2.6, 3.55, 3.5278894472361806)","(3.7, 4.8, 4.760714285714286)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:24.140871,"(4.6, 5.9, 5.763636363636364)","(4.6, 5.3, 5.072)","(26.0, 46.0, 42.25)","(11.0, 9.8, 9.666666666666666)","(2.6, 3.55, 3.5276649746192894)","(3.7, 4.8, 4.77875)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:25.092937,"(4.6, 5.9, 5.718181818181819)","(4.6, 5.2, 5.1190476190476195)","(26.0, 46.0, 41.714285714285715)","(11.0, 11.5, 9.648101265822785)","(2.6, 3.6, 3.5381789137380193)","(3.7, 4.8, 4.692307692307692)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:26.085684,"(4.6, 5.8, 5.76652719665272)","(4.6, 5.1, 5.011475409836065)","(26.0, 46.0, 40.5)","(11.0, 11.0, 10.685714285714285)","(2.6, 3.55, 3.53141592920354)","(3.7, 4.8, 4.699099099099099)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:27.161121,"(4.6, 5.8, 5.76652719665272)","(4.6, 5.1, 4.9944444444444445)","(26.0, 46.0, 40.5)","(11.0, 11.0, 10.680555555555555)","(2.6, 3.55, 3.53141592920354)","(3.7, 4.8, 4.699999999999999)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:28.099083,"(4.6, 5.8, 5.76652719665272)","(4.6, 5.1, 4.995774647887324)","(26.0, 46.0, 39.888888888888886)","(11.0, 11.0, 10.680555555555555)","(2.6, 3.55, 3.53141592920354)","(3.7, 4.8, 4.699999999999999)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:29.312414,"(4.6, 5.8, 5.76652719665272)","(4.6, 5.1, 4.991176470588235)","(26.0, 46.0, 39.69230769230769)","(11.0, 11.0, 10.580645161290322)","(2.6, 3.55, 3.531165919282511)","(3.7, 4.8, 4.699999999999999)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:30.718794,"(4.6, 5.8, 5.765217391304348)","(4.6, 5.1, 4.991176470588235)","(26.0, 44.0, 39.1764705882353)","(11.0, 11.0, 10.571428571428571)","(2.6, 3.55, 3.5322727272727272)","(3.7, 4.8, 4.699999999999999)","(101.0, 270.0, 242.3076923076923)"
06-01-2023 14:17:31.883519,"(4.6, 5.8, 5.765217391304348)","(4.6, 5.1, 4.991176470588235)","(26.0, 42.0, 39.1764705882353)","(11.0, 11.0, 10.431034482758621)","(2.6, 3.55, 3.5270212765957445)","(3.7, 4.8, 4.732530120481927)","(101.0, 270.0, 191.66666666666669)"
06-01-2023 14:17:32.920385,"(4.6, 5.8, 5.739473684210527)","(4.6, 5.1, 4.991176470588235)","(26.0, 42.0, 39.1764705882353)","(11.0, 10.5, 10.431034482758621)","(2.6, 3.55, 3.5270212765957445)","(3.7, 4.8, 4.735802469135802)","(101.0, 200.0, 185.71428571428572)"
06-01-2023 14:17:33.994359,"(4.6, 5.8, 5.75)","(4.6, 5.1, 4.991176470588235)","(26.0, 42.0, 39.1764705882353)","(11.0, 10.5, 10.431034482758621)","(2.6, 3.55, 3.478048780487805)","(3.7, 4.8, 4.735802469135802)","(101.0, 200.0, 185.71428571428572)"
