,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:41:08.179180,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:09.463196,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:10.707976,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:12.009583,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:13.206099,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:14.440742,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 9.2, 8.257142857142856)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:15.736723,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.8, 8.28)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:17.069855,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.533333333333333)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:18.342702,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.32)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:19.575545,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.32)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:20.735017,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:21.882462,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.321428571428571)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:23.028469,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:24.218170,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:25.418895,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.185)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:26.613743,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.2136363636363634)","(4.0, 5.9, 5.572727272727273)","(5.5, 8.6, 8.37142857142857)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.148837209302325)","(13.0, 34.0, 30.153846153846153)"
10-01-2023 13:41:27.825824,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.254545454545455)","(4.0, 5.9, 5.66)","(5.5, 8.6, 7.228571428571429)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 6.608510638297872)","(13.0, 34.0, 30.363636363636363)"
10-01-2023 13:41:29.061652,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.2700000000000005)","(5.5, 8.6, 7.466666666666667)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.6, 7.784615384615385)","(13.0, 34.0, 30.363636363636363)"
10-01-2023 13:41:30.266395,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.375)","(5.5, 8.4, 7.466666666666667)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.0)"
10-01-2023 13:41:31.437356,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.375)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.0)"
10-01-2023 13:41:32.586050,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.375)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.0)"
10-01-2023 13:41:33.729706,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.613636363636364)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:34.932145,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.613636363636364)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:36.115750,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.613636363636364)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:37.262880,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.613636363636364)","(5.5, 8.4, 7.28)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 7.784615384615385)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:38.462359,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.682758620689656)","(5.5, 8.4, 7.14)","(11.0, 19.5, 15.166666666666666)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 6.9625)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:39.681230,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.682758620689656)","(5.5, 8.4, 7.14)","(11.0, 19.5, 15.25)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 6.9625)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:40.934243,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.682758620689656)","(5.5, 8.4, 7.14)","(11.0, 16.5, 15.25)","(7.5, 14.0, 11.67741935483871)","(6.5, 8.4, 6.9625)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:42.142050,"(8.5, 15.0, 11.22)","(3.1, 3.5, 3.23)","(4.0, 5.9, 5.682758620689656)","(5.5, 8.4, 7.14)","(11.0, 16.5, 14.354166666666666)","(7.5, 14.0, 12.03125)","(6.5, 8.4, 6.9625)","(13.0, 34.0, 31.09090909090909)"
10-01-2023 13:41:43.371962,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.232258064516129)","(4.0, 5.9, 5.629032258064516)","(5.5, 8.4, 7.14)","(11.0, 19.5, 14.354166666666666)","(7.5, 12.5, 12.03125)","(6.5, 8.4, 6.9625)","(13.0, 34.0, 36.857142857142854)"
10-01-2023 13:41:44.616589,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.1887096774193546)","(4.0, 5.9, 5.6156250000000005)","(5.5, 8.4, 7.14)","(11.0, 19.5, 15.115384615384615)","(7.5, 12.5, 12.6)","(6.5, 8.4, 6.9625)","(13.0, 38.0, 34.666666666666664)"
10-01-2023 13:41:45.786320,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.1887096774193546)","(4.0, 5.9, 5.624242424242425)","(5.5, 8.4, 7.14)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 12.6)","(6.5, 8.4, 6.9625)","(13.0, 40.0, 36.0)"
10-01-2023 13:41:46.936356,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.1887096774193546)","(4.0, 5.9, 5.624242424242425)","(5.5, 8.2, 7.171428571428572)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.4, 7.108333333333333)","(13.0, 40.0, 36.57142857142857)"
10-01-2023 13:41:48.116519,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.1887096774193546)","(4.0, 5.9, 5.7)","(5.5, 8.2, 7.171428571428572)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.4, 7.134693877551021)","(13.0, 40.0, 36.57142857142857)"
10-01-2023 13:41:49.289662,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.1887096774193546)","(4.0, 5.9, 5.7)","(5.5, 8.2, 7.171428571428572)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.4, 6.85)","(13.0, 40.0, 35.333333333333336)"
10-01-2023 13:41:50.491456,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.0, 5.9, 5.7)","(5.5, 8.2, 7.104347826086957)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.4, 7.226086956521739)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:51.620900,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.0, 5.9, 5.7)","(5.5, 8.2, 7.104347826086957)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.2, 6.98095238095238)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:52.766447,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.0, 5.9, 5.7)","(5.5, 8.2, 7.222222222222222)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.2, 6.98095238095238)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:53.858873,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.0, 5.9, 5.7)","(5.5, 8.0, 7.222222222222222)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.2, 6.795121951219512)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:54.902627,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.2, 5.9, 5.7)","(5.5, 8.0, 7.222222222222222)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.2, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:55.956044,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.2, 5.9, 5.7)","(5.5, 8.0, 7.222222222222222)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:57.048088,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.2, 5.9, 5.7)","(5.5, 8.0, 7.117647058823529)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:58.215857,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.231081081081081)","(4.2, 5.9, 5.7)","(5.5, 8.0, 7.117647058823529)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:41:59.459933,"(8.5, 15.0, 11.625)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.624242424242425)","(5.5, 8.0, 7.4)","(11.0, 19.5, 15.115384615384615)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:00.719899,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.624242424242425)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.326086956521738)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:02.065930,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.7)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.326086956521738)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:03.474682,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.7)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.326086956521738)","(7.5, 13.0, 11.772727272727273)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:04.644040,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.7)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(7.5, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:05.732499,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.7)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(7.5, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:06.870639,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.7)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(7.5, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:07.960243,"(8.5, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.733333333333333)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(7.5, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(13.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:09.049660,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.733333333333333)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:10.181346,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.733333333333333)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:11.344215,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.733333333333333)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:12.470101,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.733333333333333)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:13.617191,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.6692307692307695)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:14.753374,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2289473684210526)","(4.2, 5.9, 5.6692307692307695)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:15.883443,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.226923076923077)","(4.2, 5.9, 5.6692307692307695)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 35.333333333333336)"
10-01-2023 13:42:17.069864,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.242857142857143)","(4.2, 5.9, 5.742105263157895)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 42.0, 38.0)"
10-01-2023 13:42:18.183764,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2773809523809527)","(4.2, 5.9, 5.742105263157895)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:19.313575,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2773809523809527)","(4.2, 5.9, 5.742105263157895)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:20.404258,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.2773809523809527)","(4.2, 5.9, 5.742105263157895)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:21.494958,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.742105263157895)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:22.555048,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.7214285714285715)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:23.565098,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:24.565109,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:25.609198,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:26.666439,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:27.755375,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.695652173913043)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:28.842038,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 13.0, 11.710526315789474)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:29.908780,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.768421052631579)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:30.982045,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.811764705882354)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:32.044023,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.766666666666667)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:33.096958,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.285227272727273)","(4.2, 5.9, 5.78)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.377777777777777)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:34.217120,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.888888888888889)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.183333333333334)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:35.317504,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.183333333333334)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:36.392415,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.183333333333334)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:37.529804,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 6.833333333333333)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:38.592219,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 6.833333333333333)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:39.730455,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 6.833333333333333)","(14.0, 44.0, 38.0)"
10-01-2023 13:42:40.829342,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.102564102564102)","(14.0, 44.0, 32.8235294117647)"
10-01-2023 13:42:41.966207,"(9.0, 15.0, 11.76)","(3.1, 3.45, 3.288888888888889)","(4.2, 6.0, 5.947368421052632)","(5.5, 7.8, 7.228571428571429)","(11.0, 19.5, 15.673913043478262)","(8.0, 12.5, 11.805555555555555)","(6.5, 8.0, 7.125)","(14.0, 46.0, 32.77777777777778)"
