,Alembee,Conspiracist,Galbalan,Iaintnorockfairy,Smugglers Mate,Turbo Toronado,Annie Belle,Magic Garden,Tee Cee Tracey,Benalta Rain,Persuasive Star
10-01-2023 14:08:10.479224,"(5.0, 5.5, 5.494594594594594)","(2.7, 3.3, 3.2534883720930234)","(2.6, 3.0, 2.9923809523809526)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.346938775510203)","(31.0, 60.0, 56.30434782608695)","(31.0, 38.0, 36.666666666666664)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.666666666666668)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:11.946942,"(5.0, 5.5, 5.494594594594594)","(2.7, 3.3, 3.2365079365079366)","(2.6, 3.0, 2.9923809523809526)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.346938775510203)","(31.0, 60.0, 56.30434782608695)","(31.0, 38.0, 35.44444444444444)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.666666666666668)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:13.533015,"(5.0, 5.5, 5.494594594594594)","(2.7, 3.3, 3.2512195121951217)","(2.6, 3.0, 2.9923809523809526)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.346938775510203)","(31.0, 60.0, 56.30434782608695)","(31.0, 36.0, 35.523809523809526)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.666666666666668)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:15.045284,"(5.0, 5.5, 5.494594594594594)","(2.8, 3.3, 3.2444444444444445)","(2.6, 3.0, 2.9923809523809526)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.536231884057973)","(31.0, 60.0, 56.30434782608695)","(31.0, 36.0, 35.523809523809526)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.571428571428573)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:16.500020,"(5.0, 5.5, 5.494594594594594)","(2.8, 3.3, 3.250793650793651)","(2.6, 3.0, 2.9923809523809526)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.536231884057973)","(31.0, 60.0, 56.30434782608695)","(31.0, 36.0, 35.523809523809526)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.571428571428573)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:17.925917,"(5.0, 5.5, 5.4546875)","(2.8, 3.3, 3.2355555555555555)","(2.6, 3.0, 3.0882716049382717)","(81.0, 140.0, 139.23076923076923)","(31.0, 75.0, 66.30434782608695)","(21.0, 28.0, 27.536231884057973)","(31.0, 60.0, 56.30434782608695)","(31.0, 36.0, 41.5)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.571428571428573)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:19.523346,"(5.0, 5.6, 5.4546875)","(2.8, 3.3, 3.390691489361702)","(2.6, 3.1, 3.0910828025477706)","(81.0, 140.0, 139.16666666666666)","(31.0, 75.0, 67.5)","(21.0, 28.0, 25.137254901960784)","(31.0, 60.0, 56.30434782608695)","(31.0, 42.0, 41.5)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.571428571428573)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:21.066787,"(5.0, 5.6, 5.4546875)","(2.8, 3.4, 3.388826815642458)","(2.6, 3.1, 3.0910828025477706)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.0)","(21.0, 27.0, 25.8125)","(31.0, 60.0, 56.30434782608695)","(31.0, 42.0, 38.125)","(101.0, 200.0, 195.0)","(13.0, 18.0, 16.59090909090909)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:22.946137,"(5.0, 5.6, 5.4546875)","(2.8, 3.4, 3.5277936962750713)","(2.6, 3.1, 3.0910828025477706)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(21.0, 28.0, 25.333333333333332)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.5, 16.318181818181817)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:24.651138,"(5.0, 5.6, 5.4546875)","(2.8, 3.55, 3.5154471544715444)","(2.6, 3.1, 3.09125)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(21.0, 27.0, 25.333333333333332)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.318181818181817)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:26.187294,"(5.0, 5.6, 5.459322033898305)","(2.8, 3.55, 3.4824675324675325)","(2.6, 3.1, 3.09125)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(21.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.5)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:27.578016,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.55, 3.4824675324675325)","(2.6, 3.1, 3.0860000000000003)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.5)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:28.987416,"(4.8, 5.5, 5.455555555555556)","(2.8, 3.55, 3.4824675324675325)","(2.6, 3.1, 3.0860000000000003)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.5)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:30.487647,"(4.8, 5.5, 5.455555555555556)","(2.8, 3.55, 3.4899696048632216)","(2.6, 3.1, 3.0860000000000003)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 67.85714285714286)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 38.714285714285715)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:32.040646,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.55, 3.4974852071005915)","(2.6, 3.1, 3.0860000000000003)","(81.0, 140.0, 139.0909090909091)","(31.0, 75.0, 65.58823529411765)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.61290322580645)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:33.487114,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.55, 3.4974852071005915)","(2.6, 3.1, 3.0860000000000003)","(81.0, 140.0, 139.0909090909091)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.59322033898305)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:34.912981,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.5, 3.449689440993789)","(2.6, 3.15, 3.023497267759563)","(81.0, 140.0, 139.0909090909091)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:36.353207,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.5, 3.449689440993789)","(2.6, 3.15, 3.023497267759563)","(81.0, 140.0, 146.66666666666666)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:37.805513,"(4.8, 5.5, 5.459322033898305)","(2.8, 3.5, 3.449689440993789)","(2.6, 3.15, 3.023497267759563)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:39.359533,"(4.8, 5.5, 5.4625)","(2.8, 3.5, 3.433333333333333)","(2.6, 3.15, 3.023497267759563)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:40.811814,"(4.8, 5.5, 5.4625)","(2.8, 3.5, 3.4354632587859424)","(2.6, 3.15, 3.0241573033707865)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.5)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:42.211533,"(4.8, 5.5, 5.467796610169492)","(2.8, 3.5, 3.4215547703180214)","(2.6, 3.15, 3.036338028169014)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.0)","(20.0, 27.0, 25.038961038961038)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:43.611054,"(4.8, 5.5, 5.467796610169492)","(2.8, 3.5, 3.4215547703180214)","(2.6, 3.15, 3.036338028169014)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:45.030447,"(4.8, 5.5, 5.467796610169492)","(2.8, 3.5, 3.4215547703180214)","(2.6, 3.15, 3.036338028169014)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:46.478043,"(4.8, 5.5, 5.467796610169492)","(2.8, 3.5, 3.4215547703180214)","(2.6, 3.15, 3.0340517241379312)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:47.896757,"(4.8, 5.5, 5.467796610169492)","(2.8, 3.5, 3.4021897810218977)","(2.6, 3.15, 3.0340517241379312)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.30434782608695)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:49.271001,"(4.8, 5.5, 5.4)","(2.8, 3.5, 3.4079037800687284)","(2.6, 3.15, 3.043253968253968)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.73076923076923)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:50.617748,"(4.8, 5.4, 5.245945945945946)","(2.8, 3.5, 3.397709923664122)","(2.6, 3.15, 3.043253968253968)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 57.04545454545455)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:51.959514,"(4.8, 5.5, 5.294594594594594)","(2.8, 3.5, 3.397709923664122)","(2.6, 3.15, 3.043253968253968)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 57.04545454545455)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:53.258077,"(4.8, 5.5, 5.275609756097561)","(2.8, 3.5, 3.3936507936507936)","(2.6, 3.15, 3.043253968253968)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.63157894736842)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 57.04545454545455)","(31.0, 40.0, 39.25)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.55)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:54.598059,"(4.8, 5.6, 5.148872180451128)","(2.8, 3.5, 3.3381642512077296)","(2.6, 3.15, 3.043253968253968)","(81.0, 150.0, 147.5)","(31.0, 70.0, 67.75)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 57.17391304347826)","(31.0, 40.0, 38.5)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.5)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:55.971442,"(4.8, 5.6, 5.175862068965517)","(2.8, 3.5, 3.2981927710843375)","(2.6, 3.15, 3.047328244274809)","(81.0, 150.0, 146.92307692307693)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.458333333333336)","(31.0, 40.0, 38.8)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.625)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:57.302860,"(4.8, 5.6, 5.173394495412843)","(2.8, 3.5, 3.289308176100629)","(2.6, 3.15, 3.0155)","(81.0, 150.0, 146.92307692307693)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.038961038961038)","(31.0, 60.0, 56.75)","(31.0, 40.0, 38.8)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.625)","(101.0, 260.0, 235.0)"
10-01-2023 14:08:58.657696,"(4.8, 5.6, 5.173394495412843)","(2.8, 3.5, 3.3547120418848166)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 147.14285714285714)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.285714285714285)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.833333333333332)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:00.048636,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3547120418848166)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 140.0)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.285714285714285)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.833333333333332)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:01.360505,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3547120418848166)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 195.0)","(13.0, 17.0, 16.833333333333332)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:02.742533,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.386986301369863)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 193.33333333333334)","(13.0, 17.0, 16.833333333333332)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:04.168966,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3856209150326797)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 17.0, 16.833333333333332)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:05.555597,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3856209150326797)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 17.0, 18.55)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:06.924756,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3856209150326797)","(2.6, 3.15, 3.0376044568245124)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 193.33333333333334)","(13.0, 19.0, 16.9)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:08.276617,"(4.8, 5.6, 5.267857142857142)","(2.8, 3.5, 3.3856209150326797)","(2.6, 3.15, 3.0376044568245124)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 18.5, 17.472)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:09.664534,"(4.8, 5.6, 5.272535211267606)","(2.8, 3.5, 3.393939393939394)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 17.5, 16.214285714285715)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:11.010917,"(4.8, 5.6, 5.272535211267606)","(2.8, 3.5, 3.393939393939394)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 17.5, 16.214285714285715)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:12.327636,"(4.8, 5.6, 5.348101265822785)","(2.8, 3.5, 3.393939393939394)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(19.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(13.0, 17.5, 16.6)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:13.618850,"(4.8, 5.5, 5.339024390243902)","(2.8, 3.5, 3.393939393939394)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 17.5, 16.444444444444443)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:14.883831,"(4.8, 5.5, 5.339024390243902)","(2.8, 3.5, 3.393939393939394)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 17.0, 16.03846153846154)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:16.148904,"(4.8, 5.5, 5.339024390243902)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 17.0, 16.03846153846154)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:17.452449,"(4.8, 5.5, 5.335)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 17.0, 16.1)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:18.864050,"(4.8, 5.5, 5.476923076923077)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.11392405063291)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.73076923076923)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:20.203038,"(4.8, 5.5, 5.476923076923077)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 28.0, 25.857142857142858)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:21.560876,"(4.8, 5.5, 5.476923076923077)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.857142857142858)","(31.0, 60.0, 57.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:22.908506,"(4.8, 5.4, 5.27710843373494)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.857142857142858)","(31.0, 60.0, 56.666666666666664)","(31.0, 40.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:24.262866,"(4.8, 5.4, 5.27710843373494)","(2.8, 3.5, 3.391304347826087)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.857142857142858)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:25.690064,"(4.8, 5.4, 5.27710843373494)","(2.8, 3.5, 3.351063829787234)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 42.36363636363636)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:27.064143,"(4.8, 5.4, 5.274074074074074)","(2.8, 3.5, 3.351063829787234)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 46.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:28.418766,"(4.8, 5.4, 5.3882352941176475)","(2.8, 3.5, 3.351063829787234)","(2.6, 3.15, 3.044371727748691)","(71.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:29.760463,"(4.8, 5.4, 5.379310344827586)","(2.8, 3.5, 3.351063829787234)","(2.6, 3.15, 3.044371727748691)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 42.36363636363636)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:31.060813,"(4.8, 5.4, 5.286666666666667)","(2.8, 3.5, 3.351063829787234)","(2.6, 3.15, 3.044371727748691)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 46.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:32.406534,"(4.8, 5.4, 5.286666666666667)","(2.8, 3.5, 3.3494623655913975)","(2.6, 3.15, 3.044371727748691)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 42.36363636363636)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:33.763709,"(4.8, 5.4, 5.286666666666667)","(2.8, 3.5, 3.3856209150326797)","(2.6, 3.15, 3.044371727748691)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 46.0, 42.5)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
10-01-2023 14:09:35.128309,"(4.8, 5.4, 5.292857142857143)","(2.8, 3.5, 3.3321782178217823)","(2.6, 3.15, 3.0449602122015915)","(81.0, 150.0, 133.33333333333334)","(31.0, 70.0, 62.5)","(20.0, 27.0, 25.6)","(31.0, 60.0, 56.666666666666664)","(31.0, 44.0, 43.333333333333336)","(101.0, 200.0, 196.66666666666666)","(12.0, 16.5, 15.954545454545455)","(101.0, 260.0, 238.57142857142858)"
