,Fiorucci Mama,Universal Playboy,Invisible String,Kelvinater,Hang Glider,Playthatfunkymusic,Indie Ruler,Mia Gusto,Deetea
07-01-2023 15:46:54.697999,"(4.2, 4.5, 4.468852459016394)","(7.5, 8.8, 8.761290322580646)","(4.8, 5.4, 5.31501210653753)","(10.0, 11.5, 11.113924050632912)","(14.0, 18.5, 18.25)","(16.0, 20.0, 19.956521739130434)","(51.0, 90.0, 87.5)","(5.5, 6.2, 6.006976744186047)","(8.0, 9.6, 9.333333333333334)"
07-01-2023 15:46:55.799646,"(4.0, 4.6, 4.516828478964401)","(7.5, 8.8, 8.741379310344827)","(4.8, 5.4, 5.330837004405287)","(10.0, 11.5, 11.089686098654708)","(14.0, 18.5, 18.295454545454547)","(16.0, 20.0, 19.761904761904763)","(51.0, 90.0, 85.0)","(5.5, 6.2, 5.962755102040816)","(8.0, 9.4, 9.385185185185186)"
07-01-2023 15:46:56.934739,"(4.0, 4.5, 4.481530343007916)","(7.5, 8.8, 8.744117647058824)","(4.8, 5.4, 5.330837004405287)","(10.0, 11.5, 11.089285714285714)","(14.0, 18.5, 18.258928571428573)","(16.0, 20.0, 19.807692307692307)","(51.0, 90.0, 87.5)","(5.5, 6.2, 5.991379310344827)","(8.0, 9.4, 9.366666666666665)"
07-01-2023 15:46:58.030846,"(4.0, 4.6, 4.52317880794702)","(7.5, 9.0, 8.811627906976744)","(4.8, 5.4, 5.330989010989011)","(10.0, 11.5, 11.089285714285714)","(14.0, 18.5, 18.258928571428573)","(16.0, 20.0, 19.807692307692307)","(51.0, 95.0, 87.5)","(5.5, 6.0, 5.980373831775701)","(8.0, 9.6, 9.366666666666665)"
07-01-2023 15:46:59.113852,"(4.0, 4.6, 4.5212224108658745)","(7.5, 8.6, 8.52037037037037)","(4.8, 5.4, 5.320906801007556)","(10.0, 11.5, 11.101731601731602)","(14.0, 18.5, 18.206521739130434)","(16.0, 20.0, 19.96551724137931)","(51.0, 95.0, 87.5)","(5.5, 6.0, 6.096734059097979)","(8.0, 9.6, 9.354545454545454)"
07-01-2023 15:47:00.142320,"(4.0, 4.6, 4.507692307692308)","(7.5, 8.6, 8.540740740740741)","(4.8, 5.4, 5.320906801007556)","(10.0, 11.5, 11.101731601731602)","(14.0, 18.5, 18.206521739130434)","(16.0, 20.0, 19.96551724137931)","(51.0, 95.0, 87.5)","(5.5, 6.2, 6.090275761973875)","(8.0, 9.6, 9.354545454545454)"
07-01-2023 15:47:01.218969,"(4.0, 4.6, 4.53620253164557)","(7.5, 8.6, 8.540740740740741)","(4.8, 5.4, 5.321428571428571)","(10.0, 11.5, 11.099576271186441)","(14.0, 18.5, 18.206521739130434)","(16.0, 20.0, 19.967741935483872)","(51.0, 95.0, 87.5)","(5.5, 6.2, 6.032444444444445)","(8.0, 9.6, 9.301492537313433)"
07-01-2023 15:47:02.299440,"(4.0, 4.6, 4.536228287841191)","(7.5, 8.6, 8.52)","(4.8, 5.4, 5.320646766169154)","(10.0, 11.5, 10.864864864864865)","(14.0, 18.5, 18.2)","(16.0, 20.0, 19.967741935483872)","(51.0, 95.0, 89.28571428571429)","(5.0, 6.2, 6.033882352941177)","(8.0, 9.4, 9.301492537313433)"
07-01-2023 15:47:03.401436,"(4.0, 4.6, 4.5354271356783915)","(7.5, 8.6, 8.52972972972973)","(4.8, 5.4, 5.309116809116809)","(10.0, 11.0, 10.53448275862069)","(14.0, 18.5, 18.2)","(16.0, 20.0, 19.967741935483872)","(51.0, 100.0, 90.71428571428572)","(5.0, 6.2, 6.004986149584488)","(8.0, 9.4, 9.291525423728814)"
07-01-2023 15:47:04.497798,"(4.0, 4.6, 4.552051835853131)","(7.5, 8.6, 8.52972972972973)","(4.8, 5.4, 5.309116809116809)","(10.0, 11.0, 10.53448275862069)","(14.0, 18.5, 18.2)","(16.0, 20.0, 19.967741935483872)","(51.0, 95.0, 88.0)","(5.0, 6.2, 5.940059347181009)","(8.0, 9.4, 9.291525423728814)"
07-01-2023 15:47:05.582949,"(4.0, 4.6, 4.558108108108108)","(7.5, 9.0, 8.831724137931035)","(4.8, 5.4, 5.309116809116809)","(10.0, 11.0, 10.538461538461538)","(14.0, 18.5, 18.15)","(16.0, 20.0, 19.967741935483872)","(51.0, 100.0, 90.0)","(5.0, 6.0, 5.918850987432675)","(8.0, 9.4, 9.32)"
07-01-2023 15:47:06.702163,"(4.0, 4.6, 4.5584291187739465)","(7.5, 8.8, 8.627272727272727)","(4.8, 5.4, 5.309116809116809)","(10.0, 11.0, 10.538461538461538)","(14.0, 18.5, 18.191176470588236)","(16.0, 20.0, 19.97222222222222)","(51.0, 100.0, 91.42857142857143)","(5.0, 6.0, 5.9073968705547655)","(8.0, 9.4, 9.44)"
07-01-2023 15:47:07.788195,"(4.0, 4.6, 4.562842465753424)","(7.5, 8.8, 8.65925925925926)","(4.8, 5.4, 5.28421052631579)","(10.0, 11.0, 10.568)","(14.0, 18.5, 18.191176470588236)","(16.0, 20.0, 19.96875)","(51.0, 100.0, 92.5)","(5.0, 6.0, 5.845367412140575)","(8.0, 9.6, 9.471532846715329)"
07-01-2023 15:47:08.821776,"(4.2, 4.6, 4.565346534653465)","(7.5, 9.0, 8.84378698224852)","(4.8, 5.3, 5.265538461538461)","(10.0, 11.0, 10.747641509433961)","(15.0, 18.5, 18.0625)","(16.0, 20.0, 19.96875)","(51.0, 100.0, 92.5)","(5.5, 5.9, 5.845367412140575)","(8.0, 9.6, 9.471532846715329)"
07-01-2023 15:47:09.890103,"(4.2, 4.6, 4.575764192139737)","(7.5, 9.0, 8.85764705882353)","(4.8, 5.3, 5.290254237288136)","(10.0, 11.0, 10.796680497925312)","(15.0, 18.5, 18.2)","(16.0, 21.0, 20.235294117647058)","(51.0, 95.0, 87.5)","(5.5, 5.9, 5.85125348189415)","(8.0, 9.6, 9.584615384615384)"
07-01-2023 15:47:10.938004,"(4.2, 4.6, 4.584526558891454)","(7.5, 9.0, 8.865555555555556)","(4.8, 5.4, 5.306050955414013)","(10.0, 11.0, 10.822463768115941)","(15.0, 18.5, 18.2)","(16.0, 21.0, 20.388235294117646)","(51.0, 95.0, 86.66666666666667)","(5.5, 5.8, 5.794756554307116)","(8.0, 9.2, 9.127333333333333)"
07-01-2023 15:47:12.045565,"(4.2, 4.7, 4.601232394366197)","(7.5, 9.0, 8.912037037037038)","(4.8, 5.4, 5.321608040201005)","(10.0, 11.0, 10.899082568807339)","(15.0, 18.5, 18.310126582278482)","(16.0, 21.0, 20.422535211267604)","(51.0, 95.0, 92.72727272727273)","(5.5, 5.9, 5.832926829268293)","(8.0, 9.2, 9.146360153256705)"
07-01-2023 15:47:13.135515,"(4.2, 4.7, 4.605087719298245)","(7.5, 9.0, 8.916299559471366)","(4.8, 5.3, 5.263636363636364)","(10.0, 11.0, 10.90207715133531)","(15.0, 18.5, 18.323529411764707)","(16.0, 21.0, 20.422535211267604)","(51.0, 95.0, 92.72727272727273)","(5.5, 5.9, 5.832926829268293)","(8.0, 9.2, 9.156153846153845)"
07-01-2023 15:47:14.257133,"(4.2, 4.7, 4.600672268907562)","(7.5, 9.0, 8.916299559471366)","(4.8, 5.3, 5.21906779661017)","(10.0, 11.5, 10.837883959044369)","(15.0, 18.5, 18.307692307692307)","(16.0, 21.0, 20.426573426573427)","(51.0, 95.0, 93.07692307692308)","(5.0, 5.9, 5.831761006289308)","(8.0, 9.2, 9.1624)"
07-01-2023 15:47:15.370328,"(4.2, 4.6, 4.577656675749319)","(7.5, 9.0, 8.94585635359116)","(4.8, 5.3, 5.21906779661017)","(10.0, 11.5, 11.168941979522184)","(15.0, 18.5, 18.3125)","(16.0, 21.0, 20.426573426573427)","(51.0, 95.0, 93.07692307692308)","(5.0, 5.9, 5.831761006289308)","(8.0, 9.2, 9.172897196261681)"
07-01-2023 15:47:16.508416,"(4.2, 4.6, 4.578054298642534)","(7.5, 9.0, 8.966037735849056)","(4.8, 5.3, 5.211827956989247)","(10.0, 11.5, 11.195924764890282)","(15.0, 18.5, 18.363636363636363)","(16.0, 21.0, 20.46808510638298)","(51.0, 95.0, 93.21428571428571)","(5.0, 5.9, 5.835416666666666)","(8.0, 9.2, 9.172549019607843)"
07-01-2023 15:47:17.608220,"(4.2, 4.6, 4.57258382642998)","(7.5, 9.0, 8.966459627329193)","(4.8, 5.3, 5.211827956989247)","(10.0, 11.5, 11.226148409893993)","(15.0, 18.5, 18.31896551724138)","(16.0, 21.0, 20.46808510638298)","(51.0, 95.0, 93.21428571428571)","(5.0, 5.9, 5.831974921630094)","(8.0, 9.2, 9.168539325842696)"
07-01-2023 15:47:18.665104,"(4.2, 4.6, 4.57258382642998)","(7.5, 9.0, 8.983561643835616)","(4.8, 5.3, 5.204927536231883)","(10.0, 11.5, 11.226148409893993)","(15.0, 18.5, 18.345588235294116)","(16.0, 21.0, 20.516129032258064)","(51.0, 95.0, 93.4375)","(5.0, 5.9, 5.8398891966759)","(8.0, 9.2, 9.171717171717171)"
07-01-2023 15:47:19.779022,"(4.2, 4.6, 4.578957915831663)","(7.5, 9.2, 9.130612244897959)","(4.8, 5.2, 5.129022082018928)","(10.0, 11.5, 11.276657060518732)","(15.0, 18.5, 18.345588235294116)","(16.0, 21.0, 20.516129032258064)","(51.0, 95.0, 93.4375)","(5.0, 5.9, 5.8342857142857145)","(8.0, 9.2, 9.302222222222223)"
07-01-2023 15:47:20.929147,"(4.2, 4.7, 4.5816279069767445)","(7.5, 9.2, 9.130612244897959)","(4.8, 5.2, 5.132740213523132)","(10.0, 11.5, 11.271386430678467)","(15.0, 18.5, 18.345588235294116)","(16.0, 21.0, 20.516129032258064)","(51.0, 95.0, 87.0)","(5.0, 5.9, 5.833471074380165)","(8.0, 9.4, 9.170984455958548)"
07-01-2023 15:47:22.041664,"(4.2, 4.7, 4.608288288288288)","(7.5, 9.2, 9.111764705882353)","(4.8, 5.2, 5.132740213523132)","(10.0, 11.5, 11.25552050473186)","(15.0, 18.5, 18.345588235294116)","(16.0, 21.0, 20.516129032258064)","(51.0, 95.0, 86.11111111111111)","(5.0, 5.9, 5.832286995515695)","(8.0, 9.2, 9.180327868852459)"
07-01-2023 15:47:23.171299,"(4.2, 4.7, 4.6251497005988025)","(7.5, 9.2, 9.174999999999999)","(4.8, 5.2, 5.136904761904762)","(10.0, 11.5, 11.26865671641791)","(15.0, 18.5, 18.285714285714285)","(16.0, 21.0, 20.437158469945356)","(51.0, 95.0, 86.11111111111111)","(5.0, 5.9, 5.825615763546798)","(8.0, 9.2, 9.177777777777777)"
07-01-2023 15:47:24.304097,"(4.2, 4.7, 4.647289719626168)","(7.5, 9.2, 9.174999999999999)","(4.8, 5.2, 5.136904761904762)","(10.0, 11.5, 11.28825136612022)","(15.0, 18.5, 18.467741935483872)","(16.0, 21.0, 20.485)","(51.0, 95.0, 91.36363636363636)","(5.0, 5.9, 5.847017543859649)","(8.0, 9.2, 9.214754098360656)"
07-01-2023 15:47:25.410804,"(4.2, 4.7, 4.65890625)","(7.5, 9.2, 9.19111111111111)","(4.8, 5.2, 5.159701492537313)","(10.0, 11.5, 11.28825136612022)","(15.0, 18.5, 18.467741935483872)","(16.0, 21.0, 20.47179487179487)","(51.0, 95.0, 91.36363636363636)","(5.0, 5.9, 5.853250773993808)","(8.0, 9.4, 9.239716312056737)"
07-01-2023 15:47:26.475782,"(4.2, 4.7, 4.655195911413969)","(7.5, 9.2, 9.16)","(4.8, 5.2, 5.159701492537313)","(10.0, 11.5, 11.161764705882353)","(15.0, 18.5, 18.467741935483872)","(16.0, 21.0, 20.47179487179487)","(51.0, 95.0, 91.36363636363636)","(5.0, 5.9, 5.853250773993808)","(8.0, 9.4, 9.239716312056737)"
07-01-2023 15:47:27.479760,"(4.2, 4.7, 4.6773584905660375)","(7.5, 9.2, 9.088888888888889)","(4.8, 5.2, 5.163758389261745)","(10.0, 11.0, 10.947427293064877)","(15.0, 18.5, 18.467741935483872)","(16.0, 21.0, 20.47179487179487)","(51.0, 95.0, 91.36363636363636)","(5.0, 5.9, 5.859322033898305)","(8.0, 9.4, 9.239716312056737)"
07-01-2023 15:47:28.491602,"(4.2, 4.7, 4.680482897384306)","(7.5, 9.2, 9.335483870967742)","(4.8, 5.2, 5.164189189189189)","(10.0, 11.0, 10.979616306954437)","(15.0, 18.5, 18.15277777777778)","(16.0, 21.0, 20.47179487179487)","(51.0, 75.0, 74.375)","(5.0, 5.9, 5.843388429752066)","(8.0, 9.4, 9.20353982300885)"
07-01-2023 15:47:29.536493,"(4.2, 4.8, 4.717891373801917)","(7.5, 9.0, 8.952)","(4.8, 5.2, 5.1553191489361705)","(10.0, 11.0, 10.968235294117648)","(15.0, 18.5, 18.15277777777778)","(16.0, 21.0, 20.47179487179487)","(51.0, 85.0, 80.0)","(5.0, 5.9, 5.851760563380282)","(8.0, 9.4, 9.203603603603604)"
07-01-2023 15:47:30.575347,"(4.2, 4.8, 4.717891373801917)","(7.5, 9.0, 8.952)","(4.8, 5.2, 5.1553191489361705)","(10.0, 11.0, 10.968235294117648)","(15.0, 18.5, 18.15277777777778)","(16.0, 21.0, 20.47179487179487)","(51.0, 85.0, 80.0)","(5.0, 5.9, 5.851760563380282)","(8.0, 9.4, 9.203603603603604)"
07-01-2023 15:47:31.787174,"(4.2, 4.8, 4.717891373801917)","(7.5, 9.0, 8.952)","(4.8, 5.2, 5.1553191489361705)","(10.0, 11.0, 10.95124716553288)","(15.0, 18.5, 17.95679012345679)","(16.0, 21.0, 20.47179487179487)","(51.0, 85.0, 82.14285714285714)","(5.0, 5.9, 5.851590106007067)","(8.0, 9.4, 9.153947368421052)"
07-01-2023 15:47:32.903916,"(4.2, 4.8, 4.730864197530864)","(7.5, 9.4, 9.261333333333333)","(4.6, 5.2, 5.166935483870968)","(10.0, 11.0, 10.97201017811705)","(15.0, 18.5, 18.26923076923077)","(17.0, 21.0, 20.518796992481203)","(51.0, 80.0, 76.25)","(5.0, 5.9, 5.850719424460432)","(8.0, 9.2, 9.153947368421052)"
07-01-2023 15:47:34.029755,"(4.2, 4.8, 4.729559748427673)","(7.5, 9.4, 9.23768115942029)","(4.6, 5.2, 5.171551724137931)","(10.0, 11.0, 10.97201017811705)","(15.0, 18.5, 18.26923076923077)","(17.0, 21.0, 20.513307984790874)","(51.0, 80.0, 77.27272727272727)","(5.0, 5.9, 5.85036231884058)","(8.0, 9.2, 9.153947368421052)"
07-01-2023 15:47:35.221300,"(4.2, 4.8, 4.729113924050633)","(7.5, 9.4, 9.1)","(4.6, 5.2, 5.171052631578948)","(10.0, 11.0, 10.97201017811705)","(15.0, 18.5, 18.26923076923077)","(17.0, 21.0, 20.513307984790874)","(51.0, 80.0, 74.70588235294117)","(5.0, 5.9, 5.85036231884058)","(8.0, 9.2, 9.152702702702703)"
07-01-2023 15:47:36.436291,"(4.2, 4.8, 4.734310850439883)","(7.5, 9.4, 9.1)","(4.6, 5.2, 5.171052631578948)","(10.0, 11.0, 10.97671568627451)","(15.0, 18.5, 18.242424242424242)","(17.0, 21.0, 20.554770318021202)","(51.0, 75.0, 70.4)","(5.0, 5.9, 6.008374384236453)","(8.0, 9.2, 9.146846846846847)"
07-01-2023 15:47:37.657373,"(4.2, 4.8, 4.769791666666666)","(7.5, 9.2, 9.194838709677418)","(4.6, 5.1, 5.004733727810651)","(10.0, 11.0, 10.97671568627451)","(15.0, 18.5, 18.242424242424242)","(17.0, 21.0, 20.619335347432024)","(51.0, 80.0, 71.25)","(5.0, 6.2, 6.030501089324619)","(8.0, 9.2, 9.174294670846395)"
07-01-2023 15:47:38.861659,"(4.2, 4.8, 4.779577464788733)","(7.5, 9.2, 9.186086956521738)","(4.6, 5.0, 4.953418803418804)","(10.0, 11.5, 11.026315789473685)","(15.0, 18.5, 18.48701298701299)","(17.0, 21.0, 20.552560646900268)","(51.0, 75.0, 70.5)","(5.0, 6.2, 6.030501089324619)","(8.0, 9.2, 9.1968992248062)"
07-01-2023 15:47:40.003426,"(4.2, 4.8, 4.7880597014925375)","(7.5, 9.0, 8.9925)","(4.6, 5.0, 4.953418803418804)","(10.0, 11.5, 11.03623188405797)","(15.0, 18.5, 18.4875)","(16.0, 21.0, 20.572890025575447)","(61.0, 80.0, 70.55555555555556)","(5.0, 6.2, 6.0078740157480315)","(8.0, 9.2, 9.19672131147541)"
07-01-2023 15:47:41.269581,"(4.2, 4.8, 4.788927335640138)","(7.5, 9.0, 8.982648401826484)","(4.6, 5.0, 4.935824742268041)","(10.0, 11.5, 11.278929188255614)","(15.0, 18.5, 18.4875)","(16.0, 21.0, 20.572890025575447)","(61.0, 80.0, 73.75)","(5.0, 6.2, 5.983582089552239)","(8.0, 9.2, 9.195121951219512)"
07-01-2023 15:47:42.395427,"(4.2, 4.9, 4.863036303630363)","(7.5, 9.0, 8.982648401826484)","(4.6, 5.0, 5.02828947368421)","(10.0, 11.5, 11.079787234042554)","(15.0, 18.5, 18.4875)","(17.0, 21.0, 20.572890025575447)","(61.0, 75.0, 70.88235294117646)","(5.5, 6.0, 5.958536585365854)","(8.0, 9.2, 9.195081967213113)"
07-01-2023 15:47:43.470290,"(4.2, 4.9, 4.868949771689498)","(7.5, 9.2, 9.174496644295301)","(4.6, 5.1, 5.030434782608696)","(10.0, 11.5, 11.059171597633137)","(15.0, 18.5, 18.484126984126984)","(17.0, 21.0, 20.49440715883669)","(61.0, 75.0, 70.88235294117646)","(5.5, 6.0, 5.932733812949641)","(8.0, 9.2, 9.176954732510287)"
07-01-2023 15:47:44.679892,"(4.2, 4.9, 4.878625954198474)","(7.5, 9.2, 9.176315789473684)","(4.6, 5.1, 5.049137931034482)","(10.0, 11.5, 11.136585365853659)","(15.0, 18.5, 18.482456140350877)","(17.0, 21.0, 20.49440715883669)","(61.0, 75.0, 70.88235294117646)","(5.5, 6.0, 5.932155477031802)","(8.0, 9.2, 9.176859504132231)"
07-01-2023 15:47:45.718863,"(4.2, 4.9, 4.878625954198474)","(7.5, 9.2, 9.176315789473684)","(4.6, 5.1, 5.049137931034482)","(10.0, 11.5, 11.136585365853659)","(15.0, 18.5, 18.408450704225352)","(17.0, 21.0, 20.501123595505618)","(61.0, 75.0, 70.8695652173913)","(5.5, 6.0, 5.931683168316832)","(8.0, 9.2, 9.169175627240143)"
07-01-2023 15:47:46.835319,"(4.2, 4.9, 4.879335793357934)","(7.5, 9.2, 9.167073170731706)","(4.6, 5.1, 5.0570621468926555)","(10.0, 11.5, 11.176646706586826)","(15.0, 18.5, 18.53488372093023)","(17.0, 21.0, 20.439842209072978)","(61.0, 75.0, 70.8695652173913)","(5.5, 6.0, 5.931683168316832)","(8.0, 9.2, 9.169175627240143)"
07-01-2023 15:47:47.871348,"(4.2, 4.9, 4.879335793357934)","(7.5, 9.0, 8.998876404494382)","(4.6, 5.1, 5.055294117647058)","(10.0, 11.5, 11.31184668989547)","(15.0, 19.0, 18.53488372093023)","(17.0, 21.0, 20.4560327198364)","(61.0, 75.0, 70.8695652173913)","(5.5, 6.0, 5.926071428571428)","(8.0, 9.2, 9.119685039370077)"
07-01-2023 15:47:48.959613,"(4.2, 4.9, 4.889772727272727)","(7.5, 9.2, 9.03076923076923)","(4.6, 5.1, 5.06)","(10.0, 11.5, 11.351851851851851)","(15.0, 19.0, 18.408450704225352)","(17.0, 21.0, 20.450413223140497)","(61.0, 75.0, 70.45454545454545)","(5.5, 6.0, 5.922992700729927)","(8.0, 9.2, 9.136778115501519)"
07-01-2023 15:47:50.059689,"(4.2, 5.0, 4.91)","(7.5, 9.0, 8.923344947735192)","(4.6, 5.1, 5.082098765432098)","(10.0, 11.5, 11.351851851851851)","(15.0, 18.5, 18.408450704225352)","(17.0, 21.0, 20.455114822546975)","(61.0, 75.0, 69.68085106382979)","(5.5, 6.0, 5.921561338289963)","(8.0, 9.2, 8.971929824561403)"
07-01-2023 15:47:51.193432,"(4.2, 5.0, 4.939555555555556)","(7.5, 9.0, 8.923344947735192)","(4.6, 5.1, 5.088114754098361)","(10.0, 11.5, 11.372791519434628)","(15.0, 18.5, 18.401515151515152)","(17.0, 21.0, 20.455114822546975)","(61.0, 75.0, 68.0)","(5.5, 6.0, 5.918772563176896)","(8.0, 9.0, 8.969811320754717)"
07-01-2023 15:47:52.385525,"(4.2, 5.0, 4.9640718562874255)","(7.5, 9.0, 8.945081967213115)","(4.6, 5.1, 5.121509433962264)","(10.0, 11.5, 11.35483870967742)","(15.0, 18.5, 18.3943661971831)","(17.0, 21.0, 20.457380457380456)","(61.0, 75.0, 68.0952380952381)","(5.5, 6.0, 5.916974169741698)","(8.0, 9.0, 8.96761133603239)"
07-01-2023 15:47:53.578425,"(4.2, 5.0, 4.915942028985508)","(7.5, 9.2, 9.065)","(4.6, 5.2, 5.121509433962264)","(10.0, 11.5, 11.411214953271028)","(15.0, 18.5, 18.458333333333332)","(17.0, 21.0, 20.60928143712575)","(61.0, 75.0, 67.76595744680851)","(5.5, 6.0, 5.915413533834586)","(8.0, 9.0, 8.968)"
07-01-2023 15:47:54.706912,"(4.2, 5.0, 4.962549800796813)","(7.5, 9.4, 9.241237113402061)","(4.6, 5.2, 5.13375796178344)","(10.0, 11.5, 11.411214953271028)","(15.0, 18.5, 18.394736842105264)","(17.0, 21.0, 20.594476744186046)","(51.0, 75.0, 69.375)","(5.5, 6.0, 5.907407407407407)","(8.0, 9.0, 8.934959349593496)"
07-01-2023 15:47:55.786329,"(4.2, 4.9, 4.86161971830986)","(7.5, 9.4, 9.233333333333333)","(4.6, 5.1, 5.087044534412955)","(10.0, 11.5, 11.412844036697248)","(15.0, 18.5, 18.394736842105264)","(17.0, 21.0, 20.593613933236576)","(51.0, 70.0, 69.375)","(5.5, 6.0, 5.90746887966805)","(8.0, 9.0, 8.926190476190476)"
07-01-2023 15:47:56.865722,"(4.2, 4.9, 4.860975609756098)","(7.5, 9.4, 9.235849056603772)","(4.6, 5.2, 5.101449275362318)","(10.0, 11.5, 11.439024390243903)","(15.0, 18.5, 18.3875)","(17.0, 21.0, 20.592375366568916)","(51.0, 70.0, 69.375)","(5.5, 6.0, 5.909923664122138)","(8.0, 9.0, 8.763559322033899)"
07-01-2023 15:47:57.932317,"(4.2, 4.9, 4.860975609756098)","(7.5, 9.4, 9.240860215053763)","(4.6, 5.2, 5.100934579439252)","(10.0, 11.5, 11.432795698924732)","(15.0, 18.5, 18.3875)","(17.0, 21.0, 20.592375366568916)","(51.0, 70.0, 69.375)","(5.5, 6.0, 5.916901408450705)","(8.0, 8.8, 8.70210970464135)"
07-01-2023 15:47:59.052349,"(4.2, 4.9, 4.858052434456929)","(7.5, 9.4, 9.248101265822784)","(4.6, 5.2, 5.100970873786407)","(10.0, 11.0, 10.914206642066421)","(15.0, 18.5, 18.05)","(17.0, 21.0, 20.593567251461987)","(51.0, 70.0, 69.16666666666667)","(5.5, 6.0, 5.919135802469136)","(8.0, 8.8, 8.749180327868853)"
07-01-2023 15:48:00.330726,"(4.2, 4.9, 4.871806167400881)","(7.5, 9.4, 9.257142857142856)","(4.6, 5.2, 5.14516129032258)","(10.0, 11.0, 10.916517055655296)","(15.0, 18.5, 18.079545454545453)","(17.0, 21.0, 20.529411764705884)","(51.0, 70.0, 68.84615384615384)","(5.5, 6.0, 5.919135802469136)","(8.0, 8.8, 8.657894736842106)"
07-01-2023 15:48:01.508639,"(4.2, 4.9, 4.845299145299145)","(7.5, 9.4, 9.257142857142856)","(4.6, 5.3, 5.14516129032258)","(10.0, 11.0, 11.220472440944881)","(15.0, 19.0, 18.203883495145632)","(17.0, 21.0, 20.535472972972972)","(51.0, 70.0, 67.44444444444444)","(5.5, 6.0, 5.935406698564593)","(8.0, 8.8, 8.565714285714286)"
07-01-2023 15:48:02.695033,"(4.2, 4.9, 4.876470588235295)","(7.5, 9.4, 9.306122448979592)","(4.6, 5.3, 5.176923076923076)","(10.0, 11.5, 11.220472440944881)","(15.0, 19.0, 18.203883495145632)","(17.0, 21.0, 20.535472972972972)","(51.0, 75.0, 67.61904761904762)","(5.5, 6.0, 5.942211055276382)","(8.0, 8.6, 8.337931034482757)"
07-01-2023 15:48:03.918750,"(4.2, 4.9, 4.839915966386554)","(7.5, 9.4, 9.300970873786408)","(4.6, 5.3, 5.21)","(10.0, 11.5, 11.210344827586207)","(15.0, 19.0, 18.15463917525773)","(17.0, 21.0, 20.532312925170068)","(51.0, 70.0, 67.03703703703704)","(5.5, 6.0, 5.922077922077922)","(8.0, 8.6, 8.347368421052632)"
07-01-2023 15:48:05.105556,"(4.2, 4.8, 4.765098039215686)","(7.5, 9.4, 9.305050505050504)","(4.6, 5.3, 5.194117647058824)","(10.0, 11.5, 11.472049689440993)","(15.0, 19.0, 18.374045801526716)","(17.0, 21.0, 20.668)","(51.0, 70.0, 67.6470588235294)","(5.5, 6.0, 5.97797833935018)","(8.0, 8.4, 8.409803921568628)"
07-01-2023 15:48:06.314138,"(4.2, 4.8, 4.766818181818182)","(7.5, 9.4, 8.793548387096774)","(4.6, 5.2, 5.21522633744856)","(10.0, 11.5, 11.594827586206897)","(15.0, 19.0, 18.85185185185185)","(17.0, 21.0, 20.713754646840147)","(51.0, 70.0, 72.91666666666667)","(5.5, 6.0, 6.030758017492712)","(8.0, 8.6, 8.434441087613292)"
07-01-2023 15:48:07.457477,"(4.2, 4.8, 4.778500986193293)","(7.5, 9.2, 8.373333333333333)","(4.6, 5.3, 5.281920903954802)","(10.0, 12.0, 11.231481481481481)","(15.0, 19.0, 18.875)","(17.0, 21.0, 20.72)","(51.0, 75.0, 73.15789473684211)","(5.5, 6.2, 6.038973647711512)","(8.0, 8.6, 8.418181818181818)"
07-01-2023 15:48:08.580330,"(4.2, 4.8, 4.7702997275204355)","(7.5, 8.8, 8.515555555555556)","(4.6, 5.3, 5.281920903954802)","(10.0, 11.5, 11.226415094339623)","(15.0, 19.0, 18.871287128712872)","(17.0, 21.0, 20.753036437246962)","(51.0, 75.0, 73.2051282051282)","(5.5, 6.2, 6.01830985915493)","(8.0, 8.6, 8.489795918367347)"
07-01-2023 15:48:09.730704,"(4.2, 4.8, 4.849301397205589)","(7.5, 8.6, 8.505454545454546)","(4.6, 5.3, 5.287548638132296)","(10.0, 11.5, 11.350515463917526)","(15.0, 19.0, 18.882882882882882)","(17.0, 21.0, 20.757936507936506)","(51.0, 75.0, 72.02127659574468)","(5.5, 6.2, 6.03574144486692)","(8.0, 8.6, 8.472413793103449)"
07-01-2023 15:48:10.853003,"(4.2, 4.9, 4.80078125)","(7.5, 8.6, 8.505454545454546)","(4.6, 5.3, 5.307655502392345)","(10.0, 11.5, 11.350515463917526)","(15.0, 19.0, 18.882882882882882)","(17.0, 21.0, 20.76171875)","(51.0, 75.0, 72.0)","(5.5, 6.2, 6.047079646017699)","(8.0, 8.6, 8.48857142857143)"
07-01-2023 15:48:11.959070,"(4.2, 4.9, 4.832183908045978)","(7.5, 8.6, 8.397297297297298)","(4.6, 5.4, 5.306537530266344)","(10.0, 11.5, 11.475862068965517)","(15.0, 19.0, 19.3953488372093)","(17.0, 21.0, 20.73008849557522)","(51.0, 75.0, 71.36363636363636)","(5.5, 6.2, 6.0008908685968825)","(8.0, 8.6, 8.44551724137931)"
07-01-2023 15:48:13.095741,"(4.2, 4.8, 4.796402877697841)","(8.0, 8.6, 8.317837837837837)","(4.6, 5.4, 5.308910891089109)","(10.0, 11.5, 11.490521327014218)","(15.0, 19.5, 19.42063492063492)","(17.0, 21.0, 20.767175572519083)","(51.0, 75.0, 71.96969696969697)","(5.5, 6.2, 6.040214477211796)","(7.5, 8.6, 8.54585635359116)"
