,Velocity Justice,Cyclone Rinaldo,Baby Thor,Lektra Left,Heslea,Nannys Magic,Double Espresso
06-01-2023 13:30:12.424552,"(13.0, 18.5, 17.566666666666666)","(3.7, 4.8, 4.758974358974359)","(4.4, 5.4, 5.3090909090909095)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.1, 3.026829268292683)","(41.0, 50.0, 47.333333333333336)","(14.0, 22.0, 21.72222222222222)"
06-01-2023 13:30:13.670618,"(13.0, 18.5, 17.566666666666666)","(3.7, 4.8, 4.71578947368421)","(4.4, 5.4, 5.306976744186047)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.1, 3.026829268292683)","(41.0, 48.0, 47.333333333333336)","(14.0, 22.0, 21.782608695652172)"
06-01-2023 13:30:14.905291,"(13.0, 18.5, 17.566666666666666)","(3.7, 4.8, 4.71578947368421)","(4.4, 5.4, 5.335294117647059)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.1, 3.026829268292683)","(41.0, 48.0, 47.0)","(14.0, 22.0, 21.782608695652172)"
06-01-2023 13:30:16.234181,"(13.0, 18.5, 17.566666666666666)","(3.7, 4.8, 4.71578947368421)","(4.4, 5.4, 5.335294117647059)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.1, 3.023404255319149)","(41.0, 48.0, 47.0)","(14.0, 22.0, 21.782608695652172)"
06-01-2023 13:30:17.591994,"(13.0, 18.5, 17.5)","(3.7, 4.8, 4.712727272727273)","(4.4, 5.4, 5.327777777777778)","(5.5, 7.2, 6.978571428571429)","(2.45, 3.1, 3.026829268292683)","(41.0, 48.0, 47.333333333333336)","(14.0, 22.0, 21.782608695652172)"
06-01-2023 13:30:18.890349,"(13.0, 18.5, 17.5)","(3.7, 4.8, 4.712727272727273)","(4.4, 5.4, 5.3625)","(5.5, 7.2, 6.978571428571429)","(2.45, 3.1, 2.9943589743589745)","(41.0, 50.0, 47.333333333333336)","(14.0, 22.0, 23.0)"
06-01-2023 13:30:20.360663,"(13.0, 18.5, 17.5)","(3.6, 4.8, 4.746666666666666)","(4.4, 5.4, 5.364705882352942)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.05, 2.9912)","(41.0, 48.0, 47.0)","(14.0, 24.0, 23.823529411764707)"
06-01-2023 13:30:21.526828,"(13.0, 18.5, 17.5)","(3.6, 4.8, 4.746666666666666)","(4.4, 5.4, 5.375)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.05, 2.98)","(41.0, 48.0, 46.8)","(14.0, 24.0, 23.823529411764707)"
06-01-2023 13:30:22.921148,"(13.0, 18.5, 17.5)","(3.6, 4.8, 4.746666666666666)","(4.4, 5.4, 5.375)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.0, 2.98)","(41.0, 50.0, 47.142857142857146)","(14.0, 24.0, 23.823529411764707)"
06-01-2023 13:30:24.170313,"(13.0, 18.5, 17.5)","(3.6, 4.8, 4.7441860465116275)","(4.4, 5.4, 5.375)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.0, 2.98)","(41.0, 50.0, 47.333333333333336)","(14.0, 24.0, 23.823529411764707)"
06-01-2023 13:30:25.408797,"(13.0, 18.5, 17.5)","(3.6, 4.8, 4.7441860465116275)","(4.4, 5.4, 5.375)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.0, 2.973333333333333)","(41.0, 50.0, 46.8)","(14.0, 24.0, 22.523809523809526)"
06-01-2023 13:30:26.623008,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.746666666666666)","(4.4, 5.4, 5.368421052631579)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.0, 2.973333333333333)","(41.0, 50.0, 46.8)","(15.0, 23.0, 22.523809523809526)"
06-01-2023 13:30:27.837181,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.746666666666666)","(4.4, 5.4, 5.357142857142858)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.0, 2.973333333333333)","(41.0, 50.0, 47.333333333333336)","(15.0, 23.0, 22.6875)"
06-01-2023 13:30:29.039624,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.746666666666666)","(4.4, 5.4, 5.357142857142858)","(5.5, 7.2, 6.969491525423729)","(2.45, 3.0, 2.973333333333333)","(41.0, 50.0, 47.333333333333336)","(15.0, 23.0, 22.6875)"
06-01-2023 13:30:30.213376,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.746666666666666)","(4.4, 5.4, 5.357142857142858)","(5.5, 7.2, 6.975438596491228)","(2.45, 3.0, 2.973333333333333)","(41.0, 50.0, 46.8)","(15.0, 23.0, 22.6875)"
06-01-2023 13:30:31.329320,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.7441860465116275)","(4.4, 5.4, 5.366666666666667)","(5.5, 7.2, 6.9818181818181815)","(2.45, 3.0, 2.976363636363636)","(41.0, 50.0, 46.666666666666664)","(15.0, 23.0, 20.666666666666668)"
06-01-2023 13:30:32.441781,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.694117647058824)","(4.4, 5.4, 5.36)","(5.5, 7.2, 6.997014925373135)","(2.45, 3.05, 2.9861764705882354)","(41.0, 50.0, 46.8)","(15.0, 22.0, 20.72222222222222)"
06-01-2023 13:30:33.673873,"(14.0, 18.5, 17.5)","(3.7, 4.7, 4.723076923076923)","(4.4, 5.4, 5.36)","(5.5, 7.2, 6.957142857142857)","(2.45, 3.05, 2.9861764705882354)","(41.0, 50.0, 46.8)","(15.0, 21.0, 19.75)"
06-01-2023 13:30:34.810546,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.763636363636364)","(4.4, 5.4, 5.36)","(5.5, 7.2, 6.957142857142857)","(2.45, 3.05, 2.9861764705882354)","(41.0, 50.0, 46.8)","(15.0, 21.0, 19.375)"
06-01-2023 13:30:35.908957,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.763636363636364)","(4.4, 5.4, 5.36)","(5.5, 7.2, 6.957142857142857)","(2.45, 3.05, 2.9876923076923076)","(41.0, 50.0, 46.8)","(15.0, 22.0, 20.464285714285715)"
06-01-2023 13:30:37.000969,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.763636363636364)","(4.4, 5.4, 5.345454545454546)","(5.5, 7.2, 6.957142857142857)","(2.45, 3.05, 2.9853846153846155)","(41.0, 50.0, 46.8)","(15.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:38.160529,"(14.0, 18.5, 17.5)","(3.7, 4.8, 4.770833333333333)","(4.4, 5.4, 5.327272727272727)","(5.5, 7.2, 7.138461538461539)","(2.45, 3.05, 2.9853846153846155)","(41.0, 50.0, 46.8)","(15.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:39.283407,"(14.0, 18.5, 17.5)","(3.7, 4.9, 4.803703703703704)","(4.4, 5.4, 5.35)","(5.5, 7.2, 7.03)","(2.45, 3.05, 2.9853846153846155)","(41.0, 50.0, 46.8)","(14.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:40.399513,"(14.0, 18.5, 17.5)","(3.7, 4.9, 4.843589743589744)","(4.4, 5.4, 5.411111111111111)","(5.5, 7.2, 7.086956521739131)","(2.45, 3.05, 2.9853846153846155)","(41.0, 50.0, 46.8)","(14.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:41.530687,"(14.0, 18.5, 17.5)","(3.7, 4.9, 4.843589743589744)","(4.4, 5.5, 5.407692307692308)","(5.5, 7.2, 7.1567567567567565)","(2.45, 3.05, 2.9853846153846155)","(41.0, 50.0, 46.8)","(14.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:42.734128,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.5, 5.37)","(5.5, 7.2, 7.1230769230769235)","(2.5, 3.05, 2.9853846153846155)","(31.0, 50.0, 47.5)","(14.0, 21.0, 20.464285714285715)"
06-01-2023 13:30:43.877866,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.4, 5.37)","(5.5, 7.2, 7.103225806451613)","(2.5, 3.05, 2.9853846153846155)","(31.0, 50.0, 45.714285714285715)","(14.0, 21.0, 20.4)"
06-01-2023 13:30:44.965321,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.4, 5.37)","(5.5, 7.2, 7.05625)","(2.5, 3.05, 2.9853846153846155)","(31.0, 50.0, 45.0)","(14.0, 21.0, 20.714285714285715)"
06-01-2023 13:30:45.939666,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.4, 5.37)","(5.5, 7.2, 7.05625)","(2.5, 3.05, 2.9853846153846155)","(31.0, 50.0, 44.285714285714285)","(14.0, 21.0, 20.714285714285715)"
06-01-2023 13:30:46.962964,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.4, 5.366666666666667)","(5.5, 7.2, 7.03125)","(2.5, 3.05, 2.98375)","(31.0, 50.0, 44.285714285714285)","(14.0, 21.0, 20.4)"
06-01-2023 13:30:48.043277,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.9, 4.843589743589744)","(4.6, 5.4, 5.4)","(5.5, 7.2, 7.215686274509804)","(2.5, 3.05, 3.024242424242424)","(31.0, 50.0, 45.333333333333336)","(14.0, 21.0, 20.625)"
06-01-2023 13:30:48.978018,"(14.0, 18.5, 18.03846153846154)","(3.7, 4.4, 4.3033096926713945)","(4.6, 5.5, 5.454545454545455)","(5.5, 7.4, 7.215686274509804)","(2.5, 3.05, 3.024242424242424)","(31.0, 48.0, 44.0)","(14.0, 21.0, 21.05263157894737)"
06-01-2023 13:30:50.073557,"(14.0, 18.5, 17.642857142857142)","(3.7, 4.3, 4.254237288135593)","(4.6, 5.6, 5.482758620689655)","(5.5, 7.4, 7.215789473684211)","(2.5, 3.1, 3.0825)","(31.0, 48.0, 45.0)","(14.0, 22.0, 20.95)"
06-01-2023 13:30:51.136184,"(14.0, 18.5, 17.954545454545453)","(3.7, 4.3, 4.249152542372881)","(4.6, 5.6, 5.482758620689655)","(5.5, 7.4, 7.25)","(2.5, 3.1, 3.0942307692307693)","(31.0, 48.0, 45.0)","(14.0, 22.0, 20.894736842105264)"
06-01-2023 13:30:52.148860,"(14.0, 18.5, 17.566666666666666)","(3.7, 4.3, 4.245614035087719)","(4.6, 5.6, 5.482758620689655)","(5.5, 7.4, 7.366666666666667)","(2.5, 3.1, 3.14375)","(31.0, 48.0, 43.6)","(14.0, 22.0, 20.333333333333332)"
06-01-2023 13:30:53.213137,"(14.0, 19.0, 18.545454545454547)","(3.7, 4.0, 3.9530837004405286)","(4.6, 5.7, 5.62)","(5.5, 7.4, 7.541818181818182)","(2.5, 3.15, 3.123809523809524)","(31.0, 50.0, 45.2)","(14.0, 22.0, 21.333333333333332)"
06-01-2023 13:30:54.340111,"(14.0, 19.0, 18.285714285714285)","(3.7, 4.0, 3.955693069306931)","(4.6, 5.7, 5.675)","(5.5, 7.6, 7.539285714285715)","(2.5, 3.15, 3.123809523809524)","(31.0, 50.0, 44.0)","(14.0, 22.0, 21.333333333333332)"
06-01-2023 13:30:55.475442,"(14.0, 19.0, 18.0625)","(3.7, 4.0, 3.955808080808081)","(4.6, 5.7, 5.7700000000000005)","(5.5, 7.6, 7.545454545454545)","(2.5, 3.15, 3.123809523809524)","(31.0, 50.0, 44.0)","(14.0, 22.0, 21.333333333333332)"
06-01-2023 13:30:56.570296,"(14.0, 19.0, 18.0)","(3.7, 4.0, 3.955808080808081)","(4.6, 5.9, 5.7700000000000005)","(5.5, 7.6, 7.56078431372549)","(2.5, 3.15, 3.123809523809524)","(31.0, 50.0, 43.6)","(14.0, 22.0, 20.733333333333334)"
06-01-2023 13:30:57.627755,"(14.0, 19.0, 18.4)","(3.7, 4.0, 3.9513888888888893)","(4.6, 5.9, 5.875)","(5.5, 7.6, 7.578260869565217)","(2.5, 3.15, 3.123809523809524)","(31.0, 50.0, 43.6)","(14.0, 21.0, 20.733333333333334)"
06-01-2023 13:30:58.689452,"(14.0, 19.0, 18.4)","(3.7, 3.95, 3.9447916666666667)","(4.6, 5.9, 5.807692307692308)","(5.5, 7.6, 7.56078431372549)","(2.5, 3.15, 3.14)","(31.0, 50.0, 43.6)","(14.0, 21.0, 20.733333333333334)"
06-01-2023 13:30:59.736401,"(14.0, 19.0, 18.53846153846154)","(3.7, 3.95, 3.935)","(4.6, 5.9, 5.807692307692308)","(5.5, 7.6, 7.692857142857143)","(2.5, 3.2, 3.1404761904761904)","(31.0, 50.0, 43.6)","(14.0, 21.0, 20.733333333333334)"
06-01-2023 13:31:00.804742,"(14.0, 20.0, 19.75)","(3.6, 3.95, 3.9045454545454548)","(4.6, 5.9, 5.875)","(6.0, 7.8, 7.673333333333334)","(2.6, 3.15, 3.1326923076923077)","(31.0, 50.0, 43.6)","(14.0, 21.0, 21.05263157894737)"
06-01-2023 13:31:01.752241,"(14.0, 21.0, 19.5)","(3.6, 3.95, 3.901515151515152)","(4.6, 5.9, 5.875)","(6.0, 7.8, 7.673333333333334)","(2.6, 3.15, 3.1404761904761904)","(31.0, 50.0, 43.6)","(14.0, 22.0, 20.392857142857142)"
06-01-2023 13:31:02.890484,"(14.0, 20.0, 19.444444444444443)","(3.6, 3.9, 3.8916666666666666)","(4.6, 5.9, 5.75)","(6.0, 7.8, 7.629629629629629)","(2.6, 3.15, 3.136904761904762)","(31.0, 50.0, 44.8)","(14.0, 22.0, 20.75)"
06-01-2023 13:31:04.060735,"(14.0, 20.0, 18.8)","(3.6, 3.9, 3.8833333333333333)","(4.6, 5.9, 5.796)","(6.0, 7.8, 7.668421052631579)","(2.6, 3.15, 3.146875)","(31.0, 48.0, 44.8)","(14.0, 22.0, 20.75)"
06-01-2023 13:31:05.211297,"(14.0, 21.0, 19.98148148148148)","(3.6, 3.9, 3.8833333333333333)","(4.6, 5.9, 5.796)","(6.0, 7.8, 7.664864864864865)","(2.6, 3.15, 3.1341463414634148)","(31.0, 48.0, 44.8)","(14.0, 22.0, 21.074074074074073)"
06-01-2023 13:31:06.300677,"(14.0, 20.0, 19.2)","(3.6, 3.95, 3.906896551724138)","(4.6, 5.9, 5.800000000000001)","(6.0, 7.8, 7.668493150684932)","(2.6, 3.15, 3.1390625)","(31.0, 48.0, 44.8)","(14.0, 22.0, 21.074074074074073)"
06-01-2023 13:31:07.434225,"(14.0, 20.0, 19.142857142857142)","(3.6, 3.9, 3.864705882352941)","(4.6, 5.9, 5.818518518518519)","(6.0, 7.8, 7.627586206896551)","(2.6, 3.15, 3.128409090909091)","(31.0, 48.0, 44.8)","(14.0, 22.0, 21.074074074074073)"
06-01-2023 13:31:08.532430,"(14.0, 21.0, 20.03448275862069)","(3.6, 3.9, 3.8507246376811595)","(4.6, 5.9, 5.824137931034483)","(6.0, 7.8, 7.628571428571428)","(2.6, 3.15, 3.1158536585365852)","(31.0, 48.0, 44.8)","(14.0, 22.0, 21.074074074074073)"
06-01-2023 13:31:09.905515,"(14.0, 21.0, 20.289473684210527)","(3.6, 3.9, 3.8507246376811595)","(4.6, 5.9, 5.875)","(6.0, 7.8, 7.629629629629629)","(2.6, 3.15, 3.1158536585365852)","(31.0, 48.0, 44.8)","(14.0, 22.0, 21.074074074074073)"
06-01-2023 13:31:11.201960,"(14.0, 21.0, 20.333333333333332)","(3.6, 3.9, 3.8794117647058823)","(4.6, 5.9, 5.911111111111111)","(6.0, 7.8, 7.699999999999999)","(2.6, 3.15, 3.1477272727272725)","(31.0, 48.0, 46.8)","(14.0, 22.0, 17.0)"
06-01-2023 13:31:12.411336,"(14.0, 21.0, 20.384615384615383)","(3.6, 3.9, 3.8771428571428572)","(4.6, 6.0, 5.993333333333333)","(6.0, 7.8, 7.699999999999999)","(2.6, 3.15, 3.141860465116279)","(31.0, 48.0, 46.8)","(14.0, 17.5, 16.761904761904763)"
06-01-2023 13:31:13.696590,"(14.0, 21.0, 20.75)","(3.6, 3.9, 3.8694444444444445)","(4.6, 6.0, 5.96)","(6.0, 7.8, 7.705)","(2.6, 3.15, 3.14125)","(31.0, 48.0, 46.8)","(14.0, 17.0, 16.76)"
06-01-2023 13:31:14.798497,"(14.0, 21.0, 20.75)","(3.6, 3.9, 3.8694444444444445)","(4.6, 6.2, 5.96)","(6.0, 7.8, 8.056716417910447)","(2.6, 3.15, 3.147297297297297)","(31.0, 48.0, 46.8)","(14.0, 17.0, 15.161971830985916)"
06-01-2023 13:31:15.841674,"(14.0, 21.0, 20.666666666666668)","(3.6, 3.9, 3.8609756097560974)","(4.6, 6.2, 6.091176470588235)","(6.0, 8.2, 8.075409836065573)","(2.6, 3.15, 3.1456521739130436)","(31.0, 48.0, 46.8)","(14.0, 16.0, 15.64516129032258)"
06-01-2023 13:31:16.838404,"(14.0, 21.0, 20.375)","(3.6, 3.9, 3.854285714285714)","(4.6, 6.2, 6.091176470588235)","(6.0, 8.2, 8.075409836065573)","(2.6, 3.2, 3.1403846153846153)","(31.0, 48.0, 46.8)","(14.0, 16.0, 15.421052631578947)"
06-01-2023 13:31:17.976585,"(14.0, 21.0, 20.642857142857142)","(3.6, 3.9, 3.86734693877551)","(4.6, 6.2, 6.078431372549019)","(6.0, 8.2, 8.081967213114753)","(2.6, 3.15, 3.1446808510638298)","(31.0, 48.0, 46.8)","(14.0, 16.0, 15.478260869565217)"
06-01-2023 13:31:19.112916,"(14.0, 21.0, 20.642857142857142)","(3.6, 3.9, 3.869811320754717)","(4.6, 6.2, 6.078431372549019)","(6.0, 8.2, 8.077419354838709)","(2.6, 3.15, 3.1446808510638298)","(31.0, 48.0, 46.8)","(14.0, 16.0, 15.478260869565217)"
06-01-2023 13:31:20.167135,"(14.0, 21.0, 20.473684210526315)","(3.6, 3.9, 3.869811320754717)","(4.6, 6.2, 6.078431372549019)","(6.0, 8.2, 8.112)","(2.6, 3.15, 3.130851063829787)","(31.0, 48.0, 47.4)","(14.0, 16.0, 15.208333333333334)"
06-01-2023 13:31:21.110063,"(14.0, 21.0, 20.25)","(3.6, 3.9, 3.8722222222222222)","(4.6, 6.2, 6.081818181818182)","(6.0, 8.2, 8.112)","(2.6, 3.15, 3.1273584905660377)","(31.0, 48.0, 46.8)","(14.0, 15.5, 15.407407407407407)"
06-01-2023 13:31:22.137462,"(14.0, 21.0, 20.264705882352942)","(3.6, 3.9, 3.837037037037037)","(4.6, 6.2, 6.081818181818182)","(6.0, 8.2, 8.095652173913043)","(2.6, 3.15, 3.1273584905660377)","(31.0, 48.0, 46.8)","(13.0, 16.0, 15.566666666666666)"
06-01-2023 13:31:23.222335,"(14.0, 21.0, 20.264705882352942)","(3.6, 3.9, 3.852112676056338)","(4.6, 6.2, 6.013333333333334)","(6.0, 8.2, 8.055172413793104)","(2.6, 3.15, 3.13625)","(31.0, 48.0, 46.8)","(13.0, 16.0, 15.666666666666666)"
06-01-2023 13:31:24.397460,"(14.0, 21.0, 20.264705882352942)","(3.6, 3.9, 3.852112676056338)","(4.6, 6.2, 6.041509433962264)","(6.0, 8.2, 8.00952380952381)","(2.6, 3.15, 3.1432432432432433)","(31.0, 48.0, 46.8)","(13.0, 16.0, 15.666666666666666)"
06-01-2023 13:31:25.556048,"(14.0, 21.0, 20.176470588235293)","(3.6, 3.9, 3.852112676056338)","(4.6, 6.2, 6.081632653061225)","(6.0, 8.2, 8.00909090909091)","(2.6, 3.15, 3.1202380952380953)","(31.0, 48.0, 49.0)","(13.0, 16.0, 15.25)"
06-01-2023 13:31:26.683796,"(14.0, 21.0, 20.90909090909091)","(3.6, 3.9, 3.882222222222222)","(4.6, 6.2, 6.079069767441861)","(6.0, 8.2, 8.070967741935483)","(2.6, 3.15, 3.1136363636363638)","(31.0, 50.0, 48.22222222222222)","(13.0, 15.5, 15.166666666666666)"
06-01-2023 13:31:27.877810,"(14.0, 22.0, 21.12)","(3.6, 3.9, 3.892857142857143)","(4.6, 6.2, 6.047058823529412)","(6.0, 8.2, 8.142857142857142)","(2.6, 3.15, 3.107142857142857)","(31.0, 50.0, 54.83870967741935)","(13.0, 15.5, 15.166666666666666)"
06-01-2023 13:31:28.987146,"(14.0, 21.0, 20.923076923076923)","(3.6, 3.95, 3.88)","(4.6, 6.2, 6.047058823529412)","(6.0, 8.2, 8.142857142857142)","(2.6, 3.15, 3.096428571428571)","(31.0, 60.0, 54.411764705882355)","(13.0, 15.5, 15.166666666666666)"
06-01-2023 13:31:30.016053,"(14.0, 22.0, 20.952380952380953)","(3.6, 3.95, 3.88)","(4.6, 6.2, 6.020689655172414)","(6.0, 8.2, 8.142857142857142)","(2.6, 3.15, 3.096428571428571)","(31.0, 55.0, 53.94736842105263)","(13.0, 15.5, 14.875)"
06-01-2023 13:31:31.006570,"(14.0, 22.0, 21.545454545454547)","(3.6, 3.95, 3.897761194029851)","(4.6, 6.2, 6.1)","(6.0, 8.0, 7.958490566037736)","(2.6, 3.1, 3.095967741935484)","(31.0, 55.0, 53.94736842105263)","(13.0, 15.0, 14.875)"
06-01-2023 13:31:32.031269,"(14.0, 24.0, 22.555555555555557)","(3.6, 3.9, 3.8125)","(4.6, 6.2, 6.108108108108108)","(6.0, 8.2, 8.174999999999999)","(2.6, 3.15, 3.079310344827586)","(31.0, 55.0, 54.411764705882355)","(13.0, 15.5, 15.130434782608695)"
06-01-2023 13:31:33.128866,"(14.0, 24.0, 23.5)","(3.6, 3.8, 3.7766666666666664)","(4.6, 6.2, 6.089361702127659)","(6.0, 8.2, 8.162962962962963)","(2.6, 3.1, 3.0721476510067114)","(31.0, 55.0, 54.411764705882355)","(13.0, 15.5, 15.142857142857142)"
06-01-2023 13:31:34.247074,"(14.0, 24.0, 23.125)","(3.6, 3.8, 3.7755102040816326)","(4.6, 6.2, 6.117460317460318)","(6.0, 8.2, 8.12142857142857)","(2.6, 3.1, 3.0741379310344827)","(31.0, 55.0, 54.666666666666664)","(13.0, 15.5, 15.486486486486486)"
06-01-2023 13:31:35.366289,"(14.0, 24.0, 23.625)","(3.5, 3.75, 3.73)","(4.6, 6.2, 6.117460317460318)","(6.0, 8.2, 8.13076923076923)","(2.6, 3.1, 3.056190476190476)","(31.0, 55.0, 54.666666666666664)","(13.0, 16.0, 15.62962962962963)"
06-01-2023 13:31:36.394710,"(14.0, 23.0, 22.941176470588236)","(3.5, 3.8, 3.731746031746032)","(4.6, 6.4, 6.12)","(6.0, 8.4, 8.28)","(2.6, 3.1, 3.056190476190476)","(31.0, 55.0, 54.666666666666664)","(13.0, 16.0, 15.566666666666666)"
06-01-2023 13:31:37.513564,"(15.0, 23.0, 22.941176470588236)","(3.5, 3.8, 3.741095890410959)","(4.6, 6.4, 6.110204081632653)","(6.0, 8.4, 8.317241379310344)","(2.6, 3.1, 3.0726950354609928)","(31.0, 55.0, 54.666666666666664)","(13.0, 16.0, 15.548387096774194)"
06-01-2023 13:31:38.819976,"(15.0, 22.0, 21.0)","(3.5, 3.8, 3.741095890410959)","(4.6, 6.2, 6.093103448275862)","(6.0, 8.4, 8.457142857142857)","(2.6, 3.1, 3.07406015037594)","(31.0, 55.0, 54.666666666666664)","(13.0, 16.0, 15.515151515151516)"
06-01-2023 13:31:40.047859,"(15.0, 22.0, 21.0)","(3.5, 3.8, 3.727118644067797)","(4.6, 6.2, 6.122727272727273)","(6.0, 8.6, 8.442857142857143)","(2.6, 3.1, 3.0689516129032257)","(31.0, 55.0, 54.73684210526316)","(13.0, 16.0, 15.515151515151516)"
06-01-2023 13:31:41.497424,"(15.0, 22.0, 21.666666666666668)","(3.5, 3.8, 3.72741935483871)","(4.6, 6.2, 6.122727272727273)","(6.0, 8.6, 8.544)","(2.6, 3.1, 3.0689516129032257)","(31.0, 55.0, 54.73684210526316)","(13.0, 16.0, 15.548387096774194)"
06-01-2023 13:31:42.484851,"(15.0, 22.0, 21.46153846153846)","(3.5, 3.75, 3.72741935483871)","(4.6, 6.2, 6.122727272727273)","(6.0, 8.6, 8.544)","(2.6, 3.1, 3.0689516129032257)","(31.0, 55.0, 54.73684210526316)","(13.0, 16.0, 15.565217391304348)"
06-01-2023 13:31:43.709526,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.75, 3.75)","(4.6, 6.2, 6.144186046511628)","(6.0, 8.6, 8.58)","(2.6, 3.1, 3.0448717948717947)","(31.0, 55.0, 54.705882352941174)","(13.0, 16.0, 15.590909090909092)"
06-01-2023 13:31:44.897555,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.8, 3.75)","(4.6, 6.2, 6.133333333333334)","(6.0, 8.6, 8.372413793103448)","(2.6, 3.05, 3.051980198019802)","(31.0, 55.0, 56.19047619047619)","(13.0, 16.0, 15.5)"
06-01-2023 13:31:46.133088,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.8, 3.81)","(4.6, 6.2, 6.111627906976745)","(6.0, 8.4, 8.346153846153847)","(2.6, 3.1, 3.049197860962567)","(31.0, 60.0, 56.19047619047619)","(13.0, 16.0, 15.5)"
06-01-2023 13:31:47.272346,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.85, 3.81)","(4.6, 6.2, 6.133333333333334)","(6.0, 8.4, 8.345454545454546)","(2.6, 3.1, 3.049197860962567)","(31.0, 60.0, 55.65217391304348)","(13.0, 16.0, 15.619047619047619)"
06-01-2023 13:31:48.360408,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.85, 3.809090909090909)","(4.6, 6.2, 6.133333333333334)","(6.0, 8.4, 8.336842105263157)","(2.6, 3.1, 3.0497297297297297)","(31.0, 60.0, 59.285714285714285)","(13.0, 16.0, 15.578947368421053)"
06-01-2023 13:31:49.366115,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.85, 3.8034482758620687)","(4.6, 6.2, 6.133333333333334)","(6.0, 8.4, 8.336842105263157)","(2.6, 3.1, 3.0507936507936506)","(31.0, 60.0, 59.75)","(13.0, 16.0, 15.523809523809524)"
06-01-2023 13:31:50.349281,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.8, 3.7986842105263157)","(4.6, 6.2, 6.133333333333334)","(6.0, 8.4, 8.266666666666666)","(2.6, 3.1, 3.0593749999999997)","(31.0, 65.0, 64.0)","(13.0, 16.0, 15.923076923076923)"
06-01-2023 13:31:51.482201,"(15.0, 22.0, 21.333333333333332)","(3.5, 3.8, 3.7991304347826085)","(4.6, 6.2, 6.1191489361702125)","(6.0, 8.4, 8.266666666666666)","(2.6, 3.1, 3.0593749999999997)","(31.0, 65.0, 62.35294117647059)","(13.0, 16.5, 15.666666666666666)"
06-01-2023 13:31:52.646498,"(15.0, 22.0, 21.076923076923077)","(3.4, 3.8, 3.7991304347826085)","(5.0, 6.2, 6.088888888888889)","(6.0, 8.4, 8.266666666666666)","(2.6, 3.1, 3.0605882352941176)","(31.0, 65.0, 62.631578947368425)","(12.0, 16.5, 15.875)"
06-01-2023 13:31:53.757626,"(15.0, 22.0, 21.076923076923077)","(3.4, 3.8, 3.7991304347826085)","(5.0, 6.2, 6.16)","(6.0, 8.4, 8.192307692307692)","(2.6, 3.1, 3.077777777777778)","(31.0, 65.0, 62.631578947368425)","(12.0, 16.5, 15.73076923076923)"
06-01-2023 13:31:54.789026,"(15.0, 21.0, 20.61111111111111)","(3.4, 3.85, 3.8380952380952382)","(5.0, 6.2, 6.097560975609756)","(6.0, 8.2, 8.10952380952381)","(2.6, 3.1, 3.107364341085271)","(31.0, 65.0, 62.631578947368425)","(12.0, 16.5, 15.714285714285714)"
06-01-2023 13:31:55.834579,"(15.0, 21.0, 20.035714285714285)","(3.4, 3.85, 3.834090909090909)","(5.0, 6.4, 6.2176470588235295)","(6.0, 8.2, 8.10952380952381)","(2.6, 3.15, 3.110583941605839)","(31.0, 65.0, 62.631578947368425)","(12.0, 16.0, 15.642857142857142)"
