,Hard Case Watson,Big Prediction,Crazy Dream,Ripplebrook Snip,Blaze Maker,Aston Hackett,Our Girl Daisy
14-12-2022 12:11:17.529124,"(2.8, 3.65, 3.6417431192660548)","(3.3, 3.95, 3.8525)","(5.0, 7.0, 6.314285714285714)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.957894736842105)","(26.0, 65.0, 60.42307692307692)"
14-12-2022 12:11:18.819244,"(2.8, 3.65, 3.641509433962264)","(3.3, 3.95, 3.8525)","(5.0, 7.0, 6.314285714285714)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.946666666666666)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:20.013056,"(2.8, 3.65, 3.641089108910891)","(3.3, 3.95, 3.82)","(5.0, 7.0, 6.314285714285714)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.96)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:21.321008,"(2.8, 3.65, 3.639903846153846)","(3.3, 3.95, 3.82)","(5.0, 7.0, 6.297297297297297)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.96)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:22.522472,"(2.8, 3.65, 3.639903846153846)","(3.3, 3.95, 3.82)","(5.0, 7.0, 6.297297297297297)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.4, 9.238709677419354)","(5.0, 6.0, 5.96)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:23.679516,"(2.8, 3.65, 3.639903846153846)","(3.2, 3.95, 3.927777777777778)","(5.0, 7.0, 6.297297297297297)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.238709677419354)","(5.0, 6.0, 5.96)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:24.874650,"(2.8, 3.65, 3.639393939393939)","(3.2, 3.95, 3.927777777777778)","(5.0, 7.0, 6.297297297297297)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.238709677419354)","(5.0, 6.0, 5.96)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:26.051500,"(2.8, 3.65, 3.640625)","(3.2, 3.95, 3.927777777777778)","(5.0, 7.0, 6.297297297297297)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.238709677419354)","(5.0, 6.0, 5.96)","(26.0, 65.0, 62.28)"
14-12-2022 12:11:27.223836,"(2.8, 3.65, 3.640625)","(3.2, 3.95, 3.9189655172413795)","(5.0, 7.0, 6.1875)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.075)","(5.0, 6.0, 5.96)","(26.0, 65.0, 62.28)"
14-12-2022 12:11:28.356031,"(2.8, 3.65, 3.640721649484536)","(3.2, 3.95, 3.9189655172413795)","(5.0, 7.0, 6.235294117647059)","(31.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.08)","(5.0, 6.0, 5.96)","(26.0, 65.0, 62.28)"
14-12-2022 12:11:29.551417,"(2.9, 3.65, 3.640217391304348)","(3.2, 3.95, 3.9189655172413795)","(5.0, 7.0, 6.235294117647059)","(41.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.257142857142856)","(5.0, 6.0, 5.96)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:30.731511,"(2.9, 3.65, 3.6290697674418606)","(3.2, 3.95, 3.9112903225806455)","(5.0, 7.0, 6.235294117647059)","(41.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.323076923076924)","(5.0, 6.0, 5.946666666666666)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:31.897687,"(2.9, 3.65, 3.5272727272727273)","(3.2, 3.95, 3.9112903225806455)","(5.0, 7.0, 6.103448275862069)","(41.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.323076923076924)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:33.036637,"(2.9, 3.65, 3.51)","(3.2, 3.95, 3.916666666666667)","(5.0, 7.0, 6.161290322580645)","(41.0, 130.0, 75.83333333333333)","(7.0, 9.6, 9.3)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:34.413164,"(2.9, 3.6, 3.496153846153846)","(3.2, 3.95, 3.922727272727273)","(5.0, 7.0, 6.161290322580645)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.3)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:35.682381,"(2.9, 3.6, 3.488709677419355)","(3.2, 3.95, 3.922727272727273)","(5.0, 7.0, 6.161290322580645)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.3)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:36.846040,"(2.9, 3.6, 3.503448275862069)","(3.2, 3.95, 3.927777777777778)","(5.0, 7.0, 6.161290322580645)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.3)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:38.005434,"(2.9, 3.6, 3.503448275862069)","(3.2, 3.95, 3.927777777777778)","(5.0, 7.0, 6.161290322580645)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.3)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:39.302142,"(2.9, 3.5, 3.4076923076923076)","(3.2, 4.0, 3.99375)","(5.0, 7.0, 6.172413793103448)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.355555555555554)","(5.0, 6.0, 5.945454545454545)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:40.483851,"(2.9, 3.5, 3.4076923076923076)","(3.2, 4.0, 3.99375)","(5.0, 7.0, 6.172413793103448)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.355555555555554)","(5.0, 6.0, 5.945454545454545)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:41.652126,"(2.9, 3.5, 3.4076923076923076)","(3.2, 4.0, 3.99375)","(5.0, 7.0, 6.172413793103448)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.355555555555554)","(5.0, 6.0, 5.945454545454545)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:42.957158,"(2.9, 3.5, 3.42)","(3.2, 4.0, 3.994642857142857)","(5.0, 7.0, 6.172413793103448)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.355555555555554)","(5.0, 6.0, 5.985)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:44.214201,"(2.9, 3.5, 3.41)","(3.2, 4.0, 3.994642857142857)","(5.0, 7.0, 6.111111111111111)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.26153846153846)","(5.0, 6.0, 5.990322580645161)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:45.390738,"(2.9, 3.5, 3.4058823529411764)","(3.2, 4.0, 3.994642857142857)","(5.0, 7.0, 6.1)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.25)","(5.0, 6.0, 5.991666666666666)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:46.403663,"(2.9, 3.5, 3.4055555555555554)","(3.2, 4.0, 3.994642857142857)","(5.0, 7.0, 6.1)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.25)","(5.0, 6.0, 5.991666666666666)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:47.557809,"(2.9, 3.5, 3.4055555555555554)","(3.2, 4.0, 3.9944444444444445)","(5.0, 7.0, 6.1)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.333333333333332)","(5.0, 6.0, 5.988888888888889)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:48.687236,"(2.9, 3.5, 3.4045454545454543)","(3.2, 4.1, 4.065217391304348)","(5.0, 7.0, 6.1)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.25)","(5.0, 6.0, 5.988888888888889)","(31.0, 65.0, 62.28)"
14-12-2022 12:11:49.879147,"(2.9, 3.4, 3.357142857142857)","(3.2, 4.2, 4.075)","(5.0, 7.0, 6.1)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.280000000000001)","(5.0, 6.0, 5.9423076923076925)","(31.0, 65.0, 61.8421052631579)"
14-12-2022 12:11:51.015966,"(2.9, 3.55, 3.4214285714285713)","(3.3, 4.3, 4.275)","(5.0, 7.0, 6.16)","(41.0, 130.0, 112.5)","(7.0, 9.4, 9.342857142857142)","(5.0, 6.0, 5.796)","(31.0, 65.0, 61.25)"
14-12-2022 12:11:52.273998,"(2.9, 3.5, 3.40625)","(3.3, 4.3, 4.279999999999999)","(5.0, 6.2, 6.153846153846154)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.34736842105263)","(5.0, 5.8, 5.796774193548387)","(31.0, 65.0, 60.625)"
14-12-2022 12:11:53.441568,"(2.9, 3.5, 3.353191489361702)","(3.3, 4.3, 4.277777777777778)","(5.0, 6.2, 6.043478260869565)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.333333333333332)","(5.0, 5.8, 5.871428571428572)","(31.0, 65.0, 60.625)"
14-12-2022 12:11:54.713851,"(2.9, 3.5, 3.3588235294117648)","(3.3, 4.4, 4.220000000000001)","(5.0, 6.2, 6.043478260869565)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.368421052631579)","(5.0, 5.9, 5.871428571428572)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:11:56.200958,"(2.9, 3.35, 3.302941176470588)","(3.3, 4.4, 4.271428571428571)","(5.0, 6.2, 6.013636363636364)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.368421052631579)","(5.0, 5.9, 5.964705882352941)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:11:57.401981,"(2.9, 3.45, 3.3558823529411765)","(3.3, 4.4, 4.271428571428571)","(5.0, 6.4, 5.983333333333333)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.368421052631579)","(5.0, 6.0, 5.947826086956522)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:11:58.481272,"(2.9, 3.35, 3.3068181818181817)","(3.3, 4.4, 4.271428571428571)","(5.0, 6.4, 5.983333333333333)","(41.0, 130.0, 112.5)","(7.0, 9.6, 9.368421052631579)","(5.0, 6.0, 5.947826086956522)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:11:59.553667,"(2.9, 3.35, 3.2630434782608697)","(3.3, 4.4, 4.271428571428571)","(5.0, 6.4, 5.983333333333333)","(41.0, 120.0, 108.0)","(7.0, 9.6, 9.368421052631579)","(5.0, 6.0, 5.947826086956522)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:12:00.843394,"(2.9, 3.35, 3.2625)","(3.3, 4.4, 4.233333333333333)","(5.0, 6.4, 5.983333333333333)","(41.0, 120.0, 100.0)","(7.0, 9.6, 9.368421052631579)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:12:01.872138,"(2.9, 3.35, 3.2625)","(3.3, 4.4, 4.300000000000001)","(5.0, 6.4, 5.983333333333333)","(41.0, 120.0, 100.0)","(7.0, 9.4, 9.20295566502463)","(5.0, 6.0, 5.969230769230769)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:12:02.949067,"(2.9, 3.45, 3.358695652173913)","(3.3, 4.4, 4.333333333333334)","(5.0, 6.4, 6.015384615384615)","(41.0, 120.0, 94.28571428571428)","(7.0, 9.0, 8.88)","(5.0, 6.2, 6.076190476190476)","(31.0, 65.0, 61.911764705882355)"
14-12-2022 12:12:04.146250,"(2.9, 3.45, 3.4026315789473682)","(3.3, 4.5, 4.283333333333333)","(5.0, 6.4, 6.093181818181819)","(41.0, 120.0, 98.0)","(7.0, 8.8, 8.79672131147541)","(5.0, 6.2, 6.052173913043478)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:05.229014,"(2.9, 3.4, 3.3625)","(3.3, 4.5, 4.283333333333333)","(5.0, 6.4, 6.093181818181819)","(41.0, 120.0, 98.0)","(7.0, 8.8, 8.956923076923077)","(5.0, 6.2, 6.090322580645162)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:06.315010,"(2.9, 3.4, 3.3625)","(3.3, 4.5, 4.316666666666666)","(5.0, 6.4, 6.167857142857144)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.958823529411765)","(5.0, 6.2, 6.076923076923077)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:07.399713,"(2.9, 3.4, 3.3692307692307693)","(3.3, 4.4, 4.314285714285715)","(5.0, 6.4, 6.163636363636364)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92876712328767)","(5.0, 6.2, 6.057142857142857)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:08.561124,"(2.9, 3.4, 3.357894736842105)","(3.3, 4.4, 4.335483870967742)","(5.0, 6.4, 6.247222222222223)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92876712328767)","(5.0, 6.2, 6.057142857142857)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:09.966076,"(2.9, 3.35, 3.3229166666666665)","(3.3, 4.4, 4.344444444444445)","(5.0, 6.4, 6.277777777777778)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.958208955223881)","(5.0, 6.2, 6.057142857142857)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:11.480015,"(2.9, 3.35, 3.3229166666666665)","(3.3, 4.4, 4.344444444444445)","(5.0, 6.4, 6.277777777777778)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92876712328767)","(5.0, 6.2, 6.057142857142857)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:13.243037,"(2.9, 3.35, 3.3172413793103446)","(3.3, 4.4, 4.33939393939394)","(5.0, 6.4, 6.281081081081082)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92876712328767)","(5.0, 6.2, 6.059649122807017)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:14.750272,"(2.8, 3.35, 3.3185185185185184)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.279452054794521)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.958208955223881)","(5.0, 6.2, 6.17)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:16.074248,"(2.8, 3.35, 3.3185185185185184)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.279452054794521)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92972972972973)","(5.0, 6.2, 6.060869565217391)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:17.405184,"(2.8, 3.35, 3.3183333333333334)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.268421052631579)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.92972972972973)","(5.0, 6.2, 6.147058823529412)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:18.774202,"(2.8, 3.35, 3.3160714285714286)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.270588235294118)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.958823529411765)","(5.0, 6.2, 6.1571428571428575)","(31.0, 65.0, 62.0)"
14-12-2022 12:12:19.925192,"(2.8, 3.35, 3.3160714285714286)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.270588235294118)","(41.0, 120.0, 98.0)","(7.0, 9.0, 8.958823529411765)","(5.0, 6.2, 6.1571428571428575)","(31.0, 65.0, 61.71875)"
14-12-2022 12:12:21.068334,"(2.8, 3.35, 3.31551724137931)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.270588235294118)","(41.0, 120.0, 86.66666666666667)","(7.0, 9.0, 8.92972972972973)","(5.0, 6.2, 6.1571428571428575)","(31.0, 65.0, 59.166666666666664)"
14-12-2022 12:12:22.353301,"(2.8, 3.35, 3.3140625)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.266666666666667)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.9)","(5.0, 6.2, 6.1571428571428575)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:23.509118,"(2.8, 3.35, 3.310344827586207)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.266666666666667)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.929032258064517)","(5.0, 6.2, 6.151351351351352)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:24.681541,"(2.8, 3.35, 3.3045454545454547)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.275)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.929032258064517)","(5.0, 6.2, 6.151351351351352)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:25.814525,"(2.8, 3.35, 3.3049999999999997)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.275)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.929032258064517)","(5.0, 6.2, 6.151351351351352)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:26.991236,"(2.8, 3.35, 3.3049999999999997)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.329824561403509)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.875675675675675)","(5.0, 6.2, 6.151351351351352)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:28.062622,"(2.8, 3.35, 3.3049999999999997)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.329824561403509)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.875675675675675)","(5.0, 6.2, 6.151351351351352)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:29.164106,"(2.8, 3.35, 3.3049999999999997)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.329824561403509)","(41.0, 120.0, 99.16666666666667)","(7.0, 9.0, 8.9)","(5.0, 6.2, 6.147058823529412)","(31.0, 65.0, 61.81818181818182)"
14-12-2022 12:12:30.296732,"(2.8, 3.35, 3.3045454545454547)","(3.3, 4.4, 4.3375)","(5.0, 6.4, 6.329824561403509)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.861538461538462)","(5.0, 6.2, 6.137931034482759)","(31.0, 65.0, 62.58620689655172)"
14-12-2022 12:12:31.431437,"(2.8, 3.35, 3.3045454545454547)","(3.3, 4.4, 4.335483870967742)","(5.0, 6.4, 6.261111111111111)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.970588235294118)","(5.0, 6.2, 6.141176470588236)","(31.0, 65.0, 62.58620689655172)"
14-12-2022 12:12:32.506671,"(2.8, 3.35, 3.2952830188679245)","(3.3, 4.4, 4.295454545454546)","(5.0, 6.4, 6.261111111111111)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.970588235294118)","(5.0, 6.2, 6.141176470588236)","(31.0, 65.0, 63.46153846153846)"
14-12-2022 12:12:33.616338,"(2.8, 3.35, 3.299019607843137)","(3.3, 4.4, 4.309803921568628)","(5.0, 6.4, 6.274626865671642)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.92)","(5.0, 6.2, 6.153846153846154)","(31.0, 65.0, 63.888888888888886)"
14-12-2022 12:12:35.005773,"(2.8, 3.35, 3.2884615384615383)","(3.4, 4.4, 4.308)","(5.0, 6.4, 6.306666666666667)","(41.0, 120.0, 100.0)","(7.0, 9.0, 8.951020408163265)","(5.0, 6.2, 6.121212121212121)","(31.0, 65.0, 63.62068965517241)"
14-12-2022 12:12:36.216706,"(2.8, 3.35, 3.2884615384615383)","(3.4, 4.4, 4.308)","(5.0, 6.4, 6.306666666666667)","(41.0, 120.0, 93.33333333333333)","(7.0, 9.0, 8.951020408163265)","(5.0, 6.2, 6.121212121212121)","(31.0, 65.0, 63.62068965517241)"
14-12-2022 12:12:37.326393,"(2.8, 3.35, 3.2846534653465347)","(3.4, 4.4, 4.308)","(5.0, 6.4, 6.323076923076924)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.94059405940594)","(5.0, 6.2, 6.108108108108108)","(31.0, 65.0, 63.62068965517241)"
14-12-2022 12:12:39.098234,"(2.8, 3.35, 3.291176470588235)","(3.4, 4.4, 4.308)","(5.0, 6.4, 6.354285714285714)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.947474747474747)","(5.0, 6.2, 6.121212121212121)","(31.0, 65.0, 63.62068965517241)"
14-12-2022 12:12:40.614975,"(2.8, 3.3, 3.275757575757576)","(3.4, 4.4, 4.308)","(5.0, 6.6, 6.377049180327869)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.882758620689655)","(5.0, 6.2, 6.121212121212121)","(31.0, 65.0, 63.62068965517241)"
14-12-2022 12:12:42.037705,"(2.8, 3.3, 3.275757575757576)","(3.4, 4.4, 4.293617021276596)","(5.0, 6.6, 6.408333333333333)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.878260869565217)","(5.0, 6.2, 6.18)","(31.0, 65.0, 73.33333333333334)"
14-12-2022 12:12:43.353167,"(2.8, 3.3, 3.2962962962962963)","(3.4, 4.4, 4.336842105263158)","(5.0, 6.6, 6.533333333333333)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.872340425531915)","(5.0, 6.2, 6.019330855018588)","(31.0, 75.0, 71.875)"
14-12-2022 12:12:44.775621,"(2.8, 3.2, 3.198648648648649)","(3.4, 4.4, 4.336842105263158)","(5.0, 6.6, 6.533333333333333)","(41.0, 120.0, 96.3157894736842)","(7.0, 9.0, 8.872340425531915)","(5.0, 6.4, 6.019330855018588)","(31.0, 75.0, 71.875)"
14-12-2022 12:12:46.055472,"(2.8, 3.25, 3.2434959349593497)","(3.4, 4.4, 4.36)","(5.0, 6.8, 6.522222222222222)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.902222222222223)","(5.0, 6.4, 6.0258555133079845)","(31.0, 75.0, 71.875)"
14-12-2022 12:12:47.348603,"(2.8, 3.25, 3.226158940397351)","(3.4, 4.4, 4.335483870967742)","(5.0, 6.8, 6.6465116279069765)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.902222222222223)","(5.0, 6.4, 6.0258555133079845)","(31.0, 75.0, 71.875)"
14-12-2022 12:12:48.603231,"(2.8, 3.25, 3.2284722222222224)","(3.4, 4.4, 4.335483870967742)","(5.0, 6.8, 6.6465116279069765)","(41.0, 120.0, 87.85714285714286)","(7.0, 9.0, 8.902222222222223)","(5.0, 6.4, 6.0258555133079845)","(31.0, 75.0, 77.5)"
14-12-2022 12:12:50.153060,"(2.8, 3.25, 3.2288732394366195)","(3.4, 4.4, 4.341176470588236)","(5.0, 6.8, 6.512499999999999)","(41.0, 120.0, 93.52941176470588)","(7.0, 9.0, 9.069565217391304)","(5.0, 6.4, 6.1)","(31.0, 80.0, 76.66666666666667)"
14-12-2022 12:12:51.992080,"(2.8, 3.3, 3.319312169312169)","(3.4, 4.4, 4.241666666666667)","(5.0, 6.6, 6.5377777777777775)","(41.0, 120.0, 93.52941176470588)","(7.0, 9.2, 8.7)","(5.0, 6.2, 6.161904761904762)","(31.0, 80.0, 76.66666666666667)"
14-12-2022 12:12:53.422075,"(2.8, 3.35, 3.319312169312169)","(3.4, 4.3, 4.297058823529412)","(5.0, 6.6, 6.516666666666667)","(41.0, 120.0, 86.25)","(7.0, 9.0, 8.52)","(5.0, 6.2, 6.109677419354838)","(31.0, 80.0, 75.0)"
14-12-2022 12:12:54.765649,"(2.8, 3.3, 3.2995283018867925)","(3.4, 4.3, 4.322222222222223)","(5.0, 6.6, 6.495652173913043)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.470588235294118)","(5.0, 6.2, 6.088)","(31.0, 80.0, 77.5)"
14-12-2022 12:12:56.056467,"(2.8, 3.35, 3.3075757575757576)","(3.4, 4.4, 4.302325581395349)","(5.0, 6.6, 6.495652173913043)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.475)","(5.0, 6.2, 6.09375)","(31.0, 80.0, 77.5)"
14-12-2022 12:12:57.378299,"(2.8, 3.35, 3.323577235772358)","(3.4, 4.3, 4.236585365853658)","(5.0, 6.6, 6.430985915492958)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.444444444444445)","(5.0, 6.2, 6.066666666666666)","(31.0, 80.0, 77.5)"
14-12-2022 12:12:58.626550,"(2.8, 3.35, 3.321120689655172)","(3.4, 4.5, 4.48021978021978)","(5.0, 6.6, 6.430985915492958)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.248484848484848)","(5.0, 6.2, 6.047058823529412)","(31.0, 80.0, 77.5)"
14-12-2022 12:12:59.931428,"(2.8, 3.3, 3.2795454545454543)","(3.4, 4.5, 4.4879518072289155)","(5.0, 6.6, 6.4557377049180324)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.248484848484848)","(5.0, 6.2, 5.99)","(31.0, 80.0, 77.5)"
14-12-2022 12:13:01.107155,"(2.8, 3.3, 3.253846153846154)","(3.4, 4.5, 4.499310344827586)","(5.0, 6.6, 6.4557377049180324)","(41.0, 120.0, 86.25)","(7.0, 8.6, 8.31111111111111)","(5.0, 6.2, 5.988235294117647)","(31.0, 80.0, 77.5)"
14-12-2022 12:13:02.284855,"(2.8, 3.35, 3.292105263157895)","(3.4, 4.5, 4.492592592592593)","(5.0, 6.8, 6.503296703296703)","(41.0, 120.0, 112.10526315789474)","(7.0, 8.6, 8.248)","(5.0, 6.2, 6.0354838709677425)","(31.0, 80.0, 77.5)"
14-12-2022 12:13:03.285316,"(2.8, 3.35, 3.3138297872340425)","(3.4, 4.5, 4.499333333333333)","(5.0, 6.6, 6.534545454545454)","(41.0, 120.0, 112.10526315789474)","(7.0, 8.6, 8.248)","(5.0, 6.2, 6.0354838709677425)","(31.0, 80.0, 77.5)"
14-12-2022 12:13:04.499814,"(2.8, 3.35, 3.3125)","(3.4, 4.5, 4.499333333333333)","(5.0, 6.6, 6.517241379310344)","(41.0, 120.0, 112.10526315789474)","(7.0, 8.6, 8.248)","(5.0, 6.2, 6.0354838709677425)","(31.0, 80.0, 77.5)"
14-12-2022 12:13:05.790414,"(2.8, 3.35, 3.3125)","(3.4, 4.5, 4.499333333333333)","(5.0, 6.6, 6.501639344262295)","(41.0, 120.0, 112.10526315789474)","(7.0, 8.6, 8.238709677419354)","(5.0, 6.2, 6.04)","(31.0, 80.0, 77.0)"
14-12-2022 12:13:07.104814,"(2.8, 3.35, 3.3125)","(3.4, 4.5, 4.499333333333333)","(5.0, 6.6, 6.501639344262295)","(41.0, 120.0, 112.10526315789474)","(7.0, 8.6, 8.237499999999999)","(5.0, 6.2, 6.003448275862069)","(31.0, 80.0, 78.33333333333333)"
14-12-2022 12:13:08.425251,"(2.8, 3.35, 3.2866666666666666)","(3.4, 4.5, 4.499382716049383)","(5.0, 6.6, 6.501639344262295)","(41.0, 120.0, 113.47826086956522)","(7.0, 8.6, 8.237499999999999)","(5.0, 6.2, 6.005)","(31.0, 80.0, 78.33333333333333)"
14-12-2022 12:13:09.703351,"(2.8, 3.3, 3.250943396226415)","(3.4, 4.5, 4.499290780141844)","(5.0, 6.6, 6.51864406779661)","(41.0, 120.0, 113.47826086956522)","(7.0, 8.6, 8.236363636363636)","(5.0, 6.2, 6.0285714285714285)","(31.0, 80.0, 77.0)"
14-12-2022 12:13:10.983769,"(2.8, 3.3, 3.256666666666667)","(3.4, 4.5, 4.499290780141844)","(5.0, 6.6, 6.51864406779661)","(41.0, 120.0, 113.47826086956522)","(7.0, 8.6, 8.241379310344827)","(5.0, 6.2, 6.133333333333334)","(31.0, 80.0, 77.0)"
