,Soho Rhapsody,Foolish Pleasure,Rosarito Miss,Villacci,Celestial Gossip,Relentless Me,Captain Bellasario,Knights Templar
07-12-2022 19:08:51.181065,"(6.5, 7.6, 7.517647058823529)","(71.0, 140.0, 100.0)","(11.0, 14.5, 13.395348837209303)","(31.0, 48.0, 44.0)","(71.0, 120.0, 115.0)","(3.5, 3.95, 3.889823008849558)","(2.3, 3.5, 3.4814285714285713)","(4.8, 5.2, 5.019047619047619)"
07-12-2022 19:08:52.249200,"(6.5, 8.0, 7.655172413793103)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.333333333333334)","(31.0, 48.0, 41.77777777777778)","(71.0, 120.0, 115.0)","(3.5, 3.95, 3.8808219178082193)","(2.3, 3.5, 3.4814814814814814)","(4.8, 5.2, 5.05)"
07-12-2022 19:08:53.439078,"(6.5, 8.0, 7.848484848484849)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.488372093023255)","(31.0, 48.0, 41.77777777777778)","(71.0, 120.0, 115.0)","(3.5, 3.9, 3.8666666666666667)","(2.3, 3.5, 3.486666666666667)","(4.8, 5.1, 5.069230769230769)"
07-12-2022 19:08:54.601160,"(6.5, 8.4, 8.305263157894737)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.488372093023255)","(31.0, 48.0, 45.0)","(71.0, 120.0, 115.0)","(3.5, 3.9, 3.8494949494949493)","(2.3, 3.5, 3.486666666666667)","(4.8, 5.1, 5.038461538461538)"
07-12-2022 19:08:55.724742,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.488372093023255)","(31.0, 60.0, 45.0)","(71.0, 120.0, 115.0)","(3.5, 3.9, 3.838888888888889)","(2.3, 3.5, 3.4833333333333334)","(4.8, 5.1, 5.038461538461538)"
07-12-2022 19:08:56.895627,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.333333333333334)","(31.0, 55.0, 52.4)","(71.0, 120.0, 115.0)","(3.4, 3.85, 3.8340277777777776)","(2.35, 3.5, 3.472340425531915)","(4.6, 5.1, 5.038461538461538)"
07-12-2022 19:08:57.923575,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 14.0, 13.333333333333334)","(31.0, 55.0, 52.4)","(71.0, 120.0, 115.0)","(3.4, 3.85, 3.713768115942029)","(2.35, 3.5, 3.5595454545454546)","(4.6, 5.1, 5.036)"
07-12-2022 19:08:58.963112,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 13.5, 13.170731707317072)","(31.0, 55.0, 53.375)","(71.0, 120.0, 115.0)","(3.4, 3.75, 3.6968085106382977)","(2.35, 3.6, 3.5883241758241757)","(4.6, 5.1, 5.036)"
07-12-2022 19:08:59.986798,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 13.5, 13.170731707317072)","(31.0, 55.0, 53.375)","(71.0, 120.0, 115.0)","(3.4, 3.75, 3.6964285714285716)","(2.35, 3.6, 3.5549019607843135)","(4.6, 5.1, 5.066666666666666)"
07-12-2022 19:09:01.057272,"(6.5, 8.4, 8.296551724137931)","(71.0, 140.0, 100.0)","(11.0, 13.5, 13.170731707317072)","(31.0, 55.0, 53.375)","(71.0, 120.0, 111.42857142857143)","(3.4, 3.75, 3.6769736842105263)","(2.35, 3.6, 3.5816)","(4.6, 5.1, 5.133333333333334)"
07-12-2022 19:09:02.319247,"(6.5, 8.4, 8.18918918918919)","(61.0, 130.0, 100.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.75, 3.6652173913043478)","(2.45, 3.6, 3.5969298245614034)","(4.4, 5.2, 5.163829787234042)"
07-12-2022 19:09:03.512222,"(6.5, 8.4, 8.18918918918919)","(61.0, 130.0, 100.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.7, 3.641095890410959)","(2.45, 3.6, 3.5968373493975903)","(4.4, 5.3, 5.1292682926829265)"
07-12-2022 19:09:04.652464,"(6.5, 8.4, 8.14)","(61.0, 120.0, 112.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.7, 3.628846153846154)","(2.45, 3.6, 3.5969788519637462)","(4.4, 5.3, 5.124)"
07-12-2022 19:09:05.784498,"(6.5, 8.4, 8.152380952380952)","(61.0, 120.0, 112.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.627083333333333)","(2.45, 3.6, 3.5968847352024924)","(4.4, 5.2, 5.075675675675676)"
07-12-2022 19:09:06.793025,"(6.5, 8.4, 8.152380952380952)","(61.0, 120.0, 112.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.627083333333333)","(2.45, 3.6, 3.5964114832535885)","(4.4, 5.2, 5.04)"
07-12-2022 19:09:07.883642,"(6.5, 8.4, 8.220689655172414)","(61.0, 120.0, 112.0)","(10.0, 13.5, 12.928571428571429)","(31.0, 60.0, 57.75)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.58)","(2.45, 3.6, 3.596066433566434)","(4.4, 5.2, 5.088)"
07-12-2022 19:09:08.955885,"(6.5, 8.4, 8.256)","(61.0, 120.0, 116.53846153846155)","(10.0, 13.5, 12.928571428571429)","(31.0, 60.0, 53.375)","(71.0, 110.0, 100.0)","(3.3, 3.6, 3.6357142857142857)","(2.45, 3.6, 3.4895833333333335)","(4.4, 5.2, 5.11)"
07-12-2022 19:09:09.998708,"(6.5, 8.4, 8.256)","(61.0, 120.0, 114.375)","(10.0, 13.5, 12.829787234042554)","(31.0, 55.0, 54.15384615384615)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.6523809523809527)","(2.45, 3.55, 3.376470588235294)","(4.4, 5.2, 5.25)"
07-12-2022 19:09:10.987891,"(6.5, 8.4, 8.384615384615385)","(61.0, 120.0, 114.375)","(10.0, 13.5, 12.829787234042554)","(31.0, 55.0, 54.15384615384615)","(71.0, 110.0, 100.0)","(3.3, 3.7, 3.6647058823529415)","(2.45, 3.45, 3.304411764705882)","(4.4, 5.3, 5.490909090909091)"
07-12-2022 19:09:12.037432,"(6.5, 8.4, 8.384615384615385)","(61.0, 120.0, 114.375)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 54.15384615384615)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.623913043478261)","(2.45, 3.35, 3.2438775510204083)","(4.4, 5.6, 5.538461538461538)"
07-12-2022 19:09:13.082014,"(6.5, 8.4, 8.384615384615385)","(61.0, 120.0, 114.375)","(10.0, 13.5, 13.010204081632653)","(31.0, 55.0, 53.625)","(71.0, 110.0, 100.0)","(3.3, 3.65, 3.636842105263158)","(2.45, 3.25, 3.2027131782945735)","(4.4, 5.7, 5.604761904761905)"
07-12-2022 19:09:14.228288,"(6.5, 8.8, 8.45)","(61.0, 120.0, 114.375)","(10.0, 13.5, 13.010204081632653)","(31.0, 55.0, 53.77777777777778)","(71.0, 110.0, 106.66666666666667)","(3.3, 3.7, 3.636842105263158)","(2.45, 3.25, 3.2014285714285715)","(4.4, 5.7, 5.539285714285715)"
07-12-2022 19:09:15.307568,"(6.5, 8.6, 8.393548387096773)","(61.0, 120.0, 114.375)","(10.0, 13.5, 13.010204081632653)","(31.0, 55.0, 53.77777777777778)","(71.0, 110.0, 106.66666666666667)","(3.3, 3.7, 3.638888888888889)","(2.45, 3.25, 3.1964285714285716)","(4.4, 5.6, 5.619230769230769)"
07-12-2022 19:09:16.536902,"(6.5, 8.8, 8.45)","(61.0, 120.0, 114.375)","(10.0, 13.5, 13.010204081632653)","(31.0, 55.0, 53.714285714285715)","(71.0, 110.0, 106.66666666666667)","(3.3, 3.7, 3.638888888888889)","(2.45, 3.2, 3.1964285714285716)","(4.4, 5.7, 5.629411764705882)"
07-12-2022 19:09:17.632813,"(6.5, 8.8, 8.5)","(61.0, 120.0, 114.375)","(10.0, 13.5, 12.928571428571429)","(31.0, 55.0, 54.1)","(71.0, 110.0, 106.66666666666667)","(3.3, 3.7, 3.6285714285714286)","(2.45, 3.2, 3.172093023255814)","(4.4, 5.7, 5.663636363636363)"
07-12-2022 19:09:18.787844,"(6.5, 8.6, 8.475)","(61.0, 120.0, 114.375)","(10.0, 14.0, 13.166666666666666)","(31.0, 55.0, 58.2)","(71.0, 110.0, 108.0)","(3.3, 3.7, 3.7266666666666666)","(2.4, 3.2, 2.9633333333333334)","(4.6, 5.8, 5.8428571428571425)"
07-12-2022 19:09:19.986917,"(6.5, 8.8, 8.753846153846155)","(61.0, 120.0, 110.0)","(10.0, 14.0, 13.346153846153847)","(31.0, 65.0, 62.38461538461539)","(71.0, 120.0, 108.0)","(3.3, 3.8, 3.711224489795918)","(2.4, 2.98, 3.075)","(4.6, 6.0, 5.804545454545455)"
07-12-2022 19:09:21.167106,"(6.5, 9.0, 8.966666666666667)","(61.0, 120.0, 116.66666666666667)","(10.0, 14.0, 13.346153846153847)","(31.0, 65.0, 62.38461538461539)","(71.0, 120.0, 108.0)","(3.3, 3.75, 3.706603773584906)","(2.4, 3.1, 3.0765625)","(4.6, 5.9, 5.804545454545455)"
07-12-2022 19:09:22.289589,"(6.5, 9.2, 8.966666666666667)","(61.0, 120.0, 116.66666666666667)","(10.0, 14.0, 13.346153846153847)","(31.0, 65.0, 62.38461538461539)","(71.0, 120.0, 108.0)","(3.3, 3.75, 3.6999999999999997)","(2.4, 3.1, 3.0765625)","(4.6, 5.9, 5.804545454545455)"
07-12-2022 19:09:23.321227,"(6.5, 9.0, 8.984615384615385)","(61.0, 120.0, 114.28571428571428)","(10.0, 14.0, 13.346153846153847)","(31.0, 65.0, 62.38461538461539)","(71.0, 120.0, 108.0)","(3.3, 3.75, 3.77463768115942)","(2.4, 3.1, 2.822505800464037)","(4.6, 5.9, 5.902325581395349)"
07-12-2022 19:09:24.399405,"(6.5, 9.2, 9.14782608695652)","(61.0, 120.0, 114.28571428571428)","(10.0, 14.0, 13.695652173913043)","(31.0, 65.0, 62.57142857142857)","(71.0, 120.0, 108.0)","(3.3, 3.85, 3.85)","(2.4, 2.86, 2.75)","(4.6, 6.0, 5.993846153846154)"
07-12-2022 19:09:25.576527,"(6.5, 9.4, 9.32)","(61.0, 120.0, 114.28571428571428)","(10.0, 14.5, 13.926470588235293)","(31.0, 65.0, 62.57142857142857)","(71.0, 120.0, 108.0)","(3.3, 3.9, 3.9954545454545456)","(2.4, 2.8, 2.735294117647059)","(4.6, 6.2, 6.022222222222222)"
07-12-2022 19:09:26.689817,"(6.5, 9.4, 9.052459016393442)","(61.0, 120.0, 116.36363636363636)","(10.0, 14.5, 13.926470588235293)","(31.0, 65.0, 55.0)","(71.0, 120.0, 103.33333333333333)","(3.3, 4.0, 4.0827586206896544)","(2.4, 2.76, 2.6470588235294117)","(4.6, 6.2, 6.026923076923077)"
07-12-2022 19:09:27.700319,"(6.5, 9.4, 9.146666666666667)","(61.0, 120.0, 100.0)","(11.0, 14.5, 13.85)","(31.0, 60.0, 55.0)","(71.0, 110.0, 103.33333333333333)","(3.3, 4.1, 3.9547169811320755)","(2.4, 2.68, 2.7131914893617024)","(4.8, 6.2, 6.140540540540541)"
07-12-2022 19:09:28.867082,"(7.0, 9.4, 9.21142857142857)","(61.0, 120.0, 110.0)","(11.0, 15.0, 14.833333333333334)","(31.0, 60.0, 58.57142857142857)","(71.0, 110.0, 106.0)","(3.3, 3.8, 3.7211009174311926)","(2.4, 2.8, 2.7613333333333334)","(4.8, 6.2, 6.224)"
07-12-2022 19:09:30.012303,"(7.0, 9.4, 9.358823529411765)","(61.0, 120.0, 106.66666666666667)","(11.0, 15.5, 14.833333333333334)","(31.0, 60.0, 58.57142857142857)","(71.0, 110.0, 115.83333333333333)","(3.3, 3.8, 3.7203703703703703)","(2.4, 2.78, 2.756705882352941)","(4.8, 6.4, 6.2305882352941175)"
07-12-2022 19:09:31.163743,"(7.0, 9.4, 9.358823529411765)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.5, 14.833333333333334)","(31.0, 60.0, 54.09090909090909)","(71.0, 220.0, 123.75)","(3.3, 3.8, 3.78)","(2.35, 2.76, 2.710909090909091)","(4.8, 6.4, 6.2305882352941175)"
07-12-2022 19:09:32.292586,"(7.0, 9.4, 9.353333333333333)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.5, 14.583333333333334)","(31.0, 55.0, 54.09090909090909)","(71.0, 210.0, 152.5)","(3.3, 3.8, 3.8581081081081083)","(2.35, 2.72, 2.692)","(4.8, 6.4, 6.223312883435583)"
07-12-2022 19:09:33.526350,"(7.0, 9.4, 9.346153846153847)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 55.0, 54.09090909090909)","(71.0, 210.0, 152.5)","(3.3, 3.95, 3.817647058823529)","(2.35, 2.72, 2.696)","(4.8, 6.4, 6.227544910179641)"
07-12-2022 19:09:34.799857,"(7.0, 9.6, 9.471428571428572)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 55.0, 62.27272727272727)","(71.0, 210.0, 152.5)","(3.3, 3.9, 3.822222222222222)","(2.35, 2.72, 2.690666666666667)","(4.8, 6.4, 6.243956043956044)"
07-12-2022 19:09:35.949309,"(7.0, 9.6, 9.504)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 65.0, 59.0)","(71.0, 210.0, 152.5)","(3.3, 3.9, 3.8911764705882352)","(2.35, 2.72, 2.687878787878788)","(4.8, 6.4, 6.242622950819673)"
07-12-2022 19:09:37.187610,"(7.0, 9.6, 9.538461538461538)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 65.0, 59.0)","(71.0, 210.0, 152.5)","(3.3, 3.95, 3.8937500000000003)","(2.3, 2.7, 2.6683333333333334)","(4.8, 6.4, 6.242622950819673)"
07-12-2022 19:09:38.457687,"(7.0, 9.8, 9.711111111111112)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 65.0, 60.38461538461539)","(71.0, 210.0, 152.5)","(3.3, 3.95, 3.8893939393939396)","(2.3, 2.68, 2.661)","(4.8, 6.4, 6.242622950819673)"
07-12-2022 19:09:39.689120,"(7.0, 9.8, 9.711111111111112)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.692307692307692)","(31.0, 65.0, 60.38461538461539)","(71.0, 210.0, 132.5)","(3.3, 3.95, 3.9142857142857146)","(2.3, 2.68, 2.6969444444444446)","(4.8, 6.4, 6.234254143646409)"
07-12-2022 19:09:40.971702,"(7.0, 9.8, 9.643478260869566)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.878787878787879)","(31.0, 65.0, 60.38461538461539)","(71.0, 170.0, 132.5)","(3.3, 3.95, 3.9142857142857146)","(2.35, 2.7, 2.6933333333333334)","(4.8, 6.4, 6.18)"
07-12-2022 19:09:42.133938,"(7.0, 9.8, 9.533333333333333)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.878787878787879)","(31.0, 65.0, 61.470588235294116)","(71.0, 170.0, 132.5)","(3.3, 3.95, 3.896153846153846)","(2.35, 2.7, 2.696078431372549)","(4.8, 6.2, 6.160683760683761)"
07-12-2022 19:09:43.257023,"(7.0, 9.0, 8.80841836734694)","(61.0, 120.0, 114.28571428571428)","(11.0, 15.0, 14.867647058823529)","(31.0, 65.0, 58.333333333333336)","(71.0, 170.0, 145.0)","(3.3, 3.95, 3.901)","(2.35, 2.74, 2.7331428571428575)","(4.8, 6.2, 6.24973544973545)"
07-12-2022 19:09:44.379610,"(7.0, 8.6, 8.533333333333333)","(61.0, 120.0, 117.64705882352942)","(11.0, 15.0, 14.867647058823529)","(31.0, 65.0, 58.333333333333336)","(71.0, 170.0, 163.1818181818182)","(3.3, 3.95, 3.9164383561643836)","(2.35, 2.74, 2.733684210526316)","(4.8, 6.4, 6.252849740932643)"
07-12-2022 19:09:45.588728,"(7.0, 8.6, 8.533333333333333)","(61.0, 120.0, 117.64705882352942)","(11.0, 15.0, 14.6)","(31.0, 65.0, 61.666666666666664)","(71.0, 170.0, 163.1818181818182)","(3.3, 3.95, 3.915492957746479)","(2.35, 2.74, 2.7216949152542376)","(4.8, 6.4, 6.252941176470588)"
07-12-2022 19:09:46.831441,"(7.0, 8.6, 8.517948717948718)","(61.0, 120.0, 117.64705882352942)","(12.0, 15.0, 14.6)","(41.0, 65.0, 57.0)","(71.0, 170.0, 163.1818181818182)","(3.3, 3.95, 3.904255319148936)","(2.25, 2.74, 2.742)","(5.0, 6.4, 6.251485148514852)"
07-12-2022 19:09:48.012243,"(7.0, 8.6, 8.561290322580644)","(61.0, 120.0, 102.5)","(12.0, 15.0, 14.7)","(41.0, 60.0, 60.0)","(71.0, 170.0, 157.5)","(3.3, 3.95, 3.9345588235294118)","(2.25, 2.76, 2.741538461538462)","(5.0, 6.4, 6.25)"
07-12-2022 19:09:49.289837,"(7.0, 8.6, 8.5625)","(61.0, 120.0, 102.5)","(12.0, 15.0, 14.7)","(41.0, 65.0, 59.166666666666664)","(71.0, 170.0, 147.0)","(3.3, 3.95, 3.8842245989304813)","(2.25, 2.76, 2.7218181818181817)","(5.0, 6.4, 6.226829268292683)"
07-12-2022 19:09:50.542614,"(7.0, 8.6, 8.5625)","(61.0, 120.0, 116.92307692307693)","(12.0, 15.0, 15.333333333333334)","(41.0, 65.0, 60.0)","(71.0, 160.0, 138.33333333333334)","(3.3, 3.95, 3.863888888888889)","(2.25, 2.76, 2.745194805194805)","(5.0, 6.4, 6.2105263157894735)"
07-12-2022 19:09:51.749481,"(7.0, 8.4, 8.306976744186047)","(61.0, 120.0, 116.92307692307693)","(12.0, 15.5, 15.619047619047619)","(41.0, 65.0, 60.0)","(71.0, 160.0, 139.0)","(3.3, 3.9, 3.863888888888889)","(2.25, 2.76, 2.7346666666666666)","(5.0, 6.4, 6.2443243243243245)"
07-12-2022 19:09:53.046161,"(7.0, 8.4, 8.285714285714285)","(61.0, 120.0, 108.88888888888889)","(12.0, 16.0, 15.619047619047619)","(41.0, 65.0, 60.0)","(71.0, 150.0, 125.0)","(3.3, 3.9, 3.8277777777777775)","(2.25, 2.76, 2.7319148936170214)","(5.0, 6.4, 6.244943820224719)"
07-12-2022 19:09:54.223504,"(7.0, 8.4, 8.224)","(61.0, 120.0, 108.88888888888889)","(12.0, 16.0, 15.764705882352942)","(41.0, 65.0, 61.111111111111114)","(71.0, 140.0, 120.71428571428572)","(3.3, 3.9, 3.936144578313253)","(2.25, 2.76, 2.7903083700440527)","(5.0, 6.4, 6.445783132530121)"
07-12-2022 19:09:55.443133,"(7.0, 8.2, 8.192982456140351)","(61.0, 120.0, 106.0)","(12.0, 16.5, 16.451219512195124)","(41.0, 65.0, 61.111111111111114)","(71.0, 140.0, 120.71428571428572)","(3.3, 3.95, 3.835294117647059)","(2.25, 2.8, 2.7916809116809116)","(5.0, 6.6, 6.465346534653465)"
07-12-2022 19:09:56.561623,"(7.0, 8.2, 7.925490196078431)","(61.0, 120.0, 108.23529411764706)","(12.0, 16.5, 16.47222222222222)","(41.0, 65.0, 60.0)","(71.0, 140.0, 120.71428571428572)","(3.3, 3.85, 3.830769230769231)","(2.25, 2.8, 2.7916091954022986)","(5.0, 6.6, 6.491304347826087)"
07-12-2022 19:09:57.753641,"(7.0, 8.2, 7.84516129032258)","(61.0, 120.0, 106.66666666666667)","(12.0, 16.5, 16.47222222222222)","(41.0, 65.0, 60.0)","(71.0, 140.0, 123.0)","(3.3, 3.85, 3.8054794520547945)","(2.25, 2.8, 2.7916091954022986)","(5.0, 6.6, 6.491304347826087)"
07-12-2022 19:09:58.950311,"(7.0, 8.2, 7.84516129032258)","(61.0, 120.0, 106.66666666666667)","(12.0, 16.5, 16.47222222222222)","(41.0, 65.0, 60.0)","(71.0, 130.0, 111.66666666666667)","(3.3, 3.85, 3.804225352112676)","(2.25, 2.8, 2.791386430678466)","(5.0, 6.6, 6.488888888888889)"
07-12-2022 19:10:00.228176,"(7.0, 8.0, 7.848275862068966)","(61.0, 120.0, 93.75)","(12.0, 16.5, 16.39423076923077)","(41.0, 65.0, 58.04347826086956)","(71.0, 120.0, 111.66666666666667)","(3.3, 3.85, 3.8130681818181817)","(2.25, 2.8, 2.791454005934718)","(5.0, 6.6, 6.532467532467532)"
07-12-2022 19:10:01.495105,"(7.0, 8.0, 7.838888888888889)","(61.0, 120.0, 108.33333333333333)","(12.0, 16.5, 16.678571428571427)","(41.0, 65.0, 58.333333333333336)","(71.0, 120.0, 112.5)","(3.3, 3.85, 3.7936974789915965)","(2.25, 2.8, 2.799256505576208)","(5.0, 6.6, 6.433333333333334)"
07-12-2022 19:10:02.654434,"(7.0, 8.0, 7.841176470588235)","(61.0, 120.0, 108.33333333333333)","(12.0, 17.0, 16.678571428571427)","(41.0, 65.0, 59.21052631578947)","(71.0, 120.0, 112.5)","(3.3, 3.85, 3.7806818181818183)","(2.25, 2.8, 2.798)","(5.0, 6.6, 6.550724637681159)"
07-12-2022 19:10:03.812671,"(7.0, 7.8, 7.741176470588235)","(61.0, 120.0, 108.33333333333333)","(12.0, 17.0, 16.678571428571427)","(41.0, 65.0, 57.666666666666664)","(71.0, 120.0, 112.5)","(3.3, 3.8, 3.7776315789473682)","(2.25, 2.8, 2.798)","(5.0, 6.8, 6.535593220338983)"
07-12-2022 19:10:05.001089,"(7.0, 7.8, 7.709090909090909)","(61.0, 120.0, 108.33333333333333)","(12.0, 17.0, 16.692307692307693)","(41.0, 65.0, 59.21052631578947)","(71.0, 120.0, 112.5)","(3.3, 3.8, 3.7977272727272724)","(2.25, 2.8, 2.79972602739726)","(5.0, 6.8, 6.550724637681159)"
07-12-2022 19:10:06.109493,"(7.0, 8.0, 7.619047619047619)","(61.0, 120.0, 108.33333333333333)","(12.0, 17.0, 16.84)","(41.0, 65.0, 59.21052631578947)","(71.0, 120.0, 112.5)","(3.3, 3.8, 3.7756756756756755)","(2.25, 2.8, 2.79972602739726)","(5.0, 6.8, 6.550724637681159)"
07-12-2022 19:10:07.209762,"(7.0, 8.0, 7.643243243243243)","(61.0, 120.0, 108.33333333333333)","(12.0, 18.0, 17.214285714285715)","(41.0, 65.0, 59.21052631578947)","(71.0, 120.0, 123.33333333333333)","(3.3, 3.8, 3.7756756756756755)","(2.25, 2.8, 2.79972602739726)","(5.0, 6.8, 6.5625)"
07-12-2022 19:10:08.232489,"(7.0, 7.8, 7.636363636363636)","(61.0, 120.0, 108.33333333333333)","(12.0, 17.5, 17.15)","(41.0, 65.0, 59.21052631578947)","(71.0, 140.0, 123.33333333333333)","(3.3, 3.8, 3.789156626506024)","(2.25, 2.8, 2.8436170212765957)","(5.0, 6.6, 6.567741935483871)"
07-12-2022 19:10:09.371154,"(6.5, 7.6, 7.493333333333333)","(61.0, 120.0, 102.5)","(12.0, 18.0, 17.142857142857142)","(41.0, 60.0, 58.57142857142857)","(71.0, 140.0, 120.0)","(3.3, 3.8, 3.748)","(2.3, 2.86, 2.9454545454545453)","(5.0, 6.6, 6.562962962962962)"
07-12-2022 19:10:10.487176,"(6.5, 7.6, 7.5675675675675675)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.0, 17.142857142857142)","(41.0, 60.0, 58.57142857142857)","(71.0, 130.0, 120.0)","(3.3, 3.75, 3.7383333333333333)","(2.3, 2.98, 2.942745098039216)","(5.0, 6.6, 6.569230769230769)"
07-12-2022 19:10:11.587219,"(6.5, 7.6, 7.557446808510638)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.0, 17.214285714285715)","(41.0, 60.0, 58.125)","(71.0, 130.0, 120.0)","(3.3, 3.75, 3.7435897435897436)","(2.3, 2.98, 2.9292307692307693)","(5.0, 6.6, 6.569230769230769)"
07-12-2022 19:10:12.562575,"(6.5, 7.6, 7.557446808510638)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.0, 17.214285714285715)","(41.0, 60.0, 58.125)","(71.0, 130.0, 120.0)","(3.3, 3.75, 3.7435897435897436)","(2.3, 2.96, 2.855652173913043)","(5.0, 6.6, 6.569230769230769)"
07-12-2022 19:10:13.645130,"(6.5, 7.6, 7.557446808510638)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.5, 18.1)","(41.0, 60.0, 56.470588235294116)","(71.0, 130.0, 120.0)","(3.3, 3.75, 3.736111111111111)","(2.3, 2.96, 2.848780487804878)","(5.0, 6.6, 6.572602739726027)"
07-12-2022 19:10:14.805357,"(6.5, 7.6, 7.557446808510638)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.5, 18.1)","(41.0, 60.0, 57.85714285714286)","(71.0, 130.0, 107.14285714285714)","(3.3, 3.75, 3.692982456140351)","(2.35, 2.96, 2.8452173913043475)","(5.0, 6.6, 6.572602739726027)"
07-12-2022 19:10:15.919950,"(6.5, 7.8, 7.693333333333333)","(61.0, 120.0, 113.84615384615384)","(12.0, 18.5, 18.15)","(41.0, 60.0, 57.5)","(71.0, 120.0, 107.14285714285714)","(3.3, 3.7, 3.697916666666667)","(2.35, 2.92, 2.8452173913043475)","(5.0, 6.6, 6.518032786885246)"
07-12-2022 19:10:17.080172,"(6.5, 7.8, 7.3)","(61.0, 120.0, 114.28571428571428)","(12.0, 18.5, 18.427835051546392)","(41.0, 65.0, 57.5)","(71.0, 120.0, 110.0)","(3.3, 3.7, 3.727777777777778)","(2.35, 2.92, 2.904507042253521)","(5.0, 6.8, 6.558333333333334)"
07-12-2022 19:10:18.238898,"(6.5, 7.4, 7.300000000000001)","(61.0, 120.0, 113.33333333333334)","(12.0, 18.5, 18.427835051546392)","(41.0, 65.0, 57.5)","(71.0, 120.0, 110.0)","(3.3, 3.75, 3.69375)","(2.35, 2.94, 2.8852173913043475)","(5.0, 6.6, 6.577011494252873)"
07-12-2022 19:10:19.408984,"(6.5, 7.4, 7.300000000000001)","(61.0, 120.0, 112.0)","(12.0, 18.5, 18.4247311827957)","(41.0, 65.0, 57.5)","(71.0, 120.0, 110.0)","(3.3, 3.8, 3.69375)","(2.35, 2.94, 2.863883495145631)","(5.0, 6.6, 6.577011494252873)"
07-12-2022 19:10:20.569863,"(6.5, 7.4, 7.300000000000001)","(61.0, 120.0, 112.0)","(12.0, 19.0, 18.46875)","(41.0, 65.0, 55.833333333333336)","(71.0, 120.0, 96.66666666666667)","(3.3, 3.8, 3.6395833333333334)","(2.35, 2.9, 3.0294354838709676)","(5.0, 6.6, 6.567213114754098)"
07-12-2022 19:10:21.696659,"(6.5, 7.2, 7.111111111111112)","(61.0, 120.0, 112.0)","(12.0, 18.5, 18.46875)","(41.0, 65.0, 53.5)","(71.0, 120.0, 96.66666666666667)","(3.3, 3.65, 3.6395833333333334)","(2.35, 3.05, 3.030952380952381)","(5.0, 6.6, 6.6378378378378375)"
07-12-2022 19:10:22.808460,"(6.5, 7.2, 7.104347826086957)","(61.0, 120.0, 80.0)","(12.0, 18.5, 18.46875)","(41.0, 65.0, 57.77777777777778)","(71.0, 120.0, 102.5)","(3.3, 3.65, 3.564705882352941)","(2.35, 3.05, 3.0704)","(5.0, 6.8, 6.475675675675676)"
