,Hampton Bay,Noztrabeel,Olympic Honour,Poet Warrior,Rustic Charm,American Jewel,Cashmore,Just For Curiosity,Prewingo,Fairy Fling,Gaynik,Smashing Hit,Waning Weasel,Hathaway
14-12-2022 18:55:03.440049,"(16.0, 17.5, 15.972222222222221)","(5.5, 6.4, 6.301010101010101)","(6.5, 7.6, 7.528643216080402)","(21.0, 34.0, 32.25396825396825)","(10.0, 12.5, 12.13258785942492)","(10.0, 10.5, 10.237068965517242)","(41.0, 95.0, 80.0)","(5.5, 6.4, 6.323300970873786)","(5.5, 6.2, 6.0227272727272725)","(26.0, 34.0, 31.91304347826087)","(31.0, 48.0, 44.51063829787234)","(41.0, 55.0, 51.14285714285714)","(101.0, 1000.0, 725.8333333333333)","(19.0, 25.0, 24.151515151515152)"
14-12-2022 18:55:05.168505,"(16.0, 16.0, 15.979166666666666)","(5.5, 6.4, 6.29047619047619)","(6.5, 7.8, 7.544075829383886)","(21.0, 34.0, 32.08695652173913)","(10.0, 12.5, 12.176966292134832)","(10.0, 10.5, 10.242071881606766)","(41.0, 95.0, 75.0)","(5.5, 6.4, 6.321782178217822)","(5.5, 6.2, 6.036649214659686)","(26.0, 34.0, 32.0)","(31.0, 46.0, 44.40909090909091)","(41.0, 55.0, 62.89473684210526)","(101.0, 1000.0, 725.8333333333333)","(19.0, 25.0, 24.714285714285715)"
14-12-2022 18:55:06.864807,"(16.0, 16.0, 15.979166666666666)","(5.5, 6.4, 6.29047619047619)","(6.5, 7.8, 7.544075829383886)","(21.0, 34.0, 32.08695652173913)","(10.0, 12.5, 12.176966292134832)","(10.0, 10.5, 10.242071881606766)","(41.0, 95.0, 67.77777777777777)","(5.5, 6.4, 6.295364238410596)","(5.5, 6.2, 6.036649214659686)","(26.0, 34.0, 31.655172413793103)","(31.0, 46.0, 43.38666666666667)","(41.0, 65.0, 62.07692307692308)","(101.0, 1000.0, 725.8333333333333)","(19.0, 25.0, 24.533333333333335)"
14-12-2022 18:55:08.559452,"(16.0, 15.5, 15.495495495495495)","(5.5, 6.4, 6.269856459330144)","(6.5, 7.8, 7.626771653543306)","(21.0, 34.0, 31.76)","(10.0, 12.5, 12.124183006535947)","(10.0, 10.5, 10.150537634408602)","(41.0, 90.0, 67.77777777777777)","(5.5, 6.4, 6.241509433962264)","(5.5, 6.2, 6.0285714285714285)","(26.0, 34.0, 31.655172413793103)","(31.0, 46.0, 43.2)","(41.0, 65.0, 53.78947368421053)","(101.0, 1000.0, 725.8333333333333)","(19.0, 25.0, 24.761904761904763)"
14-12-2022 18:55:10.240365,"(16.0, 15.5, 15.495495495495495)","(5.5, 6.4, 6.269856459330144)","(6.5, 7.8, 7.626771653543306)","(21.0, 34.0, 31.87878787878788)","(10.0, 12.5, 12.123152709359607)","(10.0, 10.5, 10.793388429752067)","(41.0, 90.0, 71.81818181818181)","(5.5, 6.4, 6.144385026737968)","(5.5, 6.2, 6.014285714285714)","(26.0, 34.0, 31.733333333333334)","(31.0, 46.0, 43.27777777777778)","(41.0, 70.0, 55.333333333333336)","(101.0, 1000.0, 8420.833333333334)","(19.0, 25.0, 24.8)"
14-12-2022 18:55:11.848948,"(15.0, 17.0, 16.344827586206897)","(5.5, 6.4, 6.3275280898876405)","(6.5, 7.6, 7.655172413793103)","(21.0, 34.0, 32.0)","(10.0, 12.5, 12.151709401709402)","(10.0, 11.0, 10.797619047619047)","(41.0, 90.0, 74.61538461538461)","(5.5, 6.2, 6.167469879518072)","(5.5, 6.2, 6.063755458515284)","(26.0, 34.0, 31.980198019801982)","(31.0, 46.0, 43.52173913043478)","(41.0, 70.0, 52.5)","(101.0, 99999, 765.0)","(20.0, 25.0, 24.97222222222222)"
14-12-2022 18:55:13.363178,"(15.0, 16.5, 16.066666666666666)","(5.5, 6.4, 6.375531914893617)","(6.5, 7.8, 7.566666666666666)","(21.0, 34.0, 32.0)","(10.0, 12.5, 12.151709401709402)","(10.0, 11.0, 10.789473684210526)","(41.0, 90.0, 82.05882352941177)","(5.5, 6.2, 6.109352517985611)","(5.5, 6.2, 6.063755458515284)","(26.0, 34.0, 31.980198019801982)","(31.0, 46.0, 43.44186046511628)","(41.0, 70.0, 51.666666666666664)","(101.0, 1000.0, 765.0)","(20.0, 25.0, 24.507246376811594)"
14-12-2022 18:55:14.958760,"(15.0, 17.0, 16.066666666666666)","(5.5, 6.4, 6.401769911504425)","(6.5, 7.8, 7.584615384615384)","(21.0, 34.0, 32.18181818181818)","(10.0, 12.5, 12.151709401709402)","(10.0, 11.0, 10.275862068965518)","(41.0, 85.0, 82.05882352941177)","(5.5, 6.2, 6.103157894736842)","(5.5, 6.2, 6.063755458515284)","(26.0, 34.0, 31.980198019801982)","(31.0, 46.0, 43.44186046511628)","(41.0, 60.0, 54.11764705882353)","(101.0, 1000.0, 765.0)","(20.0, 25.0, 24.507246376811594)"
14-12-2022 18:55:16.662344,"(15.0, 16.5, 16.236842105263158)","(5.5, 6.6, 6.409009009009009)","(6.5, 7.8, 7.58125)","(21.0, 34.0, 32.18181818181818)","(10.0, 12.5, 12.151709401709402)","(10.0, 11.0, 10.751479289940828)","(41.0, 85.0, 80.83333333333333)","(5.5, 6.2, 6.103157894736842)","(5.5, 6.2, 6.063755458515284)","(26.0, 34.0, 31.980198019801982)","(31.0, 46.0, 43.42528735632184)","(41.0, 60.0, 54.11764705882353)","(101.0, 1000.0, 765.0)","(20.0, 25.0, 24.507246376811594)"
14-12-2022 18:55:18.279714,"(15.0, 17.0, 16.75)","(5.5, 6.6, 6.392553191489362)","(6.5, 7.8, 7.5910447761194035)","(21.0, 34.0, 32.22784810126582)","(10.0, 12.5, 12.068783068783068)","(10.0, 11.0, 10.82193396226415)","(41.0, 85.0, 78.07692307692307)","(5.5, 6.2, 6.114814814814815)","(5.5, 6.2, 6.021714285714285)","(26.0, 34.0, 32.019417475728154)","(31.0, 46.0, 43.59139784946237)","(41.0, 60.0, 54.44444444444444)","(101.0, 1000.0, 765.0)","(20.0, 25.0, 24.52777777777778)"
14-12-2022 18:55:19.880034,"(15.0, 17.0, 16.75)","(5.5, 6.4, 6.398969072164949)","(6.5, 7.8, 7.605555555555556)","(21.0, 34.0, 32.292682926829265)","(10.0, 12.5, 12.142543859649123)","(10.0, 11.0, 10.601190476190476)","(51.0, 85.0, 79.0)","(5.5, 6.2, 6.121301775147929)","(5.5, 6.2, 6.0095808383233535)","(26.0, 34.0, 32.09345794392523)","(31.0, 46.0, 44.4)","(41.0, 60.0, 55.23809523809524)","(101.0, 1000.0, 786.3636363636364)","(20.0, 25.0, 24.55263157894737)"
14-12-2022 18:55:21.578398,"(15.0, 17.0, 16.91304347826087)","(5.5, 6.4, 6.399014778325124)","(6.5, 7.8, 7.622831050228311)","(21.0, 34.0, 32.292682926829265)","(10.0, 12.5, 12.140969162995594)","(10.0, 11.0, 10.58125)","(51.0, 85.0, 76.42857142857143)","(5.5, 6.2, 6.121301775147929)","(5.5, 6.2, 6.009090909090909)","(26.0, 34.0, 32.075471698113205)","(31.0, 46.0, 44.46153846153846)","(41.0, 60.0, 55.23809523809524)","(101.0, 1000.0, 786.3636363636364)","(20.0, 25.0, 24.55263157894737)"
14-12-2022 18:55:23.330050,"(15.0, 17.0, 16.67391304347826)","(5.5, 6.4, 6.502621722846442)","(6.5, 7.8, 7.622831050228311)","(21.0, 34.0, 32.463157894736845)","(10.0, 12.5, 12.153846153846153)","(10.0, 11.0, 10.55691056910569)","(51.0, 80.0, 76.42857142857143)","(5.5, 6.2, 6.112637362637363)","(5.5, 6.2, 5.947735191637631)","(26.0, 34.0, 32.13592233009709)","(31.0, 46.0, 44.5)","(41.0, 60.0, 55.78947368421053)","(101.0, 1000.0, 666.6666666666666)","(20.0, 25.0, 24.583333333333332)"
14-12-2022 18:55:25.006959,"(15.0, 17.0, 16.67391304347826)","(5.5, 6.6, 6.4606557377049185)","(6.5, 7.8, 7.6020408163265305)","(21.0, 34.0, 32.49484536082474)","(11.0, 12.5, 12.135416666666666)","(9.0, 11.0, 10.550200803212851)","(51.0, 80.0, 72.14285714285714)","(5.5, 6.2, 6.1158192090395485)","(5.0, 6.0, 5.925000000000001)","(26.0, 34.0, 32.13592233009709)","(31.0, 46.0, 44.22222222222222)","(41.0, 60.0, 55.78947368421053)","(101.0, 1000.0, 666.6666666666666)","(20.0, 25.0, 24.733333333333334)"
14-12-2022 18:55:26.661253,"(15.0, 17.0, 16.375)","(5.5, 6.6, 6.475912408759124)","(6.5, 7.8, 7.613888888888889)","(21.0, 34.0, 32.54)","(11.0, 12.5, 12.14824120603015)","(9.0, 11.0, 10.440092165898617)","(41.0, 75.0, 71.25)","(5.5, 6.2, 6.130383480825959)","(5.5, 6.0, 5.985714285714286)","(26.0, 34.0, 32.18867924528302)","(31.0, 46.0, 44.064516129032256)","(41.0, 60.0, 52.72727272727273)","(101.0, 1000.0, 666.6666666666666)","(19.0, 25.0, 24.454545454545453)"
14-12-2022 18:55:28.352572,"(15.0, 17.0, 16.642857142857142)","(5.5, 6.6, 6.485906040268456)","(6.5, 7.8, 7.610958904109589)","(21.0, 34.0, 32.53465346534654)","(11.0, 12.5, 12.139175257731958)","(9.0, 10.5, 10.433884297520661)","(41.0, 75.0, 76.36363636363636)","(5.5, 6.2, 6.165591397849463)","(5.5, 6.0, 5.955172413793104)","(26.0, 34.0, 32.18867924528302)","(31.0, 46.0, 43.93103448275862)","(41.0, 60.0, 54.666666666666664)","(101.0, 1000.0, 666.6666666666666)","(19.0, 25.0, 24.392156862745097)"
14-12-2022 18:55:29.965030,"(15.0, 17.0, 16.6875)","(5.5, 6.6, 6.560479041916167)","(6.5, 7.8, 7.664705882352941)","(26.0, 34.0, 32.57692307692308)","(11.0, 12.5, 12.147887323943662)","(9.0, 10.5, 10.313782991202347)","(41.0, 80.0, 76.92307692307692)","(5.5, 6.2, 6.166315789473685)","(5.0, 6.0, 5.971739130434782)","(26.0, 34.0, 32.23853211009174)","(31.0, 46.0, 44.0)","(41.0, 60.0, 55.294117647058826)","(101.0, 1000.0, 666.6666666666666)","(19.0, 25.0, 24.507936507936506)"
14-12-2022 18:55:31.639018,"(15.0, 17.0, 16.6875)","(5.5, 6.8, 6.560479041916167)","(6.5, 7.8, 7.664705882352941)","(26.0, 34.0, 32.57692307692308)","(11.0, 12.5, 12.147887323943662)","(9.0, 10.5, 10.313782991202347)","(41.0, 80.0, 76.92307692307692)","(5.5, 6.2, 6.166315789473685)","(5.0, 6.0, 5.971739130434782)","(26.0, 34.0, 32.3304347826087)","(31.0, 46.0, 44.125)","(41.0, 60.0, 56.19047619047619)","(101.0, 1000.0, 666.6666666666666)","(19.0, 25.0, 24.557142857142857)"
14-12-2022 18:55:33.292548,"(15.0, 17.0, 16.833333333333332)","(5.5, 6.8, 6.541176470588235)","(6.5, 7.8, 7.670491803278688)","(21.0, 34.0, 32.654545454545456)","(11.0, 12.0, 12.013513513513514)","(9.0, 10.5, 10.337328767123287)","(51.0, 75.0, 72.5)","(5.5, 6.4, 6.130701754385965)","(5.0, 6.0, 5.947368421052632)","(26.0, 34.0, 32.3448275862069)","(31.0, 46.0, 44.15384615384615)","(41.0, 60.0, 56.36363636363636)","(101.0, 1000.0, 666.6666666666666)","(19.0, 25.0, 24.45762711864407)"
14-12-2022 18:55:34.952441,"(15.0, 17.0, 16.84313725490196)","(5.5, 6.6, 6.523497267759563)","(6.5, 7.8, 7.670491803278688)","(21.0, 34.0, 32.654545454545456)","(11.0, 12.5, 12.013513513513514)","(9.0, 10.5, 10.333916083916083)","(51.0, 75.0, 77.85714285714286)","(5.5, 6.2, 6.118260869565217)","(5.0, 6.0, 5.96)","(26.0, 34.0, 32.35897435897436)","(31.0, 46.0, 44.285714285714285)","(41.0, 60.0, 56.36363636363636)","(101.0, 1000.0, 800.0)","(19.0, 25.0, 24.475409836065573)"
14-12-2022 18:55:36.592314,"(15.0, 17.0, 16.846153846153847)","(5.5, 6.6, 6.594373401534527)","(6.5, 7.8, 7.735211267605633)","(21.0, 34.0, 32.666666666666664)","(11.0, 12.5, 12.051401869158878)","(9.0, 10.5, 10.351097178683386)","(51.0, 80.0, 70.0)","(5.5, 6.2, 6.118004338394794)","(5.0, 6.0, 5.946938775510204)","(26.0, 34.0, 32.35897435897436)","(31.0, 46.0, 44.285714285714285)","(41.0, 60.0, 56.36363636363636)","(101.0, 1000.0, 800.0)","(19.0, 25.0, 24.805555555555557)"
14-12-2022 18:55:38.220567,"(15.0, 17.0, 16.92063492063492)","(5.5, 6.8, 6.598496240601504)","(6.5, 8.0, 7.754248366013072)","(21.0, 34.0, 32.70175438596491)","(10.0, 12.5, 12.060975609756097)","(9.0, 10.5, 10.35474006116208)","(51.0, 80.0, 70.47619047619048)","(5.5, 6.2, 6.121443736730361)","(5.0, 6.0, 5.9515527950310565)","(26.0, 34.0, 32.4)","(31.0, 46.0, 44.125)","(41.0, 60.0, 56.666666666666664)","(101.0, 1000.0, 800.0)","(19.0, 25.0, 24.78125)"
14-12-2022 18:55:39.969758,"(15.0, 17.0, 16.92063492063492)","(5.5, 6.8, 6.602941176470589)","(6.5, 8.0, 7.803592814371258)","(21.0, 34.0, 32.70175438596491)","(10.0, 12.5, 11.997512437810945)","(9.0, 10.5, 10.352941176470589)","(51.0, 80.0, 64.0909090909091)","(5.5, 6.2, 6.122637362637363)","(5.0, 6.0, 5.9515527950310565)","(26.0, 34.0, 32.4)","(31.0, 46.0, 44.1025641025641)","(41.0, 60.0, 56.666666666666664)","(101.0, 1000.0, 800.0)","(19.0, 25.0, 24.78125)"
14-12-2022 18:55:41.573355,"(15.0, 17.0, 16.92753623188406)","(5.5, 6.8, 6.61264367816092)","(6.5, 8.0, 7.809302325581395)","(21.0, 34.0, 32.73504273504273)","(10.0, 12.0, 11.997619047619049)","(9.0, 10.5, 10.287946428571429)","(51.0, 75.0, 67.72727272727273)","(5.5, 6.2, 6.118706697459585)","(5.0, 6.0, 5.956424581005587)","(26.0, 34.0, 32.45161290322581)","(31.0, 46.0, 44.23809523809524)","(41.0, 60.0, 56.92307692307692)","(101.0, 1000.0, 800.0)","(19.0, 25.0, 25.224489795918366)"
14-12-2022 18:55:43.198364,"(15.0, 17.0, 16.92753623188406)","(5.5, 6.8, 6.61685393258427)","(6.5, 8.0, 7.79290780141844)","(21.0, 34.0, 32.60377358490566)","(10.0, 12.0, 11.853333333333333)","(9.0, 10.5, 10.287946428571429)","(51.0, 75.0, 66.48148148148148)","(5.5, 6.2, 6.118706697459585)","(5.0, 6.0, 5.959292035398231)","(26.0, 34.0, 32.45161290322581)","(31.0, 46.0, 44.064516129032256)","(41.0, 60.0, 56.92307692307692)","(101.0, 1000.0, 870.0)","(19.0, 26.0, 25.224489795918366)"
14-12-2022 18:55:44.877889,"(15.0, 17.0, 16.93243243243243)","(5.5, 6.8, 6.630208333333333)","(6.5, 8.0, 7.856470588235294)","(21.0, 34.0, 32.629629629629626)","(10.0, 12.0, 11.831858407079647)","(9.0, 10.5, 10.283333333333333)","(51.0, 75.0, 66.58536585365853)","(5.5, 6.2, 6.121076233183857)","(5.0, 6.0, 5.980357142857144)","(26.0, 34.0, 32.476190476190474)","(31.0, 46.0, 43.91549295774648)","(41.0, 60.0, 57.142857142857146)","(101.0, 1000.0, 870.0)","(19.0, 26.0, 25.26923076923077)"
14-12-2022 18:55:46.547224,"(15.0, 17.0, 16.93243243243243)","(5.5, 6.8, 6.622826086956522)","(6.5, 8.0, 7.856470588235294)","(21.0, 34.0, 32.629629629629626)","(10.0, 12.0, 11.781065088757396)","(9.0, 10.5, 10.283333333333333)","(51.0, 75.0, 66.58536585365853)","(5.5, 6.2, 6.122171945701358)","(5.0, 6.2, 5.961165048543689)","(26.0, 34.0, 32.476190476190474)","(31.0, 46.0, 43.91549295774648)","(41.0, 60.0, 57.241379310344826)","(101.0, 1000.0, 870.0)","(19.0, 26.0, 25.26923076923077)"
14-12-2022 18:55:48.182052,"(15.0, 17.0, 16.93243243243243)","(5.5, 6.8, 6.698181818181818)","(6.5, 8.0, 7.859259259259259)","(21.0, 34.0, 32.629629629629626)","(10.0, 12.0, 11.82312925170068)","(9.0, 10.5, 10.27292576419214)","(51.0, 75.0, 66.58536585365853)","(5.5, 6.2, 6.122171945701358)","(5.0, 6.2, 5.961165048543689)","(26.0, 34.0, 32.476190476190474)","(31.0, 46.0, 43.91549295774648)","(41.0, 60.0, 57.241379310344826)","(101.0, 1000.0, 870.0)","(19.0, 26.0, 25.24)"
14-12-2022 18:55:49.867549,"(15.0, 17.0, 23.0)","(5.5, 6.6, 7.714893617021277)","(6.5, 8.0, 7.041666666666666)","(26.0, 34.0, 39.5)","(10.0, 12.0, 16.214285714285715)","(9.0, 10.5, 13.31111111111111)","(51.0, 75.0, 51.285714285714285)","(5.5, 6.2, 9.125)","(5.0, 6.2, 6.166666666666667)","(26.0, 34.0, 44.66666666666667)","(31.0, 46.0, 64.5)","(41.0, 60.0, 82.0)","(101.0, 1000.0, 7631.75)","(19.0, 38.0, 25.4)"
14-12-2022 18:55:51.547321,"(15.0, 32.0, 23.0)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.31578947368421)","(26.0, 55.0, 32.0)","(10.0, 16.5, 16.214285714285715)","(9.0, 14.0, 10.384615384615385)","(51.0, 95.0, 72.0)","(5.5, 11.0, 9.125)","(5.0, 6.2, 6.196428571428571)","(26.0, 55.0, 34.666666666666664)","(31.0, 95.0, 34.46153846153846)","(41.0, 130.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 38.0, 26.666666666666664)"
14-12-2022 18:55:53.192039,"(15.0, 26.0, 22.1)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.31578947368421)","(21.0, 40.0, 29.333333333333332)","(10.0, 16.5, 16.214285714285715)","(9.0, 12.0, 13.31111111111111)","(51.0, 100.0, 72.0)","(5.5, 11.0, 9.125)","(5.0, 6.2, 6.15)","(26.0, 40.0, 32.0)","(31.0, 40.0, 34.46153846153846)","(41.0, 80.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 28.0, 28.333333333333336)"
14-12-2022 18:55:54.765605,"(15.0, 23.0, 22.1)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.31578947368421)","(21.0, 40.0, 43.5)","(10.0, 16.5, 16.214285714285715)","(9.0, 14.0, 13.31111111111111)","(51.0, 100.0, 72.0)","(5.5, 11.0, 9.970588235294118)","(5.0, 6.4, 6.171428571428572)","(26.0, 40.0, 32.0)","(31.0, 40.0, 34.46153846153846)","(41.0, 80.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 30.0, 28.333333333333336)"
14-12-2022 18:55:56.827809,"(15.0, 23.0, 12.024489795918367)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.31578947368421)","(21.0, 44.0, 43.333333333333336)","(10.0, 16.5, 11.452380952380953)","(9.0, 14.0, 13.31111111111111)","(51.0, 100.0, 72.0)","(5.5, 10.5, 7.875)","(5.0, 6.4, 6.092307692307692)","(26.0, 40.0, 32.0)","(31.0, 40.0, 34.46153846153846)","(41.0, 80.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 30.0, 28.333333333333336)"
14-12-2022 18:55:58.659773,"(15.0, 13.0, 14.285714285714285)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.08)","(21.0, 44.0, 43.333333333333336)","(10.0, 11.5, 11.452380952380953)","(9.0, 14.0, 13.31111111111111)","(51.0, 100.0, 72.0)","(5.5, 10.5, 10.23076923076923)","(5.0, 6.4, 6.092307692307692)","(26.0, 40.0, 32.0)","(31.0, 40.0, 34.46153846153846)","(41.0, 80.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 30.0, 28.333333333333336)"
14-12-2022 18:56:00.507577,"(15.0, 20.0, 14.285714285714285)","(5.5, 7.8, 7.714893617021277)","(6.5, 9.2, 8.08)","(21.0, 44.0, 43.333333333333336)","(10.0, 11.5, 11.452380952380953)","(9.0, 14.0, 13.31111111111111)","(51.0, 100.0, 72.0)","(5.5, 10.5, 10.23076923076923)","(5.0, 6.4, 6.092307692307692)","(26.0, 40.0, 32.0)","(31.0, 40.0, 34.46153846153846)","(41.0, 80.0, 57.0)","(101.0, 99999, 7631.75)","(19.0, 30.0, 30.0)"
