,Scenic Sky,Muscletonian,Meet Michaelangelo,Uncle Louis Nz,Lord Chancellor,Aldebaran Alissa Nz,Millys Magic
09-01-2023 13:29:30.828671,"(3.1, 4.5, 4.2073170731707314)","(9.0, 12.0, 11.976190476190476)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 9.8, 9.566666666666666)"
09-01-2023 13:29:31.946197,"(3.1, 4.5, 4.2073170731707314)","(9.0, 12.0, 11.976190476190476)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 9.8, 9.4)"
09-01-2023 13:29:33.082506,"(3.1, 4.5, 4.2073170731707314)","(9.0, 12.0, 11.976190476190476)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 9.6, 10.614285714285714)"
09-01-2023 13:29:34.171405,"(3.1, 4.5, 4.2073170731707314)","(9.0, 14.5, 13.75)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 11.5, 9.285714285714285)"
09-01-2023 13:29:35.263062,"(3.1, 4.5, 4.2073170731707314)","(9.0, 16.0, 13.666666666666666)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:36.305205,"(3.1, 4.5, 4.2073170731707314)","(9.0, 15.5, 14.0)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:37.390932,"(3.1, 4.5, 4.2073170731707314)","(9.0, 15.5, 13.7)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 21.541666666666668)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:38.510377,"(3.1, 4.5, 4.2073170731707314)","(9.0, 15.0, 14.166666666666666)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 20.5)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:39.567172,"(3.1, 4.5, 4.206818181818182)","(9.0, 15.0, 13.333333333333334)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 20.5)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:40.600509,"(3.1, 4.5, 4.206818181818182)","(9.0, 15.0, 13.5)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 20.5)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:41.633802,"(3.1, 4.5, 4.206818181818182)","(9.0, 15.0, 13.5)","(31.0, 50.0, 42.0)","(1.95, 99999, 99990)","(11.0, 23.0, 20.5)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:42.663023,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.73913043478261)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:43.790645,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.73913043478261)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.8)"
09-01-2023 13:29:45.014769,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.9)"
09-01-2023 13:29:46.117519,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.571428571428571)"
09-01-2023 13:29:47.247385,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:48.375840,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:49.439229,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:50.511429,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.4375)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.75)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:51.684302,"(3.1, 4.5, 4.206818181818182)","(10.0, 15.0, 14.795454545454545)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 23.0, 20.833333333333332)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:52.819076,"(3.1, 4.5, 3.9625000000000004)","(10.0, 15.0, 14.727272727272727)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 25.0, 20.833333333333332)","(10.0, 99999, 99990)","(8.0, 11.0, 9.428571428571429)"
09-01-2023 13:29:53.932907,"(3.1, 4.5, 3.9625000000000004)","(10.0, 15.0, 14.727272727272727)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 25.0, 22.0)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:29:55.006135,"(3.1, 4.3, 4.0200000000000005)","(10.0, 15.0, 14.25)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 24.0, 22.0)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:29:56.057319,"(3.1, 4.2, 4.1000000000000005)","(10.0, 15.0, 14.5)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 24.0, 22.857142857142858)","(10.0, 99999, 99990)","(8.0, 11.0, 9.571428571428571)"
09-01-2023 13:29:56.996685,"(3.1, 4.2, 4.1375)","(10.0, 15.0, 14.5)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 24.0, 22.857142857142858)","(10.0, 99999, 99990)","(8.0, 11.0, 9.571428571428571)"
09-01-2023 13:29:58.002979,"(3.1, 4.2, 4.1375)","(10.0, 15.0, 14.5)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 24.0, 22.857142857142858)","(10.0, 99999, 99990)","(8.0, 11.0, 9.571428571428571)"
09-01-2023 13:29:59.079685,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 14.357142857142858)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 27.0, 23.18181818181818)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:00.148687,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 14.357142857142858)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 27.0, 23.18181818181818)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:01.273186,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 27.0, 24.285714285714285)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:02.319378,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 26.0, 23.571428571428573)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:03.407347,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 25.0, 23.571428571428573)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:04.502807,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 25.0, 23.571428571428573)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:05.642615,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 25.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:06.712604,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 10.0)"
09-01-2023 13:30:07.876610,"(3.1, 4.2, 4.038235294117647)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.5)"
09-01-2023 13:30:08.954761,"(3.1, 4.2, 3.9642857142857144)","(10.0, 15.0, 13.875)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.714285714285714)"
09-01-2023 13:30:09.957695,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.714285714285714)"
09-01-2023 13:30:11.038873,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.714285714285714)"
09-01-2023 13:30:11.977663,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.714285714285714)"
09-01-2023 13:30:13.024565,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.714285714285714)"
09-01-2023 13:30:14.088869,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:15.142943,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:16.166166,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:17.319422,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.1)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:18.402199,"(3.1, 4.2, 3.9529411764705884)","(10.0, 15.0, 14.55)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:19.492295,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 17.0)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:20.607888,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 15.333333333333334)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:21.749891,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.75)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.649999999999999)"
09-01-2023 13:30:22.879263,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.25)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:23.948393,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.25)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:25.005042,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.25)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:26.141236,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.25)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:27.243118,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:28.562890,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.457142857142857)"
09-01-2023 13:30:29.823336,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 11.0, 9.633333333333333)"
09-01-2023 13:30:31.020025,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 9.385714285714284)"
09-01-2023 13:30:32.188842,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 46.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 9.385714285714284)"
09-01-2023 13:30:33.402904,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 9.385714285714284)"
09-01-2023 13:30:34.545760,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 15.666666666666666)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 10.128571428571428)"
09-01-2023 13:30:35.687264,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 17.25)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:36.815869,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 17.25)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 21.0)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:37.854634,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 17.25)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:38.978141,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.5, 17.25)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:40.092239,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:41.278413,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:42.502343,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:43.675812,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.185714285714285)"
09-01-2023 13:30:44.799159,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 9.9)"
09-01-2023 13:30:45.864141,"(3.1, 4.2, 3.9529411764705884)","(10.0, 19.0, 16.333333333333332)","(31.0, 50.0, 42.0)","(2.0, 99999, 99990)","(10.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.242857142857142)"
09-01-2023 13:30:46.865411,"(3.2, 4.2, 3.7333333333333334)","(10.0, 19.0, 16.333333333333332)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 10.5, 10.4)"
09-01-2023 13:30:47.941466,"(3.2, 4.1, 3.9285714285714284)","(10.0, 19.0, 16.333333333333332)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 22.0, 20.958333333333332)","(10.0, 99999, 99990)","(8.0, 11.0, 10.4)"
09-01-2023 13:30:49.042436,"(3.2, 4.1, 3.8142857142857145)","(10.0, 19.0, 17.833333333333332)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:50.072064,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:51.050251,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:52.158287,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:53.277132,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:54.467443,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:55.595447,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:56.664311,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:57.730340,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:58.778176,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.25)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:30:59.933943,"(3.2, 4.1, 3.8142857142857145)","(10.0, 18.5, 17.25)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:31:01.097359,"(3.2, 4.1, 3.86)","(10.0, 18.5, 17.25)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:31:02.267273,"(3.2, 4.1, 3.86)","(10.0, 18.5, 17.25)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.8)"
09-01-2023 13:31:03.321533,"(3.2, 4.1, 3.86)","(10.0, 18.5, 17.25)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.0, 10.75)"
09-01-2023 13:31:04.310322,"(3.2, 4.1, 3.842857142857143)","(10.0, 19.0, 17.0)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.5, 11.25)"
09-01-2023 13:31:05.359161,"(3.2, 4.1, 3.842857142857143)","(10.0, 19.0, 17.0)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.5, 11.0)"
09-01-2023 13:31:06.440010,"(3.2, 4.1, 3.842857142857143)","(10.0, 19.0, 17.0)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.5, 11.0)"
09-01-2023 13:31:07.517147,"(3.2, 4.1, 3.842857142857143)","(10.0, 19.0, 17.0)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.11764705882353)","(10.0, 99999, 99990)","(8.0, 11.5, 11.0)"
09-01-2023 13:31:08.546730,"(3.2, 4.1, 3.842857142857143)","(10.0, 19.0, 17.0)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.289473684210527)","(10.0, 99999, 99990)","(8.0, 11.5, 11.5)"
09-01-2023 13:31:09.652528,"(3.2, 4.1, 3.74)","(10.0, 19.5, 17.75)","(26.0, 50.0, 42.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.289473684210527)","(10.0, 99999, 99990)","(8.0, 12.5, 11.125)"
09-01-2023 13:31:10.786569,"(3.2, 4.1, 3.74)","(10.0, 19.5, 17.75)","(26.0, 50.0, 42.666666666666664)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 13.0, 11.125)"
09-01-2023 13:31:11.934447,"(3.2, 4.1, 3.74)","(10.0, 19.5, 17.75)","(26.0, 60.0, 42.666666666666664)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 13.0, 11.125)"
09-01-2023 13:31:13.139047,"(3.2, 4.1, 3.74)","(10.0, 19.5, 17.75)","(26.0, 55.0, 45.5)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 13.0, 11.125)"
09-01-2023 13:31:14.264712,"(3.2, 4.1, 4.004545454545454)","(10.0, 19.5, 19.0)","(26.0, 60.0, 54.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 13.181818181818182)"
09-01-2023 13:31:15.372685,"(3.2, 4.1, 4.02)","(10.0, 19.5, 19.083333333333332)","(26.0, 60.0, 50.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 12.666666666666666)"
09-01-2023 13:31:16.389048,"(3.2, 4.0, 3.976923076923077)","(10.0, 19.5, 18.875)","(26.0, 60.0, 50.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)"
09-01-2023 13:31:17.376694,"(3.2, 4.0, 3.803846153846154)","(10.0, 19.5, 18.875)","(26.0, 60.0, 50.0)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)"
09-01-2023 13:31:18.413183,"(3.2, 4.0, 3.8241379310344827)","(10.0, 19.5, 18.875)","(26.0, 55.0, 49.22222222222222)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)"
09-01-2023 13:31:19.521000,"(3.2, 4.0, 3.803846153846154)","(10.0, 19.5, 18.875)","(26.0, 55.0, 47.57142857142857)","(2.0, 99999, 99990)","(11.0, 21.0, 20.15625)","(10.0, 99999, 99990)","(8.0, 14.0, 12.714285714285714)"
09-01-2023 13:31:20.677788,"(3.2, 4.0, 3.8440000000000003)","(10.0, 19.5, 20.0)","(26.0, 55.0, 55.5)","(2.0, 99999, 99990)","(11.0, 21.0, 20.2)","(10.0, 99999, 99990)","(8.0, 15.5, 12.833333333333334)"
09-01-2023 13:31:21.846850,"(3.2, 4.1, 3.873913043478261)","(10.0, 21.0, 20.0)","(26.0, 60.0, 55.333333333333336)","(2.0, 99999, 99990)","(11.0, 21.0, 19.62962962962963)","(10.0, 99999, 99990)","(8.0, 15.5, 13.681818181818182)"
