,Perfect Tyrant,Freddy Vegas,Break And Enter,Cracking Force,Black Nettle,Rebel Prince,Wild Mister,High Times
14-12-2022 12:22:35.777733,"(1.35, 1.63, 1.6178333333333335)","(11.0, 15.0, 14.975)","(21.0, 46.0, 42.0)","(41.0, 110.0, 95.9)","(6.5, 10.5, 9.862921348314607)","(41.0, 85.0, 73.21428571428571)","(91.0, 270.0, 201.25)","(5.5, 6.6, 6.4)"
14-12-2022 12:22:37.194784,"(1.35, 1.62, 1.6295833333333334)","(11.0, 15.5, 15.0625)","(26.0, 46.0, 40.857142857142854)","(51.0, 110.0, 95.9)","(7.0, 10.5, 9.890322580645162)","(41.0, 85.0, 74.5)","(91.0, 270.0, 201.25)","(5.5, 6.6, 6.0625)"
14-12-2022 12:22:38.582503,"(1.35, 1.64, 1.6322077922077922)","(11.0, 15.5, 15.0625)","(26.0, 46.0, 42.21052631578947)","(51.0, 110.0, 97.3529411764706)","(7.0, 10.5, 9.83294117647059)","(41.0, 85.0, 73.21428571428571)","(91.0, 270.0, 224.16666666666666)","(5.5, 6.2, 6.0476190476190474)"
14-12-2022 12:22:39.993070,"(1.35, 1.64, 1.6337662337662338)","(11.0, 15.5, 15.0625)","(26.0, 46.0, 42.21052631578947)","(51.0, 110.0, 97.3529411764706)","(7.0, 10.5, 9.870000000000001)","(41.0, 85.0, 73.21428571428571)","(91.0, 270.0, 237.77777777777777)","(5.5, 6.2, 6.0476190476190474)"
14-12-2022 12:22:41.440692,"(1.35, 1.64, 1.6342168674698794)","(11.0, 15.5, 14.863636363636363)","(26.0, 46.0, 40.857142857142854)","(51.0, 110.0, 95.97826086956522)","(7.0, 10.5, 9.83294117647059)","(41.0, 85.0, 73.21428571428571)","(91.0, 260.0, 202.85714285714286)","(5.5, 6.2, 6.03448275862069)"
14-12-2022 12:22:42.939364,"(1.35, 1.64, 1.6336)","(11.0, 15.5, 14.863636363636363)","(26.0, 46.0, 40.857142857142854)","(51.0, 110.0, 95.97826086956522)","(7.0, 10.5, 9.83294117647059)","(41.0, 85.0, 73.21428571428571)","(91.0, 260.0, 202.85714285714286)","(5.5, 6.2, 6.03)"
14-12-2022 12:22:44.522480,"(1.35, 1.64, 1.633076923076923)","(11.0, 15.5, 14.863636363636363)","(26.0, 46.0, 40.857142857142854)","(51.0, 110.0, 94.36363636363636)","(7.0, 10.5, 9.763636363636364)","(41.0, 85.0, 73.21428571428571)","(91.0, 260.0, 202.85714285714286)","(5.5, 6.2, 6.03)"
14-12-2022 12:22:46.002942,"(1.35, 1.65, 1.612325581395349)","(11.0, 15.5, 15.928571428571429)","(26.0, 46.0, 42.0)","(51.0, 110.0, 94.36363636363636)","(7.0, 10.5, 9.93861386138614)","(41.0, 85.0, 74.5)","(91.0, 260.0, 202.85714285714286)","(5.5, 6.2, 6.061538461538461)"
14-12-2022 12:22:47.471946,"(1.35, 1.61, 1.607944055944056)","(11.0, 16.0, 15.53125)","(26.0, 46.0, 43.333333333333336)","(51.0, 110.0, 94.36363636363636)","(7.0, 10.5, 9.93861386138614)","(41.0, 85.0, 70.84745762711864)","(91.0, 260.0, 223.63636363636363)","(5.5, 6.2, 6.063157894736842)"
14-12-2022 12:22:48.967230,"(1.35, 1.62, 1.613921568627451)","(11.0, 16.0, 15.166666666666666)","(26.0, 46.0, 43.333333333333336)","(51.0, 110.0, 94.36363636363636)","(7.0, 10.5, 9.83294117647059)","(41.0, 80.0, 66.81818181818181)","(91.0, 260.0, 223.63636363636363)","(5.5, 6.2, 6.442424242424242)"
14-12-2022 12:22:50.525798,"(1.35, 1.61, 1.6)","(11.0, 16.0, 15.5)","(26.0, 46.0, 43.88235294117647)","(51.0, 110.0, 94.44444444444444)","(7.0, 10.5, 9.406896551724138)","(41.0, 80.0, 65.98360655737704)","(91.0, 260.0, 203.75)","(5.5, 6.6, 6.474074074074075)"
14-12-2022 12:22:52.227958,"(1.35, 1.6, 1.5976000000000001)","(11.0, 16.0, 15.5)","(26.0, 48.0, 45.46666666666667)","(51.0, 110.0, 94.44444444444444)","(7.0, 9.6, 9.41)","(41.0, 80.0, 67.3529411764706)","(91.0, 260.0, 203.75)","(5.5, 6.8, 6.49795918367347)"
14-12-2022 12:22:54.052285,"(1.35, 1.61, 1.6007462686567164)","(11.0, 16.0, 15.5)","(26.0, 46.0, 45.46666666666667)","(51.0, 110.0, 94.44444444444444)","(7.0, 9.6, 9.382857142857143)","(41.0, 75.0, 67.3529411764706)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.49795918367347)"
14-12-2022 12:22:56.586678,"(1.35, 1.61, 1.6057142857142859)","(11.0, 16.0, 15.5)","(26.0, 46.0, 45.46666666666667)","(51.0, 110.0, 94.44444444444444)","(7.0, 9.6, 9.36)","(41.0, 65.0, 60.588235294117645)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.496)"
14-12-2022 12:22:58.572236,"(1.35, 1.61, 1.6054639175257732)","(11.0, 16.0, 15.90909090909091)","(26.0, 46.0, 45.46666666666667)","(51.0, 110.0, 95.34883720930233)","(7.0, 9.6, 9.216666666666667)","(41.0, 65.0, 62.11538461538461)","(91.0, 260.0, 190.0)","(5.5, 6.8, 6.666666666666667)"
14-12-2022 12:23:01.048245,"(1.4, 1.61, 1.6009278350515466)","(11.0, 16.0, 15.90909090909091)","(26.0, 46.0, 45.14285714285714)","(51.0, 110.0, 95.34883720930233)","(7.0, 9.4, 9.216666666666667)","(41.0, 65.0, 61.964285714285715)","(91.0, 260.0, 190.0)","(5.5, 6.8, 6.666666666666667)"
14-12-2022 12:23:02.569244,"(1.4, 1.61, 1.6013513513513515)","(11.0, 16.0, 15.952380952380953)","(26.0, 46.0, 44.689655172413794)","(51.0, 110.0, 95.3125)","(7.0, 9.4, 9.422222222222222)","(41.0, 65.0, 62.06896551724138)","(91.0, 260.0, 190.0)","(5.5, 6.8, 6.539534883720931)"
14-12-2022 12:23:03.961810,"(1.4, 1.61, 1.6003759398496242)","(11.0, 16.0, 14.85483870967742)","(26.0, 48.0, 44.74074074074074)","(51.0, 110.0, 95.3125)","(7.0, 9.6, 9.408333333333333)","(41.0, 65.0, 62.06896551724138)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.575)"
14-12-2022 12:23:05.450042,"(1.4, 1.62, 1.6109859154929578)","(11.0, 15.5, 14.907407407407407)","(26.0, 48.0, 44.74074074074074)","(51.0, 110.0, 95.3125)","(7.0, 9.6, 9.408333333333333)","(41.0, 65.0, 61.964285714285715)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.561538461538461)"
14-12-2022 12:23:07.144994,"(1.4, 1.62, 1.6115789473684212)","(11.0, 15.5, 14.558823529411764)","(26.0, 48.0, 45.5)","(51.0, 110.0, 95.32608695652173)","(7.0, 9.6, 9.410526315789474)","(41.0, 65.0, 61.964285714285715)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.53125)"
14-12-2022 12:23:08.624972,"(1.4, 1.62, 1.6108403361344539)","(11.0, 15.5, 14.907407407407407)","(26.0, 46.0, 45.5)","(51.0, 110.0, 95.32608695652173)","(7.0, 9.6, 9.410526315789474)","(41.0, 65.0, 61.964285714285715)","(91.0, 260.0, 210.0)","(5.5, 6.8, 6.53125)"
14-12-2022 12:23:10.213217,"(1.4, 1.62, 1.6107627118644068)","(11.0, 15.5, 14.907407407407407)","(26.0, 46.0, 45.0)","(51.0, 110.0, 95.32608695652173)","(7.0, 9.6, 9.410526315789474)","(41.0, 65.0, 62.23684210526316)","(91.0, 250.0, 165.0943396226415)","(5.5, 6.8, 6.521739130434783)"
14-12-2022 12:23:11.679883,"(1.4, 1.62, 1.61203125)","(11.0, 15.5, 14.907407407407407)","(26.0, 46.0, 45.68421052631579)","(51.0, 110.0, 95.28846153846153)","(7.0, 9.6, 9.45)","(41.0, 65.0, 62.57142857142857)","(91.0, 250.0, 165.0943396226415)","(5.5, 6.8, 6.5423728813559325)"
14-12-2022 12:23:13.198341,"(1.4, 1.62, 1.6107272727272728)","(11.0, 15.5, 15.0)","(26.0, 46.0, 45.57142857142857)","(51.0, 110.0, 95.32608695652173)","(7.0, 9.6, 9.578723404255319)","(41.0, 65.0, 62.5)","(91.0, 250.0, 165.0943396226415)","(5.5, 6.8, 6.548148148148148)"
14-12-2022 12:23:14.662040,"(1.4, 1.62, 1.5997938144329897)","(11.0, 15.5, 14.944444444444445)","(26.0, 46.0, 45.57142857142857)","(51.0, 110.0, 96.22448979591837)","(7.0, 9.8, 10.191176470588236)","(41.0, 65.0, 62.42424242424242)","(91.0, 250.0, 165.0943396226415)","(5.5, 6.8, 6.611320754716981)"
14-12-2022 12:23:16.714492,"(1.4, 1.6, 1.5934975369458129)","(11.0, 15.5, 14.875)","(26.0, 46.0, 45.7)","(51.0, 110.0, 95.3125)","(7.0, 10.5, 10.2625)","(41.0, 65.0, 62.30769230769231)","(91.0, 250.0, 164.73684210526315)","(5.5, 6.8, 6.6)"
14-12-2022 12:23:18.758906,"(1.4, 1.6, 1.5845)","(11.0, 15.5, 14.875)","(26.0, 48.0, 45.06666666666666)","(51.0, 110.0, 95.28846153846153)","(7.0, 10.5, 10.28)","(41.0, 65.0, 62.5)","(91.0, 240.0, 184.0)","(5.5, 6.8, 6.586666666666667)"
14-12-2022 12:23:20.247428,"(1.4, 1.59, 1.5845)","(11.0, 15.5, 14.98)","(26.0, 48.0, 43.714285714285715)","(51.0, 110.0, 95.35714285714286)","(7.0, 10.5, 10.3)","(41.0, 65.0, 62.35294117647059)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.66046511627907)"
14-12-2022 12:23:21.986059,"(1.35, 1.59, 1.5784810126582278)","(11.0, 15.5, 15.066666666666666)","(26.0, 44.0, 43.0)","(51.0, 110.0, 95.35714285714286)","(7.0, 10.5, 10.352459016393443)","(41.0, 65.0, 62.42857142857143)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.745454545454545)"
14-12-2022 12:23:23.575390,"(1.35, 1.58, 1.5822033898305086)","(11.0, 15.5, 14.541666666666666)","(26.0, 44.0, 43.666666666666664)","(51.0, 110.0, 96.17647058823529)","(7.0, 10.5, 10.318181818181818)","(41.0, 65.0, 62.42857142857143)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.757692307692308)"
14-12-2022 12:23:25.198022,"(1.35, 1.59, 1.5822033898305086)","(11.0, 15.0, 14.535714285714286)","(26.0, 44.0, 43.69230769230769)","(51.0, 110.0, 95.3125)","(7.0, 10.5, 10.537037037037036)","(41.0, 65.0, 62.64705882352941)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.757692307692308)"
14-12-2022 12:23:26.637220,"(1.35, 1.59, 1.5826373626373627)","(11.0, 15.0, 14.682926829268293)","(26.0, 44.0, 43.0)","(51.0, 110.0, 95.35714285714286)","(7.0, 11.0, 10.537037037037036)","(41.0, 65.0, 62.5)","(91.0, 240.0, 184.0)","(5.5, 6.8, 6.774468085106383)"
14-12-2022 12:23:28.169496,"(1.35, 1.59, 1.5823863636363638)","(11.0, 15.0, 14.0)","(26.0, 44.0, 41.55555555555556)","(51.0, 110.0, 95.35714285714286)","(7.0, 11.0, 10.572727272727272)","(41.0, 65.0, 62.42424242424242)","(91.0, 240.0, 184.0)","(5.5, 6.8, 6.70566037735849)"
14-12-2022 12:23:29.731862,"(1.35, 1.6, 1.5910638297872342)","(11.0, 14.0, 13.852941176470589)","(26.0, 42.0, 41.714285714285715)","(51.0, 110.0, 95.3125)","(7.0, 11.0, 10.590909090909092)","(41.0, 65.0, 62.57142857142857)","(91.0, 240.0, 184.0)","(5.5, 6.8, 6.690322580645161)"
14-12-2022 12:23:31.286548,"(1.35, 1.6, 1.5664450867052024)","(11.0, 14.0, 13.814814814814815)","(26.0, 42.0, 41.77777777777778)","(51.0, 110.0, 95.3125)","(7.0, 11.0, 10.6)","(41.0, 65.0, 62.638888888888886)","(91.0, 240.0, 189.0909090909091)","(5.5, 6.8, 6.71)"
14-12-2022 12:23:32.742696,"(1.35, 1.57, 1.5727586206896553)","(11.0, 14.0, 13.545454545454545)","(26.0, 42.0, 41.8)","(51.0, 110.0, 95.35714285714286)","(7.0, 11.0, 10.573770491803279)","(41.0, 65.0, 62.42424242424242)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.64)"
14-12-2022 12:23:34.350878,"(1.35, 1.59, 1.5827611940298507)","(11.0, 14.0, 13.642857142857142)","(26.0, 42.0, 42.57142857142857)","(51.0, 110.0, 95.35714285714286)","(7.0, 11.0, 10.67741935483871)","(41.0, 65.0, 62.5)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.6812499999999995)"
14-12-2022 12:23:35.959906,"(1.35, 1.59, 1.5826701570680628)","(11.0, 14.0, 13.67741935483871)","(26.0, 44.0, 43.76470588235294)","(51.0, 110.0, 95.3125)","(7.0, 11.0, 10.619565217391305)","(41.0, 65.0, 62.57142857142857)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.629166666666666)"
14-12-2022 12:23:37.535317,"(1.35, 1.59, 1.5853658536585367)","(11.0, 14.0, 13.588235294117647)","(26.0, 44.0, 43.76470588235294)","(51.0, 110.0, 95.3125)","(7.0, 11.0, 10.607843137254902)","(41.0, 65.0, 62.5)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.615094339622641)"
14-12-2022 12:23:39.115674,"(1.35, 1.59, 1.5826)","(11.0, 14.0, 13.588235294117647)","(26.0, 44.0, 43.733333333333334)","(51.0, 110.0, 95.34883720930233)","(7.0, 11.0, 10.717391304347826)","(41.0, 65.0, 62.42424242424242)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.615094339622641)"
14-12-2022 12:23:40.527083,"(1.35, 1.59, 1.5826)","(11.0, 14.0, 13.588235294117647)","(26.0, 44.0, 43.666666666666664)","(51.0, 110.0, 95.35714285714286)","(7.0, 11.0, 10.768518518518519)","(41.0, 65.0, 62.25806451612903)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.704918032786885)"
14-12-2022 12:23:41.872627,"(1.35, 1.58, 1.5755725190839696)","(11.0, 14.0, 13.625)","(26.0, 44.0, 43.76470588235294)","(51.0, 110.0, 92.85714285714286)","(7.0, 11.0, 10.894736842105264)","(41.0, 65.0, 62.22222222222222)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.771929824561403)"
14-12-2022 12:23:43.785044,"(1.35, 1.58, 1.5723711340206186)","(11.0, 14.0, 13.961538461538462)","(26.0, 44.0, 43.76470588235294)","(51.0, 110.0, 94.25531914893617)","(7.0, 11.0, 10.894736842105264)","(41.0, 65.0, 62.22222222222222)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.774468085106383)"
14-12-2022 12:23:45.364566,"(1.35, 1.58, 1.5723711340206186)","(11.0, 14.0, 13.961538461538462)","(26.0, 44.0, 43.76470588235294)","(51.0, 110.0, 94.25531914893617)","(7.0, 11.0, 10.894736842105264)","(41.0, 65.0, 62.22222222222222)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.774468085106383)"
14-12-2022 12:23:46.970967,"(1.35, 1.58, 1.5741558441558443)","(11.0, 14.0, 13.96875)","(26.0, 44.0, 43.666666666666664)","(51.0, 110.0, 95.9090909090909)","(7.0, 11.0, 10.904761904761905)","(41.0, 65.0, 62.22222222222222)","(91.0, 240.0, 200.0)","(5.5, 6.8, 6.76734693877551)"
14-12-2022 12:23:48.621885,"(1.35, 1.58, 1.5776923076923077)","(11.0, 14.0, 13.96875)","(26.0, 44.0, 43.666666666666664)","(51.0, 110.0, 95.9090909090909)","(7.0, 11.0, 10.904761904761905)","(41.0, 65.0, 56.76470588235294)","(91.0, 240.0, 216.0)","(5.5, 6.8, 6.705128205128205)"
14-12-2022 12:23:50.241683,"(1.35, 1.59, 1.5810897435897437)","(11.0, 14.0, 13.96875)","(26.0, 44.0, 42.2)","(51.0, 110.0, 96.04651162790698)","(7.0, 11.0, 10.76530612244898)","(41.0, 65.0, 57.5)","(91.0, 240.0, 178.46153846153845)","(5.5, 6.8, 6.666666666666666)"
14-12-2022 12:23:51.634350,"(1.35, 1.59, 1.5871428571428572)","(11.0, 14.0, 13.61111111111111)","(26.0, 44.0, 39.42857142857143)","(51.0, 110.0, 93.33333333333333)","(7.0, 11.0, 10.760416666666666)","(41.0, 65.0, 56.81818181818182)","(91.0, 240.0, 186.8181818181818)","(5.5, 6.8, 6.67)"
14-12-2022 12:23:53.068367,"(1.35, 1.6, 1.5977522935779818)","(11.0, 14.0, 13.58695652173913)","(26.0, 42.0, 39.666666666666664)","(51.0, 110.0, 95.1063829787234)","(7.0, 11.0, 10.778846153846153)","(41.0, 65.0, 57.17391304347826)","(91.0, 240.0, 180.0)","(5.5, 6.8, 6.666666666666666)"
14-12-2022 12:23:54.667328,"(1.35, 1.6, 1.5995140664961638)","(11.0, 14.0, 13.333333333333334)","(26.0, 40.0, 38.35294117647059)","(51.0, 110.0, 95.86206896551724)","(7.0, 11.0, 10.6)","(41.0, 65.0, 56.0)","(91.0, 240.0, 180.0)","(5.5, 6.8, 6.509183673469388)"
14-12-2022 12:23:56.029570,"(1.35, 1.6, 1.5995140664961638)","(11.0, 14.0, 13.333333333333334)","(26.0, 40.0, 38.35294117647059)","(51.0, 110.0, 94.81481481481481)","(7.0, 11.0, 10.727272727272727)","(41.0, 65.0, 57.5)","(91.0, 240.0, 182.72727272727272)","(5.5, 6.6, 6.509183673469388)"
14-12-2022 12:23:57.442001,"(1.35, 1.62, 1.6187209302325583)","(11.0, 14.0, 13.333333333333334)","(26.0, 40.0, 36.275862068965516)","(51.0, 110.0, 98.88888888888889)","(7.0, 11.0, 10.727272727272727)","(41.0, 60.0, 58.5)","(91.0, 240.0, 187.64705882352942)","(5.5, 6.6, 6.510309278350515)"
14-12-2022 12:23:59.463773,"(1.35, 1.62, 1.6183495145631068)","(11.0, 14.0, 13.257142857142856)","(26.0, 40.0, 36.275862068965516)","(51.0, 100.0, 98.42105263157895)","(7.0, 11.0, 10.75925925925926)","(41.0, 60.0, 58.333333333333336)","(91.0, 230.0, 174.6153846153846)","(5.5, 6.6, 6.511602209944751)"
14-12-2022 12:24:01.243906,"(1.35, 1.62, 1.60496062992126)","(11.0, 14.0, 13.416666666666666)","(26.0, 40.0, 37.46341463414634)","(51.0, 100.0, 98.23529411764706)","(7.0, 11.0, 10.76923076923077)","(41.0, 60.0, 58.125)","(91.0, 230.0, 211.25)","(5.5, 6.6, 6.510734463276836)"
14-12-2022 12:24:02.703050,"(1.35, 1.61, 1.607938144329897)","(11.0, 13.5, 13.3)","(26.0, 40.0, 37.46341463414634)","(51.0, 100.0, 93.80952380952381)","(7.0, 11.0, 10.9625)","(41.0, 60.0, 59.166666666666664)","(91.0, 230.0, 211.25)","(5.5, 6.6, 6.503664921465969)"
14-12-2022 12:24:04.134290,"(1.35, 1.61, 1.6172455089820361)","(11.0, 13.5, 13.236842105263158)","(26.0, 40.0, 37.348837209302324)","(51.0, 100.0, 93.33333333333333)","(7.0, 11.0, 10.928571428571429)","(41.0, 60.0, 55.0)","(91.0, 230.0, 211.25)","(5.5, 6.6, 6.513142857142857)"
14-12-2022 12:24:05.549262,"(1.35, 1.62, 1.6166976744186048)","(11.0, 13.5, 13.21875)","(26.0, 38.0, 36.42857142857143)","(51.0, 100.0, 96.0)","(7.0, 11.0, 10.928571428571429)","(41.0, 60.0, 55.0)","(91.0, 230.0, 190.0)","(5.5, 6.6, 6.5137931034482754)"
14-12-2022 12:24:06.982350,"(1.35, 1.63, 1.5825)","(11.0, 13.5, 13.73076923076923)","(26.0, 38.0, 36.94117647058823)","(51.0, 100.0, 98.57142857142857)","(7.0, 11.0, 11.341836734693878)","(41.0, 60.0, 56.81818181818182)","(91.0, 230.0, 222.72727272727272)","(5.5, 6.6, 6.698666666666666)"
14-12-2022 12:24:08.498800,"(1.35, 1.59, 1.5825)","(11.0, 14.0, 13.716216216216216)","(26.0, 40.0, 37.254901960784316)","(51.0, 100.0, 96.0)","(7.0, 11.5, 11.367647058823529)","(41.0, 60.0, 56.42857142857143)","(91.0, 230.0, 223.33333333333334)","(5.5, 6.8, 6.719354838709677)"
14-12-2022 12:24:09.914849,"(1.35, 1.58, 1.5704255319148936)","(11.0, 14.0, 13.574074074074074)","(26.0, 40.0, 37.254901960784316)","(51.0, 100.0, 95.55555555555556)","(7.0, 11.5, 11.398936170212766)","(41.0, 60.0, 56.42857142857143)","(91.0, 230.0, 223.33333333333334)","(5.5, 6.8, 6.671844660194174)"
14-12-2022 12:24:11.332167,"(1.35, 1.58, 1.5704255319148936)","(11.0, 14.0, 13.692307692307692)","(26.0, 40.0, 37.254901960784316)","(51.0, 100.0, 97.08333333333333)","(7.0, 11.5, 11.412371134020619)","(41.0, 60.0, 56.42857142857143)","(91.0, 230.0, 222.0)","(5.5, 6.8, 6.661403508771929)"
14-12-2022 12:24:12.844628,"(1.35, 1.59, 1.581746031746032)","(11.0, 14.0, 13.692307692307692)","(26.0, 40.0, 37.254901960784316)","(51.0, 110.0, 97.08333333333333)","(7.0, 11.5, 11.412371134020619)","(41.0, 60.0, 56.42857142857143)","(91.0, 230.0, 222.0)","(5.5, 6.8, 6.661403508771929)"
14-12-2022 12:24:14.376502,"(1.35, 1.59, 1.581746031746032)","(11.0, 14.0, 13.692307692307692)","(26.0, 40.0, 37.254901960784316)","(51.0, 110.0, 97.08333333333333)","(7.0, 11.5, 11.412371134020619)","(41.0, 60.0, 56.42857142857143)","(91.0, 230.0, 214.0)","(5.5, 6.8, 6.666101694915254)"
14-12-2022 12:24:15.822518,"(1.35, 1.57, 1.5587671232876712)","(11.0, 14.5, 14.387640449438202)","(26.0, 44.0, 42.44444444444444)","(51.0, 110.0, 97.28260869565217)","(7.0, 11.5, 11.396039603960396)","(41.0, 70.0, 66.42857142857143)","(91.0, 230.0, 214.0)","(5.5, 6.8, 6.681818181818182)"
14-12-2022 12:24:17.142851,"(1.35, 1.56, 1.5587003610108303)","(11.0, 14.5, 14.387640449438202)","(26.0, 44.0, 42.44444444444444)","(51.0, 110.0, 97.28260869565217)","(7.0, 11.5, 11.396039603960396)","(41.0, 70.0, 66.42857142857143)","(91.0, 230.0, 214.0)","(5.5, 6.8, 6.681818181818182)"
14-12-2022 12:24:18.670748,"(1.35, 1.56, 1.5587003610108303)","(11.0, 14.5, 14.387640449438202)","(26.0, 44.0, 42.13333333333333)","(51.0, 110.0, 96.78571428571429)","(7.0, 11.5, 11.391752577319588)","(41.0, 70.0, 67.0)","(91.0, 230.0, 185.0)","(5.5, 6.8, 6.685714285714285)"
14-12-2022 12:24:20.038391,"(1.35, 1.56, 1.5551306413301664)","(11.0, 15.0, 14.642857142857142)","(26.0, 44.0, 40.75)","(51.0, 110.0, 97.38636363636364)","(7.0, 11.5, 11.459770114942529)","(41.0, 70.0, 66.25)","(91.0, 230.0, 185.0)","(5.5, 6.8, 6.694845360824742)"
14-12-2022 12:24:21.432322,"(1.35, 1.56, 1.5538622754491018)","(11.0, 15.0, 14.681818181818182)","(26.0, 44.0, 41.5)","(51.0, 110.0, 97.28260869565217)","(7.5, 11.5, 11.459770114942529)","(41.0, 70.0, 66.25)","(91.0, 230.0, 197.27272727272728)","(5.5, 6.8, 6.690196078431372)"
14-12-2022 12:24:22.906089,"(1.35, 1.56, 1.55)","(11.0, 15.0, 14.818181818181818)","(26.0, 42.0, 41.23076923076923)","(51.0, 110.0, 96.70454545454545)","(7.5, 11.5, 11.465346534653465)","(41.0, 70.0, 67.85714285714286)","(91.0, 230.0, 191.8181818181818)","(5.5, 6.8, 6.699099099099099)"
14-12-2022 12:24:24.304252,"(1.35, 1.55, 1.5618461538461539)","(11.0, 15.0, 14.818181818181818)","(26.0, 44.0, 40.94117647058823)","(51.0, 110.0, 97.38636363636364)","(7.5, 11.5, 11.429906542056075)","(41.0, 70.0, 67.85714285714286)","(91.0, 230.0, 191.8181818181818)","(5.5, 6.8, 6.684684684684685)"
14-12-2022 12:24:25.624559,"(1.35, 1.57, 1.5648648648648649)","(11.0, 15.0, 14.705882352941176)","(26.0, 44.0, 40.75)","(51.0, 110.0, 97.38636363636364)","(7.5, 11.5, 11.408653846153847)","(41.0, 70.0, 67.85714285714286)","(91.0, 230.0, 194.7826086956522)","(5.5, 6.8, 6.684684684684685)"
14-12-2022 12:24:26.984433,"(1.35, 1.57, 1.5679947229551452)","(11.0, 15.0, 14.584905660377359)","(26.0, 44.0, 40.75)","(51.0, 110.0, 96.70454545454545)","(7.5, 11.5, 11.421052631578947)","(41.0, 70.0, 67.85714285714286)","(91.0, 230.0, 194.7826086956522)","(5.5, 6.8, 6.682568807339449)"
14-12-2022 12:24:28.288166,"(1.35, 1.57, 1.5659894459102903)","(11.0, 15.0, 14.584905660377359)","(26.0, 44.0, 40.75)","(51.0, 110.0, 96.70454545454545)","(7.5, 11.5, 11.421052631578947)","(41.0, 70.0, 67.85714285714286)","(91.0, 230.0, 194.7826086956522)","(5.5, 6.8, 6.682568807339449)"
14-12-2022 12:24:29.631876,"(1.35, 1.57, 1.5661679790026248)","(11.0, 15.0, 14.584905660377359)","(26.0, 44.0, 40.75)","(51.0, 110.0, 96.70454545454545)","(7.5, 11.5, 11.421052631578947)","(41.0, 70.0, 67.85714285714286)","(91.0, 220.0, 210.0)","(5.5, 6.8, 6.678260869565217)"
14-12-2022 12:24:31.070379,"(1.35, 1.57, 1.5690123456790124)","(11.0, 15.0, 14.25)","(26.0, 44.0, 41.333333333333336)","(51.0, 110.0, 97.5609756097561)","(7.5, 11.5, 11.3125)","(41.0, 70.0, 69.44444444444444)","(91.0, 220.0, 190.0)","(5.5, 6.8, 6.672064777327935)"
14-12-2022 12:24:32.696833,"(1.35, 1.57, 1.5654054054054054)","(11.0, 14.5, 13.763157894736842)","(26.0, 44.0, 42.90909090909091)","(51.0, 110.0, 97.6923076923077)","(7.5, 11.5, 11.408376963350785)","(41.0, 70.0, 69.44444444444444)","(91.0, 200.0, 191.11111111111111)","(5.5, 6.8, 6.665346534653465)"
14-12-2022 12:24:34.192173,"(1.35, 1.57, 1.557909090909091)","(11.0, 14.5, 14.256578947368421)","(26.0, 46.0, 43.333333333333336)","(51.0, 110.0, 100.42553191489361)","(7.5, 11.5, 11.588709677419354)","(41.0, 75.0, 71.15384615384616)","(91.0, 200.0, 192.5)","(5.5, 6.8, 6.683116883116883)"
14-12-2022 12:24:35.772201,"(1.35, 1.56, 1.5580590717299578)","(11.0, 14.5, 13.971428571428572)","(26.0, 46.0, 45.38461538461539)","(51.0, 110.0, 100.42553191489361)","(7.5, 12.0, 11.592307692307692)","(41.0, 75.0, 71.15384615384616)","(91.0, 200.0, 192.5)","(5.5, 6.8, 6.685333333333333)"
14-12-2022 12:24:37.320841,"(1.35, 1.56, 1.5599479166666668)","(11.0, 14.5, 9998.5)","(26.0, 46.0, 9998.5)","(51.0, 110.0, 9998.5)","(7.5, 12.0, 9998.5)","(41.0, 75.0, 9998.5)","(101.0, 200.0, 9998.5)","(5.5, 6.8, 9998.5)"
14-12-2022 12:24:38.665028,"(1.35, 99998, 9998.5)","(11.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 12:24:40.045532,"(1.35, 99998, 9998.5)","(11.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
