,Best Back Bruce,Quiet Storm,Breathe Easy,Up And About,Vapar Brenda,Hameldaeme,Shardonant,Senna Storm,Telemachus,Victory George
07-12-2022 20:08:42.940437,"(12.0, 14.5, 13.75)","(7.5, 8.6, 8.341666666666667)","(5.0, 7.2, 7.08)","(14.0, 21.0, 19.88888888888889)","(4.8, 5.8, 5.3090909090909095)","(31.0, 60.0, 48.333333333333336)","(26.0, 70.0, 60.0)","(26.0, 60.0, 54.0)","(26.0, 34.0, 32.0)","(2.35, 2.9, 2.855)"
07-12-2022 20:08:44.324421,"(12.0, 14.5, 12.833333333333334)","(7.5, 8.4, 8.309677419354838)","(5.0, 7.2, 7.015384615384615)","(14.0, 21.0, 19.80952380952381)","(4.8, 5.5, 5.252941176470588)","(31.0, 70.0, 56.666666666666664)","(26.0, 70.0, 95.27272727272728)","(26.0, 60.0, 49.333333333333336)","(26.0, 34.0, 32.0)","(2.35, 2.9, 2.9109090909090907)"
07-12-2022 20:08:45.676678,"(12.0, 14.5, 13.5)","(7.5, 8.6, 8.435294117647059)","(5.0, 7.2, 7.015384615384615)","(14.0, 24.0, 22.7)","(4.8, 5.5, 5.25)","(31.0, 70.0, 50.833333333333336)","(26.0, 100.0, 73.14285714285714)","(26.0, 60.0, 53.14285714285714)","(26.0, 34.0, 32.18181818181818)","(2.35, 2.92, 2.9105882352941177)"
07-12-2022 20:08:47.083030,"(12.0, 14.5, 13.833333333333334)","(7.5, 8.4, 8.3375)","(5.0, 7.2, 6.921739130434783)","(14.0, 23.0, 22.7)","(4.8, 5.4, 5.266666666666667)","(31.0, 75.0, 50.0)","(26.0, 95.0, 67.25)","(26.0, 60.0, 49.5)","(26.0, 34.0, 38.57142857142857)","(2.35, 2.92, 2.9054545454545453)"
07-12-2022 20:08:48.530595,"(11.0, 14.5, 13.428571428571429)","(7.5, 8.8, 8.68658536585366)","(5.0, 6.4, 6.492682926829268)","(14.0, 23.0, 22.7)","(4.8, 5.4, 5.229032258064516)","(31.0, 70.0, 50.0)","(26.0, 75.0, 67.25)","(26.0, 60.0, 51.0)","(26.0, 40.0, 39.09090909090909)","(2.4, 2.96, 2.91)"
07-12-2022 20:08:49.945302,"(11.0, 14.5, 13.428571428571429)","(7.5, 8.8, 8.68658536585366)","(5.0, 6.6, 6.5829787234042545)","(14.0, 23.0, 22.5)","(4.8, 5.3, 5.2043478260869565)","(31.0, 70.0, 50.0)","(26.0, 75.0, 59.5)","(26.0, 60.0, 51.0)","(26.0, 40.0, 39.09090909090909)","(2.4, 2.94, 2.90375)"
07-12-2022 20:08:51.298998,"(11.0, 14.5, 14.0)","(7.5, 8.8, 8.687272727272727)","(5.0, 6.6, 6.5829787234042545)","(15.0, 23.0, 22.5)","(4.8, 5.3, 5.2043478260869565)","(31.0, 70.0, 52.0)","(26.0, 75.0, 51.75)","(26.0, 60.0, 51.0)","(26.0, 40.0, 38.857142857142854)","(2.4, 2.96, 2.90375)"
07-12-2022 20:08:52.659520,"(11.0, 14.5, 13.833333333333334)","(7.5, 8.8, 8.687272727272727)","(5.0, 6.6, 6.584905660377358)","(15.0, 23.0, 22.5)","(4.8, 5.3, 5.185714285714286)","(31.0, 70.0, 58.85714285714286)","(26.0, 75.0, 52.666666666666664)","(26.0, 60.0, 51.0)","(26.0, 40.0, 38.857142857142854)","(2.4, 2.96, 2.91)"
07-12-2022 20:08:54.084473,"(11.0, 14.5, 14.166666666666666)","(7.5, 8.8, 8.687272727272727)","(5.0, 6.6, 6.47945205479452)","(15.0, 23.0, 22.5)","(4.8, 5.2, 5.172727272727273)","(31.0, 70.0, 55.5)","(26.0, 70.0, 48.2)","(26.0, 60.0, 50.4)","(26.0, 40.0, 38.0)","(2.4, 2.96, 2.90375)"
07-12-2022 20:08:55.484890,"(11.0, 14.0, 13.5)","(7.5, 8.8, 8.702127659574469)","(5.0, 6.6, 6.529824561403508)","(15.0, 23.0, 22.5)","(4.8, 5.3, 5.192307692307692)","(31.0, 65.0, 55.5)","(26.0, 65.0, 46.625)","(26.0, 60.0, 49.5)","(26.0, 40.0, 38.0)","(2.4, 2.96, 2.9243478260869566)"
07-12-2022 20:08:56.724742,"(11.0, 14.5, 13.818181818181818)","(7.5, 8.8, 8.702127659574469)","(5.0, 6.6, 6.529824561403508)","(15.0, 23.0, 22.5)","(4.8, 5.3, 5.192307692307692)","(31.0, 65.0, 50.5)","(26.0, 65.0, 46.625)","(26.0, 60.0, 53.53846153846154)","(26.0, 40.0, 38.0)","(2.4, 2.94, 2.92875)"
07-12-2022 20:08:58.056867,"(11.0, 14.5, 14.285714285714285)","(7.5, 8.8, 8.702127659574469)","(5.0, 6.6, 6.523809523809524)","(15.0, 23.0, 22.5)","(4.8, 5.3, 5.197142857142857)","(31.0, 55.0, 55.5)","(26.0, 65.0, 46.625)","(26.0, 60.0, 53.53846153846154)","(26.0, 40.0, 38.0)","(2.4, 2.94, 2.933333333333333)"
07-12-2022 20:08:59.375565,"(11.0, 14.5, 14.363636363636363)","(7.5, 8.8, 8.702127659574469)","(5.0, 6.8, 6.660869565217391)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.183870967741935)","(31.0, 65.0, 55.5)","(26.0, 65.0, 46.625)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 38.0)","(2.4, 2.94, 2.935833333333333)"
07-12-2022 20:09:00.843172,"(11.0, 14.5, 14.25)","(7.5, 8.8, 8.704166666666667)","(5.0, 6.8, 6.673684210526315)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.183870967741935)","(31.0, 65.0, 55.5)","(26.0, 65.0, 52.0)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 36.0)","(2.4, 2.94, 2.915)"
07-12-2022 20:09:02.233608,"(11.0, 14.5, 14.25)","(7.5, 8.8, 8.704166666666667)","(5.0, 6.8, 6.723076923076923)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.21)","(31.0, 60.0, 59.25)","(26.0, 60.0, 52.0)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 36.0)","(2.4, 2.94, 2.885333333333333)"
07-12-2022 20:09:03.634870,"(11.0, 14.5, 14.4)","(7.5, 8.8, 8.704895104895105)","(5.0, 6.8, 6.67027027027027)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.184615384615384)","(31.0, 65.0, 57.42857142857143)","(26.0, 60.0, 46.666666666666664)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 33.6)","(2.4, 2.92, 2.895135135135135)"
07-12-2022 20:09:05.118516,"(11.0, 15.0, 14.176470588235293)","(7.5, 8.8, 8.704895104895105)","(5.0, 6.8, 6.714893617021277)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.184615384615384)","(31.0, 60.0, 57.42857142857143)","(26.0, 60.0, 45.833333333333336)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 33.6)","(2.4, 2.96, 2.895135135135135)"
07-12-2022 20:09:06.535597,"(11.0, 15.0, 14.176470588235293)","(7.5, 8.8, 8.704895104895105)","(5.0, 6.8, 6.5168831168831165)","(15.0, 23.0, 22.25)","(4.8, 5.3, 5.191666666666666)","(31.0, 60.0, 58.36363636363636)","(26.0, 55.0, 51.25)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 33.6)","(2.4, 2.96, 2.9)"
07-12-2022 20:09:07.851569,"(11.0, 15.0, 14.176470588235293)","(7.5, 8.8, 8.704895104895105)","(5.0, 6.6, 6.504477611940298)","(15.0, 23.0, 22.454545454545453)","(4.8, 5.3, 5.176470588235294)","(31.0, 60.0, 51.0)","(26.0, 55.0, 51.75)","(26.0, 60.0, 52.36363636363636)","(26.0, 40.0, 36.8)","(2.4, 2.96, 2.8810526315789473)"
07-12-2022 20:09:09.139595,"(11.0, 14.5, 14.25)","(7.5, 8.8, 8.700671140939598)","(5.0, 6.6, 6.5346153846153845)","(15.0, 23.0, 22.043478260869566)","(4.8, 5.2, 5.168181818181818)","(31.0, 60.0, 51.0)","(26.0, 55.0, 51.75)","(26.0, 60.0, 50.18181818181818)","(26.0, 40.0, 38.0)","(2.4, 2.94, 2.9027906976744187)"
07-12-2022 20:09:10.473097,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.700671140939598)","(5.0, 6.6, 6.291612903225807)","(15.0, 24.0, 22.333333333333332)","(4.8, 5.3, 5.168181818181818)","(31.0, 60.0, 51.0)","(26.0, 55.0, 48.4)","(26.0, 60.0, 48.0)","(26.0, 40.0, 36.4)","(2.4, 2.94, 2.9379999999999997)"
07-12-2022 20:09:11.875936,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.700671140939598)","(5.0, 6.4, 6.289655172413793)","(15.0, 24.0, 22.333333333333332)","(4.8, 5.3, 5.2725)","(31.0, 60.0, 46.5)","(26.0, 55.0, 48.0)","(26.0, 60.0, 54.15384615384615)","(26.0, 40.0, 38.2)","(2.4, 2.94, 2.9385714285714286)"
07-12-2022 20:09:13.292184,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.700671140939598)","(4.8, 6.4, 6.289655172413793)","(16.0, 24.0, 22.333333333333332)","(4.8, 5.4, 5.25)","(31.0, 60.0, 51.81818181818182)","(26.0, 50.0, 48.0)","(26.0, 55.0, 54.15384615384615)","(26.0, 40.0, 38.2)","(2.4, 2.94, 2.9385714285714286)"
07-12-2022 20:09:14.733085,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.696503496503496)","(4.8, 6.4, 6.2832)","(16.0, 24.0, 22.333333333333332)","(4.8, 5.4, 5.25)","(31.0, 60.0, 51.81818181818182)","(26.0, 50.0, 48.4)","(26.0, 55.0, 54.0)","(26.0, 40.0, 38.5)","(2.4, 2.94, 2.9385714285714286)"
07-12-2022 20:09:16.034266,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.696503496503496)","(4.8, 6.4, 6.28125)","(16.0, 24.0, 22.333333333333332)","(4.8, 5.4, 5.235714285714286)","(31.0, 60.0, 50.0)","(26.0, 50.0, 48.4)","(26.0, 55.0, 54.0)","(26.0, 40.0, 38.5)","(2.4, 2.94, 2.9385714285714286)"
07-12-2022 20:09:17.482974,"(11.0, 14.5, 14.3125)","(7.5, 8.8, 8.696503496503496)","(4.8, 6.4, 6.279365079365079)","(16.0, 24.0, 21.714285714285715)","(4.8, 5.4, 5.2725)","(31.0, 60.0, 50.0)","(26.0, 50.0, 48.4)","(26.0, 55.0, 54.0)","(26.0, 40.0, 38.61538461538461)","(2.4, 2.94, 2.9225)"
07-12-2022 20:09:19.035142,"(11.0, 14.5, 14.75)","(7.5, 8.8, 8.722285714285714)","(4.8, 6.4, 6.195833333333334)","(16.0, 24.0, 21.363636363636363)","(4.8, 5.4, 5.2785714285714285)","(31.0, 60.0, 46.666666666666664)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 37.0)","(2.4, 2.96, 2.9428571428571426)"
07-12-2022 20:09:20.552432,"(11.0, 15.0, 14.75)","(7.5, 8.8, 8.722285714285714)","(4.8, 6.2, 6.151612903225806)","(16.0, 23.0, 20.86111111111111)","(4.8, 5.4, 5.337931034482759)","(31.0, 60.0, 47.666666666666664)","(26.0, 50.0, 47.0)","(26.0, 55.0, 52.75)","(26.0, 40.0, 37.0)","(2.4, 2.96, 2.9945454545454546)"
07-12-2022 20:09:22.124656,"(11.0, 15.0, 14.75)","(7.5, 8.8, 8.722285714285714)","(4.8, 6.2, 6.147368421052632)","(16.0, 23.0, 20.387096774193548)","(4.8, 5.4, 5.337931034482759)","(31.0, 55.0, 46.75)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 37.0)","(2.4, 3.0, 2.9945454545454546)"
07-12-2022 20:09:23.572697,"(11.0, 15.0, 14.75)","(7.5, 8.8, 8.722285714285714)","(4.8, 6.2, 6.147368421052632)","(16.0, 22.0, 19.833333333333332)","(4.8, 5.4, 5.39375)","(31.0, 55.0, 46.75)","(26.0, 50.0, 47.0)","(26.0, 55.0, 52.75)","(26.0, 40.0, 37.0)","(2.4, 3.0, 2.9945454545454546)"
07-12-2022 20:09:24.798964,"(11.0, 15.0, 14.75)","(7.5, 8.8, 8.722285714285714)","(4.8, 6.2, 6.147368421052632)","(16.0, 22.0, 19.833333333333332)","(4.8, 5.5, 5.378571428571428)","(31.0, 55.0, 47.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 37.0)","(2.4, 3.0, 2.9945454545454546)"
07-12-2022 20:09:26.081146,"(11.0, 15.0, 14.785714285714286)","(7.5, 8.8, 8.937007874015748)","(4.8, 6.2, 6.147368421052632)","(16.0, 22.0, 20.166666666666668)","(4.8, 5.5, 5.378571428571428)","(31.0, 50.0, 46.666666666666664)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 37.0)","(2.4, 3.0, 2.9945454545454546)"
07-12-2022 20:09:27.396879,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.972727272727273)","(4.8, 6.2, 6.018518518518518)","(16.0, 21.0, 20.0)","(4.8, 5.5, 5.378571428571428)","(31.0, 60.0, 48.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 53.2)","(26.0, 40.0, 37.0)","(2.4, 3.0, 3.017966101694915)"
07-12-2022 20:09:28.729711,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.972727272727273)","(4.8, 6.2, 5.9862068965517246)","(16.0, 21.0, 19.526315789473685)","(4.8, 5.5, 5.378571428571428)","(31.0, 60.0, 48.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 53.2)","(26.0, 40.0, 38.0)","(2.4, 3.05, 3.023076923076923)"
07-12-2022 20:09:30.094102,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.973333333333333)","(4.8, 6.0, 5.9862068965517246)","(16.0, 21.0, 19.526315789473685)","(4.8, 5.5, 5.378571428571428)","(31.0, 60.0, 48.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 48.25)","(26.0, 40.0, 38.0)","(2.4, 3.05, 3.023076923076923)"
07-12-2022 20:09:31.383790,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.973333333333333)","(4.8, 6.0, 5.9862068965517246)","(16.0, 21.0, 19.526315789473685)","(4.8, 5.5, 5.378571428571428)","(31.0, 60.0, 49.5)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.0)","(2.4, 3.05, 3.031081081081081)"
07-12-2022 20:09:32.796493,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.973333333333333)","(4.8, 6.0, 5.9605263157894735)","(16.0, 21.0, 19.25)","(4.8, 5.5, 5.488235294117647)","(31.0, 55.0, 46.2)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.0)","(2.4, 3.05, 3.032051282051282)"
07-12-2022 20:09:34.088358,"(11.0, 15.0, 14.23076923076923)","(7.5, 9.0, 8.972727272727273)","(4.8, 6.0, 5.982608695652174)","(16.0, 21.0, 19.526315789473685)","(4.8, 5.5, 5.481395348837209)","(31.0, 55.0, 46.2)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.0)","(2.4, 3.05, 3.063333333333333)"
07-12-2022 20:09:35.783616,"(11.0, 15.0, 14.054054054054054)","(7.5, 9.0, 8.972727272727273)","(4.8, 6.0, 6.0040000000000004)","(16.0, 21.0, 19.384615384615383)","(4.8, 5.6, 5.4840909090909085)","(31.0, 55.0, 46.2)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.0)","(2.5, 3.15, 3.223529411764706)"
07-12-2022 20:09:37.175124,"(11.0, 15.0, 14.054054054054054)","(7.5, 9.0, 8.972727272727273)","(4.8, 6.2, 5.894594594594595)","(16.0, 21.0, 19.17391304347826)","(4.8, 5.6, 5.458333333333333)","(31.0, 55.0, 54.5)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.36363636363636)","(2.5, 3.3, 3.2586206896551726)"
07-12-2022 20:09:38.573136,"(11.0, 14.0, 13.775)","(7.5, 9.2, 9.17037037037037)","(4.8, 5.9, 5.8)","(16.0, 21.0, 19.17391304347826)","(4.8, 5.6, 5.49)","(31.0, 65.0, 48.2)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.36363636363636)","(2.5, 3.3, 3.270731707317073)"
07-12-2022 20:09:40.064708,"(11.0, 14.0, 13.1875)","(7.5, 9.2, 8.941025641025641)","(4.8, 5.8, 5.721951219512195)","(16.0, 21.0, 19.17391304347826)","(4.8, 5.5, 5.454545454545455)","(31.0, 65.0, 52.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 50.5)","(26.0, 40.0, 38.36363636363636)","(2.5, 3.3, 3.2642857142857142)"
07-12-2022 20:09:41.376435,"(11.0, 14.0, 13.1875)","(7.5, 9.0, 8.941025641025641)","(4.8, 5.8, 5.4234042553191495)","(16.0, 21.0, 19.17391304347826)","(4.8, 5.5, 5.484210526315789)","(31.0, 60.0, 46.0)","(26.0, 50.0, 47.0)","(26.0, 55.0, 42.869565217391305)","(26.0, 40.0, 35.5)","(2.5, 3.3, 3.278260869565217)"
07-12-2022 20:09:42.638411,"(11.0, 13.5, 13.25)","(7.5, 9.0, 8.948648648648648)","(4.8, 5.5, 5.428378378378379)","(16.0, 21.0, 16.95)","(4.8, 5.5, 5.608695652173913)","(31.0, 60.0, 45.833333333333336)","(26.0, 50.0, 47.0)","(26.0, 46.0, 41.84615384615385)","(26.0, 36.0, 34.666666666666664)","(2.5, 3.3, 3.3285714285714287)"
07-12-2022 20:09:43.926492,"(11.0, 13.5, 12.735294117647058)","(7.5, 9.0, 8.948648648648648)","(4.8, 5.5, 5.184375)","(15.0, 21.0, 18.25)","(4.8, 5.7, 5.542105263157895)","(31.0, 55.0, 45.833333333333336)","(26.0, 50.0, 47.0)","(26.0, 46.0, 42.0)","(26.0, 36.0, 35.333333333333336)","(2.5, 3.35, 3.3833333333333333)"
07-12-2022 20:09:45.211271,"(11.0, 13.5, 12.735294117647058)","(7.5, 9.0, 8.949333333333334)","(4.8, 5.4, 5.185714285714285)","(15.0, 21.0, 19.404761904761905)","(4.8, 5.7, 5.542105263157895)","(31.0, 55.0, 45.833333333333336)","(26.0, 50.0, 46.0)","(26.0, 46.0, 41.82608695652174)","(26.0, 36.0, 35.333333333333336)","(2.5, 3.4, 3.416666666666667)"
07-12-2022 20:09:46.688849,"(11.0, 13.5, 12.863636363636363)","(7.5, 9.0, 8.96)","(4.8, 5.3, 5.185714285714285)","(15.0, 20.0, 19.03846153846154)","(4.8, 5.7, 5.603225806451613)","(31.0, 55.0, 45.833333333333336)","(26.0, 50.0, 46.0)","(26.0, 46.0, 39.73913043478261)","(26.0, 36.0, 35.333333333333336)","(2.5, 3.45, 3.4333333333333336)"
07-12-2022 20:09:48.132054,"(11.0, 13.5, 12.863636363636363)","(7.5, 9.0, 8.96)","(4.8, 5.3, 5.158333333333333)","(15.0, 20.0, 18.142857142857142)","(4.8, 5.7, 5.612)","(31.0, 55.0, 49.0)","(26.0, 50.0, 44.0)","(26.0, 40.0, 41.42857142857143)","(26.0, 36.0, 35.0)","(2.5, 3.45, 3.565)"
07-12-2022 20:09:49.458223,"(11.0, 13.5, 12.676470588235293)","(7.5, 9.0, 8.958823529411765)","(4.8, 5.2, 5.158333333333333)","(15.0, 18.5, 18.142857142857142)","(4.8, 5.7, 5.612)","(31.0, 55.0, 49.0)","(26.0, 48.0, 43.0)","(26.0, 44.0, 41.0)","(26.0, 36.0, 35.0)","(2.5, 3.65, 3.5657894736842106)"
07-12-2022 20:09:50.799431,"(11.0, 13.5, 13.11111111111111)","(7.5, 9.0, 8.847619047619048)","(4.6, 5.2, 5.0875)","(15.0, 18.5, 18.142857142857142)","(4.8, 5.7, 5.558333333333334)","(31.0, 55.0, 49.0)","(26.0, 48.0, 43.0)","(26.0, 44.0, 41.0)","(26.0, 36.0, 35.0)","(2.5, 3.65, 3.580232558139535)"
07-12-2022 20:09:52.172626,"(11.0, 13.5, 12.607142857142858)","(7.5, 9.0, 8.822222222222223)","(4.6, 5.2, 5.066666666666666)","(15.0, 18.5, 18.142857142857142)","(4.8, 5.7, 5.547058823529412)","(31.0, 55.0, 53.0)","(26.0, 48.0, 44.0)","(26.0, 44.0, 41.0)","(26.0, 36.0, 35.0)","(2.5, 3.65, 3.6134146341463413)"
07-12-2022 20:09:53.508330,"(11.0, 13.0, 12.807692307692308)","(7.5, 8.8, 8.763265306122449)","(4.6, 5.2, 5.066666666666666)","(15.0, 18.5, 18.142857142857142)","(4.8, 5.7, 5.633333333333334)","(31.0, 60.0, 52.75)","(26.0, 46.0, 45.6)","(26.0, 44.0, 41.333333333333336)","(26.0, 36.0, 35.0)","(2.6, 3.65, 3.642)"
07-12-2022 20:09:54.872854,"(11.0, 13.0, 12.766666666666667)","(7.5, 8.8, 8.761702127659575)","(4.6, 5.1, 5.008695652173913)","(15.0, 18.5, 18.192307692307693)","(4.8, 5.7, 5.65)","(31.0, 55.0, 52.75)","(26.0, 46.0, 45.2)","(26.0, 44.0, 41.333333333333336)","(26.0, 36.0, 35.55555555555556)","(2.6, 3.75, 3.5416666666666665)"
07-12-2022 20:09:56.196305,"(11.0, 13.5, 13.28125)","(7.5, 8.8, 8.96243093922652)","(4.6, 5.0, 5.184496124031008)","(15.0, 18.5, 18.735294117647058)","(4.8, 5.7, 5.866666666666667)","(31.0, 55.0, 47.0)","(26.0, 46.0, 40.2)","(26.0, 44.0, 38.72727272727273)","(26.0, 36.0, 30.933333333333334)","(2.6, 3.7, 3.5300000000000002)"
07-12-2022 20:09:57.531232,"(11.0, 14.0, 13.833333333333334)","(7.5, 9.0, 8.96243093922652)","(4.6, 5.2, 5.184496124031008)","(15.0, 19.0, 18.1)","(4.8, 5.9, 5.861702127659575)","(31.0, 50.0, 48.666666666666664)","(26.0, 42.0, 40.31578947368421)","(26.0, 42.0, 39.6)","(26.0, 32.0, 30.2)","(2.6, 3.65, 3.475)"
07-12-2022 20:09:58.857029,"(11.0, 14.0, 13.822916666666666)","(7.5, 9.0, 8.946268656716418)","(4.6, 5.2, 5.263414634146342)","(15.0, 18.5, 17.6)","(4.8, 5.9, 5.988888888888889)","(31.0, 50.0, 49.769230769230774)","(26.0, 42.0, 40.13333333333333)","(26.0, 42.0, 39.23076923076923)","(26.0, 32.0, 29.11111111111111)","(2.6, 3.5, 3.397413793103448)"
07-12-2022 20:10:00.112171,"(11.0, 14.0, 13.833333333333334)","(7.5, 9.0, 8.946534653465347)","(4.6, 5.3, 5.333333333333334)","(15.0, 18.0, 17.647058823529413)","(4.8, 6.0, 6.016666666666667)","(31.0, 55.0, 49.769230769230774)","(26.0, 42.0, 38.90909090909091)","(26.0, 42.0, 39.5)","(26.0, 32.0, 28.210526315789473)","(2.6, 3.4, 3.318181818181818)"
07-12-2022 20:10:01.348828,"(11.0, 14.0, 13.878571428571428)","(7.5, 9.0, 8.946268656716418)","(4.6, 5.4, 5.3625)","(15.0, 18.0, 17.653846153846153)","(4.8, 6.2, 6.015)","(31.0, 55.0, 46.5)","(26.0, 42.0, 39.142857142857146)","(26.0, 40.0, 39.42857142857143)","(26.0, 32.0, 26.428571428571427)","(2.6, 3.4, 3.296153846153846)"
07-12-2022 20:10:02.572696,"(11.0, 15.0, 14.818181818181818)","(7.5, 9.0, 8.946268656716418)","(4.6, 5.4, 5.317241379310345)","(15.0, 18.0, 17.1)","(4.8, 6.2, 6.004)","(31.0, 55.0, 57.33333333333333)","(26.0, 42.0, 39.333333333333336)","(26.0, 40.0, 40.5)","(26.0, 32.0, 26.6)","(2.6, 3.35, 3.294736842105263)"
07-12-2022 20:10:03.937713,"(11.0, 15.0, 14.833333333333334)","(7.5, 9.0, 8.947738693467336)","(4.6, 5.5, 5.317241379310345)","(15.0, 18.0, 17.884615384615383)","(4.8, 6.2, 6.004)","(31.0, 60.0, 41.333333333333336)","(26.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.5)","(26.0, 32.0, 26.6)","(2.6, 3.3, 3.2734693877551018)"
07-12-2022 20:10:05.186454,"(11.0, 15.0, 14.833333333333334)","(7.5, 9.0, 8.947738693467336)","(4.6, 5.5, 5.228571428571429)","(15.0, 18.0, 18.416666666666668)","(4.8, 6.2, 6.025)","(31.0, 42.0, 47.6)","(26.0, 40.0, 39.63636363636363)","(26.0, 42.0, 42.5)","(26.0, 32.0, 28.142857142857142)","(2.6, 3.3, 3.2916666666666665)"
07-12-2022 20:10:06.422842,"(11.0, 15.0, 14.941176470588236)","(7.5, 9.0, 8.958232931726908)","(4.6, 5.3, 5.228571428571429)","(15.0, 18.5, 18.416666666666668)","(4.8, 6.2, 6.0777777777777775)","(31.0, 50.0, 47.6)","(26.0, 40.0, 39.63636363636363)","(26.0, 44.0, 43.0)","(26.0, 32.0, 27.666666666666668)","(2.6, 3.3, 3.216981132075472)"
07-12-2022 20:10:07.638290,"(11.0, 15.0, 14.941176470588236)","(7.5, 9.0, 8.947208121827412)","(4.6, 5.3, 5.228571428571429)","(15.0, 18.5, 18.375)","(4.8, 6.2, 6.202857142857143)","(31.0, 50.0, 47.6)","(26.0, 40.0, 39.63636363636363)","(26.0, 44.0, 43.0)","(26.0, 32.0, 28.608695652173914)","(2.6, 3.25, 3.25625)"
07-12-2022 20:10:08.913081,"(11.0, 15.0, 14.941176470588236)","(7.5, 9.0, 8.946938775510205)","(4.6, 5.3, 5.228571428571429)","(15.0, 18.5, 18.3125)","(4.8, 6.4, 6.202857142857143)","(31.0, 50.0, 47.6)","(26.0, 40.0, 39.63636363636363)","(26.0, 44.0, 43.0)","(21.0, 32.0, 28.608695652173914)","(2.6, 3.3, 3.2439024390243905)"
07-12-2022 20:10:10.286573,"(11.0, 14.5, 14.392857142857142)","(7.5, 9.0, 8.946938775510205)","(4.6, 5.3, 5.157458563535911)","(15.0, 18.5, 18.166666666666668)","(4.8, 6.4, 6.202857142857143)","(31.0, 50.0, 47.6)","(26.0, 40.0, 39.5)","(26.0, 44.0, 43.0)","(21.0, 32.0, 27.9375)","(2.6, 3.3, 3.2598039215686274)"
07-12-2022 20:10:11.594202,"(11.0, 15.0, 14.956521739130435)","(7.5, 9.0, 9.009606986899563)","(4.6, 5.2, 4.87)","(15.0, 18.5, 18.75)","(4.8, 6.4, 5.639130434782609)","(31.0, 50.0, 56.33333333333333)","(26.0, 40.0, 39.142857142857146)","(26.0, 44.0, 41.05882352941177)","(21.0, 32.0, 28.818181818181817)","(2.6, 3.3, 3.375)"
07-12-2022 20:10:12.893077,"(11.0, 16.0, 14.588235294117647)","(7.5, 9.2, 9.009606986899563)","(4.6, 4.9, 4.812903225806451)","(15.0, 21.0, 19.25)","(4.8, 5.7, 5.683720930232558)","(31.0, 60.0, 52.5)","(26.0, 42.0, 39.333333333333336)","(26.0, 46.0, 41.333333333333336)","(21.0, 32.0, 29.333333333333332)","(2.6, 3.45, 3.4023809523809527)"
07-12-2022 20:10:14.220131,"(11.0, 16.0, 14.607142857142858)","(7.5, 9.2, 9.019834710743801)","(4.6, 4.9, 4.84375)","(15.0, 20.0, 18.5)","(4.8, 6.2, 5.862068965517241)","(31.0, 65.0, 56.66666666666667)","(26.0, 42.0, 39.64705882352941)","(26.0, 46.0, 41.8)","(21.0, 32.0, 29.6)","(2.6, 3.45, 3.38)"
