,Cardinal Sin Nz,Ah Mach Nz,Reckless Dream,Forgot The Wallet,Euroking,Kerala Star Nz,Jawbreaker,Agouda Ruler
08-01-2023 16:00:17.378649,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:18.486824,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:19.560324,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:20.735186,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:21.830777,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:22.889223,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:23.972084,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:25.154454,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:26.276351,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:27.349813,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:28.385958,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:29.483463,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:30.637529,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:31.749500,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:32.803265,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:34.083270,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:35.292439,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:36.467838,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:37.595514,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:38.670718,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:39.878263,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:40.959913,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:42.079137,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:43.251090,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:44.381897,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:45.541369,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:46.647374,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:47.776758,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:48.905886,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:49.994176,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:51.159788,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:52.292964,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:53.373956,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:54.394269,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:55.551463,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:56.708575,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:57.845265,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:58.946306,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:00:59.986599,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:01.100434,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:02.204870,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:03.385074,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:04.478266,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:05.580557,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:06.603832,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:07.710266,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:08.816060,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:09.976703,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:11.104422,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:12.214642,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:13.219353,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:14.295147,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:15.459138,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:16.516282,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:17.603703,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:18.696524,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:19.809157,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:20.890524,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:21.927401,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:23.030928,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:24.112986,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:25.221276,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:26.336968,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:27.335915,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:28.536373,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:29.692262,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:30.769364,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:31.825740,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:32.956976,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:34.099926,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:35.351271,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:36.429326,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:37.456403,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:38.624124,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:39.737865,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:40.887950,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:42.103832,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:43.094847,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:44.149326,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:45.306445,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:46.407155,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:47.522599,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:48.624082,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:49.750184,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:50.870971,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:52.008542,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:53.045674,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:54.148199,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
08-01-2023 16:01:55.320269,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 19.0, 12.6)","(9.0, 19.0, 11.799999999999999)","(21.0, 65.0, 29.166666666666668)","(41.0, 99999, 99990)","(15.0, 34.0, 21.666666666666668)","(7.5, 14.0, 10.266666666666667)"
