,Forgive Me,Vermont,Keayang Tara,Artful Jack,Kudos Mason,Whata Terror,The Casual Goose,Scene Of Terror,Voodoo Fella
12-01-2023 16:27:15.752430,"(7.0, 9.2, 9.066666666666666)","(7.5, 10.0, 9.556521739130435)","(13.0, 17.5, 17.0)","(20.0, 29.0, 27.333333333333332)","(51.0, 90.0, 75.0)","(3.1, 3.7, 3.5627118644067797)","(8.0, 9.4, 9.523404255319148)","(8.5, 12.5, 11.954545454545455)","(4.2, 4.9, 4.658139534883721)"
12-01-2023 16:27:17.081368,"(7.0, 9.4, 9.233333333333334)","(7.5, 10.5, 9.794339622641509)","(13.0, 17.5, 16.954545454545453)","(20.0, 29.0, 29.764705882352942)","(51.0, 90.0, 81.25)","(3.1, 3.7, 3.5954545454545452)","(8.0, 9.6, 9.533333333333333)","(8.5, 12.5, 11.954545454545455)","(4.2, 4.7, 4.634146341463414)"
12-01-2023 16:27:18.380167,"(7.0, 9.6, 9.5625)","(7.5, 10.0, 9.856)","(13.0, 17.5, 16.954545454545453)","(20.0, 38.0, 31.0)","(51.0, 130.0, 97.5)","(3.1, 3.65, 3.583333333333333)","(8.0, 9.6, 9.533333333333333)","(8.5, 12.5, 11.954545454545455)","(4.2, 4.7, 4.634146341463414)"
12-01-2023 16:27:19.751202,"(7.0, 9.6, 9.57)","(7.5, 10.0, 9.856)","(13.0, 17.5, 16.954545454545453)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.583333333333333)","(8.0, 9.6, 9.533333333333333)","(8.5, 12.5, 11.954545454545455)","(4.2, 4.7, 4.634146341463414)"
12-01-2023 16:27:21.091379,"(7.0, 9.6, 9.57)","(7.5, 10.0, 9.856)","(13.0, 17.5, 16.954545454545453)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.583333333333333)","(8.0, 9.6, 9.49655172413793)","(8.5, 12.5, 11.954545454545455)","(4.2, 4.7, 4.613043478260869)"
12-01-2023 16:27:22.435407,"(7.0, 9.6, 9.559999999999999)","(7.5, 10.0, 9.615094339622642)","(13.0, 17.5, 17.071428571428573)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.5708333333333333)","(8.0, 9.6, 9.49655172413793)","(8.5, 12.5, 12.026315789473685)","(4.2, 4.7, 4.52093023255814)"
12-01-2023 16:27:23.666360,"(7.0, 9.6, 9.576470588235294)","(7.5, 10.5, 9.794339622641509)","(13.0, 17.5, 17.428571428571427)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.5708333333333333)","(8.0, 9.6, 9.533333333333333)","(8.5, 12.5, 12.0)","(4.2, 4.6, 4.529629629629629)"
12-01-2023 16:27:25.012634,"(7.0, 9.6, 9.476190476190476)","(7.5, 10.5, 9.788372093023256)","(13.0, 18.0, 17.75)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.5708333333333333)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.6, 4.527619047619048)"
12-01-2023 16:27:26.449086,"(7.0, 9.6, 9.476190476190476)","(7.5, 10.5, 9.788372093023256)","(13.0, 18.0, 17.863636363636363)","(20.0, 38.0, 31.0)","(51.0, 130.0, 108.33333333333334)","(3.1, 3.65, 3.5708333333333333)","(8.0, 9.6, 9.488135593220338)","(8.5, 12.5, 12.0)","(4.2, 4.6, 4.477906976744186)"
12-01-2023 16:27:27.812164,"(7.0, 9.6, 9.545454545454545)","(7.5, 10.5, 9.758823529411764)","(13.0, 18.0, 17.863636363636363)","(20.0, 38.0, 33.333333333333336)","(51.0, 130.0, 83.33333333333333)","(3.1, 3.65, 3.6291666666666664)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:29.066517,"(7.0, 9.6, 9.545454545454545)","(7.5, 10.5, 9.758823529411764)","(13.0, 18.0, 17.863636363636363)","(20.0, 38.0, 33.333333333333336)","(51.0, 120.0, 83.33333333333333)","(3.1, 3.65, 3.6291666666666664)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:30.505631,"(7.0, 9.6, 9.545454545454545)","(7.5, 10.5, 9.874468085106384)","(13.0, 18.0, 17.863636363636363)","(20.0, 38.0, 27.6)","(51.0, 120.0, 92.5)","(3.1, 3.65, 3.6162790697674416)","(8.0, 9.6, 9.488135593220338)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:31.680461,"(7.0, 9.6, 9.52)","(7.5, 10.5, 9.874468085106384)","(13.0, 18.0, 17.863636363636363)","(20.0, 38.0, 33.333333333333336)","(51.0, 120.0, 92.5)","(3.1, 3.65, 3.6186746987951808)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.06)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:32.988083,"(7.0, 9.6, 9.533333333333333)","(7.5, 10.5, 9.874468085106384)","(13.0, 18.0, 17.916666666666668)","(20.0, 38.0, 31.53846153846154)","(51.0, 120.0, 92.5)","(3.1, 3.65, 3.6186746987951808)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:34.425434,"(7.0, 9.6, 9.54782608695652)","(7.5, 10.5, 9.846666666666668)","(13.0, 18.0, 17.916666666666668)","(20.0, 38.0, 28.0)","(51.0, 120.0, 61.25)","(3.1, 3.65, 3.604807692307692)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.477906976744186)"
12-01-2023 16:27:35.990468,"(7.0, 9.6, 9.54782608695652)","(7.5, 10.5, 9.9)","(13.0, 18.0, 17.916666666666668)","(20.0, 36.0, 28.0)","(51.0, 65.0, 87.14285714285714)","(3.1, 3.65, 3.604807692307692)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 12.0)","(4.2, 4.5, 4.478823529411764)"
12-01-2023 16:27:37.375301,"(7.0, 9.6, 9.54782608695652)","(7.5, 10.5, 9.9)","(13.0, 18.0, 17.916666666666668)","(20.0, 34.0, 26.125)","(51.0, 100.0, 60.625)","(3.1, 3.65, 3.604807692307692)","(8.0, 9.6, 9.523636363636363)","(8.5, 12.5, 11.846153846153847)","(4.2, 4.5, 4.477777777777778)"
12-01-2023 16:27:38.635913,"(7.0, 9.6, 9.575)","(7.5, 10.5, 9.965454545454547)","(13.0, 18.0, 17.916666666666668)","(20.0, 34.0, 25.25)","(51.0, 100.0, 60.625)","(3.1, 3.65, 3.611290322580645)","(8.0, 9.6, 9.444444444444445)","(8.5, 12.5, 11.727272727272727)","(4.2, 4.5, 4.477777777777778)"
12-01-2023 16:27:39.872179,"(7.0, 9.8, 9.285714285714285)","(7.5, 10.5, 9.989583333333334)","(13.0, 18.0, 17.916666666666668)","(20.0, 34.0, 26.125)","(51.0, 100.0, 60.625)","(3.1, 3.65, 3.6291666666666664)","(8.0, 9.6, 9.424999999999999)","(8.5, 12.5, 11.892857142857142)","(4.2, 4.5, 4.382758620689655)"
12-01-2023 16:27:41.146147,"(7.0, 9.8, 9.246153846153845)","(7.5, 10.5, 9.989583333333334)","(13.0, 18.0, 17.916666666666668)","(20.0, 34.0, 26.125)","(51.0, 100.0, 60.625)","(3.1, 3.65, 3.6291666666666664)","(8.0, 9.6, 9.424999999999999)","(8.5, 12.5, 11.892857142857142)","(4.2, 4.4, 4.38)"
12-01-2023 16:27:42.540930,"(7.0, 9.8, 9.633333333333333)","(7.5, 10.5, 9.986666666666666)","(13.0, 18.0, 17.8)","(20.0, 34.0, 26.0)","(51.0, 100.0, 75.0)","(3.1, 3.65, 3.5428571428571427)","(8.0, 9.6, 9.636363636363637)","(8.5, 12.5, 12.166666666666666)","(4.2, 4.4, 4.345977011494253)"
12-01-2023 16:27:43.827419,"(7.0, 9.8, 9.512)","(7.5, 10.5, 10.01875)","(13.0, 18.0, 18.25)","(20.0, 34.0, 30.0)","(51.0, 95.0, 59.375)","(3.1, 3.55, 3.525)","(8.0, 9.8, 9.770000000000001)","(8.5, 12.5, 12.166666666666666)","(4.2, 4.5, 4.345977011494253)"
12-01-2023 16:27:45.194997,"(7.0, 9.8, 9.486956521739131)","(7.5, 10.5, 10.01875)","(13.0, 18.5, 18.25)","(20.0, 34.0, 30.0)","(51.0, 90.0, 59.375)","(3.1, 3.55, 3.507142857142857)","(8.0, 9.8, 9.648780487804878)","(8.5, 12.5, 12.11111111111111)","(4.2, 4.5, 4.345977011494253)"
12-01-2023 16:27:46.538027,"(7.0, 9.8, 9.486956521739131)","(7.5, 10.5, 9.975000000000001)","(13.0, 18.5, 18.25)","(20.0, 32.0, 31.0)","(51.0, 90.0, 59.375)","(3.1, 3.55, 3.4657894736842105)","(8.0, 10.0, 9.50909090909091)","(8.5, 12.5, 12.11111111111111)","(4.2, 4.5, 4.365957446808511)"
12-01-2023 16:27:48.053702,"(7.0, 10.0, 9.613793103448275)","(7.5, 10.5, 9.960416666666667)","(13.0, 18.5, 18.071428571428573)","(20.0, 32.0, 29.4)","(51.0, 90.0, 74.76190476190476)","(3.1, 3.55, 3.4535714285714283)","(8.0, 10.0, 9.576)","(8.5, 12.5, 12.456521739130435)","(4.0, 4.4, 4.4259259259259265)"
12-01-2023 16:27:49.336113,"(7.0, 9.8, 9.470588235294118)","(7.5, 10.5, 9.992156862745098)","(13.0, 18.5, 17.833333333333332)","(20.0, 30.0, 28.5)","(51.0, 90.0, 62.0)","(3.1, 3.55, 3.4824324324324327)","(8.0, 9.8, 9.52)","(8.5, 12.5, 12.419354838709678)","(4.0, 4.5, 4.390476190476191)"
12-01-2023 16:27:50.807450,"(7.0, 9.8, 9.463157894736842)","(7.5, 10.5, 9.96896551724138)","(13.0, 18.5, 17.833333333333332)","(20.0, 30.0, 28.5)","(51.0, 90.0, 58.5)","(3.1, 3.6, 3.521621621621622)","(8.0, 9.8, 9.471428571428572)","(8.5, 13.0, 12.538461538461538)","(4.0, 4.4, 4.366666666666667)"
12-01-2023 16:27:52.308706,"(7.0, 9.8, 9.304347826086957)","(7.5, 10.5, 10.003225806451614)","(13.0, 18.5, 17.833333333333332)","(20.0, 30.0, 29.0)","(51.0, 90.0, 70.0)","(3.1, 3.6, 3.5705882352941174)","(8.0, 9.6, 9.456)","(8.5, 13.0, 12.538461538461538)","(4.0, 4.4, 4.380769230769231)"
12-01-2023 16:27:53.743950,"(7.0, 9.2, 9.095652173913043)","(7.5, 10.5, 10.003225806451614)","(13.0, 18.5, 17.833333333333332)","(20.0, 30.0, 27.444444444444443)","(51.0, 85.0, 70.0)","(3.1, 3.65, 3.5551020408163265)","(8.0, 9.6, 9.505882352941176)","(8.5, 13.0, 12.771428571428572)","(4.0, 4.4, 4.386206896551724)"
12-01-2023 16:27:55.039709,"(7.0, 9.2, 9.066666666666666)","(7.5, 10.5, 9.918867924528303)","(13.0, 18.5, 18.1)","(20.0, 29.0, 27.666666666666668)","(51.0, 85.0, 70.0)","(3.1, 3.65, 3.6612903225806455)","(8.0, 9.6, 9.505882352941176)","(8.5, 13.0, 12.771428571428572)","(4.0, 4.4, 4.388571428571429)"
12-01-2023 16:27:56.380319,"(7.0, 9.2, 8.91764705882353)","(7.5, 10.5, 10.25)","(13.0, 18.5, 16.733333333333334)","(20.0, 29.0, 26.09090909090909)","(51.0, 85.0, 70.0)","(3.1, 3.7, 3.771590909090909)","(8.0, 9.6, 9.263414634146342)","(8.5, 13.0, 12.789473684210526)","(4.0, 4.4, 4.491614906832298)"
12-01-2023 16:27:57.714131,"(7.0, 9.2, 8.91764705882353)","(7.5, 10.5, 10.070454545454545)","(13.0, 17.5, 16.566037735849058)","(21.0, 27.0, 25.8)","(51.0, 85.0, 75.0)","(3.0, 3.8, 3.7871134020618555)","(8.0, 9.6, 9.181818181818182)","(9.0, 13.0, 14.222222222222221)","(3.8, 4.5, 4.494736842105263)"
12-01-2023 16:27:59.123659,"(7.0, 8.8, 8.842857142857143)","(7.5, 10.5, 10.453125)","(13.0, 17.5, 16.9)","(21.0, 27.0, 25.57894736842105)","(51.0, 85.0, 74.28571428571428)","(3.0, 3.8, 3.779467680608365)","(8.0, 9.6, 9.072727272727272)","(9.0, 14.5, 14.08695652173913)","(3.8, 4.5, 4.4954674220963176)"
12-01-2023 16:28:00.569094,"(7.0, 9.0, 8.866666666666667)","(7.5, 10.5, 10.483333333333333)","(13.0, 17.0, 16.875)","(21.0, 26.0, 25.11111111111111)","(51.0, 85.0, 74.28571428571428)","(3.0, 3.8, 3.753125)","(8.0, 9.2, 8.989473684210527)","(9.0, 14.5, 14.382352941176471)","(3.8, 4.5, 4.4954674220963176)"
12-01-2023 16:28:01.890176,"(7.0, 9.0, 8.866666666666667)","(7.5, 10.5, 10.483333333333333)","(13.0, 17.0, 16.875)","(21.0, 26.0, 25.176470588235293)","(51.0, 85.0, 75.76923076923077)","(3.0, 3.8, 3.7979381443298967)","(8.0, 9.2, 8.937777777777777)","(9.0, 14.5, 14.402777777777779)","(3.8, 4.5, 4.493869731800766)"
12-01-2023 16:28:03.363217,"(7.0, 8.8, 8.793750000000001)","(7.5, 10.5, 10.145762711864407)","(13.0, 17.0, 16.583333333333332)","(21.0, 26.0, 24.923076923076923)","(51.0, 85.0, 80.83333333333334)","(3.0, 3.8, 3.797452229299363)","(8.0, 9.0, 9.105263157894736)","(9.0, 14.5, 14.473684210526315)","(3.8, 4.5, 4.4944055944055945)"
12-01-2023 16:28:04.922402,"(7.0, 8.8, 8.793333333333335)","(7.5, 11.0, 10.200000000000001)","(13.0, 17.0, 16.0)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 73.88888888888889)","(3.0, 3.8, 3.792168674698795)","(8.0, 9.2, 9.102702702702702)","(9.0, 14.5, 14.857142857142858)","(3.8, 4.5, 4.477142857142857)"
12-01-2023 16:28:06.405508,"(7.0, 9.2, 8.710344827586207)","(7.5, 11.0, 10.200000000000001)","(13.0, 16.5, 14.966666666666667)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 73.88888888888889)","(3.0, 3.8, 3.797560975609756)","(8.0, 9.2, 9.102702702702702)","(9.0, 15.0, 14.866666666666667)","(3.8, 4.5, 4.477142857142857)"
12-01-2023 16:28:07.942531,"(7.0, 9.0, 8.706666666666667)","(7.5, 11.0, 9.714285714285714)","(13.0, 15.5, 15.192307692307693)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 75.9090909090909)","(3.0, 3.8, 3.846319018404908)","(8.0, 9.2, 9.248648648648649)","(9.0, 15.0, 16.09090909090909)","(3.8, 4.5, 4.415)"
12-01-2023 16:28:09.308944,"(7.0, 9.0, 8.470967741935484)","(7.5, 10.0, 9.428571428571429)","(13.0, 15.5, 15.192307692307693)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 78.75)","(3.0, 3.85, 3.7883720930232556)","(8.0, 9.4, 9.248648648648649)","(9.0, 16.5, 16.09090909090909)","(3.8, 4.5, 4.442857142857143)"
12-01-2023 16:28:10.695500,"(7.0, 8.6, 8.470967741935484)","(7.5, 9.8, 9.421052631578947)","(13.0, 15.5, 15.192307692307693)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 79.11764705882354)","(3.0, 3.9, 3.8444444444444446)","(8.0, 9.4, 9.327272727272728)","(9.0, 16.5, 16.326923076923077)","(3.8, 4.5, 4.451063829787234)"
12-01-2023 16:28:12.380364,"(7.0, 8.6, 8.5375)","(7.5, 9.8, 9.418181818181818)","(13.0, 15.5, 15.428571428571429)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 79.11764705882354)","(3.0, 3.85, 3.8444444444444446)","(8.0, 9.4, 9.114285714285714)","(9.0, 16.5, 16.38)","(3.8, 4.6, 4.463934426229509)"
12-01-2023 16:28:14.040785,"(7.5, 8.6, 8.544444444444444)","(8.0, 9.6, 10.043478260869565)","(13.0, 16.0, 14.833333333333334)","(21.0, 26.0, 24.833333333333332)","(51.0, 85.0, 79.11764705882354)","(3.0, 3.85, 3.8230769230769233)","(8.0, 9.4, 9.133333333333333)","(9.0, 16.5, 16.38)","(3.8, 4.5, 4.439473684210527)"
12-01-2023 16:28:15.668858,"(7.5, 8.6, 8.56)","(8.0, 10.5, 10.076923076923077)","(13.0, 16.0, 14.288461538461538)","(21.0, 26.0, 22.105263157894736)","(51.0, 85.0, 79.11764705882354)","(3.0, 3.85, 3.8227272727272728)","(8.0, 9.4, 9.133333333333333)","(9.0, 16.5, 16.363636363636363)","(3.8, 4.5, 4.439473684210527)"
12-01-2023 16:28:17.181277,"(7.5, 8.8, 8.554545454545455)","(8.0, 10.5, 10.307692307692308)","(13.0, 15.5, 14.288461538461538)","(21.0, 24.0, 21.75)","(51.0, 85.0, 79.11764705882354)","(3.0, 3.85, 3.757142857142857)","(8.0, 9.4, 9.133333333333333)","(10.0, 16.5, 15.766666666666667)","(3.8, 4.5, 4.437404580152672)"
12-01-2023 16:28:18.783686,"(7.5, 8.6, 8.65)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(21.0, 22.0, 23.0)","(51.0, 85.0, 79.44444444444444)","(3.0, 3.85, 3.865625)","(8.0, 9.4, 8.488888888888889)","(10.0, 16.5, 16.85)","(3.8, 4.5, 4.435714285714286)"
12-01-2023 16:28:20.150605,"(7.5, 8.8, 8.65)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(21.0, 25.0, 23.0)","(51.0, 85.0, 79.44444444444444)","(3.0, 3.95, 3.9038461538461537)","(8.0, 8.6, 8.466666666666667)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.432075471698113)"
12-01-2023 16:28:21.439069,"(7.5, 8.6, 8.554545454545455)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(21.0, 25.0, 23.0)","(51.0, 85.0, 79.44444444444444)","(3.0, 3.95, 3.914285714285714)","(8.0, 8.8, 8.466666666666667)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.458620689655173)"
12-01-2023 16:28:22.678506,"(7.5, 8.6, 8.554545454545455)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(20.0, 25.0, 23.0)","(41.0, 85.0, 79.44444444444444)","(2.9, 3.95, 3.914285714285714)","(8.0, 8.8, 8.466666666666667)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.466265060240964)"
12-01-2023 16:28:24.029911,"(7.5, 8.6, 8.554545454545455)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(20.0, 25.0, 23.0)","(41.0, 85.0, 71.66666666666667)","(2.9, 3.95, 3.868478260869565)","(8.0, 8.8, 8.16)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.4714285714285715)"
12-01-2023 16:28:25.294760,"(7.5, 8.6, 8.544444444444444)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(20.0, 25.0, 23.0)","(41.0, 85.0, 77.5)","(2.9, 3.95, 3.87)","(8.0, 8.8, 8.04)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.47125)"
12-01-2023 16:28:26.516239,"(7.5, 8.6, 8.544444444444444)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(20.0, 25.0, 23.0)","(41.0, 85.0, 80.71428571428571)","(2.9, 3.95, 3.9033980582524275)","(8.0, 8.4, 7.95)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.471779141104294)"
12-01-2023 16:28:27.745317,"(7.5, 8.6, 8.544444444444444)","(8.0, 10.5, 10.421052631578947)","(13.0, 15.5, 14.288461538461538)","(20.0, 25.0, 23.5)","(41.0, 85.0, 80.71428571428571)","(2.9, 3.95, 3.89875)","(8.0, 8.4, 7.88)","(10.0, 17.0, 16.875)","(3.8, 4.5, 4.476100628930817)"
12-01-2023 16:28:28.988277,"(7.5, 8.8, 8.784615384615385)","(8.0, 10.5, 10.333333333333334)","(13.0, 15.5, 14.545454545454545)","(20.0, 26.0, 22.8)","(41.0, 85.0, 80.0)","(2.9, 4.0, 3.916666666666667)","(8.0, 8.0, 7.957142857142857)","(10.0, 17.0, 16.896551724137932)","(3.8, 4.5, 4.460416666666667)"
12-01-2023 16:28:30.306927,"(7.5, 8.8, 8.775)","(8.0, 11.0, 10.473684210526315)","(13.0, 15.5, 14.545454545454545)","(20.0, 26.0, 22.8)","(41.0, 85.0, 80.0)","(2.9, 3.95, 3.87)","(8.0, 8.0, 7.929411764705883)","(10.0, 17.0, 16.333333333333332)","(3.8, 4.5, 4.464814814814815)"
12-01-2023 16:28:31.599106,"(7.5, 8.8, 8.775)","(8.0, 11.0, 10.409090909090908)","(13.0, 15.5, 14.545454545454545)","(20.0, 26.0, 21.555555555555557)","(41.0, 85.0, 80.0)","(2.9, 3.9, 3.892105263157895)","(7.5, 8.0, 7.608695652173913)","(10.0, 17.0, 16.333333333333332)","(3.8, 4.5, 4.46984126984127)"
12-01-2023 16:28:32.838738,"(7.5, 8.8, 8.76)","(8.0, 11.0, 10.352941176470589)","(13.0, 15.5, 14.545454545454545)","(20.0, 26.0, 21.555555555555557)","(41.0, 85.0, 80.0)","(2.9, 3.95, 3.9136363636363636)","(7.5, 8.0, 7.533333333333333)","(10.0, 17.0, 16.88)","(3.8, 4.5, 4.4797101449275365)"
12-01-2023 16:28:34.085676,"(7.5, 9.0, 8.657142857142857)","(8.0, 11.0, 10.352941176470589)","(13.0, 15.5, 14.545454545454545)","(19.0, 26.0, 22.0)","(41.0, 85.0, 82.0)","(3.0, 3.95, 3.9136363636363636)","(7.5, 8.0, 7.533333333333333)","(11.0, 17.0, 16.88)","(3.8, 4.5, 4.4797101449275365)"
12-01-2023 16:28:35.367177,"(7.5, 9.0, 8.657142857142857)","(8.0, 11.0, 10.395604395604396)","(13.0, 15.5, 14.75)","(19.0, 23.0, 22.0)","(41.0, 85.0, 80.0)","(3.0, 3.95, 3.9029411764705886)","(7.5, 8.0, 7.541176470588235)","(11.0, 17.0, 16.896551724137932)","(3.8, 4.5, 4.4797101449275365)"
12-01-2023 16:28:36.736361,"(7.5, 9.0, 8.657142857142857)","(8.0, 11.0, 10.395604395604396)","(13.0, 16.0, 14.75)","(19.0, 23.0, 22.0)","(41.0, 85.0, 80.0)","(3.0, 3.95, 3.9029411764705886)","(7.5, 8.0, 7.541176470588235)","(11.0, 17.0, 16.896551724137932)","(3.8, 4.5, 4.493548387096774)"
12-01-2023 16:28:38.025406,"(7.5, 9.0, 8.527272727272727)","(8.0, 11.0, 10.427083333333334)","(13.0, 16.0, 14.75)","(19.0, 23.0, 22.77777777777778)","(41.0, 85.0, 82.5)","(3.0, 3.95, 3.859090909090909)","(7.5, 8.0, 7.74)","(11.0, 17.0, 16.90625)","(3.8, 4.5, 4.4325)"
12-01-2023 16:28:39.209303,"(7.5, 8.8, 8.466666666666667)","(8.0, 11.0, 10.440860215053764)","(13.0, 16.0, 15.473684210526315)","(19.0, 23.0, 22.77777777777778)","(41.0, 85.0, 80.71428571428571)","(3.0, 3.95, 3.9063291139240506)","(7.5, 8.0, 7.65)","(11.0, 17.0, 16.666666666666668)","(3.8, 4.5, 4.439325842696629)"
12-01-2023 16:28:40.419931,"(7.5, 8.8, 8.466666666666667)","(8.0, 11.0, 10.440860215053764)","(13.0, 16.0, 15.423076923076923)","(19.0, 23.0, 22.77777777777778)","(41.0, 85.0, 80.71428571428571)","(3.0, 3.95, 3.9222222222222225)","(7.5, 8.0, 7.915151515151515)","(11.0, 17.0, 16.5)","(3.8, 4.5, 4.434313725490196)"
12-01-2023 16:28:41.660543,"(7.5, 8.8, 8.591869918699187)","(8.0, 11.0, 10.732142857142858)","(13.0, 16.0, 14.72689075630252)","(19.0, 23.0, 22.846153846153847)","(41.0, 85.0, 95.0)","(3.0, 3.95, 3.9314814814814816)","(7.5, 8.0, 8.654545454545456)","(11.0, 17.5, 18.166666666666668)","(3.8, 4.5, 4.511267605633803)"
12-01-2023 16:28:42.907778,"(7.5, 8.6, 8.49430894308943)","(8.0, 11.0, 10.732142857142858)","(13.0, 17.5, 14.736842105263158)","(19.0, 27.0, 23.818181818181817)","(41.0, 100.0, 83.33333333333333)","(3.0, 3.95, 3.874257425742574)","(7.5, 8.8, 8.6)","(11.0, 20.0, 18.0)","(3.8, 4.6, 4.433653846153846)"
12-01-2023 16:28:44.183221,"(7.5, 7.8, 7.243478260869566)","(8.0, 11.0, 10.930555555555555)","(13.0, 17.5, 15.590909090909092)","(19.0, 27.0, 23.470588235294116)","(41.0, 100.0, 83.33333333333333)","(3.0, 3.9, 3.828888888888889)","(7.5, 9.0, 8.184615384615384)","(11.0, 19.5, 18.25)","(3.8, 4.5, 4.433653846153846)"
12-01-2023 16:28:45.391950,"(7.5, 7.4, 7.103703703703704)","(8.0, 11.0, 10.939024390243903)","(13.0, 16.5, 16.25)","(19.0, 27.0, 23.470588235294116)","(41.0, 100.0, 107.5)","(3.0, 3.9, 2.620754716981132)","(7.5, 9.2, 9.36)","(11.0, 19.5, 18.700000000000003)","(3.8, 4.5, 6.0625)"
12-01-2023 16:28:46.652603,"(7.5, 9.2, 8.885245901639344)","(8.0, 14.0, 11.0)","(13.0, 24.0, 17.25)","(19.0, 48.0, 24.4)","(41.0, 140.0, 136.66666666666669)","(3.0, 4.3, 4.205213270142179)","(7.5, 13.5, 9.36)","(11.0, 29.0, 21.875)","(3.8, 6.2, 6.0625)"
12-01-2023 16:28:47.832699,"(7.5, 9.2, 8.885245901639344)","(8.0, 14.0, 11.0)","(13.0, 23.0, 14.375)","(19.0, 44.0, 24.4)","(41.0, 140.0, 136.66666666666669)","(3.0, 4.3, 4.196739130434783)","(7.5, 13.5, 9.36)","(11.0, 29.0, 24.166666666666668)","(3.8, 6.2, 6.0625)"
12-01-2023 16:28:49.001815,"(7.5, 9.2, 8.885245901639344)","(8.0, 14.0, 11.0)","(13.0, 23.0, 14.375)","(19.0, 44.0, 30.75)","(41.0, 140.0, 136.66666666666669)","(3.0, 4.2, 4.14)","(7.5, 13.5, 10.866666666666667)","(11.0, 27.0, 24.166666666666668)","(3.8, 6.2, 6.0625)"
12-01-2023 16:28:50.210232,"(7.5, 9.2, 8.885245901639344)","(8.0, 14.0, 11.0)","(13.0, 23.0, 14.375)","(19.0, 42.0, 25.125)","(41.0, 140.0, 90.0)","(3.0, 4.3, 4.138709677419355)","(7.5, 13.0, 8.022222222222222)","(11.0, 27.0, 24.166666666666668)","(3.8, 6.2, 4.142857142857143)"
12-01-2023 16:28:51.376897,"(7.5, 9.2, 8.878571428571428)","(8.0, 14.0, 11.0)","(13.0, 23.0, 21.784615384615385)","(19.0, 42.0, 25.125)","(41.0, 140.0, 90.0)","(3.0, 4.3, 4.202912621359223)","(7.5, 13.0, 8.927272727272728)","(11.0, 27.0, 24.166666666666668)","(3.8, 4.2, 4.142857142857143)"
12-01-2023 16:28:52.489946,"(7.5, 9.2, 8.878571428571428)","(8.0, 14.0, 11.085714285714285)","(13.0, 23.0, 21.784615384615385)","(19.0, 42.0, 25.666666666666668)","(41.0, 140.0, 120.4)","(3.0, 4.3, 4.201960784313726)","(7.5, 13.0, 7.72)","(11.0, 27.0, 24.166666666666668)","(3.8, 4.2, 4.142857142857143)"
