,Van Damme,Bold Prophet,A I Initiative,Pont Du Gard,Onlyattheshoe
823,"[datetime.datetime(2022, 11, 28, 11, 1, 31, 555500), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 31, 555500), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 31, 555500), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 1, 31, 555500), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 31, 555500), 4.8, 7.4]"
824,"[datetime.datetime(2022, 11, 28, 11, 1, 32, 651797), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 32, 651797), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 32, 651797), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 1, 32, 651797), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 32, 651797), 4.8, 7.4]"
825,"[datetime.datetime(2022, 11, 28, 11, 1, 33, 735777), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 33, 735777), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 33, 735777), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 1, 33, 735777), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 33, 735777), 4.8, 7.4]"
826,"[datetime.datetime(2022, 11, 28, 11, 1, 34, 817469), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 34, 817469), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 34, 817469), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 34, 817469), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 34, 817469), 4.8, 7.4]"
827,"[datetime.datetime(2022, 11, 28, 11, 1, 35, 902762), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 35, 902762), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 35, 902762), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 35, 902762), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 35, 902762), 4.8, 7.4]"
828,"[datetime.datetime(2022, 11, 28, 11, 1, 36, 993445), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 36, 993445), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 36, 993445), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 36, 993445), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 36, 993445), 4.8, 7.4]"
829,"[datetime.datetime(2022, 11, 28, 11, 1, 38, 81127), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 38, 81127), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 38, 81127), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 38, 81127), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 38, 81127), 4.8, 7.4]"
830,"[datetime.datetime(2022, 11, 28, 11, 1, 39, 175280), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 39, 175280), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 39, 175280), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 39, 175280), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 39, 175280), 4.8, 7.4]"
831,"[datetime.datetime(2022, 11, 28, 11, 1, 40, 259705), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 40, 259705), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 40, 259705), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 40, 259705), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 40, 259705), 4.8, 7.4]"
832,"[datetime.datetime(2022, 11, 28, 11, 1, 41, 344671), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 41, 344671), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 41, 344671), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 41, 344671), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 41, 344671), 4.8, 7.4]"
833,"[datetime.datetime(2022, 11, 28, 11, 1, 42, 429764), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 42, 429764), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 42, 429764), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 42, 429764), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 42, 429764), 4.8, 7.4]"
834,"[datetime.datetime(2022, 11, 28, 11, 1, 43, 517980), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 43, 517980), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 43, 517980), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 43, 517980), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 43, 517980), 4.8, 7.4]"
835,"[datetime.datetime(2022, 11, 28, 11, 1, 44, 599988), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 44, 599988), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 44, 599988), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 44, 599988), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 44, 599988), 4.8, 7.4]"
836,"[datetime.datetime(2022, 11, 28, 11, 1, 45, 680566), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 45, 680566), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 45, 680566), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 45, 680566), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 45, 680566), 4.8, 7.4]"
837,"[datetime.datetime(2022, 11, 28, 11, 1, 46, 767885), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 46, 767885), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 46, 767885), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 46, 767885), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 46, 767885), 4.8, 7.4]"
838,"[datetime.datetime(2022, 11, 28, 11, 1, 47, 850877), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 47, 850877), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 47, 850877), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 47, 850877), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 47, 850877), 4.8, 7.4]"
839,"[datetime.datetime(2022, 11, 28, 11, 1, 48, 931659), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 48, 931659), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 48, 931659), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 48, 931659), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 48, 931659), 4.8, 7.4]"
840,"[datetime.datetime(2022, 11, 28, 11, 1, 50, 19246), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 50, 19246), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 50, 19246), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 50, 19246), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 50, 19246), 4.8, 7.4]"
841,"[datetime.datetime(2022, 11, 28, 11, 1, 51, 108557), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 51, 108557), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 51, 108557), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 51, 108557), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 51, 108557), 4.8, 7.4]"
842,"[datetime.datetime(2022, 11, 28, 11, 1, 52, 191555), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 52, 191555), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 52, 191555), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 52, 191555), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 52, 191555), 4.8, 7.4]"
843,"[datetime.datetime(2022, 11, 28, 11, 1, 53, 275570), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 53, 275570), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 53, 275570), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 53, 275570), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 53, 275570), 4.8, 7.4]"
844,"[datetime.datetime(2022, 11, 28, 11, 1, 54, 388874), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 54, 388874), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 54, 388874), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 54, 388874), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 54, 388874), 4.8, 7.4]"
845,"[datetime.datetime(2022, 11, 28, 11, 1, 55, 471866), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 55, 471866), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 55, 471866), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 55, 471866), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 55, 471866), 4.8, 7.4]"
846,"[datetime.datetime(2022, 11, 28, 11, 1, 56, 560114), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 56, 560114), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 56, 560114), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 56, 560114), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 56, 560114), 4.8, 7.4]"
847,"[datetime.datetime(2022, 11, 28, 11, 1, 57, 649600), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 57, 649600), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 57, 649600), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 57, 649600), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 57, 649600), 4.8, 7.4]"
848,"[datetime.datetime(2022, 11, 28, 11, 1, 58, 744097), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 58, 744097), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 58, 744097), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 58, 744097), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 58, 744097), 4.8, 7.4]"
849,"[datetime.datetime(2022, 11, 28, 11, 1, 59, 829398), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 59, 829398), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 1, 59, 829398), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 1, 59, 829398), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 1, 59, 829398), 4.8, 7.4]"
850,"[datetime.datetime(2022, 11, 28, 11, 2, 0, 911425), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 0, 911425), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 0, 911425), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 0, 911425), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 0, 911425), 4.8, 7.4]"
851,"[datetime.datetime(2022, 11, 28, 11, 2, 1, 994346), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 1, 994346), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 1, 994346), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 1, 994346), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 1, 994346), 4.8, 7.4]"
852,"[datetime.datetime(2022, 11, 28, 11, 2, 3, 77008), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 3, 77008), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 3, 77008), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 3, 77008), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 3, 77008), 4.8, 7.4]"
853,"[datetime.datetime(2022, 11, 28, 11, 2, 4, 163371), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 4, 163371), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 4, 163371), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 4, 163371), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 4, 163371), 4.8, 7.4]"
854,"[datetime.datetime(2022, 11, 28, 11, 2, 5, 244292), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 5, 244292), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 5, 244292), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 5, 244292), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 5, 244292), 4.8, 7.4]"
855,"[datetime.datetime(2022, 11, 28, 11, 2, 6, 363755), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 6, 363755), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 6, 363755), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 6, 363755), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 6, 363755), 4.8, 7.4]"
856,"[datetime.datetime(2022, 11, 28, 11, 2, 7, 447677), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 7, 447677), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 7, 447677), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 7, 447677), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 7, 447677), 4.8, 7.4]"
857,"[datetime.datetime(2022, 11, 28, 11, 2, 8, 530424), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 8, 530424), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 8, 530424), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 8, 530424), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 8, 530424), 4.8, 7.4]"
858,"[datetime.datetime(2022, 11, 28, 11, 2, 9, 612697), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 9, 612697), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 9, 612697), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 9, 612697), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 9, 612697), 4.8, 7.4]"
859,"[datetime.datetime(2022, 11, 28, 11, 2, 10, 699764), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 10, 699764), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 10, 699764), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 10, 699764), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 10, 699764), 4.8, 7.4]"
860,"[datetime.datetime(2022, 11, 28, 11, 2, 11, 781292), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 11, 781292), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 11, 781292), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 11, 781292), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 11, 781292), 4.8, 7.4]"
861,"[datetime.datetime(2022, 11, 28, 11, 2, 12, 864705), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 12, 864705), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 12, 864705), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 12, 864705), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 12, 864705), 4.8, 7.4]"
862,"[datetime.datetime(2022, 11, 28, 11, 2, 13, 955172), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 13, 955172), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 13, 955172), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 13, 955172), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 13, 955172), 4.8, 7.4]"
863,"[datetime.datetime(2022, 11, 28, 11, 2, 15, 39865), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 15, 39865), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 15, 39865), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 15, 39865), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 15, 39865), 4.8, 7.4]"
864,"[datetime.datetime(2022, 11, 28, 11, 2, 16, 124424), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 16, 124424), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 16, 124424), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 16, 124424), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 16, 124424), 4.8, 7.4]"
865,"[datetime.datetime(2022, 11, 28, 11, 2, 17, 207762), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 17, 207762), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 17, 207762), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 17, 207762), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 17, 207762), 4.8, 7.4]"
866,"[datetime.datetime(2022, 11, 28, 11, 2, 18, 298311), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 18, 298311), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 18, 298311), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 18, 298311), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 18, 298311), 4.8, 7.4]"
867,"[datetime.datetime(2022, 11, 28, 11, 2, 19, 400254), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 19, 400254), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 19, 400254), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 19, 400254), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 19, 400254), 4.8, 7.4]"
868,"[datetime.datetime(2022, 11, 28, 11, 2, 20, 484674), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 20, 484674), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 20, 484674), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 20, 484674), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 20, 484674), 4.8, 7.4]"
869,"[datetime.datetime(2022, 11, 28, 11, 2, 21, 581024), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 21, 581024), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 21, 581024), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 21, 581024), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 21, 581024), 4.8, 7.4]"
870,"[datetime.datetime(2022, 11, 28, 11, 2, 22, 673706), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 22, 673706), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 22, 673706), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 22, 673706), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 22, 673706), 4.8, 7.4]"
871,"[datetime.datetime(2022, 11, 28, 11, 2, 23, 754671), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 23, 754671), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 23, 754671), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 23, 754671), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 23, 754671), 4.8, 7.4]"
872,"[datetime.datetime(2022, 11, 28, 11, 2, 24, 837354), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 24, 837354), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 24, 837354), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 24, 837354), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 24, 837354), 4.8, 7.4]"
873,"[datetime.datetime(2022, 11, 28, 11, 2, 25, 924554), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 25, 924554), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 25, 924554), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 25, 924554), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 25, 924554), 4.8, 7.4]"
874,"[datetime.datetime(2022, 11, 28, 11, 2, 27, 11346), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 27, 11346), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 27, 11346), 1.6, 1.72]","[datetime.datetime(2022, 11, 28, 11, 2, 27, 11346), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 27, 11346), 4.8, 7.4]"
875,"[datetime.datetime(2022, 11, 28, 11, 2, 28, 99939), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 28, 99939), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 28, 99939), 1.6, 2.42]","[datetime.datetime(2022, 11, 28, 11, 2, 28, 99939), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 28, 99939), 4.8, 7.4]"
876,"[datetime.datetime(2022, 11, 28, 11, 2, 29, 190424), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 29, 190424), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 29, 190424), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 29, 190424), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 29, 190424), 4.8, 7.4]"
877,"[datetime.datetime(2022, 11, 28, 11, 2, 30, 274512), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 30, 274512), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 30, 274512), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 30, 274512), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 30, 274512), 4.8, 7.4]"
878,"[datetime.datetime(2022, 11, 28, 11, 2, 31, 357877), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 31, 357877), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 31, 357877), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 31, 357877), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 31, 357877), 4.8, 7.4]"
879,"[datetime.datetime(2022, 11, 28, 11, 2, 32, 438755), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 32, 438755), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 32, 438755), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 32, 438755), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 32, 438755), 4.8, 7.4]"
880,"[datetime.datetime(2022, 11, 28, 11, 2, 33, 532120), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 33, 532120), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 33, 532120), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 33, 532120), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 33, 532120), 4.8, 7.4]"
881,"[datetime.datetime(2022, 11, 28, 11, 2, 34, 617386), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 34, 617386), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 34, 617386), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 34, 617386), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 34, 617386), 4.8, 7.4]"
882,"[datetime.datetime(2022, 11, 28, 11, 2, 35, 702407), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 35, 702407), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 35, 702407), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 35, 702407), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 35, 702407), 4.8, 7.4]"
883,"[datetime.datetime(2022, 11, 28, 11, 2, 36, 784856), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 36, 784856), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 36, 784856), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 36, 784856), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 36, 784856), 4.8, 7.4]"
884,"[datetime.datetime(2022, 11, 28, 11, 2, 37, 877668), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 37, 877668), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 37, 877668), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 37, 877668), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 37, 877668), 4.8, 7.4]"
885,"[datetime.datetime(2022, 11, 28, 11, 2, 38, 961592), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 38, 961592), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 38, 961592), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 38, 961592), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 38, 961592), 4.8, 7.4]"
886,"[datetime.datetime(2022, 11, 28, 11, 2, 40, 44349), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 40, 44349), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 40, 44349), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 40, 44349), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 40, 44349), 4.8, 7.4]"
887,"[datetime.datetime(2022, 11, 28, 11, 2, 41, 133687), 10.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 41, 133687), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 2, 41, 133687), 1.6, 2.4]","[datetime.datetime(2022, 11, 28, 11, 2, 41, 133687), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 2, 41, 133687), 4.8, 7.4]"
