,Thrilling Ziggy,Big Time Girly,Highview Moose,Allegro Barrel,Nutty Nuts,Big Time Axel,Big Time Bumper
04-01-2023 09:53:40.729640,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:41.889801,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:43.052624,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:43.983638,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:44.873622,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:45.772629,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:46.658646,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:47.551559,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:48.431951,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:49.319792,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:50.205181,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:51.084595,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:52.002026,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:52.921288,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:53.884685,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:54.824610,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:55.859895,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:56.971198,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:57.906258,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:58.799088,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:53:59.703446,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:00.583639,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:01.499741,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:02.386461,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:03.290632,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:04.176093,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:05.060002,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:05.932485,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:06.849666,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:07.738307,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:08.658583,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:09.588215,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:10.494916,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:11.430099,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:12.330731,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:13.252302,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:14.125128,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.04375)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:15.032159,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.5, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:15.911894,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:16.797191,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:17.672244,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:18.554407,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:19.431558,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:20.337181,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:21.231852,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:22.162897,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:23.054186,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:23.956012,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:24.838893,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:25.712524,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:26.589297,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:27.480717,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:28.377253,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:29.251156,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:30.140554,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:31.007454,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:31.900870,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:32.810483,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:33.715492,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:34.610235,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 8.43148148148148)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:35.509992,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 10.0, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:36.408374,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:37.296957,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:38.192767,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:39.074084,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:39.968369,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:40.839238,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:41.728592,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:42.596872,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:43.480467,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:44.355435,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:45.240594,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:46.130085,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:47.029356,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:47.945638,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:48.844852,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:49.750131,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:50.631563,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:51.535153,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:52.422413,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:53.327814,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:54.210666,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:55.095798,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:55.989348,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:56.866693,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:57.747764,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:58.641167,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:54:59.541205,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:55:00.452971,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:55:01.354236,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:55:02.255198,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:55:03.136458,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
04-01-2023 09:55:04.029122,"(2.0, 3.25, 2.84)","(16.0, 180.0, 73.60714285714286)","(9.0, 38.0, 23.978947368421053)","(10.0, 46.0, 27.700000000000003)","(12.0, 60.0, 50.1)","(4.0, 9.8, 7.606250000000001)","(5.0, 16.5, 6.916666666666666)"
