,Tuta Grizzly,Lornas Creek,Stomp,Business Flight,Clock Watcher,Journalist,Luckies Lass,Brians Buster
08-01-2023 12:09:17.483251,"(51.0, 500.0, 296.44444444444446)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:18.504889,"(51.0, 490.0, 266.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:19.579292,"(51.0, 490.0, 266.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:20.656088,"(51.0, 500.0, 369.14285714285717)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:21.727416,"(51.0, 500.0, 369.14285714285717)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:22.762070,"(51.0, 500.0, 369.14285714285717)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:23.768456,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:24.730729,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:25.718684,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:26.698724,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:27.749970,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:28.778342,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:29.805882,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:30.798967,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:31.793340,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2855555555555556)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:32.777226,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.55555555555554)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.55, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:33.788667,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 278.0)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:34.809273,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:35.875988,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:36.916762,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:37.947048,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:38.923017,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:39.895136,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:40.860258,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:41.823187,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:42.808758,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:43.849072,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 360.0, 323.77777777777777)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:44.835927,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:45.844569,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:46.822821,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:47.756120,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:48.706883,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:49.676095,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:50.673756,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:51.658704,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:52.691818,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.2833333333333332)","(51.0, 390.0, 174.6153846153846)","(91.0, 610.0, 551.1111111111111)"
08-01-2023 12:09:53.681960,"(51.0, 500.0, 271.0)","(51.0, 510.0, 265.4117647058823)","(31.0, 350.0, 228.46153846153845)","(31.0, 330.0, 157.42857142857144)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.54, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:54.647966,"(51.0, 500.0, 369.14285714285717)","(51.0, 510.0, 279.0)","(31.0, 350.0, 259.7142857142857)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:55.624201,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 182.1818181818182)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:56.608003,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 182.1818181818182)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:57.595372,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 182.1818181818182)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:58.612476,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:09:59.640397,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:00.667173,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:01.688178,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:02.691588,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:03.675597,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:04.700307,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 179.45454545454544)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:05.700763,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 360.0, 194.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:06.700473,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:07.734154,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:08.754448,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:09.783000,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:10.856558,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:11.911023,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:12.902137,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:13.897618,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:15.087397,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.281111111111111)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:16.242832,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.53, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:17.373933,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:18.539575,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:19.699560,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:20.809089,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:21.858831,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:22.911356,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 350.0, 296.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:23.924439,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:24.927354,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:25.941468,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:26.973101,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:27.998418,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:29.052072,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:30.125414,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:31.206646,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:32.211535,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:33.253112,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:34.265386,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:35.292110,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.278888888888889)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:36.366993,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.52, 1.2321538461538462)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:37.485775,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.57, 1.2766666666666666)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:38.575708,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.51, 1.2766666666666666)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:39.620809,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.51, 1.2766666666666666)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:40.675442,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.51, 1.2766666666666666)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
08-01-2023 12:10:41.697371,"(51.0, 510.0, 276.0)","(51.0, 510.0, 279.0)","(31.0, 330.0, 179.5)","(31.0, 330.0, 141.25)","(3.1, 7.6, 6.779999999999999)","(1.16, 1.51, 1.2766666666666666)","(51.0, 390.0, 215.0)","(91.0, 610.0, 521.6666666666666)"
