,Haras Pearl,Stolen Moment,Jack Spot,Mad Max Blue,Fire Flick,Uncle Charlie,Dairy Girl
04-01-2023 14:08:22.275279,"(2.25, 2.64, 2.63044776119403)","(81.0, 540.0, 315.0)","(1.5, 1.75, 1.7425333333333333)","(101.0, 890.0, 558.125)","(81.0, 320.0, 308.46153846153845)","(17.0, 32.0, 31.666666666666668)","(41.0, 140.0, 132.0)"
04-01-2023 14:08:23.260913,"(2.25, 2.64, 2.6256)","(81.0, 540.0, 315.0)","(1.5, 1.75, 1.7454455445544554)","(101.0, 890.0, 595.0)","(81.0, 320.0, 308.46153846153845)","(17.0, 32.0, 31.666666666666668)","(41.0, 140.0, 131.30434782608697)"
04-01-2023 14:08:24.303100,"(2.25, 2.64, 2.627042253521127)","(81.0, 540.0, 315.0)","(1.5, 1.75, 1.7451063829787234)","(101.0, 890.0, 595.0)","(81.0, 320.0, 306.3636363636364)","(17.0, 32.0, 31.666666666666668)","(41.0, 140.0, 131.30434782608697)"
04-01-2023 14:08:25.405429,"(2.25, 2.64, 2.6256)","(81.0, 540.0, 315.0)","(1.5, 1.75, 1.7447727272727274)","(101.0, 890.0, 558.125)","(81.0, 320.0, 301.25)","(17.0, 32.0, 31.636363636363637)","(41.0, 140.0, 130.47619047619048)"
04-01-2023 14:08:26.515453,"(2.25, 2.64, 2.627924528301887)","(81.0, 540.0, 456.6666666666667)","(1.5, 1.75, 1.7448837209302326)","(101.0, 890.0, 558.125)","(81.0, 320.0, 301.25)","(17.0, 32.0, 31.636363636363637)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:27.572960,"(2.25, 2.64, 2.6189473684210527)","(81.0, 540.0, 440.0)","(1.5, 1.75, 1.7448837209302326)","(101.0, 890.0, 558.125)","(81.0, 320.0, 282.5)","(17.0, 32.0, 31.6)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:28.571236,"(2.25, 2.64, 2.6189473684210527)","(81.0, 540.0, 432.85714285714283)","(1.5, 1.75, 1.7451219512195122)","(101.0, 890.0, 577.6470588235294)","(81.0, 320.0, 310.0)","(17.0, 32.0, 31.666666666666668)","(41.0, 140.0, 128.46153846153845)"
04-01-2023 14:08:29.486881,"(2.25, 2.64, 2.610989010989011)","(81.0, 540.0, 440.0)","(1.5, 1.75, 1.7456521739130435)","(101.0, 890.0, 577.6470588235294)","(81.0, 320.0, 310.0)","(17.0, 32.0, 31.714285714285715)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:30.541935,"(2.25, 2.62, 2.61125)","(81.0, 540.0, 446.25)","(1.5, 1.75, 1.753695652173913)","(101.0, 890.0, 577.6470588235294)","(81.0, 320.0, 308.46153846153845)","(17.0, 32.0, 31.692307692307693)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:31.602844,"(2.25, 2.62, 2.606)","(81.0, 540.0, 446.25)","(1.5, 1.76, 1.7458333333333333)","(101.0, 890.0, 558.125)","(81.0, 320.0, 250.0)","(17.0, 32.0, 31.789473684210527)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:32.663532,"(2.25, 2.62, 2.609538461538462)","(81.0, 530.0, 399.5)","(1.5, 1.75, 1.7458333333333333)","(101.0, 890.0, 558.125)","(81.0, 320.0, 195.0)","(17.0, 32.0, 31.5)","(41.0, 140.0, 125.0)"
04-01-2023 14:08:33.654885,"(2.25, 2.62, 2.611818181818182)","(81.0, 530.0, 376.47058823529414)","(1.5, 1.75, 1.7428395061728394)","(101.0, 890.0, 610.5263157894738)","(81.0, 330.0, 207.64705882352942)","(17.0, 32.0, 30.571428571428573)","(41.0, 140.0, 123.33333333333333)"
04-01-2023 14:08:34.675583,"(2.25, 2.64, 2.6094444444444447)","(81.0, 520.0, 400.0)","(1.5, 1.75, 1.740212765957447)","(101.0, 890.0, 610.5263157894738)","(81.0, 330.0, 298.57142857142856)","(17.0, 34.0, 30.88888888888889)","(41.0, 140.0, 127.5)"
04-01-2023 14:08:35.664912,"(2.25, 2.64, 2.6107317073170733)","(81.0, 520.0, 415.0)","(1.5, 1.75, 1.740212765957447)","(101.0, 890.0, 663.0769230769231)","(81.0, 320.0, 307.5)","(17.0, 34.0, 31.666666666666668)","(41.0, 140.0, 130.0)"
04-01-2023 14:08:36.696280,"(2.25, 2.64, 2.6147692307692307)","(81.0, 520.0, 421.17647058823525)","(1.5, 1.75, 1.7414814814814814)","(101.0, 890.0, 663.0769230769231)","(81.0, 320.0, 245.0)","(17.0, 34.0, 31.565217391304348)","(41.0, 140.0, 127.5)"
04-01-2023 14:08:37.676679,"(2.25, 2.62, 2.6146153846153846)","(81.0, 520.0, 415.0)","(1.5, 1.75, 1.7420689655172414)","(101.0, 890.0, 663.0769230769231)","(81.0, 320.0, 273.8461538461538)","(17.0, 34.0, 31.666666666666668)","(41.0, 140.0, 119.23076923076923)"
04-01-2023 14:08:38.632017,"(2.25, 2.62, 2.6093333333333333)","(81.0, 520.0, 415.0)","(1.5, 1.75, 1.7453086419753086)","(101.0, 890.0, 693.3333333333333)","(81.0, 310.0, 273.8461538461538)","(17.0, 34.0, 31.857142857142858)","(41.0, 140.0, 121.05263157894737)"
04-01-2023 14:08:39.580598,"(2.25, 2.64, 2.6105)","(81.0, 520.0, 355.2941176470588)","(1.5, 1.75, 1.746060606060606)","(101.0, 890.0, 654.0)","(81.0, 320.0, 277.1428571428571)","(17.0, 32.0, 31.8)","(41.0, 140.0, 124.34782608695652)"
04-01-2023 14:08:40.535590,"(2.25, 2.62, 2.6096)","(81.0, 520.0, 390.7692307692308)","(1.5, 1.76, 1.7588636363636363)","(101.0, 890.0, 721.4285714285714)","(81.0, 320.0, 277.1428571428571)","(17.0, 32.0, 31.8)","(41.0, 140.0, 123.33333333333334)"
04-01-2023 14:08:41.636829,"(2.25, 2.62, 2.594193548387097)","(81.0, 510.0, 396.0)","(1.5, 1.77, 1.7460714285714285)","(101.0, 880.0, 686.6666666666667)","(81.0, 320.0, 303.33333333333337)","(18.0, 32.0, 33.0)","(41.0, 130.0, 117.0)"
04-01-2023 14:08:42.655166,"(2.25, 2.64, 2.608421052631579)","(81.0, 500.0, 396.0)","(1.5, 1.75, 1.7460714285714285)","(101.0, 880.0, 686.6666666666667)","(81.0, 320.0, 303.33333333333337)","(18.0, 34.0, 32.888888888888886)","(41.0, 120.0, 118.0952380952381)"
04-01-2023 14:08:43.784414,"(2.25, 2.64, 2.639090909090909)","(81.0, 500.0, 402.5)","(1.5, 1.74, 1.724406779661017)","(101.0, 880.0, 686.6666666666667)","(81.0, 320.0, 305.0)","(18.0, 34.0, 33.0)","(41.0, 120.0, 118.0952380952381)"
04-01-2023 14:08:44.888574,"(2.25, 2.68, 2.6622727272727276)","(81.0, 500.0, 402.5)","(1.5, 1.74, 1.7257692307692307)","(101.0, 880.0, 648.0)","(81.0, 320.0, 303.33333333333337)","(18.0, 34.0, 32.833333333333336)","(41.0, 120.0, 117.64705882352942)"
04-01-2023 14:08:45.993597,"(2.25, 2.7, 2.6895238095238096)","(81.0, 500.0, 380.0)","(1.5, 1.73, 1.7178571428571427)","(101.0, 880.0, 648.0)","(81.0, 320.0, 298.57142857142856)","(18.0, 34.0, 32.72727272727273)","(41.0, 120.0, 117.64705882352942)"
04-01-2023 14:08:47.042670,"(2.25, 2.72, 2.7036363636363636)","(81.0, 500.0, 396.0)","(1.5, 1.72, 1.7163768115942029)","(101.0, 880.0, 590.0)","(71.0, 320.0, 298.57142857142856)","(18.0, 34.0, 32.72727272727273)","(41.0, 120.0, 117.64705882352942)"
04-01-2023 14:08:48.073144,"(2.25, 2.74, 2.7059259259259263)","(81.0, 500.0, 370.0)","(1.5, 1.72, 1.7043624161073825)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 308.46153846153845)","(18.0, 34.0, 33.0)","(41.0, 120.0, 118.0952380952381)"
04-01-2023 14:08:49.058917,"(2.25, 2.76, 2.745185185185185)","(81.0, 500.0, 396.0)","(1.5, 1.71, 1.7043624161073825)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 305.0)","(18.0, 34.0, 33.0)","(41.0, 120.0, 118.0952380952381)"
04-01-2023 14:08:50.073727,"(2.25, 2.76, 2.756470588235294)","(81.0, 500.0, 396.0)","(1.5, 1.7, 1.6944578313253011)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 301.25)","(18.0, 34.0, 32.92307692307692)","(41.0, 120.0, 118.0952380952381)"
04-01-2023 14:08:51.047786,"(2.25, 2.78, 2.7766666666666664)","(81.0, 500.0, 388.57142857142856)","(1.5, 1.7, 1.6912605042016806)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 305.0)","(18.0, 34.0, 30.08)","(41.0, 120.0, 123.47826086956522)"
04-01-2023 14:08:51.967690,"(2.25, 2.8, 2.7669230769230766)","(81.0, 500.0, 347.05882352941177)","(1.5, 1.7, 1.6949999999999998)","(101.0, 880.0, 648.0)","(71.0, 320.0, 305.0)","(18.0, 32.0, 29.771428571428572)","(41.0, 130.0, 117.72727272727272)"
04-01-2023 14:08:52.906719,"(2.25, 2.8, 2.781647058823529)","(81.0, 500.0, 363.1578947368421)","(1.5, 1.7, 1.687710843373494)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 298.57142857142856)","(18.0, 32.0, 29.705882352941178)","(41.0, 130.0, 116.47058823529412)"
04-01-2023 14:08:54.031844,"(2.25, 2.8, 2.7706666666666666)","(81.0, 500.0, 363.1578947368421)","(1.5, 1.7, 1.6983934426229508)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 303.33333333333337)","(18.0, 32.0, 29.5625)","(41.0, 120.0, 115.48387096774194)"
04-01-2023 14:08:55.209914,"(2.25, 2.78, 2.760611620795107)","(81.0, 500.0, 305.0)","(1.5, 1.7, 1.6983986928104575)","(101.0, 880.0, 686.6666666666667)","(71.0, 320.0, 305.0)","(18.0, 32.0, 29.46153846153846)","(41.0, 120.0, 115.88235294117646)"
04-01-2023 14:08:56.281324,"(2.25, 2.78, 2.760607902735562)","(81.0, 500.0, 305.0)","(1.5, 1.7, 1.6983986928104575)","(101.0, 880.0, 686.6666666666667)","(71.0, 320.0, 305.0)","(18.0, 32.0, 29.46153846153846)","(41.0, 120.0, 115.88235294117646)"
04-01-2023 14:08:57.415075,"(2.25, 2.78, 2.7606097560975607)","(81.0, 500.0, 305.0)","(1.5, 1.7, 1.6983557046979865)","(101.0, 880.0, 686.6666666666667)","(71.0, 320.0, 303.33333333333337)","(18.0, 32.0, 29.50943396226415)","(41.0, 120.0, 114.44444444444444)"
04-01-2023 14:08:58.539808,"(2.25, 2.78, 2.7606191950464396)","(81.0, 500.0, 305.0)","(1.5, 1.7, 1.7078607809847197)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 298.57142857142856)","(18.0, 32.0, 30.047619047619047)","(41.0, 120.0, 114.375)"
04-01-2023 14:09:00.055786,"(2.25, 2.78, 2.7496296296296294)","(81.0, 500.0, 321.25)","(1.5, 1.71, 1.698051948051948)","(101.0, 880.0, 669.090909090909)","(71.0, 320.0, 264.54545454545456)","(18.0, 32.0, 30.05128205128205)","(41.0, 120.0, 115.86206896551724)"
04-01-2023 14:09:01.258876,"(2.25, 2.76, 2.7496296296296294)","(81.0, 500.0, 335.7894736842105)","(1.5, 1.7, 1.6995454545454545)","(101.0, 880.0, 701.5384615384615)","(71.0, 300.0, 198.33333333333334)","(18.0, 32.0, 30.05)","(41.0, 120.0, 113.33333333333333)"
04-01-2023 14:09:02.405298,"(2.25, 2.76, 2.741935483870968)","(81.0, 500.0, 335.7894736842105)","(1.5, 1.7, 1.6995454545454545)","(101.0, 880.0, 701.5384615384615)","(71.0, 290.0, 198.33333333333334)","(18.0, 32.0, 30.05)","(41.0, 130.0, 113.33333333333333)"
04-01-2023 14:09:03.728644,"(2.25, 2.74, 2.7387234042553192)","(81.0, 500.0, 344.0)","(1.5, 1.71, 1.708080808080808)","(101.0, 880.0, 690.0)","(71.0, 290.0, 198.33333333333334)","(18.0, 32.0, 30.055555555555557)","(41.0, 130.0, 113.33333333333333)"
04-01-2023 14:09:04.852739,"(2.25, 2.74, 2.7336986301369866)","(81.0, 500.0, 344.0)","(1.5, 1.71, 1.708080808080808)","(101.0, 880.0, 766.0)","(71.0, 290.0, 195.71428571428572)","(18.0, 32.0, 30.054054054054053)","(41.0, 130.0, 113.33333333333333)"
04-01-2023 14:09:05.849172,"(2.25, 2.74, 2.7336986301369866)","(81.0, 500.0, 316.47058823529414)","(1.5, 1.71, 1.708080808080808)","(101.0, 880.0, 766.0)","(71.0, 290.0, 216.66666666666666)","(18.0, 32.0, 30.055555555555557)","(41.0, 130.0, 113.33333333333333)"
04-01-2023 14:09:06.919877,"(2.25, 2.74, 2.7336986301369866)","(81.0, 500.0, 380.0)","(1.5, 1.71, 1.7020833333333334)","(101.0, 880.0, 717.1428571428571)","(71.0, 290.0, 216.66666666666666)","(18.0, 32.0, 30.037735849056602)","(41.0, 130.0, 116.11111111111111)"
04-01-2023 14:09:08.032626,"(2.25, 2.74, 2.7375000000000003)","(81.0, 500.0, 370.0)","(1.5, 1.71, 1.7042424242424241)","(101.0, 880.0, 737.5)","(71.0, 290.0, 216.66666666666666)","(18.0, 32.0, 30.037735849056602)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:09.139669,"(2.25, 2.74, 2.7375000000000003)","(81.0, 500.0, 364.3478260869565)","(1.5, 1.71, 1.7042424242424241)","(101.0, 880.0, 737.5)","(71.0, 290.0, 216.66666666666666)","(18.0, 32.0, 29.263157894736842)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:10.225963,"(2.25, 2.74, 2.7375000000000003)","(81.0, 500.0, 364.3478260869565)","(1.5, 1.71, 1.7040625)","(101.0, 880.0, 737.5)","(71.0, 290.0, 195.71428571428572)","(18.0, 32.0, 29.263157894736842)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:11.365973,"(2.25, 2.74, 2.7353658536585366)","(81.0, 500.0, 364.3478260869565)","(1.5, 1.71, 1.700952380952381)","(101.0, 880.0, 690.0)","(71.0, 290.0, 195.71428571428572)","(18.0, 32.0, 29.483870967741936)","(41.0, 120.0, 117.85714285714286)"
04-01-2023 14:09:12.695738,"(2.25, 2.74, 2.7338461538461543)","(91.0, 500.0, 384.44444444444446)","(1.5, 1.71, 1.7070093457943925)","(101.0, 880.0, 690.0)","(71.0, 290.0, 195.71428571428572)","(18.0, 32.0, 30.0625)","(41.0, 120.0, 117.85714285714286)"
04-01-2023 14:09:13.966793,"(2.25, 2.76, 2.7476923076923074)","(91.0, 500.0, 384.44444444444446)","(1.5, 1.71, 1.7092361111111112)","(101.0, 880.0, 717.1428571428571)","(71.0, 290.0, 195.71428571428572)","(18.0, 32.0, 28.516666666666666)","(41.0, 120.0, 118.0)"
04-01-2023 14:09:15.194644,"(2.25, 2.78, 2.7607430340557273)","(91.0, 500.0, 358.1818181818182)","(1.5, 1.71, 1.7093131313131313)","(101.0, 880.0, 737.5)","(71.0, 290.0, 191.0)","(18.0, 29.0, 28.593220338983052)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:16.634381,"(2.25, 2.78, 2.761210191082802)","(91.0, 500.0, 370.0)","(1.5, 1.71, 1.7024444444444444)","(101.0, 880.0, 737.5)","(71.0, 290.0, 191.0)","(18.0, 29.0, 29.615384615384617)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:17.873401,"(2.25, 2.78, 2.761270903010033)","(91.0, 500.0, 370.0)","(1.5, 1.71, 1.7024444444444444)","(101.0, 880.0, 737.5)","(71.0, 290.0, 191.0)","(18.0, 32.0, 29.367346938775512)","(41.0, 120.0, 117.85714285714286)"
04-01-2023 14:09:18.965210,"(2.25, 2.78, 2.7613058419243983)","(91.0, 500.0, 351.42857142857144)","(1.5, 1.72, 1.7030188679245282)","(101.0, 880.0, 690.0)","(71.0, 290.0, 191.0)","(18.0, 32.0, 29.068181818181817)","(41.0, 120.0, 117.85714285714286)"
04-01-2023 14:09:20.056554,"(2.25, 2.78, 2.7623255813953485)","(91.0, 500.0, 351.42857142857144)","(1.5, 1.71, 1.7030188679245282)","(101.0, 880.0, 710.0)","(71.0, 290.0, 213.33333333333334)","(18.0, 32.0, 29.42)","(41.0, 120.0, 118.0)"
04-01-2023 14:09:21.094577,"(2.25, 2.78, 2.762285714285714)","(91.0, 490.0, 451.53846153846155)","(1.5, 1.71, 1.7033333333333334)","(101.0, 870.0, 646.0)","(71.0, 280.0, 192.85714285714286)","(18.0, 32.0, 29.42)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:22.170624,"(2.25, 2.78, 2.760440251572327)","(91.0, 480.0, 384.0)","(1.5, 1.71, 1.7033333333333334)","(101.0, 870.0, 646.0)","(71.0, 270.0, 195.0)","(18.0, 32.0, 30.313725490196077)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:23.269311,"(2.25, 2.78, 2.76020202020202)","(91.0, 480.0, 378.9473684210526)","(1.5, 1.71, 1.7038461538461538)","(101.0, 870.0, 646.0)","(71.0, 270.0, 195.0)","(18.0, 32.0, 30.313725490196077)","(41.0, 120.0, 118.23529411764706)"
04-01-2023 14:09:24.358861,"(2.25, 2.78, 2.762390670553936)","(91.0, 480.0, 378.9473684210526)","(1.5, 1.71, 1.7034579439252335)","(101.0, 870.0, 646.0)","(71.0, 270.0, 195.0)","(18.0, 32.0, 30.464285714285715)","(41.0, 120.0, 117.85714285714286)"
04-01-2023 14:09:25.544483,"(2.25, 2.74, 2.731898734177215)","(91.0, 480.0, 373.33333333333337)","(1.5, 1.71, 1.7095714285714285)","(101.0, 870.0, 590.0)","(71.0, 270.0, 210.0)","(18.0, 32.0, 30.54901960784314)","(41.0, 120.0, 122.22222222222223)"
04-01-2023 14:09:26.700299,"(2.25, 2.74, 2.723809523809524)","(91.0, 480.0, 400.0)","(1.5, 1.7, 1.6991823899371068)","(101.0, 870.0, 621.1111111111111)","(71.0, 270.0, 210.0)","(18.0, 32.0, 30.595744680851062)","(41.0, 130.0, 120.9090909090909)"
04-01-2023 14:09:27.745822,"(2.3, 2.74, 2.7369230769230772)","(101.0, 480.0, 458.18181818181813)","(1.5, 1.7, 1.6958677685950412)","(101.0, 870.0, 646.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.595744680851062)","(51.0, 130.0, 122.85714285714286)"
04-01-2023 14:09:28.740261,"(2.3, 2.74, 2.7251162790697676)","(101.0, 480.0, 460.0)","(1.5, 1.7, 1.6995172413793103)","(101.0, 870.0, 646.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.625)","(51.0, 130.0, 125.83333333333333)"
04-01-2023 14:09:29.798854,"(2.3, 2.76, 2.755933333333333)","(101.0, 480.0, 468.0)","(1.5, 1.72, 1.7132692307692308)","(101.0, 870.0, 730.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.526315789473685)","(51.0, 130.0, 125.83333333333333)"
04-01-2023 14:09:30.918249,"(2.3, 2.72, 2.7097674418604654)","(101.0, 480.0, 468.0)","(1.5, 1.72, 1.7195714285714285)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.576923076923077)","(51.0, 130.0, 125.83333333333333)"
04-01-2023 14:09:32.039473,"(2.3, 2.72, 2.7032558139534886)","(101.0, 480.0, 467.36842105263156)","(1.5, 1.72, 1.7260493827160495)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.642857142857142)","(51.0, 130.0, 125.65217391304348)"
04-01-2023 14:09:33.102335,"(2.3, 2.68, 2.678)","(101.0, 480.0, 467.36842105263156)","(1.5, 1.73, 1.728)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.642857142857142)","(51.0, 130.0, 125.65217391304348)"
04-01-2023 14:09:34.125136,"(2.3, 2.7, 2.6973170731707317)","(101.0, 480.0, 467.36842105263156)","(1.5, 1.73, 1.7382051282051283)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.654545454545456)","(51.0, 130.0, 125.65217391304348)"
04-01-2023 14:09:35.143383,"(2.3, 2.72, 2.705223880597015)","(101.0, 480.0, 467.36842105263156)","(1.5, 1.75, 1.7305)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.47826086956522)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:36.244649,"(2.3, 2.7, 2.697391304347826)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.7305263157894737)","(101.0, 870.0, 710.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.382978723404257)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:37.360598,"(2.3, 2.72, 2.701276595744681)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.7305882352941175)","(101.0, 870.0, 710.0)","(71.0, 270.0, 223.33333333333334)","(19.0, 32.0, 30.382978723404257)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:38.505642,"(2.3, 2.7, 2.698082191780822)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.7305882352941175)","(101.0, 870.0, 758.0)","(71.0, 270.0, 223.33333333333334)","(19.0, 32.0, 30.448979591836736)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:39.597058,"(2.3, 2.7, 2.6972093023255814)","(101.0, 480.0, 456.0)","(1.5, 1.73, 1.73225)","(101.0, 870.0, 758.0)","(71.0, 270.0, 223.33333333333334)","(19.0, 32.0, 30.448979591836736)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:40.638424,"(2.3, 2.7, 2.69712)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.73225)","(101.0, 870.0, 758.0)","(71.0, 270.0, 223.33333333333334)","(19.0, 32.0, 30.448979591836736)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:41.618137,"(2.3, 2.7, 2.6980327868852463)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.7325531914893617)","(101.0, 870.0, 758.0)","(71.0, 270.0, 260.4761904761905)","(19.0, 32.0, 30.448979591836736)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:42.627404,"(2.3, 2.72, 2.712554744525548)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.733409090909091)","(101.0, 870.0, 758.0)","(71.0, 270.0, 210.0)","(19.0, 32.0, 30.448979591836736)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:43.706336,"(2.3, 2.7, 2.6972093023255814)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.733409090909091)","(101.0, 870.0, 758.0)","(71.0, 270.0, 192.85714285714286)","(19.0, 32.0, 29.5)","(51.0, 130.0, 125.0)"
04-01-2023 14:09:44.731901,"(2.3, 2.7, 2.6972093023255814)","(101.0, 480.0, 456.0)","(1.5, 1.74, 1.7428865979381443)","(101.0, 870.0, 758.0)","(71.0, 270.0, 192.85714285714286)","(19.0, 30.0, 29.428571428571427)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:45.766720,"(2.3, 2.7, 2.6972093023255814)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7308333333333332)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:46.764917,"(2.3, 2.7, 2.6990243902439026)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.740357142857143)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:47.802791,"(2.3, 2.7, 2.6990163934426232)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7418181818181817)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:48.883507,"(2.3, 2.7, 2.697777777777778)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7418181818181817)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:49.942964,"(2.3, 2.7, 2.6976068376068376)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7418181818181817)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:50.984859,"(2.3, 2.7, 2.697777777777778)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7418181818181817)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:51.946248,"(2.3, 2.7, 2.697777777777778)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.7418181818181817)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:52.875008,"(2.3, 2.7, 2.69741935483871)","(101.0, 480.0, 456.0)","(1.5, 1.75, 1.737142857142857)","(101.0, 870.0, 758.0)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:53.950010,"(2.3, 2.7, 2.697217391304348)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.75, 1.741304347826087)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:54.928340,"(2.3, 2.7, 2.682857142857143)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.75, 1.741304347826087)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 189.0)","(19.0, 30.0, 29.375)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:09:55.957697,"(2.3, 2.72, 2.705531914893617)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.75, 1.7252173913043478)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 189.0)","(18.0, 30.0, 29.375)","(51.0, 130.0, 125.2)"
04-01-2023 14:09:57.029736,"(2.3, 2.7, 2.6961904761904765)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.74, 1.738125)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 189.0)","(18.0, 30.0, 29.375)","(51.0, 130.0, 125.2)"
04-01-2023 14:09:58.015604,"(2.3, 2.7, 2.695675675675676)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.74, 1.738125)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 207.0)","(18.0, 30.0, 29.333333333333332)","(51.0, 130.0, 125.2)"
04-01-2023 14:09:59.050690,"(2.3, 2.72, 2.7135483870967745)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.74, 1.7378313253012048)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 207.0)","(18.0, 30.0, 29.333333333333332)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:10:00.189684,"(2.3, 2.72, 2.7152000000000003)","(101.0, 470.0, 399.2307692307692)","(1.5, 1.74, 1.7313793103448276)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 207.0)","(18.0, 30.0, 29.333333333333332)","(51.0, 130.0, 124.54545454545455)"
04-01-2023 14:10:01.272919,"(2.3, 2.72, 2.7092307692307696)","(101.0, 470.0, 412.5)","(1.5, 1.74, 1.7313793103448276)","(101.0, 860.0, 615.5555555555555)","(71.0, 270.0, 207.0)","(18.0, 30.0, 29.428571428571427)","(51.0, 130.0, 124.54545454545455)"
