,Phelan Seedy,Ones Opinion,Afternoon,Dan Dan,Handsome Jack,Shes Not Normal,Got The Torque,Gold Driller
11-01-2023 19:15:06.926871,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 8.0125)","(26.0, 120.0, 35.55555555555556)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 11.266666666666667)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.34)"
11-01-2023 19:15:08.092000,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 6.944444444444445)","(6.0, 9.4, 6.16)","(26.0, 120.0, 35.55555555555556)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 8.2)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:09.339235,"(8.0, 17.0, 9.285714285714286)","(5.5, 9.0, 5.7272727272727275)","(6.0, 9.4, 6.16)","(26.0, 120.0, 35.55555555555556)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:10.521883,"(8.0, 17.0, 11.0)","(5.5, 9.0, 5.7272727272727275)","(6.0, 9.4, 6.16)","(26.0, 120.0, 35.55555555555556)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:11.628951,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:12.696710,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:13.890749,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:15.118880,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 34.44444444444444)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:16.265470,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 34.44444444444444)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:17.484985,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 34.44444444444444)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:18.670148,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.14)","(26.0, 110.0, 34.44444444444444)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:19.890209,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.2, 6.52)","(26.0, 110.0, 48.90909090909091)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:21.087263,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 35.333333333333336)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:22.162306,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:23.259781,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:24.342670,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:25.500763,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:26.630655,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:27.769630,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:28.950430,"(8.0, 17.0, 11.0)","(5.5, 9.2, 6.033333333333333)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:30.237407,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:31.423358,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:32.606941,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:33.762660,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:35.111996,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:36.425896,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:37.638695,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:38.993154,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 36.22222222222222)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:40.401855,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 110.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:41.949249,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:43.221472,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:44.458915,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:45.683031,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:46.928916,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:48.117314,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:49.295319,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:50.321880,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 100.0, 39.166666666666664)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:51.553957,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:52.754762,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:53.966674,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:55.277835,"(8.0, 17.0, 11.0)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:15:56.552585,"(8.0, 17.0, 12.527272727272727)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:15:57.838456,"(8.0, 17.0, 13.485714285714286)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:15:59.091595,"(8.0, 17.0, 13.485714285714286)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:00.309997,"(8.0, 17.0, 12.745454545454544)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:01.563077,"(8.0, 17.0, 13.1)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:16:02.663863,"(8.0, 17.0, 13.1)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:03.786417,"(8.0, 17.0, 13.1)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:04.933980,"(8.0, 17.0, 13.1)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:05.966665,"(8.0, 17.0, 12.440000000000001)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:07.155763,"(8.0, 17.0, 10.657142857142857)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:08.430633,"(8.0, 17.0, 10.657142857142857)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:09.645185,"(8.0, 17.0, 10.657142857142857)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:10.743472,"(8.0, 17.0, 10.657142857142857)","(5.5, 9.2, 5.6375)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:11.860129,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:13.073153,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:14.283896,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:15.451296,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:16.454291,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:17.566275,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:16:18.663175,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:19.686429,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:20.803385,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:21.919610,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:23.053456,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:24.144223,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.449999999999999)"
11-01-2023 19:16:25.321887,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:26.341435,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:27.343739,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.2)"
11-01-2023 19:16:28.844496,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.35)"
11-01-2023 19:16:29.878348,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 6.5)"
11-01-2023 19:16:30.917077,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:32.100045,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:33.465799,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:34.688774,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:35.843790,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:36.954659,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:38.122487,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 3.781578947368421)","(8.0, 15.0, 12.2)","(5.5, 9.0, 7.05)","(4.8, 8.0, 7.4)"
11-01-2023 19:16:39.226819,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 42.5)","(3.3, 5.4, 4.11875)","(8.0, 15.0, 14.01818181818182)","(5.5, 9.0, 8.814285714285713)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:40.244617,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 8.621052631578948)","(26.0, 120.0, 36.3)","(3.3, 5.4, 4.11875)","(8.0, 15.0, 11.533333333333333)","(5.5, 9.0, 8.814285714285713)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:41.259748,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.4, 3.525)","(8.0, 15.0, 13.514285714285714)","(5.5, 9.0, 8.814285714285713)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:42.422867,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.4, 3.525)","(8.0, 15.0, 13.514285714285714)","(5.5, 9.0, 8.814285714285713)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:43.652521,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.4, 3.525)","(8.0, 15.0, 13.333333333333334)","(5.5, 9.0, 8.24)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:44.733123,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.4, 3.525)","(8.0, 15.0, 12.0)","(5.5, 9.0, 8.620000000000001)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:45.895403,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.4, 3.6374999999999997)","(8.0, 15.0, 12.0)","(5.5, 9.0, 7.15)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:47.072319,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.3, 3.6374999999999997)","(8.0, 15.0, 12.0)","(5.5, 9.0, 7.15)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:48.221894,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.3, 3.6374999999999997)","(8.0, 15.0, 12.0)","(5.5, 9.0, 7.15)","(4.8, 8.0, 7.699999999999999)"
11-01-2023 19:16:49.331041,"(8.0, 17.0, 10.657142857142857)","(5.5, 8.8, 5.966666666666667)","(6.0, 9.4, 6.52)","(26.0, 120.0, 36.3)","(3.3, 5.3, 3.6374999999999997)","(8.0, 15.0, 12.0)","(5.5, 9.0, 7.15)","(4.8, 8.0, 7.699999999999999)"
