,Abbys Comet,Wagtail Demon,La Brea,Phantom Patch,Abbys Illusion,Fend Them Off,Lektra Sammy
10-01-2023 17:15:19.894015,"(5.0, 8.4, 8.2)","(4.6, 5.7, 5.366666666666667)","(2.8, 3.85, 3.075)","(6.0, 13.0, 11.448275862068966)","(8.0, 13.0, 11.9)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:20.869154,"(5.0, 8.4, 8.16)","(4.6, 5.7, 5.366666666666667)","(2.8, 3.85, 3.075)","(6.0, 13.0, 11.448275862068966)","(8.0, 13.0, 11.9)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:21.809192,"(5.0, 8.4, 8.066666666666666)","(4.6, 5.7, 5.366666666666667)","(2.8, 3.85, 3.075)","(6.0, 13.0, 11.448275862068966)","(8.0, 13.0, 11.9)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:22.954437,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.283333333333333)","(2.8, 3.85, 3.335)","(6.0, 13.0, 11.35483870967742)","(8.0, 13.0, 11.916666666666666)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:23.981650,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.366666666666667)","(2.8, 3.75, 3.335)","(6.0, 13.0, 11.35483870967742)","(8.0, 13.0, 12.021739130434783)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:25.180445,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.325)","(2.8, 3.75, 3.0385714285714287)","(6.0, 13.0, 11.068181818181818)","(8.0, 13.0, 12.021739130434783)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:26.266084,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.325)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.157894736842104)","(8.0, 13.0, 11.796296296296296)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:27.343471,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.325)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.333333333333334)","(8.0, 13.0, 11.796296296296296)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:28.367079,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.325)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.333333333333334)","(8.0, 13.0, 11.796296296296296)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 15.970588235294118)"
10-01-2023 17:15:29.305909,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.325)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.333333333333334)","(8.0, 13.0, 11.796296296296296)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 13.35)"
10-01-2023 17:15:30.335346,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.271428571428571)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 11.916666666666666)","(7.0, 7.4, 6.565217391304348)","(11.0, 16.5, 14.5)"
10-01-2023 17:15:31.319671,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.283333333333333)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 11.916666666666666)","(7.0, 7.4, 6.76)","(11.0, 16.0, 14.5)"
10-01-2023 17:15:32.338036,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.283333333333333)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 11.916666666666666)","(7.0, 7.4, 6.818181818181818)","(11.0, 16.0, 14.5)"
10-01-2023 17:15:33.339200,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.283333333333333)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 11.916666666666666)","(7.0, 7.4, 6.818181818181818)","(11.0, 16.0, 15.4)"
10-01-2023 17:15:34.312824,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 12.134615384615385)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.0, 15.4)"
10-01-2023 17:15:35.234975,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.472727272727273)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.0, 14.866666666666667)"
10-01-2023 17:15:36.247930,"(5.0, 8.4, 7.622222222222223)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.824)","(11.0, 16.5, 14.4)"
10-01-2023 17:15:37.223236,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.541666666666666)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.824)","(11.0, 16.5, 14.4)"
10-01-2023 17:15:38.274331,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.157894736842104)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.824)","(11.0, 16.5, 15.0)"
10-01-2023 17:15:39.250885,"(5.0, 8.4, 7.844444444444445)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.157894736842104)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.824)","(11.0, 16.5, 15.0)"
10-01-2023 17:15:40.231804,"(5.0, 8.4, 7.844444444444445)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.526315789473685)","(8.0, 13.0, 12.2)","(6.5, 7.4, 6.824)","(11.0, 16.5, 15.0)"
10-01-2023 17:15:41.262284,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.75, 3.058333333333333)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.0, 12.928571428571429)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:42.299666,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.7, 3.31)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.05)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:43.359104,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.342857142857143)","(2.8, 3.65, 3.285)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.05)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:44.443761,"(5.0, 8.4, 7.685714285714286)","(4.6, 5.7, 5.325)","(2.8, 3.65, 3.285)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.05)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:45.439782,"(5.0, 8.4, 7.945454545454545)","(4.6, 5.6, 5.333333333333333)","(2.8, 3.65, 3.285)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.05)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:46.387719,"(5.0, 8.4, 7.945454545454545)","(4.6, 5.6, 5.333333333333333)","(2.8, 3.65, 3.285)","(6.0, 13.0, 10.833333333333334)","(8.0, 13.5, 13.05)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:47.323547,"(5.0, 8.4, 7.945454545454545)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 12.75)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:48.266736,"(5.0, 8.4, 8.015384615384615)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.125)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:49.228149,"(5.0, 8.4, 8.015384615384615)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.125)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:50.228620,"(5.0, 8.4, 8.015384615384615)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.125)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:51.178643,"(5.0, 8.4, 8.015384615384615)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.555555555555555)","(8.0, 13.5, 13.125)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:52.162776,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 10.833333333333334)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:53.106879,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.546666666666666)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 10.833333333333334)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:54.162411,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:55.242651,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:56.284408,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:57.251373,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.0, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:58.182812,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.5, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:15:59.156534,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.916666666666666)","(8.5, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:00.134549,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 10.833333333333334)","(8.5, 13.5, 12.0)","(6.5, 7.4, 6.7379310344827585)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:01.263000,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 12.5, 11.833333333333334)","(8.5, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:02.267459,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 12.5, 11.833333333333334)","(8.5, 13.5, 12.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:03.291341,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 12.5, 11.833333333333334)","(8.5, 13.5, 13.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:04.307387,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 12.5, 11.833333333333334)","(8.5, 14.5, 13.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:05.350473,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 12.5, 12.0625)","(8.5, 14.5, 13.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:06.295883,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 12.0625)","(8.5, 14.5, 13.0)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:07.284633,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 12.0625)","(8.5, 14.5, 11.928571428571429)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:08.281385,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 12.5)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:09.314110,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 12.571428571428571)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:10.254504,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 12.571428571428571)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:11.301498,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 12.571428571428571)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:12.315516,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:13.326221,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:14.334717,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:15.344272,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(11.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:16.345535,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:17.292184,"(5.0, 8.2, 7.870588235294117)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:18.235268,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:19.170728,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:20.135731,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:21.291211,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:22.223065,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:23.150227,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:24.623900,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:25.658979,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:26.722072,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:27.891669,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:28.923304,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:29.961839,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:30.964988,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:32.009208,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:33.028840,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:33.928743,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:34.866818,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:35.858742,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:36.856849,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:37.906766,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:38.802537,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:39.775646,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.818181818181818)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:40.763895,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:41.796479,"(5.0, 8.0, 7.7)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:42.918457,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:44.021863,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.28125)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 15.409090909090908)"
10-01-2023 17:16:45.590958,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 14.1)"
10-01-2023 17:16:46.894872,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.5, 15.76923076923077)"
10-01-2023 17:16:48.114901,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.466666666666667)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.214285714285714)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.0, 15.76923076923077)"
10-01-2023 17:16:49.356575,"(5.0, 8.2, 7.933333333333333)","(4.6, 5.6, 5.3)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.3)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.0, 15.76923076923077)"
10-01-2023 17:16:50.346606,"(5.0, 8.2, 7.8)","(4.6, 5.6, 5.3)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.3)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.0, 15.76923076923077)"
10-01-2023 17:16:51.386455,"(5.0, 8.2, 7.72)","(4.6, 5.6, 5.3)","(2.8, 3.65, 3.0416666666666665)","(6.0, 13.0, 11.461538461538462)","(8.5, 14.5, 13.3)","(6.5, 7.4, 6.7379310344827585)","(12.0, 16.0, 15.76923076923077)"
