,Arctic Princess,Cosmic Event,Shocking Habit,Superior Sam,Wishlor Lass,Ausvardia,Majestic Rossa,Piwhane,Spiritual Thinker
08-12-2022 14:00:13.763930,"(21.0, 32.0, 30.71264367816092)","(15.0, 18.5, 18.37878787878788)","(3.6, 4.0, 3.9581784386617103)","(10.0, 13.0, 12.708695652173914)","(4.6, 5.3, 5.224050632911392)","(6.0, 7.0, 6.789349112426035)","(51.0, 70.0, 66.60714285714286)","(12.0, 14.0, 13.929752066115702)","(5.5, 6.4, 6.348148148148148)"
08-12-2022 14:00:15.157234,"(21.0, 32.0, 30.71264367816092)","(15.0, 18.5, 18.37878787878788)","(3.6, 4.0, 3.9581784386617103)","(10.0, 13.0, 12.708695652173914)","(4.6, 5.3, 5.224050632911392)","(6.0, 7.0, 6.789349112426035)","(51.0, 70.0, 66.60714285714286)","(12.0, 14.0, 13.929752066115702)","(5.5, 6.4, 6.348148148148148)"
08-12-2022 14:00:16.590585,"(21.0, 32.0, 30.71264367816092)","(15.0, 18.5, 18.37878787878788)","(3.6, 4.0, 3.9581784386617103)","(10.0, 13.0, 12.5)","(4.8, 5.3, 5.2287833827893175)","(6.0, 7.0, 6.779439252336449)","(51.0, 70.0, 66.66666666666667)","(12.0, 14.0, 14.187116564417177)","(5.5, 6.4, 6.351219512195122)"
08-12-2022 14:00:18.302561,"(21.0, 30.0, 29.80327868852459)","(15.0, 19.0, 18.717391304347824)","(3.6, 4.1, 4.026989619377162)","(10.0, 12.0, 11.928082191780822)","(4.8, 5.3, 5.219205298013245)","(6.0, 6.8, 6.692134831460674)","(51.0, 70.0, 66.72413793103448)","(12.0, 14.5, 13.986842105263158)","(5.5, 6.4, 6.372908366533865)"
08-12-2022 14:00:19.876637,"(21.0, 30.0, 30.324324324324323)","(15.0, 19.0, 18.74)","(3.6, 4.1, 4.0335504885993485)","(10.0, 12.0, 11.846153846153847)","(4.8, 5.3, 5.238693467336684)","(6.0, 6.8, 6.697326203208556)","(51.0, 70.0, 66.34615384615384)","(12.0, 14.0, 13.98728813559322)","(5.5, 6.4, 6.3765625)"
08-12-2022 14:00:21.391693,"(21.0, 32.0, 30.90740740740741)","(15.0, 19.0, 18.74)","(3.6, 4.1, 4.009933774834437)","(10.0, 12.0, 11.847133757961783)","(4.8, 5.3, 5.252777777777778)","(6.0, 6.8, 6.7054347826086955)","(51.0, 70.0, 66.34615384615384)","(12.0, 14.0, 13.98728813559322)","(5.5, 6.4, 6.357491289198607)"
08-12-2022 14:00:23.051933,"(21.0, 32.0, 30.383561643835616)","(15.0, 19.0, 18.754716981132077)","(3.6, 4.1, 4.0175824175824175)","(10.0, 12.0, 11.851851851851851)","(4.6, 5.3, 5.294838709677419)","(6.0, 6.8, 6.709844559585492)","(51.0, 70.0, 66.34615384615384)","(12.0, 14.0, 13.928057553956835)","(5.5, 6.4, 6.354929577464789)"
08-12-2022 14:00:24.732582,"(21.0, 32.0, 30.264705882352942)","(15.0, 19.0, 18.754716981132077)","(3.6, 4.1, 4.0175824175824175)","(10.0, 12.0, 11.851851851851851)","(4.6, 5.4, 5.289491525423729)","(6.0, 6.8, 6.712121212121212)","(51.0, 70.0, 66.4)","(12.0, 14.0, 13.934615384615384)","(5.5, 6.4, 6.3654135338345865)"
08-12-2022 14:00:26.109901,"(21.0, 32.0, 30.264705882352942)","(15.0, 19.0, 18.754716981132077)","(3.6, 4.1, 4.0175824175824175)","(10.0, 12.0, 11.855421686746988)","(4.6, 5.4, 5.294838709677419)","(6.0, 6.8, 6.714975845410628)","(51.0, 70.0, 66.47058823529412)","(12.0, 14.0, 13.936567164179104)","(5.5, 6.4, 6.368813559322034)"
08-12-2022 14:00:27.393294,"(21.0, 32.0, 30.314285714285713)","(15.0, 19.0, 18.767857142857142)","(3.6, 4.1, 4.034782608695652)","(10.0, 12.0, 11.80241935483871)","(4.6, 5.4, 5.298125000000001)","(6.0, 6.8, 6.840830449826989)","(51.0, 70.0, 66.72727272727273)","(12.0, 14.0, 13.908759124087592)","(5.5, 6.4, 6.367567567567568)"
08-12-2022 14:00:28.736389,"(21.0, 32.0, 30.235294117647058)","(15.0, 19.0, 18.767857142857142)","(3.6, 4.1, 4.025742574257426)","(10.0, 12.0, 11.80241935483871)","(4.6, 5.4, 5.298125000000001)","(6.0, 7.0, 6.840830449826989)","(51.0, 70.0, 66.72727272727273)","(12.0, 14.0, 13.908759124087592)","(5.5, 6.4, 6.367567567567568)"
08-12-2022 14:00:30.244074,"(21.0, 32.0, 30.51851851851852)","(15.0, 19.0, 18.8)","(3.6, 4.1, 4.024193548387097)","(10.0, 12.0, 11.785714285714286)","(4.6, 5.4, 5.302686567164179)","(6.0, 7.0, 6.84054054054054)","(51.0, 70.0, 66.84210526315789)","(12.0, 14.0, 13.913793103448276)","(5.5, 6.4, 6.361702127659575)"
08-12-2022 14:00:31.631993,"(21.0, 32.0, 30.51851851851852)","(15.0, 19.0, 18.8)","(3.6, 4.1, 4.047084548104956)","(10.0, 12.0, 11.79020979020979)","(4.6, 5.4, 5.3118343195266275)","(6.0, 7.0, 6.885897435897435)","(51.0, 70.0, 66.84210526315789)","(12.0, 14.0, 13.916107382550335)","(5.5, 6.4, 6.362721893491124)"
08-12-2022 14:00:33.170041,"(21.0, 32.0, 30.5)","(15.0, 19.0, 18.74)","(3.6, 4.1, 3.97198275862069)","(10.0, 12.0, 11.781456953642383)","(4.6, 5.4, 5.312094395280236)","(6.0, 7.0, 6.88944099378882)","(51.0, 70.0, 66.89655172413794)","(12.0, 14.0, 13.911016949152543)","(5.5, 6.4, 6.360344827586207)"
08-12-2022 14:00:34.633867,"(21.0, 32.0, 30.5)","(15.0, 19.0, 18.74)","(3.6, 4.0, 3.979713603818616)","(10.0, 12.0, 11.781456953642383)","(4.6, 5.4, 5.312094395280236)","(6.0, 7.0, 6.874025974025974)","(51.0, 70.0, 66.89655172413794)","(12.0, 14.0, 13.911016949152543)","(5.5, 6.4, 6.362241887905605)"
08-12-2022 14:00:36.077317,"(21.0, 32.0, 30.630434782608695)","(15.0, 19.0, 18.74)","(3.6, 4.0, 3.9713656387665197)","(10.0, 12.0, 11.788461538461538)","(4.6, 5.4, 5.308888888888888)","(6.0, 7.0, 6.86867469879518)","(51.0, 70.0, 66.89655172413794)","(12.0, 14.0, 13.889830508474576)","(5.5, 6.4, 6.3636904761904765)"
08-12-2022 14:00:37.623944,"(21.0, 32.0, 30.630434782608695)","(15.0, 19.0, 18.75)","(3.6, 4.0, 3.940358744394619)","(10.0, 12.0, 11.788461538461538)","(4.6, 5.4, 5.340579710144928)","(6.0, 7.0, 6.866666666666666)","(51.0, 70.0, 66.94915254237289)","(12.0, 14.0, 13.889830508474576)","(5.5, 6.4, 6.358959537572255)"
08-12-2022 14:00:39.092134,"(21.0, 32.0, 31.0)","(15.0, 19.0, 18.59090909090909)","(3.7, 3.95, 3.94119170984456)","(10.0, 12.0, 11.802013422818792)","(4.6, 5.4, 5.234146341463415)","(6.0, 7.0, 6.867164179104478)","(51.0, 70.0, 66.94915254237289)","(12.0, 14.0, 13.889830508474576)","(5.5, 6.4, 6.374050632911393)"
08-12-2022 14:00:40.523694,"(21.0, 32.0, 31.025)","(15.0, 19.5, 18.656626506024097)","(3.6, 3.95, 3.93768115942029)","(10.0, 12.0, 11.80718954248366)","(4.6, 5.3, 5.181404958677686)","(6.0, 7.0, 6.96875)","(51.0, 70.0, 67.0)","(12.0, 14.0, 13.96116504854369)","(5.5, 6.4, 6.378635014836796)"
08-12-2022 14:00:41.952743,"(21.0, 32.0, 31.195402298850574)","(15.0, 19.5, 19.116438356164384)","(3.6, 3.95, 3.959911894273128)","(10.0, 12.0, 11.906015037593985)","(4.6, 5.2, 5.148971193415638)","(6.0, 7.0, 6.907792207792208)","(51.0, 70.0, 63.26086956521739)","(12.0, 14.0, 14.141509433962264)","(5.5, 6.4, 6.352336448598131)"
08-12-2022 14:00:43.307998,"(21.0, 32.0, 31.195402298850574)","(15.0, 19.5, 19.116438356164384)","(3.6, 4.0, 3.9231707317073172)","(10.0, 12.0, 11.906015037593985)","(4.6, 5.2, 5.1412322274881515)","(6.0, 7.0, 6.907792207792208)","(51.0, 65.0, 63.15384615384615)","(12.0, 14.5, 14.23076923076923)","(5.5, 6.4, 6.355238095238096)"
08-12-2022 14:00:44.590056,"(21.0, 32.0, 31.195402298850574)","(15.0, 19.5, 19.96153846153846)","(3.6, 3.95, 3.933333333333333)","(10.0, 12.0, 11.670731707317072)","(4.6, 5.2, 5.1547368421052635)","(6.0, 7.0, 6.933333333333334)","(51.0, 65.0, 63.507462686567166)","(12.0, 14.5, 14.307692307692308)","(5.5, 6.4, 6.3859740259740265)"
08-12-2022 14:00:45.879879,"(21.0, 34.0, 32.16949152542373)","(15.0, 20.0, 19.96153846153846)","(3.6, 4.0, 3.925690607734807)","(10.0, 12.0, 11.528985507246377)","(4.6, 5.2, 5.1354999999999995)","(6.0, 7.0, 6.933333333333334)","(51.0, 65.0, 63.507462686567166)","(12.0, 14.5, 14.307692307692308)","(5.5, 6.4, 6.3859740259740265)"
08-12-2022 14:00:47.437080,"(21.0, 34.0, 32.44776119402985)","(15.0, 21.0, 20.181818181818183)","(3.6, 3.95, 3.9210526315789473)","(10.0, 12.0, 11.713656387665198)","(4.6, 5.2, 5.0852272727272725)","(6.0, 7.0, 6.914767932489451)","(51.0, 65.0, 63.507462686567166)","(12.0, 14.5, 14.373333333333333)","(5.5, 6.4, 6.3859740259740265)"
08-12-2022 14:00:48.737100,"(21.0, 34.0, 32.46875)","(15.0, 21.0, 20.181818181818183)","(3.6, 3.95, 3.919230769230769)","(10.0, 12.0, 11.6875)","(4.6, 5.1, 5.05515873015873)","(6.0, 7.0, 6.920987654320988)","(51.0, 65.0, 63.507462686567166)","(12.0, 14.5, 14.373333333333333)","(5.5, 6.4, 6.3983379501385045)"
08-12-2022 14:00:50.253759,"(21.0, 34.0, 32.53731343283582)","(15.0, 21.0, 20.181818181818183)","(3.6, 3.95, 3.9181159420289857)","(10.0, 12.0, 11.748792270531402)","(4.6, 5.1, 5.050180505415162)","(6.0, 7.0, 6.9185483870967746)","(51.0, 65.0, 63.529411764705884)","(12.0, 14.5, 14.373333333333333)","(5.5, 6.4, 6.3983379501385045)"
08-12-2022 14:00:51.510728,"(21.0, 34.0, 32.5625)","(15.0, 21.0, 20.289473684210527)","(3.6, 3.95, 4.039583333333333)","(10.0, 12.0, 11.773913043478261)","(4.6, 5.1, 5.064880952380952)","(6.0, 7.0, 6.936734693877551)","(51.0, 65.0, 63.75)","(12.0, 14.5, 14.356521739130434)","(5.5, 6.4, 6.528346456692913)"
08-12-2022 14:00:52.906305,"(21.0, 34.0, 32.78947368421053)","(15.0, 21.0, 20.617021276595743)","(3.6, 4.1, 4.050785340314136)","(10.0, 12.0, 11.373949579831933)","(4.6, 5.1, 4.984279475982532)","(6.0, 7.0, 6.939610389610389)","(51.0, 65.0, 63.75)","(12.0, 14.5, 14.356521739130434)","(5.5, 6.6, 6.523015873015873)"
08-12-2022 14:00:54.345397,"(21.0, 34.0, 32.835443037974684)","(15.0, 21.0, 20.660377358490567)","(3.6, 4.1, 4.0473563218390805)","(10.0, 11.5, 11.442953020134228)","(4.6, 5.0, 4.9852459016393444)","(6.0, 7.0, 6.942592592592592)","(51.0, 65.0, 63.78378378378378)","(12.0, 14.5, 14.373076923076923)","(5.5, 6.6, 6.52552783109405)"
08-12-2022 14:00:55.996757,"(21.0, 34.0, 32.835443037974684)","(15.0, 21.0, 20.660377358490567)","(3.6, 4.1, 3.9668604651162793)","(10.0, 11.5, 11.132264529058116)","(4.6, 5.0, 4.970748299319728)","(6.0, 7.0, 6.942592592592592)","(51.0, 65.0, 63.78378378378378)","(12.0, 14.5, 14.373076923076923)","(5.5, 6.6, 6.513539192399049)"
08-12-2022 14:00:57.587993,"(21.0, 34.0, 32.93023255813954)","(15.0, 21.0, 20.736842105263158)","(3.7, 4.1, 3.9650000000000003)","(10.0, 11.5, 11.093952483801296)","(4.6, 5.0, 4.971478873239437)","(6.0, 7.0, 6.959310344827586)","(51.0, 65.0, 63.6764705882353)","(12.0, 14.5, 14.666666666666666)","(5.5, 6.6, 6.484563758389262)"
08-12-2022 14:00:59.149456,"(21.0, 34.0, 32.93023255813954)","(15.0, 21.0, 20.736842105263158)","(3.7, 4.0, 3.961344537815126)","(10.0, 11.5, 11.095679012345679)","(4.6, 5.0, 4.957062146892656)","(6.0, 7.0, 6.959310344827586)","(51.0, 65.0, 64.0677966101695)","(12.0, 15.0, 14.666666666666666)","(5.5, 6.6, 6.490076335877863)"
08-12-2022 14:01:00.611346,"(21.0, 34.0, 33.05882352941177)","(15.0, 21.0, 20.758064516129032)","(3.7, 4.0, 3.968707482993197)","(10.0, 11.5, 11.10383064516129)","(4.6, 5.0, 4.959574468085107)","(6.0, 7.0, 6.961437908496732)","(51.0, 65.0, 64.08333333333333)","(12.0, 15.0, 14.655555555555555)","(5.5, 6.6, 6.5027027027027025)"
08-12-2022 14:01:02.123445,"(21.0, 34.0, 33.098591549295776)","(15.0, 21.0, 20.758064516129032)","(3.7, 4.0, 3.968707482993197)","(10.0, 11.5, 11.10383064516129)","(4.6, 5.0, 4.959574468085107)","(6.0, 7.0, 6.940893470790378)","(51.0, 65.0, 64.08333333333333)","(12.0, 15.0, 14.655555555555555)","(5.5, 6.6, 6.5044585987261145)"
08-12-2022 14:01:03.531345,"(21.0, 34.0, 33.098591549295776)","(15.0, 21.0, 20.54022988505747)","(3.7, 4.0, 3.988532110091743)","(10.0, 11.5, 11.128544423440454)","(4.6, 5.0, 4.952676056338029)","(6.0, 7.0, 6.930434782608695)","(51.0, 65.0, 64.41176470588235)","(12.0, 15.0, 14.709375)","(5.5, 6.6, 6.529577464788733)"
08-12-2022 14:01:05.081454,"(21.0, 34.0, 33.08510638297872)","(15.0, 21.0, 20.46153846153846)","(3.7, 4.0, 3.988532110091743)","(10.0, 11.5, 10.772413793103448)","(4.6, 5.0, 4.952542372881356)","(6.0, 7.0, 7.037313432835821)","(51.0, 65.0, 65.32608695652173)","(12.0, 15.0, 14.695906432748538)","(5.5, 6.6, 6.529577464788733)"
08-12-2022 14:01:06.479008,"(21.0, 34.0, 33.08510638297872)","(15.0, 21.0, 20.46153846153846)","(3.6, 4.0, 3.975668449197861)","(10.0, 11.0, 10.7540415704388)","(4.6, 5.0, 4.952542372881356)","(6.0, 7.2, 7.0569444444444445)","(51.0, 70.0, 65.32608695652173)","(12.0, 15.0, 14.774590163934427)","(5.5, 6.6, 6.529577464788733)"
08-12-2022 14:01:07.983915,"(21.0, 34.0, 33.08510638297872)","(15.0, 21.0, 20.55045871559633)","(3.6, 4.0, 3.942932862190813)","(10.0, 11.0, 10.746753246753247)","(4.6, 5.0, 4.964788732394366)","(6.0, 7.2, 7.105142857142857)","(51.0, 70.0, 65.7843137254902)","(12.0, 15.0, 14.781746031746032)","(5.5, 6.6, 6.514049586776859)"
08-12-2022 14:01:09.535483,"(21.0, 34.0, 33.180952380952384)","(15.0, 21.0, 20.55045871559633)","(3.6, 3.95, 3.942932862190813)","(10.0, 11.0, 10.75)","(4.6, 5.0, 4.959354838709678)","(6.0, 7.2, 7.096132596685083)","(51.0, 70.0, 66.29310344827586)","(12.0, 15.0, 14.781746031746032)","(5.5, 6.6, 6.546153846153846)"
08-12-2022 14:01:10.919697,"(21.0, 34.0, 33.180952380952384)","(15.0, 21.0, 20.62015503875969)","(3.6, 3.95, 3.9601485148514852)","(10.0, 11.0, 10.75)","(4.6, 5.0, 4.926164874551971)","(6.0, 7.2, 7.073372781065089)","(51.0, 70.0, 66.29310344827586)","(12.0, 15.0, 14.768939393939394)","(5.5, 6.6, 6.547311827956989)"
08-12-2022 14:01:12.577747,"(21.0, 34.0, 33.180952380952384)","(15.0, 21.0, 20.62015503875969)","(3.6, 4.0, 3.9269662921348316)","(10.0, 11.0, 10.79503105590062)","(4.6, 5.0, 4.866990291262136)","(6.0, 7.2, 7.079487179487179)","(51.0, 70.0, 66.35593220338983)","(12.0, 15.0, 14.808695652173913)","(5.5, 6.6, 6.563346613545817)"
08-12-2022 14:01:14.010926,"(21.0, 34.0, 33.180952380952384)","(15.0, 21.0, 20.634328358208954)","(3.6, 3.95, 3.9242105263157896)","(10.0, 11.0, 10.804733727810651)","(4.6, 4.9, 4.8452554744525544)","(6.0, 7.2, 7.105084745762712)","(51.0, 70.0, 66.35593220338983)","(12.0, 15.0, 14.808695652173913)","(5.5, 6.8, 6.553846153846154)"
08-12-2022 14:01:15.495011,"(21.0, 34.0, 33.232142857142854)","(15.0, 21.0, 20.662068965517243)","(3.6, 4.0, 3.941224489795918)","(10.0, 11.0, 10.742469879518072)","(4.6, 4.9, 4.852076677316294)","(6.0, 7.2, 7.124324324324324)","(51.0, 70.0, 66.58730158730158)","(12.0, 15.0, 14.79054054054054)","(5.5, 6.8, 6.570517928286852)"
08-12-2022 14:01:16.944710,"(21.0, 34.0, 33.35294117647059)","(15.0, 21.0, 20.7421875)","(3.6, 4.0, 3.968421052631579)","(9.0, 11.0, 10.76392572944297)","(4.4, 4.9, 4.860759493670886)","(6.0, 7.2, 7.130434782608695)","(51.0, 70.0, 66.83823529411765)","(12.0, 15.0, 14.844)","(5.5, 6.8, 6.629585798816568)"
08-12-2022 14:01:18.356550,"(21.0, 34.0, 33.35294117647059)","(15.0, 21.0, 20.789473684210527)","(3.6, 4.0, 3.9736263736263737)","(9.0, 11.0, 10.76392572944297)","(4.4, 4.9, 4.853913043478261)","(6.0, 7.2, 7.128205128205129)","(51.0, 70.0, 66.83823529411765)","(12.0, 15.0, 14.898148148148149)","(5.5, 6.8, 6.629585798816568)"
08-12-2022 14:01:19.738475,"(21.0, 34.0, 33.35294117647059)","(15.0, 21.0, 20.789473684210527)","(3.6, 4.0, 3.9715415019762847)","(9.0, 11.0, 10.812893081761006)","(4.4, 4.9, 4.7648)","(6.0, 7.2, 7.128205128205129)","(51.0, 70.0, 66.953125)","(12.0, 15.0, 14.98314606741573)","(5.5, 6.8, 6.6308641975308635)"
08-12-2022 14:01:21.126273,"(21.0, 34.0, 33.35294117647059)","(15.0, 21.0, 20.789473684210527)","(3.6, 4.0, 3.971975806451613)","(9.0, 11.0, 10.812893081761006)","(4.4, 4.8, 4.748253968253969)","(6.0, 7.2, 7.126315789473685)","(51.0, 70.0, 66.953125)","(12.0, 15.0, 14.98314606741573)","(5.5, 6.8, 6.630340557275542)"
08-12-2022 14:01:22.548088,"(21.0, 34.0, 33.35294117647059)","(15.0, 21.0, 21.138297872340427)","(3.6, 4.0, 3.9853896103896105)","(9.0, 11.0, 10.812893081761006)","(4.4, 4.8, 4.754789272030651)","(6.0, 7.2, 7.135211267605634)","(51.0, 70.0, 66.953125)","(12.0, 15.0, 14.983870967741936)","(5.5, 6.8, 6.631210191082802)"
08-12-2022 14:01:24.010808,"(21.0, 34.0, 33.35294117647059)","(15.0, 22.0, 21.138297872340427)","(3.6, 4.0, 3.9853896103896105)","(9.0, 11.0, 10.812893081761006)","(4.4, 4.8, 4.752988047808765)","(6.0, 7.2, 7.135211267605634)","(51.0, 70.0, 66.953125)","(12.0, 15.0, 14.983870967741936)","(5.5, 6.8, 6.6310126582278475)"
08-12-2022 14:01:25.523941,"(21.0, 34.0, 33.35294117647059)","(15.0, 22.0, 21.138297872340427)","(3.6, 4.0, 3.9853896103896105)","(9.0, 11.0, 10.812893081761006)","(4.4, 4.8, 4.7508333333333335)","(6.0, 7.2, 7.135211267605634)","(51.0, 70.0, 66.89393939393939)","(12.0, 15.0, 14.983870967741936)","(5.5, 6.8, 6.638181818181818)"
08-12-2022 14:01:26.976882,"(21.0, 34.0, 33.28260869565217)","(15.0, 22.0, 21.198019801980198)","(3.6, 4.0, 3.9853896103896105)","(9.0, 11.0, 10.776388888888889)","(4.4, 4.8, 4.7489539748953975)","(6.0, 7.2, 7.134751773049645)","(51.0, 70.0, 67.11864406779661)","(12.0, 15.0, 15.143617021276595)","(5.5, 6.8, 6.638181818181818)"
08-12-2022 14:01:28.397148,"(21.0, 34.0, 33.28260869565217)","(15.0, 21.0, 20.945945945945947)","(3.6, 4.0, 3.9780423280423283)","(9.0, 11.0, 10.773876404494382)","(4.4, 4.8, 4.7489539748953975)","(6.0, 7.2, 7.134751773049645)","(51.0, 70.0, 67.11864406779661)","(12.0, 15.5, 15.143617021276595)","(5.5, 6.8, 6.633125)"
08-12-2022 14:01:29.887128,"(21.0, 34.0, 33.28260869565217)","(15.0, 21.0, 20.945945945945947)","(3.6, 4.0, 3.9776881720430106)","(9.0, 11.0, 10.767341040462428)","(4.4, 4.8, 4.7489539748953975)","(6.0, 7.2, 7.133812949640288)","(51.0, 70.0, 66.9090909090909)","(12.0, 15.5, 15.143617021276595)","(5.5, 6.8, 6.633125)"
08-12-2022 14:01:31.387226,"(21.0, 34.0, 33.28260869565217)","(15.0, 21.0, 20.952380952380953)","(3.6, 4.0, 3.9979813664596273)","(9.0, 11.0, 10.770341207349082)","(4.4, 4.8, 4.7534426229508195)","(6.0, 7.2, 7.121259842519685)","(51.0, 70.0, 67.02898550724638)","(12.0, 15.5, 15.18095238095238)","(5.5, 6.8, 6.651190476190476)"
08-12-2022 14:01:32.894187,"(21.0, 34.0, 33.38823529411765)","(15.0, 22.0, 21.06896551724138)","(3.6, 4.1, 4.005)","(9.0, 11.0, 10.833333333333334)","(4.4, 4.8, 4.75719298245614)","(6.0, 7.2, 7.118032786885246)","(51.0, 70.0, 67.02898550724638)","(12.0, 15.5, 15.173469387755102)","(5.5, 6.8, 6.608301886792453)"
08-12-2022 14:01:34.369963,"(21.0, 34.0, 33.373493975903614)","(15.0, 22.0, 21.06896551724138)","(3.6, 4.1, 4.009130434782609)","(9.0, 11.0, 10.837704918032786)","(4.4, 4.8, 4.75719298245614)","(6.0, 7.2, 7.118032786885246)","(51.0, 70.0, 67.02898550724638)","(12.0, 15.5, 14.937037037037037)","(5.5, 6.8, 6.617518248175182)"
08-12-2022 14:01:35.804418,"(21.0, 34.0, 33.373493975903614)","(15.0, 22.0, 21.06896551724138)","(3.6, 4.1, 3.996268656716418)","(9.0, 11.0, 10.837704918032786)","(4.4, 4.8, 4.75719298245614)","(6.0, 7.2, 7.141860465116279)","(51.0, 70.0, 67.02898550724638)","(12.0, 15.0, 14.934615384615384)","(5.5, 6.8, 6.614814814814815)"
08-12-2022 14:01:37.222190,"(21.0, 34.0, 33.40909090909091)","(15.0, 22.0, 21.373333333333335)","(3.6, 4.0, 3.9962406015037595)","(9.0, 11.0, 11.135964912280702)","(4.4, 4.8, 4.619170984455958)","(6.0, 7.2, 7.170629370629371)","(51.0, 70.0, 67.21311475409836)","(12.0, 15.0, 14.934782608695652)","(5.5, 6.8, 6.639597315436241)"
08-12-2022 14:01:38.613432,"(21.0, 34.0, 33.4468085106383)","(15.0, 22.0, 21.0)","(3.6, 4.0, 4.023970037453183)","(9.0, 11.5, 11.180147058823529)","(4.4, 4.7, 4.628745432399513)","(6.0, 7.2, 7.211475409836066)","(51.0, 70.0, 67.28571428571429)","(12.0, 15.0, 14.522421524663677)","(5.5, 6.8, 6.623776223776224)"
08-12-2022 14:01:40.063044,"(21.0, 34.0, 33.51063829787234)","(15.0, 21.0, 21.47422680412371)","(3.6, 4.1, 3.9616883116883117)","(9.0, 11.5, 11.211920529801324)","(4.4, 4.7, 4.630274135876043)","(6.0, 7.4, 7.255844155844156)","(51.0, 70.0, 67.32394366197182)","(12.0, 15.0, 14.491596638655462)","(5.5, 6.8, 6.642006269592476)"
08-12-2022 14:01:41.490399,"(21.0, 34.0, 33.51063829787234)","(15.0, 22.0, 21.49462365591398)","(3.6, 4.0, 3.9729357798165137)","(9.0, 11.5, 11.229813664596273)","(4.4, 4.7, 4.603915171288744)","(6.0, 7.4, 7.273417721518988)","(51.0, 70.0, 67.3972602739726)","(12.0, 14.5, 14.941176470588236)","(5.5, 6.8, 6.6504451038575665)"
08-12-2022 14:01:42.889617,"(21.0, 34.0, 33.56043956043956)","(15.0, 22.0, 21.525252525252526)","(3.6, 4.0, 3.9729357798165137)","(9.0, 11.5, 11.229813664596273)","(4.4, 4.7, 4.603915171288744)","(6.0, 7.4, 7.273417721518988)","(51.0, 70.0, 67.3972602739726)","(12.0, 15.0, 14.665745856353592)","(5.5, 6.8, 6.695633187772925)"
08-12-2022 14:01:44.257042,"(21.0, 34.0, 33.632183908045974)","(15.0, 22.0, 21.548076923076923)","(3.6, 4.0, 3.966826923076923)","(9.0, 11.5, 11.15748031496063)","(4.4, 4.7, 4.60226586102719)","(6.0, 7.4, 7.257142857142857)","(51.0, 70.0, 67.46666666666667)","(12.0, 15.5, 14.665745856353592)","(5.5, 6.8, 6.695633187772925)"
08-12-2022 14:01:45.729044,"(21.0, 34.0, 33.62352941176471)","(15.0, 21.0, 20.31725888324873)","(3.6, 4.0, 3.97125)","(9.0, 11.5, 11.354166666666666)","(4.4, 4.6, 4.593899204244032)","(6.5, 7.4, 7.303278688524591)","(51.0, 70.0, 67.36111111111111)","(12.0, 15.5, 14.964285714285714)","(5.5, 6.8, 6.697863247863247)"
08-12-2022 14:01:47.401410,"(21.0, 34.0, 33.632183908045974)","(15.0, 21.0, 20.850877192982455)","(3.7, 4.0, 3.97125)","(9.0, 11.5, 10.681818181818182)","(4.4, 4.6, 4.574590163934427)","(6.5, 7.4, 7.317948717948719)","(51.0, 70.0, 67.43055555555556)","(12.0, 15.0, 14.737373737373737)","(5.5, 6.8, 6.703070175438596)"
08-12-2022 14:01:48.984272,"(21.0, 34.0, 35.2967032967033)","(15.0, 22.0, 21.279411764705884)","(3.7, 4.1, 4.033471074380165)","(9.0, 11.0, 10.298342541436464)","(4.4, 4.7, 4.633333333333333)","(6.5, 7.4, 7.371428571428571)","(51.0, 70.0, 67.73972602739725)","(12.0, 15.5, 14.851851851851851)","(5.5, 6.8, 6.712648221343874)"
08-12-2022 14:01:50.667099,"(21.0, 36.0, 35.1578947368421)","(15.0, 22.0, 21.279411764705884)","(3.6, 4.1, 4.033471074380165)","(9.0, 10.5, 10.297435897435898)","(4.4, 4.7, 4.633333333333333)","(6.5, 7.6, 7.367272727272727)","(51.0, 70.0, 67.73972602739725)","(12.0, 15.0, 14.411290322580646)","(5.5, 6.8, 6.712648221343874)"
08-12-2022 14:01:52.142838,"(21.0, 36.0, 35.1578947368421)","(15.0, 22.0, 20.306122448979593)","(3.6, 4.1, 4.247368421052632)","(9.0, 10.5, 9.959550561797753)","(4.4, 4.7, 4.6169491525423725)","(6.5, 7.6, 7.441304347826087)","(51.0, 70.0, 67.70833333333333)","(12.0, 14.5, 14.367768595041323)","(5.5, 6.8, 6.711776447105788)"
08-12-2022 14:01:53.657175,"(21.0, 36.0, 35.84615384615385)","(15.0, 21.0, 19.285714285714285)","(3.6, 4.3, 5.097297297297297)","(9.0, 10.0, 9.790909090909091)","(4.4, 4.7, 4.711764705882353)","(6.5, 7.8, 8.135593220338983)","(51.0, 70.0, 121.0)","(12.0, 14.5, 13.409090909090908)","(5.5, 6.8, 5.454545454545454)"
08-12-2022 14:01:55.495854,"(21.0, 36.0, 29.0)","(15.0, 25.0, 19.285714285714285)","(3.6, 5.4, 5.214705882352941)","(9.0, 13.5, 8.8)","(4.4, 5.8, 4.475)","(6.5, 8.4, 8.172413793103448)","(51.0, 200.0, 87.33333333333334)","(12.0, 17.5, 13.75)","(5.5, 7.2, 7.026666666666666)"
