,Askey,Jimmy Joe,Bogie Bandit,Rutland Bella,Dance A Tango,Moon Shine,Rutland Fred,Tiny Keen
12-01-2023 16:16:01.835351,"(5.0, 8.0, 8.08148148148148)","(5.5, 7.0, 6.8352941176470585)","(61.0, 150.0, 106.25)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.0, 7.177777777777778)","(1.65, 1.87, 1.862)"
12-01-2023 16:16:03.424949,"(5.0, 8.2, 7.92)","(5.5, 7.0, 6.888888888888888)","(61.0, 150.0, 115.0)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.2, 7.030769230769231)","(1.65, 1.87, 1.850967741935484)"
12-01-2023 16:16:04.842589,"(5.0, 8.4, 8.24)","(5.5, 7.0, 6.888888888888888)","(61.0, 150.0, 120.83333333333334)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.2, 6.9714285714285715)","(1.65, 1.86, 1.8705857740585774)"
12-01-2023 16:16:06.202077,"(5.0, 8.2, 8.024)","(5.5, 7.0, 6.8133333333333335)","(61.0, 150.0, 130.0)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.2, 6.9714285714285715)","(1.65, 1.89, 1.875)"
12-01-2023 16:16:07.602649,"(5.0, 8.2, 8.024)","(5.5, 7.0, 6.844444444444444)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.2, 6.9714285714285715)","(1.65, 1.88, 1.8766666666666667)"
12-01-2023 16:16:09.035618,"(5.0, 8.2, 8.024)","(5.5, 7.0, 6.859999999999999)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 147.5)","(5.5, 7.2, 6.9714285714285715)","(1.65, 1.88, 1.8731428571428572)"
12-01-2023 16:16:10.406476,"(5.0, 8.2, 8.024)","(5.5, 7.0, 6.859999999999999)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 140.0)","(5.5, 7.2, 7.038095238095238)","(1.65, 1.89, 1.8625)"
12-01-2023 16:16:11.844101,"(5.0, 8.2, 8.133333333333333)","(5.5, 7.0, 7.057142857142857)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 135.71428571428572)","(5.5, 7.2, 6.9714285714285715)","(1.65, 1.87, 1.86375)"
12-01-2023 16:16:13.384993,"(5.0, 8.2, 8.114285714285714)","(5.5, 7.2, 7.014285714285714)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 140.0)","(5.5, 7.2, 6.9837837837837835)","(1.65, 1.86, 1.8596666666666668)"
12-01-2023 16:16:14.967064,"(5.0, 8.2, 7.65)","(5.5, 7.2, 7.011764705882353)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.103448275862068)","(71.0, 130.0, 120.78947368421052)","(61.0, 170.0, 163.07692307692307)","(5.5, 7.2, 6.989473684210527)","(1.65, 1.86, 1.8671428571428572)"
12-01-2023 16:16:16.398229,"(5.0, 7.8, 7.576470588235294)","(5.5, 7.2, 7.0095238095238095)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.12)","(71.0, 130.0, 119.5)","(61.0, 170.0, 163.57142857142856)","(5.5, 7.2, 7.042424242424242)","(1.65, 1.88, 1.8676)"
12-01-2023 16:16:18.042232,"(5.0, 7.6, 7.583333333333333)","(5.5, 7.2, 7.008333333333334)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.107142857142858)","(71.0, 130.0, 119.5)","(61.0, 170.0, 162.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.87, 1.8615068493150686)"
12-01-2023 16:16:20.107713,"(5.0, 7.6, 7.564285714285714)","(5.5, 7.2, 6.933333333333334)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.107142857142858)","(71.0, 130.0, 119.5)","(61.0, 170.0, 138.0)","(5.5, 7.2, 7.191304347826087)","(1.65, 1.87, 1.8692000000000002)"
12-01-2023 16:16:21.674550,"(5.0, 7.6, 7.531428571428571)","(5.5, 7.0, 6.857142857142857)","(61.0, 150.0, 135.26315789473685)","(18.0, 32.0, 29.23076923076923)","(71.0, 130.0, 119.5)","(61.0, 170.0, 135.0)","(5.5, 7.2, 7.1923076923076925)","(1.65, 1.87, 1.8714285714285714)"
12-01-2023 16:16:23.240937,"(5.0, 7.6, 7.531428571428571)","(5.5, 7.0, 6.911111111111111)","(61.0, 150.0, 140.0)","(18.0, 32.0, 30.77777777777778)","(71.0, 130.0, 119.5)","(61.0, 170.0, 135.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.88, 1.8719148936170213)"
12-01-2023 16:16:24.760947,"(5.0, 7.6, 7.525)","(5.5, 7.2, 6.946341463414634)","(61.0, 150.0, 140.0)","(18.0, 32.0, 30.77777777777778)","(71.0, 130.0, 119.5)","(61.0, 170.0, 135.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.88, 1.8703846153846153)"
12-01-2023 16:16:26.325411,"(5.0, 7.6, 7.514285714285714)","(5.5, 7.2, 6.9399999999999995)","(61.0, 150.0, 140.0)","(18.0, 32.0, 30.77777777777778)","(71.0, 130.0, 119.5)","(61.0, 170.0, 135.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.88, 1.8683333333333334)"
12-01-2023 16:16:27.781542,"(5.0, 7.6, 7.514285714285714)","(5.5, 7.2, 6.9399999999999995)","(61.0, 150.0, 143.33333333333334)","(18.0, 32.0, 30.77777777777778)","(71.0, 130.0, 116.875)","(61.0, 170.0, 156.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.88, 1.8678260869565217)"
12-01-2023 16:16:29.145439,"(5.0, 7.6, 7.52258064516129)","(5.5, 7.2, 6.9399999999999995)","(61.0, 150.0, 145.0)","(18.0, 32.0, 30.77777777777778)","(71.0, 130.0, 110.0)","(61.0, 170.0, 156.0)","(5.5, 7.2, 7.190476190476191)","(1.65, 1.88, 1.872121212121212)"
12-01-2023 16:16:30.457936,"(5.5, 7.6, 7.52258064516129)","(5.5, 7.2, 6.9399999999999995)","(71.0, 150.0, 142.72727272727272)","(18.0, 32.0, 30.926829268292682)","(71.0, 130.0, 110.0)","(71.0, 170.0, 156.0)","(6.0, 7.2, 7.190476190476191)","(1.65, 1.88, 1.8695238095238096)"
12-01-2023 16:16:31.903320,"(5.5, 7.6, 7.447058823529412)","(5.5, 7.2, 6.933333333333334)","(71.0, 150.0, 142.72727272727272)","(18.0, 32.0, 30.95)","(71.0, 130.0, 120.76923076923077)","(71.0, 170.0, 156.0)","(6.0, 7.2, 6.905882352941177)","(1.65, 1.88, 1.8630337078651686)"
12-01-2023 16:16:33.703404,"(5.5, 7.8, 7.6875)","(5.5, 7.2, 6.933333333333334)","(71.0, 150.0, 138.57142857142858)","(18.0, 32.0, 32.4)","(71.0, 130.0, 116.66666666666667)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.885714285714285)","(1.65, 1.89, 1.8720664206642068)"
12-01-2023 16:16:35.315083,"(5.5, 7.8, 7.6875)","(5.5, 7.2, 6.933333333333334)","(71.0, 150.0, 138.57142857142858)","(18.0, 34.0, 34.2)","(71.0, 130.0, 116.66666666666667)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.804878048780488)","(1.65, 1.89, 1.8803108808290154)"
12-01-2023 16:16:36.916502,"(5.5, 7.8, 7.6875)","(5.5, 7.2, 7.017543859649122)","(71.0, 150.0, 138.57142857142858)","(18.0, 36.0, 33.81818181818182)","(71.0, 130.0, 118.75)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.890322580645162)","(1.65, 1.89, 1.861413612565445)"
12-01-2023 16:16:38.811677,"(5.5, 7.8, 7.768421052631579)","(5.5, 7.2, 6.953846153846154)","(71.0, 150.0, 138.57142857142858)","(18.0, 36.0, 33.81818181818182)","(71.0, 130.0, 128.0)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.918918918918918)","(1.65, 1.88, 1.8726923076923077)"
12-01-2023 16:16:40.327497,"(5.5, 7.8, 7.733333333333333)","(5.5, 7.2, 7.1571428571428575)","(71.0, 150.0, 140.0)","(18.0, 36.0, 33.81818181818182)","(71.0, 130.0, 128.0)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.8936170212765955)","(1.65, 1.88, 1.866)"
12-01-2023 16:16:41.855845,"(5.5, 7.8, 7.733333333333333)","(5.5, 7.2, 7.1684210526315795)","(71.0, 150.0, 140.0)","(18.0, 36.0, 33.5)","(71.0, 130.0, 128.0)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.90566037735849)","(1.65, 1.88, 1.872967032967033)"
12-01-2023 16:16:43.408708,"(5.5, 7.8, 7.728888888888888)","(5.5, 7.2, 7.1684210526315795)","(71.0, 150.0, 140.0)","(18.0, 34.0, 34.666666666666664)","(71.0, 130.0, 128.0)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.822556390977444)","(1.65, 1.88, 1.8714563106796116)"
12-01-2023 16:16:44.802146,"(5.5, 7.8, 7.728888888888888)","(5.5, 7.2, 7.1454545454545455)","(71.0, 150.0, 140.0)","(18.0, 36.0, 34.0)","(71.0, 130.0, 128.0)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.822556390977444)","(1.65, 1.88, 1.8715384615384616)"
12-01-2023 16:16:46.428965,"(5.5, 7.8, 7.726530612244898)","(5.5, 7.2, 6.85)","(71.0, 150.0, 144.0)","(18.0, 38.0, 33.5)","(71.0, 130.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.823622047244094)","(1.65, 1.91, 1.9044262295081966)"
12-01-2023 16:16:47.971499,"(5.5, 7.8, 7.646808510638298)","(5.5, 7.0, 6.717948717948718)","(71.0, 150.0, 144.0)","(18.0, 38.0, 33.76470588235294)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.694736842105263)","(1.65, 1.91, 1.9233333333333333)"
12-01-2023 16:16:49.547875,"(5.5, 7.8, 7.553191489361702)","(5.5, 6.8, 6.71)","(71.0, 150.0, 144.0)","(18.0, 38.0, 33.76470588235294)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.675524475524475)","(1.65, 1.94, 1.9283870967741934)"
12-01-2023 16:16:50.967867,"(5.5, 7.6, 7.553191489361702)","(5.5, 6.8, 6.717948717948718)","(71.0, 150.0, 144.0)","(18.0, 38.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.675524475524475)","(1.65, 1.94, 1.9331914893617022)"
12-01-2023 16:16:52.371119,"(5.5, 7.6, 7.553191489361702)","(5.5, 6.8, 6.72)","(71.0, 150.0, 144.0)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.677777777777777)","(1.65, 1.94, 1.9151724137931034)"
12-01-2023 16:16:53.756447,"(5.5, 7.6, 7.5488372093023255)","(5.5, 6.8, 6.717948717948718)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.675524475524475)","(1.65, 1.92, 1.9233333333333333)"
12-01-2023 16:16:55.158483,"(5.5, 7.8, 7.617391304347826)","(5.5, 6.8, 6.717948717948718)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.671052631578947)","(1.65, 1.93, 1.9268181818181818)"
12-01-2023 16:16:56.575169,"(5.5, 7.8, 7.617391304347826)","(5.5, 6.8, 6.684210526315789)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 140.0)","(6.0, 7.0, 6.672972972972973)","(1.65, 1.93, 1.9111363636363636)"
12-01-2023 16:16:57.899394,"(5.5, 7.8, 7.692307692307692)","(5.5, 6.8, 6.724137931034483)","(71.0, 150.0, 144.0)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.671052631578947)","(1.65, 1.92, 1.9155555555555555)"
12-01-2023 16:16:59.184418,"(5.5, 7.8, 7.783050847457627)","(5.5, 6.8, 6.713333333333333)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 32.625)","(71.0, 140.0, 137.33333333333331)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.671052631578947)","(1.65, 1.92, 1.9217647058823528)"
12-01-2023 16:17:00.569154,"(5.5, 7.8, 7.6)","(5.5, 6.8, 6.7625)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 32.625)","(71.0, 140.0, 146.66666666666669)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.675324675324675)","(1.65, 1.95, 1.9083333333333332)"
12-01-2023 16:17:02.007348,"(5.5, 7.6, 7.587755102040816)","(5.5, 6.8, 6.808333333333334)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.3)","(71.0, 150.0, 146.66666666666669)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.671052631578947)","(1.65, 1.92, 1.906111111111111)"
12-01-2023 16:17:03.348517,"(5.5, 7.6, 7.628571428571429)","(5.5, 7.0, 6.8545454545454545)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.3)","(71.0, 150.0, 146.66666666666669)","(71.0, 170.0, 138.0)","(6.0, 7.0, 6.6875)","(1.65, 1.91, 1.8909090909090909)"
12-01-2023 16:17:04.709879,"(5.5, 7.8, 7.714285714285714)","(5.5, 7.0, 6.8545454545454545)","(71.0, 150.0, 144.0)","(18.0, 36.0, 32.625)","(71.0, 150.0, 146.66666666666669)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.820155038759689)","(1.65, 1.9, 1.8921428571428571)"
12-01-2023 16:17:06.039316,"(5.5, 8.0, 7.65016501650165)","(5.5, 7.0, 6.834482758620689)","(71.0, 150.0, 144.0)","(18.0, 36.0, 32.625)","(71.0, 150.0, 146.66666666666669)","(71.0, 170.0, 135.0)","(6.0, 7.0, 6.8203125)","(1.65, 1.9, 1.889189189189189)"
12-01-2023 16:17:07.334835,"(5.5, 8.0, 7.615942028985507)","(5.5, 7.0, 6.834482758620689)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.1578947368421)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 158.57142857142858)","(6.0, 7.0, 6.8203125)","(1.65, 1.9, 1.8975757575757575)"
12-01-2023 16:17:08.773730,"(5.5, 7.8, 7.659649122807018)","(5.5, 7.0, 6.85)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.1578947368421)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 158.57142857142858)","(6.0, 7.0, 6.8203125)","(1.65, 1.91, 1.8970129870129868)"
12-01-2023 16:17:10.182766,"(5.5, 7.8, 7.670967741935484)","(5.5, 7.0, 6.85)","(71.0, 150.0, 144.0)","(18.0, 36.0, 33.1578947368421)","(71.0, 150.0, 140.0)","(71.0, 170.0, 153.52941176470588)","(6.0, 7.0, 6.8203125)","(1.65, 1.91, 1.8979518072289157)"
12-01-2023 16:17:11.498530,"(5.5, 7.8, 7.670967741935484)","(5.5, 7.0, 6.85)","(71.0, 150.0, 144.0)","(18.0, 36.0, 33.1578947368421)","(71.0, 160.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 7.0, 6.8203125)","(1.65, 1.91, 1.8995652173913042)"
12-01-2023 16:17:12.779377,"(5.5, 7.8, 7.617543859649123)","(5.5, 7.0, 6.85)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.1578947368421)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 138.88888888888889)","(6.0, 7.0, 6.6117647058823525)","(1.65, 1.91, 1.9039473684210526)"
12-01-2023 16:17:14.136902,"(5.5, 7.8, 7.673170731707317)","(5.5, 7.0, 6.828571428571428)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.0)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.659701492537313)","(1.65, 1.91, 1.9125714285714286)"
12-01-2023 16:17:15.570783,"(5.5, 7.8, 7.72)","(5.5, 6.8, 6.750943396226415)","(71.0, 150.0, 144.0)","(18.0, 36.0, 33.0)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.661764705882352)","(1.65, 1.92, 1.910909090909091)"
12-01-2023 16:17:16.841148,"(5.5, 7.8, 7.72)","(5.5, 6.8, 6.836619718309859)","(71.0, 150.0, 144.0)","(18.0, 36.0, 33.5)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.628888888888889)","(1.65, 1.92, 1.9094736842105262)"
12-01-2023 16:17:18.087879,"(5.5, 7.8, 7.7317073170731705)","(5.5, 7.0, 6.8307692307692305)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.5)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.644444444444444)","(1.65, 1.91, 1.9023287671232876)"
12-01-2023 16:17:19.459261,"(5.5, 7.8, 7.783333333333333)","(5.5, 7.0, 6.828571428571428)","(71.0, 150.0, 141.42857142857142)","(18.0, 36.0, 33.5)","(71.0, 150.0, 144.28571428571428)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.644444444444444)","(1.65, 1.91, 1.8981249999999998)"
12-01-2023 16:17:21.059368,"(5.5, 7.8, 7.740425531914894)","(5.5, 7.0, 6.8191780821917805)","(71.0, 150.0, 144.0)","(18.0, 36.0, 37.2)","(71.0, 150.0, 146.25)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.642857142857142)","(1.65, 1.91, 1.8979365079365078)"
12-01-2023 16:17:22.579657,"(5.5, 7.8, 7.663829787234042)","(5.5, 7.0, 6.821621621621621)","(71.0, 150.0, 144.0)","(18.0, 38.0, 37.76470588235294)","(71.0, 150.0, 146.25)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.642857142857142)","(1.65, 1.91, 1.8952380952380952)"
12-01-2023 16:17:24.099599,"(5.5, 8.0, 7.663829787234042)","(5.5, 7.0, 6.8191780821917805)","(71.0, 150.0, 141.42857142857142)","(18.0, 42.0, 36.94736842105263)","(71.0, 150.0, 146.25)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.642857142857142)","(1.65, 1.9, 1.8984615384615384)"
12-01-2023 16:17:25.597727,"(5.5, 8.0, 7.658608058608058)","(5.5, 7.0, 6.82)","(71.0, 150.0, 141.42857142857142)","(18.0, 42.0, 37.2)","(71.0, 150.0, 146.25)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.679310344827586)","(1.65, 1.9, 1.8754285714285714)"
12-01-2023 16:17:27.398045,"(5.5, 8.0, 7.809090909090909)","(5.5, 7.0, 6.925925925925926)","(71.0, 150.0, 144.54545454545453)","(18.0, 42.0, 37.2)","(71.0, 150.0, 145.45454545454544)","(71.0, 170.0, 153.52941176470588)","(6.0, 6.8, 6.679310344827586)","(1.65, 1.89, 1.8605569306930694)"
12-01-2023 16:17:29.150485,"(5.5, 8.0, 7.809361702127659)","(5.5, 7.0, 6.905714285714286)","(71.0, 150.0, 146.0)","(18.0, 42.0, 37.2)","(71.0, 160.0, 141.53846153846155)","(71.0, 170.0, 156.0)","(6.0, 6.8, 6.677611940298507)","(1.65, 1.87, 1.8682352941176472)"
12-01-2023 16:17:30.695800,"(5.5, 8.0, 7.675177304964539)","(5.5, 7.0, 6.8244897959183675)","(71.0, 150.0, 147.27272727272728)","(18.0, 42.0, 37.2)","(71.0, 160.0, 146.0)","(71.0, 170.0, 157.64705882352942)","(6.0, 6.8, 6.671875)","(1.65, 1.87, 1.8756989247311828)"
12-01-2023 16:17:32.455318,"(5.5, 8.0, 7.684137931034482)","(5.5, 7.0, 6.8244897959183675)","(71.0, 150.0, 147.85714285714286)","(18.0, 42.0, 37.2)","(71.0, 150.0, 146.66666666666669)","(71.0, 170.0, 157.64705882352942)","(6.0, 6.8, 6.677611940298507)","(1.65, 1.88, 1.8711111111111112)"
12-01-2023 16:17:33.856769,"(5.5, 8.0, 7.6471698113207545)","(5.5, 7.0, 6.8425)","(71.0, 150.0, 149.16666666666666)","(18.0, 42.0, 37.368421052631575)","(71.0, 150.0, 152.30769230769232)","(71.0, 170.0, 163.33333333333334)","(6.0, 6.8, 6.878260869565217)","(1.65, 1.88, 1.8552380952380954)"
12-01-2023 16:17:35.223335,"(5.5, 8.0, 7.8734375)","(5.5, 7.2, 6.863768115942029)","(71.0, 150.0, 149.16666666666666)","(18.0, 42.0, 39.333333333333336)","(71.0, 160.0, 143.84615384615384)","(71.0, 170.0, 175.2941176470588)","(6.0, 7.0, 6.926530612244898)","(1.65, 1.86, 1.8432467532467534)"
12-01-2023 16:17:36.705531,"(5.5, 8.0, 8.399999999999999)","(5.5, 7.2, 6.854761904761904)","(71.0, 150.0, 149.16666666666666)","(18.0, 40.0, 38.16)","(71.0, 150.0, 143.84615384615384)","(71.0, 180.0, 171.11111111111111)","(6.0, 7.0, 6.861538461538461)","(1.65, 1.85, 1.8303448275862069)"
12-01-2023 16:17:37.983631,"(5.5, 8.6, 8.399999999999999)","(5.5, 7.2, 6.854761904761904)","(81.0, 150.0, 149.16666666666666)","(19.0, 42.0, 38.16)","(81.0, 150.0, 143.33333333333334)","(81.0, 180.0, 172.5)","(6.0, 7.0, 6.851851851851852)","(1.6, 1.84, 1.8221276595744682)"
12-01-2023 16:17:39.254217,"(5.5, 8.6, 8.393939393939393)","(5.5, 7.2, 6.8657060518731985)","(81.0, 150.0, 149.16666666666666)","(19.0, 42.0, 38.0)","(81.0, 150.0, 145.3846153846154)","(81.0, 180.0, 171.42857142857142)","(6.0, 7.0, 6.846153846153846)","(1.6, 1.84, 1.8260526315789474)"
12-01-2023 16:17:40.465927,"(5.5, 8.6, 8.421052631578947)","(5.5, 7.2, 6.86551724137931)","(81.0, 150.0, 149.16666666666666)","(19.0, 42.0, 37.42857142857143)","(81.0, 150.0, 143.33333333333334)","(81.0, 180.0, 173.68421052631578)","(6.0, 7.0, 6.868131868131868)","(1.6, 1.83, 1.8222352941176472)"
12-01-2023 16:17:41.755261,"(5.5, 8.6, 8.438805970149254)","(5.5, 7.2, 7.007432432432433)","(81.0, 150.0, 149.16666666666666)","(19.0, 42.0, 37.55555555555556)","(81.0, 150.0, 147.14285714285714)","(81.0, 180.0, 162.85714285714286)","(6.0, 7.0, 6.992592592592593)","(1.6, 1.83, 1.8313953488372094)"
12-01-2023 16:17:43.092255,"(5.5, 7.8, 7.771875)","(5.5, 7.2, 7.012162162162162)","(81.0, 150.0, 148.88888888888889)","(19.0, 42.0, 37.42857142857143)","(81.0, 150.0, 147.77777777777777)","(81.0, 180.0, 173.33333333333334)","(6.0, 7.0, 6.864327485380117)","(1.6, 1.84, 1.8304237288135594)"
12-01-2023 16:17:44.559642,"(5.5, 7.8, 7.756862745098039)","(5.5, 7.2, 7.009219858156029)","(81.0, 150.0, 148.88888888888889)","(19.0, 42.0, 37.42857142857143)","(81.0, 150.0, 144.54545454545453)","(81.0, 190.0, 160.0)","(6.0, 7.2, 6.864516129032258)","(1.6, 1.84, 1.8249142857142857)"
12-01-2023 16:17:45.927505,"(5.5, 7.8, 7.773584905660377)","(5.5, 7.2, 7.008873720136519)","(81.0, 150.0, 148.88888888888889)","(19.0, 42.0, 37.6)","(81.0, 150.0, 144.54545454545453)","(81.0, 190.0, 160.0)","(6.0, 7.2, 7.0359281437125745)","(1.6, 1.84, 1.8277570093457944)"
12-01-2023 16:17:47.239821,"(5.5, 7.8, 7.775862068965517)","(5.5, 7.2, 7.006756756756757)","(81.0, 150.0, 148.88888888888889)","(19.0, 40.0, 36.526315789473685)","(81.0, 150.0, 147.77777777777777)","(81.0, 190.0, 180.0)","(6.0, 7.2, 7.036363636363636)","(1.6, 1.84, 1.8292444444444445)"
12-01-2023 16:17:48.693106,"(5.5, 7.8, 7.783333333333333)","(5.5, 7.2, 7.009333333333333)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 36.4)","(81.0, 150.0, 144.54545454545453)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.036363636363636)","(1.6, 1.84, 1.8284761904761906)"
12-01-2023 16:17:50.169986,"(5.5, 8.0, 7.788034188034188)","(5.5, 7.2, 7.041477272727273)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 35.8)","(81.0, 150.0, 144.54545454545453)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.036363636363636)","(1.6, 1.84, 1.828695652173913)"
12-01-2023 16:17:51.629357,"(5.5, 8.0, 7.740625)","(5.5, 7.2, 7.04)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 35.8)","(81.0, 150.0, 147.77777777777777)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.041176470588235)","(1.6, 1.84, 1.8344796380090498)"
12-01-2023 16:17:52.970903,"(5.5, 7.8, 7.668421052631579)","(5.5, 7.2, 7.051744186046512)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 35.8)","(81.0, 150.0, 147.77777777777777)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.04070796460177)","(1.6, 1.84, 1.8361233480176211)"
12-01-2023 16:17:54.385147,"(5.5, 7.8, 7.809230769230769)","(5.5, 7.2, 6.888888888888888)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 34.833333333333336)","(81.0, 150.0, 146.66666666666666)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.036307692307692)","(1.6, 1.84, 1.825909090909091)"
12-01-2023 16:17:55.798238,"(5.5, 8.0, 7.809230769230769)","(5.5, 7.2, 6.8849230769230765)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 35.46666666666667)","(81.0, 160.0, 150.0)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.036307692307692)","(1.6, 1.84, 1.8369072164948455)"
12-01-2023 16:17:57.086275,"(5.5, 8.0, 7.833333333333333)","(5.5, 7.2, 6.8849230769230765)","(81.0, 150.0, 148.88888888888889)","(19.0, 38.0, 35.46666666666667)","(81.0, 160.0, 142.0)","(81.0, 190.0, 182.0)","(6.0, 7.2, 7.033228840125392)","(1.6, 1.84, 1.8372972972972974)"
12-01-2023 16:17:58.631186,"(5.5, 7.8, 7.7749999999999995)","(5.5, 7.2, 6.95421686746988)","(81.0, 150.0, 154.54545454545453)","(19.0, 38.0, 35.05882352941177)","(81.0, 160.0, 147.14285714285714)","(81.0, 190.0, 186.92307692307693)","(6.0, 7.2, 7.037804878048781)","(1.6, 1.84, 1.841829268292683)"
