,Johnny Cool,Master The Art,Trending Wanda,Unleaded Diesel,Boomburst,Serena Bale,Rock Me Rocco
04-01-2023 12:54:24.893616,"(3.6, 5.1, 4.85)","(3.9, 4.4, 4.300000000000001)","(9.0, 14.0, 12.541666666666666)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.589655172413793)","(10.0, 19.0, 15.48)","(5.5, 8.4, 8.019047619047619)"
04-01-2023 12:54:26.106071,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.228571428571429)","(9.0, 14.0, 12.157894736842104)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.589655172413793)","(10.0, 19.0, 15.48)","(5.5, 8.4, 8.141935483870968)"
04-01-2023 12:54:27.379944,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.228571428571429)","(9.0, 14.0, 12.541666666666666)","(91.0, 580.0, 412.72727272727275)","(2.9, 3.6, 3.589655172413793)","(10.0, 19.0, 16.066666666666666)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:28.530587,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.32)","(9.0, 14.0, 12.541666666666666)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5642857142857145)","(10.0, 19.0, 16.066666666666666)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:29.708072,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.32)","(9.0, 14.0, 12.157894736842104)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5642857142857145)","(10.0, 19.0, 15.48)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:30.870754,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.24)","(9.0, 14.0, 12.541666666666666)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5642857142857145)","(10.0, 19.0, 16.066666666666666)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:31.926561,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.32)","(9.0, 14.0, 12.541666666666666)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.585294117647059)","(10.0, 19.0, 15.48)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:32.959123,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.2)","(9.0, 14.0, 12.033333333333333)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 19.0, 16.75)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:33.997915,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.2)","(9.0, 13.5, 12.342105263157894)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 18.5, 17.545454545454547)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:34.951862,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.300000000000001)","(9.0, 13.5, 12.342105263157894)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 18.5, 16.75)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:35.972298,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.2)","(9.0, 13.5, 12.033333333333333)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 18.5, 17.545454545454547)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:36.971758,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.2)","(9.0, 13.5, 12.033333333333333)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 18.5, 16.75)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:38.037552,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.300000000000001)","(9.0, 13.5, 12.033333333333333)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.566666666666667)","(10.0, 18.5, 16.75)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:39.060014,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.228571428571429)","(9.0, 13.5, 12.033333333333333)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5090909090909093)","(10.0, 18.5, 17.545454545454547)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:40.064006,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.300000000000001)","(9.0, 13.5, 12.342105263157894)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5090909090909093)","(10.0, 18.5, 15.65625)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:41.101378,"(3.6, 5.1, 4.866666666666666)","(3.9, 4.4, 4.2)","(9.0, 13.5, 11.82)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.591304347826087)","(10.0, 18.5, 16.333333333333332)","(5.5, 8.4, 8.092307692307692)"
04-01-2023 12:54:42.280676,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.4, 4.228571428571429)","(9.0, 13.5, 12.051724137931034)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.591304347826087)","(10.0, 18.5, 15.903225806451612)","(5.5, 8.4, 8.044444444444444)"
04-01-2023 12:54:43.486792,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.4, 4.228571428571429)","(9.0, 13.5, 11.82)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.591304347826087)","(10.0, 18.5, 15.403846153846153)","(5.5, 8.4, 8.044444444444444)"
04-01-2023 12:54:44.544142,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.3, 4.15)","(9.0, 13.5, 11.82)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5375)","(10.0, 18.5, 15.403846153846153)","(5.5, 8.4, 8.044444444444444)"
04-01-2023 12:54:45.755056,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.3, 4.138461538461538)","(9.0, 13.5, 12.051724137931034)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5571428571428574)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.044444444444444)"
04-01-2023 12:54:46.816906,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.3, 4.138461538461538)","(9.0, 13.5, 12.051724137931034)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.533333333333333)","(10.0, 18.5, 16.34375)","(5.5, 8.4, 8.08)"
04-01-2023 12:54:47.940250,"(3.6, 5.1, 4.84074074074074)","(3.9, 4.4, 4.24)","(9.0, 13.5, 12.051724137931034)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.533333333333333)","(10.0, 18.5, 15.74)","(5.5, 8.4, 8.16)"
04-01-2023 12:54:48.958819,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.4, 4.32)","(9.0, 13.5, 12.051724137931034)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.51)","(10.0, 18.5, 15.74)","(5.5, 8.4, 8.208)"
04-01-2023 12:54:50.128337,"(3.6, 5.1, 4.8307692307692305)","(3.9, 4.4, 4.24)","(9.0, 13.5, 12.785714285714285)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5073170731707317)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.208)"
04-01-2023 12:54:51.158317,"(3.6, 5.1, 4.8307692307692305)","(3.9, 4.4, 4.24)","(9.0, 13.0, 12.785714285714285)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.522222222222222)","(10.0, 18.5, 15.74)","(5.5, 8.4, 8.208)"
04-01-2023 12:54:52.214179,"(3.6, 5.1, 4.84074074074074)","(3.9, 4.4, 4.32)","(9.0, 13.0, 12.875)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5517241379310347)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.117647058823529)"
04-01-2023 12:54:53.306941,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.4, 4.24)","(9.0, 13.0, 12.875)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.591304347826087)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.08)"
04-01-2023 12:54:54.411682,"(3.6, 5.1, 4.874193548387097)","(3.9, 4.4, 4.222222222222222)","(9.0, 13.0, 12.875)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.557142857142857)","(10.0, 18.5, 15.74)","(5.5, 8.4, 7.92)"
04-01-2023 12:54:55.487269,"(3.7, 5.1, 4.8428571428571425)","(3.9, 4.4, 4.307692307692308)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.65, 3.5375)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.08)"
04-01-2023 12:54:56.481997,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.222222222222222)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5055555555555555)","(10.0, 18.5, 15.74)","(5.5, 8.4, 7.92)"
04-01-2023 12:54:57.473604,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.220000000000001)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.5727272727272728)","(10.0, 18.5, 15.74)","(5.5, 8.4, 7.92)"
04-01-2023 12:54:58.441804,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.183333333333334)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.59)","(10.0, 18.5, 16.2)","(5.5, 8.4, 8.08)"
04-01-2023 12:54:59.351525,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.183333333333334)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.6, 3.59)","(10.0, 18.5, 15.74)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:00.386481,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.183333333333334)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 16.27777777777778)","(5.5, 8.4, 8.08)"
04-01-2023 12:55:01.386163,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.183333333333334)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 15.772727272727273)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:02.351388,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.4, 4.293333333333334)","(9.0, 13.0, 12.11111111111111)","(91.0, 580.0, 420.0)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 15.772727272727273)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:03.322443,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.5, 4.239130434782608)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 16.27777777777778)","(5.5, 8.4, 8.08)"
04-01-2023 12:55:04.310531,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.5, 4.176190476190476)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 15.772727272727273)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:05.324008,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.5, 4.189655172413793)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 16.27777777777778)","(5.5, 8.4, 8.08)"
04-01-2023 12:55:06.371047,"(3.7, 5.1, 4.809677419354839)","(3.9, 4.5, 4.189655172413793)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 15.772727272727273)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:07.403144,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.5, 4.172727272727273)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 16.27777777777778)","(5.5, 8.4, 8.08)"
04-01-2023 12:55:08.447521,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.5, 4.189655172413793)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.5124999999999997)","(10.0, 18.5, 15.875)","(5.5, 8.4, 7.92)"
04-01-2023 12:55:09.528488,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.5, 4.172727272727273)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.45625)","(10.0, 18.5, 16.75)","(5.5, 8.4, 8.08)"
04-01-2023 12:55:10.438204,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.5, 4.172727272727273)","(9.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.45625)","(11.0, 18.5, 16.75)","(6.0, 8.4, 8.0)"
04-01-2023 12:55:11.388257,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.1923076923076925)","(10.0, 13.0, 12.11111111111111)","(91.0, 540.0, 513.75)","(2.9, 3.55, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:12.335090,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.275)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:13.412493,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.293333333333334)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:14.356040,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.293333333333334)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:15.319573,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.2)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:16.234699,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.216666666666667)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:17.170676,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.216666666666667)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:18.140002,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.256521739130434)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 16.75)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:19.082597,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.256521739130434)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 504.375)","(2.9, 3.5, 3.475)","(11.0, 18.5, 15.810344827586206)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:20.021035,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.11111111111111)","(91.0, 110.0, 100.625)","(2.9, 3.5, 3.440909090909091)","(11.0, 18.5, 16.25)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:21.000277,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 457.5)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 15.928571428571429)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:21.903798,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.11111111111111)","(91.0, 530.0, 334.54545454545456)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.25)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:22.816250,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 530.0, 315.0)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.5)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:23.787963,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 360.90909090909093)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:24.702574,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 360.90909090909093)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:25.636170,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 360.90909090909093)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:26.577173,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 360.90909090909093)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:27.541914,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:28.468270,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.863636363636363)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:29.406838,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.146153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 17.346153846153847)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:30.361219,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.085714285714285)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 17.52173913043478)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:31.255029,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.085714285714285)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 17.52173913043478)","(6.0, 8.4, 8.08)"
04-01-2023 12:55:32.201556,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.4, 4.085714285714285)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 17.666666666666668)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:33.135024,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.3, 4.046153846153846)","(10.0, 13.0, 12.04)","(91.0, 510.0, 291.3333333333333)","(2.9, 3.55, 3.440909090909091)","(11.0, 18.5, 16.75)","(6.0, 8.4, 7.92)"
04-01-2023 12:55:34.127150,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.3, 4.05)","(10.0, 13.0, 12.04)","(91.0, 510.0, 281.42857142857144)","(2.9, 3.55, 3.4833333333333334)","(11.0, 16.0, 14.96875)","(6.0, 8.4, 8.64)"
04-01-2023 12:55:35.061879,"(3.7, 5.1, 4.809677419354839)","(3.7, 4.3, 4.05)","(10.0, 13.0, 12.04)","(91.0, 510.0, 281.42857142857144)","(2.9, 3.55, 3.4833333333333334)","(11.0, 16.0, 15.266666666666667)","(6.0, 9.0, 8.7)"
04-01-2023 12:55:35.999274,"(3.7, 5.1, 4.8625)","(3.7, 4.3, 4.170588235294117)","(10.0, 13.0, 12.055555555555555)","(91.0, 500.0, 210.58823529411765)","(2.9, 3.45, 3.361111111111111)","(11.0, 16.0, 15.352941176470589)","(6.0, 9.0, 8.8)"
04-01-2023 12:55:36.953102,"(3.7, 5.1, 4.838095238095238)","(3.7, 4.3, 4.170588235294117)","(10.0, 13.0, 12.055555555555555)","(91.0, 480.0, 285.0)","(2.9, 3.45, 3.3583333333333334)","(11.0, 16.0, 15.352941176470589)","(6.0, 9.0, 8.7)"
04-01-2023 12:55:38.014916,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.170588235294117)","(10.0, 13.0, 12.055555555555555)","(91.0, 450.0, 398.57142857142856)","(2.9, 3.45, 3.3653846153846154)","(11.0, 16.0, 15.352941176470589)","(6.0, 9.0, 8.7)"
04-01-2023 12:55:38.973504,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.209090909090909)","(10.0, 13.0, 12.055555555555555)","(91.0, 430.0, 410.0)","(2.9, 3.45, 3.3653846153846154)","(11.0, 16.0, 15.5)","(6.0, 9.0, 8.8)"
04-01-2023 12:55:40.030129,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.05)","(10.0, 13.0, 12.055555555555555)","(91.0, 430.0, 345.0)","(2.9, 3.45, 3.3653846153846154)","(11.0, 16.0, 16.75)","(6.0, 9.0, 8.866666666666667)"
04-01-2023 12:55:41.065279,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.046153846153846)","(10.0, 13.0, 12.055555555555555)","(91.0, 430.0, 127.5)","(2.9, 3.45, 3.375)","(11.0, 18.0, 15.75)","(6.0, 9.0, 8.761904761904763)"
04-01-2023 12:55:42.147126,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.026086956521739)","(10.0, 13.0, 12.055555555555555)","(91.0, 130.0, 127.5)","(2.9, 3.45, 3.375)","(11.0, 18.5, 15.73076923076923)","(6.0, 9.0, 8.722222222222221)"
04-01-2023 12:55:43.102041,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.026086956521739)","(10.0, 13.0, 12.055555555555555)","(91.0, 130.0, 127.5)","(2.9, 3.45, 3.3653846153846154)","(11.0, 18.5, 15.73076923076923)","(6.0, 9.0, 8.722222222222221)"
04-01-2023 12:55:44.059975,"(3.7, 5.1, 4.825806451612903)","(3.7, 4.3, 4.026086956521739)","(10.0, 13.0, 12.055555555555555)","(91.0, 130.0, 127.5)","(2.9, 3.45, 3.3166666666666664)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.0, 8.75)"
04-01-2023 12:55:45.011107,"(3.7, 5.1, 4.907142857142857)","(3.7, 4.3, 4.199999999999999)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 127.5)","(2.9, 3.35, 3.3666666666666667)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.0, 8.625)"
04-01-2023 12:55:46.008231,"(3.7, 5.1, 4.8652173913043475)","(3.7, 4.3, 4.271428571428571)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 127.5)","(2.9, 3.4, 3.3666666666666667)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.0, 9.011111111111111)"
04-01-2023 12:55:47.035675,"(3.7, 5.1, 4.907142857142857)","(3.7, 4.3, 4.225)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.333333333333333)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.4, 8.700000000000001)"
04-01-2023 12:55:48.008172,"(3.7, 5.1, 4.8652173913043475)","(3.7, 4.3, 4.281818181818181)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.333333333333333)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.4, 8.9)"
04-01-2023 12:55:48.989533,"(3.7, 5.1, 4.907142857142857)","(3.7, 4.3, 4.225)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.314285714285714)","(11.0, 18.5, 15.73076923076923)","(6.0, 9.4, 8.91)"
04-01-2023 12:55:50.016791,"(3.7, 5.1, 4.721052631578948)","(3.7, 4.3, 4.266666666666667)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.333333333333333)","(11.0, 18.5, 16.75)","(6.0, 9.4, 8.991666666666667)"
04-01-2023 12:55:51.075396,"(3.7, 5.1, 4.721052631578948)","(3.7, 4.3, 4.266666666666667)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.34)","(11.0, 18.0, 16.192307692307693)","(6.0, 9.4, 9.133333333333333)"
04-01-2023 12:55:52.156996,"(3.7, 5.1, 4.81875)","(3.7, 4.3, 4.1909090909090905)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.4, 3.2725)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.4, 8.777777777777777)"
04-01-2023 12:55:53.132953,"(3.7, 5.1, 4.8625)","(3.7, 4.3, 4.283333333333333)","(10.0, 13.0, 11.891304347826086)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.3, 3.2725)","(11.0, 18.5, 17.214285714285715)","(6.0, 9.4, 8.777777777777777)"
04-01-2023 12:55:54.113519,"(3.7, 5.1, 4.8652173913043475)","(3.7, 4.3, 4.2555555555555555)","(10.0, 13.0, 11.725)","(91.0, 130.0, 118.33333333333333)","(2.9, 3.3, 3.269565217391304)","(11.0, 18.5, 17.75)","(6.0, 9.4, 8.96923076923077)"
04-01-2023 12:55:55.140751,"(3.7, 5.1, 4.92)","(3.7, 4.3, 4.235714285714286)","(10.0, 13.0, 11.725)","(91.0, 130.0, 102.77777777777777)","(2.9, 3.3, 3.269565217391304)","(11.0, 18.5, 17.75)","(6.0, 9.4, 8.866666666666667)"
04-01-2023 12:55:56.231112,"(3.7, 5.1, 4.8652173913043475)","(3.7, 4.3, 4.2625)","(10.0, 13.0, 11.891304347826086)","(91.0, 80.0, 78.0)","(2.9, 3.3, 3.2666666666666666)","(11.0, 18.5, 17.75)","(6.0, 9.4, 9.08)"
04-01-2023 12:55:57.273911,"(3.7, 5.1, 4.907142857142857)","(3.7, 4.3, 4.235714285714286)","(10.0, 13.0, 11.725)","(91.0, 80.0, 78.0)","(2.9, 3.3, 3.3083333333333336)","(11.0, 18.5, 18.2)","(6.0, 9.4, 9.0)"
04-01-2023 12:55:58.313496,"(3.7, 4.6, 4.419444444444444)","(3.7, 4.4, 4.377777777777778)","(10.0, 13.0, 12.0)","(91.0, 130.0, 119.0)","(2.9, 3.35, 3.3083333333333336)","(11.0, 19.0, 18.75)","(6.0, 9.4, 9.766666666666666)"
04-01-2023 12:55:59.317977,"(3.7, 4.6, 4.5285714285714285)","(3.7, 4.4, 4.273076923076923)","(10.0, 13.0, 12.272727272727273)","(91.0, 95.0, 88.33333333333333)","(2.9, 3.35, 3.3083333333333336)","(11.0, 19.0, 18.75)","(6.0, 10.0, 9.7375)"
