,Alvarez Bale,Quimby Bale,Aston Senator,Sweet Assassin,Call Me Jim,Placid Hero,Ramstein Bale,Whiskey Reef
16-12-2022 14:38:21.203725,"(3.1, 3.7, 3.66969696969697)","(21.0, 32.0, 30.434782608695652)","(13.0, 15.5, 15.24074074074074)","(10.0, 13.5, 13.166666666666666)","(21.0, 50.0, 49.55555555555556)","(6.5, 8.4, 8.378571428571428)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.7293333333333334)"
16-12-2022 14:38:22.130418,"(3.1, 3.7, 3.664772727272727)","(21.0, 32.0, 30.434782608695652)","(13.0, 15.5, 15.378787878787879)","(10.0, 13.5, 13.166666666666666)","(21.0, 50.0, 49.529411764705884)","(6.5, 8.4, 8.388235294117647)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.7289655172413796)"
16-12-2022 14:38:23.049876,"(3.1, 3.7, 3.670967741935484)","(21.0, 32.0, 30.434782608695652)","(13.0, 15.5, 15.166666666666666)","(10.0, 13.5, 13.166666666666666)","(21.0, 50.0, 49.529411764705884)","(6.5, 8.4, 8.388235294117647)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.7289655172413796)"
16-12-2022 14:38:23.970791,"(3.1, 3.7, 3.6675675675675676)","(21.0, 32.0, 30.714285714285715)","(13.0, 15.5, 15.166666666666666)","(10.0, 13.5, 13.166666666666666)","(21.0, 50.0, 49.529411764705884)","(6.5, 8.4, 8.382857142857143)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.7289655172413796)"
16-12-2022 14:38:24.905591,"(3.1, 3.7, 3.6675675675675676)","(21.0, 32.0, 30.0)","(13.0, 15.5, 15.166666666666666)","(10.0, 13.5, 13.137931034482758)","(21.0, 50.0, 48.857142857142854)","(6.5, 8.4, 8.385185185185186)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.735294117647059)"
16-12-2022 14:38:25.831502,"(3.1, 3.7, 3.6666666666666665)","(21.0, 32.0, 30.285714285714285)","(13.0, 15.5, 14.987179487179487)","(10.0, 13.5, 13.137931034482758)","(21.0, 50.0, 49.27272727272727)","(6.5, 8.4, 8.385185185185186)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.74, 2.735294117647059)"
16-12-2022 14:38:26.769885,"(3.1, 3.7, 3.6675675675675676)","(21.0, 32.0, 29.88235294117647)","(13.0, 15.5, 14.987179487179487)","(10.0, 13.5, 13.137931034482758)","(21.0, 50.0, 48.857142857142854)","(6.5, 8.4, 8.385185185185186)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.76, 2.7306666666666666)"
16-12-2022 14:38:27.677978,"(3.1, 3.75, 3.6703125)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.433333333333334)","(10.0, 13.5, 13.191176470588236)","(21.0, 50.0, 48.857142857142854)","(6.5, 8.4, 8.378571428571428)","(14.0, 23.0, 22.225806451612904)","(2.35, 2.76, 2.7306666666666666)"
16-12-2022 14:38:28.595700,"(3.1, 3.75, 3.6755319148936167)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.442857142857143)","(10.0, 13.5, 13.216666666666667)","(21.0, 50.0, 49.27272727272727)","(6.5, 8.4, 8.388235294117647)","(14.0, 23.0, 22.085714285714285)","(2.35, 2.76, 2.737142857142857)"
16-12-2022 14:38:29.515644,"(3.1, 3.75, 3.7029126213592236)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.433333333333334)","(10.0, 13.5, 13.216666666666667)","(21.0, 50.0, 49.111111111111114)","(6.5, 8.4, 8.388235294117647)","(14.0, 23.0, 22.085714285714285)","(2.35, 2.76, 2.7736842105263158)"
16-12-2022 14:38:30.438227,"(3.1, 3.75, 3.6776923076923076)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.393939393939394)","(10.0, 13.5, 13.191176470588236)","(21.0, 50.0, 49.2)","(6.5, 8.4, 8.388235294117647)","(14.0, 23.0, 22.0)","(2.35, 2.78, 2.792413793103448)"
16-12-2022 14:38:31.364298,"(3.1, 3.65, 3.638888888888889)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.35897435897436)","(10.0, 13.5, 13.191176470588236)","(21.0, 50.0, 48.4)","(6.5, 8.4, 8.382857142857143)","(14.0, 23.0, 22.0)","(2.35, 2.8, 2.7699999999999996)"
16-12-2022 14:38:32.305198,"(3.1, 3.7, 3.6551724137931036)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.4)","(10.0, 13.5, 13.181818181818182)","(21.0, 50.0, 49.38461538461539)","(6.5, 8.4, 8.384615384615385)","(14.0, 23.0, 21.53846153846154)","(2.35, 2.78, 2.775833333333333)"
16-12-2022 14:38:33.247111,"(3.1, 3.7, 3.653571428571429)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.083333333333334)","(10.0, 13.5, 12.875)","(21.0, 50.0, 49.38461538461539)","(6.5, 8.4, 8.384615384615385)","(14.0, 23.0, 21.608695652173914)","(2.35, 2.78, 2.7773913043478258)"
16-12-2022 14:38:34.176868,"(3.1, 3.7, 3.6566666666666667)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.155172413793103)","(10.0, 13.5, 13.052631578947368)","(21.0, 50.0, 49.38461538461539)","(6.5, 8.6, 8.406666666666666)","(14.0, 23.0, 21.53846153846154)","(2.35, 2.8, 2.774634146341463)"
16-12-2022 14:38:35.111176,"(3.1, 3.7, 3.6548387096774193)","(21.0, 32.0, 29.88235294117647)","(13.0, 14.5, 14.205882352941176)","(10.0, 13.5, 12.868421052631579)","(21.0, 50.0, 49.38461538461539)","(6.5, 8.6, 8.406666666666666)","(14.0, 23.0, 21.608695652173914)","(2.35, 2.8, 2.774634146341463)"
16-12-2022 14:38:36.017496,"(3.1, 3.65, 3.6261111111111113)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 14.241379310344827)","(10.0, 13.0, 12.833333333333334)","(21.0, 50.0, 49.38461538461539)","(6.5, 8.6, 8.40327868852459)","(14.0, 23.0, 21.608695652173914)","(2.35, 2.8, 2.774634146341463)"
16-12-2022 14:38:36.970293,"(3.1, 3.65, 3.6247368421052633)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 14.323529411764707)","(10.0, 13.0, 12.701754385964913)","(21.0, 50.0, 49.81818181818182)","(6.5, 8.8, 8.65)","(14.0, 23.0, 21.608695652173914)","(2.35, 2.8, 2.776551724137931)"
16-12-2022 14:38:37.906758,"(3.1, 3.65, 3.6391666666666667)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 14.166666666666666)","(10.0, 13.0, 12.655737704918034)","(21.0, 55.0, 54.44444444444444)","(6.5, 8.8, 8.652631578947368)","(14.0, 23.0, 21.51851851851852)","(2.35, 2.78, 2.7807142857142857)"
16-12-2022 14:38:38.813705,"(3.1, 3.65, 3.6372549019607843)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 13.966666666666667)","(10.0, 13.0, 12.625)","(21.0, 60.0, 56.15384615384615)","(6.5, 8.8, 8.652631578947368)","(14.0, 23.0, 21.51851851851852)","(2.35, 2.8, 2.7807142857142857)"
16-12-2022 14:38:39.737022,"(3.1, 3.65, 3.6372549019607843)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 13.966666666666667)","(10.0, 13.0, 12.625)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.71764705882353)","(14.0, 23.0, 21.51851851851852)","(2.35, 2.8, 2.781682242990654)"
16-12-2022 14:38:40.663726,"(3.1, 3.65, 3.6372549019607843)","(21.0, 32.0, 29.833333333333332)","(13.0, 14.5, 13.956521739130435)","(10.0, 13.0, 12.625)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.586046511627908)","(14.0, 23.0, 20.875)","(2.35, 2.8, 2.7858823529411763)"
16-12-2022 14:38:41.595078,"(3.1, 3.65, 3.6320754716981134)","(21.0, 32.0, 30.25)","(13.0, 14.5, 14.011111111111111)","(10.0, 13.0, 12.60655737704918)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.595555555555556)","(14.0, 22.0, 20.875)","(2.35, 2.8, 2.7858823529411763)"
16-12-2022 14:38:42.515780,"(3.1, 3.6, 3.59140625)","(21.0, 32.0, 30.25)","(13.0, 15.0, 14.636363636363637)","(10.0, 13.0, 12.60655737704918)","(21.0, 60.0, 53.333333333333336)","(6.5, 8.8, 8.641666666666667)","(14.0, 19.0, 18.642857142857142)","(2.35, 2.84, 2.868235294117647)"
16-12-2022 14:38:43.439074,"(3.1, 3.6, 3.589423076923077)","(21.0, 32.0, 29.88235294117647)","(13.0, 15.0, 14.636363636363637)","(10.0, 13.0, 12.60655737704918)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.641666666666667)","(14.0, 19.0, 18.642857142857142)","(2.35, 2.88, 2.868235294117647)"
16-12-2022 14:38:44.367613,"(3.1, 3.6, 3.585)","(21.0, 32.0, 31.333333333333332)","(13.0, 15.0, 14.676470588235293)","(10.0, 13.0, 12.60655737704918)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.634782608695653)","(14.0, 19.0, 18.333333333333332)","(2.35, 2.84, 2.8228571428571425)"
16-12-2022 14:38:45.288450,"(3.1, 3.6, 3.589814814814815)","(21.0, 32.0, 31.428571428571427)","(13.0, 15.0, 14.676470588235293)","(10.0, 13.0, 12.571428571428571)","(21.0, 60.0, 55.0)","(6.5, 8.8, 8.546341463414635)","(14.0, 19.0, 18.5)","(2.35, 2.84, 2.8228571428571425)"
16-12-2022 14:38:46.237792,"(3.1, 3.55, 3.5395238095238093)","(21.0, 32.0, 31.428571428571427)","(13.0, 15.0, 14.676470588235293)","(10.0, 13.0, 12.716216216216216)","(21.0, 60.0, 53.333333333333336)","(6.5, 8.8, 8.546341463414635)","(14.0, 19.0, 18.416666666666668)","(2.35, 2.86, 2.83)"
16-12-2022 14:38:47.142186,"(3.1, 3.6, 3.5673267326732674)","(21.0, 34.0, 32.625)","(13.0, 15.0, 14.857142857142858)","(10.0, 13.0, 12.923076923076923)","(21.0, 60.0, 53.333333333333336)","(6.5, 8.8, 8.587755102040816)","(14.0, 19.0, 18.357142857142858)","(2.35, 2.86, 2.836470588235294)"
16-12-2022 14:38:48.065341,"(3.1, 3.6, 3.563157894736842)","(21.0, 34.0, 32.526315789473685)","(13.0, 15.0, 14.894736842105264)","(10.0, 13.0, 12.923076923076923)","(21.0, 60.0, 53.333333333333336)","(6.5, 8.8, 8.610909090909091)","(14.0, 19.0, 18.25)","(2.35, 2.84, 2.8442857142857143)"
16-12-2022 14:38:48.984586,"(3.1, 3.6, 3.5621951219512193)","(21.0, 32.0, 31.846153846153847)","(13.0, 15.0, 14.941176470588236)","(10.0, 13.0, 12.923076923076923)","(21.0, 60.0, 54.285714285714285)","(6.5, 8.8, 8.607407407407408)","(14.0, 19.0, 18.433333333333334)","(2.35, 2.86, 2.848148148148148)"
16-12-2022 14:38:49.905622,"(3.1, 3.6, 3.5621951219512193)","(21.0, 32.0, 31.846153846153847)","(13.0, 15.0, 14.886363636363637)","(10.0, 13.0, 12.923076923076923)","(21.0, 60.0, 54.285714285714285)","(6.5, 8.8, 8.607407407407408)","(14.0, 18.5, 18.433333333333334)","(2.35, 2.86, 2.8545454545454545)"
16-12-2022 14:38:50.840505,"(3.1, 3.6, 3.5670212765957445)","(21.0, 32.0, 31.857142857142858)","(13.0, 15.0, 14.9)","(10.0, 13.0, 12.941176470588236)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.607407407407408)","(14.0, 18.5, 18.166666666666668)","(2.35, 2.86, 2.8545454545454545)"
16-12-2022 14:38:51.766958,"(3.1, 3.6, 3.5605263157894735)","(21.0, 32.0, 31.857142857142858)","(13.0, 15.0, 14.875)","(10.0, 13.0, 12.941176470588236)","(21.0, 55.0, 53.333333333333336)","(6.5, 8.6, 8.546341463414635)","(14.0, 18.5, 18.1)","(2.35, 2.86, 2.836470588235294)"
16-12-2022 14:38:52.717904,"(3.1, 3.6, 3.5710526315789473)","(21.0, 34.0, 32.5)","(13.0, 15.0, 14.694444444444445)","(10.0, 13.0, 12.941176470588236)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.546341463414635)","(14.0, 18.5, 17.8)","(2.35, 2.86, 2.7922123893805306)"
16-12-2022 14:38:53.642193,"(3.1, 3.6, 3.592857142857143)","(21.0, 34.0, 32.857142857142854)","(13.0, 15.0, 14.666666666666666)","(10.0, 13.5, 12.92)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.624)","(14.0, 18.0, 17.76923076923077)","(2.35, 2.84, 2.8024999999999998)"
16-12-2022 14:38:54.561925,"(3.1, 3.65, 3.59)","(21.0, 34.0, 32.857142857142854)","(13.0, 15.0, 14.758620689655173)","(10.0, 13.5, 12.92)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.666666666666668)","(14.0, 18.5, 17.76923076923077)","(2.35, 2.84, 2.8023255813953485)"
16-12-2022 14:38:55.486016,"(3.1, 3.65, 3.587974683544304)","(21.0, 34.0, 32.857142857142854)","(13.0, 15.0, 14.75)","(10.0, 13.5, 12.92)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.675)","(14.0, 18.5, 17.77777777777778)","(2.35, 2.84, 2.824705882352941)"
16-12-2022 14:38:56.427363,"(3.1, 3.6, 3.5875)","(21.0, 34.0, 32.857142857142854)","(13.0, 15.0, 14.844827586206897)","(10.0, 13.5, 12.92)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.675)","(14.0, 18.0, 17.77777777777778)","(2.35, 2.84, 2.8183333333333334)"
16-12-2022 14:38:57.331845,"(3.1, 3.6, 3.592857142857143)","(21.0, 34.0, 33.07692307692308)","(13.0, 15.0, 14.9)","(10.0, 13.5, 12.9)","(21.0, 55.0, 54.285714285714285)","(6.5, 8.8, 8.675)","(14.0, 18.0, 17.77777777777778)","(2.35, 2.84, 2.8183333333333334)"
16-12-2022 14:38:58.257221,"(3.1, 3.6, 3.5721153846153846)","(21.0, 34.0, 33.07692307692308)","(13.0, 15.0, 14.571428571428571)","(10.0, 13.5, 13.013513513513514)","(21.0, 55.0, 54.285714285714285)","(6.5, 9.2, 9.048)","(14.0, 18.0, 17.82608695652174)","(2.35, 2.84, 2.8285)"
16-12-2022 14:38:59.181892,"(3.1, 3.6, 3.5759615384615384)","(21.0, 34.0, 32.90909090909091)","(13.0, 15.0, 14.830357142857142)","(10.0, 13.5, 13.013513513513514)","(21.0, 55.0, 54.285714285714285)","(6.5, 9.2, 9.06060606060606)","(14.0, 18.0, 17.863636363636363)","(2.35, 2.86, 2.816923076923077)"
16-12-2022 14:39:00.126112,"(3.1, 3.65, 3.6275)","(21.0, 34.0, 33.25)","(13.0, 15.0, 14.885714285714286)","(10.0, 13.5, 12.794117647058824)","(21.0, 55.0, 54.285714285714285)","(6.5, 9.2, 9.016216216216216)","(14.0, 18.0, 17.642857142857142)","(2.35, 2.84, 2.787272727272727)"
16-12-2022 14:39:01.064135,"(3.1, 3.65, 3.619911504424779)","(21.0, 34.0, 33.05263157894737)","(13.0, 15.0, 14.741379310344827)","(10.0, 13.5, 12.754237288135593)","(21.0, 60.0, 56.0)","(6.5, 9.2, 9.016216216216216)","(14.0, 18.0, 17.514285714285712)","(2.4, 2.82, 2.8)"
16-12-2022 14:39:02.000789,"(3.1, 3.6, 3.5833333333333335)","(21.0, 34.0, 33.0)","(13.0, 15.0, 14.75)","(10.0, 13.5, 12.8125)","(21.0, 60.0, 56.0)","(6.5, 9.2, 9.035294117647059)","(14.0, 18.0, 17.428571428571427)","(2.4, 2.82, 2.80875)"
16-12-2022 14:39:02.936925,"(3.1, 3.6, 3.5833333333333335)","(21.0, 34.0, 33.1578947368421)","(13.0, 15.0, 14.75)","(10.0, 13.0, 12.895833333333334)","(21.0, 60.0, 57.333333333333336)","(6.5, 9.2, 8.993406593406593)","(14.0, 18.0, 17.18)","(2.4, 2.82, 2.788695652173913)"
16-12-2022 14:39:03.843989,"(3.1, 3.6, 3.5833333333333335)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.716666666666667)","(10.0, 13.0, 12.661764705882353)","(21.0, 60.0, 57.333333333333336)","(6.5, 9.2, 9.025641025641026)","(14.0, 17.5, 16.782608695652176)","(2.4, 2.82, 2.7966666666666664)"
16-12-2022 14:39:04.781320,"(3.1, 3.6, 3.5858695652173913)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.716666666666667)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 57.333333333333336)","(7.0, 9.2, 8.96551724137931)","(14.0, 17.0, 16.782608695652176)","(2.4, 2.8, 2.813333333333333)"
16-12-2022 14:39:05.713813,"(3.1, 3.6, 3.5858695652173913)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.75)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 57.333333333333336)","(7.0, 9.0, 8.944827586206896)","(14.0, 17.0, 16.75)","(2.4, 2.82, 2.8145098039215686)"
16-12-2022 14:39:06.629994,"(3.1, 3.6, 3.591666666666667)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.783333333333333)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 56.36363636363636)","(7.0, 9.0, 8.944827586206896)","(14.0, 17.0, 16.75)","(2.4, 2.82, 2.8088524590163932)"
16-12-2022 14:39:07.578659,"(3.1, 3.6, 3.591666666666667)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.814285714285715)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 56.36363636363636)","(7.0, 9.2, 8.98235294117647)","(14.0, 17.0, 16.695652173913043)","(2.4, 2.82, 2.810344827586207)"
16-12-2022 14:39:08.486621,"(3.1, 3.6, 3.591666666666667)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.84375)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 56.36363636363636)","(7.0, 9.2, 8.98235294117647)","(14.0, 17.0, 16.695652173913043)","(2.4, 2.82, 2.8003508771929826)"
16-12-2022 14:39:09.427229,"(3.1, 3.6, 3.591666666666667)","(21.0, 34.0, 33.46666666666667)","(13.0, 15.0, 14.84375)","(10.0, 13.0, 12.726190476190476)","(21.0, 60.0, 56.36363636363636)","(7.0, 9.2, 9.011111111111111)","(14.0, 17.0, 16.695652173913043)","(2.4, 2.82, 2.775151515151515)"
16-12-2022 14:39:10.347830,"(3.1, 3.65, 3.5947154471544716)","(21.0, 34.0, 33.55555555555556)","(13.0, 15.5, 15.11111111111111)","(10.0, 13.0, 12.771428571428572)","(21.0, 60.0, 55.78947368421053)","(7.0, 9.2, 9.011111111111111)","(14.0, 17.0, 16.591836734693878)","(2.4, 2.78, 2.767857142857143)"
16-12-2022 14:39:11.283694,"(3.1, 3.65, 3.60187969924812)","(21.0, 34.0, 33.55555555555556)","(13.0, 15.0, 14.797297297297296)","(10.0, 13.0, 12.827586206896552)","(21.0, 55.0, 53.4375)","(7.0, 9.2, 8.95609756097561)","(14.0, 17.0, 16.597826086956523)","(2.4, 2.78, 2.7843478260869565)"
16-12-2022 14:39:12.187561,"(3.1, 3.65, 3.597540983606557)","(21.0, 34.0, 33.64705882352941)","(13.0, 15.5, 14.828358208955224)","(10.0, 13.5, 12.767605633802816)","(21.0, 55.0, 53.4375)","(7.0, 9.0, 8.88)","(14.0, 17.0, 16.591836734693878)","(2.4, 2.8, 2.7887179487179483)"
16-12-2022 14:39:13.125530,"(3.1, 3.65, 3.597540983606557)","(21.0, 34.0, 33.64705882352941)","(13.0, 15.5, 14.828358208955224)","(10.0, 13.5, 12.756756756756756)","(21.0, 55.0, 53.23529411764706)","(7.0, 9.0, 9.185714285714287)","(14.0, 17.0, 16.395833333333332)","(2.4, 2.8, 2.789767441860465)"
16-12-2022 14:39:14.032477,"(3.1, 3.6, 3.583695652173913)","(21.0, 34.0, 33.142857142857146)","(13.0, 15.5, 15.342592592592592)","(10.0, 13.5, 12.904255319148936)","(21.0, 50.0, 47.6)","(7.0, 9.4, 9.32857142857143)","(14.0, 16.5, 16.395833333333332)","(2.4, 2.8, 2.789767441860465)"
16-12-2022 14:39:14.954966,"(3.1, 3.6, 3.58972602739726)","(21.0, 34.0, 33.1)","(13.0, 15.5, 15.352380952380953)","(10.0, 13.5, 12.904255319148936)","(21.0, 50.0, 46.92307692307692)","(7.0, 9.6, 9.49879518072289)","(14.0, 16.5, 16.233333333333334)","(2.4, 2.8, 2.7836363636363632)"
16-12-2022 14:39:15.867973,"(3.1, 3.65, 3.6058333333333334)","(21.0, 34.0, 33.1)","(13.0, 15.5, 15.342592592592592)","(10.0, 13.5, 12.895833333333334)","(21.0, 48.0, 46.0)","(7.0, 9.6, 9.488372093023255)","(14.0, 16.5, 16.18421052631579)","(2.4, 2.8, 2.772075471698113)"
16-12-2022 14:39:16.806896,"(3.1, 3.65, 3.60546875)","(21.0, 34.0, 32.916666666666664)","(13.0, 15.5, 15.359223300970873)","(10.0, 13.5, 12.895833333333334)","(21.0, 48.0, 45.0)","(7.0, 9.6, 9.488372093023255)","(14.0, 16.5, 16.068181818181817)","(2.4, 2.8, 2.7788235294117647)"
16-12-2022 14:39:17.733912,"(3.1, 3.65, 3.60546875)","(21.0, 34.0, 32.869565217391305)","(13.0, 15.5, 15.359223300970873)","(10.0, 13.5, 12.895833333333334)","(21.0, 48.0, 45.0)","(7.0, 9.6, 9.488372093023255)","(14.0, 16.5, 16.068181818181817)","(2.4, 2.8, 2.7706666666666666)"
16-12-2022 14:39:18.672337,"(3.1, 3.65, 3.60546875)","(21.0, 34.0, 32.869565217391305)","(13.0, 15.5, 15.359223300970873)","(10.0, 13.5, 12.865384615384615)","(21.0, 48.0, 45.142857142857146)","(7.0, 9.6, 9.487058823529411)","(14.0, 16.5, 16.068181818181817)","(2.4, 2.78, 2.770561797752809)"
16-12-2022 14:39:19.610811,"(3.1, 3.65, 3.60546875)","(21.0, 34.0, 32.869565217391305)","(13.0, 15.5, 15.359223300970873)","(10.0, 13.5, 12.865384615384615)","(21.0, 48.0, 45.142857142857146)","(7.0, 9.6, 9.345652173913043)","(14.0, 16.5, 16.068181818181817)","(2.4, 2.78, 2.770561797752809)"
16-12-2022 14:39:20.563434,"(3.1, 3.65, 3.60546875)","(21.0, 34.0, 32.869565217391305)","(13.0, 15.5, 15.36697247706422)","(10.0, 13.5, 12.865384615384615)","(21.0, 48.0, 45.142857142857146)","(7.0, 9.4, 9.345652173913043)","(14.0, 16.5, 16.057692307692307)","(2.4, 2.78, 2.7723809523809524)"
16-12-2022 14:39:21.485715,"(3.1, 3.65, 3.619387755102041)","(21.0, 34.0, 32.869565217391305)","(13.0, 16.0, 15.647058823529411)","(10.0, 13.5, 12.910714285714286)","(21.0, 48.0, 45.142857142857146)","(7.0, 9.4, 9.345652173913043)","(14.0, 16.5, 16.115384615384617)","(2.4, 2.78, 2.7723809523809524)"
16-12-2022 14:39:22.395861,"(3.1, 3.7, 3.6384615384615384)","(21.0, 34.0, 32.869565217391305)","(13.0, 16.0, 15.785714285714286)","(10.0, 12.5, 12.352941176470589)","(21.0, 48.0, 44.25)","(7.0, 9.4, 9.345652173913043)","(14.0, 16.5, 16.115384615384617)","(2.4, 2.78, 2.7723809523809524)"
16-12-2022 14:39:23.319099,"(3.1, 3.7, 3.675)","(21.0, 34.0, 33.1764705882353)","(13.0, 16.0, 15.831325301204819)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 44.0)","(7.0, 9.4, 9.34320987654321)","(14.0, 16.0, 15.741379310344827)","(2.35, 2.8, 2.7727272727272725)"
16-12-2022 14:39:24.240123,"(3.1, 3.7, 3.6863636363636365)","(21.0, 34.0, 33.53846153846154)","(13.0, 16.0, 15.82716049382716)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 45.27272727272727)","(7.0, 9.4, 9.34320987654321)","(14.0, 16.0, 15.71875)","(2.35, 2.78, 2.7716666666666665)"
16-12-2022 14:39:25.181166,"(3.1, 3.7, 3.6903225806451614)","(21.0, 34.0, 33.53846153846154)","(13.0, 15.5, 15.289473684210526)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 44.8)","(7.0, 9.4, 9.3425)","(14.0, 16.0, 15.71875)","(2.35, 2.78, 2.7787499999999996)"
16-12-2022 14:39:26.118668,"(3.1, 3.75, 3.6844827586206894)","(21.0, 34.0, 33.53846153846154)","(13.0, 15.5, 15.217391304347826)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 44.8)","(7.0, 9.4, 9.346511627906978)","(14.0, 16.0, 15.71875)","(2.35, 2.78, 2.776)"
16-12-2022 14:39:27.048635,"(3.1, 3.7, 3.6890625)","(21.0, 34.0, 33.53846153846154)","(13.0, 15.5, 15.25)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 44.8)","(7.0, 9.4, 9.326)","(14.0, 16.0, 15.605263157894736)","(2.35, 2.8, 2.7730232558139534)"
16-12-2022 14:39:27.968968,"(3.1, 3.7, 3.6890625)","(21.0, 34.0, 33.57142857142857)","(13.0, 15.5, 15.25)","(10.0, 12.5, 12.387755102040817)","(21.0, 48.0, 45.333333333333336)","(7.0, 9.4, 8.981818181818182)","(14.0, 16.0, 15.605263157894736)","(2.35, 2.8, 2.7775)"
16-12-2022 14:39:28.912156,"(3.1, 3.75, 3.683333333333333)","(21.0, 34.0, 33.57142857142857)","(13.0, 15.5, 15.25)","(10.0, 13.0, 12.618055555555555)","(21.0, 48.0, 44.57142857142857)","(7.0, 9.0, 8.915942028985507)","(14.0, 16.0, 15.571428571428571)","(2.35, 2.8, 2.781647058823529)"
16-12-2022 14:39:29.815529,"(3.1, 3.75, 3.6415254237288135)","(21.0, 34.0, 33.69230769230769)","(13.0, 15.5, 15.386363636363637)","(10.0, 13.0, 12.669354838709678)","(21.0, 60.0, 52.0)","(7.0, 9.2, 8.830188679245284)","(14.0, 16.0, 15.571428571428571)","(2.35, 2.84, 2.781647058823529)"
16-12-2022 14:39:30.705854,"(3.1, 99998, 9998.5)","(21.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(2.35, 99998, 9998.5)"
16-12-2022 14:39:31.608890,"(3.1, 99998, 9998.5)","(21.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(2.35, 99998, 9998.5)"
16-12-2022 14:39:32.511166,"(3.1, 99998, 9998.5)","(21.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(2.35, 99998, 9998.5)"
16-12-2022 14:39:33.431023,"(3.1, 99998, 9998.5)","(21.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(2.35, 99998, 9998.5)"
16-12-2022 14:39:34.321788,"(3.1, 99998, 9998.5)","(21.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(2.35, 99998, 9998.5)"
