,Victa Lisa,Velocity Nikki,South Aussie Boy,Your Girl Airlie,Flaming Galah,Little Franky
06-01-2023 11:39:12.708081,"(2.15, 2.44, 2.4387499999999998)","(3.9, 5.6, 5.533333333333333)","(3.6, 4.3, 4.247727272727273)","(10.0, 14.5, 14.026315789473685)","(8.0, 10.0, 9.5)","(41.0, 130.0, 107.5)"
06-01-2023 11:39:13.695733,"(2.15, 2.44, 2.4375)","(3.9, 5.7, 5.566666666666667)","(3.6, 4.3, 4.207692307692308)","(10.0, 14.5, 14.029411764705882)","(8.0, 10.0, 9.50909090909091)","(41.0, 120.0, 124.61538461538461)"
06-01-2023 11:39:14.620649,"(2.15, 2.44, 2.4299999999999997)","(3.9, 5.8, 5.68)","(3.6, 4.3, 4.208)","(10.0, 14.5, 14.03125)","(8.0, 10.0, 9.50909090909091)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:15.802075,"(2.15, 2.46, 2.450149253731343)","(3.9, 5.8, 5.6)","(3.6, 4.3, 4.204166666666667)","(10.0, 14.5, 14.03125)","(8.0, 10.0, 9.46)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:16.905422,"(2.15, 2.46, 2.431111111111111)","(3.9, 5.8, 5.6)","(3.6, 4.3, 4.204166666666667)","(10.0, 14.5, 14.03125)","(8.0, 10.0, 9.46)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:17.829249,"(2.15, 2.46, 2.4326315789473685)","(3.9, 5.8, 5.7)","(3.6, 4.3, 4.204)","(10.0, 14.5, 14.029411764705882)","(8.0, 10.0, 9.46)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:19.045997,"(2.15, 2.46, 2.4326315789473685)","(3.9, 5.8, 5.766666666666667)","(3.6, 4.3, 4.204166666666667)","(10.0, 14.5, 13.907407407407407)","(8.0, 10.0, 9.46)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:20.138982,"(2.15, 2.46, 2.454285714285714)","(3.9, 5.8, 5.6499999999999995)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 10.0, 10.392857142857142)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:21.275225,"(2.15, 2.48, 2.465)","(3.9, 5.8, 5.64)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 10.5, 10.55)","(41.0, 130.0, 124.81481481481481)"
06-01-2023 11:39:22.476058,"(2.15, 2.46, 2.45)","(3.9, 5.8, 5.64)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.846153846153847)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 124.81481481481481)"
06-01-2023 11:39:23.648545,"(2.15, 2.46, 2.45)","(3.9, 5.8, 5.64)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 124.81481481481481)"
06-01-2023 11:39:24.622001,"(2.15, 2.46, 2.4384615384615382)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 124.81481481481481)"
06-01-2023 11:39:25.670503,"(2.15, 2.46, 2.4345454545454546)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.846153846153847)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 124.81481481481481)"
06-01-2023 11:39:26.640707,"(2.15, 2.48, 2.466875)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.846153846153847)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 124.61538461538461)"
06-01-2023 11:39:27.646792,"(2.15, 2.48, 2.4755555555555557)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 116.66666666666667)"
06-01-2023 11:39:28.562109,"(2.15, 2.48, 2.4476923076923076)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.846153846153847)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 116.66666666666667)"
06-01-2023 11:39:29.581398,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 11.0, 10.461538461538462)","(41.0, 130.0, 124.78260869565217)"
06-01-2023 11:39:30.672763,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.8, 5.72)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 13.69047619047619)","(8.0, 11.0, 10.461538461538462)","(41.0, 130.0, 124.78260869565217)"
06-01-2023 11:39:31.710022,"(2.15, 2.46, 2.449090909090909)","(3.9, 5.6, 5.574999999999999)","(3.6, 4.3, 4.205882352941177)","(10.0, 14.5, 13.846153846153847)","(8.0, 11.0, 10.444444444444445)","(41.0, 130.0, 120.0)"
06-01-2023 11:39:32.843895,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.6, 5.574999999999999)","(3.6, 4.3, 4.20204081632653)","(10.0, 14.5, 15.873239436619718)","(8.0, 11.0, 10.466666666666667)","(41.0, 130.0, 120.0)"
06-01-2023 11:39:33.806016,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.6, 5.574999999999999)","(3.6, 4.3, 4.20204081632653)","(10.0, 16.0, 15.977272727272727)","(8.0, 11.0, 10.466666666666667)","(41.0, 130.0, 120.0)"
06-01-2023 11:39:34.798071,"(2.15, 2.46, 2.449090909090909)","(3.9, 5.6, 5.574999999999999)","(3.6, 4.3, 4.20204081632653)","(10.0, 15.5, 15.963414634146341)","(8.0, 11.0, 10.411764705882353)","(41.0, 130.0, 120.0)"
06-01-2023 11:39:35.775909,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.6, 5.574999999999999)","(3.6, 4.3, 4.20204081632653)","(10.0, 16.0, 15.963414634146341)","(8.0, 10.5, 10.411764705882353)","(41.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:36.860264,"(2.15, 2.46, 2.449090909090909)","(3.9, 5.6, 5.62)","(3.6, 4.3, 4.20204081632653)","(10.0, 16.0, 15.964285714285714)","(8.0, 10.5, 10.033333333333333)","(41.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:37.836677,"(2.15, 2.46, 2.4566666666666666)","(3.9, 5.7, 5.62)","(3.6, 4.3, 4.20204081632653)","(10.0, 16.0, 15.82258064516129)","(8.0, 10.5, 10.033333333333333)","(41.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:38.972824,"(2.15, 2.46, 2.4483333333333333)","(3.9, 5.7, 5.6)","(3.6, 4.3, 4.20204081632653)","(10.0, 16.5, 15.82258064516129)","(8.0, 10.5, 9.975000000000001)","(41.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:39.959270,"(2.15, 2.46, 2.433333333333333)","(3.9, 5.7, 5.62)","(3.6, 4.3, 4.18)","(10.0, 16.5, 15.82258064516129)","(8.0, 10.5, 9.68)","(41.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:40.881992,"(2.15, 2.46, 2.4553846153846153)","(4.0, 5.7, 5.6)","(3.5, 4.3, 4.18)","(10.0, 16.5, 15.107142857142858)","(8.5, 10.0, 9.777777777777777)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:41.998414,"(2.15, 2.48, 2.461333333333333)","(4.0, 5.5, 5.48)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.5, 15.593023255813954)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:43.249352,"(2.15, 2.5, 2.483076923076923)","(4.0, 5.5, 5.23)","(3.5, 4.3, 4.173469387755102)","(10.0, 16.5, 15.593023255813954)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:44.494620,"(2.15, 2.5, 2.48)","(4.0, 5.5, 5.32)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.5, 15.714285714285714)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:45.620024,"(2.15, 2.48, 2.476)","(4.0, 5.5, 5.32)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.0, 15.714285714285714)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:46.808326,"(2.15, 2.48, 2.466666666666667)","(4.0, 5.5, 5.32)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.0, 15.714285714285714)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:47.917670,"(2.15, 2.48, 2.466666666666667)","(4.0, 5.5, 5.32)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.0, 15.625)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 123.33333333333334)"
06-01-2023 11:39:48.844165,"(2.15, 2.48, 2.4699999999999998)","(4.0, 5.5, 5.32)","(3.5, 4.3, 4.185185185185185)","(10.0, 16.0, 15.625)","(8.5, 10.0, 9.333333333333332)","(51.0, 130.0, 124.70588235294117)"
06-01-2023 11:39:49.826077,"(2.15, 2.3, 2.2873684210526313)","(4.0, 5.6, 5.538461538461538)","(3.5, 4.6, 4.567647058823529)","(10.0, 16.0, 15.666666666666666)","(8.0, 10.5, 9.714285714285715)","(51.0, 130.0, 124.70588235294117)"
06-01-2023 11:39:50.825838,"(2.15, 2.34, 2.2866666666666666)","(4.0, 5.6, 5.428571428571429)","(3.5, 4.7, 4.643589743589744)","(11.0, 16.0, 15.5)","(8.5, 10.5, 9.675)","(51.0, 130.0, 124.70588235294117)"
06-01-2023 11:39:52.174496,"(2.15, 2.34, 2.336)","(4.0, 5.6, 5.533333333333333)","(3.5, 4.7, 4.593617021276596)","(11.0, 16.0, 15.5)","(8.5, 10.5, 9.714285714285715)","(51.0, 130.0, 124.70588235294117)"
06-01-2023 11:39:53.457480,"(2.15, 2.34, 2.338)","(4.0, 5.6, 5.425000000000001)","(3.6, 4.6, 4.634328358208955)","(11.0, 16.0, 15.666666666666666)","(8.5, 10.5, 9.522222222222222)","(51.0, 130.0, 117.5)"
06-01-2023 11:39:54.604405,"(2.15, 2.32, 2.3155555555555556)","(4.0, 5.6, 5.5125)","(3.6, 4.7, 4.634328358208955)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.464705882352941)","(51.0, 120.0, 117.5)"
06-01-2023 11:39:55.764374,"(2.15, 2.32, 2.3155555555555556)","(4.0, 5.6, 5.475)","(3.6, 4.7, 4.608333333333333)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.464705882352941)","(51.0, 120.0, 117.5)"
06-01-2023 11:39:57.015525,"(2.15, 2.34, 2.311)","(4.0, 5.6, 5.51)","(3.6, 4.7, 4.608333333333333)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.464705882352941)","(51.0, 120.0, 117.5)"
06-01-2023 11:39:58.340184,"(2.15, 2.32, 2.3162499999999997)","(4.0, 5.6, 5.653846153846154)","(3.6, 4.7, 4.618518518518519)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.5)","(51.0, 120.0, 124.70588235294117)"
06-01-2023 11:39:59.594054,"(2.15, 2.34, 2.3247619047619046)","(4.0, 5.7, 5.623529411764705)","(3.6, 4.7, 4.629032258064516)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.5)","(51.0, 130.0, 124.375)"
06-01-2023 11:40:00.824953,"(2.15, 2.32, 2.3123809523809524)","(4.0, 5.8, 5.623529411764705)","(3.6, 4.7, 4.629032258064516)","(11.0, 16.0, 15.6875)","(8.5, 10.5, 9.7)","(51.0, 130.0, 124.375)"
06-01-2023 11:40:02.074570,"(2.15, 2.3, 2.2962499999999997)","(4.0, 5.8, 5.684615384615385)","(3.6, 4.7, 4.645)","(11.0, 16.0, 15.6875)","(8.5, 10.0, 9.95)","(51.0, 130.0, 119.5)"
06-01-2023 11:40:03.080228,"(2.15, 2.26, 2.256)","(4.0, 5.8, 5.615384615384615)","(3.6, 4.9, 4.81875)","(11.0, 16.0, 15.666666666666666)","(8.5, 10.0, 9.95)","(51.0, 130.0, 119.5)"
06-01-2023 11:40:04.176396,"(2.15, 2.24, 2.238518518518519)","(4.0, 5.8, 5.834782608695653)","(3.6, 4.9, 4.874418604651163)","(11.0, 16.0, 15.321428571428571)","(8.5, 10.0, 9.975)","(51.0, 130.0, 118.57142857142857)"
06-01-2023 11:40:05.372879,"(2.15, 2.28, 2.2676923076923075)","(4.0, 5.9, 5.834782608695653)","(3.6, 4.9, 4.874418604651163)","(11.0, 15.5, 15.431034482758621)","(8.5, 10.5, 9.946153846153846)","(51.0, 130.0, 112.22222222222223)"
06-01-2023 11:40:06.532185,"(2.15, 2.28, 2.258604651162791)","(4.0, 5.8, 5.7379310344827585)","(3.6, 4.9, 4.874418604651163)","(11.0, 15.5, 15.4)","(8.5, 10.5, 9.975)","(51.0, 130.0, 117.33333333333333)"
06-01-2023 11:40:07.677201,"(2.15, 2.28, 2.263448275862069)","(4.0, 5.8, 5.702857142857143)","(3.6, 4.9, 4.864102564102565)","(11.0, 15.5, 15.4)","(8.5, 10.5, 9.975)","(51.0, 120.0, 117.33333333333333)"
06-01-2023 11:40:08.770121,"(2.1, 2.28, 2.263448275862069)","(4.0, 5.8, 5.702857142857143)","(3.7, 4.9, 4.864102564102565)","(11.0, 15.5, 15.08974358974359)","(8.5, 10.5, 9.959999999999999)","(51.0, 120.0, 116.25)"
06-01-2023 11:40:09.875361,"(2.1, 2.28, 2.2653333333333334)","(4.0, 5.7, 5.6875)","(3.7, 5.0, 4.926666666666667)","(11.0, 15.5, 13.966666666666667)","(8.5, 10.5, 9.959999999999999)","(51.0, 120.0, 116.25)"
06-01-2023 11:40:10.936455,"(2.1, 2.28, 2.2716666666666665)","(4.0, 5.8, 5.699999999999999)","(3.7, 5.0, 4.926666666666667)","(11.0, 14.0, 13.966666666666667)","(8.5, 10.5, 9.959999999999999)","(51.0, 120.0, 105.0)"
06-01-2023 11:40:11.953830,"(2.1, 2.28, 2.275348837209302)","(4.0, 5.8, 5.699999999999999)","(3.7, 5.0, 4.926666666666667)","(11.0, 14.0, 13.978260869565217)","(8.5, 10.5, 10.0)","(51.0, 120.0, 103.33333333333333)"
06-01-2023 11:40:13.028774,"(2.1, 2.3, 2.265054945054945)","(4.0, 5.8, 5.699999999999999)","(3.7, 5.0, 4.913846153846154)","(11.0, 15.0, 14.552631578947368)","(8.5, 10.5, 10.020000000000001)","(51.0, 120.0, 102.5)"
06-01-2023 11:40:14.173442,"(2.1, 2.26, 2.25)","(4.0, 5.8, 5.728571428571429)","(3.7, 5.0, 4.925423728813559)","(11.0, 15.0, 14.620689655172415)","(8.5, 10.5, 10.02)","(51.0, 120.0, 103.33333333333333)"
06-01-2023 11:40:15.161888,"(2.1, 2.24, 2.236)","(4.0, 5.8, 5.699999999999999)","(3.7, 5.0, 4.925423728813559)","(11.0, 15.0, 14.620689655172415)","(8.5, 10.5, 10.023809523809524)","(51.0, 120.0, 105.0)"
06-01-2023 11:40:16.229483,"(2.1, 2.24, 2.2380000000000004)","(4.0, 5.8, 5.736363636363636)","(3.7, 5.0, 4.932307692307692)","(11.0, 15.0, 14.571428571428571)","(8.5, 10.5, 10.023809523809524)","(51.0, 120.0, 105.0)"
06-01-2023 11:40:17.341876,"(2.1, 2.24, 2.2380000000000004)","(4.0, 5.8, 5.694736842105263)","(3.7, 5.0, 4.926666666666667)","(11.0, 15.0, 14.892857142857142)","(8.5, 10.5, 10.033333333333333)","(51.0, 120.0, 103.33333333333333)"
06-01-2023 11:40:18.422725,"(2.1, 2.26, 2.2375510204081634)","(4.0, 5.8, 5.623529411764705)","(3.7, 5.0, 4.926666666666667)","(11.0, 15.5, 14.892857142857142)","(8.5, 10.5, 10.033333333333333)","(51.0, 120.0, 103.33333333333333)"
06-01-2023 11:40:19.579160,"(2.1, 2.26, 2.2365384615384616)","(4.0, 5.7, 5.627272727272727)","(3.7, 5.0, 4.963157894736843)","(11.0, 15.5, 14.923076923076923)","(8.5, 10.5, 10.033333333333333)","(51.0, 120.0, 103.33333333333333)"
06-01-2023 11:40:20.916673,"(2.1, 2.28, 2.2704347826086955)","(4.0, 5.5, 5.433333333333334)","(3.7, 5.0, 4.958823529411765)","(11.0, 15.5, 14.954545454545455)","(8.5, 10.5, 10.176470588235293)","(51.0, 120.0, 105.0)"
06-01-2023 11:40:22.149612,"(2.1, 2.28, 2.260869565217391)","(4.0, 5.5, 5.442105263157894)","(3.7, 5.0, 4.970454545454546)","(11.0, 15.5, 15.0)","(8.5, 10.5, 10.344827586206897)","(51.0, 120.0, 101.42857142857143)"
06-01-2023 11:40:23.335381,"(2.1, 2.28, 2.266746987951807)","(4.0, 5.5, 5.442105263157894)","(3.7, 5.0, 4.970454545454546)","(11.0, 15.5, 15.0)","(8.5, 10.5, 10.344827586206897)","(51.0, 110.0, 98.75)"
06-01-2023 11:40:24.652350,"(2.1, 2.28, 2.28)","(4.0, 5.5, 5.362857142857143)","(3.8, 5.0, 4.958064516129032)","(11.0, 15.5, 15.125)","(8.5, 10.5, 10.333333333333334)","(51.0, 110.0, 98.75)"
06-01-2023 11:40:25.971946,"(2.1, 2.3, 2.28)","(4.0, 5.5, 5.3578947368421055)","(3.8, 5.0, 4.952941176470588)","(11.0, 15.5, 15.125)","(8.5, 10.5, 10.333333333333334)","(51.0, 110.0, 92.85714285714286)"
06-01-2023 11:40:27.277218,"(2.1, 2.3, 2.2769565217391303)","(4.0, 5.4, 5.3578947368421055)","(3.8, 5.0, 4.928888888888889)","(11.0, 15.5, 16.15909090909091)","(8.5, 10.5, 10.294117647058824)","(51.0, 110.0, 92.5)"
06-01-2023 11:40:28.419098,"(2.1, 2.3, 2.2769565217391303)","(4.0, 5.4, 5.3578947368421055)","(3.8, 5.0, 4.927659574468086)","(11.0, 16.5, 16.180851063829788)","(8.5, 10.5, 10.104166666666666)","(51.0, 110.0, 92.5)"
06-01-2023 11:40:29.525371,"(2.1, 2.3, 2.2741463414634144)","(4.0, 5.4, 5.3578947368421055)","(3.8, 5.0, 4.905555555555556)","(11.0, 16.5, 16.03125)","(8.5, 10.5, 10.03125)","(51.0, 110.0, 92.85714285714286)"
06-01-2023 11:40:30.618487,"(2.1, 2.3, 2.270841121495327)","(4.0, 5.4, 5.346666666666667)","(3.8, 5.0, 5.037037037037037)","(11.0, 16.5, 16.03125)","(8.5, 10.5, 10.03125)","(51.0, 110.0, 94.0)"
06-01-2023 11:40:31.733067,"(2.1, 2.28, 2.273488372093023)","(4.0, 5.4, 5.327272727272727)","(3.8, 5.1, 5.013888888888889)","(11.0, 16.5, 15.905405405405405)","(8.5, 10.5, 10.091666666666667)","(51.0, 110.0, 93.33333333333333)"
06-01-2023 11:40:32.887816,"(2.1, 2.3, 2.29)","(4.0, 5.4, 5.327272727272727)","(3.8, 5.1, 4.9974358974358974)","(11.0, 16.0, 15.879310344827585)","(8.5, 10.5, 10.076315789473684)","(51.0, 110.0, 93.33333333333333)"
06-01-2023 11:40:34.031829,"(2.1, 2.3, 2.2730232558139534)","(4.0, 5.4, 5.291428571428572)","(3.8, 5.1, 5.097270955165691)","(11.0, 16.0, 15.61111111111111)","(8.5, 10.5, 10.15)","(51.0, 110.0, 94.0)"
06-01-2023 11:40:35.143447,"(2.1, 2.3, 2.276326530612245)","(4.0, 5.4, 5.36842105263158)","(3.8, 5.1, 5.187640449438202)","(11.0, 16.0, 15.208333333333334)","(8.5, 10.5, 10.13793103448276)","(51.0, 110.0, 94.0)"
06-01-2023 11:40:36.159527,"(2.05, 2.3, 2.2745054945054943)","(4.0, 5.3, 5.2823529411764705)","(3.8, 5.2, 5.187640449438202)","(11.0, 15.5, 15.272727272727273)","(8.5, 10.5, 10.096969696969698)","(51.0, 110.0, 93.33333333333333)"
06-01-2023 11:40:37.154213,"(2.05, 2.3, 2.2745054945054943)","(4.0, 5.2, 5.165)","(3.8, 5.2, 5.209090909090909)","(11.0, 15.5, 15.092592592592592)","(8.5, 10.5, 10.096969696969698)","(51.0, 110.0, 93.33333333333333)"
06-01-2023 11:40:38.284399,"(2.05, 2.3, 2.2745054945054943)","(4.0, 5.2, 5.156521739130435)","(3.8, 5.3, 5.25)","(11.0, 15.5, 15.092592592592592)","(8.5, 10.5, 10.13793103448276)","(51.0, 110.0, 93.33333333333333)"
06-01-2023 11:40:39.450214,"(2.05, 2.3, 2.2745054945054943)","(4.0, 5.2, 5.16)","(3.8, 5.3, 5.192307692307692)","(11.0, 15.5, 15.092592592592592)","(8.5, 10.5, 10.13793103448276)","(51.0, 100.0, 92.0)"
06-01-2023 11:40:40.552513,"(2.05, 2.3, 2.2965217391304344)","(4.0, 5.1, 5.04)","(3.8, 5.3, 5.246153846153846)","(11.0, 15.5, 15.092592592592592)","(8.5, 10.5, 10.096969696969698)","(51.0, 100.0, 91.42857142857143)"
06-01-2023 11:40:41.495299,"(2.05, 2.3, 2.296734693877551)","(4.0, 5.1, 5.045454545454545)","(3.8, 5.3, 5.236666666666666)","(11.0, 15.5, 15.092592592592592)","(8.5, 10.5, 10.096969696969698)","(51.0, 100.0, 91.42857142857143)"
06-01-2023 11:40:42.647596,"(2.05, 2.3, 2.2827272727272727)","(4.0, 5.1, 5.045454545454545)","(3.8, 5.3, 5.281081081081081)","(11.0, 15.5, 15.166666666666666)","(8.5, 10.5, 10.30952380952381)","(51.0, 100.0, 97.6923076923077)"
06-01-2023 11:40:43.822498,"(2.05, 2.28, 2.2759459459459457)","(4.0, 5.1, 4.961764705882353)","(3.8, 5.3, 5.174603174603175)","(11.0, 15.5, 15.68918918918919)","(8.5, 10.5, 10.40625)","(51.0, 100.0, 97.6923076923077)"
06-01-2023 11:40:45.041505,"(2.05, 2.26, 2.259417475728155)","(4.0, 5.2, 5.059090909090909)","(3.8, 5.2, 5.245454545454545)","(11.0, 16.5, 15.710526315789474)","(8.5, 10.5, 10.342105263157894)","(51.0, 100.0, 97.22222222222223)"
06-01-2023 11:40:46.175417,"(2.05, 2.26, 2.259318181818182)","(4.0, 5.1, 5.059090909090909)","(3.9, 5.3, 5.246666666666667)","(11.0, 16.5, 15.453488372093023)","(8.5, 10.5, 10.391304347826086)","(51.0, 100.0, 98.2)"
06-01-2023 11:40:47.352707,"(2.05, 2.26, 2.259318181818182)","(4.0, 5.1, 5.059090909090909)","(3.9, 5.3, 5.25)","(11.0, 16.5, 15.291666666666666)","(8.5, 10.5, 10.270833333333334)","(51.0, 100.0, 98.75)"
06-01-2023 11:40:48.562561,"(2.05, 2.26, 2.2595454545454543)","(4.0, 5.2, 5.104347826086956)","(3.9, 5.3, 5.25)","(11.0, 15.5, 15.291666666666666)","(8.5, 10.5, 10.107142857142858)","(51.0, 100.0, 98.2)"
06-01-2023 11:40:49.515352,"(2.05, 2.28, 2.2640425531914894)","(4.0, 5.3, 5.247619047619048)","(3.9, 5.3, 5.249206349206349)","(11.0, 15.5, 15.291666666666666)","(8.5, 10.5, 10.033333333333333)","(51.0, 100.0, 83.33333333333333)"
06-01-2023 11:40:50.677230,"(2.05, 2.28, 2.2701333333333333)","(4.0, 5.4, 5.264516129032258)","(3.9, 5.2, 5.146428571428571)","(11.0, 15.5, 15.166666666666666)","(8.5, 10.5, 10.033333333333333)","(51.0, 100.0, 83.33333333333333)"
06-01-2023 11:40:51.886947,"(2.05, 2.3, 2.29525641025641)","(4.0, 5.4, 5.31764705882353)","(3.9, 5.2, 5.11551724137931)","(11.0, 15.5, 15.227272727272727)","(8.5, 10.5, 9.925)","(51.0, 100.0, 85.0)"
06-01-2023 11:40:53.090862,"(2.05, 2.3, 2.2954999999999997)","(4.0, 5.4, 5.305263157894737)","(3.9, 5.2, 5.093621013133208)","(11.0, 15.5, 15.227272727272727)","(8.5, 10.5, 9.55609756097561)","(51.0, 100.0, 85.0)"
06-01-2023 11:40:54.416904,"(2.05, 2.32, 2.30953488372093)","(4.0, 5.4, 5.305263157894737)","(3.9, 5.1, 5.1414634146341465)","(11.0, 15.5, 15.227272727272727)","(8.5, 9.8, 9.416666666666668)","(51.0, 100.0, 84.0)"
06-01-2023 11:40:55.517211,"(2.05, 2.34, 2.3228571428571425)","(4.0, 5.4, 5.597368421052631)","(3.9, 5.2, 5.0993775933609955)","(11.0, 15.5, 14.617647058823529)","(8.5, 9.6, 9.058823529411764)","(51.0, 100.0, 80.27777777777777)"
06-01-2023 11:40:56.883599,"(2.05, 2.34, 2.333684210526316)","(4.0, 5.6, 5.682926829268293)","(3.9, 5.1, 5.243181818181818)","(11.0, 15.5, 14.796875)","(8.5, 9.2, 8.966666666666667)","(51.0, 85.0, 74.17808219178082)"
06-01-2023 11:40:58.130080,"(2.05, 2.32, 2.316923076923077)","(4.0, 5.7, 5.683233532934132)","(3.9, 5.3, 5.202127659574468)","(11.0, 15.5, 14.772727272727273)","(8.5, 9.0, 9.053061224489795)","(51.0, 75.0, 74.4090909090909)"
06-01-2023 11:40:59.217117,"(2.05, 2.32, 2.3028571428571425)","(4.0, 5.7, 5.673109243697479)","(3.9, 5.3, 5.219298245614035)","(11.0, 15.5, 14.772727272727273)","(8.5, 9.2, 9.015384615384615)","(51.0, 75.0, 74.27777777777777)"
06-01-2023 11:41:00.195599,"(2.05, 2.32, 2.317810218978102)","(4.0, 5.7, 5.673109243697479)","(3.9, 5.3, 5.219298245614035)","(11.0, 15.5, 14.98076923076923)","(8.5, 9.2, 8.921739130434784)","(51.0, 75.0, 74.31818181818181)"
06-01-2023 11:41:01.318735,"(2.05, 2.34, 2.335)","(4.0, 5.6, 5.573134328358209)","(3.9, 5.3, 5.182051282051281)","(11.0, 15.0, 15.25)","(8.5, 9.2, 9.144827586206896)","(51.0, 75.0, 74.31818181818181)"
06-01-2023 11:41:02.401853,"(2.05, 2.34, 2.3109677419354835)","(4.0, 5.5, 5.409375000000001)","(3.9, 5.3, 5.182051282051281)","(11.0, 15.5, 15.25)","(8.5, 9.2, 9.144827586206896)","(51.0, 75.0, 74.26966292134831)"
06-01-2023 11:41:03.476877,"(2.05, 2.36, 2.3355555555555556)","(4.0, 5.3, 5.271428571428571)","(3.9, 5.3, 5.203030303030303)","(11.0, 16.0, 15.5)","(8.5, 9.2, 8.947826086956521)","(51.0, 75.0, 74.26966292134831)"
06-01-2023 11:41:04.597605,"(2.05, 2.34, 2.323076923076923)","(4.0, 5.4, 5.141666666666667)","(3.9, 5.2, 5.144680851063829)","(11.0, 16.0, 15.8)","(8.0, 9.0, 8.9)","(51.0, 75.0, 74.31818181818181)"
06-01-2023 11:41:05.680607,"(2.05, 2.34, 2.3280851063829786)","(4.0, 5.3, 5.220833333333333)","(3.9, 5.3, 5.144680851063829)","(11.0, 16.0, 15.8)","(8.0, 9.0, 8.95609756097561)","(51.0, 75.0, 74.36781609195403)"
06-01-2023 11:41:06.704420,"(2.05, 2.34, 2.3206896551724134)","(4.0, 5.3, 5.220833333333333)","(3.9, 5.3, 5.15631067961165)","(11.0, 16.0, 15.727272727272727)","(8.0, 9.2, 9.0)","(51.0, 75.0, 74.31818181818181)"
06-01-2023 11:41:07.770576,"(2.05, 2.34, 2.3355555555555556)","(4.0, 5.3, 5.252631578947368)","(3.9, 5.1, 5.138636363636364)","(11.0, 16.0, 15.608695652173914)","(8.0, 9.2, 8.933333333333334)","(51.0, 75.0, 74.31818181818181)"
