,Bakali Migaloo,Harvard Scholar,Hotspot Hero,Master Eduardo,Mepunga Riley,Little Zambora
11-01-2023 10:11:38.374706,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.62, 1.501)","(15.0, 36.0, 27.799999999999997)"
11-01-2023 10:11:39.284435,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 90.0, 42.72727272727273)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.62, 1.501)","(15.0, 36.0, 27.799999999999997)"
11-01-2023 10:11:40.210479,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 90.0, 43.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.62, 1.501)","(15.0, 36.0, 27.799999999999997)"
11-01-2023 10:11:41.181599,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 90.0, 43.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.62, 1.501)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:42.195447,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 90.0, 43.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.62, 1.54)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:43.270251,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.35)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.6, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:44.354642,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:45.440428,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:46.516896,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:47.529053,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:48.506014,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:49.417169,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:50.298297,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:51.318403,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:52.358344,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:53.320787,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:54.377113,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:55.309719,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:56.187314,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:57.055116,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:57.975842,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:58.903478,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:11:59.859657,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:00.785477,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:01.631773,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:02.507986,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:03.431081,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:04.414029,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:05.418372,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:06.377147,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.81818181818181)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:07.284195,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:08.172296,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:09.080808,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:10.062899,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:11.032987,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:12.054940,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:13.007836,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:13.915494,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:14.789627,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:15.696589,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:16.651479,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:17.618664,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 80.0, 41.45454545454545)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:18.706871,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:19.637877,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:20.545030,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:21.425683,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:22.336615,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:23.298433,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:24.261284,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:25.268660,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:26.248250,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:27.175517,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 44.18181818181819)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:28.027398,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:28.921290,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:29.913334,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:30.866300,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:31.860132,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:33.021226,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:34.000816,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:34.865226,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:35.802349,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:36.716096,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:37.650124,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 45.63636363636364)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:38.572344,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 59.16666666666667)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:39.419661,"(4.8, 9.6, 6.0)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 59.16666666666667)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:40.287662,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 110.0, 41.2)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:41.247493,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 95.0, 45.3)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:42.288478,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 95.0, 45.3)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:43.312196,"(4.8, 9.6, 6.177777777777778)","(4.4, 8.2, 5.033333333333333)","(26.0, 95.0, 57.0)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:44.286650,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:45.242365,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:46.165805,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:47.143799,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:48.285239,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:49.328080,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:50.523499,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:51.808120,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:52.830827,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:53.780013,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:54.738701,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:55.740347,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:56.789764,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:57.881640,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:12:58.979765,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 63.599999999999994)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:00.063875,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.0)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:01.112965,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.0)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:02.141788,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.0)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:03.137599,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.0)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:04.112962,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.4)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:05.028192,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.4)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:05.969984,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 90.0, 64.4)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:07.057501,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:08.087145,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:09.141467,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:10.238638,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:11.350817,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:12.328560,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:13.290822,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:14.262507,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:15.249335,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:16.329391,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:17.367623,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:18.415229,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
11-01-2023 10:13:19.428324,"(4.8, 9.6, 5.586666666666667)","(4.4, 8.2, 5.033333333333333)","(26.0, 85.0, 42.09090909090909)","(71.0, 570.0, 484.16666666666663)","(1.4, 1.59, 1.492)","(15.0, 36.0, 29.166666666666664)"
