,Bucked Tooth,Unnamed Soldier,Roll Dem Bones,Grumpelstiltskin,Scotty Silver,Grand Fiber,Shackled,Fu Man Sue
07-01-2023 09:48:53.278127,"(11.0, 17.0, 15.857142857142858)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.133333333333333)","(2.5, 3.55, 3.3833333333333333)","(10.0, 10.5, 10.075)","(5.0, 5.9, 5.445454545454545)","(13.0, 42.0, 37.714285714285715)","(4.0, 6.6, 5.85)"
07-01-2023 09:48:54.616302,"(11.0, 17.0, 15.857142857142858)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.3833333333333333)","(10.0, 10.5, 10.075)","(5.0, 5.9, 5.65)","(13.0, 42.0, 37.714285714285715)","(4.0, 6.6, 5.85)"
07-01-2023 09:48:55.780168,"(11.0, 17.0, 15.857142857142858)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.3833333333333333)","(10.0, 10.5, 10.075)","(5.0, 5.9, 5.566666666666667)","(13.0, 42.0, 32.666666666666664)","(4.0, 6.6, 5.85)"
07-01-2023 09:48:56.970429,"(11.0, 17.0, 16.0)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.3833333333333333)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.566666666666667)","(13.0, 42.0, 35.333333333333336)","(4.0, 6.6, 5.85)"
07-01-2023 09:48:58.164464,"(11.0, 17.0, 15.8)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.325)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.566666666666667)","(13.0, 50.0, 35.333333333333336)","(4.0, 6.6, 5.85)"
07-01-2023 09:48:59.336187,"(11.0, 17.0, 15.8)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.325)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.566666666666667)","(13.0, 50.0, 35.333333333333336)","(4.0, 6.6, 5.85)"
07-01-2023 09:49:00.612194,"(11.0, 17.0, 15.8)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.2375)","(2.5, 3.55, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.300000000000001)","(13.0, 50.0, 35.333333333333336)","(4.0, 6.6, 5.85)"
07-01-2023 09:49:01.934577,"(11.0, 17.0, 15.8)","(17.0, 140.0, 84.0)","(10.0, 18.5, 10.58)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.1125)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.48)"
07-01-2023 09:49:03.111029,"(11.0, 17.0, 15.8)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.55)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.1125)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.9)"
07-01-2023 09:49:04.343362,"(11.0, 17.0, 15.8)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.55)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.1125)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.9)"
07-01-2023 09:49:05.544536,"(11.0, 17.0, 15.8)","(17.0, 130.0, 79.0)","(10.0, 18.5, 12.957142857142857)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.9)"
07-01-2023 09:49:06.723352,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.75)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.9)"
07-01-2023 09:49:07.935734,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.75)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:09.273408,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.75)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:10.581057,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.75)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:11.804941,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 13.75)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:13.011933,"(11.0, 17.0, 15.857142857142858)","(17.0, 130.0, 79.0)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:14.234919,"(11.0, 17.0, 15.833333333333334)","(17.0, 130.0, 79.0)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:15.475918,"(11.0, 17.0, 15.833333333333334)","(17.0, 130.0, 79.0)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:16.735351,"(11.0, 17.0, 15.833333333333334)","(17.0, 130.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:17.961317,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:19.155923,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:20.368916,"(11.0, 17.0, 14.333333333333334)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:21.498092,"(11.0, 17.0, 14.333333333333334)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 5.977777777777778)"
07-01-2023 09:49:22.686964,"(11.0, 17.0, 14.333333333333334)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:23.995104,"(11.0, 17.0, 15.0)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:25.203251,"(11.0, 16.5, 15.0)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:26.416311,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:27.592706,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:28.774618,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:29.985024,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.444444444444445)","(13.0, 50.0, 42.666666666666664)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:49:31.230821,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.090909090909091)"
07-01-2023 09:49:32.507499,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.090909090909091)"
07-01-2023 09:49:33.662983,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.045454545454547)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.090909090909091)"
07-01-2023 09:49:34.799149,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 17.3125)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 6.090909090909091)"
07-01-2023 09:49:36.022169,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.399999999999999)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:37.131228,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.399999999999999)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:38.353449,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.399999999999999)","(2.5, 3.5, 3.2600000000000002)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:39.628647,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.399999999999999)","(2.5, 3.5, 3.2600000000000002)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 39.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:40.742799,"(11.0, 16.5, 14.5)","(17.0, 140.0, 46.66666666666667)","(10.0, 18.5, 15.399999999999999)","(2.5, 3.5, 3.2600000000000002)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.4)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:41.906375,"(11.0, 16.5, 14.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.0, 14.8)","(2.5, 3.5, 3.3)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:43.122580,"(11.0, 16.5, 14.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.866666666666667)","(2.5, 3.5, 3.3)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:44.300942,"(11.0, 16.5, 14.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.866666666666667)","(2.5, 3.5, 3.3)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:45.554085,"(11.0, 16.5, 15.1)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.933333333333334)","(2.5, 3.5, 3.3)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:46.838278,"(11.0, 16.5, 15.1)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.933333333333334)","(2.5, 3.5, 3.325)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:48.049301,"(11.0, 16.5, 15.1)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.933333333333334)","(2.5, 3.55, 3.325)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:49.180439,"(11.0, 16.5, 15.1)","(17.0, 140.0, 68.57142857142857)","(10.0, 17.5, 14.933333333333334)","(2.5, 3.55, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:50.346735,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 19.0, 17.16)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:51.513378,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 19.0, 15.600000000000001)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:52.689042,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.600000000000001)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:53.942444,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.600000000000001)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.466666666666667)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:55.178364,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.600000000000001)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.572727272727273)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:56.308244,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.600000000000001)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:57.506621,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 14.25)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.45)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:58.686756,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 16.07142857142857)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.45)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:49:59.855842,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 16.07142857142857)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.9, 5.449999999999999)","(13.0, 50.0, 42.0)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:01.131885,"(11.0, 17.0, 15.833333333333334)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.95)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.449999999999999)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:02.437019,"(11.0, 17.0, 15.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.95)","(2.5, 3.5, 3.3666666666666667)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.449999999999999)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:03.698822,"(11.0, 17.0, 15.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 14.857142857142858)","(2.5, 3.5, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.449999999999999)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:04.889406,"(11.0, 17.0, 15.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.5, 15.333333333333332)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.8, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:06.095154,"(11.0, 17.0, 15.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.0, 15.333333333333332)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:07.263516,"(11.0, 17.0, 15.5)","(17.0, 140.0, 68.57142857142857)","(10.0, 18.0, 12.666666666666666)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:08.457584,"(11.0, 17.0, 15.5)","(17.0, 48.0, 44.0)","(10.0, 18.0, 12.666666666666666)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:09.718632,"(11.0, 17.0, 15.5)","(17.0, 48.0, 44.0)","(10.0, 18.0, 12.666666666666666)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:10.917380,"(11.0, 17.0, 15.5)","(17.0, 48.0, 44.0)","(10.0, 18.0, 12.666666666666666)","(2.5, 3.45, 3.207692307692308)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.5)","(13.0, 50.0, 43.6)","(4.0, 6.6, 5.949999999999999)"
07-01-2023 09:50:12.136287,"(11.0, 17.0, 15.5)","(17.0, 48.0, 44.0)","(10.0, 18.0, 15.1)","(2.5, 3.45, 3.207692307692308)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.433333333333334)","(13.0, 50.0, 43.6)","(4.0, 6.6, 6.133333333333333)"
07-01-2023 09:50:13.226198,"(11.0, 17.0, 15.5)","(17.0, 48.0, 44.0)","(10.0, 17.5, 15.1)","(2.5, 3.45, 3.207692307692308)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.433333333333334)","(13.0, 50.0, 49.75)","(4.0, 6.6, 6.0)"
07-01-2023 09:50:14.352844,"(11.0, 17.0, 15.5)","(17.0, 46.0, 43.0)","(10.0, 17.0, 14.5)","(2.5, 3.45, 3.207692307692308)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.433333333333334)","(13.0, 55.0, 49.6)","(4.0, 6.6, 6.0)"
07-01-2023 09:50:15.857638,"(11.0, 17.0, 15.5)","(17.0, 46.0, 43.0)","(10.0, 17.0, 15.571428571428571)","(2.5, 3.45, 3.207692307692308)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 49.6)","(4.0, 6.6, 5.76)"
07-01-2023 09:50:17.363309,"(11.0, 17.0, 15.5)","(17.0, 46.0, 43.0)","(10.0, 17.0, 15.5)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 42.666666666666664)","(4.0, 6.6, 5.575)"
07-01-2023 09:50:18.700085,"(11.0, 17.0, 14.75)","(17.0, 46.0, 37.5)","(10.0, 17.0, 15.5)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.4, 5.516666666666667)"
07-01-2023 09:50:20.065715,"(11.0, 17.0, 15.0)","(17.0, 46.0, 37.5)","(10.0, 17.0, 15.5)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:21.466925,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 17.0, 15.735294117647058)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:22.643399,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 18.0, 15.735294117647058)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:23.924624,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 18.0, 16.346153846153847)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:25.219769,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 17.5, 16.071428571428573)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:26.403259,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 17.5, 16.071428571428573)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:27.592195,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 17.5, 16.071428571428573)","(2.5, 3.45, 3.2925)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.554545454545455)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.516666666666667)"
07-01-2023 09:50:28.747091,"(11.0, 16.0, 14.285714285714285)","(17.0, 46.0, 37.5)","(10.0, 17.5, 16.071428571428573)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.38)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.6, 5.85)"
07-01-2023 09:50:29.906091,"(11.0, 15.5, 14.5)","(17.0, 46.0, 37.5)","(10.0, 17.0, 16.25)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.38)","(13.0, 60.0, 34.285714285714285)","(4.0, 6.4, 5.85)"
07-01-2023 09:50:31.161117,"(11.0, 15.5, 14.5)","(17.0, 46.0, 37.5)","(10.0, 17.0, 16.25)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.263636363636364)","(13.0, 60.0, 38.57142857142857)","(4.0, 6.4, 5.85)"
07-01-2023 09:50:32.430127,"(11.0, 15.5, 14.5)","(17.0, 46.0, 37.5)","(10.0, 17.0, 16.25)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.263636363636364)","(13.0, 60.0, 45.0)","(4.0, 6.4, 5.85)"
07-01-2023 09:50:33.611622,"(11.0, 15.5, 14.5)","(17.0, 46.0, 37.5)","(10.0, 17.0, 16.25)","(2.5, 3.45, 3.2750000000000004)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.263636363636364)","(13.0, 60.0, 45.0)","(4.0, 6.4, 5.85)"
07-01-2023 09:50:34.837337,"(11.0, 15.5, 14.5)","(17.0, 46.0, 37.5)","(10.0, 17.0, 16.25)","(2.5, 3.45, 3.1933333333333334)","(10.0, 10.5, 9.82)","(5.0, 5.7, 5.4714285714285715)","(13.0, 60.0, 45.0)","(4.0, 6.4, 5.85)"
