,Sunset Tara,Body Slam,Fried Giblet,Intruder,Zinger Giblet,Shes Magical
08-01-2023 16:08:09.492820,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:10.456350,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:11.393462,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:12.353083,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:13.334754,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:14.386318,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:15.340774,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:16.223924,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:17.198036,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:18.139809,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:19.069313,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:20.070438,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:21.076249,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:22.031545,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:23.011571,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:23.920082,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:24.797763,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:25.759184,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:26.822397,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:27.751446,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:28.693342,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:29.682333,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:30.582497,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:31.550696,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:32.455644,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:33.411244,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:34.450399,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:35.453589,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:36.357046,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:37.333696,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:38.205554,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:39.151926,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:40.197704,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:41.175360,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:42.084631,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:43.097938,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:44.043536,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:44.951955,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:45.865998,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:46.825588,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:47.890018,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:48.898866,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:49.817856,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:50.773717,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:51.667583,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:52.627591,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:53.638929,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:54.605099,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:55.577425,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:56.538503,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:57.438993,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:58.400380,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:08:59.361896,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 6.909090909090909)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 11.114285714285714)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:00.259188,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 8.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.7)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:01.302925,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.0)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:02.381295,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:03.237723,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:04.109626,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:05.148206,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:06.054499,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:07.073811,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:08.053738,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:08.966338,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:09.904653,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:10.867127,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:11.849406,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:12.849500,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.8)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:13.841190,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 8.600000000000001)","(7.0, 13.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:14.783177,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 8.600000000000001)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:15.726546,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.133333333333334)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:16.598090,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:17.558789,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:18.594813,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:19.576481,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:20.552525,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:21.419797,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:22.341063,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:23.393078,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.2, 4.571428571428571)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:24.331134,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:25.287659,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:26.287249,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:27.220657,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:28.186449,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:29.162371,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:30.047687,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:31.001321,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:32.076746,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 12.0, 8.428571428571429)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:33.025632,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:33.903520,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:34.800281,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:35.763500,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:36.812074,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:37.764536,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:38.728559,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:39.642774,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:40.557763,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:41.512170,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:42.530136,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:43.546472,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:44.492525,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:45.477056,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:46.347979,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:47.303583,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 8.022222222222222)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:48.277456,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 12.0, 7.166666666666667)","(5.5, 9.8, 7.75)","(7.0, 13.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
08-01-2023 16:09:49.229714,"(71.0, 580.0, 495.83333333333337)","(3.9, 6.4, 5.0)","(6.0, 11.0, 8.6)","(5.5, 9.8, 7.75)","(7.0, 12.0, 9.3)","(1.85, 2.3, 2.0433333333333334)"
