,The Ringmaster,Jogalong Blue,Stilton,Zacharooni,Laker,Im Freyja,Booker Bay,Major Gnp Nz,Manic Mia,Barrys Brother
15-12-2022 14:04:44.861072,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.355555555555555)","(18.0, 44.0, 32.8)","(7.0, 16.0, 11.05)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 6.6, 7.1000000000000005)","(1.9, 99999, 99990)","(101.0, 780.0, 643.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:46.260092,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.355555555555555)","(18.0, 44.0, 36.14285714285714)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 7.2, 7.075)","(1.9, 99999, 99990)","(101.0, 780.0, 643.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:47.613494,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 36.14285714285714)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 7.2, 6.976666666666667)","(1.9, 99999, 99990)","(101.0, 780.0, 643.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:49.020430,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 36.14285714285714)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 7.2, 6.976666666666667)","(1.9, 99999, 99990)","(101.0, 780.0, 643.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:50.398949,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 37.125)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 7.0, 4.45875)","(1.9, 99999, 99990)","(101.0, 780.0, 635.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:51.851660,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 37.125)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 5.8, 5.233333333333333)","(1.9, 99999, 99990)","(101.0, 770.0, 627.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:53.253025,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 37.125)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 5.7, 4.34875)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:54.576880,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 37.125)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 36.333333333333336)","(3.8, 5.4, 4.29375)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:04:55.826409,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.4, 5.56)","(18.0, 44.0, 37.125)","(7.0, 16.0, 12.04)","(81.0, 480.0, 398.0)","(21.0, 65.0, 32.75)","(3.8, 5.2, 5.1)","(1.9, 99999, 99990)","(101.0, 760.0, 665.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:04:57.061412,"(31.0, 95.0, 50.75)","(4.4, 7.4, 6.5375)","(18.0, 44.0, 27.8)","(7.0, 16.0, 12.55)","(81.0, 480.0, 176.25)","(21.0, 65.0, 52.400000000000006)","(3.8, 5.2, 4.029761904761904)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:04:58.298103,"(31.0, 95.0, 50.75)","(4.4, 7.6, 6.0375)","(18.0, 44.0, 27.8)","(7.0, 15.5, 12.55)","(81.0, 480.0, 176.25)","(21.0, 65.0, 43.5)","(3.8, 5.1, 4.993548387096774)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:04:59.512888,"(31.0, 95.0, 50.75)","(4.4, 7.6, 5.933333333333333)","(18.0, 44.0, 27.8)","(7.0, 15.5, 11.4)","(81.0, 480.0, 176.25)","(21.0, 65.0, 43.5)","(3.8, 5.0, 4.9491525423728815)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:05:00.749422,"(31.0, 95.0, 50.75)","(4.4, 7.6, 5.933333333333333)","(18.0, 44.0, 27.8)","(7.0, 15.0, 11.4)","(81.0, 480.0, 176.25)","(21.0, 65.0, 43.5)","(3.8, 5.0, 4.9491525423728815)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:05:01.994638,"(31.0, 95.0, 50.75)","(4.4, 7.6, 5.933333333333333)","(18.0, 44.0, 27.8)","(7.0, 15.0, 11.4)","(81.0, 480.0, 176.25)","(21.0, 65.0, 43.5)","(3.8, 5.0, 3.7272727272727275)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 86.0)"
15-12-2022 14:05:03.437966,"(31.0, 95.0, 50.75)","(4.4, 7.6, 6.290909090909091)","(18.0, 44.0, 26.0)","(7.0, 15.0, 12.3)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 31.4)","(3.8, 5.0, 3.69375)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:04.720565,"(31.0, 95.0, 47.8)","(4.4, 7.4, 6.35)","(18.0, 44.0, 35.0)","(7.0, 15.0, 12.3)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 31.4)","(3.8, 5.1, 3.69375)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:05.932225,"(31.0, 95.0, 47.8)","(4.4, 7.4, 7.050000000000001)","(18.0, 44.0, 35.0)","(7.0, 15.0, 12.3)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 50.09090909090909)","(3.8, 4.9, 4.512903225806451)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:07.251629,"(31.0, 95.0, 47.8)","(4.4, 7.4, 7.050000000000001)","(18.0, 44.0, 35.0)","(7.0, 15.0, 12.3)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 50.09090909090909)","(3.8, 4.8, 4.6)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:08.604225,"(31.0, 95.0, 47.8)","(4.4, 7.4, 7.050000000000001)","(18.0, 44.0, 36.8)","(7.0, 15.0, 13.379999999999999)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 50.09090909090909)","(3.8, 4.8, 4.516666666666667)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:09.897038,"(31.0, 95.0, 47.8)","(4.4, 7.4, 7.066666666666666)","(18.0, 44.0, 36.8)","(7.0, 15.0, 13.379999999999999)","(81.0, 480.0, 248.57142857142856)","(21.0, 65.0, 41.57142857142857)","(3.8, 5.0, 4.800000000000001)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 54.0)"
15-12-2022 14:05:11.171108,"(31.0, 95.0, 47.8)","(4.4, 7.4, 7.2)","(18.0, 44.0, 35.0)","(7.0, 15.0, 12.866666666666667)","(81.0, 480.0, 277.5)","(21.0, 65.0, 39.8)","(3.8, 4.9, 4.5285714285714285)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 57.5)"
15-12-2022 14:05:12.380899,"(31.0, 95.0, 50.75)","(4.4, 7.4, 5.771428571428571)","(18.0, 44.0, 36.63636363636364)","(7.0, 14.5, 12.866666666666667)","(81.0, 480.0, 277.5)","(21.0, 65.0, 39.8)","(3.8, 4.8, 4.724)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 57.5)"
15-12-2022 14:05:13.560889,"(31.0, 95.0, 50.75)","(4.4, 7.4, 5.816666666666666)","(18.0, 44.0, 37.25)","(7.0, 14.5, 13.52)","(81.0, 480.0, 277.5)","(21.0, 65.0, 39.8)","(3.8, 4.8, 4.651666666666666)","(1.9, 99999, 99990)","(101.0, 760.0, 627.0)","(41.0, 110.0, 57.5)"
15-12-2022 14:05:14.858661,"(31.0, 95.0, 50.75)","(4.4, 7.4, 5.816666666666666)","(18.0, 44.0, 31.0)","(7.0, 14.0, 13.236363636363636)","(81.0, 480.0, 180.0)","(21.0, 65.0, 47.42857142857143)","(3.8, 4.7, 4.619047619047619)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 57.5)"
15-12-2022 14:05:16.269264,"(31.0, 95.0, 66.5)","(4.4, 7.4, 7.022222222222222)","(18.0, 44.0, 31.0)","(7.0, 14.0, 13.236363636363636)","(81.0, 480.0, 180.0)","(21.0, 65.0, 52.699999999999996)","(3.8, 4.8, 4.668571428571428)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 57.5)"
15-12-2022 14:05:17.579653,"(31.0, 95.0, 66.5)","(4.4, 7.2, 7.022222222222222)","(18.0, 44.0, 33.6)","(7.0, 14.0, 12.666666666666666)","(81.0, 480.0, 213.33333333333334)","(21.0, 65.0, 55.888888888888886)","(3.8, 5.0, 4.668571428571428)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 63.33333333333333)"
15-12-2022 14:05:18.924503,"(31.0, 95.0, 72.2)","(4.4, 7.2, 7.022222222222222)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.666666666666666)","(81.0, 480.0, 213.33333333333334)","(21.0, 65.0, 56.8)","(3.8, 5.0, 4.668571428571428)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 63.33333333333333)"
15-12-2022 14:05:20.288893,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.2)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.857142857142858)","(81.0, 480.0, 213.33333333333334)","(21.0, 65.0, 56.8)","(3.8, 5.0, 5.0)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 63.33333333333333)"
15-12-2022 14:05:21.686937,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.2)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.857142857142858)","(81.0, 480.0, 213.33333333333334)","(21.0, 65.0, 56.8)","(3.8, 5.1, 4.613333333333333)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 63.33333333333333)"
15-12-2022 14:05:23.037880,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.2)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.857142857142858)","(81.0, 480.0, 213.33333333333334)","(21.0, 65.0, 56.8)","(3.8, 5.0, 4.9)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:24.358174,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.2)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.857142857142858)","(81.0, 480.0, 367.14285714285717)","(21.0, 65.0, 56.8)","(3.8, 5.0, 4.712903225806452)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:25.660426,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.2)","(18.0, 44.0, 35.33333333333333)","(7.0, 14.0, 12.857142857142858)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 4.9, 4.712903225806452)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:27.008632,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 36.714285714285715)","(7.0, 14.0, 13.3)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 4.9, 5.381818181818182)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:28.629983,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 36.714285714285715)","(7.0, 14.0, 15.227272727272727)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.2, 5.6375)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:29.954560,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 38.9)","(7.0, 17.0, 14.192307692307693)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.2, 6.041176470588235)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:31.884103,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 38.9)","(7.0, 16.5, 13.884615384615385)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.2, 5.75)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 82.8)"
15-12-2022 14:05:33.344996,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 38.9)","(7.0, 16.0, 14.25)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.2, 5.800000000000001)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 96.0)"
15-12-2022 14:05:34.883176,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.128571428571429)","(18.0, 44.0, 38.9)","(7.0, 15.5, 13.5)","(81.0, 480.0, 220.0)","(21.0, 65.0, 51.66666666666667)","(3.8, 5.9, 6.88)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 96.0)"
15-12-2022 14:05:36.256059,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 7.023529411764706)","(18.0, 44.0, 35.66666666666667)","(7.0, 15.5, 11.8)","(81.0, 480.0, 220.0)","(21.0, 65.0, 56.8)","(3.8, 7.0, 6.725)","(1.9, 99999, 99990)","(101.0, 760.0, 320.0)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:37.883379,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 7.035294117647059)","(18.0, 44.0, 35.66666666666667)","(7.0, 15.0, 10.927272727272728)","(81.0, 480.0, 220.0)","(21.0, 65.0, 56.8)","(3.8, 7.0, 6.102325581395349)","(1.9, 99999, 99990)","(101.0, 760.0, 265.0)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:39.424321,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 7.035294117647059)","(18.0, 44.0, 35.66666666666667)","(7.0, 15.0, 11.3125)","(81.0, 480.0, 220.0)","(21.0, 65.0, 56.8)","(3.8, 6.2, 6.228571428571429)","(1.9, 99999, 99990)","(101.0, 760.0, 265.0)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:40.973039,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.045454545454546)","(18.0, 44.0, 26.666666666666664)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 216.66666666666666)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.4, 6.809523809523809)","(1.9, 99999, 99990)","(101.0, 760.0, 265.0)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:42.378008,"(31.0, 95.0, 72.2)","(4.4, 7.6, 6.045454545454546)","(18.0, 44.0, 26.666666666666664)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 277.5)","(21.0, 65.0, 51.66666666666667)","(3.8, 7.0, 6.933333333333334)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:43.724237,"(31.0, 95.0, 72.2)","(4.4, 7.6, 6.045454545454546)","(18.0, 44.0, 26.666666666666664)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 277.5)","(21.0, 65.0, 51.66666666666667)","(3.8, 7.0, 6.588235294117647)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:45.133007,"(31.0, 95.0, 72.2)","(4.4, 7.4, 6.04)","(18.0, 44.0, 26.666666666666664)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 277.5)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.8, 6.747368421052632)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:46.476506,"(31.0, 95.0, 72.2)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 277.5)","(21.0, 65.0, 51.66666666666667)","(3.8, 6.8, 7.1)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 76.0)"
15-12-2022 14:05:47.797283,"(31.0, 95.0, 72.2)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 11.3125)","(81.0, 480.0, 277.5)","(21.0, 65.0, 42.77777777777778)","(3.8, 7.4, 7.975)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 61.42857142857143)"
15-12-2022 14:05:49.053962,"(31.0, 95.0, 59.375)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 12.05)","(81.0, 480.0, 277.5)","(21.0, 65.0, 42.77777777777778)","(3.8, 11.5, 6.68)","(1.9, 99999, 99990)","(101.0, 760.0, 512.5)","(41.0, 110.0, 61.42857142857143)"
15-12-2022 14:05:50.415158,"(31.0, 95.0, 59.375)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 12.05)","(81.0, 480.0, 210.0)","(21.0, 65.0, 50.0)","(3.8, 6.8, 8.719999999999999)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 50.0)"
15-12-2022 14:05:51.983516,"(31.0, 95.0, 45.833333333333336)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 12.05)","(81.0, 480.0, 210.0)","(21.0, 65.0, 50.0)","(3.8, 10.0, 8.933333333333334)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 62.0)"
15-12-2022 14:05:53.379593,"(31.0, 95.0, 45.833333333333336)","(4.4, 7.4, 6.04)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 12.05)","(81.0, 480.0, 210.0)","(21.0, 65.0, 50.0)","(3.8, 9.6, 7.8)","(1.9, 99999, 99990)","(101.0, 760.0, 540.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:05:54.646214,"(31.0, 95.0, 45.833333333333336)","(4.4, 7.2, 6.45)","(18.0, 44.0, 21.714285714285715)","(7.0, 14.5, 12.05)","(81.0, 480.0, 210.0)","(21.0, 65.0, 57.36363636363637)","(3.8, 7.0, 6.733333333333333)","(1.9, 99999, 99990)","(101.0, 760.0, 540.0)","(41.0, 110.0, 62.0)"
15-12-2022 14:05:55.893808,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.45)","(18.0, 44.0, 26.666666666666664)","(7.0, 18.5, 15.1625)","(81.0, 480.0, 345.0)","(21.0, 65.0, 57.36363636363637)","(3.8, 6.8, 6.628571428571428)","(1.9, 99999, 99990)","(101.0, 760.0, 427.5)","(41.0, 110.0, 62.0)"
15-12-2022 14:05:57.205120,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.2, 6.133333333333334)","(18.0, 44.0, 26.333333333333336)","(7.0, 18.0, 13.82857142857143)","(81.0, 480.0, 343.3333333333333)","(21.0, 65.0, 57.36363636363637)","(3.8, 6.8, 4.570833333333334)","(1.9, 99999, 99990)","(101.0, 760.0, 427.5)","(41.0, 110.0, 62.0)"
15-12-2022 14:05:58.726520,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.0, 6.133333333333334)","(18.0, 44.0, 26.333333333333336)","(7.0, 17.0, 14.618181818181817)","(81.0, 480.0, 343.3333333333333)","(21.0, 65.0, 59.4)","(3.8, 6.2, 4.546875)","(1.9, 99999, 99990)","(101.0, 760.0, 427.5)","(41.0, 110.0, 62.0)"
15-12-2022 14:06:00.182741,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.0, 6.133333333333334)","(18.0, 44.0, 26.333333333333336)","(7.0, 16.5, 13.542857142857143)","(81.0, 480.0, 343.3333333333333)","(21.0, 65.0, 57.36363636363637)","(3.8, 6.0, 4.543333333333333)","(1.9, 99999, 99990)","(101.0, 760.0, 427.5)","(41.0, 110.0, 62.0)"
15-12-2022 14:06:01.620683,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.0, 6.133333333333334)","(18.0, 44.0, 26.333333333333336)","(7.0, 16.5, 13.542857142857143)","(81.0, 480.0, 343.3333333333333)","(21.0, 65.0, 57.36363636363637)","(3.8, 5.8, 4.533333333333333)","(1.9, 99999, 99990)","(101.0, 760.0, 427.5)","(41.0, 110.0, 62.0)"
15-12-2022 14:06:03.238348,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 30.75)","(7.0, 16.5, 13.522222222222222)","(81.0, 480.0, 237.0)","(21.0, 65.0, 40.4)","(3.8, 5.5, 4.6)","(1.9, 99999, 99990)","(101.0, 760.0, 475.0)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:04.594162,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 24.5)","(7.0, 16.5, 13.82)","(81.0, 480.0, 237.0)","(21.0, 65.0, 40.4)","(3.8, 5.3, 5.189230769230769)","(1.9, 99999, 99990)","(101.0, 760.0, 475.0)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:06.273663,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 24.5)","(7.0, 16.5, 13.82)","(81.0, 480.0, 237.0)","(21.0, 65.0, 40.4)","(3.8, 5.3, 4.523333333333333)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:07.752250,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 24.5)","(7.0, 16.5, 13.82)","(81.0, 480.0, 187.85714285714286)","(21.0, 65.0, 51.33333333333333)","(3.8, 5.2, 4.515384615384615)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:09.326519,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 24.5)","(7.0, 16.5, 13.82)","(81.0, 470.0, 187.85714285714286)","(21.0, 65.0, 51.33333333333333)","(3.8, 5.1, 4.516666666666667)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:11.005730,"(31.0, 95.0, 50.75)","(4.4, 7.0, 6.025)","(18.0, 44.0, 33.07142857142857)","(7.0, 16.5, 14.5)","(81.0, 470.0, 206.66666666666669)","(21.0, 65.0, 47.85714285714286)","(3.8, 5.0, 4.8805555555555555)","(1.9, 99999, 99990)","(101.0, 760.0, 477.14285714285717)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:12.592989,"(31.0, 95.0, 66.5)","(4.4, 7.0, 6.8)","(18.0, 44.0, 34.4375)","(7.0, 16.5, 11.7)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 47.85714285714286)","(3.8, 4.9, 4.843939393939394)","(1.9, 99999, 99990)","(101.0, 760.0, 425.0)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:14.019424,"(31.0, 95.0, 66.5)","(4.4, 7.2, 6.68)","(18.0, 44.0, 34.4375)","(7.0, 16.5, 14.1)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 50.0)","(3.8, 4.9, 4.5476190476190474)","(1.9, 99999, 99990)","(101.0, 750.0, 526.6666666666667)","(41.0, 110.0, 56.0)"
15-12-2022 14:06:15.530892,"(31.0, 95.0, 66.5)","(4.4, 7.2, 6.94)","(18.0, 44.0, 37.625)","(7.0, 16.5, 13.75)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 50.0)","(3.8, 4.9, 4.571111111111112)","(1.9, 99999, 99990)","(101.0, 740.0, 526.6666666666667)","(41.0, 110.0, 86.0)"
15-12-2022 14:06:17.341080,"(31.0, 95.0, 66.5)","(4.4, 7.2, 6.94)","(18.0, 44.0, 37.04545454545455)","(7.0, 16.5, 14.142857142857142)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 53.57142857142857)","(3.8, 4.9, 4.629729729729729)","(1.9, 99999, 99990)","(101.0, 740.0, 526.6666666666667)","(41.0, 110.0, 82.0)"
15-12-2022 14:06:18.953037,"(31.0, 95.0, 66.5)","(4.4, 7.2, 6.94)","(18.0, 44.0, 36.85714285714286)","(7.0, 16.5, 15.583333333333332)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 53.57142857142857)","(3.8, 5.1, 4.608108108108108)","(1.9, 99999, 99990)","(101.0, 740.0, 526.6666666666667)","(41.0, 110.0, 82.0)"
15-12-2022 14:06:20.580786,"(31.0, 95.0, 72.2)","(4.4, 7.2, 6.94)","(18.0, 44.0, 36.85714285714286)","(7.0, 16.5, 15.23076923076923)","(81.0, 460.0, 206.66666666666669)","(21.0, 65.0, 53.57142857142857)","(3.8, 5.0, 4.85)","(1.9, 99999, 99990)","(101.0, 740.0, 526.6666666666667)","(41.0, 110.0, 82.0)"
15-12-2022 14:06:22.326561,"(31.0, 95.0, 57.0)","(4.4, 7.2, 7.34074074074074)","(18.0, 44.0, 37.0)","(7.0, 16.5, 15.0)","(81.0, 460.0, 300.0)","(21.0, 65.0, 55.25)","(3.8, 4.9, 4.5864864864864865)","(1.9, 99999, 99990)","(101.0, 740.0, 316.66666666666663)","(41.0, 110.0, 76.0)"
15-12-2022 14:06:24.137423,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.6, 7.231578947368421)","(18.0, 44.0, 37.0)","(7.0, 16.5, 15.0)","(81.0, 740.0, 300.0)","(21.0, 65.0, 55.25)","(3.8, 4.9, 4.614285714285714)","(1.9, 99999, 99990)","(101.0, 730.0, 186.25)","(41.0, 110.0, 76.0)"
15-12-2022 14:06:25.810258,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.6, 7.231578947368421)","(18.0, 44.0, 37.0)","(7.0, 16.5, 15.0)","(81.0, 740.0, 300.0)","(21.0, 65.0, 55.25)","(3.8, 5.1, 4.614285714285714)","(1.9, 99999, 99990)","(101.0, 720.0, 186.25)","(41.0, 110.0, 76.0)"
15-12-2022 14:06:27.604188,"(31.0, 95.0, 55.66666666666667)","(4.4, 7.6, 7.231578947368421)","(18.0, 44.0, 37.0)","(7.0, 16.5, 15.0)","(81.0, 740.0, 300.0)","(21.0, 65.0, 55.25)","(3.8, 5.1, 4.614285714285714)","(1.9, 99999, 99990)","(101.0, 720.0, 186.25)","(41.0, 110.0, 76.0)"
