,Victa Mikey,Diesel Runner,Velocity Comet,Emerley Poida,Remember Prince,Hukanui Lady
06-01-2023 13:56:51.337214,"(1.6, 1.86, 1.8413636363636365)","(3.7, 4.5, 4.425000000000001)","(10.0, 12.5, 12.105263157894736)","(12.0, 17.5, 16.2)","(26.0, 36.0, 33.629629629629626)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:52.414112,"(1.6, 1.86, 1.8430379746835444)","(3.7, 4.5, 4.421739130434783)","(10.0, 12.5, 12.105263157894736)","(12.0, 17.5, 16.2)","(26.0, 36.0, 33.629629629629626)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:53.326082,"(1.6, 1.85, 1.8464516129032258)","(3.7, 4.5, 4.421739130434783)","(10.0, 12.5, 12.105263157894736)","(12.0, 17.5, 16.2)","(26.0, 36.0, 33.69230769230769)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:54.237943,"(1.6, 1.86, 1.8456410256410258)","(3.7, 4.5, 4.421739130434783)","(10.0, 12.5, 12.105263157894736)","(12.0, 17.5, 17.147058823529413)","(26.0, 36.0, 33.69230769230769)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:55.341204,"(1.6, 1.86, 1.8433333333333335)","(3.7, 4.5, 4.421739130434783)","(10.0, 12.5, 12.105263157894736)","(12.0, 17.5, 17.666666666666668)","(26.0, 36.0, 33.69230769230769)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:56.441814,"(1.6, 1.86, 1.8408823529411766)","(3.7, 4.5, 4.433333333333334)","(10.0, 12.5, 12.105263157894736)","(12.0, 20.0, 18.0)","(26.0, 36.0, 33.69230769230769)","(8.5, 16.5, 16.366666666666667)"
06-01-2023 13:56:57.551306,"(1.6, 1.86, 1.8447826086956522)","(3.7, 4.5, 4.433333333333334)","(10.0, 12.5, 12.08974358974359)","(12.0, 20.0, 19.357142857142858)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.4)"
06-01-2023 13:56:58.669230,"(1.6, 1.86, 1.8453658536585367)","(3.7, 4.5, 4.415625)","(10.0, 12.5, 12.08974358974359)","(12.0, 20.0, 19.357142857142858)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.4)"
06-01-2023 13:56:59.746611,"(1.6, 1.86, 1.8444897959183675)","(3.7, 4.5, 4.415625)","(10.0, 12.5, 12.08974358974359)","(12.0, 20.0, 19.4)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.4)"
06-01-2023 13:57:00.651388,"(1.6, 1.86, 1.8453658536585367)","(3.7, 4.5, 4.35)","(10.0, 12.5, 12.067567567567568)","(12.0, 20.0, 19.4375)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.4)"
06-01-2023 13:57:01.624329,"(1.6, 1.86, 1.8453658536585367)","(3.7, 4.5, 4.35)","(10.0, 12.5, 12.078947368421053)","(12.0, 20.0, 19.4375)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.4)"
06-01-2023 13:57:02.687736,"(1.6, 1.86, 1.8453658536585367)","(3.7, 4.5, 4.35)","(10.0, 12.5, 12.0)","(12.0, 20.0, 19.321428571428573)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 15.631578947368421)"
06-01-2023 13:57:03.650935,"(1.6, 1.86, 1.8414035087719298)","(3.7, 4.5, 4.3693333333333335)","(10.0, 12.5, 12.06)","(12.0, 19.5, 19.321428571428573)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 15.84)"
06-01-2023 13:57:04.745274,"(1.6, 1.85, 1.844)","(3.7, 4.5, 4.3693333333333335)","(10.0, 12.5, 12.06)","(12.0, 19.5, 19.321428571428573)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 15.766666666666667)"
06-01-2023 13:57:05.752370,"(1.6, 1.85, 1.845217391304348)","(3.7, 4.5, 4.3693333333333335)","(10.0, 12.5, 12.06)","(12.0, 19.5, 19.321428571428573)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 16.1)"
06-01-2023 13:57:06.741418,"(1.6, 1.85, 1.8450000000000002)","(3.7, 4.5, 4.3693333333333335)","(10.0, 12.5, 11.952380952380953)","(12.0, 19.5, 18.805555555555557)","(26.0, 36.0, 33.93103448275862)","(9.0, 17.0, 15.6)"
06-01-2023 13:57:07.647491,"(1.6, 1.85, 1.8450000000000002)","(3.7, 4.5, 4.3707317073170735)","(10.0, 12.5, 11.948979591836734)","(12.0, 19.5, 18.904761904761905)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.5, 15.6)"
06-01-2023 13:57:08.615143,"(1.6, 1.86, 1.850958904109589)","(3.7, 4.5, 4.3707317073170735)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.5, 19.352941176470587)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.590909090909092)"
06-01-2023 13:57:09.643302,"(1.6, 1.86, 1.8523076923076924)","(3.7, 4.5, 4.3707317073170735)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.5, 19.352941176470587)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.625)"
06-01-2023 13:57:10.579903,"(1.6, 1.86, 1.8523076923076924)","(3.7, 4.5, 4.371604938271605)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.5, 19.352941176470587)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.625)"
06-01-2023 13:57:11.667839,"(1.6, 1.86, 1.853061224489796)","(3.7, 4.5, 4.375324675324675)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.0, 18.6)","(26.0, 36.0, 33.93103448275862)","(9.0, 15.5, 15.46875)"
06-01-2023 13:57:12.624647,"(1.6, 1.86, 1.853061224489796)","(3.7, 4.5, 4.375294117647059)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.5, 18.6)","(26.0, 36.0, 33.93103448275862)","(9.0, 15.5, 15.46875)"
06-01-2023 13:57:13.514942,"(1.6, 1.86, 1.853061224489796)","(3.7, 4.5, 4.375294117647059)","(10.0, 12.5, 12.076271186440678)","(12.0, 19.5, 18.48148148148148)","(26.0, 36.0, 33.93103448275862)","(9.0, 15.5, 15.46875)"
06-01-2023 13:57:14.535618,"(1.6, 1.86, 1.8527659574468085)","(3.7, 4.5, 4.375294117647059)","(10.0, 12.5, 12.208333333333334)","(12.0, 19.0, 18.48148148148148)","(26.0, 36.0, 33.93103448275862)","(9.0, 15.5, 15.46875)"
06-01-2023 13:57:15.503328,"(1.6, 1.85, 1.8484375000000002)","(3.7, 4.5, 4.379545454545455)","(10.0, 12.5, 12.208333333333334)","(12.0, 19.5, 18.48148148148148)","(26.0, 36.0, 33.93103448275862)","(9.0, 15.5, 15.758620689655173)"
06-01-2023 13:57:16.570606,"(1.6, 1.85, 1.8487804878048781)","(3.7, 4.5, 4.3921052631578945)","(10.0, 12.5, 12.18)","(12.0, 19.5, 18.48148148148148)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.758620689655173)"
06-01-2023 13:57:17.646073,"(1.6, 1.85, 1.8477142857142859)","(3.7, 4.5, 4.33265306122449)","(10.0, 12.5, 12.18)","(12.0, 19.5, 18.666666666666668)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.758620689655173)"
06-01-2023 13:57:18.642195,"(1.6, 1.86, 1.8481818181818184)","(3.7, 4.5, 4.3453333333333335)","(10.0, 12.5, 12.18)","(12.0, 19.5, 17.7)","(26.0, 36.0, 33.93103448275862)","(9.0, 16.0, 15.65)"
06-01-2023 13:57:19.530840,"(1.6, 1.85, 1.8392000000000002)","(3.7, 4.5, 4.3453333333333335)","(10.0, 12.5, 12.18)","(12.0, 19.5, 17.7)","(26.0, 36.0, 33.857142857142854)","(9.0, 16.0, 15.65)"
06-01-2023 13:57:20.543861,"(1.6, 1.84, 1.8314285714285714)","(3.7, 4.5, 4.353164556962025)","(10.0, 13.0, 12.235294117647058)","(12.0, 19.5, 18.357142857142858)","(26.0, 36.0, 33.857142857142854)","(9.0, 16.0, 15.75)"
06-01-2023 13:57:21.582739,"(1.6, 1.84, 1.823157894736842)","(3.7, 4.5, 4.353164556962025)","(10.0, 13.0, 12.73469387755102)","(12.0, 19.5, 18.833333333333332)","(26.0, 36.0, 33.857142857142854)","(9.0, 16.0, 15.65)"
06-01-2023 13:57:22.522046,"(1.6, 1.84, 1.8139285714285716)","(3.7, 4.5, 4.353164556962025)","(10.0, 13.0, 12.73469387755102)","(12.0, 19.5, 18.833333333333332)","(26.0, 36.0, 33.857142857142854)","(9.0, 16.0, 15.666666666666666)"
06-01-2023 13:57:23.532017,"(1.6, 1.83, 1.828888888888889)","(3.7, 4.5, 4.353164556962025)","(10.0, 13.0, 12.704545454545455)","(12.0, 19.5, 18.973684210526315)","(26.0, 36.0, 33.857142857142854)","(9.0, 16.0, 15.75)"
06-01-2023 13:57:24.529434,"(1.6, 1.83, 1.8204918032786885)","(3.7, 4.5, 4.353164556962025)","(10.0, 13.0, 12.69767441860465)","(12.0, 19.5, 18.973684210526315)","(26.0, 36.0, 34.476190476190474)","(9.0, 16.0, 15.666666666666666)"
06-01-2023 13:57:25.552570,"(1.6, 1.83, 1.8196969696969698)","(3.7, 4.5, 4.3453333333333335)","(10.0, 13.0, 12.69767441860465)","(12.0, 19.5, 19.0)","(26.0, 36.0, 34.476190476190474)","(9.0, 16.0, 15.8125)"
06-01-2023 13:57:26.394532,"(1.6, 1.83, 1.8180701754385966)","(3.7, 4.5, 4.3453333333333335)","(10.0, 13.0, 12.69767441860465)","(12.0, 20.0, 19.0)","(26.0, 36.0, 34.476190476190474)","(9.0, 16.0, 15.954545454545455)"
06-01-2023 13:57:27.311747,"(1.6, 1.83, 1.8180701754385966)","(3.7, 4.5, 4.3342857142857145)","(10.0, 13.0, 12.69767441860465)","(12.0, 20.0, 19.0)","(26.0, 36.0, 34.476190476190474)","(9.0, 16.0, 16.428571428571427)"
06-01-2023 13:57:28.335263,"(1.6, 1.82, 1.8163636363636364)","(3.7, 4.5, 4.3432432432432435)","(10.0, 13.0, 12.76923076923077)","(12.0, 20.0, 18.136363636363637)","(26.0, 36.0, 34.476190476190474)","(9.0, 16.5, 16.12962962962963)"
06-01-2023 13:57:29.335710,"(1.6, 1.83, 1.8256000000000001)","(3.7, 4.4, 4.305454545454546)","(10.0, 13.0, 12.882352941176471)","(12.0, 21.0, 18.136363636363637)","(26.0, 36.0, 34.22222222222222)","(9.0, 16.5, 16.444444444444443)"
06-01-2023 13:57:30.377074,"(1.6, 1.83, 1.827777777777778)","(3.7, 4.4, 4.271604938271605)","(10.0, 13.5, 12.9)","(12.0, 20.0, 18.727272727272727)","(26.0, 36.0, 34.22222222222222)","(9.0, 16.5, 16.296875)"
06-01-2023 13:57:31.334244,"(1.6, 1.83, 1.8274545454545454)","(3.7, 4.4, 4.274698795180723)","(10.0, 13.5, 12.9)","(12.0, 21.0, 18.727272727272727)","(26.0, 36.0, 34.22222222222222)","(9.0, 17.0, 16.357142857142858)"
06-01-2023 13:57:32.201162,"(1.6, 1.83, 1.826521739130435)","(3.7, 4.4, 4.274698795180723)","(10.0, 13.5, 12.709090909090909)","(12.0, 21.0, 18.727272727272727)","(26.0, 36.0, 34.22222222222222)","(9.0, 17.0, 16.09090909090909)"
06-01-2023 13:57:33.209944,"(1.6, 1.83, 1.8156716417910448)","(3.7, 4.4, 4.264583333333333)","(10.0, 13.5, 12.666666666666666)","(12.0, 21.0, 19.9)","(26.0, 36.0, 34.11764705882353)","(9.0, 17.0, 16.23076923076923)"
06-01-2023 13:57:34.168234,"(1.6, 1.83, 1.813855421686747)","(3.7, 4.4, 4.257142857142857)","(10.0, 13.5, 12.666666666666666)","(12.0, 21.0, 19.9)","(26.0, 36.0, 33.09090909090909)","(9.0, 17.0, 16.09090909090909)"
06-01-2023 13:57:35.255902,"(1.6, 1.83, 1.8156716417910448)","(3.7, 4.4, 4.265263157894737)","(10.0, 13.5, 12.666666666666666)","(12.0, 21.0, 18.708333333333332)","(26.0, 36.0, 34.31578947368421)","(9.0, 17.0, 16.09090909090909)"
06-01-2023 13:57:36.271379,"(1.6, 1.83, 1.8168493150684932)","(3.6, 4.4, 4.259340659340659)","(10.0, 13.5, 12.666666666666666)","(12.0, 21.0, 19.25)","(26.0, 36.0, 34.31578947368421)","(9.0, 17.0, 16.09090909090909)"
06-01-2023 13:57:37.240433,"(1.6, 1.83, 1.8129166666666667)","(3.6, 4.4, 4.265263157894737)","(10.0, 13.5, 12.214285714285714)","(12.0, 20.0, 19.88888888888889)","(26.0, 36.0, 34.31578947368421)","(9.0, 17.0, 16.94736842105263)"
06-01-2023 13:57:38.140616,"(1.6, 1.82, 1.8133333333333335)","(3.6, 4.4, 4.259340659340659)","(10.0, 13.5, 12.375)","(12.0, 20.0, 19.88888888888889)","(26.0, 36.0, 34.31578947368421)","(9.0, 17.5, 16.642857142857142)"
06-01-2023 13:57:39.044643,"(1.6, 1.82, 1.813076923076923)","(3.6, 4.4, 4.265263157894737)","(10.0, 13.5, 12.375)","(12.0, 20.0, 19.904761904761905)","(26.0, 36.0, 34.31578947368421)","(9.0, 17.5, 16.642857142857142)"
06-01-2023 13:57:40.097886,"(1.6, 1.82, 1.8062500000000001)","(3.6, 4.4, 4.265263157894737)","(10.0, 13.5, 12.375)","(12.0, 20.0, 19.90909090909091)","(26.0, 36.0, 33.333333333333336)","(9.0, 17.5, 16.676470588235293)"
06-01-2023 13:57:41.192906,"(1.6, 1.82, 1.8055555555555556)","(3.6, 4.4, 4.265263157894737)","(10.0, 13.5, 12.681818181818182)","(12.0, 20.0, 19.91025641025641)","(26.0, 36.0, 32.44444444444444)","(9.0, 17.0, 16.576923076923077)"
06-01-2023 13:57:42.185373,"(1.6, 1.82, 1.8082758620689656)","(3.6, 4.4, 4.265263157894737)","(10.0, 13.5, 12.681818181818182)","(12.0, 21.0, 19.958333333333332)","(26.0, 36.0, 34.0)","(9.0, 17.0, 16.571428571428573)"
06-01-2023 13:57:43.140747,"(1.6, 1.82, 1.8105084745762712)","(3.6, 4.4, 4.267441860465117)","(10.0, 13.5, 12.681818181818182)","(12.0, 21.0, 19.958333333333332)","(26.0, 36.0, 36.0)","(9.0, 17.0, 16.5)"
06-01-2023 13:57:44.094977,"(1.6, 1.8, 1.783)","(3.6, 4.4, 4.315384615384615)","(10.0, 13.5, 12.717391304347826)","(12.0, 21.0, 20.074074074074073)","(26.0, 40.0, 37.6)","(9.0, 17.0, 16.4)"
06-01-2023 13:57:45.032593,"(1.6, 1.8, 1.787)","(3.6, 4.4, 4.315384615384615)","(10.0, 13.5, 12.717391304347826)","(12.0, 21.0, 20.074074074074073)","(26.0, 40.0, 34.285714285714285)","(9.0, 17.0, 16.533333333333335)"
06-01-2023 13:57:45.978339,"(1.6, 1.79, 1.7877358490566038)","(3.6, 4.4, 4.315384615384615)","(10.0, 13.5, 12.717391304347826)","(12.0, 21.0, 19.181818181818183)","(26.0, 40.0, 36.92307692307692)","(9.0, 17.0, 16.642857142857142)"
06-01-2023 13:57:47.063452,"(1.6, 1.8, 1.7894594594594595)","(3.6, 4.4, 4.316)","(10.0, 13.5, 12.727272727272727)","(12.0, 21.0, 19.75)","(26.0, 40.0, 36.5)","(9.0, 17.0, 16.61111111111111)"
06-01-2023 13:57:48.100309,"(1.6, 1.8, 1.7991666666666668)","(3.6, 4.3, 4.23)","(10.0, 13.5, 12.928571428571429)","(12.0, 21.0, 19.75)","(26.0, 38.0, 37.27272727272727)","(9.0, 17.0, 16.8)"
06-01-2023 13:57:49.054240,"(1.6, 1.8, 1.7991176470588235)","(3.6, 4.3, 4.212)","(10.0, 13.5, 13.108695652173914)","(12.0, 20.0, 19.857142857142858)","(26.0, 40.0, 37.27272727272727)","(9.0, 17.0, 17.25)"
06-01-2023 13:57:50.067011,"(1.6, 1.81, 1.8033333333333335)","(3.6, 4.3, 4.170588235294117)","(10.0, 13.5, 13.090909090909092)","(12.0, 22.0, 20.25)","(26.0, 40.0, 39.14285714285714)","(9.0, 17.5, 16.75)"
06-01-2023 13:57:50.928573,"(1.6, 1.81, 1.8084)","(3.6, 4.3, 4.168571428571428)","(10.0, 13.5, 13.125)","(12.0, 21.0, 20.25)","(26.0, 40.0, 39.14285714285714)","(9.0, 17.0, 16.75)"
06-01-2023 13:57:51.938540,"(1.6, 1.82, 1.8091304347826087)","(3.6, 4.3, 4.170422535211268)","(10.0, 13.0, 12.38888888888889)","(12.0, 22.0, 21.056603773584907)","(26.0, 40.0, 39.14285714285714)","(9.0, 17.0, 16.75)"
06-01-2023 13:57:52.919316,"(1.6, 1.82, 1.8091304347826087)","(3.6, 4.3, 4.154545454545454)","(10.0, 13.0, 12.38888888888889)","(12.0, 22.0, 21.056603773584907)","(26.0, 40.0, 38.0)","(9.0, 17.0, 16.75)"
06-01-2023 13:57:54.006772,"(1.6, 1.82, 1.809090909090909)","(3.6, 4.3, 4.154545454545454)","(10.0, 13.0, 12.6)","(12.0, 22.0, 21.056603773584907)","(26.0, 40.0, 38.0)","(9.0, 17.0, 16.666666666666668)"
06-01-2023 13:57:55.062703,"(1.6, 1.82, 1.8112727272727274)","(3.6, 4.3, 4.155263157894736)","(10.0, 13.0, 12.81081081081081)","(12.0, 22.0, 22.57142857142857)","(26.0, 40.0, 39.4054054054054)","(9.0, 17.0, 17.423076923076923)"
06-01-2023 13:57:56.008681,"(1.6, 1.77, 1.7502367424242424)","(3.6, 4.4, 4.384375)","(10.0, 12.5, 12.208333333333334)","(12.0, 23.0, 22.57142857142857)","(26.0, 50.0, 42.42857142857143)","(9.0, 17.5, 17.75)"
06-01-2023 13:57:56.951335,"(1.6, 1.76, 1.7544186046511627)","(3.6, 4.5, 4.415)","(10.0, 12.5, 12.166666666666666)","(12.0, 22.0, 21.5)","(26.0, 46.0, 42.0)","(9.0, 18.0, 17.805555555555557)"
06-01-2023 13:57:57.813001,"(1.6, 1.75, 1.7375)","(3.6, 4.5, 4.462962962962963)","(10.0, 13.0, 12.275)","(12.0, 22.0, 21.5)","(26.0, 46.0, 42.0)","(9.0, 18.0, 17.805555555555557)"
06-01-2023 13:57:58.789770,"(1.6, 1.74, 1.7395121951219512)","(3.6, 4.5, 4.463934426229509)","(10.0, 12.5, 12.46875)","(12.0, 22.0, 20.551724137931036)","(26.0, 46.0, 42.0)","(11.0, 18.0, 17.7)"
06-01-2023 13:57:59.869948,"(1.6, 1.74, 1.7389830508474575)","(3.6, 4.5, 4.475471698113208)","(10.0, 12.5, 12.425)","(12.0, 22.0, 20.774193548387096)","(26.0, 46.0, 43.5)","(11.0, 18.0, 18.25)"
06-01-2023 13:58:00.865728,"(1.6, 1.75, 1.7425)","(3.6, 4.6, 4.521951219512195)","(10.0, 12.5, 12.285714285714286)","(12.0, 22.0, 20.857142857142858)","(26.0, 46.0, 42.666666666666664)","(11.0, 18.5, 18.0)"
06-01-2023 13:58:01.794658,"(1.6, 1.75, 1.7413636363636364)","(3.6, 4.6, 4.523076923076923)","(10.0, 12.5, 12.3125)","(12.0, 21.0, 20.352941176470587)","(26.0, 46.0, 43.0)","(11.0, 18.5, 17.9)"
06-01-2023 13:58:02.725876,"(1.6, 1.76, 1.7390291262135922)","(3.6, 4.8, 4.701428571428572)","(10.0, 12.5, 12.222222222222221)","(12.0, 21.0, 20.3125)","(26.0, 46.0, 40.666666666666664)","(11.0, 18.0, 17.666666666666668)"
06-01-2023 13:58:03.711226,"(1.6, 1.75, 1.7380952380952381)","(3.6, 4.7, 4.64)","(10.0, 12.5, 12.166666666666666)","(12.0, 21.0, 20.12)","(26.0, 40.0, 38.666666666666664)","(11.0, 18.0, 17.25)"
06-01-2023 13:58:04.672137,"(1.6, 1.74, 1.7397777777777779)","(3.6, 4.7, 4.65)","(10.0, 12.5, 12.17741935483871)","(12.0, 21.0, 20.12)","(26.0, 40.0, 38.666666666666664)","(11.0, 17.5, 16.9)"
06-01-2023 13:58:05.688310,"(1.6, 1.76, 1.7445833333333334)","(3.6, 4.7, 4.698039215686275)","(10.0, 12.5, 12.1)","(12.0, 21.0, 20.176470588235293)","(26.0, 40.0, 38.666666666666664)","(11.0, 17.0, 16.9375)"
06-01-2023 13:58:06.767650,"(1.6, 1.76, 1.7405263157894737)","(3.6, 4.7, 4.683333333333334)","(10.0, 12.5, 12.109756097560975)","(12.0, 21.0, 20.2)","(26.0, 40.0, 38.76923076923077)","(11.0, 17.0, 16.9375)"
06-01-2023 13:58:07.776510,"(1.6, 1.76, 1.740506329113924)","(3.6, 4.7, 4.683333333333334)","(10.0, 12.5, 12.109756097560975)","(12.0, 21.0, 20.2)","(26.0, 40.0, 38.76923076923077)","(11.0, 17.0, 17.416666666666668)"
06-01-2023 13:58:08.725753,"(1.6, 1.75, 1.7404545454545455)","(3.6, 4.7, 4.6937500000000005)","(10.0, 12.5, 12.119047619047619)","(12.0, 21.0, 20.2)","(26.0, 40.0, 38.666666666666664)","(11.0, 17.5, 17.416666666666668)"
06-01-2023 13:58:09.617356,"(1.6, 1.74, 1.7335074626865672)","(3.6, 4.7, 4.696153846153846)","(10.0, 12.5, 12.03125)","(12.0, 21.0, 20.294117647058822)","(26.0, 40.0, 38.666666666666664)","(11.0, 17.5, 17.4)"
06-01-2023 13:58:10.518304,"(1.6, 1.74, 1.723408071748879)","(3.6, 4.8, 4.7444444444444445)","(10.0, 12.5, 12.125)","(12.0, 21.0, 20.210526315789473)","(26.0, 40.0, 38.666666666666664)","(11.0, 17.5, 17.4)"
06-01-2023 13:58:11.501876,"(1.6, 1.74, 1.7250847457627119)","(3.6, 4.8, 4.71)","(10.0, 12.5, 12.0)","(12.0, 21.0, 20.444444444444443)","(26.0, 40.0, 38.76923076923077)","(11.0, 17.5, 17.75)"
06-01-2023 13:58:12.588555,"(1.6, 1.72, 1.7194827586206896)","(3.6, 4.8, 4.76)","(10.0, 12.5, 12.26271186440678)","(12.0, 21.0, 20.444444444444443)","(26.0, 40.0, 38.666666666666664)","(11.0, 18.0, 17.9)"
06-01-2023 13:58:13.584407,"(1.6, 1.73, 1.7264516129032257)","(3.6, 4.8, 4.776470588235294)","(10.0, 12.5, 12.069620253164556)","(12.0, 21.0, 20.444444444444443)","(26.0, 40.0, 38.666666666666664)","(11.0, 18.0, 17.9)"
06-01-2023 13:58:14.575516,"(1.6, 1.73, 1.7221428571428572)","(3.6, 4.8, 4.776470588235294)","(10.0, 12.5, 12.075)","(12.0, 21.0, 20.85)","(26.0, 40.0, 38.666666666666664)","(11.0, 18.0, 17.9)"
06-01-2023 13:58:15.537144,"(1.6, 1.73, 1.718888888888889)","(3.6, 4.9, 4.8693333333333335)","(10.0, 12.5, 12.11111111111111)","(12.0, 21.0, 20.653846153846153)","(26.0, 40.0, 38.666666666666664)","(11.0, 18.0, 16.185714285714287)"
06-01-2023 13:58:16.482420,"(1.6, 1.75, 1.748686759956943)","(3.6, 4.8, 4.652054794520548)","(10.0, 13.0, 12.75206611570248)","(12.0, 21.0, 19.96153846153846)","(26.0, 40.0, 45.333333333333336)","(11.0, 17.0, 16.575757575757574)"
06-01-2023 13:58:17.378665,"(1.6, 1.7, 1.6954362416107382)","(3.6, 4.8, 4.729577464788733)","(10.0, 13.0, 12.95625)","(12.0, 22.0, 21.5)","(26.0, 46.0, 45.333333333333336)","(11.0, 17.0, 16.428571428571427)"
06-01-2023 13:58:18.382626,"(1.6, 1.75, 1.7308695652173913)","(3.6, 5.0, 4.878260869565217)","(10.0, 13.5, 13.169902912621358)","(12.0, 21.0, 17.75)","(26.0, 44.0, 39.0)","(11.0, 16.5, 16.428571428571427)"
06-01-2023 13:58:19.416471,"(1.6, 1.77, 1.7593333333333334)","(3.6, 5.0, 4.878260869565217)","(10.0, 13.5, 13.169902912621358)","(12.0, 18.0, 17.166666666666668)","(26.0, 42.0, 39.0)","(11.0, 16.5, 16.428571428571427)"
06-01-2023 13:58:20.429476,"(1.55, 1.76, 1.7440425531914894)","(3.7, 5.0, 4.858064516129033)","(9.0, 13.5, 13.185185185185185)","(13.0, 17.5, 17.166666666666668)","(26.0, 42.0, 39.0)","(11.0, 16.5, 16.428571428571427)"
06-01-2023 13:58:21.418231,"(1.55, 1.76, 1.7440425531914894)","(3.7, 5.0, 4.845)","(9.0, 13.5, 13.185185185185185)","(13.0, 17.5, 17.166666666666668)","(26.0, 42.0, 39.0)","(11.0, 16.5, 16.428571428571427)"
06-01-2023 13:58:22.367711,"(1.55, 1.76, 1.7440425531914894)","(3.7, 5.0, 4.85)","(9.0, 13.5, 13.185185185185185)","(13.0, 17.5, 17.166666666666668)","(26.0, 42.0, 39.0)","(11.0, 16.5, 16.444444444444443)"
06-01-2023 13:58:23.252563,"(1.55, 1.75, 1.736304347826087)","(3.7, 5.0, 4.85)","(9.0, 13.5, 13.185185185185185)","(13.0, 17.5, 17.166666666666668)","(26.0, 42.0, 39.0)","(11.0, 16.5, 16.444444444444443)"
06-01-2023 13:58:24.208185,"(1.6, 1.75, 1.736304347826087)","(3.7, 5.0, 4.85)","(10.0, 13.5, 13.196428571428571)","(12.0, 17.5, 17.166666666666668)","(26.0, 44.0, 40.0)","(11.0, 16.5, 16.444444444444443)"
06-01-2023 13:58:25.299812,"(1.6, 1.75, 1.736304347826087)","(3.7, 5.0, 4.85)","(10.0, 13.5, 13.196428571428571)","(12.0, 18.0, 17.166666666666668)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.444444444444443)"
06-01-2023 13:58:26.329577,"(1.6, 1.75, 1.7397368421052632)","(3.7, 5.0, 4.85)","(10.0, 13.5, 12.82)","(12.0, 18.0, 17.166666666666668)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.235294117647058)"
06-01-2023 13:58:27.307556,"(1.6, 1.75, 1.7397368421052632)","(3.7, 5.0, 4.816666666666666)","(10.0, 13.5, 12.77659574468085)","(12.0, 17.5, 16.928571428571427)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.266666666666666)"
06-01-2023 13:58:28.376104,"(1.6, 1.75, 1.7397368421052632)","(3.7, 5.0, 4.816666666666666)","(10.0, 13.5, 12.555555555555555)","(12.0, 18.0, 16.928571428571427)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.266666666666666)"
06-01-2023 13:58:29.387326,"(1.6, 1.75, 1.7397368421052632)","(3.7, 5.0, 4.816666666666666)","(10.0, 13.5, 12.555555555555555)","(12.0, 18.0, 16.928571428571427)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.055555555555557)"
06-01-2023 13:58:30.297317,"(1.6, 1.75, 1.7416129032258065)","(3.7, 5.0, 4.816666666666666)","(10.0, 13.5, 12.555555555555555)","(12.0, 18.0, 16.928571428571427)","(26.0, 44.0, 41.0)","(11.0, 16.5, 16.055555555555557)"
06-01-2023 13:58:31.225125,"(1.6, 1.76, 1.7425581395348837)","(3.7, 5.0, 4.808695652173913)","(10.0, 13.5, 12.555555555555555)","(12.0, 18.0, 17.25)","(26.0, 44.0, 43.2)","(11.0, 16.5, 16.214285714285715)"
06-01-2023 13:58:32.238443,"(1.6, 1.75, 1.7397142857142858)","(3.7, 5.0, 4.845714285714285)","(10.0, 13.5, 12.655555555555555)","(12.0, 17.5, 17.1)","(26.0, 44.0, 43.07692307692308)","(11.0, 16.5, 16.214285714285715)"
06-01-2023 13:58:33.267374,"(1.6, 1.75, 1.7394117647058824)","(3.7, 5.0, 4.845714285714285)","(10.0, 13.5, 12.655555555555555)","(12.0, 17.5, 17.833333333333332)","(26.0, 48.0, 40.888888888888886)","(11.0, 16.5, 16.75)"
