,Dreamseeker,Papas Dream,Vandini,Royalspector,Zou Zou Kacanarkis,Mr Lannigan,Lexington Lad,Top Babe,Cadouin,Gratsie,Rains Aplenty,Hold All Tickets
12-01-2023 18:08:36.454511,"(2.9, 3.55, 3.5044444444444443)","(16.0, 19.0, 17.03937007874016)","(41.0, 60.0, 55.45454545454545)","(9.0, 12.0, 11.283185840707965)","(6.0, 7.6, 7.543661971830986)","(16.0, 18.5, 18.455555555555556)","(5.0, 6.0, 5.8928)","(6.5, 7.8, 7.504109589041096)","(81.0, 140.0, 135.0)","(18.0, 26.0, 26.486486486486488)","(51.0, 80.0, 76.47058823529412)","(81.0, 140.0, 126.66666666666667)"
12-01-2023 18:08:38.115636,"(2.9, 3.6, 3.5829787234042554)","(16.0, 17.5, 17.038793103448278)","(41.0, 60.0, 56.36363636363637)","(9.0, 11.5, 11.283185840707965)","(6.0, 7.6, 7.545205479452054)","(16.0, 18.5, 18.456521739130434)","(5.0, 6.0, 5.887692307692308)","(6.5, 7.6, 7.541040462427746)","(81.0, 140.0, 135.0)","(18.0, 28.0, 27.125)","(51.0, 80.0, 67.5)","(81.0, 140.0, 126.66666666666667)"
12-01-2023 18:08:39.856834,"(2.9, 3.6, 3.6706896551724135)","(16.0, 17.5, 16.77777777777778)","(41.0, 60.0, 56.42857142857143)","(9.0, 11.5, 11.012345679012345)","(6.0, 7.6, 7.421276595744681)","(16.0, 18.5, 18.44871794871795)","(5.0, 5.9, 5.780263157894737)","(6.5, 7.6, 7.696062992125984)","(81.0, 140.0, 128.0)","(18.0, 28.0, 26.88888888888889)","(51.0, 80.0, 68.33333333333333)","(81.0, 140.0, 126.15384615384616)"
12-01-2023 18:08:41.490096,"(3.0, 3.75, 3.730769230769231)","(16.0, 17.0, 16.666666666666668)","(41.0, 60.0, 55.294117647058826)","(9.0, 11.5, 10.919191919191919)","(6.0, 7.6, 7.236144578313254)","(16.0, 18.5, 18.41025641025641)","(5.0, 5.8, 5.712962962962963)","(6.5, 7.8, 7.678518518518518)","(81.0, 140.0, 126.66666666666667)","(18.0, 28.0, 26.88888888888889)","(51.0, 75.0, 60.333333333333336)","(81.0, 140.0, 125.0)"
12-01-2023 18:08:43.134168,"(3.0, 3.9, 3.718)","(16.0, 17.0, 16.666666666666668)","(41.0, 60.0, 55.294117647058826)","(9.0, 11.0, 10.901960784313726)","(6.0, 7.4, 7.236144578313254)","(16.0, 18.5, 18.355555555555554)","(5.0, 5.8, 5.697354497354497)","(6.5, 7.8, 7.817777777777778)","(81.0, 140.0, 123.75)","(18.0, 28.0, 26.714285714285715)","(51.0, 75.0, 60.333333333333336)","(81.0, 140.0, 126.15384615384616)"
12-01-2023 18:08:44.768585,"(3.0, 3.85, 3.806)","(16.0, 17.0, 16.71153846153846)","(41.0, 60.0, 55.294117647058826)","(9.0, 11.0, 10.857954545454545)","(6.0, 7.4, 7.236144578313254)","(16.0, 18.5, 18.355555555555554)","(5.0, 5.8, 5.668421052631579)","(6.5, 8.0, 7.83265306122449)","(81.0, 130.0, 128.0)","(18.0, 27.0, 26.714285714285715)","(51.0, 75.0, 60.333333333333336)","(81.0, 140.0, 126.15384615384616)"
12-01-2023 18:08:46.395251,"(3.0, 3.85, 3.8404907975460123)","(16.0, 17.0, 16.696428571428573)","(41.0, 60.0, 56.0)","(9.0, 11.0, 10.870588235294118)","(6.0, 7.4, 7.236144578313254)","(16.0, 18.5, 18.355555555555554)","(5.0, 5.7, 5.652777777777778)","(6.5, 8.0, 7.839024390243902)","(81.0, 130.0, 128.0)","(18.0, 27.0, 26.714285714285715)","(51.0, 75.0, 68.0)","(91.0, 140.0, 126.15384615384616)"
12-01-2023 18:08:48.035912,"(3.0, 3.85, 3.8453804347826086)","(16.0, 17.0, 16.645833333333332)","(41.0, 60.0, 55.21739130434783)","(9.0, 11.0, 10.857142857142858)","(6.0, 7.4, 7.381132075471698)","(16.0, 18.5, 18.41025641025641)","(5.0, 5.7, 5.641324921135647)","(6.5, 8.0, 7.834042553191489)","(81.0, 130.0, 128.0)","(18.0, 27.0, 26.666666666666668)","(51.0, 70.0, 56.94736842105263)","(91.0, 130.0, 118.23529411764706)"
12-01-2023 18:08:49.682498,"(3.0, 3.85, 3.8623762376237623)","(16.0, 17.0, 16.645833333333332)","(41.0, 60.0, 52.22222222222222)","(9.0, 11.0, 10.85135135135135)","(6.0, 7.4, 7.3939393939393945)","(16.0, 18.5, 18.41025641025641)","(5.0, 5.7, 5.667910447761194)","(6.5, 8.0, 7.834042553191489)","(91.0, 130.0, 128.0)","(18.0, 27.0, 26.434782608695652)","(51.0, 65.0, 54.411764705882355)","(91.0, 130.0, 121.66666666666667)"
12-01-2023 18:08:51.418752,"(3.0, 3.9, 3.8623762376237623)","(16.0, 17.0, 16.645833333333332)","(41.0, 55.0, 51.875)","(9.0, 11.0, 10.856164383561644)","(6.0, 7.4, 7.405555555555556)","(16.0, 18.5, 18.653061224489797)","(5.0, 5.7, 5.630057803468208)","(6.5, 8.0, 7.868456375838926)","(91.0, 130.0, 128.0)","(18.0, 28.0, 26.833333333333332)","(51.0, 65.0, 54.411764705882355)","(91.0, 130.0, 117.14285714285714)"
12-01-2023 18:08:53.367659,"(3.0, 3.9, 3.850632911392405)","(16.0, 17.0, 16.70689655172414)","(41.0, 55.0, 51.833333333333336)","(8.5, 11.0, 10.888157894736842)","(6.0, 7.6, 7.371122994652406)","(16.0, 19.0, 18.470588235294116)","(5.0, 5.7, 5.628205128205129)","(7.0, 8.0, 7.868456375838926)","(91.0, 130.0, 123.33333333333333)","(18.0, 27.0, 26.818181818181817)","(51.0, 65.0, 54.166666666666664)","(81.0, 120.0, 116.36363636363636)"
12-01-2023 18:08:55.125799,"(3.0, 3.9, 3.847058823529412)","(16.0, 17.0, 15.833333333333334)","(41.0, 55.0, 51.5)","(8.5, 11.0, 10.876712328767123)","(6.0, 7.6, 7.35068493150685)","(16.0, 18.5, 18.59259259259259)","(5.0, 5.7, 5.587551867219917)","(7.0, 8.0, 7.866666666666666)","(91.0, 130.0, 123.33333333333333)","(18.0, 27.0, 26.818181818181817)","(51.0, 65.0, 56.25)","(81.0, 120.0, 115.83333333333333)"
12-01-2023 18:08:56.824777,"(3.1, 3.85, 3.857471264367816)","(16.0, 16.0, 16.38235294117647)","(41.0, 55.0, 49.5)","(9.0, 11.0, 10.876712328767123)","(6.0, 7.6, 7.35068493150685)","(16.0, 19.0, 18.59259259259259)","(5.0, 5.6, 5.570689655172414)","(7.0, 8.0, 7.846153846153846)","(91.0, 130.0, 123.33333333333333)","(19.0, 27.0, 26.666666666666668)","(51.0, 60.0, 56.25)","(81.0, 120.0, 116.66666666666667)"
12-01-2023 18:08:58.399520,"(3.1, 3.9, 3.864864864864865)","(16.0, 16.5, 16.017241379310345)","(41.0, 50.0, 49.6)","(9.0, 11.0, 10.867088607594937)","(6.0, 7.6, 7.40842105263158)","(16.0, 19.0, 18.59259259259259)","(5.0, 5.6, 5.5747252747252745)","(7.0, 8.0, 7.856)","(81.0, 130.0, 123.33333333333333)","(19.0, 27.0, 25.6)","(51.0, 60.0, 56.25)","(81.0, 120.0, 103.4090909090909)"
12-01-2023 18:09:00.022833,"(3.1, 3.9, 3.8744897959183673)","(16.0, 16.5, 15.9)","(41.0, 50.0, 49.27272727272727)","(9.0, 11.0, 10.865384615384615)","(6.0, 7.6, 7.4372549019607845)","(16.0, 19.0, 18.620689655172413)","(5.0, 5.6, 5.5688524590163935)","(7.0, 8.0, 7.8826086956521735)","(81.0, 130.0, 126.0)","(19.0, 27.0, 26.0)","(51.0, 60.0, 57.0)","(81.0, 110.0, 105.92592592592592)"
12-01-2023 18:09:01.659630,"(3.1, 3.9, 3.8329166666666667)","(15.0, 16.5, 16.318181818181817)","(41.0, 50.0, 49.04)","(9.0, 11.0, 10.858695652173912)","(6.0, 7.6, 7.481578947368421)","(16.0, 19.0, 18.6875)","(5.0, 5.6, 5.5630057803468205)","(7.0, 8.0, 7.88125)","(81.0, 130.0, 126.0)","(19.0, 27.0, 25.8)","(51.0, 60.0, 58.57142857142857)","(81.0, 110.0, 105.2)"
12-01-2023 18:09:03.217060,"(3.1, 3.85, 3.8329166666666667)","(15.0, 16.5, 16.318181818181817)","(41.0, 50.0, 47.65217391304348)","(9.0, 11.0, 10.868686868686869)","(6.0, 7.6, 7.488198757763975)","(16.0, 19.0, 18.732142857142858)","(5.0, 5.6, 5.565945945945946)","(7.0, 8.0, 7.947368421052632)","(81.0, 130.0, 115.71428571428571)","(19.0, 26.0, 26.11764705882353)","(51.0, 60.0, 60.0)","(81.0, 110.0, 105.38461538461539)"
12-01-2023 18:09:04.825302,"(3.1, 3.85, 3.829090909090909)","(15.0, 17.0, 16.59375)","(41.0, 48.0, 47.714285714285715)","(9.0, 11.0, 10.868686868686869)","(6.0, 7.6, 7.513868613138686)","(16.0, 19.0, 19.055555555555557)","(5.0, 5.6, 5.573939393939393)","(7.0, 8.0, 7.909999999999999)","(81.0, 130.0, 123.33333333333333)","(19.0, 27.0, 25.703703703703702)","(51.0, 65.0, 58.0)","(81.0, 110.0, 105.0)"
12-01-2023 18:09:06.280577,"(3.1, 3.85, 3.819421487603306)","(16.0, 17.0, 16.59375)","(41.0, 48.0, 47.333333333333336)","(9.0, 11.0, 10.939759036144578)","(6.0, 7.6, 7.52093023255814)","(16.0, 19.5, 19.125)","(5.0, 5.6, 5.580571428571428)","(7.0, 8.2, 7.909999999999999)","(91.0, 130.0, 123.33333333333333)","(19.0, 26.0, 25.703703703703702)","(51.0, 65.0, 58.0)","(81.0, 110.0, 105.0)"
12-01-2023 18:09:07.890364,"(3.1, 3.85, 3.819421487603306)","(16.0, 17.0, 16.59375)","(41.0, 48.0, 47.5)","(9.0, 11.0, 10.914772727272727)","(6.0, 7.6, 7.535031847133758)","(16.0, 19.5, 19.27777777777778)","(5.0, 5.6, 5.4652343750000005)","(7.0, 8.2, 7.909999999999999)","(91.0, 130.0, 123.33333333333333)","(19.0, 26.0, 25.703703703703702)","(51.0, 65.0, 57.857142857142854)","(81.0, 110.0, 105.55555555555556)"
12-01-2023 18:09:09.521876,"(3.1, 3.85, 3.8273684210526318)","(16.0, 17.0, 17.272727272727273)","(41.0, 48.0, 46.90909090909091)","(9.0, 11.0, 10.893939393939394)","(6.0, 7.6, 7.636363636363636)","(16.0, 19.5, 19.27777777777778)","(5.0, 5.5, 5.454326923076923)","(7.0, 8.2, 7.882191780821918)","(91.0, 130.0, 123.33333333333333)","(19.0, 26.0, 25.703703703703702)","(51.0, 65.0, 57.857142857142854)","(81.0, 110.0, 105.55555555555556)"
12-01-2023 18:09:11.102466,"(3.1, 3.85, 3.8234567901234566)","(16.0, 17.5, 17.272727272727273)","(41.0, 48.0, 46.13333333333333)","(9.0, 11.0, 10.875)","(6.0, 7.8, 7.634285714285714)","(16.0, 19.5, 19.38235294117647)","(5.0, 5.5, 5.402205882352941)","(7.0, 8.2, 7.8392156862745095)","(91.0, 130.0, 123.33333333333333)","(19.0, 26.0, 25.724137931034484)","(51.0, 65.0, 59.44444444444444)","(81.0, 120.0, 111.11111111111111)"
12-01-2023 18:09:12.626640,"(3.1, 3.85, 3.825675675675676)","(15.0, 17.5, 17.3)","(41.0, 48.0, 47.0)","(9.0, 11.0, 10.875)","(6.0, 7.8, 7.721739130434782)","(16.0, 19.5, 19.38235294117647)","(5.0, 5.5, 5.2594936708860756)","(7.0, 8.0, 7.934939759036144)","(81.0, 130.0, 123.33333333333333)","(19.0, 26.0, 25.764705882352942)","(51.0, 65.0, 59.44444444444444)","(81.0, 120.0, 108.0)"
12-01-2023 18:09:14.159995,"(3.2, 3.85, 3.825675675675676)","(15.0, 17.5, 17.3)","(41.0, 48.0, 47.0)","(9.0, 11.0, 10.875)","(6.0, 7.8, 7.7753424657534245)","(16.0, 19.5, 19.203125)","(5.0, 5.3, 5.284722222222222)","(7.0, 8.0, 7.975342465753425)","(91.0, 130.0, 116.66666666666667)","(19.0, 26.0, 25.838709677419356)","(51.0, 65.0, 59.61538461538461)","(81.0, 120.0, 108.0)"
12-01-2023 18:09:15.655652,"(3.2, 3.75, 3.724468085106383)","(15.0, 18.0, 17.61764705882353)","(41.0, 48.0, 47.142857142857146)","(9.0, 11.0, 10.423913043478262)","(6.0, 7.8, 7.789610389610389)","(16.0, 20.0, 19.41304347826087)","(5.0, 5.3, 5.287640449438202)","(7.0, 8.0, 8.091999999999999)","(91.0, 140.0, 123.84615384615384)","(19.0, 26.0, 26.285714285714285)","(51.0, 65.0, 61.666666666666664)","(81.0, 120.0, 113.33333333333333)"
12-01-2023 18:09:17.137711,"(3.2, 3.8, 3.756818181818182)","(15.0, 18.0, 17.69047619047619)","(41.0, 48.0, 45.473684210526315)","(9.0, 11.0, 10.40782122905028)","(6.0, 7.8, 7.789610389610389)","(16.0, 19.5, 19.41304347826087)","(5.0, 5.3, 5.306849315068493)","(7.0, 8.2, 8.094949494949494)","(91.0, 140.0, 123.84615384615384)","(19.0, 27.0, 26.285714285714285)","(51.0, 65.0, 61.666666666666664)","(81.0, 120.0, 113.33333333333333)"
12-01-2023 18:09:18.578984,"(3.2, 3.8, 3.778409090909091)","(15.0, 18.0, 17.69047619047619)","(41.0, 48.0, 45.473684210526315)","(9.0, 11.0, 10.441340782122905)","(6.0, 7.8, 7.8033149171270715)","(16.0, 19.5, 19.41304347826087)","(5.0, 5.4, 5.303759398496241)","(7.0, 8.2, 8.094949494949494)","(91.0, 140.0, 123.84615384615384)","(19.0, 27.0, 26.285714285714285)","(51.0, 65.0, 64.54545454545455)","(81.0, 120.0, 111.11111111111111)"
12-01-2023 18:09:20.045576,"(3.2, 3.8, 3.771323529411765)","(15.0, 18.0, 17.69047619047619)","(41.0, 48.0, 45.21739130434783)","(9.0, 11.0, 10.45054945054945)","(6.0, 8.0, 7.542168674698795)","(16.0, 19.5, 19.307692307692307)","(5.0, 5.4, 5.303759398496241)","(7.0, 8.2, 8.095384615384615)","(91.0, 140.0, 123.84615384615384)","(19.0, 27.0, 26.285714285714285)","(51.0, 70.0, 64.54545454545455)","(81.0, 120.0, 113.33333333333333)"
12-01-2023 18:09:21.579753,"(3.2, 3.8, 3.771323529411765)","(15.0, 18.0, 17.88235294117647)","(41.0, 48.0, 45.166666666666664)","(9.0, 11.0, 10.427083333333334)","(6.0, 7.6, 7.539240506329114)","(16.0, 20.0, 19.32894736842105)","(5.0, 5.4, 5.2690909090909095)","(7.0, 8.2, 8.111688311688312)","(91.0, 140.0, 123.84615384615384)","(19.0, 27.0, 26.333333333333332)","(51.0, 70.0, 64.54545454545455)","(81.0, 120.0, 113.33333333333333)"
12-01-2023 18:09:23.144034,"(3.2, 3.8, 3.7881889763779526)","(16.0, 18.0, 17.916666666666668)","(41.0, 48.0, 45.6551724137931)","(9.0, 11.0, 10.467592592592592)","(6.0, 7.6, 7.56)","(16.0, 20.0, 19.833333333333332)","(5.0, 5.4, 5.291787439613527)","(7.0, 8.2, 8.157664233576643)","(91.0, 140.0, 126.0)","(20.0, 27.0, 26.458333333333332)","(51.0, 70.0, 65.71428571428571)","(81.0, 110.0, 105.71428571428571)"
12-01-2023 18:09:24.685476,"(3.2, 3.8, 3.8247967479674796)","(16.0, 18.0, 17.916666666666668)","(41.0, 48.0, 45.6551724137931)","(9.0, 11.0, 10.467592592592592)","(6.0, 7.6, 7.56)","(16.0, 20.0, 19.857142857142858)","(5.0, 5.4, 5.2749999999999995)","(7.0, 8.4, 8.175609756097561)","(91.0, 140.0, 122.5)","(20.0, 27.0, 24.6)","(51.0, 70.0, 65.71428571428571)","(81.0, 110.0, 105.71428571428571)"
12-01-2023 18:09:26.273048,"(3.2, 3.85, 3.7871681415929204)","(16.0, 18.0, 17.92156862745098)","(41.0, 48.0, 45.6551724137931)","(9.0, 11.0, 10.614285714285714)","(6.0, 7.6, 7.560377358490566)","(16.0, 20.0, 19.789473684210527)","(5.0, 5.3, 5.212195121951219)","(7.0, 8.4, 8.28314606741573)","(91.0, 140.0, 122.5)","(20.0, 25.0, 25.333333333333332)","(51.0, 70.0, 65.71428571428571)","(81.0, 110.0, 105.21739130434783)"
12-01-2023 18:09:27.801962,"(3.2, 3.8, 3.7825688073394494)","(16.0, 18.0, 17.92156862745098)","(41.0, 48.0, 45.6551724137931)","(9.0, 11.0, 10.625)","(6.0, 7.6, 7.577083333333333)","(16.0, 20.0, 19.714285714285715)","(5.0, 5.3, 5.195555555555555)","(7.0, 8.4, 8.28314606741573)","(91.0, 140.0, 122.5)","(20.0, 27.0, 25.333333333333332)","(51.0, 70.0, 65.71428571428571)","(81.0, 110.0, 105.21739130434783)"
12-01-2023 18:09:29.360036,"(3.2, 3.8, 3.7672413793103448)","(16.0, 18.0, 17.92156862745098)","(41.0, 48.0, 45.84615384615385)","(9.0, 11.0, 10.625)","(6.0, 7.6, 7.577083333333333)","(16.0, 20.0, 19.714285714285715)","(5.0, 5.3, 5.217808219178082)","(7.0, 8.4, 8.28314606741573)","(91.0, 140.0, 122.5)","(20.0, 27.0, 25.333333333333332)","(51.0, 70.0, 65.71428571428571)","(81.0, 110.0, 100.29411764705883)"
12-01-2023 18:09:30.868597,"(3.2, 3.8, 3.7836206896551725)","(16.0, 18.0, 17.928571428571427)","(41.0, 46.0, 45.86666666666667)","(9.0, 11.0, 10.663551401869158)","(6.0, 7.6, 7.4186046511627906)","(16.0, 20.0, 19.806451612903224)","(5.0, 5.3, 5.181481481481481)","(7.0, 8.4, 8.259459459459459)","(91.0, 140.0, 122.5)","(20.0, 27.0, 25.571428571428573)","(51.0, 70.0, 66.25)","(81.0, 110.0, 103.125)"
12-01-2023 18:09:32.563648,"(3.2, 3.8, 3.7969999999999997)","(16.0, 18.0, 18.6)","(41.0, 46.0, 46.0)","(9.0, 11.0, 10.673267326732674)","(6.0, 7.6, 7.7555555555555555)","(16.0, 20.0, 19.79310344827586)","(4.8, 5.2, 5.135714285714285)","(7.0, 8.4, 8.251428571428571)","(91.0, 140.0, 124.0)","(20.0, 27.0, 25.666666666666668)","(51.0, 70.0, 66.25)","(81.0, 110.0, 103.125)"
12-01-2023 18:09:34.114413,"(3.2, 3.8, 3.764601769911504)","(16.0, 19.0, 17.095238095238095)","(41.0, 48.0, 45.925925925925924)","(9.0, 11.0, 10.67156862745098)","(6.0, 7.8, 7.729411764705882)","(16.0, 20.0, 19.77777777777778)","(4.8, 5.3, 5.196825396825396)","(7.0, 8.4, 8.326530612244898)","(91.0, 140.0, 129.0909090909091)","(20.0, 26.0, 25.625)","(51.0, 70.0, 66.25)","(81.0, 110.0, 103.125)"
12-01-2023 18:09:35.670307,"(3.2, 3.8, 3.756989247311828)","(16.0, 18.0, 17.26923076923077)","(41.0, 48.0, 43.8)","(9.0, 11.0, 10.67156862745098)","(6.0, 7.8, 7.64)","(16.0, 20.0, 18.677777777777777)","(4.8, 5.3, 5.1984375)","(7.0, 8.4, 8.283870967741935)","(91.0, 140.0, 120.0)","(20.0, 26.0, 25.727272727272727)","(51.0, 70.0, 66.25)","(81.0, 110.0, 102.24137931034483)"
12-01-2023 18:09:37.133176,"(3.2, 3.8, 3.756989247311828)","(16.0, 17.5, 17.166666666666668)","(41.0, 44.0, 43.81818181818182)","(9.0, 11.0, 10.724719101123595)","(6.0, 7.8, 7.784905660377358)","(16.0, 19.0, 18.8135593220339)","(4.8, 5.3, 5.248412698412698)","(7.0, 8.4, 8.084563758389262)","(91.0, 140.0, 125.0)","(20.0, 26.0, 25.134615384615383)","(51.0, 70.0, 68.46153846153847)","(81.0, 110.0, 104.0)"
12-01-2023 18:09:38.727580,"(3.2, 3.8, 3.7736842105263158)","(16.0, 17.5, 17.3)","(41.0, 44.0, 44.18181818181818)","(9.0, 11.0, 10.762135922330097)","(6.0, 7.8, 7.713761467889908)","(16.0, 19.0, 18.850746268656717)","(4.8, 5.3, 5.258219178082192)","(7.0, 8.2, 8.049122807017543)","(91.0, 140.0, 120.0)","(20.0, 26.0, 25.224137931034484)","(51.0, 70.0, 68.66666666666667)","(81.0, 110.0, 104.23076923076923)"
12-01-2023 18:09:40.250599,"(3.2, 3.8, 3.7482758620689656)","(16.0, 17.5, 17.214285714285715)","(41.0, 48.0, 44.8235294117647)","(9.0, 11.0, 10.970238095238095)","(6.0, 8.0, 7.920388349514563)","(16.0, 19.0, 19.90625)","(4.8, 5.3, 5.314718614718615)","(7.0, 8.2, 7.889090909090909)","(91.0, 140.0, 120.0)","(20.0, 25.0, 24.06896551724138)","(51.0, 70.0, 64.375)","(81.0, 100.0, 98.63636363636364)"
12-01-2023 18:09:41.764840,"(3.2, 3.75, 3.7482758620689656)","(16.0, 17.5, 17.214285714285715)","(41.0, 46.0, 43.285714285714285)","(9.0, 11.5, 10.959302325581396)","(6.0, 8.2, 7.8659340659340655)","(16.0, 20.0, 19.653846153846153)","(4.8, 5.5, 5.328915662650602)","(7.0, 8.0, 7.8875)","(91.0, 140.0, 120.0)","(20.0, 25.0, 23.238095238095237)","(51.0, 70.0, 63.333333333333336)","(81.0, 100.0, 98.63636363636364)"
12-01-2023 18:09:43.283106,"(3.2, 3.75, 3.728398058252427)","(15.0, 17.5, 17.115384615384617)","(41.0, 44.0, 43.23076923076923)","(9.0, 11.5, 11.102564102564102)","(6.0, 8.2, 7.883333333333333)","(16.0, 20.0, 18.21590909090909)","(5.0, 5.5, 5.336153846153846)","(7.0, 8.0, 7.875247524752475)","(91.0, 140.0, 120.0)","(20.0, 24.0, 23.238095238095237)","(51.0, 65.0, 63.333333333333336)","(81.0, 100.0, 98.63636363636364)"
12-01-2023 18:09:44.905417,"(3.2, 3.8, 3.72425)","(15.0, 17.5, 17.25)","(41.0, 44.0, 43.2)","(9.0, 11.5, 11.087378640776699)","(6.0, 8.2, 8.040677966101695)","(16.0, 18.5, 18.184782608695652)","(5.0, 5.5, 5.349469964664311)","(7.0, 8.0, 7.875247524752475)","(91.0, 140.0, 120.0)","(20.0, 24.0, 23.782608695652172)","(51.0, 65.0, 63.333333333333336)","(81.0, 100.0, 96.81818181818181)"
12-01-2023 18:09:46.851372,"(3.2, 3.8, 3.776470588235294)","(15.0, 17.5, 17.2)","(41.0, 44.0, 43.5)","(9.0, 11.5, 11.17557251908397)","(6.0, 8.2, 8.0)","(16.0, 18.5, 18.109375)","(5.0, 5.5, 5.353679653679653)","(7.0, 8.0, 7.830674846625767)","(91.0, 140.0, 124.0)","(20.0, 24.0, 23.93548387096774)","(51.0, 65.0, 63.888888888888886)","(81.0, 95.0, 94.13793103448276)"
12-01-2023 18:09:48.574917,"(3.2, 3.8, 3.844)","(15.0, 17.5, 16.51923076923077)","(41.0, 44.0, 38.36363636363636)","(9.0, 11.5, 11.144144144144144)","(6.0, 8.2, 8.110344827586207)","(16.0, 18.5, 18.666666666666668)","(5.0, 5.5, 5.362686567164179)","(7.0, 8.0, 7.707692307692308)","(91.0, 140.0, 124.0)","(20.0, 24.0, 23.520833333333332)","(51.0, 65.0, 64.23076923076923)","(81.0, 95.0, 94.13043478260869)"
12-01-2023 18:09:50.314747,"(3.2, 3.85, 3.839506172839506)","(15.0, 17.0, 16.04255319148936)","(41.0, 40.0, 38.90909090909091)","(9.0, 11.5, 11.069306930693068)","(6.0, 8.2, 8.26086956521739)","(16.0, 19.0, 18.25)","(5.0, 5.5, 5.4220149253731345)","(7.0, 7.8, 7.712)","(91.0, 140.0, 124.0)","(19.0, 24.0, 23.520833333333332)","(51.0, 65.0, 68.0)","(81.0, 95.0, 91.42857142857143)"
12-01-2023 18:09:52.030589,"(3.2, 3.9, 3.8371999999999997)","(15.0, 16.5, 16.04255319148936)","(41.0, 40.0, 37.5)","(9.0, 11.5, 11.069306930693068)","(6.0, 8.4, 8.142857142857142)","(16.0, 18.5, 18.227272727272727)","(4.8, 5.5, 5.40932944606414)","(7.0, 7.8, 7.708333333333333)","(91.0, 140.0, 124.0)","(20.0, 24.0, 23.520833333333332)","(51.0, 70.0, 68.0)","(81.0, 95.0, 90.625)"
12-01-2023 18:09:53.716985,"(3.2, 3.9, 3.84136690647482)","(15.0, 16.5, 16.093220338983052)","(41.0, 38.0, 36.91428571428571)","(9.0, 11.5, 11.066666666666666)","(6.0, 8.4, 8.158620689655173)","(16.0, 18.5, 18.323529411764707)","(4.8, 5.5, 5.413505747126437)","(7.0, 7.8, 7.7444444444444445)","(91.0, 140.0, 127.6923076923077)","(20.0, 24.0, 23.566037735849058)","(51.0, 70.0, 64.6)","(81.0, 95.0, 91.5)"
12-01-2023 18:09:55.400818,"(3.2, 3.9, 3.830869565217391)","(15.0, 16.5, 16.093220338983052)","(41.0, 38.0, 37.0)","(9.0, 11.5, 11.1375)","(6.0, 8.4, 8.17222222222222)","(16.0, 18.5, 18.323529411764707)","(4.8, 5.5, 5.390551181102362)","(7.0, 7.8, 7.667096774193548)","(91.0, 140.0, 127.6923076923077)","(20.0, 24.0, 23.6875)","(51.0, 70.0, 65.43478260869566)","(81.0, 95.0, 91.5)"
12-01-2023 18:09:56.876556,"(3.2, 3.9, 3.839163498098859)","(15.0, 16.5, 16.094827586206897)","(31.0, 38.0, 36.93333333333333)","(9.0, 11.5, 11.121739130434783)","(6.0, 8.2, 8.187096774193547)","(16.0, 18.5, 18.8)","(4.8, 5.5, 5.352093023255814)","(7.0, 8.0, 7.669230769230769)","(91.0, 140.0, 116.0)","(20.0, 24.0, 23.619718309859156)","(51.0, 70.0, 63.75)","(81.0, 85.0, 84.16666666666667)"
12-01-2023 18:09:58.378579,"(3.2, 3.9, 3.8481308411214954)","(15.0, 16.5, 15.637931034482758)","(31.0, 38.0, 37.0)","(9.0, 11.5, 11.132075471698114)","(6.0, 8.2, 8.305)","(16.0, 19.0, 18.8)","(4.8, 5.5, 5.401875)","(7.0, 8.0, 7.6795031055900616)","(91.0, 140.0, 116.0)","(20.0, 24.0, 23.0)","(51.0, 65.0, 63.333333333333336)","(81.0, 85.0, 83.23529411764706)"
12-01-2023 18:10:00.013096,"(3.2, 3.9, 3.8481308411214954)","(15.0, 16.0, 15.73076923076923)","(31.0, 38.0, 37.116279069767444)","(9.0, 11.5, 11.085106382978724)","(6.0, 8.4, 8.28051948051948)","(16.0, 19.0, 18.8)","(4.8, 5.5, 5.349760765550239)","(7.0, 8.0, 7.745454545454545)","(91.0, 140.0, 116.0)","(20.0, 24.0, 22.983050847457626)","(51.0, 70.0, 68.33333333333333)","(81.0, 85.0, 82.85714285714286)"
12-01-2023 18:10:01.682320,"(3.2, 3.9, 3.8409961685823752)","(15.0, 16.0, 16.933333333333334)","(31.0, 38.0, 37.7)","(9.0, 11.5, 10.996932515337424)","(6.0, 8.4, 8.29375)","(16.0, 19.0, 18.894736842105264)","(4.8, 5.5, 5.34951923076923)","(7.0, 7.8, 7.759322033898305)","(91.0, 140.0, 120.0)","(20.0, 24.0, 22.894736842105264)","(51.0, 70.0, 73.125)","(81.0, 85.0, 82.6923076923077)"
12-01-2023 18:10:03.323123,"(3.2, 3.9, 3.7919689119170985)","(15.0, 17.0, 17.352941176470587)","(31.0, 38.0, 37.68421052631579)","(9.0, 11.5, 11.0)","(6.0, 8.4, 8.274074074074074)","(16.0, 19.0, 18.894736842105264)","(4.8, 5.5, 5.405214723926381)","(7.0, 7.8, 7.733333333333333)","(91.0, 120.0, 118.18181818181819)","(20.0, 24.0, 23.152542372881356)","(51.0, 75.0, 73.75)","(81.0, 85.0, 83.18181818181819)"
