,Stompem Nz,Whata Roller,We Always Have Faith Nz,Karloo Bradley Nz,Saving Major Percy,Kanye Crusader
10-01-2023 13:50:44.830358,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6005714285714285)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.4, 9.1)"
10-01-2023 13:50:45.878327,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6002985074626865)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.4, 9.12)"
10-01-2023 13:50:46.880985,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6002985074626865)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.353846153846154)"
10-01-2023 13:50:47.818978,"(6.5, 99999, 99990)","(2.15, 2.64, 2.5973333333333333)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.371428571428572)"
10-01-2023 13:50:48.837490,"(6.5, 99999, 99990)","(2.15, 2.64, 2.5982608695652174)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.443478260869565)"
10-01-2023 13:50:49.840052,"(6.5, 99999, 99990)","(2.15, 2.64, 2.5982608695652174)","(3.6, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.443478260869565)"
10-01-2023 13:50:50.752799,"(6.5, 99999, 99990)","(2.15, 2.6, 2.597377049180328)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.566666666666666)"
10-01-2023 13:50:51.781923,"(6.5, 99999, 99990)","(2.15, 2.6, 2.597377049180328)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.8, 9.309090909090909)"
10-01-2023 13:50:52.825624,"(6.5, 99999, 99990)","(2.15, 2.64, 2.6147540983606556)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:53.882203,"(6.5, 99999, 99990)","(2.15, 2.64, 2.6147540983606556)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:54.920302,"(6.5, 99999, 99990)","(2.15, 2.64, 2.6170149253731343)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:55.889698,"(6.5, 99999, 99990)","(2.15, 2.64, 2.6170149253731343)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:56.886211,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6154054054054057)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:57.967664,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6154054054054057)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.309090909090909)"
10-01-2023 13:50:58.990132,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6154054054054057)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.34)"
10-01-2023 13:51:00.039320,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6154054054054057)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.383333333333333)"
10-01-2023 13:51:01.104374,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6154054054054057)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.481818181818182)"
10-01-2023 13:51:02.132438,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6144303797468353)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.485714285714286)"
10-01-2023 13:51:03.033744,"(6.5, 99999, 99990)","(2.15, 2.62, 2.610526315789474)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.6, 9.48)"
10-01-2023 13:51:04.185013,"(6.5, 99999, 99990)","(2.15, 2.62, 2.610526315789474)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.8, 9.633333333333333)"
10-01-2023 13:51:05.405319,"(6.5, 99999, 99990)","(2.15, 2.62, 2.610357142857143)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 9.8, 9.971428571428572)"
10-01-2023 13:51:06.559061,"(6.5, 99999, 99990)","(2.15, 2.64, 2.614375)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.0, 9.971428571428572)"
10-01-2023 13:51:07.752151,"(6.5, 99999, 99990)","(2.15, 2.64, 2.614108527131783)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.0, 10.30379746835443)"
10-01-2023 13:51:08.975880,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6071875)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.5, 10.423728813559322)"
10-01-2023 13:51:09.948914,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6071875)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.5, 10.423728813559322)"
10-01-2023 13:51:11.087460,"(6.5, 99999, 99990)","(2.15, 2.62, 2.6071875)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.5, 10.432835820895523)"
10-01-2023 13:51:12.188049,"(6.5, 99999, 99990)","(2.15, 2.6, 2.590232558139535)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 13:51:13.155953,"(6.5, 99999, 99990)","(2.15, 2.6, 2.590232558139535)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 33.0)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 13:51:14.203665,"(6.5, 99999, 99990)","(2.15, 2.6, 2.5902803738317757)","(3.5, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 32.23076923076923)","(7.0, 10.5, 10.346153846153847)"
10-01-2023 13:51:15.302172,"(6.5, 99999, 99990)","(2.15, 2.6, 2.5902803738317757)","(3.4, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 32.23076923076923)","(7.0, 10.5, 10.346153846153847)"
10-01-2023 13:51:16.310216,"(6.5, 99999, 99990)","(2.15, 2.6, 2.5902803738317757)","(3.4, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 32.18181818181818)","(7.0, 10.5, 10.413461538461538)"
10-01-2023 13:51:17.348994,"(6.5, 99999, 99990)","(2.15, 2.6, 2.5879268292682926)","(3.4, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 36.0, 32.18181818181818)","(7.0, 10.5, 10.413461538461538)"
10-01-2023 13:51:18.343796,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5879268292682926)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 36.0, 32.18181818181818)","(7.5, 10.5, 10.567307692307692)"
10-01-2023 13:51:19.368900,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5805555555555557)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 36.0, 32.18181818181818)","(7.5, 11.0, 10.567307692307692)"
10-01-2023 13:51:20.422183,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5854421768707483)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 34.0, 28.923076923076923)","(7.5, 11.0, 10.612068965517242)"
10-01-2023 13:51:21.445951,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5854421768707483)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 34.0, 28.857142857142858)","(7.5, 11.0, 10.612068965517242)"
10-01-2023 13:51:22.446796,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5854421768707483)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 34.0, 30.46153846153846)","(7.5, 11.0, 10.621848739495798)"
10-01-2023 13:51:23.530192,"(7.0, 99999, 99990)","(2.15, 2.58, 2.5784105960264903)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.210526315789473)","(7.5, 11.0, 10.621848739495798)"
10-01-2023 13:51:24.483796,"(7.0, 99999, 99990)","(2.15, 2.6, 2.584822695035461)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.210526315789473)","(7.5, 11.0, 10.608695652173914)"
10-01-2023 13:51:25.446323,"(7.0, 99999, 99990)","(2.15, 2.6, 2.584822695035461)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.210526315789473)","(7.5, 11.0, 10.608695652173914)"
10-01-2023 13:51:26.567632,"(7.0, 99999, 99990)","(2.15, 2.6, 2.58390977443609)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.57142857142857)","(7.5, 11.0, 10.567307692307692)"
10-01-2023 13:51:27.614296,"(7.0, 99999, 99990)","(2.15, 2.6, 2.58390977443609)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.0)","(7.5, 11.0, 10.578947368421053)"
10-01-2023 13:51:28.604692,"(7.0, 99999, 99990)","(2.15, 2.6, 2.581787234042553)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.1)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:29.701254,"(7.0, 99999, 99990)","(2.15, 2.6, 2.5810650887573967)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.1)","(7.5, 11.0, 10.510204081632653)"
10-01-2023 13:51:30.690076,"(7.0, 99999, 99990)","(2.15, 2.58, 2.5750877192982458)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.1)","(7.5, 11.0, 10.510204081632653)"
10-01-2023 13:51:31.632074,"(7.0, 99999, 99990)","(2.15, 2.58, 2.5750877192982458)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.546296296296296)"
10-01-2023 13:51:32.730190,"(7.0, 99999, 99990)","(2.15, 2.58, 2.563801652892562)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.563636363636364)"
10-01-2023 13:51:33.799916,"(7.0, 99999, 99990)","(2.15, 2.58, 2.556)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:34.745063,"(7.0, 99999, 99990)","(2.15, 2.58, 2.556)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:35.801213,"(7.0, 99999, 99990)","(2.15, 2.58, 2.5616)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:36.906757,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:37.921697,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:38.910737,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.4, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:39.959443,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.3, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:40.937311,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.3, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.551401869158878)"
10-01-2023 13:51:41.951826,"(7.0, 99999, 99990)","(2.15, 2.58, 2.561)","(3.3, 99999, 99990)","(7.0, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.478260869565217)"
10-01-2023 13:51:43.015988,"(7.5, 99999, 99990)","(2.15, 2.58, 2.561)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.584745762711865)"
10-01-2023 13:51:44.032771,"(7.5, 99999, 99990)","(2.15, 2.58, 2.561)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.466216216216216)"
10-01-2023 13:51:45.078244,"(7.5, 99999, 99990)","(2.15, 2.58, 2.553084112149533)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 31.333333333333332)","(7.5, 10.5, 10.466216216216216)"
10-01-2023 13:51:46.109253,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5532075471698112)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.714285714285715)","(7.5, 10.5, 10.467948717948717)"
10-01-2023 13:51:47.104603,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5569105691056913)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.714285714285715)","(7.5, 10.5, 10.467948717948717)"
10-01-2023 13:51:48.092665,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5605797101449275)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.714285714285715)","(7.5, 10.5, 10.467948717948717)"
10-01-2023 13:51:49.170299,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5592727272727274)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 31.18181818181818)","(7.5, 10.5, 10.587301587301587)"
10-01-2023 13:51:50.189495,"(7.5, 99999, 99990)","(2.15, 2.58, 2.576551724137931)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.666666666666668)","(7.5, 11.0, 10.662337662337663)"
10-01-2023 13:51:51.223827,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5667567567567566)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.736842105263158)","(7.5, 11.0, 10.651162790697674)"
10-01-2023 13:51:52.340370,"(7.5, 99999, 99990)","(2.15, 2.58, 2.553684210526316)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.571428571428573)","(7.5, 11.0, 10.721153846153847)"
10-01-2023 13:51:53.317799,"(7.5, 99999, 99990)","(2.15, 2.56, 2.5525)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.571428571428573)","(7.5, 11.0, 10.73611111111111)"
10-01-2023 13:51:54.309052,"(7.5, 99999, 99990)","(2.15, 2.56, 2.5490322580645164)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 28.6)","(7.5, 11.0, 11.195121951219512)"
10-01-2023 13:51:55.365153,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5769158878504674)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 29.0, 31.0)","(7.5, 11.5, 10.845679012345679)"
10-01-2023 13:51:56.402252,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5799441340782123)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.57142857142857)","(7.5, 11.5, 10.981132075471699)"
10-01-2023 13:51:57.419438,"(7.5, 99999, 99990)","(2.15, 2.6, 2.5812021857923497)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 29.285714285714285)","(7.5, 11.5, 10.994252873563218)"
10-01-2023 13:51:58.518347,"(7.5, 99999, 99990)","(2.15, 2.58, 2.576984126984127)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.285714285714285)","(7.5, 11.5, 10.994252873563218)"
10-01-2023 13:51:59.548658,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5673913043478263)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.5)","(7.5, 11.5, 11.103603603603604)"
10-01-2023 13:52:00.442140,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5663829787234045)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.733333333333334)","(7.5, 11.5, 10.332089552238806)"
10-01-2023 13:52:01.503515,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5635714285714286)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.545454545454547)","(7.5, 10.5, 10.329629629629629)"
10-01-2023 13:52:02.560122,"(7.5, 99999, 99990)","(2.15, 2.58, 2.5785454545454547)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.545454545454547)","(7.5, 10.5, 10.329268292682928)"
10-01-2023 13:52:03.607681,"(7.5, 99999, 99990)","(2.15, 2.56, 2.559148936170213)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.545454545454547)","(7.5, 10.5, 10.324786324786325)"
10-01-2023 13:52:04.728409,"(7.5, 99999, 99990)","(2.15, 2.56, 2.5563636363636366)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 31.636363636363637)","(7.5, 10.5, 10.38)"
10-01-2023 13:52:05.845386,"(7.5, 99999, 99990)","(2.15, 2.48, 2.474838709677419)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.333333333333332)","(7.5, 10.5, 10.078947368421053)"
10-01-2023 13:52:07.044874,"(7.5, 99999, 99990)","(2.15, 2.42, 2.4185185185185185)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 34.0, 30.333333333333332)","(7.5, 10.5, 10.069767441860465)"
10-01-2023 13:52:08.093276,"(7.5, 99999, 99990)","(2.15, 2.48, 2.4656521739130435)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 34.0, 30.333333333333332)","(7.5, 10.5, 10.096491228070175)"
10-01-2023 13:52:09.147529,"(7.5, 99999, 99990)","(2.15, 2.48, 2.468421052631579)","(3.2, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 34.0, 30.333333333333332)","(7.5, 10.5, 10.096491228070175)"
10-01-2023 13:52:10.416099,"(7.5, 99999, 99990)","(2.1, 2.5, 2.4602173913043477)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 31.0)","(7.5, 10.5, 9.957264957264957)"
10-01-2023 13:52:11.583709,"(7.5, 99999, 99990)","(2.1, 2.5, 2.4491666666666667)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.363636363636363)","(7.5, 10.0, 9.954128440366972)"
10-01-2023 13:52:12.828261,"(7.5, 99999, 99990)","(2.1, 2.5, 2.4491666666666667)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 34.0, 30.363636363636363)","(7.5, 10.0, 9.954128440366972)"
10-01-2023 13:52:13.934913,"(7.5, 99999, 99990)","(2.1, 2.5, 2.453521126760563)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 34.0, 33.63636363636364)","(7.5, 10.0, 10.238095238095239)"
10-01-2023 13:52:14.967532,"(7.5, 99999, 99990)","(2.1, 2.5, 2.4225352112676055)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 32.666666666666664)","(7.5, 10.5, 10.238095238095239)"
10-01-2023 13:52:15.950598,"(7.5, 99999, 99990)","(2.1, 2.5, 2.4225352112676055)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.55555555555556)","(7.5, 10.5, 10.238095238095239)"
10-01-2023 13:52:16.986426,"(7.5, 99999, 99990)","(2.1, 2.5, 2.427631578947368)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.55555555555556)","(7.5, 10.5, 10.24671052631579)"
10-01-2023 13:52:18.101238,"(7.5, 99999, 99990)","(2.1, 2.48, 2.464)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.76470588235294)","(7.5, 10.5, 10.4)"
10-01-2023 13:52:19.135452,"(7.5, 99999, 99990)","(2.1, 2.48, 2.4242424242424243)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.76470588235294)","(7.5, 10.5, 10.4)"
10-01-2023 13:52:20.211153,"(7.0, 99999, 99990)","(2.1, 2.48, 2.4186666666666667)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.666666666666664)","(8.5, 10.5, 10.545454545454545)"
10-01-2023 13:52:21.326539,"(7.0, 99999, 99990)","(2.1, 2.48, 2.436)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.142857142857146)","(8.5, 11.0, 10.382352941176471)"
10-01-2023 13:52:22.359884,"(7.0, 99999, 99990)","(2.1, 2.46, 2.436)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.84615384615385)","(8.5, 10.5, 10.14)"
10-01-2023 13:52:23.337124,"(7.0, 99999, 99990)","(2.1, 2.46, 2.424137931034483)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 33.84615384615385)","(8.5, 10.5, 10.14)"
10-01-2023 13:52:24.421900,"(7.0, 99999, 99990)","(2.1, 2.46, 2.4274999999999998)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.625)","(8.5, 10.5, 10.178571428571429)"
10-01-2023 13:52:25.408614,"(7.0, 99999, 99990)","(2.1, 2.46, 2.409)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.8235294117647)","(8.5, 10.5, 10.416666666666666)"
10-01-2023 13:52:26.395828,"(7.0, 99999, 99990)","(2.1, 2.46, 2.4346341463414634)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.8235294117647)","(8.5, 10.5, 10.416666666666666)"
10-01-2023 13:52:27.476473,"(7.0, 99999, 99990)","(2.1, 2.46, 2.431111111111111)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.8235294117647)","(8.5, 10.5, 9.856470588235295)"
10-01-2023 13:52:28.520724,"(7.0, 99999, 99990)","(2.1, 2.46, 2.42)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 34.8235294117647)","(8.5, 10.0, 9.856470588235295)"
10-01-2023 13:52:29.465217,"(7.0, 99999, 99990)","(2.1, 2.4, 2.381308411214953)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 35.69230769230769)","(8.5, 9.8, 9.618181818181817)"
10-01-2023 13:52:30.451638,"(7.0, 99999, 99990)","(2.1, 2.44, 2.3879518072289154)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 36.0)","(8.5, 9.8, 9.444444444444445)"
10-01-2023 13:52:31.511939,"(7.0, 99999, 99990)","(2.1, 2.44, 2.4)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 38.0, 29.1)","(8.5, 9.6, 9.421052631578947)"
10-01-2023 13:52:32.532211,"(7.0, 99999, 99990)","(2.1, 2.42, 2.4129411764705884)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.454545454545453)","(8.5, 9.8, 9.472727272727273)"
10-01-2023 13:52:33.505281,"(7.0, 99999, 99990)","(2.1, 2.42, 2.396551724137931)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.454545454545453)","(8.5, 9.8, 9.68)"
10-01-2023 13:52:34.480541,"(7.0, 99999, 99990)","(2.1, 2.42, 2.396551724137931)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.454545454545453)","(8.5, 9.8, 9.433466135458168)"
10-01-2023 13:52:35.519573,"(7.0, 99999, 99990)","(2.1, 2.42, 2.393913043478261)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.454545454545453)","(8.5, 10.0, 9.433466135458168)"
10-01-2023 13:52:36.514989,"(7.0, 99999, 99990)","(2.1, 2.42, 2.393913043478261)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.77777777777778)","(8.5, 10.0, 9.435)"
10-01-2023 13:52:37.412017,"(7.0, 99999, 99990)","(2.1, 2.42, 2.3825)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 30.0, 29.77777777777778)","(8.5, 10.0, 9.45940594059406)"
10-01-2023 13:52:38.463172,"(7.0, 99999, 99990)","(2.1, 2.4, 2.24)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 30.90909090909091)","(8.5, 10.0, 9.63960396039604)"
10-01-2023 13:52:39.539069,"(7.0, 99999, 99990)","(2.1, 2.4, 2.24)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 32.0, 38.0)","(8.5, 10.0, 7.636363636363637)"
10-01-2023 13:52:40.536771,"(7.0, 99999, 99990)","(2.1, 4.2, 3.05)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 70.0, 46.0)","(8.5, 14.0, 9.52)"
10-01-2023 13:52:41.523906,"(7.0, 99999, 99990)","(2.1, 1.92, 1.9000651465798044)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 70.0, 38.666666666666664)","(8.5, 14.0, 10.333333333333334)"
10-01-2023 13:52:42.564796,"(7.0, 99999, 99990)","(2.1, 1.92, 1.910043352601156)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 70.0, 46.5)","(8.5, 14.0, 10.791666666666666)"
10-01-2023 13:52:43.613275,"(7.0, 99999, 99990)","(2.1, 1.92, 1.9100831024930747)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 70.0, 54.5)","(8.5, 14.0, 9.2)"
10-01-2023 13:52:44.542550,"(7.0, 99999, 99990)","(2.1, 1.83, 1.8044537815126052)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 65.0, 44.0)","(8.5, 14.0, 10.4)"
10-01-2023 13:52:45.459956,"(7.0, 99999, 99990)","(2.1, 1.8, 1.7986187845303867)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 65.0, 51.599999999999994)","(8.5, 14.0, 8.44)"
10-01-2023 13:52:46.406160,"(7.0, 99999, 99990)","(2.1, 1.83, 1.806923076923077)","(3.3, 99999, 99990)","(7.5, 99999, 99990)","(21.0, 70.0, 54.66666666666667)","(8.5, 9.4, 8.56)"
