,Speedy Sunny,Sister One,Slick Soldier,Fabulous Victor,Coopers Mate,Misbehaved,My Luck Many
04-01-2023 15:02:27.704418,"(10.0, 14.0, 12.181818181818182)","(4.8, 6.4, 6.1684210526315795)","(3.6, 5.1, 5.080645161290322)","(4.4, 4.9, 4.792307692307692)","(4.4, 5.3, 5.3578947368421055)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:28.632304,"(10.0, 14.0, 12.137931034482758)","(4.8, 6.4, 6.16)","(3.6, 5.1, 5.085436893203883)","(4.4, 4.9, 4.76)","(4.4, 5.4, 5.3578947368421055)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:29.724587,"(10.0, 14.0, 12.137931034482758)","(4.8, 6.4, 6.16)","(3.6, 5.1, 5.0)","(4.4, 4.9, 4.713333333333334)","(4.4, 5.3, 5.2615384615384615)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:30.775471,"(10.0, 14.0, 12.137931034482758)","(4.8, 6.4, 6.16)","(3.6, 5.2, 5.050000000000001)","(4.4, 4.9, 4.713333333333334)","(4.4, 5.3, 5.2615384615384615)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:31.847810,"(10.0, 13.5, 12.428571428571429)","(4.8, 6.2, 6.1454545454545455)","(3.6, 5.2, 5.1454545454545455)","(4.4, 4.9, 4.713333333333334)","(4.4, 5.3, 5.2615384615384615)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:32.956530,"(10.0, 13.5, 12.176470588235293)","(4.8, 6.2, 6.094117647058823)","(3.6, 5.2, 5.1454545454545455)","(4.4, 4.9, 4.713333333333334)","(4.4, 5.3, 5.2615384615384615)","(10.0, 17.0, 15.833333333333334)","(8.5, 14.0, 13.862068965517242)"
04-01-2023 15:02:34.063679,"(10.0, 13.5, 12.176470588235293)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.2, 5.172727272727273)","(4.2, 4.9, 4.713333333333334)","(4.4, 5.3, 5.2615384615384615)","(10.0, 17.0, 15.833333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:35.080233,"(10.0, 13.5, 12.11111111111111)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.2, 5.172727272727273)","(4.2, 4.9, 4.713333333333334)","(4.4, 5.3, 5.324324324324325)","(10.0, 17.0, 15.833333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:36.091495,"(10.0, 13.0, 12.666666666666666)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.2, 5.1689655172413795)","(4.2, 4.9, 4.713333333333334)","(4.4, 5.4, 5.324324324324325)","(10.0, 17.0, 15.833333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:37.123219,"(10.0, 13.0, 12.666666666666666)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.3, 5.225)","(4.2, 4.9, 4.685714285714286)","(4.4, 5.4, 5.324324324324325)","(10.0, 17.0, 15.833333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:38.086301,"(10.0, 13.0, 12.5)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.3, 5.03)","(4.2, 4.9, 4.6899999999999995)","(4.4, 5.4, 5.324324324324325)","(10.0, 17.0, 15.833333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:39.059681,"(10.0, 13.0, 12.5)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.3, 5.1971428571428575)","(4.2, 4.9, 4.76)","(4.4, 5.4, 5.315789473684211)","(10.0, 17.0, 17.428571428571427)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:40.178866,"(10.0, 12.5, 11.583333333333334)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.2, 5.05)","(4.2, 4.9, 4.76)","(4.4, 5.4, 5.257142857142857)","(10.0, 18.0, 17.0)","(9.0, 14.0, 13.846153846153847)"
04-01-2023 15:02:41.269832,"(10.0, 12.0, 11.571428571428571)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.770588235294118)","(4.4, 5.3, 5.2368421052631575)","(10.0, 18.0, 15.083333333333334)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:42.339692,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.770588235294118)","(4.4, 5.3, 5.2368421052631575)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:43.422405,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.770588235294118)","(4.4, 5.3, 5.2368421052631575)","(10.0, 18.0, 15.2)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:44.511543,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.716666666666667)","(4.4, 5.3, 5.2368421052631575)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:45.526344,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.716666666666667)","(4.4, 5.3, 5.2368421052631575)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:46.464351,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.05)","(4.2, 4.9, 4.716666666666667)","(4.4, 5.3, 5.2727272727272725)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:47.483707,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.0, 4.980769230769231)","(4.2, 4.9, 4.716666666666667)","(4.4, 5.3, 5.2727272727272725)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:48.528840,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.133333333333334)","(3.8, 5.0, 4.980769230769231)","(4.2, 4.9, 4.7250000000000005)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:49.486442,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.980769230769231)","(4.2, 4.9, 4.7250000000000005)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:50.553523,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.980769230769231)","(4.2, 4.9, 4.76)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:51.538734,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.133333333333334)","(3.8, 5.2, 5.176923076923077)","(4.2, 4.9, 4.76)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:52.480880,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.2, 5.18)","(4.2, 4.9, 4.746153846153846)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:53.504178,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.069696969696969)","(4.2, 4.9, 4.733333333333333)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:54.514363,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.1230769230769235)","(3.8, 5.1, 5.069696969696969)","(4.2, 4.9, 4.733333333333333)","(4.4, 5.2, 5.171428571428572)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.862068965517242)"
04-01-2023 15:02:55.556724,"(10.0, 12.0, 11.2)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.1, 5.0562499999999995)","(4.2, 4.9, 4.733333333333333)","(4.4, 5.2, 5.32)","(10.0, 18.0, 15.666666666666666)","(9.0, 14.0, 13.666666666666666)"
04-01-2023 15:02:56.679059,"(10.0, 12.0, 11.25)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.1, 5.0562499999999995)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.4, 5.281818181818181)","(10.0, 18.0, 15.0)","(9.0, 14.0, 13.75)"
04-01-2023 15:02:57.746011,"(10.0, 12.0, 11.25)","(4.8, 6.2, 6.094117647058823)","(3.8, 5.1, 5.051724137931035)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.5, 5.213636363636364)","(10.0, 18.0, 15.2)","(9.0, 14.0, 13.666666666666666)"
04-01-2023 15:02:58.857599,"(10.0, 12.0, 10.646153846153847)","(4.8, 6.2, 6.128571428571429)","(3.8, 5.1, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.5, 5.3100000000000005)","(10.0, 18.0, 15.2)","(9.0, 14.0, 13.666666666666666)"
04-01-2023 15:02:59.944684,"(10.0, 12.0, 10.646153846153847)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.5, 5.228571428571429)","(10.0, 18.0, 15.1)","(9.0, 14.0, 13.842105263157894)"
04-01-2023 15:03:00.866848,"(10.0, 12.0, 10.646153846153847)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.228571428571429)","(10.0, 17.5, 15.1)","(9.0, 14.0, 13.842105263157894)"
04-01-2023 15:03:01.836831,"(10.0, 12.0, 10.044444444444444)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.270588235294118)","(10.0, 17.5, 15.1)","(9.0, 14.0, 13.842105263157894)"
04-01-2023 15:03:02.812962,"(10.0, 12.0, 10.044444444444444)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.270588235294118)","(10.0, 17.5, 15.1)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:03.850339,"(10.0, 12.0, 10.044444444444444)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.270588235294118)","(10.0, 17.5, 15.1)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:04.940753,"(10.0, 12.0, 10.044444444444444)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.981481481481482)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.270588235294118)","(10.0, 17.5, 15.5)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:06.043061,"(10.0, 12.0, 10.044444444444444)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.982758620689655)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.270588235294118)","(10.0, 17.5, 16.625)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:07.006313,"(10.0, 11.5, 10.65)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.982758620689655)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.266666666666667)","(10.0, 17.5, 16.625)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:07.990805,"(10.0, 11.5, 10.118181818181817)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.2, 5.179310344827586)","(4.2, 4.9, 4.757142857142857)","(4.4, 5.3, 5.166666666666666)","(10.0, 17.5, 16.625)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:08.997379,"(10.0, 11.5, 10.118181818181817)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.2, 5.179310344827586)","(4.2, 4.9, 4.833333333333333)","(4.4, 5.3, 5.1421052631578945)","(10.0, 18.0, 16.0)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:10.001666,"(10.0, 11.5, 10.375)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.2, 5.179310344827586)","(4.2, 5.1, 5.083333333333333)","(4.4, 5.3, 5.1421052631578945)","(10.0, 18.0, 16.0)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:11.049144,"(10.0, 11.5, 10.166666666666666)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.1, 5.076)","(4.2, 5.1, 5.033333333333333)","(4.4, 5.3, 5.1421052631578945)","(10.0, 18.0, 16.285714285714285)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:12.182451,"(10.0, 11.5, 10.166666666666666)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.033333333333333)","(4.4, 5.3, 5.1421052631578945)","(10.0, 18.0, 16.285714285714285)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:13.253965,"(10.0, 11.0, 10.333333333333334)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.033333333333333)","(4.4, 5.3, 5.115384615384615)","(10.0, 18.0, 16.0)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:14.294998,"(10.0, 11.0, 10.333333333333334)","(4.8, 6.2, 6.138461538461539)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.033333333333333)","(4.4, 5.3, 5.497385620915033)","(10.0, 18.0, 15.333333333333334)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:15.363980,"(10.0, 11.0, 10.166666666666666)","(4.8, 6.2, 5.66)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.086538461538462)","(4.4, 5.5, 5.55)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:16.331333,"(10.0, 11.0, 10.166666666666666)","(4.8, 6.0, 5.85)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.073076923076923)","(4.4, 5.7, 5.55)","(10.0, 18.0, 16.46875)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:17.226818,"(9.0, 11.0, 10.166666666666666)","(4.8, 5.9, 5.8)","(3.8, 5.0, 4.98695652173913)","(4.2, 5.1, 5.0836734693877546)","(4.4, 5.7, 5.55)","(10.0, 18.0, 16.46875)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:18.262668,"(9.0, 11.0, 10.166666666666666)","(4.8, 5.9, 5.8)","(3.8, 5.0, 5.07391304347826)","(4.2, 5.1, 5.02)","(4.4, 5.7, 5.686577181208054)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:19.323713,"(9.0, 11.0, 10.166666666666666)","(4.8, 5.8, 5.699999999999999)","(3.8, 5.1, 5.066666666666666)","(4.2, 5.1, 4.885714285714285)","(4.4, 5.7, 5.550000000000001)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:20.284821,"(9.0, 11.0, 10.58)","(4.8, 5.8, 5.625)","(3.8, 5.1, 5.071428571428571)","(4.2, 5.1, 4.885714285714285)","(4.4, 5.7, 5.550000000000001)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:21.346768,"(9.0, 11.0, 10.58)","(4.8, 5.8, 5.625)","(3.8, 5.1, 5.071428571428571)","(4.2, 5.1, 5.070967741935483)","(4.4, 5.7, 5.525)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:22.382996,"(9.0, 11.5, 10.214285714285714)","(4.8, 5.8, 5.633333333333333)","(3.8, 5.1, 5.066666666666666)","(4.2, 5.1, 4.92)","(4.4, 5.7, 5.525)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:23.373877,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.8, 5.0, 4.988235294117647)","(4.2, 5.1, 5.01)","(4.4, 5.7, 5.681578947368421)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:24.416919,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.8, 5.0, 4.983333333333333)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.7, 5.466666666666667)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:25.495467,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.8, 5.0, 4.983333333333333)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.7, 5.466666666666667)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:26.544290,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.9, 5.0, 4.983333333333333)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.7, 5.466666666666667)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:27.552693,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.9, 5.0, 4.983333333333333)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.7, 5.466666666666667)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:28.663357,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.9, 5.0, 4.966666666666667)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.7, 5.595862068965517)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:29.727024,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.9, 5.1, 4.9714285714285715)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.6, 5.595862068965517)","(10.0, 18.0, 16.6)","(9.0, 14.0, 13.863636363636363)"
04-01-2023 15:03:30.801900,"(9.0, 11.5, 10.357142857142858)","(4.6, 5.8, 5.633333333333333)","(3.9, 5.0, 4.9714285714285715)","(4.2, 5.1, 5.014285714285714)","(4.4, 5.6, 5.595862068965517)","(10.0, 18.0, 14.26923076923077)","(9.0, 14.0, 13.909090909090908)"
04-01-2023 15:03:31.799372,"(9.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.611111111111112)","(3.9, 5.6, 5.5)","(4.2, 5.0, 4.866666666666666)","(4.4, 5.4, 5.3500000000000005)","(10.0, 14.5, 14.26923076923077)","(9.0, 15.5, 14.05)"
04-01-2023 15:03:32.724288,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.611111111111112)","(3.9, 5.6, 5.52)","(4.2, 5.0, 4.828571428571428)","(4.4, 5.5, 5.366666666666667)","(10.0, 16.0, 14.125)","(9.0, 16.5, 15.40625)"
04-01-2023 15:03:33.723513,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.576923076923077)","(3.9, 5.4, 5.314285714285715)","(4.2, 5.0, 5.044615384615384)","(4.4, 5.5, 5.414285714285715)","(10.0, 14.5, 14.227272727272727)","(9.0, 15.5, 15.41891891891892)"
04-01-2023 15:03:34.765969,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.583333333333333)","(3.9, 5.3, 5.166666666666666)","(4.2, 5.1, 5.068253968253968)","(4.4, 5.5, 5.433333333333334)","(10.0, 14.5, 14.227272727272727)","(9.0, 15.5, 15.41891891891892)"
04-01-2023 15:03:35.883798,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.583333333333333)","(3.9, 5.3, 5.176470588235294)","(4.2, 5.1, 5.068253968253968)","(4.4, 5.5, 5.4714285714285715)","(10.0, 14.5, 14.3)","(9.0, 15.5, 15.41891891891892)"
04-01-2023 15:03:36.903050,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.583333333333333)","(3.9, 5.2, 5.176470588235294)","(4.2, 5.1, 5.068253968253968)","(4.4, 5.5, 5.449999999999999)","(10.0, 14.5, 14.166666666666666)","(9.0, 15.5, 15.41891891891892)"
04-01-2023 15:03:37.896200,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.583333333333333)","(3.9, 5.2, 5.15)","(4.2, 5.1, 5.068253968253968)","(4.4, 5.6, 5.449999999999999)","(10.0, 14.5, 14.166666666666666)","(9.0, 15.5, 15.481481481481481)"
04-01-2023 15:03:38.887029,"(10.0, 11.0, 10.857142857142858)","(4.6, 5.7, 5.583333333333333)","(4.0, 5.2, 5.155555555555556)","(4.2, 5.1, 5.273239436619718)","(4.4, 5.6, 5.319999999999999)","(10.0, 14.5, 14.0)","(9.0, 15.5, 14.973684210526315)"
04-01-2023 15:03:39.868117,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.5, 5.366666666666666)","(4.0, 5.2, 5.1454545454545455)","(4.2, 5.4, 5.3052631578947365)","(4.4, 5.6, 5.4206896551724135)","(10.0, 14.5, 14.346153846153847)","(9.0, 16.0, 15.258064516129032)"
04-01-2023 15:03:40.852621,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.5, 5.225)","(4.0, 5.2, 5.086206896551724)","(4.2, 5.5, 5.4461538461538455)","(4.4, 5.6, 5.378125)","(10.0, 14.5, 14.224137931034482)","(9.0, 15.5, 14.928571428571429)"
04-01-2023 15:03:41.868676,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.4, 5.2153846153846155)","(4.0, 5.1, 5.017647058823529)","(4.2, 5.6, 5.466666666666667)","(4.4, 5.5, 5.378125)","(10.0, 14.5, 14.224137931034482)","(9.0, 15.5, 14.928571428571429)"
04-01-2023 15:03:42.937953,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.4, 5.2153846153846155)","(4.0, 5.1, 5.017647058823529)","(4.2, 5.6, 5.475675675675676)","(4.4, 5.5, 5.365517241379311)","(10.0, 14.5, 14.224137931034482)","(9.0, 15.5, 14.928571428571429)"
04-01-2023 15:03:43.951489,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.4, 5.2153846153846155)","(4.0, 5.1, 5.017647058823529)","(4.2, 5.6, 5.475675675675676)","(4.4, 5.5, 5.365517241379311)","(10.0, 14.5, 14.224137931034482)","(9.0, 15.5, 14.928571428571429)"
04-01-2023 15:03:44.965299,"(10.0, 11.0, 10.90909090909091)","(4.6, 5.3, 5.24)","(4.0, 5.1, 5.03)","(4.2, 5.5, 5.441935483870967)","(4.4, 5.5, 5.43)","(10.0, 14.5, 14.257575757575758)","(9.0, 15.5, 15.189655172413794)"
04-01-2023 15:03:45.888373,"(10.0, 11.5, 11.088235294117647)","(4.6, 5.3, 5.092307692307692)","(4.0, 5.1, 5.061538461538461)","(4.2, 5.6, 5.42608695652174)","(4.4, 5.4, 5.321739130434783)","(10.0, 14.5, 14.257575757575758)","(9.0, 15.5, 15.235294117647058)"
04-01-2023 15:03:46.918741,"(10.0, 11.5, 11.088235294117647)","(4.6, 5.3, 5.092307692307692)","(4.0, 5.1, 5.05)","(4.2, 5.6, 5.42608695652174)","(4.4, 5.4, 5.321739130434783)","(10.0, 14.5, 14.125)","(9.0, 15.5, 15.235294117647058)"
04-01-2023 15:03:47.913417,"(10.0, 11.5, 11.131578947368421)","(4.6, 5.3, 5.092307692307692)","(4.0, 5.1, 5.05)","(4.2, 5.6, 5.42608695652174)","(4.4, 5.4, 5.321739130434783)","(10.0, 14.5, 14.125)","(9.0, 15.5, 15.235294117647058)"
04-01-2023 15:03:48.949619,"(10.0, 11.5, 11.0)","(4.6, 5.2, 5.08)","(4.0, 5.1, 5.05)","(4.2, 5.6, 5.42608695652174)","(4.4, 5.4, 5.321739130434783)","(10.0, 14.5, 14.125)","(9.0, 15.5, 15.235294117647058)"
04-01-2023 15:03:49.972065,"(10.0, 11.5, 11.0)","(4.6, 5.2, 5.08)","(4.0, 5.1, 5.05)","(4.2, 5.6, 5.42608695652174)","(4.4, 5.4, 5.321739130434783)","(10.0, 14.5, 14.125)","(9.0, 15.5, 15.235294117647058)"
04-01-2023 15:03:50.978685,"(10.0, 11.5, 11.0)","(4.6, 5.2, 5.05)","(4.0, 5.1, 5.05)","(4.2, 5.6, 5.433333333333334)","(4.4, 5.4, 5.3500000000000005)","(10.0, 14.5, 14.0)","(9.0, 15.5, 15.214285714285714)"
04-01-2023 15:03:52.010224,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.090909090909091)","(4.0, 5.1, 5.061538461538461)","(4.2, 5.5, 5.433333333333334)","(4.4, 5.4, 5.32)","(10.0, 14.5, 13.75)","(9.0, 15.5, 15.263157894736842)"
04-01-2023 15:03:52.984663,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.090909090909091)","(4.0, 5.2, 5.1)","(4.2, 5.5, 5.433333333333334)","(4.4, 5.4, 5.26)","(10.0, 14.5, 13.823529411764707)","(9.0, 15.5, 15.26923076923077)"
04-01-2023 15:03:53.953985,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.090909090909091)","(4.0, 5.2, 5.0777777777777775)","(4.2, 5.5, 5.433333333333334)","(4.4, 5.4, 5.26)","(10.0, 14.0, 13.823529411764707)","(9.0, 15.5, 15.357142857142858)"
04-01-2023 15:03:55.027723,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.090909090909091)","(4.0, 5.2, 5.0777777777777775)","(4.2, 5.5, 5.433333333333334)","(4.4, 5.4, 5.294117647058823)","(10.0, 14.0, 13.1)","(9.0, 15.5, 15.357142857142858)"
04-01-2023 15:03:56.152421,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.090909090909091)","(4.0, 5.2, 5.093333333333334)","(4.2, 5.5, 5.46)","(4.4, 5.4, 5.257142857142857)","(10.0, 14.0, 13.61111111111111)","(9.0, 15.5, 15.333333333333334)"
04-01-2023 15:03:57.220579,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.3, 5.192857142857143)","(4.0, 5.2, 5.093333333333334)","(4.2, 5.5, 5.477777777777778)","(4.4, 5.4, 5.345454545454546)","(10.0, 14.0, 13.467741935483872)","(9.0, 16.0, 15.418367346938776)"
04-01-2023 15:03:58.291125,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.3, 5.107142857142857)","(4.0, 5.2, 5.061538461538461)","(4.2, 5.5, 5.475)","(4.4, 5.4, 5.345454545454546)","(10.0, 14.0, 13.467741935483872)","(9.0, 16.0, 16.451612903225808)"
04-01-2023 15:03:59.353767,"(10.0, 11.5, 11.11111111111111)","(4.6, 5.3, 5.092307692307692)","(4.0, 5.1, 5.061538461538461)","(4.2, 5.6, 5.457142857142857)","(4.4, 5.4, 5.329411764705883)","(10.0, 14.0, 13.612903225806452)","(9.0, 16.5, 16.452380952380953)"
04-01-2023 15:04:00.443314,"(9.0, 11.5, 11.11111111111111)","(4.6, 5.2, 5.1)","(4.2, 5.1, 5.058333333333334)","(4.6, 5.6, 5.444444444444445)","(4.6, 5.4, 5.275862068965518)","(10.0, 14.0, 13.458333333333334)","(10.0, 16.5, 16.142857142857142)"
