,Social Virtigo,Nutty Nuts,Big Time Girly,Big Time Ring,Allegro Wriggles,Thrilling Ziggy,Big Time Bumper
06-01-2023 15:40:24.537636,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:25.697771,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:26.868173,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.136363636363637)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:28.011405,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.136363636363637)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:29.127191,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.136363636363637)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:30.333486,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.136363636363637)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:31.524777,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.9)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:32.703293,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.9)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:33.873360,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.9)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:34.876813,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.9)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:36.057446,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:37.264674,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 2.291666666666667)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:38.446293,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.8, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:39.569525,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:40.635860,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 12.176470588235293)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:41.857503,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:43.166656,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:44.361581,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:45.478088,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:46.541845,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:47.782064,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:49.023116,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:50.481702,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 10.733333333333334)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:52.198369,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:53.839591,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.188888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:55.470160,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.188888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:56.882704,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.188888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:58.187866,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.188888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:40:59.225034,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:00.290167,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:01.327337,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 4.888888888888889)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:02.429992,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 14.866666666666667)","(16.0, 70.0, 62.14285714285714)","(4.6, 8.0, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:03.420513,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 21.857142857142858)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:04.372219,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:05.448311,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:06.490722,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.6, 5.144444444444445)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:07.518459,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.4, 5.144444444444445)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:08.611721,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.4, 5.144444444444445)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:09.654997,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.4, 5.144444444444445)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:10.967425,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 62.14285714285714)","(4.6, 7.4, 4.878378378378378)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:12.353663,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 8.0, 4.878378378378378)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:13.861842,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 8.0, 4.878378378378378)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:15.038430,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 8.0, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:16.232798,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:17.479291,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 7.6, 5.74)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:18.773789,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 7.6, 5.66)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:19.985123,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 22.45)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.66)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:21.002632,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 22.45)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.66)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:22.106760,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.66)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:23.224653,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:24.378272,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:25.460172,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:26.507060,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:27.617538,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.276470588235294)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:28.790191,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:29.917601,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 11.98181818181818)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:30.979992,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 15.266666666666667)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 12.176470588235293)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:32.081179,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:33.238646,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:34.467104,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.6)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:35.573641,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.466666666666667)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:36.666548,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.466666666666667)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:37.789477,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.466666666666667)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:38.966324,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.466666666666667)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:40.089579,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 7.14)","(7.0, 12.5, 12.194444444444445)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:41.094716,"(9.0, 27.0, 24.91111111111111)","(10.0, 27.0, 18.200000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 7.14)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:42.222583,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 7.14)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:43.410817,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 7.14)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:44.657046,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.8, 5.66)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:45.791364,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.554545454545455)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:46.955856,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.554545454545455)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:48.239868,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.554545454545455)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:49.412126,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.700000000000003)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.554545454545455)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:50.632724,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 24.549999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 5.481818181818182)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:51.609234,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 23.133333333333333)","(16.0, 70.0, 56.25)","(4.6, 7.2, 5.481818181818182)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:52.697817,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.2, 5.481818181818182)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:53.863191,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.2, 5.481818181818182)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:55.033154,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.2, 5.481818181818182)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:56.196041,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.2, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:57.298901,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:58.480803,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:41:59.622431,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:00.690983,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:01.883410,"(9.0, 27.0, 24.91111111111111)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:02.978705,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:04.087484,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:05.218144,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:06.145425,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:07.167206,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:08.186315,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:09.248615,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
06-01-2023 15:42:10.304346,"(9.0, 28.0, 19.514285714285712)","(10.0, 26.0, 17.799999999999997)","(16.0, 70.0, 56.25)","(4.6, 7.4, 6.82)","(7.0, 12.5, 11.714285714285715)","(2.05, 3.35, 3.1375)","(5.0, 8.8, 6.742857142857144)"
