,Nicco The Greek,Im Krupt,Flying To Paris,Coronation Veronic,Black Eaglet,Gee Gee Miss Quita,Alvarinho,Finxy,Zulu Guru
06-01-2023 17:31:46.276168,"(4.6, 6.0, 5.91)","(19.0, 26.0, 24.736842105263158)","(2.0, 2.4, 2.390731707317073)","(31.0, 60.0, 48.4)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.3, 5.323076923076923)","(10.0, 12.0, 11.38888888888889)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:47.760645,"(4.6, 6.0, 5.955)","(19.0, 25.0, 24.736842105263158)","(2.0, 2.4, 2.3742028985507244)","(31.0, 50.0, 48.857142857142854)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.353917050691244)","(10.0, 11.5, 11.38888888888889)","(31.0, 42.0, 41.42857142857143)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:49.130368,"(4.8, 6.2, 6.017699115044247)","(19.0, 25.0, 24.608695652173914)","(2.0, 2.38, 2.3569565217391304)","(31.0, 50.0, 48.857142857142854)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.360975609756098)","(10.0, 11.5, 11.242424242424242)","(31.0, 42.0, 41.63636363636364)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:50.555175,"(4.8, 6.2, 6.0508474576271185)","(19.0, 25.0, 24.419354838709676)","(2.0, 2.36, 2.3553333333333333)","(31.0, 50.0, 52.92307692307692)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.360975609756098)","(10.0, 11.5, 11.242424242424242)","(31.0, 42.0, 41.75)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:51.963361,"(4.8, 6.2, 6.051282051282051)","(19.0, 25.0, 24.419354838709676)","(2.0, 2.36, 2.3455172413793104)","(31.0, 55.0, 53.5)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.3762295081967215)","(10.0, 11.5, 11.242424242424242)","(31.0, 42.0, 42.8)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:53.297763,"(4.8, 6.2, 6.051282051282051)","(19.0, 25.0, 23.454545454545453)","(2.0, 2.36, 2.3537837837837836)","(31.0, 55.0, 51.625)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.3762295081967215)","(10.0, 11.5, 11.235294117647058)","(31.0, 44.0, 43.81818181818182)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:54.661645,"(4.8, 6.2, 6.067256637168142)","(19.0, 24.0, 23.844155844155843)","(2.0, 2.36, 2.3537837837837836)","(31.0, 55.0, 47.90909090909091)","(41.0, 85.0, 82.77777777777777)","(4.6, 5.4, 5.375213675213676)","(10.0, 11.5, 11.235294117647058)","(31.0, 46.0, 43.81818181818182)","(19.0, 26.0, 25.419354838709676)"
06-01-2023 17:31:56.046407,"(4.8, 6.2, 6.0739495798319325)","(19.0, 24.0, 23.83783783783784)","(2.0, 2.36, 2.3545299145299143)","(31.0, 55.0, 44.46153846153846)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.374576271186441)","(10.0, 11.5, 11.285714285714286)","(31.0, 46.0, 44.285714285714285)","(19.0, 26.0, 25.25)"
06-01-2023 17:31:57.441015,"(4.8, 6.2, 6.0728813559322035)","(19.0, 24.0, 23.83783783783784)","(2.0, 2.38, 2.3545299145299143)","(31.0, 50.0, 46.0)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.374576271186441)","(10.0, 11.5, 11.285714285714286)","(31.0, 46.0, 44.285714285714285)","(19.0, 26.0, 25.25)"
06-01-2023 17:31:58.814137,"(4.8, 6.2, 6.0728813559322035)","(19.0, 24.0, 23.573333333333334)","(2.0, 2.38, 2.3544444444444443)","(31.0, 50.0, 46.4)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.374576271186441)","(10.0, 11.5, 11.285714285714286)","(31.0, 46.0, 44.285714285714285)","(19.0, 26.0, 25.25)"
06-01-2023 17:32:00.125871,"(4.8, 6.2, 6.0728813559322035)","(19.0, 24.0, 23.573333333333334)","(2.0, 2.36, 2.3544444444444443)","(31.0, 50.0, 46.4)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.363414634146341)","(10.0, 11.5, 11.285714285714286)","(31.0, 46.0, 44.285714285714285)","(19.0, 26.0, 25.115384615384617)"
06-01-2023 17:32:01.427641,"(4.8, 6.2, 6.0728813559322035)","(19.0, 24.0, 23.573333333333334)","(2.0, 2.36, 2.3489795918367347)","(31.0, 50.0, 47.333333333333336)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.388034188034188)","(10.0, 11.5, 11.42142857142857)","(31.0, 46.0, 44.25)","(19.0, 26.0, 25.115384615384617)"
06-01-2023 17:32:02.746121,"(4.8, 6.2, 6.0928571428571425)","(19.0, 24.0, 23.573333333333334)","(2.0, 2.36, 2.3459898477157357)","(31.0, 50.0, 51.5)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.30625)","(10.0, 11.5, 11.42142857142857)","(31.0, 46.0, 44.18181818181818)","(19.0, 26.0, 25.115384615384617)"
06-01-2023 17:32:04.075571,"(4.8, 6.2, 6.0928571428571425)","(19.0, 24.0, 22.571428571428573)","(2.0, 2.36, 2.3474193548387094)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.4, 5.257142857142857)","(10.0, 11.5, 11.35820895522388)","(31.0, 46.0, 42.63157894736842)","(19.0, 26.0, 25.115384615384617)"
06-01-2023 17:32:05.376924,"(4.8, 6.2, 6.0928571428571425)","(19.0, 24.0, 23.285714285714285)","(2.0, 2.36, 2.3441711229946525)","(31.0, 55.0, 51.25)","(41.0, 85.0, 80.0)","(4.6, 5.3, 5.257142857142857)","(10.0, 11.5, 11.35820895522388)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.115384615384617)"
06-01-2023 17:32:06.743882,"(4.8, 6.2, 6.0928571428571425)","(19.0, 24.0, 23.651162790697676)","(2.0, 2.36, 2.3427906976744186)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.3, 5.289285714285715)","(10.0, 11.5, 11.417721518987342)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.414634146341463)"
06-01-2023 17:32:08.104611,"(4.8, 6.2, 6.114285714285715)","(19.0, 24.0, 23.67088607594937)","(2.0, 2.36, 2.344081632653061)","(31.0, 55.0, 51.25)","(41.0, 85.0, 80.0)","(4.6, 5.3, 5.241379310344827)","(10.0, 11.5, 11.407407407407407)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.47222222222222)"
06-01-2023 17:32:09.602442,"(4.8, 6.2, 6.114285714285715)","(19.0, 24.0, 23.67088607594937)","(2.0, 2.36, 2.3631952662721893)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.3, 5.181818181818182)","(10.0, 11.5, 11.86111111111111)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.47222222222222)"
06-01-2023 17:32:11.021001,"(4.8, 6.2, 6.078632478632478)","(19.0, 24.0, 23.682926829268293)","(2.0, 2.38, 2.407142857142857)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.2, 5.174418604651163)","(10.0, 12.0, 11.342105263157896)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.47222222222222)"
06-01-2023 17:32:12.418770,"(4.8, 6.2, 6.078632478632478)","(19.0, 24.0, 23.682926829268293)","(2.0, 2.42, 2.408333333333333)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.2, 5.174418604651163)","(10.0, 11.5, 11.342105263157896)","(31.0, 44.0, 42.63157894736842)","(19.0, 26.0, 25.47222222222222)"
06-01-2023 17:32:13.659640,"(4.8, 6.2, 6.078632478632478)","(19.0, 24.0, 23.682926829268293)","(2.0, 2.42, 2.408333333333333)","(31.0, 55.0, 50.714285714285715)","(41.0, 85.0, 80.0)","(4.6, 5.2, 5.172151898734177)","(10.0, 11.5, 11.342105263157896)","(31.0, 44.0, 42.54545454545455)","(19.0, 26.0, 25.414634146341463)"
06-01-2023 17:32:14.965853,"(5.0, 6.2, 6.078632478632478)","(19.0, 24.0, 23.943661971830984)","(2.0, 2.42, 2.4300552486187845)","(31.0, 55.0, 51.25)","(41.0, 85.0, 80.0)","(4.4, 5.2, 4.989375)","(10.0, 11.5, 11.61923076923077)","(31.0, 44.0, 42.54545454545455)","(19.0, 26.0, 25.414634146341463)"
06-01-2023 17:32:16.359630,"(5.0, 6.2, 6.078632478632478)","(19.0, 24.0, 23.923076923076923)","(2.0, 2.44, 2.4295454545454547)","(31.0, 55.0, 51.25)","(41.0, 85.0, 78.57142857142857)","(4.4, 5.0, 4.979824561403509)","(10.0, 12.0, 11.434285714285714)","(31.0, 44.0, 42.46153846153846)","(19.0, 26.0, 25.414634146341463)"
06-01-2023 17:32:17.795841,"(5.0, 6.2, 6.078632478632478)","(19.0, 24.0, 23.8125)","(2.0, 2.44, 2.4478125)","(31.0, 55.0, 51.25)","(41.0, 90.0, 77.5)","(4.4, 5.0, 4.871232876712329)","(10.0, 12.0, 11.333333333333334)","(31.0, 44.0, 42.26086956521739)","(19.0, 26.0, 24.40740740740741)"
06-01-2023 17:32:19.262790,"(5.0, 6.2, 6.100699300699301)","(19.0, 24.0, 24.16)","(2.0, 2.46, 2.463111111111111)","(31.0, 55.0, 52.5)","(41.0, 90.0, 77.5)","(4.4, 4.9, 4.873846153846154)","(10.0, 11.5, 11.333333333333334)","(31.0, 44.0, 42.285714285714285)","(19.0, 25.0, 23.545454545454547)"
06-01-2023 17:32:20.833795,"(5.0, 6.2, 6.100699300699301)","(19.0, 25.0, 24.085106382978722)","(2.0, 2.48, 2.4747967479674795)","(31.0, 55.0, 51.0)","(41.0, 90.0, 77.5)","(4.4, 4.9, 4.784313725490196)","(10.0, 11.5, 11.333333333333334)","(31.0, 44.0, 42.72727272727273)","(19.0, 24.0, 23.545454545454547)"
06-01-2023 17:32:22.346637,"(5.0, 6.2, 6.100699300699301)","(19.0, 25.0, 24.11111111111111)","(2.0, 2.48, 2.4779310344827588)","(31.0, 55.0, 52.5)","(41.0, 90.0, 77.5)","(4.4, 4.8, 4.780487804878049)","(10.0, 11.5, 11.333333333333334)","(31.0, 44.0, 42.72727272727273)","(19.0, 24.0, 23.25)"
06-01-2023 17:32:23.905576,"(5.0, 6.2, 6.100699300699301)","(19.0, 25.0, 24.475409836065573)","(2.0, 2.5, 2.48)","(31.0, 55.0, 51.0)","(41.0, 90.0, 77.5)","(4.4, 4.8, 4.775757575757575)","(10.0, 11.5, 11.40650406504065)","(31.0, 44.0, 42.72727272727273)","(19.0, 24.0, 23.115384615384617)"
06-01-2023 17:32:25.335551,"(5.0, 6.2, 6.100699300699301)","(19.0, 25.0, 24.491803278688526)","(2.0, 2.5, 2.462127659574468)","(31.0, 55.0, 52.5)","(41.0, 90.0, 77.5)","(4.4, 4.8, 4.785555555555556)","(10.0, 11.5, 11.467213114754099)","(31.0, 44.0, 42.61538461538461)","(19.0, 24.0, 23.26153846153846)"
06-01-2023 17:32:26.775319,"(5.0, 6.2, 6.0)","(19.0, 25.0, 24.55072463768116)","(2.0, 2.48, 2.4777570093457943)","(31.0, 55.0, 52.5)","(41.0, 90.0, 85.83333333333333)","(4.4, 4.8, 4.8188524590163935)","(10.0, 11.5, 11.540650406504065)","(31.0, 44.0, 42.8)","(18.0, 24.0, 23.36)"
06-01-2023 17:32:28.136806,"(5.0, 6.0, 5.964827586206897)","(19.0, 25.0, 24.55072463768116)","(2.0, 2.48, 2.4796694214876034)","(31.0, 55.0, 53.888888888888886)","(41.0, 90.0, 86.0)","(4.4, 4.9, 4.81)","(10.0, 12.0, 11.340782122905027)","(31.0, 44.0, 44.26086956521739)","(18.0, 24.0, 22.87878787878788)"
06-01-2023 17:32:29.571300,"(5.0, 6.0, 5.95)","(19.0, 25.0, 24.56338028169014)","(2.0, 2.5, 2.4754545454545456)","(31.0, 60.0, 53.888888888888886)","(41.0, 90.0, 86.0)","(4.4, 4.9, 4.8375)","(10.0, 11.5, 11.284615384615385)","(31.0, 46.0, 41.935483870967744)","(18.0, 23.0, 22.87878787878788)"
06-01-2023 17:32:31.044370,"(5.0, 6.0, 5.9)","(19.0, 25.0, 24.467532467532468)","(2.0, 2.48, 2.556513157894737)","(31.0, 60.0, 57.88461538461539)","(41.0, 90.0, 87.5)","(4.4, 4.9, 4.777922077922078)","(10.0, 11.5, 11.262114537444933)","(31.0, 46.0, 41.935483870967744)","(18.0, 23.0, 23.31081081081081)"
06-01-2023 17:32:32.525990,"(5.0, 5.9, 5.702702702702703)","(19.0, 25.0, 24.467532467532468)","(2.0, 2.56, 2.566)","(31.0, 60.0, 58.0)","(41.0, 90.0, 83.125)","(4.4, 4.8, 4.730434782608695)","(10.0, 11.5, 11.262114537444933)","(31.0, 46.0, 43.333333333333336)","(18.0, 24.0, 23.3625)"
06-01-2023 17:32:33.873469,"(5.0, 5.8, 5.7230215827338125)","(19.0, 25.0, 25.231884057971016)","(2.0, 2.58, 2.494705882352941)","(31.0, 60.0, 58.958333333333336)","(41.0, 85.0, 87.5)","(4.4, 4.8, 4.820253164556962)","(10.0, 11.5, 11.290243902439025)","(31.0, 46.0, 44.285714285714285)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:35.208065,"(5.0, 5.9, 5.830508474576271)","(19.0, 26.0, 25.0)","(2.0, 2.52, 2.488235294117647)","(31.0, 60.0, 58.958333333333336)","(41.0, 95.0, 87.5)","(4.4, 4.9, 4.815094339622641)","(10.0, 11.5, 11.367283950617283)","(31.0, 46.0, 44.285714285714285)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:36.652287,"(5.0, 5.9, 5.890476190476191)","(19.0, 25.0, 25.08695652173913)","(2.0, 2.5, 2.4828571428571427)","(31.0, 60.0, 58.958333333333336)","(41.0, 95.0, 89.64285714285714)","(4.4, 4.9, 4.834234234234234)","(10.0, 11.5, 11.581818181818182)","(31.0, 46.0, 44.8)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:38.076223,"(5.0, 5.9, 5.865277777777778)","(19.0, 26.0, 25.27027027027027)","(2.0, 2.5, 2.476030534351145)","(31.0, 60.0, 59.13793103448276)","(41.0, 95.0, 100.0)","(4.4, 4.9, 4.8232323232323235)","(10.0, 12.0, 11.36551724137931)","(31.0, 46.0, 44.8)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:39.410969,"(5.0, 5.9, 5.891780821917808)","(19.0, 26.0, 25.208333333333332)","(2.0, 2.48, 2.4699999999999998)","(31.0, 60.0, 59.13793103448276)","(41.0, 120.0, 98.75)","(4.4, 4.9, 4.825)","(10.0, 12.0, 11.28834355828221)","(31.0, 46.0, 44.333333333333336)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:40.731892,"(5.0, 5.9, 5.891780821917808)","(19.0, 26.0, 25.09090909090909)","(2.0, 2.48, 2.4695238095238095)","(31.0, 60.0, 59.13793103448276)","(41.0, 110.0, 98.75)","(4.4, 4.9, 4.8887755102040815)","(10.0, 11.5, 11.28834355828221)","(31.0, 48.0, 45.333333333333336)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:42.089732,"(4.8, 5.9, 5.8919540229885055)","(19.0, 26.0, 25.397260273972602)","(2.0, 2.48, 2.455287356321839)","(31.0, 60.0, 53.333333333333336)","(41.0, 110.0, 98.75)","(4.4, 5.0, 4.939473684210527)","(10.0, 11.5, 11.28834355828221)","(31.0, 46.0, 45.333333333333336)","(18.0, 24.0, 23.39189189189189)"
06-01-2023 17:32:43.561974,"(4.8, 6.0, 5.847619047619047)","(19.0, 26.0, 25.397260273972602)","(2.0, 2.46, 2.4387700534759356)","(31.0, 60.0, 53.57142857142857)","(41.0, 110.0, 102.5)","(4.4, 5.0, 5.016556291390728)","(10.0, 11.5, 11.275757575757575)","(31.0, 46.0, 43.6)","(18.0, 24.0, 23.4)"
06-01-2023 17:32:45.023627,"(4.8, 6.0, 5.925252525252525)","(19.0, 26.0, 25.397260273972602)","(2.0, 2.44, 2.4384971098265895)","(31.0, 55.0, 53.57142857142857)","(41.0, 110.0, 91.25)","(4.4, 5.1, 5.015315315315315)","(10.0, 11.5, 11.284375)","(31.0, 46.0, 44.285714285714285)","(18.0, 24.0, 23.638297872340427)"
06-01-2023 17:32:46.435617,"(4.8, 6.0, 5.925252525252525)","(19.0, 26.0, 25.397260273972602)","(2.0, 2.44, 2.4376255707762557)","(31.0, 55.0, 53.57142857142857)","(41.0, 95.0, 91.25)","(4.4, 5.1, 5.018421052631579)","(10.0, 11.5, 11.293413173652695)","(31.0, 46.0, 44.285714285714285)","(18.0, 24.0, 23.638297872340427)"
06-01-2023 17:32:47.766239,"(4.8, 6.0, 6.014689265536723)","(19.0, 26.0, 25.3015873015873)","(2.0, 2.44, 2.385411764705882)","(31.0, 55.0, 53.57142857142857)","(41.0, 95.0, 91.25)","(4.4, 5.1, 5.11734693877551)","(10.0, 11.5, 11.293413173652695)","(31.0, 46.0, 45.25)","(19.0, 24.0, 23.772727272727273)"
06-01-2023 17:32:49.053499,"(5.0, 6.2, 6.014689265536723)","(20.0, 26.0, 25.228070175438596)","(2.05, 2.4, 2.346205357142857)","(31.0, 55.0, 53.0)","(41.0, 95.0, 90.0)","(4.4, 5.2, 5.215609756097561)","(10.0, 11.5, 11.293413173652695)","(31.0, 46.0, 45.0)","(19.0, 24.0, 23.77777777777778)"
06-01-2023 17:32:50.380283,"(5.0, 6.2, 6.094505494505494)","(20.0, 26.0, 25.043478260869566)","(2.05, 2.36, 2.359652173913043)","(31.0, 55.0, 53.0)","(41.0, 95.0, 93.0)","(4.4, 5.3, 5.251764705882353)","(10.0, 11.5, 11.069620253164556)","(31.0, 46.0, 42.8421052631579)","(19.0, 24.0, 23.53030303030303)"
06-01-2023 17:32:51.749103,"(5.0, 6.2, 6.094505494505494)","(20.0, 26.0, 25.13888888888889)","(2.05, 2.36, 2.357076923076923)","(31.0, 55.0, 53.0)","(41.0, 95.0, 93.0)","(4.4, 5.3, 5.2676923076923075)","(10.0, 11.5, 11.069620253164556)","(31.0, 44.0, 42.8421052631579)","(19.0, 24.0, 23.492957746478872)"
06-01-2023 17:32:53.122914,"(5.0, 6.2, 6.092972972972973)","(20.0, 26.0, 25.185185185185187)","(2.05, 2.36, 2.337877094972067)","(31.0, 55.0, 53.0)","(41.0, 95.0, 93.0)","(4.4, 5.3, 5.383673469387755)","(10.0, 11.5, 11.124277456647398)","(31.0, 44.0, 42.666666666666664)","(19.0, 24.0, 23.15909090909091)"
06-01-2023 17:32:54.497189,"(5.0, 6.2, 6.092972972972973)","(19.0, 26.0, 25.435897435897434)","(2.05, 2.34, 2.337486338797814)","(31.0, 55.0, 51.875)","(41.0, 95.0, 100.0)","(4.4, 5.4, 5.383673469387755)","(10.0, 11.5, 11.124277456647398)","(31.0, 44.0, 42.666666666666664)","(19.0, 24.0, 23.13953488372093)"
06-01-2023 17:32:55.814869,"(5.0, 6.2, 6.092972972972973)","(19.0, 26.0, 25.435897435897434)","(2.05, 2.34, 2.338)","(31.0, 55.0, 51.875)","(41.0, 110.0, 105.0)","(4.4, 5.4, 5.382978723404255)","(10.0, 11.5, 11.124277456647398)","(31.0, 44.0, 42.666666666666664)","(19.0, 24.0, 23.13953488372093)"
06-01-2023 17:32:57.198836,"(5.0, 6.2, 6.09)","(19.0, 26.0, 25.3125)","(2.05, 2.34, 2.331596638655462)","(31.0, 55.0, 51.875)","(41.0, 110.0, 116.53846153846155)","(4.4, 5.4, 5.364077669902913)","(10.0, 11.5, 11.070987654320987)","(31.0, 44.0, 42.592592592592595)","(19.0, 24.0, 22.688524590163933)"
06-01-2023 17:32:58.606571,"(5.0, 6.2, 6.068)","(19.0, 26.0, 25.3125)","(2.05, 2.34, 2.313584905660377)","(31.0, 55.0, 50.95238095238095)","(41.0, 130.0, 113.18181818181819)","(4.4, 5.5, 5.474418604651163)","(10.0, 11.5, 11.01056338028169)","(31.0, 44.0, 42.592592592592595)","(19.0, 24.0, 22.74074074074074)"
06-01-2023 17:33:00.099545,"(5.0, 6.2, 6.0828402366863905)","(19.0, 26.0, 25.38888888888889)","(2.05, 2.32, 2.2674920634920634)","(31.0, 55.0, 50.95238095238095)","(41.0, 120.0, 115.9090909090909)","(4.4, 5.5, 5.536633663366336)","(10.0, 11.5, 11.07361963190184)","(31.0, 44.0, 42.19047619047619)","(19.0, 23.0, 22.837209302325583)"
06-01-2023 17:33:01.653414,"(5.0, 6.2, 6.109174311926606)","(19.0, 26.0, 26.25)","(2.05, 2.3, 2.263596899224806)","(31.0, 55.0, 51.851851851851855)","(41.0, 120.0, 115.71428571428572)","(4.4, 5.6, 5.559574468085106)","(10.0, 11.5, 11.147849462365592)","(31.0, 44.0, 42.8)","(19.0, 24.0, 23.166666666666668)"
06-01-2023 17:33:03.025737,"(5.0, 6.2, 6.109174311926606)","(19.0, 27.0, 26.363636363636363)","(2.05, 2.28, 2.267142857142857)","(31.0, 55.0, 52.368421052631575)","(41.0, 120.0, 114.0)","(4.4, 5.6, 5.590322580645161)","(10.0, 11.5, 11.25830258302583)","(31.0, 44.0, 43.09090909090909)","(19.0, 24.0, 23.39622641509434)"
06-01-2023 17:33:04.476118,"(5.0, 6.2, 6.120689655172414)","(19.0, 27.0, 26.529411764705884)","(2.05, 2.28, 2.279540229885057)","(31.0, 55.0, 52.368421052631575)","(41.0, 120.0, 114.0)","(4.4, 5.6, 5.5814814814814815)","(10.0, 11.5, 11.255597014925373)","(31.0, 44.0, 43.09090909090909)","(19.0, 24.0, 23.384615384615383)"
06-01-2023 17:33:05.698958,"(5.0, 6.2, 6.120689655172414)","(19.0, 27.0, 26.529411764705884)","(2.05, 2.28, 2.279540229885057)","(31.0, 55.0, 52.125)","(41.0, 120.0, 114.0)","(4.4, 5.7, 5.545299145299145)","(10.0, 11.5, 11.288025889967638)","(31.0, 44.0, 42.972972972972975)","(19.0, 24.0, 23.384615384615383)"
06-01-2023 17:33:06.903205,"(5.0, 6.2, 6.1109540636042405)","(19.0, 27.0, 26.58974358974359)","(2.05, 2.32, 2.2959366754617414)","(31.0, 55.0, 52.125)","(41.0, 120.0, 130.66666666666666)","(4.4, 5.6, 5.503571428571428)","(10.0, 11.5, 11.288025889967638)","(31.0, 44.0, 42.972972972972975)","(19.0, 24.0, 22.580645161290324)"
06-01-2023 17:33:08.125407,"(5.0, 6.2, 6.1109540636042405)","(19.0, 27.0, 26.58974358974359)","(2.05, 2.3, 2.325135135135135)","(31.0, 55.0, 52.125)","(41.0, 140.0, 123.33333333333333)","(4.4, 5.6, 5.382638888888889)","(10.0, 11.5, 11.29595015576324)","(31.0, 44.0, 41.03703703703704)","(19.0, 23.0, 22.36)"
06-01-2023 17:33:09.412382,"(5.0, 6.2, 6.109352517985611)","(19.0, 27.0, 26.53488372093023)","(2.05, 2.36, 2.347207207207207)","(31.0, 55.0, 52.125)","(41.0, 130.0, 125.0)","(4.4, 5.4, 5.3197309417040355)","(10.0, 11.5, 11.281666666666666)","(31.0, 44.0, 40.63636363636363)","(19.0, 23.0, 22.304347826086957)"
06-01-2023 17:33:10.658564,"(5.0, 6.2, 6.111578947368421)","(19.0, 27.0, 26.25)","(2.05, 2.36, 2.383627906976744)","(31.0, 55.0, 52.44444444444444)","(41.0, 130.0, 125.0)","(4.4, 5.4, 5.257738095238095)","(10.0, 11.5, 11.27946127946128)","(31.0, 42.0, 40.27450980392157)","(19.0, 23.0, 22.25)"
06-01-2023 17:33:11.862934,"(5.0, 6.0, 5.976699029126213)","(19.0, 27.0, 26.25)","(2.05, 2.4, 2.383627906976744)","(31.0, 55.0, 52.68292682926829)","(41.0, 130.0, 125.0)","(4.4, 5.3, 5.067515923566878)","(10.0, 11.5, 11.419831223628693)","(31.0, 42.0, 40.98550724637681)","(19.0, 23.0, 22.83783783783784)"
06-01-2023 17:33:13.091281,"(5.0, 6.2, 6.027777777777778)","(19.0, 27.0, 26.362068965517242)","(2.05, 2.4, 2.3894392523364485)","(31.0, 55.0, 52.9)","(41.0, 140.0, 131.42857142857142)","(4.4, 5.1, 5.054464285714285)","(10.0, 11.5, 11.207865168539326)","(31.0, 42.0, 40.80952380952381)","(19.0, 23.0, 22.853658536585368)"
06-01-2023 17:33:14.317250,"(5.0, 6.2, 6.048039215686274)","(19.0, 27.0, 26.39344262295082)","(2.05, 2.4, 2.3951209677419354)","(31.0, 55.0, 53.29545454545455)","(41.0, 140.0, 135.0)","(4.4, 5.1, 5.043457943925233)","(10.0, 11.5, 11.237745098039216)","(31.0, 42.0, 40.91304347826087)","(19.0, 23.0, 23.076923076923077)"
06-01-2023 17:33:15.480920,"(5.0, 6.2, 6.08030303030303)","(19.0, 27.0, 26.39344262295082)","(2.05, 2.4, 2.39457399103139)","(31.0, 55.0, 53.17307692307692)","(41.0, 140.0, 117.5)","(4.4, 5.1, 5.040816326530612)","(10.0, 11.5, 11.237745098039216)","(31.0, 42.0, 40.93617021276596)","(19.0, 24.0, 23.346153846153847)"
06-01-2023 17:33:16.697175,"(5.0, 6.2, 6.08030303030303)","(19.0, 27.0, 26.39344262295082)","(2.05, 2.4, 2.3920593692022263)","(31.0, 55.0, 52.97872340425532)","(41.0, 140.0, 131.42857142857144)","(4.4, 5.1, 5.008860759493671)","(10.0, 11.5, 11.206043956043956)","(31.0, 42.0, 40.888888888888886)","(19.0, 24.0, 23.346153846153847)"
06-01-2023 17:33:17.953622,"(5.0, 6.2, 6.064957264957265)","(19.0, 27.0, 26.339285714285715)","(2.05, 2.4, 2.3806862745098036)","(31.0, 55.0, 49.75)","(41.0, 140.0, 134.0)","(4.4, 5.1, 5.043333333333333)","(10.0, 11.5, 11.030701754385966)","(31.0, 42.0, 41.01030927835052)","(19.0, 24.0, 23.675)"
06-01-2023 17:33:19.128435,"(5.0, 6.0, 5.973333333333334)","(19.0, 27.0, 26.463768115942027)","(2.05, 2.4, 2.388377581120944)","(31.0, 50.0, 49.75)","(41.0, 140.0, 134.0)","(4.4, 5.1, 4.9763636363636365)","(10.0, 11.5, 11.048872180451127)","(31.0, 42.0, 41.04)","(19.0, 24.0, 23.833333333333332)"
06-01-2023 17:33:20.258907,"(5.0, 6.2, 6.0455813953488375)","(19.0, 27.0, 26.531645569620252)","(2.05, 2.4, 2.3892349726775954)","(31.0, 50.0, 49.77777777777778)","(41.0, 140.0, 134.0)","(4.4, 5.0, 4.9763636363636365)","(10.0, 11.5, 11.048872180451127)","(31.0, 42.0, 41.04)","(19.0, 24.0, 23.833333333333332)"
06-01-2023 17:33:21.444788,"(5.0, 6.2, 6.078388278388278)","(19.0, 27.0, 26.55)","(2.05, 2.4, 2.3900755667506295)","(31.0, 50.0, 49.86666666666667)","(41.0, 140.0, 108.0)","(4.4, 5.0, 4.990430622009569)","(10.0, 11.5, 11.094771241830065)","(31.0, 42.0, 41.24390243902439)","(19.0, 24.0, 23.602150537634408)"
06-01-2023 17:33:22.653104,"(5.0, 6.2, 6.082181818181819)","(19.0, 27.0, 26.55)","(2.05, 2.4, 2.389819121447028)","(31.0, 50.0, 49.86666666666667)","(41.0, 140.0, 113.33333333333333)","(4.4, 5.0, 4.991228070175438)","(10.0, 11.5, 11.13953488372093)","(31.0, 42.0, 41.534246575342465)","(19.0, 24.0, 22.583333333333332)"
