,Pimmy,Split The Night,Myka,Lornas Flying,Lady Lil,Trish Mail,Long Cool Sally
08-01-2023 11:42:06.010922,"(4.8, 7.2, 6.909090909090909)","(7.5, 99999, 99990)","(2.8, 3.35, 3.2111111111111112)","(11.0, 15.5, 14.033333333333333)","(6.5, 10.5, 8.95)","(7.5, 28.0, 26.57142857142857)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:06.873818,"(4.8, 7.0, 6.341176470588235)","(7.5, 99999, 99990)","(2.8, 3.35, 3.2111111111111112)","(11.0, 15.0, 13.666666666666666)","(6.5, 10.0, 8.885714285714286)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:07.750855,"(4.8, 7.0, 6.341176470588235)","(7.5, 99999, 99990)","(2.8, 3.35, 3.2111111111111112)","(11.0, 14.5, 13.807692307692307)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:08.605885,"(4.8, 7.0, 6.341176470588235)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:09.479146,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:10.339261,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:11.218177,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:12.070922,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:12.947908,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:13.815221,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:14.666267,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:15.551853,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 27.166666666666668)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:16.422028,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 13.970588235294118)","(6.5, 10.0, 8.7)","(7.5, 28.0, 26.46153846153846)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:17.293763,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 11.833333333333334)","(6.5, 10.0, 7.866666666666666)","(7.5, 28.0, 23.25)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:18.159276,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.84)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:19.037353,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:19.921590,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.190909090909091)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:20.789907,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.1555555555555554)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:21.680299,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.077777777777778)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:22.539220,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.077777777777778)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 24.2)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:23.423932,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.35, 3.00875)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 25.88888888888889)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:24.285557,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.3, 3.0065217391304344)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 25.88888888888889)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:25.169854,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.3, 3.0012765957446805)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 25.88888888888889)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:26.027249,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1275)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 25.88888888888889)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:26.908627,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 25.88888888888889)","(4.2, 6.6, 6.4399999999999995)"
08-01-2023 11:42:27.778003,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 11.5)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 26.0)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:28.634263,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 13.0)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 26.0)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:29.505028,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 13.0)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 26.8)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:30.361272,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 13.0)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 26.941176470588236)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:31.230576,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.1547222222222224)","(11.0, 14.5, 13.0)","(6.5, 10.0, 7.7846153846153845)","(7.5, 28.0, 26.941176470588236)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:32.110865,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.067222222222222)","(11.0, 14.5, 12.5)","(6.5, 10.0, 9.145454545454546)","(7.5, 28.0, 27.4375)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:32.973072,"(4.8, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.8, 3.25, 3.136551724137931)","(11.0, 14.5, 12.9)","(6.5, 9.6, 9.013333333333334)","(7.5, 28.0, 26.785714285714285)","(4.2, 6.6, 6.485714285714286)"
08-01-2023 11:42:33.841273,"(4.6, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 14.5, 12.9)","(6.5, 9.6, 9.136842105263158)","(8.0, 28.0, 26.785714285714285)","(4.4, 6.6, 6.485714285714286)"
08-01-2023 11:42:34.696061,"(4.6, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 14.5, 13.61111111111111)","(6.5, 9.6, 9.136842105263158)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.485714285714286)"
08-01-2023 11:42:35.559070,"(4.6, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 14.5, 13.61111111111111)","(6.5, 9.6, 9.136842105263158)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.485714285714286)"
08-01-2023 11:42:36.423067,"(4.6, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 14.5, 13.5)","(6.5, 9.6, 9.136842105263158)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.485714285714286)"
08-01-2023 11:42:37.299111,"(4.6, 7.0, 6.2299999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.857142857142858)","(6.5, 9.6, 9.136842105263158)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:38.171578,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.857142857142858)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:39.033779,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:39.909911,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:40.759844,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:41.634977,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:42.492402,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:43.366026,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:44.231335,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 6.511111111111111)"
08-01-2023 11:42:45.093015,"(4.6, 7.0, 5.8999999999999995)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 6.6, 7.308256880733945)"
08-01-2023 11:42:45.980687,"(4.6, 7.0, 5.821428571428571)","(7.5, 99999, 99990)","(2.7, 3.25, 3.0076923076923077)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:46.830256,"(4.6, 7.0, 6.089285714285714)","(7.5, 99999, 99990)","(2.7, 3.2, 2.988888888888889)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 27.291666666666668)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:47.704970,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 24.8)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:48.566134,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 24.8)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:49.443284,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 24.8)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:50.309138,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 25.333333333333332)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:51.159465,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 25.333333333333332)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:52.046883,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:52.929489,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:53.807940,"(4.6, 6.8, 5.733333333333333)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:54.654882,"(4.6, 6.6, 5.725)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:55.524066,"(4.6, 6.6, 5.725)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:56.431600,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:57.291483,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 14.11111111111111)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:58.175850,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:59.046571,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.4, 7.308256880733945)"
08-01-2023 11:42:59.918032,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:00.794906,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:01.662490,"(4.6, 6.6, 5.6909090909090905)","(7.5, 99999, 99990)","(2.7, 3.15, 2.8744444444444444)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 26.666666666666664)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:02.556190,"(4.6, 6.6, 6.021052631578947)","(7.5, 99999, 99990)","(2.7, 3.15, 3.04)","(11.0, 15.0, 13.8)","(6.5, 9.6, 9.366666666666667)","(8.0, 28.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:03.437996,"(4.6, 6.6, 5.9125)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0495652173913044)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:04.312536,"(4.6, 6.6, 5.9125)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0495652173913044)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:05.179177,"(4.6, 6.6, 5.9125)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:06.053965,"(4.6, 6.6, 5.9125)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:06.920840,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:07.782450,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 35.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:08.652637,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 48.0, 40.57142857142857)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:09.517016,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:10.387496,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:11.261288,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:12.123694,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:12.989567,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:13.846288,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:14.718928,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:15.598670,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:16.455532,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 43.22222222222222)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:17.331617,"(4.6, 6.6, 5.676923076923077)","(7.5, 99999, 99990)","(2.7, 3.15, 3.0056249999999998)","(11.0, 15.0, 14.3)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 41.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:18.182044,"(4.6, 6.6, 5.6571428571428575)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:19.065807,"(4.6, 6.6, 5.6571428571428575)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:19.939037,"(4.6, 6.6, 5.6571428571428575)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:20.801286,"(4.6, 6.6, 5.6571428571428575)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:21.660284,"(4.6, 6.6, 5.6571428571428575)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:22.510501,"(4.6, 6.4, 5.557894736842106)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.0, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:23.371756,"(4.6, 6.4, 5.530434782608696)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.5, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:24.244062,"(4.6, 6.4, 5.530434782608696)","(7.5, 99999, 99990)","(2.7, 3.1, 2.9699999999999998)","(11.0, 15.0, 13.0)","(6.5, 9.6, 9.366666666666667)","(8.5, 46.0, 30.0)","(4.4, 7.2, 7.16)"
08-01-2023 11:43:25.092495,"(4.6, 6.4, 5.530434782608696)","(7.5, 99999, 99990)","(2.7, 3.1, 3.0881818181818184)","(11.0, 13.5, 12.136363636363637)","(6.5, 9.6, 9.366666666666667)","(8.5, 46.0, 30.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:25.953203,"(4.6, 6.4, 5.530434782608696)","(7.5, 99999, 99990)","(2.7, 3.1, 3.0881818181818184)","(11.0, 13.5, 12.136363636363637)","(6.5, 9.6, 9.5125)","(8.5, 46.0, 30.0)","(4.4, 7.2, 7.197058823529412)"
08-01-2023 11:43:26.823724,"(4.6, 6.4, 5.530434782608696)","(7.5, 99999, 99990)","(2.7, 3.1, 3.0881818181818184)","(11.0, 13.5, 12.136363636363637)","(6.5, 9.6, 9.5125)","(8.5, 46.0, 23.846153846153847)","(4.4, 7.2, 7.129565217391304)"
