,Black Wood,Skylark Tiara,Magic Madness,Shes Sleek,Big Wednesday,Summer Classic,Corn Cob
10-01-2023 14:50:39.128675,"(1.5, 1.89, 1.87)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 200.0)","(26.0, 65.0, 60.0)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.05, 3.02)"
10-01-2023 14:50:40.215969,"(1.5, 1.9, 1.8718750000000002)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 200.0)","(26.0, 65.0, 60.0)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.05, 3.02)"
10-01-2023 14:50:41.189927,"(1.5, 1.9, 1.8718750000000002)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 200.0)","(26.0, 65.0, 60.0)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.05, 3.02)"
10-01-2023 14:50:42.241645,"(1.5, 1.9, 1.872608695652174)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 200.0)","(26.0, 65.0, 60.0)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.05, 3.0225)"
10-01-2023 14:50:43.387767,"(1.5, 1.9, 1.8745454545454545)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 200.0)","(26.0, 65.0, 59.27272727272727)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.1, 3.04)"
10-01-2023 14:50:44.477395,"(1.5, 1.9, 1.8745454545454545)","(71.0, 250.0, 242.85714285714286)","(81.0, 340.0, 212.0)","(26.0, 65.0, 48.714285714285715)","(7.0, 9.6, 9.142857142857142)","(51.0, 280.0, 270.0)","(2.6, 3.1, 3.04)"
10-01-2023 14:50:45.763891,"(1.55, 1.9, 1.8745454545454545)","(81.0, 250.0, 242.85714285714286)","(91.0, 340.0, 212.0)","(31.0, 65.0, 48.714285714285715)","(7.0, 9.6, 9.142857142857142)","(71.0, 280.0, 270.0)","(2.6, 3.1, 3.04)"
10-01-2023 14:50:47.079332,"(1.55, 1.9, 1.8746153846153848)","(81.0, 250.0, 240.0)","(91.0, 340.0, 212.0)","(31.0, 65.0, 48.714285714285715)","(7.0, 9.6, 9.142857142857142)","(71.0, 280.0, 270.0)","(2.6, 3.1, 3.04)"
10-01-2023 14:50:48.288060,"(1.55, 1.9, 1.8941666666666666)","(81.0, 200.0, 195.0)","(91.0, 340.0, 212.0)","(31.0, 65.0, 48.714285714285715)","(7.0, 9.6, 9.263157894736842)","(71.0, 280.0, 270.0)","(2.6, 3.1, 3.033333333333333)"
10-01-2023 14:50:49.495890,"(1.55, 1.9, 1.8964444444444444)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 59.27272727272727)","(7.0, 9.6, 9.386666666666667)","(71.0, 280.0, 262.5)","(2.6, 3.1, 3.0444444444444443)"
10-01-2023 14:50:50.571265,"(1.55, 1.9, 1.8941666666666666)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 59.27272727272727)","(7.0, 9.6, 9.386666666666667)","(71.0, 290.0, 262.5)","(2.6, 3.05, 3.036)"
10-01-2023 14:50:51.708362,"(1.55, 1.9, 1.8866666666666667)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 48.714285714285715)","(7.0, 9.6, 9.31764705882353)","(71.0, 290.0, 262.5)","(2.6, 3.05, 3.0225)"
10-01-2023 14:50:52.799310,"(1.55, 1.9, 1.89625)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 47.9)","(7.0, 9.6, 9.3)","(71.0, 290.0, 270.0)","(2.6, 3.05, 2.9653846153846155)"
10-01-2023 14:50:53.875334,"(1.55, 1.9, 1.8809090909090909)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 50.42857142857143)","(7.0, 9.6, 9.3)","(71.0, 280.0, 270.0)","(2.6, 3.05, 2.9766666666666666)"
10-01-2023 14:50:55.049330,"(1.55, 1.9, 1.8809090909090909)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 50.42857142857143)","(7.0, 9.6, 9.125)","(71.0, 280.0, 270.0)","(2.6, 3.05, 3.0576923076923075)"
10-01-2023 14:50:56.117791,"(1.55, 1.85, 1.8442857142857143)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 50.42857142857143)","(7.0, 10.0, 9.965217391304348)","(71.0, 280.0, 270.0)","(2.6, 3.15, 3.0357142857142856)"
10-01-2023 14:50:57.208990,"(1.55, 1.85, 1.84)","(81.0, 200.0, 196.42857142857144)","(91.0, 340.0, 212.0)","(31.0, 65.0, 50.42857142857143)","(7.0, 10.0, 10.19047619047619)","(71.0, 280.0, 253.63636363636363)","(2.6, 3.15, 3.00875)"
10-01-2023 14:50:58.255312,"(1.55, 1.85, 1.84)","(81.0, 220.0, 215.0)","(91.0, 340.0, 212.0)","(31.0, 65.0, 57.08333333333333)","(7.0, 11.0, 10.291666666666666)","(71.0, 270.0, 234.0)","(2.6, 3.05, 2.976)"
10-01-2023 14:50:59.439739,"(1.55, 1.85, 1.842105263157895)","(81.0, 220.0, 215.0)","(91.0, 340.0, 212.0)","(31.0, 65.0, 60.77777777777778)","(7.0, 11.0, 10.291666666666666)","(71.0, 270.0, 234.0)","(2.6, 3.0, 3.0)"
10-01-2023 14:51:00.600937,"(1.55, 1.84, 1.8353846153846154)","(81.0, 220.0, 165.3846153846154)","(91.0, 340.0, 290.7692307692308)","(31.0, 65.0, 60.77777777777778)","(7.0, 11.0, 10.35)","(71.0, 270.0, 234.0)","(2.6, 3.05, 3.0300000000000002)"
10-01-2023 14:51:01.737124,"(1.55, 1.86, 1.820419397116645)","(81.0, 230.0, 165.3846153846154)","(91.0, 340.0, 290.7692307692308)","(31.0, 65.0, 60.77777777777778)","(7.0, 11.0, 10.304347826086957)","(71.0, 270.0, 242.30769230769232)","(2.6, 3.1, 3.037272727272727)"
10-01-2023 14:51:02.790166,"(1.55, 1.85, 1.8474468085106384)","(81.0, 230.0, 164.11764705882354)","(91.0, 340.0, 290.7692307692308)","(31.0, 65.0, 60.77777777777778)","(7.0, 11.0, 10.304347826086957)","(71.0, 270.0, 247.5)","(2.6, 3.05, 3.0149999999999997)"
10-01-2023 14:51:03.905184,"(1.55, 1.84, 1.8392000000000002)","(81.0, 230.0, 164.11764705882354)","(91.0, 340.0, 252.0)","(31.0, 65.0, 57.69230769230769)","(7.0, 11.0, 10.512820512820513)","(71.0, 270.0, 224.28571428571428)","(2.6, 3.05, 3.0017241379310344)"
10-01-2023 14:51:04.972411,"(1.55, 1.84, 1.8391111111111111)","(81.0, 230.0, 164.11764705882354)","(91.0, 340.0, 252.0)","(31.0, 65.0, 57.69230769230769)","(7.0, 11.0, 10.525)","(71.0, 270.0, 224.28571428571428)","(2.6, 3.05, 3.0017241379310344)"
10-01-2023 14:51:06.040073,"(1.55, 1.84, 1.8379166666666666)","(81.0, 230.0, 164.11764705882354)","(91.0, 340.0, 252.0)","(31.0, 65.0, 57.69230769230769)","(7.0, 11.0, 10.173913043478262)","(71.0, 270.0, 224.28571428571428)","(2.6, 3.05, 3.033333333333333)"
10-01-2023 14:51:07.058361,"(1.55, 1.82, 1.8135064935064935)","(81.0, 230.0, 185.86206896551724)","(101.0, 340.0, 252.0)","(31.0, 65.0, 52.5)","(7.5, 11.0, 10.58695652173913)","(71.0, 270.0, 224.28571428571428)","(2.5, 3.05, 3.033333333333333)"
10-01-2023 14:51:08.131349,"(1.55, 1.82, 1.8135064935064935)","(81.0, 230.0, 185.86206896551724)","(101.0, 340.0, 252.0)","(31.0, 65.0, 58.18181818181818)","(7.5, 11.0, 10.6875)","(71.0, 270.0, 242.30769230769232)","(2.5, 3.05, 3.0922222222222224)"
10-01-2023 14:51:09.260041,"(1.55, 1.8, 1.787777777777778)","(81.0, 230.0, 164.11764705882354)","(101.0, 340.0, 252.0)","(31.0, 65.0, 60.90909090909091)","(7.5, 11.0, 10.838235294117647)","(71.0, 270.0, 206.0)","(2.5, 3.1, 3.106666666666667)"
10-01-2023 14:51:10.371190,"(1.55, 1.78, 1.7654545454545454)","(81.0, 230.0, 164.375)","(101.0, 340.0, 257.5)","(31.0, 65.0, 60.172413793103445)","(7.5, 11.0, 10.941176470588236)","(71.0, 270.0, 210.0)","(2.5, 3.2, 3.164864864864865)"
10-01-2023 14:51:11.458405,"(1.55, 1.78, 1.7744)","(81.0, 230.0, 182.94117647058823)","(101.0, 340.0, 257.5)","(31.0, 70.0, 60.172413793103445)","(7.5, 11.0, 10.775)","(71.0, 270.0, 210.0)","(2.5, 3.2, 3.158974358974359)"
10-01-2023 14:51:12.589513,"(1.55, 1.79, 1.7817241379310345)","(81.0, 230.0, 182.94117647058823)","(101.0, 340.0, 257.5)","(31.0, 70.0, 60.172413793103445)","(7.5, 11.0, 10.576923076923077)","(71.0, 270.0, 210.0)","(2.5, 3.2, 3.1967836257309945)"
10-01-2023 14:51:13.688524,"(1.55, 1.78, 1.770952380952381)","(81.0, 230.0, 182.94117647058823)","(101.0, 340.0, 257.5)","(31.0, 70.0, 60.172413793103445)","(7.5, 11.0, 10.653846153846153)","(71.0, 270.0, 206.0)","(2.5, 3.2, 3.1967836257309945)"
10-01-2023 14:51:14.683101,"(1.55, 1.78, 1.7684848484848485)","(81.0, 230.0, 182.94117647058823)","(101.0, 340.0, 257.5)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.771428571428572)","(71.0, 270.0, 210.0)","(2.5, 3.2, 3.2316326530612245)"
10-01-2023 14:51:15.720193,"(1.55, 1.77, 1.764)","(81.0, 230.0, 183.125)","(101.0, 340.0, 257.5)","(31.0, 70.0, 60.689655172413794)","(7.5, 11.0, 10.75)","(71.0, 270.0, 225.0)","(2.5, 3.25, 3.2925465838509314)"
10-01-2023 14:51:16.825557,"(1.55, 1.77, 1.7564516129032257)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.689655172413794)","(7.5, 11.0, 10.642857142857142)","(71.0, 260.0, 255.0)","(2.5, 3.3, 3.2960526315789473)"
10-01-2023 14:51:17.923283,"(1.55, 1.75, 1.7376190476190476)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.689655172413794)","(7.5, 11.0, 10.75)","(71.0, 260.0, 225.0)","(2.5, 3.3, 3.297297297297297)"
10-01-2023 14:51:18.914375,"(1.55, 1.75, 1.7325641025641025)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.689655172413794)","(7.5, 11.0, 10.75)","(71.0, 260.0, 225.0)","(2.5, 3.3, 3.2976190476190474)"
10-01-2023 14:51:19.949834,"(1.55, 1.75, 1.7325641025641025)","(81.0, 230.0, 183.125)","(101.0, 340.0, 228.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.75)","(71.0, 260.0, 225.0)","(2.5, 3.3, 3.2976190476190474)"
10-01-2023 14:51:20.986373,"(1.55, 1.75, 1.738)","(81.0, 230.0, 183.125)","(101.0, 340.0, 228.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.75)","(71.0, 260.0, 225.0)","(2.5, 3.3, 3.2974452554744524)"
10-01-2023 14:51:21.961205,"(1.55, 1.75, 1.7452272727272726)","(81.0, 230.0, 183.125)","(101.0, 340.0, 275.7142857142857)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.847826086956522)","(71.0, 260.0, 225.0)","(2.5, 3.3, 3.294491525423729)"
10-01-2023 14:51:23.037342,"(1.5, 1.75, 1.7408988764044944)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.904761904761905)","(71.0, 260.0, 225.0)","(2.6, 3.3, 3.2944444444444443)"
10-01-2023 14:51:24.220100,"(1.5, 1.75, 1.7386)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.904761904761905)","(71.0, 260.0, 259.5)","(2.6, 3.3, 3.2944444444444443)"
10-01-2023 14:51:25.363668,"(1.5, 1.75, 1.7343076923076923)","(81.0, 230.0, 183.125)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.0)","(7.5, 11.0, 10.857142857142858)","(71.0, 270.0, 259.5)","(2.6, 3.3, 3.337864077669903)"
10-01-2023 14:51:26.432068,"(1.5, 1.75, 1.7345945945945946)","(81.0, 230.0, 164.375)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.0)","(7.5, 11.0, 10.794117647058824)","(71.0, 270.0, 259.5)","(2.6, 3.35, 3.3383620689655173)"
10-01-2023 14:51:27.497042,"(1.5, 1.75, 1.7296551724137932)","(81.0, 230.0, 164.375)","(101.0, 340.0, 252.0)","(31.0, 70.0, 60.0)","(7.5, 11.0, 10.794117647058824)","(71.0, 270.0, 195.0)","(2.6, 3.35, 3.3383620689655173)"
10-01-2023 14:51:28.584319,"(1.5, 1.74, 1.7153676470588235)","(81.0, 230.0, 164.375)","(101.0, 340.0, 276.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.869565217391305)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.35, 3.3390350877192985)"
10-01-2023 14:51:29.650692,"(1.5, 1.73, 1.7246478873239437)","(81.0, 230.0, 164.375)","(101.0, 340.0, 276.0)","(31.0, 70.0, 60.357142857142854)","(7.5, 11.0, 10.92)","(71.0, 270.0, 203.33333333333334)","(2.6, 3.35, 3.3419811320754715)"
10-01-2023 14:51:30.685592,"(1.5, 1.73, 1.71725)","(81.0, 230.0, 165.83333333333334)","(101.0, 340.0, 270.0)","(31.0, 70.0, 63.333333333333336)","(7.5, 11.0, 10.92)","(71.0, 270.0, 203.33333333333334)","(2.6, 3.35, 3.3419811320754715)"
10-01-2023 14:51:31.765507,"(1.5, 1.73, 1.7157425742574257)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 70.0, 63.5)","(8.0, 11.0, 10.80952380952381)","(81.0, 270.0, 184.28571428571428)","(2.6, 3.35, 3.3464285714285715)"
10-01-2023 14:51:32.837384,"(1.5, 1.73, 1.722)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 70.0, 63.5)","(8.0, 11.5, 10.80952380952381)","(81.0, 270.0, 203.33333333333334)","(2.6, 3.35, 3.3935185185185186)"
10-01-2023 14:51:33.847226,"(1.5, 1.73, 1.7125454545454546)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 70.0, 63.5)","(8.0, 11.5, 10.80952380952381)","(81.0, 270.0, 203.33333333333334)","(2.6, 3.4, 3.386842105263158)"
10-01-2023 14:51:34.859583,"(1.45, 1.72, 1.7154687499999999)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 70.0, 63.80952380952381)","(8.0, 11.5, 10.884615384615385)","(71.0, 270.0, 203.33333333333334)","(2.6, 3.4, 3.392)"
10-01-2023 14:51:35.971626,"(1.45, 1.72, 1.717)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 70.0, 57.72727272727273)","(8.0, 11.0, 10.863636363636363)","(71.0, 270.0, 203.33333333333334)","(2.6, 3.4, 3.3925675675675677)"
10-01-2023 14:51:37.097263,"(1.45, 1.72, 1.7148076923076923)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.863636363636363)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.4, 3.3925675675675677)"
10-01-2023 14:51:38.167616,"(1.5, 1.72, 1.7148076923076923)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.863636363636363)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.4, 3.3924657534246574)"
10-01-2023 14:51:39.267062,"(1.5, 1.72, 1.7147619047619047)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.736842105263158)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.4, 3.3955882352941176)"
10-01-2023 14:51:40.503397,"(1.5, 1.72, 1.7147619047619047)","(81.0, 230.0, 164.375)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.666666666666666)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.4, 3.3955882352941176)"
10-01-2023 14:51:41.536311,"(1.5, 1.72, 1.7155084745762712)","(81.0, 230.0, 164.375)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.689655172413794)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.4, 3.4320512820512823)"
10-01-2023 14:51:42.518466,"(1.5, 1.72, 1.714020618556701)","(81.0, 230.0, 164.375)","(91.0, 340.0, 284.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.689655172413794)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.4475652173913045)"
10-01-2023 14:51:43.624695,"(1.5, 1.72, 1.7109638554216866)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 284.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.689655172413794)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.4478910369068543)"
10-01-2023 14:51:44.669449,"(1.5, 1.72, 1.7150714285714286)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 284.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.689655172413794)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.4478910369068543)"
10-01-2023 14:51:45.642495,"(1.5, 1.72, 1.7154609929078013)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.633333333333333)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.4485739750445634)"
10-01-2023 14:51:46.919481,"(1.5, 1.72, 1.7154609929078013)","(81.0, 230.0, 165.83333333333334)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.571428571428571)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.448715415019763)"
10-01-2023 14:51:48.071971,"(1.5, 1.72, 1.7142541436464087)","(81.0, 180.0, 160.8)","(91.0, 340.0, 270.0)","(31.0, 65.0, 58.68421052631579)","(8.0, 11.0, 10.571428571428571)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.45, 3.4853658536585366)"
10-01-2023 14:51:49.086453,"(1.5, 1.71, 1.7056326530612245)","(81.0, 180.0, 160.0)","(91.0, 290.0, 275.0)","(31.0, 60.0, 53.333333333333336)","(8.0, 10.5, 10.49090909090909)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.5, 3.4853658536585366)"
10-01-2023 14:51:50.292593,"(1.5, 1.71, 1.705587044534413)","(81.0, 180.0, 160.0)","(91.0, 290.0, 270.0)","(31.0, 60.0, 53.68421052631579)","(8.0, 10.5, 10.432692307692308)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.5, 3.52)"
10-01-2023 14:51:51.562195,"(1.5, 1.71, 1.702235294117647)","(81.0, 180.0, 158.1818181818182)","(91.0, 340.0, 270.0)","(31.0, 60.0, 53.68421052631579)","(8.0, 10.5, 10.422222222222222)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.55, 3.5620000000000003)"
10-01-2023 14:51:52.966333,"(1.5, 1.71, 1.6918518518518517)","(81.0, 180.0, 158.1818181818182)","(91.0, 340.0, 270.0)","(31.0, 60.0, 53.68421052631579)","(8.0, 10.5, 10.152777777777779)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.6, 3.5607142857142855)"
10-01-2023 14:51:54.098631,"(1.5, 1.7, 1.6918518518518517)","(81.0, 180.0, 158.1818181818182)","(91.0, 340.0, 270.0)","(31.0, 60.0, 53.68421052631579)","(8.0, 10.5, 10.195121951219512)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.6, 3.539622641509434)"
10-01-2023 14:51:55.234319,"(1.5, 1.71, 1.6942105263157894)","(81.0, 180.0, 158.8235294117647)","(91.0, 340.0, 270.0)","(31.0, 60.0, 53.68421052631579)","(8.0, 10.5, 10.254901960784313)","(71.0, 270.0, 184.28571428571428)","(2.6, 3.6, 3.535593220338983)"
10-01-2023 14:51:56.331647,"(1.5, 1.71, 1.7011475409836065)","(81.0, 180.0, 160.0)","(101.0, 340.0, 270.0)","(31.0, 60.0, 51.42857142857143)","(8.0, 10.5, 10.254901960784313)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.6, 3.5130434782608697)"
10-01-2023 14:51:57.377667,"(1.5, 1.72, 1.7033734939759035)","(81.0, 150.0, 140.76923076923077)","(101.0, 340.0, 270.0)","(31.0, 60.0, 48.8)","(8.0, 10.5, 10.224137931034482)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.6, 3.5012820512820513)"
10-01-2023 14:51:58.353639,"(1.5, 1.74, 1.7337132352941176)","(81.0, 150.0, 140.76923076923077)","(101.0, 340.0, 270.0)","(31.0, 60.0, 48.8)","(8.0, 10.5, 10.029850746268657)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.55, 3.511904761904762)"
10-01-2023 14:51:59.440702,"(1.5, 1.74, 1.724040404040404)","(81.0, 150.0, 140.76923076923077)","(101.0, 340.0, 270.0)","(31.0, 60.0, 50.666666666666664)","(8.0, 10.5, 9.902439024390244)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.55, 3.473809523809524)"
10-01-2023 14:52:00.560906,"(1.5, 1.74, 1.7341860465116279)","(81.0, 150.0, 140.76923076923077)","(101.0, 340.0, 270.0)","(31.0, 60.0, 50.666666666666664)","(8.0, 10.5, 9.881914893617022)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.5, 3.465909090909091)"
10-01-2023 14:52:01.610801,"(1.5, 1.74, 1.7320338983050847)","(81.0, 150.0, 140.83333333333334)","(101.0, 340.0, 270.0)","(31.0, 60.0, 50.666666666666664)","(8.0, 10.5, 9.916666666666668)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.5, 3.4613636363636364)"
10-01-2023 14:52:02.609203,"(1.5, 1.75, 1.7364864864864864)","(81.0, 150.0, 131.66666666666666)","(101.0, 340.0, 270.0)","(31.0, 60.0, 51.6)","(8.0, 10.5, 9.961538461538462)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.5, 3.3762626262626263)"
10-01-2023 14:52:03.648003,"(1.5, 1.75, 1.7479310344827585)","(81.0, 150.0, 144.0)","(101.0, 340.0, 270.0)","(31.0, 60.0, 52.125)","(8.0, 10.5, 10.033333333333333)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.45, 3.3375)"
10-01-2023 14:52:04.753489,"(1.5, 1.76, 1.7588235294117647)","(81.0, 150.0, 146.89655172413794)","(101.0, 340.0, 270.0)","(31.0, 60.0, 52.125)","(8.0, 10.5, 10.008928571428571)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.4, 3.3392857142857144)"
10-01-2023 14:52:05.804544,"(1.5, 1.77, 1.7626984126984127)","(81.0, 150.0, 146.89655172413794)","(101.0, 340.0, 270.0)","(31.0, 60.0, 52.125)","(8.0, 10.5, 10.098360655737705)","(71.0, 270.0, 186.66666666666666)","(2.7, 3.35, 3.2772727272727273)"
10-01-2023 14:52:06.936016,"(1.5, 1.77, 1.7682857142857142)","(81.0, 150.0, 147.40740740740742)","(101.0, 340.0, 271.42857142857144)","(31.0, 60.0, 56.5)","(8.0, 10.5, 10.236363636363636)","(71.0, 270.0, 190.0)","(2.7, 3.35, 3.407)"
10-01-2023 14:52:08.053954,"(1.5, 1.76, 1.7394285714285713)","(81.0, 150.0, 147.5)","(101.0, 340.0, 286.6666666666667)","(31.0, 60.0, 54.4)","(8.0, 11.0, 10.347826086956522)","(71.0, 270.0, 220.0)","(2.7, 3.45, 3.375)"
10-01-2023 14:52:09.102681,"(1.5, 1.76, 1.7476470588235293)","(81.0, 150.0, 147.5)","(101.0, 340.0, 286.6666666666667)","(31.0, 60.0, 54.4)","(8.0, 11.0, 10.54945054945055)","(71.0, 270.0, 220.0)","(2.7, 3.4, 3.3927983539094653)"
10-01-2023 14:52:10.095151,"(1.5, 1.72, 1.714393063583815)","(81.0, 150.0, 147.5)","(101.0, 340.0, 315.0)","(31.0, 60.0, 54.4)","(8.0, 11.0, 10.548780487804878)","(71.0, 270.0, 220.0)","(2.7, 3.45, 3.4024305555555556)"
10-01-2023 14:52:11.061253,"(1.5, 1.72, 1.7133769063180828)","(81.0, 150.0, 147.5)","(101.0, 340.0, 265.0)","(31.0, 60.0, 54.4)","(8.0, 11.0, 10.548780487804878)","(71.0, 270.0, 220.0)","(2.7, 3.45, 3.4089171974522294)"
10-01-2023 14:52:12.098878,"(1.5, 1.71, 1.7012)","(81.0, 150.0, 147.58620689655172)","(101.0, 340.0, 254.28571428571428)","(31.0, 60.0, 53.14285714285714)","(8.0, 11.0, 10.564516129032258)","(71.0, 270.0, 220.0)","(2.7, 3.45, 3.5666666666666664)"
10-01-2023 14:52:13.075632,"(1.5, 1.7, 1.6904411764705882)","(81.0, 150.0, 147.58620689655172)","(101.0, 340.0, 254.28571428571428)","(31.0, 60.0, 56.0)","(8.0, 11.0, 9.991044776119402)","(71.0, 270.0, 220.0)","(2.7, 3.6, 3.563333333333333)"
10-01-2023 14:52:14.139850,"(1.5, 1.7, 1.6954545454545453)","(81.0, 150.0, 147.58620689655172)","(101.0, 340.0, 254.28571428571428)","(31.0, 60.0, 57.6)","(8.0, 10.0, 10.225)","(71.0, 270.0, 180.0)","(2.7, 3.6, 3.5970588235294114)"
10-01-2023 14:52:15.272016,"(1.5, 1.69, 1.676)","(81.0, 150.0, 147.85714285714286)","(101.0, 340.0, 273.3333333333333)","(31.0, 60.0, 55.38461538461539)","(8.0, 10.5, 10.36111111111111)","(71.0, 280.0, 183.75)","(2.7, 3.65, 3.6775510204081634)"
10-01-2023 14:52:16.312978,"(1.5, 1.69, 1.675151515151515)","(81.0, 150.0, 147.85714285714286)","(101.0, 340.0, 286.6666666666667)","(31.0, 60.0, 55.38461538461539)","(8.0, 10.5, 10.270833333333334)","(71.0, 280.0, 183.75)","(2.7, 3.7, 3.6837500000000003)"
10-01-2023 14:52:17.347906,"(1.5, 1.69, 1.6744444444444444)","(81.0, 150.0, 147.77777777777777)","(101.0, 340.0, 286.6666666666667)","(31.0, 60.0, 55.38461538461539)","(8.0, 10.5, 10.209677419354838)","(71.0, 280.0, 183.75)","(2.7, 3.7, 3.679741379310345)"
10-01-2023 14:52:18.398457,"(1.5, 1.69, 1.682222222222222)","(81.0, 150.0, 147.77777777777777)","(101.0, 340.0, 286.6666666666667)","(31.0, 60.0, 55.38461538461539)","(8.0, 10.5, 10.068965517241379)","(71.0, 280.0, 197.5)","(2.7, 3.7, 3.6804979253112036)"
10-01-2023 14:52:19.426487,"(1.5, 1.69, 1.6776190476190476)","(81.0, 150.0, 147.77777777777777)","(101.0, 340.0, 273.3333333333333)","(31.0, 60.0, 55.38461538461539)","(8.0, 10.5, 10.166666666666666)","(71.0, 280.0, 197.5)","(2.7, 3.7, 3.6482587064676615)"
