,Sugar Boom Boom,Big Time Pikey,Big Time Fancy,Big Time Oreo,Drunken Lullaby,Losing Days,Big Time Star,Portelli Punk
06-01-2023 15:06:28.996565,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:30.679822,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:32.357249,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:33.573143,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:34.665916,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:35.782237,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:37.042076,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:38.329263,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:39.611559,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:40.837059,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.5, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:42.047688,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:43.326734,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:44.621973,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:45.954306,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:47.289739,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:48.614829,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:49.972041,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.8)","(10.0, 21.0, 19.799999999999997)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:51.394203,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 6.32)"
06-01-2023 15:06:52.814429,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.39375)"
06-01-2023 15:06:54.395910,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.39375)"
06-01-2023 15:06:55.739153,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:06:57.080214,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:06:58.420400,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:06:59.792736,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:01.121095,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:02.382729,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:03.658608,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:04.975675,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:06.372726,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:07.870007,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:09.315186,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:10.788545,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:12.140718,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 14.3125)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:13.450744,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.993333333333336)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.08)","(8.0, 16.0, 9.733333333333334)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:14.741143,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.993333333333336)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.733333333333334)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:15.985662,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.993333333333336)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.733333333333334)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:17.257221,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 14.157142857142857)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:18.520016,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 14.157142857142857)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:19.772862,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.45)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 14.157142857142857)","(10.0, 21.0, 18.818181818181817)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:21.051661,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.45)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 8.574358974358974)"
06-01-2023 15:07:22.299837,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:23.451011,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:24.681527,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:25.864214,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:27.084915,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:28.325179,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:29.579866,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:30.840822,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:32.002430,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:33.101592,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:34.161119,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:35.269851,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:36.329767,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:37.312022,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:38.321143,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:39.352473,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.133333333333333)","(5.0, 9.4, 6.25)"
06-01-2023 15:07:40.450574,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 21.0, 13.466666666666665)","(5.0, 9.4, 7.15)"
06-01-2023 15:07:41.526077,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:42.657586,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:43.716339,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:44.843195,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:45.913822,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.257142857142857)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:47.055442,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 16.816666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:48.209350,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 17.18)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:49.375828,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 13.65)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 9.7)","(10.0, 22.0, 15.6)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:50.578070,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 14.8)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:51.765551,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:52.976573,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:54.138374,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:55.289264,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:56.440308,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:57.610975,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.08)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:07:58.800061,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 11.32)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:00.020071,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:01.181944,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 22.0, 13.466666666666665)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:02.394391,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 8.0)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 22.0, 19.636363636363637)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:03.569652,"(2.9, 4.3, 3.42)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 11.0, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 22.0, 18.818181818181817)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:04.686144,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:05.792219,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:06.876326,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:07.922445,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:09.016257,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:10.139379,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:11.290796,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:12.494064,"(2.9, 4.4, 3.335)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
06-01-2023 15:08:13.688525,"(2.9, 4.6, 3.0957142857142856)","(6.5, 11.0, 8.0)","(9.0, 18.5, 15.266666666666666)","(6.0, 10.5, 7.8)","(7.0, 7.4, 7.305882352941177)","(8.0, 16.0, 13.0)","(10.0, 21.0, 13.266666666666667)","(5.0, 9.4, 7.6000000000000005)"
