,Seductive Angel,Bokarm Luna,Ember Lad,Clover Lizzie,Star Sirius,Bokarm Nero,Burringbar Gypsy
12-01-2023 10:54:17.408894,"(3.9, 4.8, 4.738095238095238)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.794117647058824)","(5.0, 7.2, 7.372727272727273)","(16.0, 38.0, 35.53846153846154)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:18.580442,"(3.9, 4.8, 4.747619047619048)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 10.0, 9.766666666666666)","(5.0, 7.4, 7.372727272727273)","(16.0, 38.0, 35.53846153846154)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:19.680192,"(3.9, 4.8, 4.747619047619048)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 10.0, 9.766666666666666)","(5.0, 7.4, 7.372727272727273)","(17.0, 38.0, 35.53846153846154)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:20.842010,"(3.9, 4.8, 4.741666666666667)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 10.0, 9.766666666666666)","(5.0, 7.4, 7.372727272727273)","(17.0, 38.0, 35.53846153846154)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:22.049974,"(3.9, 4.8, 4.741666666666667)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 10.0, 9.327272727272728)","(5.0, 7.4, 7.111111111111112)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:23.351330,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.327272727272728)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.383333333333333)"
12-01-2023 10:54:24.562464,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.327272727272728)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:25.723775,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:26.917957,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:28.093889,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:29.192768,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:30.309977,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:31.396628,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:32.492596,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 31.304347826086957)","(8.0, 9.4, 9.30857142857143)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.389473684210526)"
12-01-2023 10:54:33.611386,"(3.9, 4.8, 4.752173913043478)","(3.5, 4.2, 4.154285714285715)","(26.0, 36.0, 30.689655172413794)","(8.0, 9.4, 9.16875)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.35)"
12-01-2023 10:54:34.770348,"(3.9, 4.8, 4.765625)","(3.5, 4.2, 4.155555555555556)","(26.0, 34.0, 30.51282051282051)","(8.0, 9.2, 9.866666666666667)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.5, 4.346666666666667)"
12-01-2023 10:54:35.811928,"(3.9, 4.8, 4.765625)","(3.5, 4.2, 4.155555555555556)","(26.0, 34.0, 30.51282051282051)","(8.0, 10.0, 9.975000000000001)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.315789473684211)"
12-01-2023 10:54:36.855426,"(3.9, 4.8, 4.765625)","(3.5, 4.2, 4.140000000000001)","(26.0, 34.0, 30.51282051282051)","(8.0, 10.5, 9.955555555555556)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:37.935721,"(3.9, 4.8, 4.699999999999999)","(3.5, 4.2, 4.140000000000001)","(26.0, 34.0, 30.51282051282051)","(8.0, 10.5, 9.982608695652175)","(5.0, 7.2, 7.08)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:39.068410,"(3.9, 4.8, 4.663636363636363)","(3.5, 4.2, 4.140000000000001)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 9.982608695652175)","(5.0, 7.2, 7.15)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:40.219805,"(3.9, 4.8, 4.654545454545454)","(3.5, 4.2, 4.140000000000001)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 9.982608695652175)","(5.0, 7.6, 7.3999999999999995)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:41.321766,"(3.9, 4.7, 4.470588235294118)","(3.5, 4.2, 4.175)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 9.982608695652175)","(5.0, 7.6, 7.4)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:42.423171,"(3.9, 4.7, 4.470588235294118)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 9.860869565217392)","(5.0, 8.0, 7.184615384615385)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:43.466241,"(3.9, 4.7, 4.583333333333333)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 9.860869565217392)","(5.0, 7.4, 7.184615384615385)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:44.559234,"(3.9, 4.7, 4.55)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.4, 7.266666666666667)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.346666666666667)"
12-01-2023 10:54:45.633728,"(3.9, 4.7, 4.55)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.4, 7.336842105263158)","(17.0, 38.0, 35.53846153846154)","(3.1, 4.4, 4.341176470588236)"
12-01-2023 10:54:46.735359,"(3.9, 4.7, 4.55)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.4, 7.278260869565218)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.341176470588236)"
12-01-2023 10:54:47.814599,"(3.9, 4.7, 4.55)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.4, 7.551724137931035)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.341176470588236)"
12-01-2023 10:54:48.841527,"(3.9, 4.7, 4.5200000000000005)","(3.5, 4.2, 4.151351351351352)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 8.0, 7.527272727272727)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.314285714285715)"
12-01-2023 10:54:49.882300,"(3.9, 4.7, 4.483333333333333)","(3.5, 4.2, 4.133333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 8.0, 7.527272727272727)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.3500000000000005)"
12-01-2023 10:54:51.001086,"(3.9, 4.7, 4.468181818181819)","(3.5, 4.2, 4.134883720930232)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 8.0, 7.363636363636363)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.36875)"
12-01-2023 10:54:52.155427,"(3.9, 4.7, 4.545454545454546)","(3.5, 4.2, 4.134883720930232)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.369230769230769)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.36875)"
12-01-2023 10:54:53.265651,"(3.9, 4.7, 4.545454545454546)","(3.5, 4.2, 4.134883720930232)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.4)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.36875)"
12-01-2023 10:54:54.439564,"(3.9, 4.7, 4.666666666666667)","(3.5, 4.2, 4.134883720930232)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.348148148148148)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.3500000000000005)"
12-01-2023 10:54:55.455806,"(3.9, 4.7, 4.6)","(3.5, 4.2, 4.134883720930232)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.348148148148148)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.3500000000000005)"
12-01-2023 10:54:56.505213,"(3.9, 4.7, 4.478947368421053)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.494736842105263)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.36875)"
12-01-2023 10:54:57.508161,"(3.9, 4.7, 4.532)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.6, 7.326315789473684)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.3741935483870975)"
12-01-2023 10:54:58.652993,"(3.9, 4.7, 4.532)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.8, 7.326315789473684)","(17.0, 38.0, 35.65853658536585)","(3.1, 4.4, 4.3741935483870975)"
12-01-2023 10:54:59.748652,"(3.9, 4.7, 4.494285714285715)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.8, 7.12)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.4, 4.354285714285715)"
12-01-2023 10:55:00.889509,"(3.9, 4.6, 4.555555555555555)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 7.072)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.4, 4.354285714285715)"
12-01-2023 10:55:02.027177,"(3.9, 4.6, 4.535714285714286)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 7.054545454545455)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.4, 4.354285714285715)"
12-01-2023 10:55:03.083314,"(3.9, 4.6, 4.555555555555555)","(3.5, 4.2, 4.131818181818182)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 7.111111111111111)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.4, 4.3428571428571425)"
12-01-2023 10:55:04.087444,"(3.9, 4.5, 4.45)","(3.5, 4.2, 4.164285714285715)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 7.043478260869565)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.4, 4.41)"
12-01-2023 10:55:05.126631,"(3.9, 4.5, 4.29)","(3.5, 4.3, 4.1909090909090905)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 7.024)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.5, 4.4)"
12-01-2023 10:55:06.239215,"(3.9, 4.5, 4.370588235294117)","(3.5, 4.3, 4.253333333333333)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.054545454545455)","(5.0, 7.2, 7.024)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.5, 4.4)"
12-01-2023 10:55:07.298360,"(3.9, 4.5, 4.285714285714286)","(3.5, 4.3, 4.223529411764706)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.2, 6.955555555555556)","(17.0, 38.0, 35.65853658536585)","(3.2, 4.5, 4.361538461538461)"
12-01-2023 10:55:08.448082,"(3.9, 4.5, 4.370588235294117)","(3.5, 4.3, 4.24)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 7.0, 6.584615384615384)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.45)"
12-01-2023 10:55:09.641451,"(3.9, 4.6, 4.405882352941177)","(3.5, 4.3, 4.24)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.6, 6.34)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.457894736842105)"
12-01-2023 10:55:10.845598,"(3.9, 4.6, 4.430303030303031)","(3.5, 4.3, 4.244827586206896)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.4, 6.357142857142858)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.457894736842105)"
12-01-2023 10:55:12.108156,"(3.8, 4.6, 4.428571428571429)","(3.5, 4.3, 4.3100000000000005)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.4, 6.314285714285715)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.457894736842105)"
12-01-2023 10:55:13.358563,"(3.8, 4.6, 4.41)","(3.5, 4.4, 4.326086956521739)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.4, 6.066666666666666)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.442857142857143)"
12-01-2023 10:55:14.761223,"(3.8, 4.6, 4.524)","(3.5, 4.5, 4.41764705882353)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.4, 6.05)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.442857142857143)"
12-01-2023 10:55:15.831855,"(3.8, 4.6, 4.448)","(3.5, 4.5, 4.41764705882353)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.054545454545455)","(5.0, 6.4, 6.05)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.5, 4.535483870967742)"
12-01-2023 10:55:16.803917,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.054545454545455)","(5.0, 6.4, 6.05)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.6, 4.555555555555555)"
12-01-2023 10:55:17.857056,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.1)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.6, 4.561290322580645)"
12-01-2023 10:55:18.987607,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.6, 4.561290322580645)"
12-01-2023 10:55:20.156016,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.2, 4.6, 4.561290322580645)"
12-01-2023 10:55:21.202638,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:22.138032,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:23.203676,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:24.326032,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.078571428571428)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:25.438962,"(3.8, 4.6, 4.444444444444445)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.084615384615384)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:26.500194,"(3.8, 4.5, 4.46)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.042105263157895)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:27.553125,"(3.8, 4.5, 4.42)","(3.5, 4.5, 4.437931034482759)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.042105263157895)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.561290322580645)"
12-01-2023 10:55:28.610134,"(3.8, 4.5, 4.42)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 5.916666666666667)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.6, 4.58421052631579)"
12-01-2023 10:55:29.609497,"(3.8, 4.5, 4.42)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 5.913636363636364)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:30.674957,"(3.8, 4.5, 4.411111111111111)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 5.916666666666667)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:31.742945,"(3.8, 4.5, 4.42)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 5.931578947368421)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.6)"
12-01-2023 10:55:32.737113,"(3.8, 4.5, 4.427272727272728)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 5.931578947368421)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:33.784453,"(3.8, 4.5, 4.442857142857143)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.076470588235295)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:34.848780,"(3.8, 4.5, 4.46)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.58421052631579)"
12-01-2023 10:55:35.973483,"(3.8, 4.5, 4.407692307692308)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.554545454545455)"
12-01-2023 10:55:37.115517,"(3.8, 4.5, 4.407692307692308)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.894736842105264)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.6)"
12-01-2023 10:55:38.313635,"(3.8, 4.5, 4.407692307692308)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.58421052631579)"
12-01-2023 10:55:39.361355,"(3.8, 4.5, 4.407692307692308)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.554545454545455)"
12-01-2023 10:55:40.352527,"(3.8, 4.5, 4.358823529411764)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.083333333333334)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.611111111111112)"
12-01-2023 10:55:41.428862,"(3.8, 4.5, 4.358823529411764)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.025)","(20.0, 38.0, 35.94736842105263)","(3.3, 4.7, 4.576923076923077)"
12-01-2023 10:55:42.437806,"(3.8, 4.5, 4.358823529411764)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 36.0)","(3.3, 4.7, 4.576923076923077)"
12-01-2023 10:55:43.448774,"(3.8, 4.5, 4.429411764705883)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 35.73913043478261)","(3.3, 4.7, 4.595238095238095)"
12-01-2023 10:55:44.403554,"(3.8, 4.5, 4.433333333333334)","(3.5, 4.5, 4.433333333333334)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 35.92)","(3.3, 4.7, 4.5625)"
12-01-2023 10:55:45.408318,"(3.8, 4.5, 4.433333333333334)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 36.5945945945946)","(3.3, 4.7, 4.595238095238095)"
12-01-2023 10:55:46.430090,"(3.8, 4.5, 4.429411764705883)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.333333333333332)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 36.32258064516129)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:47.482021,"(3.8, 4.5, 4.433333333333334)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 36.11764705882353)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:48.431825,"(3.8, 4.5, 4.3769230769230765)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.024137931034483)","(20.0, 38.0, 36.11764705882353)","(3.3, 4.7, 4.58421052631579)"
12-01-2023 10:55:49.457379,"(3.8, 4.5, 4.425)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.025)","(20.0, 38.0, 36.11764705882353)","(3.3, 4.7, 4.554545454545455)"
12-01-2023 10:55:50.489551,"(3.8, 4.5, 4.433333333333334)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.038095238095238)","(20.0, 38.0, 36.11764705882353)","(3.3, 4.7, 4.58421052631579)"
12-01-2023 10:55:51.583466,"(3.8, 4.5, 4.370588235294117)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.089655172413794)","(5.0, 6.2, 6.038095238095238)","(20.0, 38.0, 36.11764705882353)","(3.3, 4.7, 4.542857142857143)"
12-01-2023 10:55:52.591637,"(3.8, 4.5, 4.433333333333334)","(3.5, 4.5, 4.428)","(26.0, 34.0, 31.5)","(8.0, 10.5, 10.15)","(5.0, 6.2, 6.152941176470589)","(20.0, 38.0, 36.35897435897436)","(3.3, 4.7, 4.589655172413793)"
12-01-2023 10:55:53.576723,"(3.8, 4.5, 4.363157894736842)","(3.5, 4.5, 4.406666666666666)","(26.0, 34.0, 32.095238095238095)","(8.0, 10.5, 10.15)","(5.0, 6.2, 6.152941176470589)","(20.0, 38.0, 36.35897435897436)","(3.3, 4.7, 4.6)"
12-01-2023 10:55:54.545852,"(3.8, 4.5, 4.363157894736842)","(3.5, 4.5, 4.406666666666666)","(26.0, 34.0, 32.095238095238095)","(8.0, 10.5, 10.15)","(5.0, 6.2, 6.152941176470589)","(20.0, 38.0, 36.35897435897436)","(3.3, 4.7, 4.6)"
