,Wilgunya Scott,Bonbon Fire,Heres Caza,Edge Gambler,Bomber Stan,Shes A Sully,Dandy Gambler,Extreme Measures
12-01-2023 12:39:35.201404,"(21.0, 46.0, 45.14285714285714)","(3.6, 4.5, 4.433333333333334)","(15.0, 22.0, 20.333333333333332)","(2.1, 2.46, 2.409473684210526)","(6.5, 9.0, 8.7)","(7.5, 9.6, 9.021428571428572)","(31.0, 42.0, 40.22222222222222)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:36.271590,"(21.0, 46.0, 45.14285714285714)","(3.6, 4.5, 4.493939393939394)","(15.0, 22.0, 20.571428571428573)","(2.1, 2.46, 2.424444444444444)","(6.5, 9.0, 8.88)","(7.5, 9.6, 9.365217391304348)","(31.0, 42.0, 39.86666666666667)","(17.0, 27.0, 26.6)"
12-01-2023 12:39:37.388085,"(21.0, 46.0, 44.94117647058823)","(3.6, 4.5, 4.493939393939394)","(15.0, 22.0, 20.125)","(2.1, 2.46, 2.424444444444444)","(6.5, 9.0, 8.914285714285715)","(7.5, 9.6, 9.024)","(31.0, 42.0, 39.86666666666667)","(17.0, 27.0, 26.6)"
12-01-2023 12:39:38.542655,"(21.0, 46.0, 45.333333333333336)","(3.6, 4.5, 4.49375)","(15.0, 22.0, 20.571428571428573)","(2.1, 2.46, 2.4234285714285715)","(6.5, 9.0, 8.95)","(7.5, 9.6, 9.024)","(31.0, 42.0, 40.22222222222222)","(17.0, 27.0, 26.7)"
12-01-2023 12:39:39.667333,"(21.0, 46.0, 45.2)","(3.6, 4.5, 4.492)","(15.0, 21.0, 20.7)","(2.1, 2.46, 2.41125)","(6.5, 9.0, 8.95)","(7.5, 9.6, 9.024)","(31.0, 42.0, 40.22222222222222)","(17.0, 27.0, 26.7)"
12-01-2023 12:39:40.778969,"(21.0, 46.0, 45.2)","(3.6, 4.5, 4.482142857142858)","(15.0, 21.0, 20.625)","(2.1, 2.46, 2.41125)","(6.5, 9.0, 8.95)","(7.5, 9.6, 9.024)","(31.0, 42.0, 40.31578947368421)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:41.857621,"(21.0, 46.0, 45.2)","(3.6, 4.5, 4.473684210526316)","(15.0, 21.0, 20.85)","(2.1, 2.46, 2.409473684210526)","(6.5, 9.0, 8.871428571428572)","(7.5, 9.6, 9.024)","(31.0, 42.0, 46.82608695652174)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:42.935383,"(21.0, 46.0, 45.2)","(3.6, 4.5, 4.466666666666667)","(15.0, 21.0, 20.85)","(2.1, 2.46, 2.409473684210526)","(6.5, 9.0, 8.788235294117648)","(7.5, 9.6, 9.021428571428572)","(31.0, 48.0, 46.851063829787236)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:44.057847,"(21.0, 48.0, 46.8)","(3.6, 4.6, 4.357692307692307)","(15.0, 22.0, 20.56)","(2.1, 2.46, 2.416)","(6.5, 9.0, 8.64)","(7.5, 9.6, 9.301492537313433)","(31.0, 48.0, 46.851063829787236)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:45.182461,"(21.0, 48.0, 47.0)","(3.6, 4.5, 4.483333333333333)","(15.0, 22.0, 20.56)","(2.1, 2.48, 2.426086956521739)","(6.5, 9.0, 8.8)","(7.5, 9.6, 9.301492537313433)","(31.0, 48.0, 46.851063829787236)","(17.0, 27.0, 26.727272727272727)"
12-01-2023 12:39:46.201734,"(21.0, 48.0, 47.05263157894737)","(3.6, 4.5, 4.4875)","(15.0, 22.0, 20.56)","(2.1, 2.46, 2.426086956521739)","(6.5, 9.0, 8.8)","(7.5, 9.6, 9.309090909090909)","(31.0, 48.0, 46.82608695652174)","(17.0, 27.0, 28.333333333333332)"
12-01-2023 12:39:47.253120,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.5, 4.489655172413793)","(15.0, 22.0, 20.73076923076923)","(2.1, 2.46, 2.4176470588235293)","(6.5, 9.0, 8.8)","(7.5, 9.6, 9.209756097560977)","(31.0, 48.0, 46.92)","(17.0, 29.0, 27.0)"
12-01-2023 12:39:48.417161,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.5, 4.489655172413793)","(15.0, 20.0, 19.75)","(2.1, 2.46, 2.4145945945945946)","(6.5, 9.0, 8.8)","(7.5, 9.6, 9.386046511627907)","(31.0, 48.0, 46.75)","(17.0, 29.0, 27.22222222222222)"
12-01-2023 12:39:49.618810,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.5, 4.477777777777778)","(15.0, 20.0, 19.75)","(2.1, 2.46, 2.3904)","(6.5, 9.0, 8.485714285714286)","(7.5, 9.4, 9.136)","(31.0, 48.0, 46.82608695652174)","(17.0, 29.0, 27.22222222222222)"
12-01-2023 12:39:50.793463,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.7, 4.699166666666667)","(15.0, 20.0, 19.714285714285715)","(2.1, 2.46, 2.4125)","(6.5, 9.0, 8.475)","(7.5, 9.2, 9.136)","(31.0, 48.0, 46.82608695652174)","(17.0, 29.0, 27.22222222222222)"
12-01-2023 12:39:51.851281,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.72)","(15.0, 20.0, 19.714285714285715)","(2.1, 2.42, 2.413333333333333)","(6.5, 9.0, 8.475)","(7.5, 9.2, 9.129411764705882)","(31.0, 48.0, 46.723404255319146)","(17.0, 29.0, 25.53846153846154)"
12-01-2023 12:39:52.896713,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.709090909090909)","(15.0, 20.0, 19.714285714285715)","(2.1, 2.44, 2.3857142857142857)","(6.5, 9.0, 8.728813559322033)","(7.5, 9.2, 9.181818181818182)","(31.0, 48.0, 46.851063829787236)","(17.0, 28.0, 26.7)"
12-01-2023 12:39:54.017995,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.747619047619048)","(15.0, 20.0, 19.625)","(2.1, 2.4, 2.3857142857142857)","(6.5, 9.0, 8.757142857142856)","(7.5, 9.4, 9.114285714285714)","(31.0, 48.0, 46.851063829787236)","(17.0, 27.0, 25.8)"
12-01-2023 12:39:55.109335,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.9, 4.85)","(15.0, 20.0, 19.620689655172413)","(2.1, 2.38, 2.356774193548387)","(6.5, 9.0, 8.71764705882353)","(7.5, 9.4, 9.159322033898304)","(31.0, 48.0, 46.851063829787236)","(17.0, 28.0, 26.2)"
12-01-2023 12:39:56.202268,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.775)","(15.0, 20.0, 19.620689655172413)","(2.1, 2.36, 2.34188679245283)","(6.5, 9.0, 8.71764705882353)","(7.5, 9.2, 9.12258064516129)","(31.0, 48.0, 46.851063829787236)","(17.0, 28.0, 26.2)"
12-01-2023 12:39:57.244331,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.7620689655172415)","(15.0, 20.0, 19.620689655172413)","(2.1, 2.36, 2.336774193548387)","(6.5, 9.0, 8.71764705882353)","(7.5, 9.2, 8.666666666666666)","(31.0, 48.0, 46.4)","(17.0, 28.0, 26.363636363636363)"
12-01-2023 12:39:58.370233,"(21.0, 48.0, 46.36363636363636)","(3.6, 4.8, 4.75)","(15.0, 20.0, 19.73170731707317)","(2.1, 2.36, 2.336774193548387)","(6.5, 9.0, 8.71764705882353)","(7.5, 8.8, 8.642857142857142)","(31.0, 48.0, 46.73684210526316)","(17.0, 28.0, 26.363636363636363)"
12-01-2023 12:39:59.416741,"(21.0, 48.0, 46.36363636363636)","(3.7, 4.8, 4.747619047619048)","(15.0, 20.0, 20.684210526315788)","(2.1, 2.36, 2.3453164556962025)","(6.5, 9.0, 8.71764705882353)","(7.5, 8.8, 8.68421052631579)","(31.0, 48.0, 46.73684210526316)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:00.500675,"(21.0, 48.0, 46.36363636363636)","(3.7, 4.8, 4.783333333333333)","(15.0, 21.0, 20.842105263157894)","(2.1, 2.36, 2.3453164556962025)","(6.5, 9.0, 8.71764705882353)","(7.5, 8.8, 8.642857142857144)","(31.0, 48.0, 46.73684210526316)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:01.534202,"(21.0, 48.0, 46.36363636363636)","(3.7, 4.8, 4.783333333333333)","(15.0, 22.0, 21.333333333333332)","(2.1, 2.36, 2.3485148514851484)","(6.5, 9.0, 8.71764705882353)","(7.5, 8.8, 8.619354838709677)","(31.0, 48.0, 46.73684210526316)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:02.584871,"(26.0, 48.0, 46.36363636363636)","(3.7, 4.8, 4.792857142857143)","(15.0, 22.0, 21.0)","(2.1, 2.36, 2.3485148514851484)","(6.5, 9.0, 8.657142857142857)","(7.5, 8.8, 8.600000000000001)","(31.0, 48.0, 46.4)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:03.682343,"(26.0, 48.0, 46.36363636363636)","(3.7, 4.9, 4.8307692307692305)","(15.0, 22.0, 20.74418604651163)","(2.1, 2.36, 2.3506306306306306)","(6.5, 9.0, 8.733333333333334)","(7.5, 8.8, 8.647058823529413)","(31.0, 48.0, 45.0)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:04.861576,"(26.0, 48.0, 46.17391304347826)","(3.7, 4.9, 4.8307692307692305)","(15.0, 22.0, 20.697674418604652)","(2.1, 2.36, 2.3387499999999997)","(6.5, 9.0, 8.733333333333334)","(7.5, 8.8, 8.647058823529413)","(31.0, 48.0, 45.473684210526315)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:06.021291,"(26.0, 48.0, 46.17391304347826)","(3.7, 4.9, 4.8307692307692305)","(15.0, 22.0, 20.697674418604652)","(2.1, 2.36, 2.3387499999999997)","(6.5, 9.0, 8.733333333333334)","(7.5, 8.8, 8.673170731707318)","(31.0, 48.0, 45.333333333333336)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:07.196060,"(26.0, 48.0, 46.0)","(3.7, 4.9, 4.852631578947369)","(15.0, 22.0, 20.76923076923077)","(2.1, 2.34, 2.325826771653543)","(6.5, 9.0, 8.733333333333334)","(7.5, 8.8, 8.781818181818183)","(31.0, 48.0, 47.16279069767442)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:08.257254,"(26.0, 48.0, 46.0)","(3.7, 4.9, 4.852631578947369)","(15.0, 22.0, 20.76923076923077)","(2.1, 2.34, 2.3307042253521124)","(6.5, 9.0, 8.68421052631579)","(7.0, 8.8, 8.781818181818183)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:09.308539,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.9, 4.896969696969697)","(15.0, 22.0, 20.844444444444445)","(2.1, 2.34, 2.3307042253521124)","(6.5, 9.0, 8.691891891891892)","(7.0, 8.8, 8.766666666666667)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:10.421037,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.9, 4.896969696969697)","(15.0, 22.0, 20.844444444444445)","(2.1, 2.34, 2.331014492753623)","(6.5, 9.0, 8.691891891891892)","(7.0, 8.8, 8.781818181818183)","(31.0, 48.0, 46.74418604651163)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:11.554160,"(26.0, 48.0, 46.5)","(3.7, 4.9, 4.8875)","(15.0, 22.0, 20.88372093023256)","(2.1, 2.34, 2.3332173913043475)","(6.5, 9.0, 8.691891891891892)","(7.0, 8.8, 8.648)","(31.0, 48.0, 47.1219512195122)","(17.0, 28.0, 26.5)"
12-01-2023 12:40:12.713213,"(26.0, 48.0, 46.5)","(3.7, 4.9, 4.86923076923077)","(15.0, 22.0, 20.844444444444445)","(2.1, 2.36, 2.3412195121951216)","(6.5, 9.0, 8.634782608695652)","(7.0, 8.8, 8.600000000000001)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:13.816932,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.9, 4.8545454545454545)","(15.0, 22.0, 20.844444444444445)","(2.1, 2.36, 2.3534375)","(6.5, 9.0, 8.627027027027028)","(7.0, 8.8, 8.631578947368421)","(31.0, 48.0, 46.46808510638298)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:14.799503,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.7, 4.688785046728972)","(15.0, 22.0, 20.775510204081634)","(2.1, 2.36, 2.3543333333333334)","(6.5, 8.8, 8.663157894736843)","(7.0, 8.8, 8.644444444444446)","(31.0, 48.0, 47.1)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:15.815734,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.7, 4.689285714285714)","(15.0, 22.0, 20.90909090909091)","(2.1, 2.36, 2.3508510638297873)","(6.5, 8.8, 8.663157894736843)","(7.0, 8.8, 8.649056603773586)","(31.0, 48.0, 47.1219512195122)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:16.892089,"(26.0, 48.0, 46.5)","(3.7, 4.7, 4.694339622641509)","(15.0, 22.0, 20.90909090909091)","(2.1, 2.36, 2.3508510638297873)","(6.5, 8.8, 8.626666666666667)","(7.0, 8.8, 8.704761904761906)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:17.979103,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.8, 4.766666666666667)","(15.0, 22.0, 20.775510204081634)","(2.1, 2.36, 2.352)","(6.5, 8.8, 8.634782608695653)","(7.0, 8.8, 8.704761904761906)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:19.053683,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.8, 4.763522012578616)","(15.0, 22.0, 20.695652173913043)","(2.1, 2.36, 2.3505882352941176)","(6.5, 8.8, 8.631111111111112)","(7.0, 8.8, 8.66875)","(31.0, 48.0, 46.434782608695656)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:20.156954,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.8, 4.773684210526316)","(15.0, 22.0, 20.727272727272727)","(2.1, 2.36, 2.333417721518987)","(6.5, 8.8, 8.59047619047619)","(7.0, 8.8, 8.66875)","(31.0, 48.0, 46.74418604651163)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:21.248717,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.9, 4.841176470588235)","(15.0, 22.0, 20.727272727272727)","(2.1, 2.34, 2.333417721518987)","(6.5, 8.8, 8.59047619047619)","(7.0, 8.8, 8.66875)","(31.0, 48.0, 46.74418604651163)","(17.0, 28.0, 26.666666666666668)"
12-01-2023 12:40:22.338497,"(26.0, 48.0, 46.285714285714285)","(3.7, 4.9, 4.841176470588235)","(15.0, 22.0, 20.695652173913043)","(2.1, 2.34, 2.333417721518987)","(6.5, 8.8, 8.622222222222224)","(7.0, 8.8, 8.66875)","(31.0, 48.0, 46.16326530612245)","(17.0, 28.0, 27.0)"
12-01-2023 12:40:23.351144,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.9, 4.848717948717948)","(15.0, 22.0, 20.695652173913043)","(2.1, 2.34, 2.333417721518987)","(6.5, 8.8, 8.622222222222224)","(7.0, 8.8, 8.781818181818183)","(31.0, 48.0, 46.16326530612245)","(17.0, 28.0, 27.217391304347828)"
12-01-2023 12:40:24.362213,"(26.0, 48.0, 46.09090909090909)","(3.7, 4.9, 4.82)","(15.0, 22.0, 20.695652173913043)","(2.1, 2.34, 2.338780487804878)","(6.5, 8.8, 8.523076923076923)","(7.0, 8.8, 8.818750000000001)","(31.0, 48.0, 46.74418604651163)","(17.0, 28.0, 26.875)"
12-01-2023 12:40:25.388747,"(26.0, 48.0, 46.5)","(3.7, 4.9, 4.809090909090909)","(15.0, 22.0, 20.727272727272727)","(2.1, 2.32, 2.319739583333333)","(6.5, 8.6, 8.55625)","(7.0, 9.0, 8.853333333333333)","(31.0, 48.0, 46.857142857142854)","(17.0, 28.0, 26.2)"
12-01-2023 12:40:26.463576,"(26.0, 48.0, 46.333333333333336)","(3.7, 4.8, 4.796825396825397)","(15.0, 22.0, 20.727272727272727)","(2.1, 2.34, 2.3245016077170417)","(6.5, 8.6, 8.559420289855073)","(7.0, 9.0, 8.845454545454546)","(31.0, 48.0, 46.565217391304344)","(17.0, 28.0, 26.2)"
12-01-2023 12:40:27.557934,"(26.0, 48.0, 45.45454545454545)","(3.7, 4.8, 4.7972602739726025)","(15.0, 22.0, 20.791666666666668)","(2.1, 2.32, 2.31929648241206)","(6.5, 8.6, 8.559420289855073)","(7.0, 9.0, 8.830769230769231)","(31.0, 48.0, 46.5)","(17.0, 28.0, 26.0)"
12-01-2023 12:40:28.603530,"(26.0, 48.0, 46.13333333333333)","(3.7, 4.9, 4.863218390804598)","(15.0, 22.0, 20.791666666666668)","(2.1, 2.32, 2.31929648241206)","(6.5, 8.6, 8.528)","(7.0, 9.0, 8.654545454545454)","(31.0, 48.0, 46.5)","(17.0, 28.0, 26.8)"
12-01-2023 12:40:29.596451,"(26.0, 48.0, 45.2)","(3.7, 4.9, 4.8238095238095235)","(15.0, 22.0, 20.791666666666668)","(2.1, 2.34, 2.321609195402299)","(6.5, 8.6, 8.528)","(7.0, 9.0, 8.702439024390245)","(31.0, 48.0, 47.1)","(17.0, 28.0, 26.227272727272727)"
12-01-2023 12:40:30.607426,"(26.0, 48.0, 43.5)","(3.7, 4.9, 4.82)","(15.0, 22.0, 20.823529411764707)","(2.1, 2.34, 2.313333333333333)","(6.5, 8.6, 8.692063492063493)","(7.0, 8.8, 8.68235294117647)","(31.0, 48.0, 46.53333333333333)","(17.0, 28.0, 26.227272727272727)"
12-01-2023 12:40:31.724430,"(26.0, 48.0, 43.38461538461539)","(3.7, 4.9, 4.8730769230769235)","(15.0, 22.0, 20.823529411764707)","(2.1, 2.32, 2.3009999999999997)","(6.5, 8.8, 8.806896551724138)","(7.0, 8.8, 8.646511627906976)","(31.0, 48.0, 46.5)","(17.0, 28.0, 26.227272727272727)"
12-01-2023 12:40:32.748730,"(26.0, 48.0, 44.666666666666664)","(3.7, 4.9, 4.860869565217391)","(15.0, 21.0, 20.962962962962962)","(2.1, 2.32, 2.3009999999999997)","(6.5, 9.0, 8.806896551724138)","(7.0, 9.0, 8.646511627906976)","(31.0, 48.0, 46.5)","(17.0, 28.0, 26.227272727272727)"
12-01-2023 12:40:33.703156,"(26.0, 48.0, 43.38461538461539)","(3.7, 4.9, 4.881632653061224)","(15.0, 22.0, 20.867924528301888)","(2.1, 2.3, 2.281471861471861)","(6.5, 9.0, 8.788235294117646)","(7.0, 8.8, 8.625454545454547)","(31.0, 48.0, 47.1)","(17.0, 28.0, 25.705882352941178)"
12-01-2023 12:40:34.723265,"(26.0, 48.0, 44.4)","(3.7, 5.0, 4.930909090909091)","(15.0, 22.0, 20.88)","(2.1, 2.28, 2.2723999999999998)","(6.5, 9.0, 8.827027027027027)","(7.0, 8.8, 8.67027027027027)","(31.0, 48.0, 47.1)","(17.0, 28.0, 25.84)"
12-01-2023 12:40:35.792484,"(26.0, 48.0, 43.2)","(3.7, 5.0, 4.9366666666666665)","(15.0, 22.0, 20.962962962962962)","(2.1, 2.28, 2.271923076923077)","(6.5, 9.0, 8.827027027027027)","(7.0, 8.8, 8.67027027027027)","(31.0, 48.0, 46.53333333333333)","(17.0, 28.0, 25.84)"
12-01-2023 12:40:36.910672,"(26.0, 48.0, 43.38461538461539)","(3.7, 5.0, 4.924324324324324)","(15.0, 22.0, 21.019607843137255)","(2.1, 2.28, 2.281219512195122)","(6.5, 9.4, 9.02)","(7.0, 8.8, 8.622222222222222)","(31.0, 48.0, 46.5)","(17.0, 28.0, 25.84)"
12-01-2023 12:40:37.956662,"(26.0, 48.0, 44.470588235294116)","(3.7, 5.0, 4.924324324324324)","(15.0, 22.0, 21.056603773584907)","(2.1, 2.3, 2.281219512195122)","(6.5, 9.2, 9.02)","(7.0, 8.8, 8.6625)","(31.0, 48.0, 47.07692307692308)","(17.0, 28.0, 25.84)"
12-01-2023 12:40:39.015718,"(26.0, 48.0, 43.09090909090909)","(3.7, 5.0, 4.918840579710145)","(15.0, 22.0, 21.02127659574468)","(2.1, 2.28, 2.3007881773399013)","(6.5, 9.2, 9.02)","(7.0, 8.8, 8.642857142857142)","(31.0, 48.0, 47.07692307692308)","(17.0, 28.0, 25.84)"
12-01-2023 12:40:40.061344,"(26.0, 48.0, 43.09090909090909)","(3.7, 4.9, 4.851219512195122)","(15.0, 21.0, 20.944444444444443)","(2.1, 2.32, 2.3143333333333334)","(6.5, 9.2, 9.014285714285714)","(7.0, 8.8, 8.425641025641026)","(31.0, 48.0, 46.4)","(17.0, 28.0, 25.875)"
12-01-2023 12:40:41.163509,"(26.0, 48.0, 41.84615384615385)","(3.7, 4.9, 4.853225806451613)","(15.0, 21.0, 20.9375)","(2.1, 2.32, 2.32252427184466)","(6.5, 9.2, 9.014285714285714)","(7.0, 8.6, 8.43905325443787)","(31.0, 48.0, 46.4)","(17.0, 26.0, 25.875)"
12-01-2023 12:40:42.289489,"(26.0, 46.0, 44.5)","(3.8, 4.9, 4.853225806451613)","(15.0, 21.0, 20.9375)","(2.1, 2.34, 2.3187387387387384)","(6.5, 9.2, 9.018181818181818)","(7.0, 8.6, 8.434146341463414)","(31.0, 48.0, 47.07692307692308)","(17.0, 26.0, 25.875)"
12-01-2023 12:40:43.350285,"(26.0, 42.0, 41.5)","(3.8, 4.9, 4.855)","(15.0, 22.0, 20.37037037037037)","(2.1, 2.34, 2.3187387387387384)","(6.5, 9.2, 9.018181818181818)","(7.0, 8.6, 8.432727272727272)","(31.0, 48.0, 47.07692307692308)","(17.0, 26.0, 25.916666666666668)"
12-01-2023 12:40:44.469200,"(26.0, 46.0, 44.5)","(3.8, 4.9, 4.855)","(15.0, 22.0, 20.90909090909091)","(2.1, 2.32, 2.3070796460176988)","(6.5, 9.2, 9.155555555555555)","(7.0, 8.6, 8.4275)","(31.0, 48.0, 45.55555555555556)","(17.0, 26.0, 25.916666666666668)"
12-01-2023 12:40:45.562187,"(26.0, 48.0, 42.4)","(3.8, 4.9, 4.856800000000001)","(15.0, 21.0, 20.916666666666668)","(2.1, 2.32, 2.307755102040816)","(6.5, 9.2, 9.247619047619047)","(7.0, 8.6, 8.418421052631578)","(31.0, 48.0, 45.55555555555556)","(17.0, 26.0, 25.916666666666668)"
12-01-2023 12:40:46.663509,"(26.0, 48.0, 42.0)","(3.8, 4.9, 4.856800000000001)","(15.0, 22.0, 21.81818181818182)","(2.1, 2.32, 2.307755102040816)","(6.5, 9.4, 9.247619047619047)","(7.0, 8.6, 8.419867549668874)","(31.0, 48.0, 45.473684210526315)","(17.0, 26.0, 26.571428571428573)"
12-01-2023 12:40:47.751845,"(26.0, 48.0, 41.84615384615385)","(3.8, 4.9, 4.853125)","(15.0, 21.0, 20.714285714285715)","(2.1, 2.32, 2.307755102040816)","(6.5, 9.4, 9.184615384615384)","(7.0, 8.6, 8.419867549668874)","(31.0, 48.0, 46.15384615384615)","(17.0, 27.0, 26.41176470588235)"
12-01-2023 12:40:48.778874,"(26.0, 48.0, 42.0)","(3.8, 4.9, 4.850819672131148)","(15.0, 22.0, 20.714285714285715)","(2.1, 2.32, 2.307755102040816)","(6.5, 9.4, 9.370588235294118)","(7.0, 8.6, 8.458823529411765)","(31.0, 48.0, 45.473684210526315)","(17.0, 27.0, 26.333333333333332)"
12-01-2023 12:40:49.837591,"(26.0, 48.0, 41.84615384615385)","(3.8, 4.9, 4.853383458646617)","(15.0, 22.0, 20.31578947368421)","(2.1, 2.32, 2.30896)","(6.5, 9.4, 9.370588235294118)","(7.0, 8.6, 8.484210526315788)","(31.0, 48.0, 46.434782608695656)","(17.0, 27.0, 26.5)"
12-01-2023 12:40:50.922647,"(26.0, 46.0, 45.83783783783784)","(3.8, 4.9, 4.855072463768116)","(15.0, 22.0, 20.4390243902439)","(2.1, 2.32, 2.3150318471337576)","(6.5, 9.4, 9.364285714285714)","(7.0, 8.6, 8.49189189189189)","(31.0, 48.0, 46.434782608695656)","(17.0, 27.0, 26.5)"
12-01-2023 12:40:52.022408,"(26.0, 48.0, 46.13953488372093)","(3.8, 4.9, 4.849180327868853)","(15.0, 21.0, 20.9)","(2.05, 2.32, 2.310063694267516)","(6.5, 9.4, 9.364285714285714)","(7.0, 8.6, 8.504225352112675)","(31.0, 48.0, 47.1)","(17.0, 27.0, 26.466666666666665)"
12-01-2023 12:40:53.060859,"(26.0, 48.0, 46.434782608695656)","(3.8, 4.9, 4.840952380952381)","(15.0, 22.0, 20.571428571428573)","(2.05, 2.32, 2.3102803738317754)","(6.5, 9.4, 9.364285714285714)","(7.0, 8.6, 8.504225352112675)","(31.0, 48.0, 47.1)","(17.0, 27.0, 26.466666666666665)"
12-01-2023 12:40:54.121779,"(26.0, 48.0, 46.434782608695656)","(3.8, 4.9, 4.84368932038835)","(15.0, 22.0, 20.571428571428573)","(2.05, 2.32, 2.3102803738317754)","(6.5, 9.4, 9.364285714285714)","(7.0, 8.6, 8.444897959183672)","(31.0, 48.0, 46.434782608695656)","(17.0, 27.0, 26.428571428571427)"
12-01-2023 12:40:55.181363,"(26.0, 48.0, 46.434782608695656)","(3.8, 4.9, 4.811111111111112)","(15.0, 22.0, 20.558139534883722)","(2.05, 2.32, 2.303960396039604)","(7.0, 9.4, 9.364285714285714)","(7.0, 8.6, 8.507317073170732)","(31.0, 48.0, 46.15384615384615)","(17.0, 27.0, 26.428571428571427)"
12-01-2023 12:40:56.326189,"(26.0, 48.0, 46.10526315789474)","(3.8, 4.9, 4.812765957446809)","(15.0, 21.0, 20.733333333333334)","(2.05, 2.28, 2.2943935309973043)","(7.0, 9.4, 9.495238095238095)","(7.0, 8.8, 8.586666666666668)","(31.0, 48.0, 46.90909090909091)","(17.0, 27.0, 25.90909090909091)"
12-01-2023 12:40:57.502276,"(26.0, 48.0, 46.10526315789474)","(3.8, 4.7, 4.662698412698413)","(15.0, 22.0, 20.727272727272727)","(2.05, 2.3, 2.292134831460674)","(7.0, 9.6, 9.638095238095238)","(7.0, 8.8, 8.586666666666668)","(31.0, 48.0, 46.90909090909091)","(17.0, 26.0, 25.90909090909091)"
12-01-2023 12:40:58.563478,"(26.0, 48.0, 46.24390243902439)","(3.8, 4.7, 4.658771929824561)","(15.0, 22.0, 20.727272727272727)","(2.05, 2.3, 2.292134831460674)","(7.0, 9.8, 9.638095238095238)","(7.0, 8.8, 8.590909090909092)","(31.0, 48.0, 46.15384615384615)","(17.0, 26.0, 25.5)"
12-01-2023 12:40:59.565722,"(26.0, 48.0, 46.10526315789474)","(3.8, 4.7, 4.659130434782608)","(15.0, 22.0, 20.558139534883722)","(2.05, 2.3, 2.2925)","(7.0, 9.8, 9.576470588235294)","(7.0, 8.8, 8.604878048780488)","(31.0, 48.0, 46.15384615384615)","(17.0, 26.0, 25.5)"
12-01-2023 12:41:00.720809,"(26.0, 46.0, 42.888888888888886)","(3.8, 4.7, 4.662195121951219)","(15.0, 22.0, 20.46153846153846)","(2.05, 2.3, 2.2896373056994817)","(7.0, 9.6, 9.577777777777778)","(7.0, 8.8, 8.604878048780488)","(31.0, 48.0, 46.76470588235294)","(17.0, 26.0, 25.925925925925927)"
12-01-2023 12:41:01.866185,"(26.0, 48.0, 43.90909090909091)","(3.8, 4.8, 4.722)","(15.0, 22.0, 20.571428571428573)","(2.05, 2.3, 2.282631578947368)","(7.0, 9.6, 9.568)","(7.0, 8.8, 8.557575757575759)","(31.0, 48.0, 46.64516129032258)","(17.0, 26.0, 25.925925925925927)"
