,Like Segal,Curlins Malibu,Jungle Beast,Santo,Brother Corbin,Trikitraki,Be Onboard
08-01-2023 11:36:51.985157,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.5, 12.625)","(1.35, 1.59, 1.589591836734694)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 29.5)","(26.0, 29.0, 28.57142857142857)","(5.0, 5.7, 5.54)"
08-01-2023 11:36:52.881608,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.5, 12.625)","(1.35, 1.59, 1.589591836734694)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 29.5)","(26.0, 29.0, 28.57142857142857)","(5.0, 5.7, 5.54)"
08-01-2023 11:36:53.756848,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.5, 12.192307692307692)","(1.35, 1.59, 1.589591836734694)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.57142857142857)","(5.0, 5.7, 5.54)"
08-01-2023 11:36:54.661458,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.5, 12.192307692307692)","(1.35, 1.59, 1.589591836734694)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.46)"
08-01-2023 11:36:55.538576,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.5, 13.0)","(1.35, 1.61, 1.6040828402366865)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.464285714285714)"
08-01-2023 11:36:56.449215,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.464285714285714)"
08-01-2023 11:36:57.328105,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.464285714285714)"
08-01-2023 11:36:58.224489,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:36:59.116344,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:36:59.997243,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:00.882296,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:01.764929,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.636363636363637)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:02.663653,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 13.166666666666666)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:03.557933,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.928571428571429)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.823529411764707)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:04.448555,"(21.0, 60.0, 44.76923076923077)","(9.0, 14.0, 12.928571428571429)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:05.322107,"(21.0, 60.0, 46.5)","(9.0, 14.0, 12.333333333333334)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.440909090909091)"
08-01-2023 11:37:06.211497,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:07.101017,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:07.995392,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:08.882705,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:09.758546,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:10.637102,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:11.531342,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:12.408445,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:13.291449,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 13.423076923076923)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:14.164833,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 12.363636363636363)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.2)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:15.045501,"(21.0, 60.0, 45.42857142857143)","(9.0, 14.0, 12.5)","(1.35, 1.61, 1.5832142857142857)","(26.0, 48.0, 47.14285714285714)","(17.0, 40.0, 34.375)","(26.0, 29.0, 28.6)","(5.0, 5.7, 5.4185185185185185)"
08-01-2023 11:37:15.930591,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:16.825211,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.75)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:17.702460,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:18.583751,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:19.465287,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:20.330958,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:21.239512,"(31.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.6, 5.7, 5.4185185185185185)"
08-01-2023 11:37:22.115770,"(26.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.61, 1.5832142857142857)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.7, 5.477777777777778)"
08-01-2023 11:37:23.000866,"(26.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.6, 1.5806666666666667)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.7, 5.477777777777778)"
08-01-2023 11:37:23.879143,"(26.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.6, 1.5806666666666667)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.7, 5.477777777777778)"
08-01-2023 11:37:24.767448,"(26.0, 60.0, 44.11764705882353)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.6, 1.5806666666666667)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.7, 5.464705882352941)"
08-01-2023 11:37:25.652292,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.6, 1.5806666666666667)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.789473684210527)","(4.8, 5.7, 5.464705882352941)"
08-01-2023 11:37:26.533503,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5806666666666667)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 34.375)","(21.0, 29.0, 28.789473684210527)","(4.8, 5.7, 5.464705882352941)"
08-01-2023 11:37:27.410164,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5864444444444445)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 34.375)","(21.0, 29.0, 27.666666666666668)","(4.8, 5.7, 5.614285714285714)"
08-01-2023 11:37:28.304163,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.557142857142857)"
08-01-2023 11:37:29.178940,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.557142857142857)"
08-01-2023 11:37:30.069337,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.408333333333333)"
08-01-2023 11:37:30.958150,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 27.666666666666668)","(4.8, 5.7, 5.408333333333333)"
08-01-2023 11:37:31.836404,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.408333333333333)"
08-01-2023 11:37:32.732609,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.408333333333333)"
08-01-2023 11:37:33.621663,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.408333333333333)"
08-01-2023 11:37:34.509589,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.071428571428571)","(1.3, 1.6, 1.5809375)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.441935483870968)"
08-01-2023 11:37:35.391293,"(26.0, 60.0, 46.5)","(9.0, 14.0, 12.105263157894736)","(1.3, 1.6, 1.5815151515151515)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.7, 5.441935483870968)"
08-01-2023 11:37:36.289698,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5871140939597317)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.625)","(4.8, 5.7, 5.441935483870968)"
08-01-2023 11:37:37.168382,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5871140939597317)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.625)","(4.8, 5.7, 5.392307692307693)"
08-01-2023 11:37:38.063704,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5871140939597317)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.5)","(4.8, 5.7, 5.392307692307693)"
08-01-2023 11:37:38.964929,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5871140939597317)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.5)","(4.8, 5.7, 5.392307692307693)"
08-01-2023 11:37:39.835866,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.589421487603306)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.5)","(4.8, 5.7, 5.392307692307693)"
08-01-2023 11:37:40.709549,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.5)","(4.8, 5.6, 5.435294117647059)"
08-01-2023 11:37:41.600045,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.57142857142857)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:42.476709,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.57142857142857)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:43.359567,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.57142857142857)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:44.225226,"(26.0, 60.0, 44.25)","(9.0, 14.0, 13.035714285714285)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.57142857142857)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:45.110449,"(26.0, 60.0, 46.5)","(9.0, 14.0, 11.9)","(1.3, 1.6, 1.5995061728395064)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:45.995028,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.714285714285714)","(1.3, 1.61, 1.5922709163346613)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:46.896221,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.5961607142857144)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:47.779705,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:48.667930,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:49.554713,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:50.438027,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:51.322062,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:52.196284,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:53.078618,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:53.960361,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:54.832776,"(26.0, 60.0, 45.0)","(9.0, 14.0, 12.3125)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.85)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:55.724390,"(26.0, 60.0, 46.5)","(9.0, 14.0, 12.0)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:56.608913,"(26.0, 60.0, 46.5)","(9.0, 14.0, 11.136363636363637)","(1.3, 1.61, 1.6032432432432433)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.6)","(4.8, 5.6, 5.425)"
08-01-2023 11:37:57.491422,"(26.0, 60.0, 47.294117647058826)","(9.0, 14.0, 11.136363636363637)","(1.3, 1.61, 1.602378048780488)","(31.0, 48.0, 47.14285714285714)","(19.0, 40.0, 29.5)","(21.0, 29.0, 28.0)","(4.8, 5.6, 5.379310344827586)"
08-01-2023 11:37:58.367813,"(26.0, 60.0, 47.294117647058826)","(9.0, 14.0, 10.85)","(1.3, 1.61, 1.5882608695652174)","(31.0, 48.0, 47.25)","(19.0, 40.0, 31.6)","(21.0, 29.0, 27.5)","(4.8, 5.6, 5.379310344827586)"
08-01-2023 11:37:59.275549,"(26.0, 60.0, 47.294117647058826)","(9.0, 14.0, 13.045454545454545)","(1.3, 1.61, 1.5729629629629631)","(31.0, 48.0, 47.25)","(19.0, 40.0, 31.6)","(21.0, 29.0, 27.5)","(4.8, 5.6, 5.46)"
08-01-2023 11:38:00.158525,"(26.0, 60.0, 47.294117647058826)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.6, 1.5884615384615386)","(31.0, 48.0, 47.25)","(19.0, 40.0, 31.6)","(21.0, 29.0, 27.5)","(4.8, 5.6, 5.46)"
08-01-2023 11:38:01.057328,"(26.0, 60.0, 47.294117647058826)","(9.0, 14.0, 11.545454545454545)","(1.3, 1.6, 1.5990654205607477)","(31.0, 48.0, 47.25)","(19.0, 40.0, 31.6)","(21.0, 29.0, 27.5)","(4.8, 5.6, 5.46)"
