,Tessa Orchid,Princess Gypsy,Little Zambora,Lala Ultra Fast,River Matt,Super Bob,Holtorf Bale,Vitnell Bale
14-12-2022 13:49:35.532482,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.85)","(15.0, 24.0, 23.043478260869566)","(4.6, 5.8, 5.790196078431372)","(10.0, 13.5, 13.365591397849462)","(2.15, 2.52, 2.5056666666666665)","(6.0, 6.8, 6.699999999999999)","(21.0, 34.0, 33.4054054054054)"
14-12-2022 13:49:36.911245,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.920634920634921)","(15.0, 24.0, 23.0)","(4.6, 5.9, 5.818367346938776)","(10.0, 13.5, 13.371794871794872)","(2.15, 2.52, 2.513333333333333)","(6.0, 6.8, 6.697959183673469)","(21.0, 36.0, 33.0)"
14-12-2022 13:49:38.305988,"(21.0, 30.0, 28.05)","(8.5, 11.0, 10.645454545454545)","(15.0, 24.0, 23.294117647058822)","(4.6, 5.9, 5.821568627450981)","(10.0, 13.5, 13.254545454545454)","(2.15, 2.52, 2.513081081081081)","(6.0, 6.8, 6.721259842519685)","(21.0, 36.0, 33.18518518518518)"
14-12-2022 13:49:39.712560,"(21.0, 29.0, 28.76923076923077)","(8.5, 11.5, 11.067796610169491)","(15.0, 24.0, 23.294117647058822)","(4.6, 5.9, 5.821568627450981)","(10.0, 13.5, 13.254545454545454)","(2.15, 2.52, 2.5186542056074765)","(6.0, 6.8, 6.721259842519685)","(21.0, 36.0, 33.18518518518518)"
14-12-2022 13:49:40.977534,"(21.0, 29.0, 28.76923076923077)","(8.5, 11.5, 11.067796610169491)","(15.0, 24.0, 23.294117647058822)","(4.6, 5.9, 5.722857142857143)","(10.0, 13.5, 13.235294117647058)","(2.15, 2.52, 2.536678445229682)","(6.0, 6.8, 6.728571428571429)","(21.0, 36.0, 32.90909090909091)"
14-12-2022 13:49:42.136303,"(21.0, 29.0, 28.76923076923077)","(8.5, 11.5, 11.067796610169491)","(15.0, 24.0, 23.294117647058822)","(4.6, 5.8, 5.788888888888889)","(10.0, 13.5, 9998.5)","(2.15, 2.54, 9998.5)","(6.0, 6.8, 9998.5)","(21.0, 34.0, 9998.5)"
14-12-2022 13:49:43.261077,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(6.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:44.676438,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:46.051673,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:47.323309,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:48.494119,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:49.574034,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:50.873218,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:52.043695,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:53.277062,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:54.455455,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:55.466990,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:56.641083,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:57.744776,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
14-12-2022 13:49:58.972346,"(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(15.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.5, 99998, 9998.5)","(21.0, 99998, 9998.5)"
