,Spring Port,Master Ogilvie,Daimler Bale,Militant Storm,Minor Ash,Irish Bullet,Spring Arlo,Skys Mate
06-01-2023 14:40:07.674681,"(2.25, 2.68, 2.662352941176471)","(4.4, 7.0, 6.672727272727273)","(6.5, 9.6, 9.264516129032257)","(10.0, 12.5, 12.25)","(5.0, 5.5, 5.31875)","(11.0, 16.5, 15.19767441860465)","(41.0, 160.0, 150.0)","(41.0, 60.0, 46.666666666666664)"
06-01-2023 14:40:08.740121,"(2.25, 2.68, 2.653913043478261)","(4.4, 7.0, 6.9)","(6.5, 9.6, 9.295238095238094)","(10.0, 12.5, 12.071428571428571)","(5.0, 5.5, 5.217073170731707)","(11.0, 16.5, 14.568965517241379)","(41.0, 160.0, 143.75)","(41.0, 60.0, 45.55555555555556)"
06-01-2023 14:40:09.804025,"(2.25, 2.68, 2.653913043478261)","(4.4, 7.0, 6.9)","(6.5, 9.6, 8.685714285714285)","(10.0, 12.5, 12.071428571428571)","(5.0, 5.5, 5.217073170731707)","(11.0, 16.5, 14.666666666666666)","(41.0, 170.0, 153.84615384615387)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:10.829651,"(2.25, 2.68, 2.668888888888889)","(4.4, 7.0, 6.6)","(6.5, 9.6, 8.685714285714285)","(10.0, 12.5, 12.18421052631579)","(5.0, 5.5, 5.223809523809524)","(11.0, 16.0, 14.666666666666666)","(41.0, 170.0, 143.75)","(41.0, 60.0, 45.375)"
06-01-2023 14:40:11.906617,"(2.2, 2.68, 2.668888888888889)","(4.4, 7.0, 6.9)","(6.5, 9.6, 8.685714285714285)","(10.0, 13.0, 12.666666666666666)","(5.0, 5.5, 5.306666666666667)","(11.0, 16.0, 15.023255813953488)","(41.0, 170.0, 127.27272727272727)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:13.252929,"(2.2, 2.62, 2.6189743589743593)","(4.4, 7.0, 6.775)","(6.5, 9.6, 9.295238095238094)","(10.0, 13.0, 12.647058823529411)","(5.0, 5.5, 5.306666666666667)","(11.0, 16.0, 15.023255813953488)","(41.0, 130.0, 127.27272727272727)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:14.348013,"(2.2, 2.62, 2.6189743589743593)","(4.4, 7.0, 6.775)","(6.5, 9.6, 9.295238095238094)","(10.0, 13.0, 12.63888888888889)","(5.0, 5.5, 5.306666666666667)","(11.0, 16.0, 14.89795918367347)","(41.0, 130.0, 125.0)","(41.0, 60.0, 45.375)"
06-01-2023 14:40:15.582182,"(2.2, 2.62, 2.61875)","(4.4, 7.0, 6.550000000000001)","(6.5, 9.6, 9.321739130434782)","(10.0, 13.0, 12.657894736842104)","(5.0, 5.5, 5.306666666666667)","(11.0, 16.0, 15.28)","(41.0, 130.0, 125.0)","(41.0, 60.0, 45.375)"
06-01-2023 14:40:16.683808,"(2.2, 2.62, 2.6183333333333336)","(4.4, 7.0, 6.672727272727273)","(6.5, 9.6, 9.321739130434782)","(10.0, 13.0, 12.657894736842104)","(5.0, 5.5, 5.306666666666667)","(11.0, 16.0, 15.28)","(41.0, 130.0, 127.77777777777777)","(41.0, 60.0, 45.375)"
06-01-2023 14:40:17.803468,"(2.2, 2.66, 2.6565217391304348)","(4.4, 7.0, 6.672727272727273)","(6.5, 9.6, 8.685714285714285)","(10.0, 13.0, 12.535714285714286)","(5.0, 5.5, 5.210344827586207)","(11.0, 16.0, 15.311111111111112)","(41.0, 150.0, 135.71428571428572)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:19.009978,"(2.2, 2.68, 2.6571428571428575)","(4.6, 6.8, 6.096)","(6.5, 9.6, 8.733333333333334)","(10.0, 13.0, 12.617647058823529)","(5.0, 5.5, 5.210344827586207)","(11.0, 16.0, 15.311111111111112)","(41.0, 150.0, 127.77777777777777)","(41.0, 60.0, 46.23529411764706)"
06-01-2023 14:40:20.121544,"(2.2, 2.68, 2.632)","(4.6, 6.8, 6.213333333333333)","(6.5, 9.6, 8.733333333333334)","(10.0, 13.0, 12.617647058823529)","(5.0, 5.5, 5.285185185185185)","(11.0, 16.0, 15.53448275862069)","(41.0, 150.0, 116.66666666666667)","(41.0, 60.0, 48.0)"
06-01-2023 14:40:21.131067,"(2.2, 2.64, 2.626666666666667)","(4.6, 6.6, 6.3428571428571425)","(6.5, 9.6, 9.31111111111111)","(10.0, 13.0, 12.714285714285714)","(5.0, 5.5, 5.285185185185185)","(11.0, 16.0, 15.53448275862069)","(41.0, 120.0, 116.66666666666667)","(41.0, 60.0, 48.0)"
06-01-2023 14:40:22.204483,"(2.2, 2.66, 2.648)","(4.6, 6.6, 6.533333333333333)","(6.5, 9.6, 9.31111111111111)","(10.0, 13.0, 12.714285714285714)","(5.0, 5.5, 5.230232558139535)","(11.0, 16.0, 15.541666666666666)","(41.0, 120.0, 118.82352941176471)","(41.0, 60.0, 46.23529411764706)"
06-01-2023 14:40:23.207010,"(2.2, 2.62, 2.616923076923077)","(4.6, 6.6, 6.45)","(6.5, 9.6, 9.283333333333333)","(10.0, 13.0, 12.714285714285714)","(5.0, 5.5, 5.268)","(11.0, 16.0, 15.56)","(41.0, 120.0, 118.82352941176471)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:24.181717,"(2.2, 2.66, 2.6500000000000004)","(4.6, 6.6, 6.4222222222222225)","(6.5, 9.6, 9.307692307692307)","(10.0, 13.0, 12.73913043478261)","(5.0, 5.5, 5.303389830508475)","(11.0, 16.0, 15.633333333333333)","(41.0, 120.0, 118.82352941176471)","(41.0, 60.0, 46.23529411764706)"
06-01-2023 14:40:25.224264,"(2.2, 2.66, 2.63)","(4.6, 6.6, 6.45)","(6.5, 9.6, 9.290909090909091)","(10.0, 13.0, 12.866666666666667)","(5.0, 5.5, 5.373684210526316)","(11.0, 16.0, 15.576923076923077)","(41.0, 120.0, 140.0)","(41.0, 60.0, 48.3)"
06-01-2023 14:40:26.239317,"(2.2, 2.66, 2.65125)","(4.6, 6.6, 6.507692307692308)","(6.5, 9.6, 9.290909090909091)","(10.0, 13.0, 13.447368421052632)","(5.0, 5.5, 5.375)","(11.0, 16.0, 19.1)","(41.0, 150.0, 142.10526315789474)","(41.0, 60.0, 54.85714285714286)"
06-01-2023 14:40:27.309056,"(2.2, 2.68, 2.6354545454545457)","(4.6, 6.6, 5.533333333333333)","(6.5, 9.8, 9.0)","(10.0, 14.5, 13.2)","(5.0, 5.4, 5.2785714285714285)","(12.0, 20.0, 18.333333333333332)","(41.0, 150.0, 141.66666666666666)","(41.0, 60.0, 55.0)"
06-01-2023 14:40:28.448920,"(2.2, 2.78, 2.663333333333333)","(4.6, 5.9, 5.86)","(6.5, 9.8, 9.495238095238095)","(10.0, 14.0, 13.217391304347826)","(5.0, 5.3, 5.3812500000000005)","(12.0, 19.5, 17.214285714285715)","(41.0, 150.0, 118.82352941176471)","(41.0, 60.0, 51.5625)"
06-01-2023 14:40:29.615405,"(2.2, 2.68, 2.6500000000000004)","(4.6, 6.2, 6.140000000000001)","(6.5, 9.8, 9.495238095238095)","(10.0, 14.0, 13.172413793103448)","(5.0, 5.4, 5.3812500000000005)","(12.0, 18.5, 17.107142857142858)","(41.0, 120.0, 116.66666666666667)","(41.0, 55.0, 51.5625)"
06-01-2023 14:40:30.773029,"(2.2, 2.76, 2.686)","(4.4, 5.9, 5.815789473684211)","(6.5, 9.8, 9.525)","(10.0, 14.0, 13.23076923076923)","(4.8, 5.4, 5.351851851851852)","(12.0, 18.5, 17.107142857142858)","(41.0, 120.0, 118.18181818181819)","(41.0, 55.0, 49.041666666666664)"
06-01-2023 14:40:31.850603,"(2.2, 2.74, 2.6242857142857146)","(4.4, 5.9, 5.815789473684211)","(6.5, 9.8, 9.525)","(10.0, 14.0, 13.23076923076923)","(4.8, 5.5, 5.476923076923077)","(12.0, 18.5, 17.1)","(41.0, 120.0, 118.18181818181819)","(41.0, 55.0, 49.041666666666664)"
06-01-2023 14:40:32.930901,"(2.2, 2.64, 2.637777777777778)","(4.4, 5.9, 5.822222222222223)","(6.5, 9.8, 9.525)","(10.0, 14.0, 13.23076923076923)","(4.8, 5.5, 5.433333333333333)","(12.0, 18.5, 17.08823529411765)","(41.0, 120.0, 115.0)","(41.0, 55.0, 47.142857142857146)"
06-01-2023 14:40:34.021295,"(2.2, 2.66, 2.6333333333333333)","(4.4, 5.9, 5.747619047619048)","(6.5, 9.8, 9.555555555555555)","(10.0, 14.0, 13.166666666666666)","(4.8, 5.6, 5.66)","(12.0, 18.5, 16.61764705882353)","(41.0, 120.0, 126.0)","(41.0, 50.0, 46.275862068965516)"
06-01-2023 14:40:35.005924,"(2.2, 2.66, 2.6500000000000004)","(4.4, 5.9, 5.776923076923077)","(6.5, 9.8, 9.457142857142857)","(10.0, 14.0, 13.166666666666666)","(4.8, 5.7, 5.385714285714285)","(12.0, 18.5, 16.76086956521739)","(41.0, 150.0, 140.0)","(41.0, 50.0, 46.275862068965516)"
06-01-2023 14:40:36.060721,"(2.2, 2.64, 2.6294117647058823)","(4.4, 5.9, 5.760606060606061)","(6.5, 9.8, 9.4)","(10.0, 14.0, 13.166666666666666)","(4.8, 5.7, 5.55)","(12.0, 18.5, 17.120689655172413)","(41.0, 150.0, 132.85714285714286)","(41.0, 50.0, 46.275862068965516)"
06-01-2023 14:40:37.386990,"(2.2, 2.68, 2.6294736842105264)","(4.4, 5.9, 5.833333333333333)","(6.5, 9.8, 10.095238095238095)","(10.0, 14.0, 13.583333333333334)","(4.8, 5.6, 5.24)","(12.0, 18.5, 17.38888888888889)","(41.0, 150.0, 128.0)","(41.0, 50.0, 45.84615384615385)"
06-01-2023 14:40:38.560943,"(2.2, 2.64, 2.6294736842105264)","(4.4, 5.9, 5.926315789473684)","(6.5, 10.5, 9.652941176470588)","(10.0, 14.0, 13.75)","(4.8, 5.6, 5.574999999999999)","(12.0, 18.5, 17.115384615384617)","(41.0, 130.0, 128.0)","(41.0, 50.0, 46.21052631578947)"
06-01-2023 14:40:39.683597,"(2.2, 2.56, 2.496)","(4.4, 6.0, 5.926315789473684)","(6.5, 10.5, 9.64)","(10.0, 14.0, 13.653846153846153)","(4.8, 5.6, 5.583333333333333)","(12.0, 18.5, 17.115384615384617)","(41.0, 130.0, 126.0)","(41.0, 50.0, 46.21052631578947)"
06-01-2023 14:40:40.845000,"(2.2, 2.54, 2.5148571428571427)","(4.4, 6.2, 6.046153846153846)","(6.5, 9.8, 9.669230769230769)","(10.0, 14.0, 13.75)","(4.8, 5.6, 5.583333333333333)","(12.0, 18.5, 17.166666666666668)","(41.0, 130.0, 126.0)","(41.0, 50.0, 46.18181818181818)"
06-01-2023 14:40:41.915525,"(2.2, 2.52, 2.5145454545454546)","(4.4, 6.2, 6.046153846153846)","(6.5, 10.5, 9.669230769230769)","(10.0, 14.0, 13.75)","(4.8, 5.6, 5.583333333333333)","(12.0, 18.5, 17.166666666666668)","(41.0, 130.0, 126.0)","(41.0, 50.0, 46.18181818181818)"
06-01-2023 14:40:42.966087,"(2.2, 2.52, 2.5172093023255813)","(4.4, 6.2, 6.0095238095238095)","(6.5, 10.5, 9.66)","(10.0, 14.0, 13.75)","(4.8, 5.6, 5.48)","(12.0, 18.5, 17.642857142857142)","(41.0, 130.0, 132.85714285714286)","(41.0, 50.0, 44.1875)"
06-01-2023 14:40:43.988051,"(2.2, 2.52, 2.5163636363636366)","(4.4, 6.2, 6.02923076923077)","(6.5, 10.5, 9.671052631578947)","(10.0, 14.0, 13.625)","(4.8, 5.5, 5.48)","(12.0, 18.5, 17.642857142857142)","(41.0, 150.0, 138.0)","(41.0, 50.0, 44.1875)"
06-01-2023 14:40:45.000365,"(2.2, 2.52, 2.517692307692308)","(4.4, 6.2, 5.998181818181818)","(6.5, 10.5, 9.671052631578947)","(10.0, 14.0, 13.818181818181818)","(4.8, 5.5, 5.483333333333333)","(12.0, 18.5, 17.375)","(41.0, 150.0, 138.0)","(41.0, 50.0, 44.1875)"
06-01-2023 14:40:46.097270,"(2.2, 2.52, 2.517692307692308)","(4.4, 6.2, 6.008620689655173)","(6.5, 10.5, 9.767441860465116)","(10.0, 15.0, 14.384615384615385)","(4.8, 5.5, 5.3933333333333335)","(12.0, 18.5, 17.576923076923077)","(41.0, 130.0, 127.5)","(41.0, 50.0, 46.125)"
06-01-2023 14:40:47.143079,"(2.2, 2.54, 2.5141176470588236)","(4.4, 6.2, 5.986440677966102)","(6.5, 10.5, 10.039473684210526)","(10.0, 15.0, 14.384615384615385)","(4.8, 5.5, 5.442857142857143)","(12.0, 18.5, 17.86842105263158)","(41.0, 130.0, 127.5)","(41.0, 50.0, 46.13793103448276)"
06-01-2023 14:40:48.260029,"(2.2, 2.46, 2.4277777777777776)","(4.4, 6.2, 6.021739130434782)","(6.5, 10.5, 10.042857142857143)","(10.0, 15.0, 14.9)","(4.8, 5.5, 5.3933333333333335)","(12.0, 18.5, 19.2)","(41.0, 130.0, 125.0)","(41.0, 50.0, 46.25)"
06-01-2023 14:40:49.499090,"(2.15, 2.46, 2.4299999999999997)","(4.6, 6.2, 6.166666666666667)","(7.0, 10.5, 10.042857142857143)","(10.0, 15.0, 14.9)","(4.8, 5.5, 5.3)","(12.0, 21.0, 18.91304347826087)","(51.0, 130.0, 127.77777777777777)","(41.0, 50.0, 46.25)"
06-01-2023 14:40:50.597374,"(2.15, 2.46, 2.4247058823529413)","(4.6, 6.2, 6.17)","(7.0, 10.5, 10.042857142857143)","(10.0, 15.0, 14.9)","(4.8, 5.5, 5.3)","(12.0, 21.0, 19.043478260869566)","(51.0, 130.0, 139.0909090909091)","(41.0, 50.0, 46.266666666666666)"
06-01-2023 14:40:51.680083,"(2.15, 2.5, 2.4657142857142857)","(4.6, 6.2, 6.0)","(7.0, 10.5, 10.045454545454545)","(10.0, 16.5, 14.722222222222221)","(4.8, 5.6, 5.433333333333334)","(12.0, 21.0, 19.125)","(51.0, 150.0, 130.0)","(41.0, 50.0, 46.266666666666666)"
06-01-2023 14:40:52.853052,"(2.15, 2.5, 2.482)","(4.6, 6.0, 5.636363636363637)","(7.0, 10.5, 9.9)","(10.0, 16.5, 14.75)","(4.8, 5.5, 5.3)","(12.0, 21.0, 18.857142857142858)","(51.0, 150.0, 140.0)","(41.0, 50.0, 46.266666666666666)"
06-01-2023 14:40:54.071022,"(2.15, 2.5, 2.464)","(4.6, 6.0, 5.615384615384615)","(7.0, 10.5, 9.913513513513514)","(10.0, 16.0, 14.625)","(4.8, 5.5, 5.506666666666667)","(12.0, 20.0, 19.285714285714285)","(51.0, 150.0, 132.85714285714286)","(41.0, 50.0, 48.142857142857146)"
06-01-2023 14:40:55.303454,"(2.15, 2.52, 2.490666666666667)","(4.6, 5.5, 5.4024)","(7.0, 10.5, 10.125)","(10.0, 16.0, 13.104477611940299)","(4.8, 5.6, 5.509090909090909)","(12.0, 20.0, 18.956521739130434)","(51.0, 150.0, 132.85714285714286)","(41.0, 50.0, 48.15384615384615)"
06-01-2023 14:40:56.470917,"(2.15, 2.56, 2.5583333333333336)","(4.6, 5.5, 5.400425531914894)","(7.0, 10.5, 10.11111111111111)","(10.0, 13.5, 13.795454545454545)","(4.8, 5.6, 5.58)","(12.0, 20.0, 18.727272727272727)","(51.0, 150.0, 140.0)","(41.0, 50.0, 48.15384615384615)"
06-01-2023 14:40:57.589525,"(2.15, 2.56, 2.546666666666667)","(4.6, 5.5, 5.40042194092827)","(7.0, 10.5, 10.545454545454545)","(10.0, 15.5, 13.588235294117647)","(4.8, 5.6, 5.464)","(12.0, 20.0, 18.736842105263158)","(51.0, 150.0, 141.11111111111111)","(41.0, 50.0, 48.22222222222222)"
06-01-2023 14:40:58.716144,"(2.15, 2.6, 2.59)","(4.6, 5.5, 5.238709677419355)","(7.0, 11.0, 10.642857142857142)","(10.0, 15.0, 13.588235294117647)","(4.8, 5.8, 5.526315789473684)","(12.0, 20.0, 18.736842105263158)","(51.0, 150.0, 134.0)","(41.0, 50.0, 49.0)"
06-01-2023 14:40:59.851270,"(2.15, 2.6, 2.55)","(4.6, 5.5, 5.3342857142857145)","(7.0, 11.5, 10.8)","(10.0, 14.0, 13.9)","(4.8, 5.7, 5.574999999999999)","(12.0, 20.0, 18.7)","(51.0, 150.0, 134.0)","(41.0, 50.0, 50.833333333333336)"
06-01-2023 14:41:00.923286,"(2.15, 2.6, 2.5582608695652174)","(4.6, 5.4, 5.3277777777777775)","(7.0, 11.0, 10.9375)","(10.0, 14.0, 13.9)","(4.8, 5.6, 5.574999999999999)","(12.0, 20.0, 18.7)","(51.0, 150.0, 136.66666666666666)","(41.0, 65.0, 56.92307692307692)"
06-01-2023 14:41:02.029396,"(2.15, 2.62, 2.5872727272727274)","(4.6, 5.4, 5.233333333333333)","(7.0, 11.0, 10.9375)","(10.0, 14.0, 13.714285714285714)","(4.8, 5.7, 5.561538461538462)","(12.0, 20.0, 18.875)","(51.0, 150.0, 136.66666666666666)","(41.0, 65.0, 61.2)"
06-01-2023 14:41:03.033095,"(2.15, 2.62, 2.615555555555556)","(4.6, 5.3, 5.233333333333333)","(7.0, 11.0, 10.9375)","(10.0, 14.0, 13.714285714285714)","(4.8, 5.7, 5.561538461538462)","(12.0, 20.0, 19.357142857142858)","(51.0, 150.0, 136.66666666666666)","(41.0, 65.0, 51.06666666666666)"
06-01-2023 14:41:04.098644,"(2.15, 2.62, 2.6145454545454547)","(4.6, 5.3, 5.288607594936709)","(7.0, 11.0, 10.666666666666666)","(10.0, 14.0, 13.465116279069768)","(4.8, 5.7, 5.5440000000000005)","(12.0, 20.0, 19.470588235294116)","(51.0, 150.0, 135.0)","(41.0, 65.0, 47.583333333333336)"
06-01-2023 14:41:05.111594,"(2.15, 2.62, 2.612142857142857)","(4.6, 5.4, 5.318867924528302)","(7.0, 11.0, 10.666666666666666)","(10.0, 14.0, 13.465116279069768)","(4.8, 5.7, 5.533333333333333)","(12.0, 20.0, 19.53125)","(51.0, 150.0, 134.0)","(41.0, 65.0, 52.705882352941174)"
06-01-2023 14:41:06.183230,"(2.15, 2.62, 2.611851851851852)","(4.6, 5.3, 5.312903225806452)","(7.0, 11.0, 10.592105263157896)","(10.0, 14.0, 13.526315789473685)","(4.8, 5.7, 5.533333333333333)","(12.0, 20.0, 19.53125)","(51.0, 150.0, 135.0)","(41.0, 65.0, 52.705882352941174)"
06-01-2023 14:41:07.272075,"(2.15, 2.62, 2.6124137931034483)","(4.6, 5.4, 5.312903225806452)","(7.0, 11.0, 10.592105263157896)","(10.0, 14.0, 13.46875)","(4.8, 5.7, 5.522222222222222)","(12.0, 20.0, 19.285714285714285)","(51.0, 150.0, 135.0)","(41.0, 65.0, 55.1578947368421)"
06-01-2023 14:41:08.406281,"(2.15, 2.64, 2.6205714285714286)","(4.4, 5.4, 5.305454545454546)","(7.0, 11.0, 10.327586206896552)","(10.0, 13.5, 13.46875)","(4.8, 5.6, 5.5125)","(12.0, 20.0, 19.285714285714285)","(51.0, 150.0, 134.0)","(41.0, 65.0, 55.294117647058826)"
06-01-2023 14:41:09.433089,"(2.15, 2.64, 2.578181818181818)","(4.4, 5.4, 5.305454545454546)","(7.0, 11.0, 10.370967741935484)","(10.0, 13.5, 13.46875)","(4.8, 5.7, 5.5125)","(12.0, 20.0, 19.473684210526315)","(51.0, 150.0, 134.0)","(41.0, 65.0, 55.833333333333336)"
06-01-2023 14:41:10.497675,"(2.15, 2.64, 2.6008510638297873)","(4.4, 5.4, 5.313513513513514)","(7.0, 11.0, 10.380952380952381)","(10.0, 13.5, 13.46875)","(4.8, 5.7, 5.4)","(12.0, 20.0, 20.357142857142858)","(51.0, 150.0, 136.66666666666666)","(41.0, 65.0, 60.5)"
06-01-2023 14:41:11.590613,"(2.15, 2.64, 2.6314285714285717)","(4.4, 5.3, 5.133333333333333)","(7.0, 11.0, 10.533333333333333)","(10.0, 14.0, 13.592592592592592)","(4.8, 5.4, 5.25)","(12.0, 21.0, 21.5)","(51.0, 150.0, 136.66666666666666)","(41.0, 65.0, 55.303030303030305)"
06-01-2023 14:41:12.631419,"(2.15, 2.66, 2.646451612903226)","(4.4, 5.3, 5.133333333333333)","(7.0, 11.0, 10.533333333333333)","(10.0, 14.0, 13.607142857142858)","(4.8, 5.4, 5.333333333333334)","(12.0, 22.0, 21.88888888888889)","(51.0, 150.0, 135.0)","(41.0, 75.0, 60.0)"
06-01-2023 14:41:13.708088,"(2.15, 2.6, 2.585714285714286)","(4.4, 5.3, 5.256521739130434)","(7.0, 11.0, 10.705882352941176)","(10.0, 14.0, 13.75)","(4.8, 5.4, 5.442857142857143)","(13.0, 22.0, 21.545454545454547)","(51.0, 150.0, 135.0)","(41.0, 70.0, 63.333333333333336)"
06-01-2023 14:41:14.717954,"(2.2, 2.6, 2.5766666666666667)","(4.4, 5.3, 5.2124999999999995)","(7.0, 11.0, 10.666666666666666)","(10.0, 14.0, 13.782608695652174)","(4.8, 5.5, 5.449999999999999)","(13.0, 23.0, 21.133333333333333)","(51.0, 150.0, 136.66666666666666)","(41.0, 70.0, 58.0)"
06-01-2023 14:41:15.868363,"(2.2, 2.6, 2.5885245901639347)","(4.4, 5.3, 5.2124999999999995)","(7.0, 11.0, 10.452380952380953)","(10.0, 14.0, 13.583333333333334)","(4.8, 5.6, 5.449999999999999)","(13.0, 23.0, 21.133333333333333)","(51.0, 150.0, 136.66666666666666)","(41.0, 70.0, 58.0)"
06-01-2023 14:41:16.994046,"(2.2, 2.6, 2.584)","(4.4, 5.3, 5.175)","(7.0, 11.0, 10.452380952380953)","(10.0, 14.0, 13.583333333333334)","(4.8, 5.6, 5.449999999999999)","(13.0, 23.0, 21.133333333333333)","(51.0, 150.0, 138.0)","(41.0, 70.0, 59.24242424242424)"
06-01-2023 14:41:18.109077,"(2.2, 2.6, 2.5669135802469136)","(4.4, 5.3, 5.199999999999999)","(7.0, 11.0, 10.535714285714286)","(10.0, 14.0, 13.827586206896552)","(4.8, 5.6, 5.454054054054054)","(13.0, 23.0, 21.576271186440678)","(51.0, 150.0, 135.0)","(41.0, 75.0, 60.945945945945944)"
06-01-2023 14:41:19.287738,"(2.2, 2.6, 2.5712)","(4.4, 5.3, 5.17945205479452)","(7.0, 11.0, 10.5)","(10.0, 14.0, 13.782608695652174)","(4.8, 5.6, 5.454054054054054)","(13.0, 23.0, 21.576271186440678)","(51.0, 150.0, 136.66666666666666)","(41.0, 75.0, 58.75)"
06-01-2023 14:41:20.487789,"(2.2, 2.58, 2.5712)","(4.4, 5.3, 5.17945205479452)","(7.0, 11.0, 10.5)","(10.0, 14.0, 13.722222222222221)","(4.8, 5.6, 5.458823529411765)","(13.0, 23.0, 21.133333333333333)","(51.0, 150.0, 140.0)","(41.0, 75.0, 58.225806451612904)"
06-01-2023 14:41:21.634592,"(2.2, 2.58, 2.5712)","(4.4, 5.3, 5.161016949152542)","(7.0, 11.0, 10.5)","(10.0, 14.0, 13.958333333333334)","(4.8, 5.6, 5.504545454545455)","(13.0, 23.0, 21.133333333333333)","(51.0, 150.0, 140.0)","(41.0, 75.0, 58.225806451612904)"
06-01-2023 14:41:22.755533,"(2.2, 2.56, 2.5356756756756758)","(4.4, 5.3, 5.173469387755102)","(7.0, 11.0, 10.516129032258064)","(10.0, 14.0, 13.970588235294118)","(4.8, 5.6, 5.45)","(13.0, 23.0, 21.472727272727273)","(51.0, 150.0, 136.66666666666666)","(41.0, 75.0, 58.75)"
06-01-2023 14:41:23.855967,"(2.2, 2.56, 2.5293617021276598)","(4.4, 5.3, 5.181818181818182)","(7.5, 11.0, 10.653846153846153)","(10.0, 14.0, 14.066666666666666)","(4.4, 5.6, 5.438095238095238)","(14.0, 23.0, 21.44)","(51.0, 150.0, 136.66666666666666)","(41.0, 75.0, 58.225806451612904)"
06-01-2023 14:41:25.015464,"(2.2, 2.54, 2.521212121212121)","(4.4, 5.3, 5.240909090909091)","(7.5, 11.0, 10.866666666666667)","(10.0, 14.5, 14.03125)","(4.4, 5.6, 5.44)","(14.0, 23.0, 21.44)","(51.0, 150.0, 136.66666666666666)","(41.0, 75.0, 58.225806451612904)"
06-01-2023 14:41:26.226192,"(2.2, 2.54, 2.512972972972973)","(4.4, 5.3, 5.22)","(7.5, 11.0, 10.692307692307692)","(10.0, 14.5, 13.941176470588236)","(4.4, 5.6, 5.530769230769231)","(14.0, 23.0, 21.9)","(51.0, 150.0, 144.54545454545453)","(41.0, 75.0, 57.06896551724138)"
06-01-2023 14:41:27.237712,"(2.2, 2.54, 2.5055555555555555)","(4.4, 5.3, 5.236)","(7.5, 11.0, 10.692307692307692)","(10.0, 14.0, 13.941176470588236)","(4.4, 5.7, 5.461538461538462)","(14.0, 22.0, 21.108695652173914)","(51.0, 150.0, 138.0)","(41.0, 75.0, 57.666666666666664)"
06-01-2023 14:41:28.288442,"(2.2, 2.62, 2.6150920245398774)","(4.4, 5.3, 5.124242424242424)","(7.5, 11.0, 10.625)","(10.0, 14.0, 13.770833333333334)","(4.4, 5.6, 5.5086956521739125)","(14.0, 23.0, 21.5)","(51.0, 150.0, 142.0)","(41.0, 75.0, 57.666666666666664)"
06-01-2023 14:41:29.334684,"(2.2, 2.64, 2.6145454545454547)","(4.4, 5.3, 5.194117647058824)","(7.5, 11.0, 10.580645161290322)","(10.0, 14.0, 13.59375)","(4.4, 5.6, 5.46)","(14.0, 22.0, 21.93103448275862)","(51.0, 150.0, 145.55555555555554)","(41.0, 75.0, 56.42857142857143)"
06-01-2023 14:41:30.352221,"(2.2, 2.64, 2.63)","(4.4, 5.2, 5.11764705882353)","(7.5, 11.0, 10.63888888888889)","(10.0, 14.0, 13.59375)","(4.4, 5.6, 5.4)","(14.0, 22.0, 21.4)","(51.0, 150.0, 138.0)","(41.0, 75.0, 62.85714285714286)"
06-01-2023 14:41:31.372499,"(2.2, 2.64, 2.6248)","(4.4, 5.2, 5.1)","(7.5, 11.0, 10.671052631578947)","(10.0, 14.0, 13.59375)","(4.4, 5.5, 5.358823529411764)","(14.0, 22.0, 21.4)","(51.0, 150.0, 138.0)","(41.0, 70.0, 62.5)"
06-01-2023 14:41:32.606475,"(2.2, 2.64, 2.629170731707317)","(4.4, 5.2, 5.064705882352941)","(7.5, 11.0, 10.680555555555555)","(10.0, 14.0, 13.833333333333334)","(4.4, 5.5, 5.45)","(14.0, 22.0, 21.435897435897434)","(51.0, 150.0, 132.85714285714286)","(41.0, 70.0, 60.625)"
06-01-2023 14:41:33.801951,"(2.2, 2.64, 2.6144827586206896)","(4.4, 5.1, 5.064705882352941)","(8.0, 11.0, 10.680555555555555)","(11.0, 14.0, 13.833333333333334)","(4.2, 5.5, 5.328070175438596)","(15.0, 22.0, 21.24137931034483)","(61.0, 150.0, 138.57142857142858)","(41.0, 70.0, 62.5)"
06-01-2023 14:41:34.975295,"(2.2, 2.64, 2.6113333333333335)","(4.4, 5.1, 5.052631578947368)","(8.0, 11.0, 10.973684210526315)","(11.0, 14.5, 13.657894736842104)","(4.2, 5.5, 5.419642857142858)","(15.0, 22.0, 21.24137931034483)","(61.0, 150.0, 135.0)","(41.0, 70.0, 56.666666666666664)"
06-01-2023 14:41:36.128013,"(2.2, 2.64, 2.6053731343283584)","(4.4, 5.1, 5.052631578947368)","(8.0, 11.0, 10.886363636363637)","(11.0, 14.5, 13.78)","(4.2, 5.5, 5.242465753424658)","(15.0, 22.0, 21.42105263157895)","(61.0, 150.0, 135.0)","(41.0, 75.0, 55.76923076923077)"
06-01-2023 14:41:37.281886,"(2.2, 2.64, 2.6047368421052632)","(4.4, 5.1, 5.067857142857143)","(8.0, 11.0, 10.907407407407407)","(11.0, 14.5, 13.681818181818182)","(4.2, 5.3, 5.282692307692308)","(15.0, 22.0, 21.545454545454547)","(61.0, 150.0, 138.57142857142858)","(41.0, 75.0, 58.87096774193549)"
