,Bracken Warrior,Radiant Amber,Mini Mine Yet Nz,Top The Ace,Gimme A Reason,Miss Daytona Nz,Mister Cole,Crazy Shippo,Murphys Reward Nz,Twentyeightblack
10-01-2023 16:02:17.695953,"(10.0, 14.0, 13.55)","(3.8, 4.8, 4.745454545454545)","(3.4, 99999, 99990)","(4.8, 6.2, 6.06875)","(12.0, 16.5, 19.583333333333336)","(9.0, 99999, 99990)","(11.0, 12.0, 11.054054054054054)","(101.0, 180.0, 171.25)","(15.0, 99999, 99990)","(51.0, 100.0, 76.0)"
10-01-2023 16:02:19.141122,"(10.0, 14.0, 13.7)","(3.8, 4.8, 4.745454545454545)","(3.4, 99999, 99990)","(4.8, 6.2, 6.06875)","(12.0, 20.0, 17.5)","(9.0, 99999, 99990)","(11.0, 12.0, 11.025974025974026)","(101.0, 180.0, 125.55555555555556)","(15.0, 99999, 99990)","(51.0, 100.0, 76.0)"
10-01-2023 16:02:20.601794,"(10.0, 14.0, 13.7)","(3.8, 4.8, 4.767567567567568)","(3.4, 99999, 99990)","(4.8, 6.2, 6.06875)","(12.0, 20.0, 17.5)","(9.0, 99999, 99990)","(11.0, 12.0, 11.032786885245901)","(101.0, 130.0, 121.42857142857143)","(15.0, 99999, 99990)","(51.0, 100.0, 76.0)"
10-01-2023 16:02:22.043023,"(10.0, 14.0, 13.71875)","(3.8, 4.8, 4.751351351351351)","(3.4, 99999, 99990)","(4.8, 6.2, 6.06875)","(12.0, 20.0, 18.125)","(9.0, 99999, 99990)","(11.0, 12.0, 11.027027027027026)","(101.0, 130.0, 123.33333333333334)","(15.0, 99999, 99990)","(51.0, 100.0, 76.0)"
10-01-2023 16:02:23.558639,"(10.0, 14.0, 13.71875)","(3.8, 4.8, 4.751351351351351)","(3.5, 99999, 99990)","(4.8, 6.2, 6.06875)","(13.0, 20.0, 17.142857142857142)","(8.5, 99999, 99990)","(10.0, 12.0, 11.025974025974026)","(101.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)"
10-01-2023 16:02:24.966615,"(10.0, 14.0, 13.71875)","(3.8, 4.8, 4.726829268292683)","(3.5, 99999, 99990)","(4.8, 6.2, 6.081690140845071)","(13.0, 20.0, 18.541666666666668)","(8.5, 99999, 99990)","(10.0, 12.0, 11.024390243902438)","(101.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)"
10-01-2023 16:02:26.477826,"(10.0, 14.0, 13.71875)","(3.8, 4.8, 4.5738095238095235)","(3.5, 99999, 99990)","(4.8, 6.2, 6.063157894736842)","(13.0, 20.0, 18.541666666666668)","(8.5, 99999, 99990)","(10.0, 12.0, 11.024390243902438)","(101.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)"
10-01-2023 16:02:27.944493,"(10.0, 14.0, 13.71875)","(3.8, 4.6, 4.545555555555556)","(3.5, 99999, 99990)","(4.8, 6.2, 5.989189189189189)","(13.0, 20.0, 18.833333333333332)","(8.5, 99999, 99990)","(10.0, 12.0, 11.024390243902438)","(101.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 76.0)"
10-01-2023 16:02:29.435921,"(10.0, 14.0, 13.735294117647058)","(3.8, 4.6, 4.54235294117647)","(3.5, 99999, 99990)","(4.8, 6.2, 5.989189189189189)","(13.0, 20.0, 18.833333333333332)","(8.5, 99999, 99990)","(10.0, 12.0, 11.34959349593496)","(101.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 78.18181818181819)"
10-01-2023 16:02:30.860804,"(10.0, 14.0, 13.735294117647058)","(3.8, 4.6, 4.544117647058823)","(3.5, 99999, 99990)","(4.8, 6.2, 5.989189189189189)","(13.0, 20.0, 18.833333333333332)","(8.5, 99999, 99990)","(10.0, 12.0, 11.387387387387387)","(81.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 82.85714285714286)"
10-01-2023 16:02:32.220828,"(10.0, 14.0, 13.735294117647058)","(3.8, 4.6, 4.544117647058823)","(3.5, 99999, 99990)","(4.8, 6.2, 5.989189189189189)","(13.0, 20.0, 18.833333333333332)","(8.5, 99999, 99990)","(10.0, 12.0, 11.364406779661017)","(81.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 79.0)"
10-01-2023 16:02:33.703917,"(10.0, 16.5, 15.0)","(3.8, 4.6, 4.533333333333333)","(3.5, 99999, 99990)","(4.8, 6.2, 5.91875)","(13.0, 20.0, 18.833333333333332)","(8.5, 99999, 99990)","(10.0, 12.0, 11.364406779661017)","(81.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 79.0)"
10-01-2023 16:02:35.118768,"(10.0, 16.5, 14.605263157894736)","(3.8, 4.6, 4.533333333333333)","(3.5, 99999, 99990)","(4.8, 6.2, 5.91875)","(13.0, 20.0, 19.02777777777778)","(8.5, 99999, 99990)","(10.0, 12.0, 11.364406779661017)","(81.0, 130.0, 123.33333333333334)","(16.0, 99999, 99990)","(51.0, 100.0, 79.0)"
10-01-2023 16:02:36.586248,"(10.0, 16.5, 14.605263157894736)","(3.8, 4.6, 4.5323529411764705)","(3.5, 99999, 99990)","(4.8, 6.2, 5.91875)","(13.0, 20.0, 19.02777777777778)","(8.5, 99999, 99990)","(10.0, 12.0, 11.364406779661017)","(81.0, 130.0, 123.33333333333334)","(17.0, 99999, 99990)","(51.0, 100.0, 85.0)"
10-01-2023 16:02:38.049412,"(10.0, 16.5, 14.605263157894736)","(3.8, 4.6, 4.476923076923077)","(3.5, 99999, 99990)","(4.8, 6.2, 6.221739130434782)","(13.0, 20.0, 19.02777777777778)","(8.5, 99999, 99990)","(10.0, 12.0, 11.364406779661017)","(81.0, 130.0, 123.33333333333334)","(17.0, 99999, 99990)","(51.0, 100.0, 82.5)"
10-01-2023 16:02:39.551783,"(10.0, 16.5, 14.605263157894736)","(3.8, 4.5, 4.413636363636364)","(3.5, 99999, 99990)","(4.8, 6.4, 6.220408163265306)","(13.0, 20.0, 19.4375)","(8.5, 99999, 99990)","(10.0, 12.0, 11.35897435897436)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(51.0, 100.0, 82.5)"
10-01-2023 16:02:41.061673,"(10.0, 16.5, 14.605263157894736)","(3.8, 4.5, 4.332558139534884)","(3.5, 99999, 99990)","(4.8, 6.4, 6.221739130434782)","(13.0, 20.0, 15.653846153846153)","(8.5, 99999, 99990)","(10.0, 12.0, 11.381818181818181)","(81.0, 130.0, 120.0)","(17.0, 99999, 99990)","(51.0, 100.0, 81.36363636363636)"
10-01-2023 16:02:42.583075,"(10.0, 16.5, 15.136363636363637)","(3.8, 4.5, 4.343478260869565)","(3.5, 99999, 99990)","(4.8, 6.4, 6.313924050632911)","(13.0, 16.0, 18.5)","(8.0, 99999, 99990)","(10.0, 12.0, 11.35897435897436)","(81.0, 130.0, 120.0)","(18.0, 99999, 99990)","(51.0, 95.0, 81.36363636363636)"
10-01-2023 16:02:44.051520,"(10.0, 16.5, 15.136363636363637)","(3.8, 4.5, 4.343478260869565)","(3.5, 99999, 99990)","(4.8, 6.4, 6.313924050632911)","(13.0, 22.0, 18.5)","(8.0, 99999, 99990)","(10.0, 12.0, 11.35897435897436)","(81.0, 130.0, 120.0)","(18.0, 99999, 99990)","(51.0, 95.0, 81.36363636363636)"
10-01-2023 16:02:45.754666,"(10.0, 16.5, 15.2)","(3.8, 4.5, 4.359999999999999)","(3.5, 99999, 99990)","(4.8, 6.4, 6.54)","(13.0, 22.0, 16.142857142857142)","(8.0, 99999, 99990)","(10.0, 12.0, 11.40677966101695)","(81.0, 130.0, 204.0)","(18.0, 99999, 99990)","(51.0, 95.0, 82.5)"
10-01-2023 16:02:47.181010,"(10.0, 16.5, 15.2)","(3.8, 4.5, 4.363829787234042)","(3.5, 99999, 99990)","(4.8, 6.6, 6.521739130434783)","(13.0, 19.0, 16.142857142857142)","(8.0, 99999, 99990)","(10.0, 12.0, 11.40677966101695)","(81.0, 230.0, 168.57142857142856)","(18.0, 99999, 99990)","(51.0, 95.0, 82.5)"
10-01-2023 16:02:48.625895,"(10.0, 16.5, 15.571428571428571)","(3.8, 4.5, 4.29622641509434)","(3.5, 99999, 99990)","(4.8, 6.8, 6.626086956521739)","(13.0, 19.0, 16.0)","(8.0, 99999, 99990)","(10.0, 12.0, 11.396694214876034)","(81.0, 220.0, 168.57142857142856)","(18.0, 99999, 99990)","(51.0, 95.0, 82.5)"
10-01-2023 16:02:50.026424,"(10.0, 16.5, 15.5)","(3.8, 4.5, 4.294444444444444)","(3.5, 99999, 99990)","(4.8, 6.8, 7.415384615384615)","(13.0, 18.5, 15.857142857142858)","(8.0, 99999, 99990)","(10.0, 12.0, 11.385964912280702)","(81.0, 220.0, 168.57142857142856)","(18.0, 99999, 99990)","(51.0, 95.0, 62.0)"
10-01-2023 16:02:51.503884,"(11.0, 15.5, 15.0)","(3.7, 4.3, 4.292307692307692)","(3.5, 99999, 99990)","(5.0, 7.6, 7.5625)","(13.0, 18.0, 15.857142857142858)","(8.0, 99999, 99990)","(9.0, 12.0, 11.411214953271028)","(81.0, 220.0, 180.0)","(19.0, 99999, 99990)","(41.0, 90.0, 67.0909090909091)"
10-01-2023 16:02:52.970413,"(11.0, 17.0, 15.75)","(3.7, 4.3, 4.009333333333333)","(3.5, 99999, 99990)","(5.0, 7.6, 7.6)","(13.0, 18.0, 17.333333333333332)","(8.0, 99999, 99990)","(9.0, 12.0, 10.617647058823529)","(81.0, 220.0, 111.25)","(19.0, 99999, 99990)","(41.0, 90.0, 68.18181818181819)"
10-01-2023 16:02:54.571244,"(11.0, 17.0, 16.75)","(3.7, 4.2, 3.95513698630137)","(3.5, 99999, 99990)","(5.0, 8.0, 7.4)","(13.0, 18.5, 17.25)","(8.0, 99999, 99990)","(9.0, 11.0, 10.185185185185185)","(81.0, 120.0, 160.0)","(19.0, 99999, 99990)","(41.0, 90.0, 68.46153846153847)"
10-01-2023 16:02:56.016710,"(11.0, 17.0, 16.785714285714285)","(3.7, 4.2, 3.930188679245283)","(3.5, 99999, 99990)","(5.0, 8.0, 7.492307692307692)","(13.0, 18.5, 17.25)","(8.0, 99999, 99990)","(9.0, 11.0, 10.087719298245615)","(81.0, 210.0, 135.0)","(19.0, 99999, 99990)","(41.0, 90.0, 67.72727272727272)"
10-01-2023 16:02:57.558137,"(11.0, 17.0, 16.785714285714285)","(3.7, 4.2, 4.011842105263158)","(3.5, 99999, 99990)","(5.0, 7.8, 7.363636363636363)","(13.0, 18.5, 17.576923076923077)","(8.0, 99999, 99990)","(9.0, 11.0, 10.563636363636364)","(81.0, 180.0, 108.0)","(19.0, 99999, 99990)","(41.0, 90.0, 72.5)"
10-01-2023 16:02:58.912546,"(11.0, 16.5, 16.3)","(3.7, 4.2, 4.015469613259668)","(3.5, 99999, 99990)","(5.0, 7.8, 7.569230769230769)","(13.0, 18.5, 17.642857142857142)","(8.0, 99999, 99990)","(9.0, 11.0, 10.092592592592593)","(81.0, 180.0, 157.85714285714286)","(19.0, 99999, 99990)","(41.0, 90.0, 65.0)"
10-01-2023 16:03:00.324985,"(11.0, 16.5, 16.3)","(3.7, 4.2, 4.014444444444444)","(3.5, 99999, 99990)","(5.0, 7.8, 7.371428571428572)","(13.0, 18.5, 17.642857142857142)","(8.0, 99999, 99990)","(9.0, 11.0, 10.341176470588236)","(81.0, 170.0, 143.33333333333334)","(19.0, 99999, 99990)","(41.0, 90.0, 65.0)"
10-01-2023 16:03:01.700759,"(11.0, 16.5, 16.3)","(3.7, 4.2, 4.021965317919075)","(3.5, 99999, 99990)","(5.0, 7.8, 7.857142857142858)","(13.0, 18.5, 16.482758620689655)","(8.0, 99999, 99990)","(9.0, 10.5, 9.809302325581395)","(81.0, 170.0, 113.57142857142857)","(19.0, 99999, 99990)","(41.0, 90.0, 112.4)"
10-01-2023 16:03:03.137612,"(11.0, 17.0, 16.884615384615383)","(3.7, 4.2, 3.9329479768786126)","(3.5, 99999, 99990)","(5.0, 9.0, 7.857142857142858)","(13.0, 23.0, 21.1875)","(8.0, 99999, 99990)","(9.0, 10.5, 9.788235294117648)","(81.0, 160.0, 113.57142857142857)","(19.0, 99999, 99990)","(41.0, 130.0, 65.33333333333334)"
10-01-2023 16:03:04.561018,"(11.0, 17.0, 16.884615384615383)","(3.7, 4.0, 3.975)","(3.5, 99999, 99990)","(5.0, 9.0, 8.1)","(13.0, 22.0, 18.666666666666668)","(8.0, 99999, 99990)","(9.0, 10.5, 9.866666666666667)","(81.0, 160.0, 122.5)","(19.0, 99999, 99990)","(41.0, 70.0, 65.33333333333334)"
10-01-2023 16:03:05.926471,"(11.0, 17.0, 16.91176470588235)","(3.7, 3.85, 3.783333333333333)","(3.5, 99999, 99990)","(5.0, 9.0, 8.142857142857142)","(13.0, 20.0, 19.125)","(8.0, 99999, 99990)","(9.0, 10.0, 9.866666666666667)","(81.0, 150.0, 122.5)","(19.0, 99999, 99990)","(41.0, 70.0, 66.5)"
10-01-2023 16:03:07.692447,"(11.0, 17.0, 16.1)","(3.7, 3.8, 3.7937499999999997)","(3.5, 99999, 99990)","(5.0, 9.0, 8.3)","(13.0, 20.0, 18.333333333333332)","(8.0, 99999, 99990)","(9.0, 10.0, 9.866666666666667)","(81.0, 150.0, 122.5)","(19.0, 99999, 99990)","(41.0, 70.0, 64.8)"
10-01-2023 16:03:09.659419,"(11.0, 16.5, 14.9)","(3.7, 3.8, 3.7937499999999997)","(3.5, 99999, 99990)","(5.0, 9.0, 8.145454545454545)","(13.0, 20.0, 18.83783783783784)","(8.0, 99999, 99990)","(9.0, 10.0, 9.614634146341464)","(81.0, 150.0, 140.9090909090909)","(19.0, 99999, 99990)","(41.0, 70.0, 59.81818181818182)"
10-01-2023 16:03:11.234863,"(11.0, 16.5, 14.653846153846153)","(3.7, 3.8, 3.7532710280373833)","(3.5, 99999, 99990)","(5.0, 8.8, 8.433333333333334)","(13.0, 23.0, 18.83783783783784)","(8.0, 99999, 99990)","(9.0, 10.5, 9.518918918918919)","(81.0, 150.0, 140.9090909090909)","(19.0, 99999, 99990)","(41.0, 65.0, 59.81818181818182)"
10-01-2023 16:03:12.778999,"(11.0, 16.5, 14.653846153846153)","(3.7, 3.8, 3.7549019607843137)","(3.5, 99999, 99990)","(5.0, 8.6, 8.44)","(13.0, 23.0, 18.333333333333332)","(8.0, 99999, 99990)","(9.0, 10.5, 9.485714285714286)","(81.0, 150.0, 140.9090909090909)","(17.0, 99999, 99990)","(41.0, 65.0, 59.81818181818182)"
10-01-2023 16:03:14.250477,"(11.0, 16.5, 14.653846153846153)","(3.7, 3.8, 3.7577981651376144)","(3.5, 99999, 99990)","(5.0, 8.6, 8.2)","(13.0, 23.0, 20.0)","(8.0, 99999, 99990)","(9.0, 10.0, 9.485714285714286)","(81.0, 150.0, 140.9090909090909)","(17.0, 99999, 99990)","(41.0, 65.0, 60.25)"
10-01-2023 16:03:15.868065,"(11.0, 16.5, 14.642857142857142)","(3.7, 3.8, 3.7578703703703704)","(3.5, 99999, 99990)","(5.0, 8.6, 8.306666666666667)","(13.0, 21.0, 20.0)","(8.0, 99999, 99990)","(9.0, 10.0, 9.492307692307692)","(81.0, 150.0, 140.9090909090909)","(17.0, 99999, 99990)","(41.0, 65.0, 51.7)"
10-01-2023 16:03:17.519721,"(11.0, 16.5, 14.642857142857142)","(3.5, 3.8, 3.7545)","(3.5, 99999, 99990)","(5.5, 9.0, 9.35)","(13.0, 21.0, 20.6)","(8.0, 99999, 99990)","(8.5, 10.0, 9.492307692307692)","(81.0, 150.0, 140.9090909090909)","(19.0, 99999, 99990)","(41.0, 60.0, 48.705882352941174)"
10-01-2023 16:03:19.009654,"(11.0, 16.5, 15.055555555555555)","(3.5, 3.8, 3.825)","(3.5, 99999, 99990)","(5.5, 9.4, 9.72)","(13.0, 21.0, 19.0)","(8.0, 99999, 99990)","(8.5, 10.0, 9.492307692307692)","(81.0, 150.0, 140.9090909090909)","(19.0, 99999, 99990)","(41.0, 60.0, 48.705882352941174)"
10-01-2023 16:03:20.693650,"(11.0, 16.5, 14.875)","(3.5, 3.95, 3.667948717948718)","(3.5, 99999, 99990)","(5.5, 10.0, 9.777777777777779)","(14.0, 21.0, 18.833333333333332)","(8.0, 99999, 99990)","(8.5, 10.0, 9.492307692307692)","(81.0, 150.0, 140.9090909090909)","(19.0, 99999, 99990)","(41.0, 55.0, 50.6)"
10-01-2023 16:03:22.153178,"(11.0, 16.5, 14.875)","(3.5, 3.75, 3.666279069767442)","(3.5, 99999, 99990)","(5.5, 10.0, 10.681818181818182)","(14.0, 19.0, 19.1)","(8.0, 99999, 99990)","(8.5, 10.0, 9.399999999999999)","(81.0, 150.0, 145.0)","(19.0, 99999, 99990)","(41.0, 55.0, 51.285714285714285)"
10-01-2023 16:03:23.726636,"(11.0, 16.5, 14.875)","(3.5, 3.75, 3.6115384615384616)","(3.5, 99999, 99990)","(5.5, 11.0, 9.363636363636363)","(14.0, 19.5, 19.1)","(8.0, 99999, 99990)","(8.5, 10.0, 9.36)","(81.0, 150.0, 145.0)","(19.0, 99999, 99990)","(41.0, 55.0, 51.333333333333336)"
10-01-2023 16:03:25.901528,"(11.0, 16.5, 15.2)","(3.5, 3.75, 3.7016129032258065)","(3.5, 99999, 99990)","(5.5, 12.0, 11.5)","(14.0, 19.5, 18.75)","(8.0, 99999, 99990)","(8.5, 9.8, 9.715789473684211)","(81.0, 150.0, 145.0)","(19.0, 99999, 99990)","(41.0, 55.0, 52.25)"
10-01-2023 16:03:28.291828,"(11.0, 16.5, 14.727272727272727)","(3.5, 3.65, 3.5574074074074074)","(3.5, 99999, 99990)","(5.5, 10.5, 9.8)","(14.0, 23.0, 19.0)","(8.0, 99999, 99990)","(8.5, 9.8, 9.622222222222224)","(81.0, 150.0, 133.33333333333334)","(20.0, 99999, 99990)","(41.0, 50.0, 48.0)"
10-01-2023 16:03:30.060485,"(11.0, 16.5, 14.642857142857142)","(3.5, 3.65, 3.610377358490566)","(3.5, 99999, 99990)","(5.5, 10.5, 8.533333333333333)","(14.0, 23.0, 20.5)","(7.5, 99999, 99990)","(8.5, 9.8, 9.685714285714287)","(81.0, 150.0, 140.0)","(20.0, 99999, 99990)","(41.0, 50.0, 45.6)"
10-01-2023 16:03:31.921504,"(11.0, 16.5, 15.166666666666666)","(3.5, 3.75, 3.6411764705882352)","(3.5, 99999, 99990)","(5.5, 10.0, 10.529411764705882)","(14.0, 23.0, 20.25)","(7.5, 99999, 99990)","(8.5, 9.8, 9.628571428571428)","(81.0, 150.0, 117.5)","(20.0, 99999, 99990)","(41.0, 48.0, 40.666666666666664)"
10-01-2023 16:03:33.633376,"(11.0, 16.0, 15.0)","(3.4, 3.75, 3.6411764705882352)","(3.5, 99999, 99990)","(6.5, 11.5, 9.02)","(14.0, 22.0, 19.75)","(7.5, 99999, 99990)","(8.5, 9.8, 9.3)","(81.0, 150.0, 117.5)","(20.0, 99999, 99990)","(41.0, 46.0, 40.666666666666664)"
10-01-2023 16:03:35.427311,"(11.0, 16.0, 15.0)","(3.4, 3.75, 3.5855555555555556)","(3.5, 99999, 99990)","(6.0, 11.5, 9.278571428571428)","(14.0, 21.0, 20.0)","(7.5, 99999, 99990)","(8.5, 9.6, 9.36)","(81.0, 150.0, 103.33333333333333)","(20.0, 99999, 99990)","(41.0, 46.0, 40.666666666666664)"
10-01-2023 16:03:37.212712,"(11.0, 16.0, 14.714285714285714)","(3.4, 3.75, 3.7526315789473683)","(3.5, 99999, 99990)","(6.0, 12.5, 11.133333333333333)","(14.0, 21.0, 20.0)","(7.5, 99999, 99990)","(8.5, 9.6, 9.280000000000001)","(81.0, 140.0, 106.15384615384616)","(20.0, 99999, 99990)","(41.0, 48.0, 44.0)"
10-01-2023 16:03:38.832838,"(11.0, 16.0, 15.475)","(3.4, 4.1, 3.6624999999999996)","(3.5, 99999, 99990)","(6.0, 12.5, 10.78)","(14.0, 22.0, 15.636363636363637)","(7.5, 99999, 99990)","(8.5, 9.4, 9.200000000000001)","(81.0, 140.0, 96.66666666666667)","(19.0, 99999, 99990)","(31.0, 36.0, 34.285714285714285)"
10-01-2023 16:03:40.400340,"(11.0, 16.0, 15.475)","(3.4, 4.0, 3.6624999999999996)","(3.5, 99999, 99990)","(6.0, 12.5, 10.45)","(14.0, 16.0, 19.428571428571427)","(7.5, 99999, 99990)","(8.5, 9.4, 8.733333333333334)","(81.0, 120.0, 96.66666666666667)","(19.0, 99999, 99990)","(31.0, 36.0, 37.333333333333336)"
10-01-2023 16:03:41.838733,"(12.0, 16.0, 13.75)","(3.4, 4.0, 3.5689473684210524)","(3.5, 99999, 99990)","(6.0, 12.5, 10.45)","(14.0, 21.0, 19.428571428571427)","(7.5, 99999, 99990)","(8.5, 9.8, 8.490909090909092)","(81.0, 120.0, 96.66666666666667)","(19.0, 99999, 99990)","(31.0, 44.0, 37.333333333333336)"
10-01-2023 16:03:43.385303,"(12.0, 16.0, 13.75)","(3.4, 4.0, 3.716666666666667)","(3.5, 99999, 99990)","(6.0, 12.5, 10.45)","(14.0, 21.0, 19.428571428571427)","(7.5, 99999, 99990)","(8.5, 9.8, 8.8)","(81.0, 120.0, 93.33333333333333)","(19.0, 99999, 99990)","(31.0, 44.0, 36.666666666666664)"
10-01-2023 16:03:45.139371,"(12.0, 16.0, 15.625)","(3.4, 3.95, 3.636)","(3.6, 99999, 99990)","(6.0, 12.5, 11.4)","(14.0, 21.0, 19.0)","(7.5, 99999, 99990)","(8.5, 9.4, 7.133333333333334)","(81.0, 110.0, 93.33333333333333)","(19.0, 99999, 99990)","(31.0, 42.0, 36.666666666666664)"
10-01-2023 16:03:46.679082,"(12.0, 16.0, 15.625)","(3.4, 3.8, 3.636)","(3.6, 99999, 99990)","(6.0, 12.5, 9.8125)","(14.0, 20.0, 18.666666666666668)","(7.5, 99999, 99990)","(8.5, 7.4, 9.389979123173278)","(81.0, 110.0, 93.33333333333333)","(19.0, 99999, 99990)","(31.0, 42.0, 37.0)"
10-01-2023 16:03:48.221766,"(12.0, 16.0, 15.0625)","(3.4, 3.8, 3.77)","(3.6, 99999, 99990)","(6.0, 12.5, 10.85)","(14.0, 20.0, 17.666666666666668)","(7.5, 99999, 99990)","(8.5, 9.4, 8.733333333333334)","(81.0, 110.0, 97.5)","(19.0, 99999, 99990)","(31.0, 42.0, 39.5)"
10-01-2023 16:03:49.759980,"(12.0, 13.0, 12.714285714285714)","(3.4, 3.6, 3.55625)","(3.6, 99999, 99990)","(6.0, 12.5, 13.5)","(14.0, 20.0, 17.75)","(7.5, 99999, 99990)","(8.5, 9.4, 7.8)","(81.0, 110.0, 91.66666666666667)","(19.0, 99999, 99990)","(31.0, 42.0, 38.54545454545455)"
10-01-2023 16:03:51.370600,"(12.0, 13.5, 13.375)","(3.4, 3.65, 3.55625)","(3.6, 99999, 99990)","(6.0, 17.0, 13.15)","(14.0, 20.0, 19.0)","(7.5, 99999, 99990)","(8.5, 10.0, 8.411111111111111)","(81.0, 95.0, 90.0)","(19.0, 99999, 99990)","(31.0, 40.0, 38.54545454545455)"
10-01-2023 16:03:52.852587,"(12.0, 13.5, 12.333333333333334)","(3.4, 3.65, 3.3441176470588236)","(3.6, 99999, 99990)","(6.0, 16.5, 12.239999999999998)","(14.0, 22.0, 16.25)","(7.5, 99999, 99990)","(8.5, 10.0, 8.542857142857143)","(81.0, 95.0, 200.0)","(19.0, 99999, 99990)","(31.0, 40.0, 36.5)"
10-01-2023 16:03:54.367135,"(12.0, 22.0, 16.514285714285712)","(3.4, 4.5, 3.1855555555555557)","(3.6, 99999, 99990)","(6.0, 17.0, 11.7)","(14.0, 23.0, 16.25)","(7.5, 99999, 99990)","(8.5, 10.0, 8.542857142857143)","(81.0, 340.0, 115.0)","(19.0, 99999, 99990)","(31.0, 48.0, 36.5)"
10-01-2023 16:03:55.753614,"(12.0, 22.0, 18.64)","(3.4, 4.4, 3.368)","(3.6, 99999, 99990)","(6.0, 17.0, 13.466666666666667)","(14.0, 23.0, 18.0)","(7.5, 99999, 99990)","(8.5, 10.0, 8.142857142857142)","(81.0, 170.0, 130.0)","(19.0, 99999, 99990)","(31.0, 48.0, 44.0)"
10-01-2023 16:03:57.207867,"(12.0, 21.0, 18.64)","(3.4, 4.1, 3.368)","(3.6, 99999, 99990)","(6.0, 17.0, 6.8076923076923075)","(14.0, 22.0, 18.0)","(7.5, 99999, 99990)","(8.5, 10.0, 8.142857142857142)","(81.0, 200.0, 132.5)","(19.0, 99999, 99990)","(31.0, 48.0, 44.0)"
10-01-2023 16:03:58.726667,"(12.0, 21.0, 18.64)","(3.4, 4.1, 3.979298245614035)","(3.6, 99999, 99990)","(6.0, 12.0, 7.090909090909091)","(14.0, 22.0, 18.0)","(7.5, 99999, 99990)","(8.5, 10.0, 8.142857142857142)","(81.0, 200.0, 132.5)","(19.0, 99999, 99990)","(31.0, 48.0, 44.0)"
10-01-2023 16:04:00.062171,"(12.0, 21.0, 18.64)","(3.4, 2.68, 2.6639285714285714)","(3.6, 99999, 99990)","(6.0, 12.0, 7.090909090909091)","(14.0, 22.0, 18.0)","(7.5, 99999, 99990)","(8.5, 10.0, 6.449999999999999)","(81.0, 200.0, 132.5)","(19.0, 99999, 99990)","(31.0, 48.0, 44.0)"
10-01-2023 16:04:01.418606,"(12.0, 21.0, 18.64)","(3.4, 4.0, 3.941090909090909)","(3.6, 99999, 99990)","(6.0, 16.5, 12.54)","(14.0, 22.0, 18.0)","(7.5, 99999, 99990)","(8.5, 6.6, 6.3999999999999995)","(81.0, 200.0, 135.0)","(19.0, 99999, 99990)","(31.0, 48.0, 44.0)"
10-01-2023 16:04:02.773663,"(12.0, 21.0, 15.3)","(3.4, 2.66, 2.5300000000000002)","(3.6, 99999, 99990)","(6.0, 16.5, 14.5)","(14.0, 22.0, 16.6)","(7.5, 99999, 99990)","(8.5, 6.6, 6.366666666666666)","(81.0, 200.0, 135.0)","(19.0, 99999, 99990)","(31.0, 48.0, 49.5)"
10-01-2023 16:04:04.075146,"(12.0, 21.0, 17.266666666666666)","(3.4, 2.68, 2.5771428571428574)","(3.6, 99999, 99990)","(6.0, 17.0, 14.5)","(14.0, 23.0, 16.6)","(7.5, 99999, 99990)","(8.5, 6.6, 6.92)","(81.0, 200.0, 167.5)","(19.0, 99999, 99990)","(31.0, 65.0, 56.75)"
10-01-2023 16:04:05.581514,"(12.0, 21.0, 15.4)","(3.4, 4.1, 4.092715231788079)","(3.6, 99999, 99990)","(6.0, 17.0, 16.0)","(14.0, 23.0, 16.6)","(7.5, 99999, 99990)","(8.5, 9.8, 6.92)","(81.0, 270.0, 167.5)","(19.0, 99999, 99990)","(31.0, 65.0, 51.8)"
10-01-2023 16:04:07.094311,"(12.0, 21.0, 15.4)","(3.4, 4.1, 4.092715231788079)","(3.6, 99999, 99990)","(6.0, 17.0, 16.0)","(14.0, 23.0, 16.25)","(7.5, 99999, 99990)","(8.5, 9.8, 7.166666666666666)","(81.0, 270.0, 167.5)","(19.0, 99999, 99990)","(31.0, 65.0, 48.8)"
10-01-2023 16:04:08.546409,"(12.0, 21.0, 18.64)","(3.4, 4.1, 4.092715231788079)","(3.6, 99999, 99990)","(6.0, 17.0, 16.0)","(14.0, 23.0, 16.25)","(7.5, 99999, 99990)","(8.5, 10.0, 7.166666666666666)","(81.0, 270.0, 167.5)","(19.0, 99999, 99990)","(31.0, 60.0, 53.0)"
