,Willby Rules,Alpine Blast,Lions Tooth,Aspirate,Mascherata,Gee Gee Can Win,Spirited Toff,Techno Awards,The Beekeeper,Miss Sleuth
11-01-2023 16:08:31.755517,"(13.0, 13.5, 13.25)","(8.0, 11.5, 11.044871794871796)","(26.0, 40.0, 36.77777777777778)","(14.0, 15.5, 15.506666666666666)","(2.25, 2.66, 2.6470000000000002)","(3.4, 4.0, 3.986633663366337)","(14.0, 18.5, 17.833333333333332)","(71.0, 140.0, 134.375)","(13.0, 18.5, 18.15625)","(101.0, 340.0, 331.25)"
11-01-2023 16:08:33.082095,"(13.0, 13.5, 13.20873786407767)","(8.0, 11.5, 11.175257731958762)","(26.0, 38.0, 37.0)","(14.0, 16.0, 15.60958904109589)","(2.25, 2.66, 2.651764705882353)","(3.4, 4.0, 3.9235521235521236)","(14.0, 18.5, 17.71518987341772)","(71.0, 140.0, 134.66666666666666)","(13.0, 18.5, 18.25862068965517)","(101.0, 340.0, 330.0)"
11-01-2023 16:08:34.327115,"(13.0, 13.5, 13.182926829268293)","(8.0, 11.5, 11.175257731958762)","(26.0, 38.0, 37.57142857142857)","(14.0, 16.0, 15.636363636363637)","(2.25, 2.66, 2.6591923990498816)","(3.4, 3.95, 3.94392523364486)","(14.0, 18.5, 17.1640625)","(71.0, 140.0, 134.6153846153846)","(13.0, 18.5, 18.37037037037037)","(101.0, 340.0, 330.0)"
11-01-2023 16:08:35.624561,"(13.0, 13.5, 13.194736842105263)","(8.0, 11.5, 11.21830985915493)","(26.0, 38.0, 38.206896551724135)","(14.0, 16.0, 15.705882352941176)","(2.25, 2.68, 2.6591608391608395)","(3.4, 3.95, 3.878082191780822)","(14.0, 18.5, 17.916666666666668)","(71.0, 140.0, 135.0)","(13.0, 18.5, 18.838709677419356)","(101.0, 340.0, 331.25)"
11-01-2023 16:08:36.938777,"(13.0, 13.5, 13.269662921348315)","(8.0, 11.5, 11.346153846153847)","(26.0, 40.0, 38.103896103896105)","(14.0, 16.0, 15.73076923076923)","(2.25, 2.66, 2.652)","(3.4, 3.9, 3.8947368421052633)","(14.0, 18.0, 17.574074074074073)","(71.0, 140.0, 135.3846153846154)","(13.0, 19.0, 18.905405405405407)","(101.0, 340.0, 316.6666666666667)"
11-01-2023 16:08:38.385446,"(12.0, 13.5, 13.186868686868687)","(8.0, 11.5, 11.330882352941176)","(26.0, 40.0, 38.08695652173913)","(14.0, 16.0, 15.73076923076923)","(2.25, 2.66, 2.652)","(3.4, 3.9, 3.8613333333333335)","(14.0, 18.5, 17.5)","(71.0, 140.0, 135.3846153846154)","(13.0, 19.5, 18.865853658536587)","(101.0, 350.0, 316.6666666666667)"
11-01-2023 16:08:39.742020,"(12.0, 13.5, 13.227777777777778)","(8.0, 11.5, 11.490322580645161)","(26.0, 40.0, 38.08695652173913)","(14.0, 16.0, 15.73076923076923)","(2.25, 2.66, 2.6501923076923077)","(3.4, 3.9, 3.860942760942761)","(14.0, 18.5, 17.8125)","(71.0, 140.0, 135.3846153846154)","(13.0, 19.5, 18.865853658536587)","(101.0, 350.0, 316.6666666666667)"
11-01-2023 16:08:41.063239,"(12.0, 13.5, 13.227777777777778)","(8.0, 12.0, 11.490322580645161)","(26.0, 40.0, 38.08695652173913)","(14.0, 16.0, 15.73076923076923)","(2.25, 2.66, 2.6485972850678734)","(3.4, 3.9, 3.872632794457275)","(14.0, 18.0, 17.150793650793652)","(71.0, 140.0, 135.3846153846154)","(13.0, 19.5, 18.827868852459016)","(101.0, 350.0, 293.7037037037037)"
11-01-2023 16:08:42.311760,"(12.0, 13.5, 13.227777777777778)","(8.0, 12.0, 11.114942528735632)","(26.0, 40.0, 37.89473684210526)","(14.0, 16.0, 16.25)","(2.25, 2.66, 2.6530386740331493)","(3.4, 3.9, 3.874516129032258)","(14.0, 17.5, 16.25)","(71.0, 140.0, 135.3846153846154)","(13.0, 19.5, 19.03409090909091)","(101.0, 350.0, 293.7037037037037)"
11-01-2023 16:08:43.618345,"(12.0, 13.5, 13.19375)","(8.0, 12.0, 11.53048780487805)","(26.0, 38.0, 37.888888888888886)","(14.0, 16.5, 16.104938271604937)","(2.25, 2.66, 2.6564202334630354)","(3.4, 3.9, 3.875260960334029)","(14.0, 16.5, 16.36144578313253)","(71.0, 140.0, 135.71428571428572)","(13.0, 19.5, 18.91269841269841)","(101.0, 350.0, 293.7037037037037)"
11-01-2023 16:08:45.016684,"(12.0, 13.5, 13.174698795180722)","(8.0, 12.0, 11.53048780487805)","(26.0, 38.0, 37.888888888888886)","(14.0, 17.0, 16.070422535211268)","(2.25, 2.66, 2.6584084880636607)","(3.4, 3.9, 3.8690714285714285)","(14.0, 16.5, 16.39325842696629)","(71.0, 140.0, 136.15384615384616)","(13.0, 19.5, 19.15625)","(101.0, 350.0, 291.53846153846155)"
11-01-2023 16:08:46.349610,"(12.0, 13.5, 13.189814814814815)","(8.0, 11.5, 11.194214876033058)","(26.0, 40.0, 38.084210526315786)","(14.0, 17.0, 16.536)","(2.25, 2.66, 2.6584429530201343)","(3.4, 3.9, 3.8685915492957745)","(14.0, 16.5, 16.396551724137932)","(71.0, 140.0, 136.15384615384616)","(13.0, 19.5, 19.148936170212767)","(101.0, 350.0, 291.53846153846155)"
11-01-2023 16:08:47.669754,"(12.0, 13.5, 13.189814814814815)","(8.0, 11.5, 11.194214876033058)","(26.0, 40.0, 36.65384615384615)","(14.0, 17.0, 16.24418604651163)","(2.25, 2.66, 2.6794117647058826)","(3.4, 3.9, 3.869283276450512)","(14.0, 16.5, 16.770833333333332)","(71.0, 140.0, 135.85365853658536)","(13.0, 19.5, 19.068181818181817)","(101.0, 350.0, 292.4)"
11-01-2023 16:08:49.029539,"(12.0, 13.5, 13.20138888888889)","(8.0, 11.0, 10.875)","(26.0, 40.0, 36.65384615384615)","(14.0, 17.0, 16.24418604651163)","(2.25, 2.68, 2.67952)","(3.4, 3.9, 3.869055944055944)","(14.0, 17.0, 16.876923076923077)","(71.0, 160.0, 135.25)","(13.0, 19.5, 18.893939393939394)","(101.0, 350.0, 292.4)"
11-01-2023 16:08:50.336428,"(12.0, 13.5, 13.228571428571428)","(8.0, 11.0, 10.797709923664122)","(26.0, 40.0, 36.72380952380952)","(14.0, 17.0, 16.425)","(2.25, 2.7, 2.6824719101123597)","(3.4, 3.9, 3.86991452991453)","(14.0, 17.0, 16.876923076923077)","(71.0, 160.0, 135.25)","(13.0, 19.0, 18.90277777777778)","(101.0, 350.0, 292.4)"
11-01-2023 16:08:51.595265,"(12.0, 13.5, 13.333333333333334)","(8.0, 11.0, 10.797709923664122)","(26.0, 40.0, 36.72380952380952)","(14.0, 16.5, 16.392857142857142)","(2.25, 2.7, 2.682291666666667)","(3.4, 3.9, 3.86991452991453)","(14.0, 17.0, 16.89041095890411)","(71.0, 160.0, 135.25)","(13.0, 19.0, 18.90277777777778)","(101.0, 350.0, 292.4)"
11-01-2023 16:08:52.907255,"(12.0, 13.5, 13.333333333333334)","(8.0, 11.0, 10.5)","(26.0, 40.0, 36.71287128712871)","(14.0, 16.5, 16.233766233766232)","(2.25, 2.7, 2.683214285714286)","(3.4, 3.9, 3.907)","(14.0, 17.0, 16.56896551724138)","(71.0, 160.0, 135.3846153846154)","(13.0, 19.0, 18.926470588235293)","(101.0, 350.0, 293.3333333333333)"
11-01-2023 16:08:54.173119,"(12.0, 13.5, 13.44375)","(8.0, 10.5, 10.205263157894738)","(26.0, 40.0, 37.285714285714285)","(14.0, 17.0, 17.75)","(2.25, 2.7, 2.698709677419355)","(3.4, 3.95, 3.8892201834862385)","(14.0, 17.5, 16.641129032258064)","(71.0, 160.0, 135.52631578947367)","(13.0, 19.5, 18.967741935483872)","(101.0, 350.0, 293.3333333333333)"
11-01-2023 16:08:55.532574,"(12.0, 14.0, 13.520833333333334)","(8.0, 10.5, 10.198305084745762)","(26.0, 40.0, 37.356521739130436)","(14.0, 18.0, 17.69047619047619)","(2.25, 2.7, 2.6670000000000003)","(3.4, 3.95, 3.8997619047619048)","(14.0, 17.5, 16.641129032258064)","(71.0, 160.0, 136.15384615384616)","(13.0, 19.5, 19.014705882352942)","(101.0, 350.0, 293.3333333333333)"
11-01-2023 16:08:56.920695,"(12.0, 14.0, 13.31578947368421)","(8.0, 10.5, 10.036458333333334)","(26.0, 40.0, 37.356521739130436)","(14.0, 18.0, 17.181818181818183)","(2.25, 2.68, 2.6623021582733815)","(3.4, 3.9, 3.8981540930979133)","(14.0, 17.5, 16.641129032258064)","(71.0, 160.0, 136.15384615384616)","(13.0, 19.5, 18.98611111111111)","(101.0, 350.0, 293.3333333333333)"
11-01-2023 16:08:58.191224,"(12.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.137755102040817)","(26.0, 40.0, 37.642857142857146)","(14.0, 18.0, 17.85)","(2.25, 2.7, 2.6716751269035535)","(3.4, 3.95, 3.902225519287834)","(14.0, 17.5, 16.59090909090909)","(71.0, 160.0, 137.69230769230768)","(13.0, 19.0, 18.091145833333332)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 16:08:59.496311,"(12.0, 13.5, 13.452173913043477)","(8.0, 10.5, 10.140449438202246)","(26.0, 40.0, 37.65765765765766)","(14.0, 18.0, 17.833333333333332)","(2.25, 2.68, 2.654725274725275)","(3.4, 3.95, 3.9055926544240402)","(14.0, 17.5, 16.59375)","(71.0, 160.0, 137.69230769230768)","(13.0, 18.5, 19.27777777777778)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 16:09:00.807978,"(12.0, 14.0, 13.608433734939759)","(8.0, 10.5, 10.140449438202246)","(26.0, 40.0, 37.65765765765766)","(14.0, 18.0, 17.875)","(2.25, 2.66, 2.65304347826087)","(3.4, 3.95, 3.913035019455253)","(14.0, 17.5, 16.59375)","(71.0, 160.0, 137.69230769230768)","(13.0, 19.5, 19.115384615384617)","(101.0, 350.0, 296.6666666666667)"
11-01-2023 16:09:02.110354,"(12.0, 14.0, 13.507246376811594)","(8.0, 10.5, 10.103626943005182)","(26.0, 40.0, 37.42372881355932)","(14.0, 18.0, 17.756410256410255)","(2.25, 2.66, 2.6546226415094343)","(3.4, 3.95, 3.912359550561798)","(14.0, 17.5, 16.928571428571427)","(71.0, 160.0, 137.17391304347825)","(13.0, 19.5, 18.96808510638298)","(101.0, 350.0, 325.0)"
11-01-2023 16:09:03.450885,"(12.0, 14.0, 13.736434108527131)","(8.0, 10.5, 10.1869918699187)","(26.0, 40.0, 37.516129032258064)","(14.0, 18.0, 17.756410256410255)","(2.25, 2.66, 2.6516788321167883)","(3.4, 3.95, 3.92078488372093)","(14.0, 17.5, 16.8828125)","(71.0, 160.0, 137.17391304347825)","(13.0, 19.5, 18.923076923076923)","(101.0, 340.0, 325.0)"
11-01-2023 16:09:04.722015,"(12.0, 14.0, 13.736434108527131)","(8.0, 10.5, 10.1869918699187)","(26.0, 38.0, 37.45454545454545)","(14.0, 18.0, 17.756410256410255)","(2.25, 2.66, 2.6521107266435986)","(3.4, 3.95, 3.920353982300885)","(14.0, 17.5, 16.8828125)","(71.0, 160.0, 137.17391304347825)","(13.0, 19.5, 18.923076923076923)","(101.0, 340.0, 325.0)"
11-01-2023 16:09:05.954819,"(12.0, 14.0, 13.801169590643275)","(8.0, 10.5, 10.17741935483871)","(26.0, 38.0, 37.442622950819676)","(14.0, 18.0, 17.79787234042553)","(2.25, 2.66, 2.6532544378698226)","(3.4, 3.95, 3.9346715328467154)","(14.0, 17.5, 17.093220338983052)","(71.0, 160.0, 137.6595744680851)","(13.0, 19.5, 18.96)","(101.0, 340.0, 317.5)"
11-01-2023 16:09:07.180452,"(12.0, 14.0, 13.862573099415204)","(8.0, 10.5, 10.191037735849056)","(26.0, 38.0, 37.375)","(14.0, 18.0, 17.802083333333332)","(2.25, 2.66, 2.636104783599089)","(3.4, 3.95, 3.9401869158878506)","(14.0, 17.5, 17.00657894736842)","(71.0, 160.0, 137.6595744680851)","(13.0, 19.5, 19.069444444444443)","(101.0, 340.0, 323.3333333333333)"
11-01-2023 16:09:08.448809,"(12.0, 14.0, 13.85645933014354)","(8.0, 10.5, 10.191037735849056)","(26.0, 38.0, 37.375)","(14.0, 18.0, 17.802083333333332)","(2.25, 2.64, 2.636601941747573)","(3.4, 3.95, 3.941626213592233)","(14.0, 17.5, 17.00657894736842)","(71.0, 160.0, 138.125)","(13.0, 19.5, 19.057142857142857)","(101.0, 340.0, 326.3636363636364)"
11-01-2023 16:09:09.721958,"(12.0, 14.0, 13.853658536585366)","(8.0, 10.5, 10.229508196721312)","(26.0, 38.0, 37.52542372881356)","(14.0, 18.0, 17.905405405405407)","(2.25, 2.64, 2.622170542635659)","(3.4, 3.95, 3.9486803519061584)","(14.0, 17.5, 16.85632183908046)","(71.0, 160.0, 140.57142857142858)","(13.0, 19.5, 19.023809523809526)","(101.0, 340.0, 332.8571428571429)"
11-01-2023 16:09:11.156815,"(12.0, 14.0, 13.882530120481928)","(8.0, 10.5, 10.176470588235293)","(26.0, 38.0, 37.607142857142854)","(14.0, 18.0, 17.815217391304348)","(2.25, 2.64, 2.621746031746032)","(3.4, 3.95, 3.9489552238805974)","(14.0, 17.0, 16.817934782608695)","(71.0, 160.0, 139.6)","(13.0, 19.5, 19.026315789473685)","(101.0, 340.0, 306.6666666666667)"
11-01-2023 16:09:12.568822,"(12.0, 14.0, 13.936241610738255)","(8.0, 10.5, 10.255154639175258)","(26.0, 38.0, 37.44)","(14.0, 18.0, 17.85593220338983)","(2.25, 2.64, 2.63630615640599)","(3.4, 3.95, 3.9415601023017905)","(14.0, 17.0, 16.83248730964467)","(71.0, 160.0, 150.28571428571428)","(13.0, 19.5, 19.238095238095237)","(101.0, 340.0, 302.6666666666667)"
11-01-2023 16:09:14.008249,"(12.0, 14.0, 13.94478527607362)","(8.0, 10.5, 10.226470588235294)","(26.0, 38.0, 37.51219512195122)","(14.0, 18.0, 17.83695652173913)","(2.25, 2.64, 2.655223880597015)","(3.4, 3.95, 3.9366515837104075)","(14.0, 17.0, 16.78066037735849)","(71.0, 160.0, 142.14285714285714)","(13.0, 19.5, 19.289473684210527)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:15.290287,"(12.0, 14.0, 13.846153846153847)","(8.0, 10.5, 10.245098039215685)","(26.0, 38.0, 37.40909090909091)","(14.0, 18.0, 17.83695652173913)","(2.25, 2.66, 2.6488695652173915)","(3.4, 3.95, 3.9357682619647356)","(14.0, 17.0, 16.78883495145631)","(71.0, 150.0, 135.33333333333334)","(13.0, 19.5, 19.289473684210527)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:16.567723,"(12.0, 14.0, 13.890322580645162)","(8.0, 10.5, 10.261538461538462)","(26.0, 38.0, 37.51219512195122)","(14.0, 18.0, 17.829787234042552)","(2.25, 2.66, 2.6550592885375495)","(3.4, 3.95, 3.9384458077709614)","(14.0, 17.0, 16.78883495145631)","(71.0, 140.0, 134.8148148148148)","(13.0, 19.5, 19.261904761904763)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:17.747050,"(12.0, 14.0, 13.890322580645162)","(8.0, 10.5, 10.261538461538462)","(26.0, 38.0, 37.51219512195122)","(14.0, 18.0, 17.829787234042552)","(2.25, 2.66, 2.6545770065075924)","(3.4, 3.95, 3.9360946745562133)","(14.0, 17.0, 16.785714285714285)","(71.0, 140.0, 134.8148148148148)","(13.0, 19.5, 19.289473684210527)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:19.146943,"(12.0, 14.0, 13.879084967320262)","(8.0, 10.5, 10.25)","(26.0, 38.0, 37.23809523809524)","(14.0, 18.0, 17.829787234042552)","(2.25, 2.66, 2.6545770065075924)","(3.4, 3.95, 3.9360946745562133)","(14.0, 17.0, 16.795154185022028)","(71.0, 140.0, 133.33333333333334)","(13.0, 19.5, 19.25609756097561)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:20.532199,"(12.0, 14.0, 13.85344827586207)","(8.0, 10.5, 10.25)","(26.0, 38.0, 37.23809523809524)","(14.0, 18.0, 17.829787234042552)","(2.25, 2.66, 2.65464)","(3.4, 3.95, 3.9360946745562133)","(14.0, 17.0, 16.74561403508772)","(71.0, 140.0, 133.33333333333334)","(13.0, 19.5, 19.203703703703702)","(101.0, 340.0, 308.1818181818182)"
11-01-2023 16:09:21.991144,"(12.0, 14.0, 13.89171974522293)","(8.0, 10.5, 10.279569892473118)","(26.0, 38.0, 36.45454545454545)","(14.0, 18.0, 17.86046511627907)","(2.25, 2.66, 2.6962647905340584)","(3.4, 3.95, 3.937468030690537)","(14.0, 17.0, 16.74411764705882)","(71.0, 140.0, 133.95348837209303)","(13.0, 19.5, 18.534313725490197)","(101.0, 340.0, 338.0)"
11-01-2023 16:09:23.373151,"(12.0, 14.0, 13.878472222222221)","(8.0, 10.5, 10.288590604026846)","(26.0, 38.0, 36.625)","(14.0, 18.0, 18.321428571428573)","(2.25, 2.7, 2.643148936170213)","(3.4, 3.95, 3.9441340782122905)","(14.0, 17.0, 16.761904761904763)","(71.0, 140.0, 132.5)","(13.0, 19.0, 18.19298245614035)","(101.0, 350.0, 311.42857142857144)"
11-01-2023 16:09:24.665734,"(12.0, 14.0, 13.878472222222221)","(8.0, 10.5, 10.394495412844037)","(26.0, 38.0, 37.111111111111114)","(14.0, 18.5, 18.035714285714285)","(2.25, 2.66, 2.6685714285714286)","(3.4, 3.95, 3.9234375)","(14.0, 17.0, 16.788961038961038)","(71.0, 140.0, 114.73684210526315)","(13.0, 19.0, 18.25)","(101.0, 330.0, 303.3333333333333)"
11-01-2023 16:09:26.089447,"(12.0, 14.0, 13.964285714285714)","(8.0, 10.5, 10.391304347826086)","(26.0, 38.0, 38.08695652173913)","(14.0, 18.5, 18.035714285714285)","(2.25, 2.68, 2.6478106508875743)","(3.4, 4.0, 3.9857142857142858)","(14.0, 17.0, 16.778125)","(71.0, 120.0, 116.0)","(13.0, 18.5, 18.367924528301888)","(101.0, 330.0, 316.6666666666667)"
11-01-2023 16:09:27.324411,"(12.0, 14.0, 13.966666666666667)","(8.0, 10.5, 10.391304347826086)","(26.0, 40.0, 38.08695652173913)","(14.0, 18.5, 18.035714285714285)","(2.25, 2.68, 2.6654726368159207)","(3.4, 4.0, 3.988)","(14.0, 17.0, 16.788961038961038)","(71.0, 120.0, 116.0)","(13.0, 18.5, 17.926470588235293)","(101.0, 350.0, 308.0)"
11-01-2023 16:09:28.862860,"(12.0, 14.0, 13.965)","(8.0, 10.5, 10.439024390243903)","(26.0, 40.0, 38.08695652173913)","(14.0, 18.5, 17.979166666666668)","(2.25, 2.68, 2.660990099009901)","(3.4, 4.0, 3.98659217877095)","(14.0, 17.0, 16.788961038961038)","(71.0, 120.0, 116.0)","(13.0, 18.0, 17.926470588235293)","(101.0, 320.0, 308.0)"
11-01-2023 16:09:30.168627,"(12.0, 14.0, 13.965)","(8.0, 10.5, 10.44047619047619)","(26.0, 40.0, 38.08695652173913)","(14.0, 18.0, 17.98148148148148)","(2.25, 2.68, 2.662409638554217)","(3.4, 4.0, 3.9943661971830986)","(14.0, 17.0, 16.7874251497006)","(71.0, 120.0, 117.05882352941177)","(13.0, 18.0, 17.66176470588235)","(101.0, 320.0, 308.0)"
11-01-2023 16:09:31.468161,"(12.0, 14.0, 13.96788990825688)","(8.0, 10.5, 10.447916666666666)","(26.0, 40.0, 38.166666666666664)","(14.0, 18.0, 17.636363636363637)","(2.3, 2.68, 2.662409638554217)","(3.4, 4.0, 3.968051575931232)","(14.0, 17.0, 16.79813664596273)","(71.0, 120.0, 117.05882352941177)","(15.0, 18.0, 17.65841584158416)","(101.0, 320.0, 308.0)"
11-01-2023 16:09:32.849410,"(12.0, 14.0, 13.935185185185185)","(8.0, 10.5, 10.475)","(26.0, 40.0, 38.166666666666664)","(14.0, 18.0, 17.6015625)","(2.3, 2.68, 2.6649056603773587)","(3.4, 4.0, 3.9682608695652175)","(14.0, 17.0, 16.7874251497006)","(71.0, 120.0, 117.05882352941177)","(15.0, 18.0, 17.650943396226417)","(101.0, 320.0, 308.0)"
11-01-2023 16:09:34.317334,"(12.0, 14.0, 13.845588235294118)","(8.0, 10.5, 10.397435897435898)","(26.0, 40.0, 38.166666666666664)","(14.0, 18.0, 17.6015625)","(2.3, 2.68, 2.670358565737052)","(3.4, 4.0, 3.9652509652509655)","(14.0, 17.0, 16.7874251497006)","(71.0, 120.0, 117.05882352941177)","(15.0, 18.0, 17.814814814814813)","(101.0, 320.0, 290.0)"
11-01-2023 16:09:35.648486,"(12.0, 14.5, 14.126168224299066)","(8.0, 10.5, 10.397435897435898)","(26.0, 40.0, 38.09090909090909)","(14.0, 18.0, 17.5188679245283)","(2.3, 2.68, 2.6695652173913045)","(3.4, 4.0, 3.9608955223880598)","(14.0, 17.0, 16.780864197530864)","(71.0, 120.0, 116.55172413793103)","(15.0, 18.0, 17.807692307692307)","(101.0, 300.0, 295.7142857142857)"
11-01-2023 16:09:36.900794,"(12.0, 14.5, 14.126168224299066)","(8.0, 10.5, 10.397435897435898)","(26.0, 40.0, 38.14705882352941)","(14.0, 18.0, 17.523364485981308)","(2.3, 2.68, 2.6699441340782126)","(3.4, 4.0, 3.9645161290322584)","(14.0, 17.0, 16.796875)","(71.0, 120.0, 116.55172413793103)","(15.0, 18.5, 17.863636363636363)","(101.0, 300.0, 292.5)"
11-01-2023 16:09:38.300625,"(12.0, 14.5, 14.178571428571429)","(8.0, 10.5, 10.405882352941177)","(26.0, 40.0, 38.14705882352941)","(14.0, 18.0, 17.50485436893204)","(2.3, 2.68, 2.669941690962099)","(3.4, 4.0, 3.960714285714286)","(14.0, 17.0, 16.795454545454547)","(71.0, 120.0, 114.63414634146342)","(15.0, 18.5, 17.824324324324323)","(101.0, 300.0, 294.0)"
11-01-2023 16:09:39.565163,"(12.0, 14.0, 13.896825396825397)","(8.0, 10.5, 10.408333333333333)","(26.0, 40.0, 36.56410256410256)","(14.0, 18.0, 17.50485436893204)","(2.3, 2.68, 2.680623052959502)","(3.4, 4.0, 3.9537280701754387)","(14.0, 17.0, 16.80952380952381)","(71.0, 120.0, 114.63414634146342)","(15.0, 18.5, 17.863636363636363)","(101.0, 300.0, 280.0)"
11-01-2023 16:09:40.746685,"(12.0, 14.0, 13.823529411764707)","(8.0, 10.5, 10.408333333333333)","(26.0, 40.0, 36.266666666666666)","(14.0, 18.0, 17.50485436893204)","(2.3, 2.7, 2.678761904761905)","(3.4, 4.0, 3.9537585421412302)","(14.0, 17.0, 16.78181818181818)","(71.0, 120.0, 114.63414634146342)","(15.0, 18.5, 17.77906976744186)","(101.0, 320.0, 280.0)"
11-01-2023 16:09:42.037745,"(12.0, 14.0, 13.8)","(8.0, 10.5, 10.419117647058824)","(26.0, 40.0, 37.25)","(14.0, 18.0, 17.548672566371682)","(2.3, 2.68, 2.6777078651685393)","(3.4, 4.0, 3.9558758314855877)","(14.0, 17.0, 16.78181818181818)","(71.0, 120.0, 114.63414634146342)","(15.0, 18.5, 17.77906976744186)","(101.0, 320.0, 280.0)"
11-01-2023 16:09:43.425959,"(12.0, 14.0, 14.173913043478262)","(8.0, 10.5, 9.985714285714286)","(26.0, 38.0, 38.184615384615384)","(14.0, 18.0, 17.57281553398058)","(2.3, 2.68, 2.673054263565892)","(3.4, 4.0, 3.9810734463276836)","(14.0, 17.0, 16.838383838383837)","(71.0, 120.0, 115.0)","(15.0, 18.5, 17.75)","(101.0, 320.0, 282.5)"
11-01-2023 16:09:44.923006,"(12.0, 14.5, 14.16)","(8.0, 10.0, 10.258928571428571)","(26.0, 40.0, 36.72727272727273)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.6726510067114098)","(3.4, 4.0, 3.986318407960199)","(14.0, 17.0, 16.844660194174757)","(71.0, 120.0, 115.1219512195122)","(15.0, 18.0, 17.785714285714285)","(101.0, 320.0, 286.0)"
11-01-2023 16:09:46.393406,"(12.0, 14.5, 14.190909090909091)","(8.0, 10.5, 10.272058823529411)","(26.0, 40.0, 36.72727272727273)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.6730782608695653)","(3.4, 4.0, 3.986318407960199)","(14.0, 17.0, 16.822727272727274)","(71.0, 120.0, 114.87179487179488)","(15.0, 18.0, 17.847826086956523)","(101.0, 310.0, 280.0)"
11-01-2023 16:09:47.728847,"(12.0, 14.5, 14.190909090909091)","(8.0, 10.5, 10.272058823529411)","(26.0, 40.0, 36.64)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.672863070539419)","(3.4, 4.0, 3.985969387755102)","(14.0, 17.0, 16.84313725490196)","(71.0, 120.0, 115.0)","(15.0, 18.0, 17.847826086956523)","(101.0, 310.0, 280.0)"
11-01-2023 16:09:48.986466,"(12.0, 14.5, 14.26923076923077)","(8.0, 10.5, 10.272058823529411)","(26.0, 40.0, 36.64)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.6754228855721394)","(3.4, 4.0, 3.9616710875331567)","(14.0, 17.0, 16.84313725490196)","(71.0, 120.0, 115.0)","(15.0, 18.0, 17.847826086956523)","(101.0, 310.0, 280.0)"
11-01-2023 16:09:50.232477,"(12.0, 14.5, 14.26923076923077)","(8.0, 10.5, 10.230263157894736)","(26.0, 40.0, 36.64)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.6754228855721394)","(3.4, 4.0, 3.9616710875331567)","(14.0, 17.0, 16.821100917431192)","(71.0, 120.0, 114.87179487179488)","(15.0, 18.0, 17.805555555555557)","(101.0, 310.0, 280.0)"
11-01-2023 16:09:51.546963,"(12.0, 14.5, 14.190909090909091)","(8.0, 10.5, 10.230263157894736)","(26.0, 40.0, 36.628571428571426)","(14.0, 18.0, 17.588785046728972)","(2.3, 2.68, 2.6770032573289906)","(3.4, 4.0, 3.9613636363636364)","(14.0, 17.0, 16.84313725490196)","(71.0, 120.0, 114.52380952380952)","(15.0, 18.0, 17.854166666666668)","(101.0, 310.0, 278.42105263157896)"
11-01-2023 16:09:52.777046,"(12.0, 14.5, 14.26923076923077)","(8.0, 10.5, 10.198863636363637)","(26.0, 40.0, 36.89411764705882)","(14.0, 18.0, 17.642276422764226)","(2.3, 2.68, 2.6781739130434783)","(3.4, 4.0, 3.968013856812933)","(14.0, 17.0, 16.845238095238095)","(71.0, 120.0, 114.77272727272727)","(15.0, 18.0, 17.9125)","(101.0, 310.0, 280.0)"
11-01-2023 16:09:54.041702,"(12.0, 14.5, 14.26056338028169)","(8.0, 10.5, 10.3)","(26.0, 40.0, 36.78048780487805)","(14.0, 18.0, 17.642276422764226)","(2.3, 2.68, 2.6781739130434783)","(3.4, 4.0, 3.968013856812933)","(14.0, 17.0, 16.865546218487395)","(71.0, 120.0, 114.77272727272727)","(15.0, 18.0, 17.91025641025641)","(101.0, 310.0, 280.0)"
