,Stings To Burn,Aston Bier,Erupting Avatar,Liberty Royal,Our Boy Ziggy,Delta Storm,All Inn Scooby,Jax Flash
08-12-2022 13:06:01.524686,"(5.5, 6.2, 6.1984)","(20.0, 32.0, 29.625)","(8.5, 10.5, 10.24074074074074)","(7.0, 9.0, 8.866666666666667)","(4.2, 4.8, 4.696296296296296)","(5.5, 6.6, 6.595)","(4.4, 5.9, 5.925)","(11.0, 18.5, 18.24712643678161)"
08-12-2022 13:06:02.802090,"(5.5, 6.2, 6.1984)","(20.0, 32.0, 30.071428571428573)","(8.5, 10.5, 10.262295081967213)","(7.0, 9.0, 8.87605633802817)","(4.2, 4.8, 4.596774193548387)","(5.5, 6.6, 6.595348837209302)","(4.4, 6.0, 5.896551724137931)","(11.0, 18.5, 18.217391304347824)"
08-12-2022 13:06:04.524105,"(5.5, 6.2, 6.198425196850394)","(20.0, 32.0, 30.615384615384617)","(8.5, 10.5, 10.262295081967213)","(7.0, 9.0, 8.87605633802817)","(4.2, 4.7, 4.6)","(5.5, 6.6, 6.595348837209302)","(4.4, 6.2, 6.0418604651162795)","(11.0, 18.5, 18.18041237113402)"
08-12-2022 13:06:05.997823,"(5.5, 6.2, 6.198425196850394)","(20.0, 32.0, 30.615384615384617)","(8.5, 10.5, 10.225352112676056)","(7.0, 9.0, 8.794117647058824)","(4.2, 4.7, 4.812)","(5.5, 6.6, 6.113043478260869)","(4.4, 6.2, 5.939473684210527)","(11.0, 18.5, 18.159574468085108)"
08-12-2022 13:06:07.191524,"(5.5, 6.4, 6.260869565217392)","(20.0, 32.0, 30.258064516129032)","(8.5, 10.5, 10.2)","(7.0, 8.8, 8.794117647058824)","(4.2, 4.9, 4.812)","(5.5, 6.2, 6.148571428571429)","(4.4, 6.2, 5.984782608695652)","(11.0, 18.5, 18.22093023255814)"
08-12-2022 13:06:08.397115,"(5.5, 6.4, 6.2823529411764705)","(20.0, 32.0, 30.258064516129032)","(8.5, 10.5, 10.242424242424242)","(7.0, 9.0, 8.84)","(4.2, 4.9, 4.8664233576642335)","(5.5, 6.2, 6.140000000000001)","(4.4, 6.2, 5.970909090909092)","(11.0, 18.5, 18.22093023255814)"
08-12-2022 13:06:09.588286,"(5.5, 6.4, 6.258333333333334)","(20.0, 32.0, 30.258064516129032)","(8.5, 10.5, 10.242424242424242)","(7.0, 9.0, 8.84)","(4.2, 4.9, 4.8664233576642335)","(5.5, 6.2, 6.140000000000001)","(4.4, 6.2, 5.989655172413793)","(11.0, 18.5, 18.238095238095237)"
08-12-2022 13:06:10.887610,"(5.5, 6.4, 6.316129032258065)","(20.0, 32.0, 30.65)","(8.5, 10.5, 10.2)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.835135135135135)","(5.5, 6.2, 6.053846153846154)","(4.4, 6.0, 6.0058823529411764)","(11.0, 18.5, 18.238095238095237)"
08-12-2022 13:06:12.123733,"(5.5, 6.4, 6.316129032258065)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.225352112676056)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.835135135135135)","(5.5, 6.2, 6.088235294117647)","(4.4, 6.2, 6.002857142857144)","(11.0, 18.5, 18.12)"
08-12-2022 13:06:13.421652,"(5.5, 6.4, 6.297297297297297)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.242424242424242)","(7.0, 9.0, 8.844444444444445)","(4.2, 4.9, 4.871428571428572)","(5.5, 6.2, 6.116923076923077)","(4.4, 6.2, 5.966101694915254)","(11.0, 18.5, 18.17391304347826)"
08-12-2022 13:06:14.796933,"(5.5, 6.4, 6.294444444444444)","(20.0, 32.0, 30.258064516129032)","(8.5, 10.5, 10.216666666666667)","(7.0, 9.0, 8.844444444444445)","(4.2, 4.9, 4.805882352941176)","(5.5, 6.2, 6.116923076923077)","(4.4, 6.2, 5.966101694915254)","(11.0, 18.5, 18.196629213483146)"
08-12-2022 13:06:16.074069,"(5.5, 6.4, 6.2785714285714285)","(20.0, 32.0, 30.65)","(8.5, 10.5, 10.185483870967742)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.804347826086956)","(5.5, 6.2, 6.092307692307692)","(4.4, 6.2, 6.002857142857144)","(11.0, 18.5, 18.12)"
08-12-2022 13:06:17.260892,"(5.5, 6.4, 6.2785714285714285)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.185483870967742)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.8546391752577325)","(5.5, 6.2, 6.1)","(4.4, 6.2, 6.0058823529411764)","(11.0, 18.5, 18.12)"
08-12-2022 13:06:18.434667,"(5.5, 6.4, 6.2785714285714285)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.213235294117647)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.841509433962265)","(5.5, 6.2, 6.084745762711864)","(4.4, 6.2, 6.061224489795919)","(11.0, 18.5, 18.13917525773196)"
08-12-2022 13:06:19.741653,"(5.5, 6.4, 6.283018867924529)","(20.0, 32.0, 30.595744680851062)","(8.5, 10.5, 10.23015873015873)","(7.0, 9.0, 8.844444444444445)","(4.2, 4.9, 4.844)","(5.5, 6.2, 6.1)","(4.4, 6.2, 6.082142857142857)","(11.0, 18.5, 18.145833333333332)"
08-12-2022 13:06:20.929554,"(5.5, 6.4, 6.280769230769231)","(20.0, 32.0, 30.35)","(8.5, 10.5, 10.23015873015873)","(7.0, 9.0, 8.844444444444445)","(4.2, 4.9, 4.844)","(5.5, 6.2, 6.1)","(4.4, 6.2, 6.0058823529411764)","(11.0, 18.5, 18.126262626262626)"
08-12-2022 13:06:22.102165,"(5.5, 6.4, 6.275)","(20.0, 32.0, 30.166666666666668)","(8.5, 10.5, 10.253623188405797)","(7.0, 9.0, 8.844444444444445)","(4.2, 4.9, 4.844)","(5.5, 6.2, 6.1)","(4.4, 6.2, 6.0058823529411764)","(11.0, 18.5, 18.12)"
08-12-2022 13:06:23.309299,"(5.5, 6.6, 6.423809523809524)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.236486486486486)","(7.0, 9.0, 8.855172413793102)","(4.2, 4.9, 4.771428571428571)","(5.5, 6.2, 6.080645161290323)","(4.4, 6.2, 6.040322580645162)","(11.0, 18.5, 18.13917525773196)"
08-12-2022 13:06:24.483134,"(5.5, 6.6, 6.383529411764706)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.213235294117647)","(7.0, 9.0, 8.818181818181818)","(4.2, 4.8, 4.5815789473684205)","(5.5, 6.2, 6.1054545454545455)","(4.4, 6.2, 6.040322580645162)","(11.0, 18.5, 18.15)"
08-12-2022 13:06:25.785226,"(5.5, 6.6, 6.432835820895522)","(20.0, 32.0, 30.65)","(8.5, 10.5, 10.24)","(7.0, 9.2, 9.127272727272727)","(4.2, 4.6, 4.460869565217392)","(5.5, 6.2, 6.26530612244898)","(4.4, 6.2, 6.078947368421053)","(11.0, 18.5, 18.283132530120483)"
08-12-2022 13:06:27.068879,"(5.5, 6.6, 6.43030303030303)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.136000000000001)","(7.0, 9.2, 9.09032258064516)","(4.2, 4.5, 4.455737704918033)","(5.5, 6.4, 6.211428571428572)","(4.4, 6.2, 6.078947368421053)","(11.0, 18.5, 18.285714285714285)"
08-12-2022 13:06:28.224830,"(5.5, 6.6, 6.4082191780821915)","(20.0, 32.0, 30.3125)","(8.5, 10.5, 10.166666666666666)","(7.0, 9.4, 9.155555555555555)","(4.2, 4.5, 4.447272727272727)","(5.5, 6.4, 6.224390243902439)","(4.4, 6.2, 6.093333333333334)","(11.0, 18.5, 18.181818181818183)"
08-12-2022 13:06:29.476466,"(5.5, 6.6, 6.4082191780821915)","(20.0, 32.0, 30.54054054054054)","(8.5, 10.5, 10.1953125)","(7.0, 9.2, 9.087179487179487)","(4.2, 4.5, 4.463414634146342)","(5.5, 6.4, 6.12962962962963)","(4.4, 6.2, 6.11764705882353)","(11.0, 18.5, 18.166666666666668)"
08-12-2022 13:06:30.620379,"(5.5, 6.6, 6.363265306122449)","(20.0, 32.0, 30.65)","(8.5, 10.5, 10.1953125)","(7.0, 9.2, 9.087179487179487)","(4.2, 4.5, 4.463414634146342)","(5.5, 6.2, 6.12962962962963)","(4.4, 6.2, 6.127659574468085)","(11.0, 18.5, 18.055555555555557)"
08-12-2022 13:06:31.723457,"(5.5, 6.6, 6.318181818181818)","(20.0, 32.0, 30.65)","(8.5, 10.5, 10.198717948717949)","(7.0, 9.2, 9.087179487179487)","(4.2, 4.5, 4.441935483870968)","(5.5, 6.4, 6.235294117647059)","(4.4, 6.2, 6.16)","(11.0, 18.5, 18.03125)"
08-12-2022 13:06:32.913022,"(5.5, 6.6, 6.333333333333333)","(20.0, 32.0, 30.457142857142856)","(8.5, 10.5, 10.198717948717949)","(7.0, 9.0, 8.944827586206896)","(4.2, 4.5, 4.476470588235294)","(5.5, 6.4, 6.245)","(4.4, 6.2, 6.114285714285715)","(11.0, 18.5, 18.237373737373737)"
08-12-2022 13:06:33.979356,"(5.5, 6.6, 6.317073170731708)","(20.0, 32.0, 30.5)","(8.5, 10.5, 10.206349206349206)","(7.0, 9.2, 9.060869565217391)","(4.2, 4.5, 4.51063829787234)","(5.5, 6.4, 6.264864864864865)","(4.4, 6.2, 6.095454545454546)","(11.0, 18.5, 18.197916666666668)"
08-12-2022 13:06:35.082502,"(5.5, 6.6, 6.337777777777778)","(20.0, 32.0, 30.21875)","(8.5, 10.5, 10.215277777777779)","(7.0, 9.2, 9.04)","(4.2, 4.6, 4.555670103092783)","(5.5, 6.4, 6.25050505050505)","(4.4, 6.2, 6.1080000000000005)","(11.0, 18.5, 18.197916666666668)"
08-12-2022 13:06:36.134371,"(5.5, 6.6, 6.343478260869565)","(20.0, 32.0, 30.609756097560975)","(8.5, 10.5, 10.215277777777779)","(7.0, 9.2, 9.066666666666666)","(4.2, 4.6, 4.538271604938272)","(5.5, 6.4, 6.2298850574712645)","(4.4, 6.2, 6.1080000000000005)","(11.0, 18.5, 18.20967741935484)"
08-12-2022 13:06:37.184907,"(5.5, 6.6, 6.3375)","(20.0, 32.0, 30.609756097560975)","(8.5, 10.5, 10.194029850746269)","(7.0, 9.2, 9.060869565217391)","(4.2, 4.6, 4.518279569892473)","(5.5, 6.4, 6.2298850574712645)","(4.4, 6.2, 6.1080000000000005)","(11.0, 18.5, 18.217391304347824)"
08-12-2022 13:06:38.297549,"(5.5, 6.6, 6.3375)","(20.0, 32.0, 30.609756097560975)","(8.5, 10.5, 10.053191489361701)","(7.0, 9.2, 8.91764705882353)","(4.2, 4.6, 4.493617021276596)","(5.5, 6.4, 6.235294117647059)","(4.4, 6.2, 6.095454545454546)","(11.0, 18.5, 18.20212765957447)"
08-12-2022 13:06:39.335970,"(5.5, 6.6, 6.3375)","(20.0, 34.0, 33.63636363636363)","(8.5, 10.5, 10.096153846153847)","(7.0, 9.0, 8.91764705882353)","(4.2, 4.6, 4.495652173913044)","(5.5, 6.4, 6.246913580246914)","(4.4, 6.2, 6.1375)","(11.0, 18.5, 18.177083333333332)"
08-12-2022 13:06:40.344082,"(5.5, 6.6, 6.3319148936170215)","(20.0, 34.0, 33.6)","(8.5, 10.5, 10.072916666666666)","(7.0, 9.0, 8.883333333333333)","(4.2, 4.6, 4.495652173913044)","(5.5, 6.4, 6.246913580246914)","(4.4, 6.2, 6.1230769230769235)","(11.0, 18.5, 18.183673469387756)"
08-12-2022 13:06:41.384000,"(5.5, 6.6, 6.3319148936170215)","(20.0, 34.0, 33.6)","(8.5, 10.5, 10.05952380952381)","(7.0, 9.0, 8.883333333333333)","(4.2, 4.6, 4.497777777777777)","(5.5, 6.4, 6.246913580246914)","(4.4, 6.2, 6.1230769230769235)","(11.0, 18.5, 18.197916666666668)"
08-12-2022 13:06:42.416386,"(5.5, 6.6, 6.362637362637362)","(20.0, 34.0, 33.6)","(8.5, 10.5, 10.130188679245283)","(7.0, 9.0, 8.908333333333333)","(4.2, 4.6, 4.487671232876712)","(5.5, 6.4, 6.225882352941177)","(4.4, 6.2, 6.159183673469388)","(11.0, 18.5, 18.194736842105264)"
08-12-2022 13:06:43.433789,"(5.5, 6.6, 6.360824742268041)","(20.0, 36.0, 35.69230769230769)","(8.5, 10.5, 10.064150943396227)","(7.0, 9.0, 8.946153846153846)","(4.2, 4.6, 4.470769230769231)","(5.5, 6.4, 6.2724637681159425)","(4.4, 6.2, 6.1625000000000005)","(11.0, 18.5, 18.1734693877551)"
08-12-2022 13:06:44.513453,"(5.5, 6.6, 6.341666666666667)","(20.0, 36.0, 35.69230769230769)","(8.5, 10.5, 10.068333333333333)","(7.0, 9.0, 8.946153846153846)","(4.2, 4.6, 4.475409836065574)","(5.5, 6.4, 6.272222222222222)","(4.4, 6.2, 6.1625000000000005)","(11.0, 18.5, 18.304878048780488)"
08-12-2022 13:06:45.692644,"(5.5, 6.6, 6.341666666666667)","(20.0, 36.0, 35.2)","(8.5, 10.5, 10.085185185185185)","(7.0, 9.0, 8.941176470588236)","(4.2, 4.6, 4.451724137931035)","(5.5, 6.4, 6.311111111111112)","(4.4, 6.2, 6.151351351351352)","(11.0, 18.5, 18.335443037974684)"
08-12-2022 13:06:46.795999,"(5.5, 6.6, 6.333333333333333)","(20.0, 36.0, 35.2)","(8.5, 10.5, 10.085185185185185)","(7.0, 9.2, 8.887500000000001)","(4.2, 4.5, 4.512087912087912)","(5.5, 6.4, 6.26031746031746)","(4.4, 6.2, 6.151351351351352)","(11.0, 18.5, 18.335443037974684)"
08-12-2022 13:06:47.962842,"(5.5, 6.6, 6.341666666666667)","(20.0, 34.0, 33.5)","(8.5, 10.5, 10.126666666666667)","(7.0, 9.0, 8.948148148148148)","(4.2, 4.6, 4.514285714285714)","(5.5, 6.4, 6.147368421052632)","(4.4, 6.2, 6.152631578947369)","(11.0, 18.5, 18.314814814814813)"
08-12-2022 13:06:49.102712,"(5.5, 6.6, 6.344329896907216)","(21.0, 34.0, 35.733333333333334)","(8.5, 10.5, 10.106250000000001)","(7.5, 9.0, 9.016)","(4.0, 4.6, 4.514583333333333)","(5.5, 6.2, 6.143589743589744)","(4.6, 6.2, 6.0625)","(11.0, 18.5, 18.314814814814813)"
08-12-2022 13:06:50.226407,"(5.5, 6.6, 6.3304347826086955)","(21.0, 36.0, 35.733333333333334)","(8.5, 10.5, 10.072881355932203)","(7.5, 9.2, 9.016)","(4.0, 4.6, 4.514583333333333)","(5.5, 6.2, 6.196491228070176)","(4.6, 6.2, 6.087179487179487)","(11.0, 18.5, 18.17058823529412)"
08-12-2022 13:06:51.457075,"(5.5, 6.6, 6.331868131868132)","(21.0, 36.0, 35.63636363636364)","(8.5, 10.5, 10.072881355932203)","(7.5, 9.2, 8.995555555555555)","(4.0, 4.6, 4.610294117647059)","(5.5, 6.2, 6.197058823529412)","(4.6, 6.2, 6.1063829787234045)","(11.0, 18.5, 18.17058823529412)"
08-12-2022 13:06:52.584592,"(5.5, 6.6, 6.3431578947368426)","(21.0, 36.0, 35.63636363636364)","(8.5, 10.5, 10.1125)","(7.5, 9.2, 9.004255319148935)","(4.0, 4.7, 4.582474226804123)","(5.5, 6.2, 5.959183673469388)","(4.6, 6.2, 6.056410256410256)","(11.0, 18.5, 18.151162790697676)"
08-12-2022 13:06:53.714715,"(5.5, 6.6, 6.320430107526882)","(21.0, 34.0, 32.705882352941174)","(8.5, 10.5, 10.177083333333334)","(7.5, 9.2, 9.042424242424243)","(4.0, 4.7, 4.589090909090909)","(5.5, 6.0, 6.001834862385321)","(4.6, 6.2, 6.1395348837209305)","(11.0, 18.5, 18.105263157894736)"
08-12-2022 13:06:54.931171,"(5.5, 6.4, 6.279069767441861)","(21.0, 32.0, 31.52173913043478)","(8.5, 10.5, 10.177083333333334)","(7.5, 9.2, 9.036363636363637)","(4.0, 4.7, 4.589908256880734)","(5.5, 6.2, 6.001619433198381)","(4.6, 6.2, 6.118367346938776)","(11.0, 18.5, 18.075)"
08-12-2022 13:06:56.068703,"(5.5, 6.4, 6.323333333333333)","(21.0, 32.0, 27.26086956521739)","(8.5, 10.5, 10.1375)","(7.5, 9.2, 9.115151515151515)","(4.0, 4.7, 4.660317460317461)","(5.5, 6.2, 6.01285140562249)","(4.6, 6.2, 6.253333333333334)","(11.0, 18.5, 16.620689655172413)"
08-12-2022 13:06:57.171554,"(5.5, 6.6, 6.374257425742575)","(21.0, 28.0, 27.26086956521739)","(8.5, 10.5, 10.23404255319149)","(7.5, 9.2, 9.115151515151515)","(4.0, 4.7, 4.6466666666666665)","(5.5, 6.2, 6.0144)","(4.6, 6.4, 6.256179775280899)","(11.0, 17.5, 16.555555555555557)"
08-12-2022 13:06:58.300858,"(5.5, 6.6, 6.381443298969072)","(21.0, 29.0, 28.866666666666667)","(8.5, 10.5, 10.268292682926829)","(7.5, 9.2, 9.096296296296297)","(4.0, 4.7, 4.607692307692308)","(5.5, 6.2, 6.0168)","(4.6, 6.4, 6.245454545454546)","(11.0, 17.0, 16.454545454545453)"
08-12-2022 13:06:59.401875,"(5.5, 6.6, 6.366371681415929)","(21.0, 28.0, 27.875)","(8.5, 10.5, 10.316326530612244)","(7.5, 9.2, 9.042857142857143)","(4.0, 4.7, 4.60561797752809)","(5.5, 6.2, 6.015322580645162)","(4.6, 6.4, 6.25)","(11.0, 17.0, 16.214285714285715)"
08-12-2022 13:07:00.537659,"(5.5, 6.6, 6.3621621621621625)","(21.0, 29.0, 28.77777777777778)","(8.5, 10.5, 10.407894736842104)","(7.5, 9.2, 9.05)","(4.0, 4.7, 4.6031249999999995)","(5.5, 6.2, 6.0176)","(4.6, 6.4, 6.244)","(11.0, 16.5, 16.3125)"
08-12-2022 13:07:01.689446,"(5.5, 6.6, 6.374757281553398)","(20.0, 29.0, 28.75)","(8.5, 10.5, 10.354545454545455)","(7.5, 9.2, 8.906666666666666)","(4.0, 4.7, 4.604166666666666)","(5.5, 6.2, 6.023166023166024)","(4.6, 6.4, 6.235714285714286)","(11.0, 16.5, 16.3125)"
08-12-2022 13:07:02.830868,"(5.5, 6.6, 6.383177570093458)","(20.0, 29.0, 28.8)","(8.5, 10.5, 10.279411764705882)","(7.5, 9.0, 9.085714285714285)","(4.0, 4.7, 4.739130434782608)","(5.5, 6.2, 5.871595330739299)","(4.6, 6.4, 6.231578947368421)","(11.0, 16.5, 15.925)"
08-12-2022 13:07:03.984992,"(5.5, 6.6, 6.4295081967213115)","(20.0, 29.0, 28.857142857142858)","(8.5, 10.5, 10.279411764705882)","(7.5, 9.2, 9.085714285714285)","(4.0, 4.8, 4.7675)","(5.5, 6.0, 5.869767441860465)","(4.6, 6.4, 6.2631578947368425)","(11.0, 16.0, 16.2)"
08-12-2022 13:07:05.151109,"(5.5, 6.6, 6.415625)","(20.0, 29.0, 28.875)","(8.5, 10.5, 10.166666666666666)","(7.5, 9.2, 9.006896551724138)","(4.0, 4.8, 4.828846153846154)","(5.5, 6.0, 5.874725274725275)","(4.6, 6.4, 6.307692307692308)","(11.0, 16.5, 15.590909090909092)"
08-12-2022 13:07:06.321587,"(5.5, 6.6, 6.415625)","(20.0, 29.0, 28.866666666666667)","(8.5, 10.5, 10.180555555555555)","(7.5, 9.2, 9.006896551724138)","(4.0, 4.9, 4.828846153846154)","(5.5, 5.9, 5.858119658119659)","(4.6, 6.4, 6.34)","(11.0, 16.0, 15.576923076923077)"
08-12-2022 13:07:07.459469,"(5.5, 6.6, 6.436111111111112)","(20.0, 29.0, 28.866666666666667)","(8.5, 10.5, 10.0)","(7.5, 9.2, 9.006896551724138)","(4.0, 4.9, 4.848888888888889)","(5.5, 5.9, 5.858119658119659)","(4.6, 6.4, 6.34)","(11.0, 16.0, 15.576923076923077)"
08-12-2022 13:07:08.550291,"(5.5, 6.6, 6.436111111111112)","(20.0, 30.0, 29.625)","(8.5, 9.8, 9.688)","(7.5, 9.2, 9.141176470588235)","(4.0, 4.9, 4.854)","(5.5, 5.9, 5.860714285714286)","(4.6, 6.6, 6.35741935483871)","(11.0, 16.0, 15.583333333333334)"
08-12-2022 13:07:09.670164,"(5.5, 6.6, 6.436111111111112)","(20.0, 30.0, 29.625)","(8.5, 9.8, 9.688)","(7.5, 9.2, 9.141176470588235)","(4.0, 4.9, 4.854)","(5.5, 5.9, 5.860714285714286)","(4.6, 6.6, 6.35741935483871)","(11.0, 16.0, 15.583333333333334)"
08-12-2022 13:07:10.762737,"(5.5, 6.6, 6.462162162162162)","(20.0, 30.0, 28.5)","(8.5, 9.8, 9.136363636363637)","(7.5, 9.4, 9.08135593220339)","(4.0, 4.9, 4.854285714285714)","(5.5, 6.0, 5.87970479704797)","(4.6, 6.6, 6.3822784810126585)","(11.0, 16.0, 15.552631578947368)"
08-12-2022 13:07:11.923399,"(5.5, 6.6, 6.454285714285715)","(20.0, 30.0, 28.31578947368421)","(8.5, 9.4, 9.304545454545455)","(7.5, 9.0, 8.936842105263159)","(4.0, 4.9, 4.862790697674419)","(5.5, 6.0, 5.904733727810651)","(4.6, 6.6, 6.37516339869281)","(11.0, 16.0, 15.590909090909092)"
08-12-2022 13:07:13.064012,"(5.5, 6.6, 6.454285714285715)","(20.0, 30.0, 28.25)","(8.5, 9.4, 9.286363636363637)","(7.5, 9.0, 8.936842105263159)","(4.0, 4.9, 4.936507936507937)","(5.5, 6.0, 5.885815602836879)","(4.6, 6.6, 6.383561643835617)","(11.0, 16.0, 15.583333333333334)"
08-12-2022 13:07:14.240438,"(5.5, 6.6, 6.448717948717949)","(20.0, 30.0, 28.384615384615383)","(8.5, 9.4, 9.280952380952382)","(7.5, 9.0, 8.776470588235295)","(4.0, 5.0, 4.9348484848484855)","(5.5, 6.0, 6.111111111111112)","(4.6, 6.4, 6.3534883720930235)","(11.0, 16.0, 15.380952380952381)"
08-12-2022 13:07:15.415159,"(5.5, 6.4, 6.35483870967742)","(20.0, 30.0, 28.833333333333332)","(8.5, 10.0, 9.763265306122449)","(7.5, 8.8, 8.905084745762712)","(4.0, 5.0, 4.9280487804878055)","(5.5, 6.2, 6.109375)","(4.6, 6.4, 6.385915492957746)","(11.0, 16.0, 15.347826086956522)"
08-12-2022 13:07:16.661500,"(5.5, 6.4, 6.333333333333334)","(20.0, 30.0, 28.692307692307693)","(8.5, 10.0, 9.702127659574467)","(7.5, 9.0, 8.905084745762712)","(4.0, 5.0, 4.92948717948718)","(5.5, 6.2, 6.123684210526316)","(4.6, 6.4, 6.387179487179488)","(11.0, 16.0, 15.347826086956522)"
08-12-2022 13:07:17.848098,"(5.5, 6.4, 6.251851851851852)","(20.0, 29.0, 28.692307692307693)","(8.5, 10.0, 9.733333333333333)","(7.5, 9.0, 8.927272727272728)","(4.0, 5.0, 4.792222222222222)","(5.5, 6.2, 6.09113924050633)","(4.6, 6.4, 6.386301369863014)","(11.0, 16.0, 15.48)"
08-12-2022 13:07:19.040221,"(5.5, 6.4, 6.243076923076924)","(20.0, 30.0, 28.22222222222222)","(8.5, 10.0, 9.765853658536585)","(7.5, 9.0, 8.952941176470588)","(4.0, 4.8, 4.806474820143885)","(5.5, 6.2, 6.09113924050633)","(4.6, 6.4, 6.386301369863014)","(11.0, 16.0, 15.444444444444445)"
08-12-2022 13:07:20.210760,"(5.5, 6.4, 6.344537815126051)","(20.0, 30.0, 28.25)","(8.5, 10.0, 9.783783783783784)","(7.5, 9.0, 8.88)","(4.0, 4.9, 4.828695652173914)","(5.5, 6.2, 6.09113924050633)","(4.6, 6.4, 6.386301369863014)","(11.0, 16.0, 15.464285714285714)"
08-12-2022 13:07:21.371334,"(5.5, 6.4, 6.354954954954955)","(20.0, 30.0, 28.166666666666668)","(8.5, 10.0, 9.733333333333333)","(7.5, 9.0, 8.924528301886792)","(4.0, 4.9, 4.8254237288135595)","(5.5, 6.2, 6.10632911392405)","(4.6, 6.4, 6.387179487179488)","(11.0, 16.0, 15.551724137931034)"
08-12-2022 13:07:22.576261,"(5.5, 6.4, 6.348387096774194)","(20.0, 30.0, 28.166666666666668)","(8.5, 10.0, 9.733333333333333)","(7.5, 9.0, 8.928571428571429)","(4.0, 4.9, 4.84)","(5.5, 6.2, 6.10632911392405)","(4.6, 6.4, 6.360919540229885)","(11.0, 16.0, 15.5)"
08-12-2022 13:07:23.732862,"(5.5, 6.4, 6.352066115702479)","(20.0, 30.0, 28.821428571428573)","(8.5, 10.0, 9.95)","(7.5, 9.0, 9.025)","(4.0, 4.9, 4.841025641025641)","(5.5, 6.2, 6.170909090909091)","(4.6, 6.6, 6.348235294117647)","(11.0, 16.0, 15.631578947368421)"
08-12-2022 13:07:24.900127,"(5.5, 6.4, 6.321875)","(20.0, 30.0, 28.333333333333332)","(8.5, 9.8, 9.752727272727272)","(7.5, 9.2, 8.95625)","(4.0, 4.9, 4.841025641025641)","(5.5, 6.2, 6.188000000000001)","(4.6, 6.4, 6.32987012987013)","(11.0, 16.0, 15.631578947368421)"
08-12-2022 13:07:26.182881,"(5.5, 6.4, 6.3212598425196855)","(20.0, 30.0, 28.333333333333332)","(8.5, 10.0, 9.723636363636363)","(7.5, 9.0, 8.928571428571429)","(4.0, 4.9, 4.841025641025641)","(5.5, 6.2, 6.262745098039216)","(4.6, 6.4, 6.335416666666667)","(11.0, 16.0, 15.538461538461538)"
08-12-2022 13:07:27.362824,"(5.5, 6.4, 6.327407407407407)","(20.0, 30.0, 28.071428571428573)","(8.5, 10.0, 9.644444444444446)","(7.5, 9.0, 8.942857142857143)","(4.0, 4.9, 4.831578947368421)","(5.5, 6.4, 6.252830188679246)","(4.6, 6.4, 6.337254901960785)","(11.0, 16.0, 15.75)"
08-12-2022 13:07:28.504199,"(5.5, 6.4, 6.327407407407407)","(20.0, 30.0, 28.789473684210527)","(8.5, 9.8, 9.944827586206896)","(7.5, 9.0, 8.95625)","(4.0, 4.9, 4.838095238095238)","(5.5, 6.4, 6.260194174757282)","(4.6, 6.4, 6.332075471698113)","(11.0, 16.0, 15.7)"
08-12-2022 13:07:29.650417,"(5.5, 6.4, 6.327407407407407)","(20.0, 29.0, 28.57894736842105)","(8.5, 10.0, 9.847727272727273)","(7.5, 9.0, 9.012765957446808)","(4.0, 4.9, 4.8175)","(5.5, 6.4, 6.260194174757282)","(4.6, 6.4, 6.311428571428571)","(11.0, 16.0, 15.7)"
08-12-2022 13:07:30.750437,"(5.5, 6.4, 6.327407407407407)","(20.0, 29.0, 28.304347826086957)","(8.5, 10.5, 10.05921052631579)","(7.5, 9.2, 9.184615384615384)","(4.0, 4.9, 4.811428571428571)","(5.5, 6.4, 6.267889908256881)","(4.6, 6.4, 6.288524590163934)","(11.0, 16.0, 15.708333333333334)"
08-12-2022 13:07:31.944743,"(5.5, 6.4, 6.327407407407407)","(20.0, 29.0, 28.272727272727273)","(8.5, 10.5, 10.056962025316455)","(7.5, 9.0, 9.076190476190476)","(4.0, 4.9, 4.798360655737705)","(5.5, 6.4, 6.369620253164557)","(4.6, 6.4, 6.276363636363636)","(11.0, 16.0, 15.708333333333334)"
08-12-2022 13:07:33.128237,"(5.5, 6.4, 6.365384615384616)","(20.0, 29.0, 27.5)","(8.5, 10.5, 10.007042253521126)","(7.5, 9.4, 9998.5)","(4.2, 4.9, 9998.5)","(5.0, 6.4, 9998.5)","(4.6, 6.4, 9998.5)","(11.0, 16.0, 9998.5)"
08-12-2022 13:07:34.244930,"(5.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.6, 99998, 9998.5)","(11.0, 99998, 9998.5)"
