,Road Home,Blue Jeans Talk,Akimbo,White Like Snow,Black Delight,Five Putt Cal
11-01-2023 21:17:04.785818,"(19.0, 32.0, 28.28205128205128)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 63.82352941176471)","(2.2, 2.78, 2.7586666666666666)","(7.0, 10.0, 9.633333333333333)","(3.2, 3.65, 3.6142857142857143)"
11-01-2023 21:17:05.721341,"(19.0, 32.0, 29.580645161290324)","(4.0, 5.1, 4.978260869565217)","(51.0, 65.0, 63.82352941176471)","(2.2, 2.78, 2.7586666666666666)","(7.0, 10.0, 9.816666666666666)","(3.2, 3.65, 3.691666666666667)"
11-01-2023 21:17:06.714414,"(19.0, 32.0, 29.942857142857143)","(4.0, 5.2, 5.013333333333334)","(51.0, 65.0, 64.41176470588235)","(2.2, 2.6, 2.558666666666667)","(7.0, 10.0, 10.055555555555555)","(3.2, 3.7, 3.5615384615384613)"
11-01-2023 21:17:07.753058,"(19.0, 32.0, 29.942857142857143)","(4.0, 5.2, 5.024)","(51.0, 85.0, 80.83333333333334)","(2.2, 2.56, 2.541822429906542)","(7.0, 10.5, 9.92142857142857)","(3.2, 3.7, 3.5615384615384613)"
11-01-2023 21:17:08.841609,"(19.0, 32.0, 29.942857142857143)","(4.0, 5.2, 5.053333333333334)","(51.0, 85.0, 76.66666666666667)","(2.2, 2.6, 2.5783333333333336)","(7.0, 10.5, 9.811764705882352)","(3.2, 3.7, 3.6157894736842104)"
11-01-2023 21:17:09.982391,"(19.0, 32.0, 29.942857142857143)","(4.0, 5.2, 5.053333333333334)","(51.0, 85.0, 81.15384615384616)","(2.2, 2.58, 2.481619937694704)","(7.0, 10.5, 10.100000000000001)","(3.2, 3.7, 3.664285714285714)"
11-01-2023 21:17:10.974720,"(19.0, 32.0, 29.9375)","(4.0, 5.4, 5.22)","(51.0, 85.0, 81.15384615384616)","(2.2, 2.5, 2.481150159744409)","(7.0, 11.0, 10.0)","(3.2, 3.75, 3.72)"
11-01-2023 21:17:12.009909,"(19.0, 32.0, 27.925925925925927)","(4.0, 5.5, 5.2375)","(51.0, 85.0, 77.1875)","(2.2, 2.5, 2.488235294117647)","(7.0, 11.0, 9.940000000000001)","(3.2, 3.75, 3.6818181818181817)"
11-01-2023 21:17:13.118182,"(19.0, 32.0, 28.5625)","(4.0, 5.5, 5.2250000000000005)","(51.0, 85.0, 75.27777777777777)","(2.2, 2.5, 2.479047619047619)","(7.0, 10.5, 10.0625)","(3.2, 3.75, 3.721875)"
11-01-2023 21:17:14.100051,"(19.0, 32.0, 29.642857142857142)","(4.0, 5.5, 5.2250000000000005)","(51.0, 85.0, 75.27777777777777)","(2.2, 2.48, 2.498095238095238)","(7.0, 10.5, 10.047058823529412)","(3.2, 3.75, 3.7)"
11-01-2023 21:17:15.040915,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.356521739130435)","(51.0, 85.0, 75.27777777777777)","(2.2, 2.5, 2.4963636363636366)","(7.0, 10.5, 9.858333333333334)","(3.2, 3.8, 3.682758620689655)"
11-01-2023 21:17:16.072379,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.356521739130435)","(51.0, 85.0, 75.71428571428572)","(2.2, 2.5, 2.497037037037037)","(7.0, 10.5, 9.858333333333334)","(3.2, 3.8, 3.6894736842105265)"
11-01-2023 21:17:17.183467,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.3625)","(51.0, 80.0, 73.75)","(2.2, 2.5, 2.497037037037037)","(7.0, 10.5, 9.858333333333334)","(3.2, 3.8, 3.6894736842105265)"
11-01-2023 21:17:18.305739,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.382142857142857)","(51.0, 80.0, 75.71428571428572)","(2.2, 2.5, 2.498095238095238)","(7.0, 10.5, 9.84)","(3.2, 3.8, 3.6894736842105265)"
11-01-2023 21:17:19.360678,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.382142857142857)","(51.0, 80.0, 75.71428571428572)","(2.2, 2.5, 2.4982608695652173)","(7.0, 10.5, 9.978947368421052)","(3.2, 3.8, 3.669387755102041)"
11-01-2023 21:17:20.477369,"(19.0, 32.0, 29.027027027027028)","(4.0, 5.5, 5.393548387096774)","(51.0, 80.0, 73.75)","(2.2, 2.5, 2.517391304347826)","(7.0, 10.5, 9.978947368421052)","(3.2, 3.8, 3.703030303030303)"
11-01-2023 21:17:21.465730,"(19.0, 32.0, 29.027027027027028)","(4.0, 5.5, 5.44)","(51.0, 80.0, 73.75)","(2.2, 2.52, 2.517391304347826)","(7.0, 10.5, 9.986666666666666)","(3.2, 3.8, 3.703030303030303)"
11-01-2023 21:17:22.490042,"(19.0, 32.0, 29.545454545454547)","(4.0, 5.5, 5.446153846153846)","(51.0, 80.0, 71.42857142857143)","(2.2, 2.48, 2.5166666666666666)","(7.0, 10.5, 9.895)","(3.2, 3.8, 3.703030303030303)"
11-01-2023 21:17:23.470236,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.3950000000000005)","(51.0, 80.0, 74.54545454545455)","(2.2, 2.52, 2.517272727272727)","(7.0, 10.5, 9.78)","(3.2, 3.8, 3.702777777777778)"
11-01-2023 21:17:24.376564,"(19.0, 32.0, 30.0)","(4.0, 5.5, 5.377777777777778)","(51.0, 80.0, 75.3125)","(2.2, 2.52, 2.517272727272727)","(7.0, 10.5, 9.78)","(3.2, 3.8, 3.7026315789473685)"
11-01-2023 21:17:25.327621,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.377777777777778)","(51.0, 80.0, 77.63157894736842)","(2.2, 2.52, 2.479)","(7.0, 10.5, 9.986666666666666)","(3.2, 3.8, 3.7026315789473685)"
11-01-2023 21:17:26.272608,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.377777777777778)","(51.0, 80.0, 76.42857142857143)","(2.2, 2.48, 2.47875)","(7.0, 10.5, 9.986666666666666)","(3.2, 3.8, 3.7026315789473685)"
11-01-2023 21:17:27.338704,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.377777777777778)","(51.0, 80.0, 75.3125)","(2.2, 2.48, 2.4766666666666666)","(7.0, 10.5, 9.84)","(3.2, 3.8, 3.6999999999999997)"
11-01-2023 21:17:28.318916,"(19.0, 32.0, 28.53846153846154)","(4.0, 5.5, 5.371428571428572)","(51.0, 80.0, 75.3125)","(2.2, 2.5, 2.4766666666666666)","(7.0, 10.5, 9.84)","(3.2, 3.8, 3.6999999999999997)"
11-01-2023 21:17:29.528981,"(19.0, 32.0, 29.065217391304348)","(4.0, 5.5, 5.366666666666667)","(51.0, 80.0, 75.3125)","(2.2, 2.52, 2.497333333333333)","(7.0, 10.5, 10.004999999999999)","(3.2, 3.8, 3.6999999999999997)"
11-01-2023 21:17:30.502670,"(19.0, 32.0, 28.785714285714285)","(4.0, 5.5, 5.395652173913043)","(51.0, 80.0, 77.6923076923077)","(2.2, 2.5, 2.4914285714285715)","(7.0, 10.5, 10.32)","(3.2, 3.8, 3.7416666666666667)"
11-01-2023 21:17:31.474737,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.485)","(51.0, 80.0, 77.6923076923077)","(2.2, 2.56, 2.4914285714285715)","(7.0, 10.5, 10.05)","(3.2, 3.75, 3.7416666666666667)"
11-01-2023 21:17:32.519971,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.485)","(51.0, 80.0, 75.3125)","(2.2, 2.56, 2.488888888888889)","(7.0, 10.5, 10.32)","(3.2, 3.75, 3.7416666666666667)"
11-01-2023 21:17:33.670078,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.485)","(51.0, 80.0, 75.3125)","(2.2, 2.56, 2.486666666666667)","(7.0, 10.5, 10.0)","(3.2, 3.75, 3.74)"
11-01-2023 21:17:34.731877,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.482352941176471)","(51.0, 80.0, 77.6923076923077)","(2.2, 2.52, 2.4844444444444442)","(7.0, 10.5, 9.959999999999999)","(3.2, 3.75, 3.7416666666666667)"
11-01-2023 21:17:35.605934,"(19.0, 32.0, 29.86842105263158)","(4.0, 5.5, 5.482352941176471)","(51.0, 80.0, 77.6923076923077)","(2.2, 2.52, 2.4844444444444442)","(7.0, 10.5, 9.959999999999999)","(3.2, 3.75, 3.7416666666666667)"
11-01-2023 21:17:36.757206,"(19.0, 32.0, 29.46875)","(4.0, 5.5, 5.482352941176471)","(51.0, 75.0, 72.85714285714286)","(2.2, 2.52, 2.5)","(7.0, 10.5, 10.32)","(3.2, 3.75, 3.7357142857142858)"
11-01-2023 21:17:37.945150,"(20.0, 32.0, 28.44736842105263)","(4.2, 5.5, 5.485)","(41.0, 75.0, 75.3125)","(2.2, 2.52, 2.4844444444444442)","(7.5, 10.5, 10.254545454545454)","(3.3, 3.75, 3.6824324324324325)"
11-01-2023 21:17:38.928539,"(20.0, 32.0, 28.44736842105263)","(4.2, 5.5, 5.485)","(41.0, 80.0, 75.3125)","(2.2, 2.52, 2.4844444444444442)","(7.5, 10.5, 10.05)","(3.3, 3.8, 3.6824324324324325)"
11-01-2023 21:17:39.826675,"(20.0, 32.0, 29.545454545454547)","(4.2, 5.5, 5.4)","(41.0, 75.0, 72.85714285714286)","(2.2, 2.52, 2.4844444444444442)","(7.5, 10.5, 10.05)","(3.3, 3.8, 3.6824324324324325)"
11-01-2023 21:17:40.876702,"(20.0, 32.0, 29.86842105263158)","(4.2, 5.6, 5.446153846153846)","(41.0, 75.0, 77.77777777777777)","(2.2, 2.52, 2.526666666666667)","(7.5, 10.5, 9.811764705882352)","(3.3, 3.7, 3.605)"
11-01-2023 21:17:41.922576,"(20.0, 32.0, 29.86842105263158)","(4.2, 5.6, 5.515789473684211)","(41.0, 80.0, 74.375)","(2.2, 2.54, 2.4188571428571426)","(7.5, 10.5, 10.32)","(3.3, 3.65, 3.716666666666667)"
11-01-2023 21:17:42.872646,"(20.0, 32.0, 30.0)","(4.2, 5.7, 5.666666666666667)","(41.0, 75.0, 73.33333333333334)","(2.2, 2.42, 2.4188571428571426)","(7.5, 10.5, 10.32)","(3.3, 3.75, 3.6666666666666665)"
11-01-2023 21:17:43.844292,"(20.0, 32.0, 30.0)","(4.2, 5.6, 5.571428571428571)","(41.0, 75.0, 65.17857142857143)","(2.2, 2.46, 2.453684210526316)","(7.5, 11.0, 10.222222222222221)","(3.3, 3.75, 3.7333333333333334)"
11-01-2023 21:17:44.782648,"(21.0, 32.0, 29.942857142857143)","(4.2, 5.7, 5.66)","(41.0, 75.0, 65.17857142857143)","(2.2, 2.48, 2.4675)","(7.5, 11.0, 10.76)","(3.3, 3.75, 3.7333333333333334)"
11-01-2023 21:17:45.761625,"(21.0, 30.0, 29.307692307692307)","(4.2, 5.7, 5.66)","(41.0, 75.0, 65.17857142857143)","(2.2, 2.46, 2.457894736842105)","(7.5, 11.0, 10.666666666666666)","(3.3, 3.75, 3.7333333333333334)"
11-01-2023 21:17:46.792247,"(21.0, 30.0, 27.6)","(4.2, 5.7, 5.65)","(41.0, 70.0, 63.07692307692308)","(2.2, 2.46, 2.4571428571428573)","(7.5, 11.0, 10.545454545454545)","(3.3, 3.75, 3.657142857142857)"
11-01-2023 21:17:47.910175,"(21.0, 30.0, 28.2)","(4.2, 5.7, 5.65)","(41.0, 70.0, 63.07692307692308)","(2.2, 2.46, 2.4645714285714284)","(7.5, 11.0, 10.523809523809524)","(3.3, 3.75, 3.661111111111111)"
11-01-2023 21:17:48.857821,"(21.0, 30.0, 29.2)","(4.2, 5.7, 5.675)","(41.0, 70.0, 63.07692307692308)","(2.2, 2.54, 2.4645714285714284)","(7.5, 11.0, 10.523809523809524)","(3.3, 3.75, 3.6785714285714284)"
11-01-2023 21:17:49.937472,"(21.0, 30.0, 29.41176470588235)","(4.2, 5.7, 5.678571428571429)","(41.0, 70.0, 62.592592592592595)","(2.2, 2.48, 2.475862068965517)","(7.5, 11.0, 10.5)","(3.3, 3.75, 3.6785714285714284)"
11-01-2023 21:17:51.488848,"(21.0, 30.0, 29.615384615384617)","(4.2, 5.7, 5.678571428571429)","(41.0, 70.0, 62.592592592592595)","(2.2, 2.48, 2.472)","(7.5, 11.0, 10.5)","(3.3, 3.75, 3.659090909090909)"
11-01-2023 21:17:52.608444,"(21.0, 30.0, 29.615384615384617)","(4.2, 5.7, 5.629411764705883)","(41.0, 70.0, 62.592592592592595)","(2.2, 2.48, 2.472)","(7.5, 11.0, 10.5)","(3.3, 3.75, 3.6555555555555554)"
11-01-2023 21:17:53.700246,"(21.0, 32.0, 29.157894736842106)","(4.2, 5.7, 5.629411764705883)","(41.0, 70.0, 62.592592592592595)","(2.2, 2.48, 2.4722222222222223)","(7.5, 11.0, 10.5)","(3.3, 3.75, 3.654166666666667)"
11-01-2023 21:17:54.914012,"(21.0, 32.0, 29.157894736842106)","(4.2, 5.6, 5.584615384615384)","(41.0, 70.0, 62.0)","(2.2, 2.48, 2.4603508771929823)","(7.5, 11.0, 10.5)","(3.3, 3.75, 3.6535714285714285)"
11-01-2023 21:17:56.157006,"(21.0, 32.0, 29.428571428571427)","(4.2, 5.6, 5.584615384615384)","(41.0, 70.0, 62.0)","(2.2, 2.48, 2.4584615384615383)","(7.5, 11.0, 10.583333333333334)","(3.3, 3.75, 3.691176470588235)"
11-01-2023 21:17:57.444827,"(21.0, 32.0, 30.5)","(4.4, 5.6, 5.584615384615384)","(41.0, 70.0, 62.10526315789474)","(2.2, 2.48, 2.448)","(7.5, 11.0, 10.535714285714286)","(3.3, 3.75, 3.66875)"
11-01-2023 21:17:58.557356,"(21.0, 38.0, 35.81818181818182)","(4.4, 5.6, 5.584615384615384)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4495652173913043)","(7.5, 11.0, 12.241935483870968)","(3.3, 3.7, 3.6500000000000004)"
11-01-2023 21:17:59.514578,"(21.0, 38.0, 35.81818181818182)","(4.4, 5.5, 5.433333333333334)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.48, 2.4495652173913043)","(7.5, 12.5, 10.961538461538462)","(3.3, 3.7, 3.640740740740741)"
11-01-2023 21:18:00.536152,"(21.0, 38.0, 34.0)","(4.4, 5.5, 5.394117647058823)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.48, 2.441904761904762)","(7.5, 11.5, 10.9)","(3.3, 3.7, 3.6392857142857142)"
11-01-2023 21:18:01.545671,"(21.0, 36.0, 33.53846153846154)","(4.4, 5.6, 5.538461538461538)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.48, 2.4297560975609755)","(7.5, 11.5, 11.0)","(3.3, 3.65, 3.675757575757576)"
11-01-2023 21:18:02.574258,"(21.0, 36.0, 33.473684210526315)","(4.4, 5.6, 5.59047619047619)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.440769230769231)","(7.5, 11.5, 10.81578947368421)","(3.3, 3.7, 3.676595744680851)"
11-01-2023 21:18:03.595506,"(21.0, 36.0, 34.76470588235294)","(4.4, 5.6, 5.59047619047619)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4514285714285715)","(7.5, 11.5, 10.797297297297296)","(3.3, 3.75, 3.655)"
11-01-2023 21:18:04.555043,"(21.0, 36.0, 34.75)","(4.4, 5.5, 5.488888888888889)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4514285714285715)","(7.5, 11.5, 10.855555555555556)","(3.3, 3.7, 3.6545454545454543)"
11-01-2023 21:18:05.623360,"(21.0, 36.0, 34.93333333333333)","(4.4, 5.5, 5.488888888888889)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4455319148936168)","(7.5, 11.5, 10.855555555555556)","(3.3, 3.7, 3.694444444444444)"
11-01-2023 21:18:06.740196,"(21.0, 36.0, 34.31578947368421)","(4.4, 5.4, 5.375)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4583333333333335)","(7.5, 11.5, 10.789473684210526)","(3.3, 3.75, 3.703125)"
11-01-2023 21:18:07.775818,"(21.0, 36.0, 34.54545454545455)","(4.4, 5.4, 5.378947368421053)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4447619047619047)","(7.5, 11.5, 10.761904761904763)","(3.3, 3.75, 3.6580645161290324)"
11-01-2023 21:18:08.797208,"(21.0, 36.0, 34.2)","(4.4, 5.4, 5.379166666666667)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.441224489795918)","(7.5, 11.5, 10.761904761904763)","(3.3, 3.75, 3.66)"
11-01-2023 21:18:09.863411,"(21.0, 36.0, 34.2)","(4.4, 5.6, 5.4725)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.448888888888889)","(7.5, 11.5, 10.755813953488373)","(3.3, 3.7, 3.6642857142857146)"
11-01-2023 21:18:10.928565,"(21.0, 36.0, 35.44827586206897)","(4.4, 5.6, 5.456818181818181)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.448888888888889)","(7.5, 11.5, 10.755813953488373)","(3.3, 3.7, 3.681818181818182)"
11-01-2023 21:18:11.983889,"(21.0, 36.0, 35.03030303030303)","(4.4, 5.6, 5.4363636363636365)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.448888888888889)","(7.5, 11.5, 10.755813953488373)","(3.3, 3.7, 3.666666666666667)"
11-01-2023 21:18:12.936150,"(21.0, 36.0, 35.17948717948718)","(4.4, 5.6, 5.4399999999999995)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4466666666666668)","(7.5, 11.5, 10.755813953488373)","(3.3, 3.7, 3.666666666666667)"
11-01-2023 21:18:14.013276,"(21.0, 36.0, 34.857142857142854)","(4.4, 5.6, 5.4399999999999995)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4478260869565216)","(7.5, 11.5, 10.811111111111112)","(3.3, 3.7, 3.666666666666667)"
11-01-2023 21:18:15.073350,"(21.0, 36.0, 35.733333333333334)","(4.4, 5.6, 5.4399999999999995)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.4415999999999998)","(7.5, 11.5, 10.811111111111112)","(3.3, 3.7, 3.7136363636363634)"
11-01-2023 21:18:16.207919,"(21.0, 36.0, 35.78947368421053)","(4.4, 5.5, 5.46969696969697)","(41.0, 70.0, 60.90909090909091)","(2.2, 2.46, 2.438095238095238)","(7.5, 11.5, 10.804347826086957)","(3.3, 3.75, 3.697222222222222)"
11-01-2023 21:18:17.214553,"(21.0, 36.0, 35.44444444444444)","(4.4, 5.5, 5.414285714285715)","(41.0, 70.0, 61.42857142857143)","(2.2, 2.46, 2.438095238095238)","(7.5, 11.5, 10.78888888888889)","(3.3, 3.75, 3.6844827586206894)"
11-01-2023 21:18:18.225182,"(21.0, 36.0, 35.875)","(4.4, 5.5, 5.382926829268293)","(41.0, 70.0, 61.42857142857143)","(2.15, 2.46, 2.447142857142857)","(7.5, 11.5, 10.857142857142858)","(3.3, 3.75, 3.534375)"
11-01-2023 21:18:19.319474,"(21.0, 38.0, 37.72727272727273)","(4.4, 5.5, 5.466666666666667)","(41.0, 70.0, 63.57142857142857)","(2.15, 2.52, 2.5094736842105263)","(7.5, 11.5, 10.826086956521738)","(3.3, 3.55, 3.493478260869565)"
11-01-2023 21:18:20.425990,"(21.0, 36.0, 35.5)","(4.4, 5.5, 5.391891891891892)","(41.0, 70.0, 62.5)","(2.15, 2.54, 2.5256410256410255)","(7.5, 11.5, 10.795454545454545)","(3.3, 3.55, 3.493478260869565)"
11-01-2023 21:18:21.441883,"(21.0, 36.0, 35.333333333333336)","(4.4, 5.5, 5.379069767441861)","(41.0, 70.0, 65.0)","(2.15, 2.54, 2.5300000000000002)","(7.5, 11.5, 10.795454545454545)","(3.3, 3.55, 3.511904761904762)"
11-01-2023 21:18:22.484176,"(21.0, 36.0, 35.333333333333336)","(4.4, 5.5, 5.379069767441861)","(41.0, 70.0, 65.0)","(2.15, 2.54, 2.5300000000000002)","(7.5, 11.5, 10.795454545454545)","(3.3, 3.55, 3.511904761904762)"
11-01-2023 21:18:23.658692,"(21.0, 36.0, 35.2)","(4.4, 5.5, 5.316216216216216)","(41.0, 70.0, 65.0)","(2.15, 2.54, 2.52)","(7.5, 11.5, 10.782608695652174)","(3.3, 3.6, 3.5870270270270272)"
11-01-2023 21:18:24.751788,"(21.0, 36.0, 34.666666666666664)","(4.4, 5.5, 5.403846153846154)","(41.0, 70.0, 62.05882352941177)","(2.15, 2.56, 2.5346341463414634)","(8.0, 11.5, 10.782608695652174)","(3.2, 3.6, 3.5856382978723405)"
11-01-2023 21:18:25.972718,"(21.0, 36.0, 34.666666666666664)","(4.4, 5.5, 5.403448275862069)","(41.0, 70.0, 62.8)","(2.15, 2.54, 2.5541666666666667)","(8.0, 11.5, 10.795454545454545)","(3.2, 3.6, 3.559090909090909)"
11-01-2023 21:18:27.344103,"(21.0, 36.0, 34.31578947368421)","(4.4, 5.5, 5.378260869565217)","(41.0, 70.0, 62.8)","(2.15, 2.56, 2.56)","(8.0, 11.5, 10.542372881355933)","(3.2, 3.6, 3.558333333333333)"
11-01-2023 21:18:28.580122,"(21.0, 36.0, 34.22222222222222)","(4.4, 5.5, 5.407692307692308)","(41.0, 70.0, 60.90909090909091)","(2.15, 2.58, 2.574181818181818)","(8.0, 11.0, 10.090909090909092)","(3.2, 3.6, 3.571518987341772)"
11-01-2023 21:18:29.876537,"(21.0, 36.0, 33.53846153846154)","(4.4, 5.5, 5.42)","(41.0, 70.0, 60.90909090909091)","(2.15, 2.58, 2.5765217391304347)","(8.0, 10.5, 9.95217391304348)","(3.2, 3.6, 3.577450980392157)"
11-01-2023 21:18:30.941934,"(21.0, 36.0, 34.666666666666664)","(4.4, 5.5, 5.43)","(41.0, 70.0, 61.42857142857143)","(2.15, 2.6, 2.5165356004250796)","(8.0, 10.5, 10.015384615384615)","(3.2, 3.6, 3.5818652849740933)"
11-01-2023 21:18:31.864682,"(21.0, 36.0, 34.93333333333333)","(4.4, 5.5, 5.45)","(41.0, 70.0, 62.5)","(2.15, 2.54, 2.5165356004250796)","(8.0, 10.5, 10.024000000000001)","(3.2, 3.6, 3.5813432835820893)"
11-01-2023 21:18:32.952112,"(21.0, 36.0, 34.666666666666664)","(4.4, 5.6, 5.529411764705882)","(41.0, 70.0, 60.357142857142854)","(2.15, 2.52, 2.5161454545454545)","(8.0, 10.5, 10.024000000000001)","(3.2, 3.65, 3.5935483870967744)"
11-01-2023 21:18:34.120857,"(21.0, 36.0, 33.53846153846154)","(4.4, 5.6, 5.529411764705882)","(41.0, 70.0, 62.05882352941177)","(2.15, 2.52, 2.515776892430279)","(8.0, 10.5, 10.042307692307693)","(3.2, 3.6, 3.614423076923077)"
11-01-2023 21:18:35.233816,"(21.0, 36.0, 33.53846153846154)","(4.4, 5.6, 5.488372093023256)","(41.0, 70.0, 62.05882352941177)","(2.15, 2.52, 2.506463878326996)","(8.0, 10.5, 10.028846153846155)","(3.2, 3.65, 3.564285714285714)"
11-01-2023 21:18:36.253718,"(21.0, 36.0, 34.666666666666664)","(4.4, 5.6, 5.488372093023256)","(41.0, 70.0, 62.05882352941177)","(2.15, 2.52, 2.504179104477612)","(8.0, 10.5, 10.119565217391305)","(3.2, 3.65, 3.567073170731707)"
11-01-2023 21:18:37.227519,"(21.0, 36.0, 34.72)","(4.4, 5.5, 5.482608695652174)","(41.0, 70.0, 64.70588235294117)","(2.15, 2.52, 2.5147368421052634)","(8.0, 10.5, 10.160377358490566)","(3.2, 3.6, 3.563725490196078)"
11-01-2023 21:18:38.323910,"(21.0, 36.0, 33.6)","(4.4, 5.7, 5.622857142857143)","(41.0, 70.0, 66.15384615384616)","(2.15, 2.52, 2.513)","(8.0, 10.5, 10.25)","(3.2, 3.6, 3.5597222222222222)"
11-01-2023 21:18:39.359914,"(21.0, 36.0, 34.0)","(4.4, 5.7, 5.622857142857143)","(41.0, 70.0, 66.15384615384616)","(2.15, 2.52, 2.5052631578947366)","(8.0, 10.5, 10.32258064516129)","(3.2, 3.6, 3.5783251231527093)"
11-01-2023 21:18:40.426607,"(21.0, 36.0, 33.0)","(4.4, 5.7, 5.628358208955224)","(41.0, 70.0, 66.15384615384616)","(2.15, 2.52, 2.5007370184254607)","(8.0, 10.5, 10.316666666666666)","(3.2, 3.6, 3.5783251231527093)"
11-01-2023 21:18:41.434460,"(21.0, 36.0, 33.0)","(4.4, 5.7, 5.640298507462687)","(41.0, 70.0, 66.15384615384616)","(2.15, 2.54, 2.501510673234811)","(8.0, 10.5, 10.38)","(3.2, 3.6, 3.556862745098039)"
11-01-2023 21:18:42.441828,"(21.0, 36.0, 33.714285714285715)","(4.4, 5.7, 5.6468750000000005)","(41.0, 70.0, 64.28571428571429)","(2.15, 2.54, 2.501510673234811)","(8.0, 10.5, 10.220930232558139)","(3.2, 3.6, 3.556862745098039)"
11-01-2023 21:18:43.495725,"(21.0, 36.0, 34.0)","(4.4, 5.7, 5.6468750000000005)","(41.0, 65.0, 56.0)","(2.15, 2.54, 2.503575042158516)","(8.0, 10.5, 10.12)","(3.2, 3.6, 3.556862745098039)"
11-01-2023 21:18:44.481999,"(21.0, 36.0, 34.15384615384615)","(4.4, 5.7, 5.6468750000000005)","(41.0, 65.0, 56.0)","(2.15, 2.54, 2.503611584327087)","(8.0, 10.5, 10.193548387096774)","(3.2, 3.6, 3.5776315789473685)"
11-01-2023 21:18:45.437077,"(21.0, 36.0, 34.15384615384615)","(4.4, 5.8, 5.70735294117647)","(41.0, 65.0, 59.230769230769226)","(2.15, 2.54, 2.5035451505016724)","(8.0, 10.5, 10.15)","(3.2, 3.7, 3.636046511627907)"
11-01-2023 21:18:46.455355,"(21.0, 36.0, 33.473684210526315)","(4.4, 5.8, 5.683116883116883)","(41.0, 65.0, 59.230769230769226)","(2.15, 2.54, 2.5006498194945848)","(8.0, 10.5, 10.15)","(3.2, 3.65, 3.636046511627907)"
11-01-2023 21:18:47.582298,"(21.0, 36.0, 33.1764705882353)","(4.4, 5.8, 5.683116883116883)","(41.0, 65.0, 59.230769230769226)","(2.15, 2.54, 2.504878048780488)","(8.0, 10.5, 9.733333333333334)","(3.2, 3.65, 3.6293103448275863)"
11-01-2023 21:18:48.707630,"(21.0, 34.0, 33.6)","(4.4, 5.8, 5.664)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.5095238095238095)","(8.0, 10.0, 9.975)","(3.2, 3.65, 3.6214285714285714)"
11-01-2023 21:18:49.776560,"(21.0, 36.0, 34.15384615384615)","(4.4, 5.8, 5.718367346938775)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.518)","(8.0, 10.5, 9.873684210526315)","(3.2, 3.65, 3.59125)"
11-01-2023 21:18:50.695462,"(21.0, 36.0, 34.15384615384615)","(4.4, 5.9, 5.801428571428572)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.518)","(8.0, 10.0, 9.8)","(3.2, 3.6, 3.601948051948052)"
11-01-2023 21:18:51.687713,"(21.0, 34.0, 33.2)","(4.4, 5.9, 5.788)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.5096470588235293)","(8.0, 10.0, 9.773913043478261)","(3.2, 3.65, 3.6025641025641026)"
11-01-2023 21:18:52.739710,"(21.0, 32.0, 30.75)","(4.4, 5.9, 5.795454545454546)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.5062857142857142)","(8.0, 10.0, 9.642857142857142)","(3.2, 3.65, 3.6605882352941177)"
11-01-2023 21:18:53.832462,"(21.0, 30.0, 29.65714285714286)","(4.4, 6.0, 5.817391304347826)","(41.0, 65.0, 58.75)","(2.15, 2.52, 2.512)","(8.0, 10.0, 9.388679245283019)","(3.2, 3.7, 3.5933333333333333)"
